Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_calculate…(df,14)","Exit_calculate…(df,14)","Entry_find_frac…(df,5)","Exit_find_frac…(df,5)"
-7,177093,177146,12150.526813,12078.357671738,12202.194314,12078.357671738,471.2635505553687,33.9204382786332,0.005540777400122505,2020-07-14 03:15:00,2020-07-14 07:40:00,0 days 04:25:00,,20.750634357142967,21.791226714285717,,
7,177376,177385,12214.798689,12192.267772,12192.267772,12236.229039382002,-191.8863120454003,34.1698930454,-0.002244190100069819,2020-07-15 04:05:00,2020-07-15 04:50:00,0 days 00:45:00,,10.711979428571535,10.263096357142915,,12187.661674
-7,177912,177912,12101.108881,12111.356728,12111.356728,12078.525636088003,-105.63238085260383,33.8974518526,-0.0012470212664141573,2020-07-17 03:15:00,2020-07-17 03:15:00,0 days 00:00:00,,10.793594571428653,10.793594571428653,,
7,179011,179011,12450.462236,12444.784833,12444.784833,12482.198938206002,-74.5951668965978,34.853345896600004,-0.0008559081752793614,2020-07-23 03:50:00,2020-07-23 03:50:00,0 days 00:00:00,,12.160647214285486,12.160647214285486,12439.60743,12439.60743
-7,180094,180106,12089.397117,12071.179788853999,12119.069354,12071.179788853999,93.69648935381713,33.824807668195604,0.0011071861264288052,2020-07-29 03:05:00,2020-07-29 04:05:00,0 days 01:00:00,,12.548318714285545,10.916017214285473,,12070.829686
7,181462,181462,12708.978005,12701.01538,12701.01538,12728.608743087998,-91.31236573900082,35.57399073900001,-0.0010264101229750693,2020-08-05 03:20:00,2020-08-05 03:20:00,0 days 00:00:00,,8.54917964285713,8.54917964285713,,
7,182009,182019,12811.813007,12789.853396,12789.853396,12847.891061602002,-189.55960996420157,35.8423329642,-0.0021136699595759216,2020-08-07 03:25:00,2020-08-07 04:15:00,0 days 00:50:00,,12.487107357142902,10.038655071428366,,12785.818604
7,183646,183679,12790.960354,12812.390704381998,12768.429437,12812.390704381998,114.1677611922471,35.8446914817348,0.0012750942633655217,2020-08-17 03:20:00,2020-08-17 06:05:00,0 days 02:45:00,,10.263096428571382,6.46799521428576,,
6,186108,186127,13650.775233,13621.959955,13621.959955,13704.222119278002,-205.6189502256002,32.72728222560001,-0.0025104673143218252,2020-08-28 03:45:00,2020-08-28 05:20:00,0 days 01:35:00,,12.691144928571314,10.405922928571401,,13620.496038
6,187192,187198,14158.38023,14130.993216,14130.993216,14188.703523264001,-198.26933213519945,33.9472481352,-0.002333945561031113,2020-09-03 03:05:00,2020-09-03 03:35:00,0 days 00:30:00,,14.547888142856989,12.915586428571519,,
-7,188786,188786,12955.210705,12956.888969,12956.888969,12884.447546839998,-48.02478754360089,36.2769395436,-0.000529569459812172,2020-09-11 03:10:00,2020-09-11 03:10:00,0 days 00:00:00,,22.056475714285884,22.056475714285884,,
-7,190152,190166,12708.281813,12730.551608,12730.551608,12646.887640478,-191.50293178940112,35.6143667894,-0.002152734892628361,2020-09-18 03:15:00,2020-09-18 04:25:00,0 days 01:10:00,,22.121928357142938,15.401601071428429,,
-7,191526,191534,12465.492118,12418.010452942,12493.481341,12418.010452942,297.5347518066786,34.8369035993188,0.0034098103902720847,2020-09-25 04:00:00,2020-09-25 04:40:00,0 days 00:40:00,,16.443353785714212,13.747052357142561,,
-7,192337,192349,12857.272898,12810.315132376,12888.407806,12810.315132376,292.7697361254727,35.9346232425264,0.0032529641666415145,2020-09-30 03:20:00,2020-09-30 04:20:00,0 days 01:00:00,,20.324393928571485,17.9344905000002,,
6,194245,194254,13238.186766,13245.982467093998,13221.636397,13245.982467093998,14.99320348427037,31.7810030797128,0.00018876204812257855,2020-10-09 03:05:00,2020-10-09 03:50:00,0 days 00:45:00,,9.171510357142324,8.599567428571131,,
6,195068,195077,13886.483866,13868.21767,13868.21767,13934.184585238003,-142.90281784320297,33.30564184320001,-0.0017151308089959094,2020-10-14 03:25:00,2020-10-14 04:10:00,0 days 00:45:00,,14.053450428571134,13.890038142857,,
-6,195337,195337,13539.028649,13538.749419188,13578.170756,13538.749419188,-30.817954809824002,32.493333681825604,-0.00037937180980975185,2020-10-15 03:05:00,2020-10-15 03:05:00,0 days 00:00:00,,18.812830857142867,18.812830857142867,,
-6,197521,197522,13187.283861,13170.704263188,13210.1256,13170.704263188,67.84800112297698,31.629585749025598,0.0008574927412160476,2020-10-27 03:05:00,2020-10-27 03:10:00,0 days 00:05:00,,12.39890178571399,13.195536357142633,,13156.684924
6,201343,201377,13725.481984,13702.068303,13702.068303,13755.909459852,-173.3951463444,32.91306034440001,-0.002105513751071805,2020-11-16 03:05:00,2020-11-16 05:55:00,0 days 02:50:00,,16.443353857142547,19.466479714285533,,
6,202439,202439,13699.172618,13718.641099124003,13683.480164,13718.641099124003,83.90951028346446,32.9013764605488,0.0010208586146438438,2020-11-20 03:25:00,2020-11-20 03:25:00,0 days 00:00:00,,10.969044857143022,10.969044857143022,13692.309305,13692.309305
6,203766,203769,13948.253683,13937.136771,13937.136771,13963.449179982,-100.16394054480793,33.462468544800004,-0.001196851625314774,2020-11-27 04:00:00,2020-11-27 04:15:00,0 days 00:15:00,,5.004499000000059,4.595968500000059,,
6,204259,204283,14150.435443,14176.686020841998,14126.449819,14176.686020841998,123.5109212953786,33.9925457566104,0.0014547364024344717,2020-12-01 03:05:00,2020-12-01 05:05:00,0 days 02:00:00,,13.522360857142823,10.376675499999692,,
6,204805,204805,14275.404933,14283.06908785,14262.00025,14283.06908785,11.714760274986403,34.27016882502001,0.00013677090457281268,2020-12-03 03:05:00,2020-12-03 03:05:00,0 days 00:00:00,,8.415728928571427,8.415728928571427,,
6,205631,205643,14388.649596,14407.353961860003,14382.680169,14407.353961860003,77.67099089058742,34.555204269432,0.0008996789491649591,2020-12-08 03:40:00,2020-12-08 04:40:00,0 days 01:00:00,,7.088004714285619,5.63772142857124,,
6,209132,209138,14607.516947,14600.978858,14600.978858,14624.329965164,-74.27872896599804,35.05019496600001,-0.0008474943555374562,2020-12-28 03:10:00,2020-12-28 03:40:00,0 days 00:30:00,,6.186009785714305,5.226463785714519,,14594.083302
6,209951,209971,14682.688195,14697.04771497,14675.006817,14697.04771497,50.901436728032294,35.255683091964,0.0005777942482559685,2020-12-31 03:10:00,2020-12-31 04:50:00,0 days 01:40:00,,5.022305071428361,3.53194635714278,,
6,210223,210229,14795.016333,14814.612688698002,14773.90131,14814.612688698002,82.04657936197619,35.531554826037606,0.0009242591955213827,2021-01-04 03:05:00,2021-01-04 03:35:00,0 days 00:30:00,,10.06502592857136,8.288844928571311,,
6,211588,211596,14924.493805,14901.092204,14901.092204,14955.560778662002,-176.20030921079746,35.790703210800004,-0.0019676860458718503,2021-01-11 03:05:00,2021-01-11 03:45:00,0 days 00:40:00,,14.311527714285798,12.229108642857293,,
6,211861,211869,14788.728244,14809.545060492,14770.471443,14809.545060492,89.38297098661396,35.5179279653904,0.0010073321779474004,2021-01-12 03:05:00,2021-01-12 03:45:00,0 days 00:40:00,,10.105857785714502,10.269184571428793,,
6,212134,212151,14769.863976,14754.75122,14754.75122,14789.23910474,-126.10607423520267,35.4295382352,-0.0014230110089946174,2021-01-13 03:05:00,2021-01-13 04:30:00,0 days 01:25:00,,8.24801292857124,7.921358928571083,,
6,212416,212418,14817.882112,14805.627578,14805.627578,14847.976717903999,-109.07541562799817,35.548211628000004,-0.0012268444168061765,2021-01-14 03:50:00,2021-01-14 04:00:00,0 days 00:10:00,,8.49300364285695,9.105479785714124,,
5,213727,213783,15274.340221,15245.507997,15245.507997,15296.373496092,-174.68096821799884,30.519848218000003,-0.002287247313999745,2021-01-21 03:05:00,2021-01-21 07:45:00,0 days 04:40:00,,12.045365642857048,10.514174928571265,,
5,214001,214005,15248.902042,15234.075108,15234.075108,15271.838515152003,-104.6176471500031,30.482977149999996,-0.0013721335065548707,2021-01-22 03:10:00,2021-01-22 03:30:00,0 days 00:20:00,,11.351225928571305,10.310016285714093,,
5,214819,214841,15500.425608,15466.734407,15466.734407,15502.204948922003,-199.42316501499818,30.967160015,-0.0025731314746877173,2021-01-27 03:05:00,2021-01-27 04:55:00,0 days 01:50:00,,12.73950521428599,9.758787642856987,,
5,217277,217300,15622.18588,15619.649302,15619.649302,15639.069782728002,-43.9247251820055,31.241835182000003,-0.0005623377614299541,2021-02-09 03:10:00,2021-02-09 05:05:00,0 days 01:55:00,,5.59394942857138,4.777314285714056,,
5,218095,218161,15653.054681,15620.792591,15620.792591,15690.328569673999,-192.58429727200087,31.273847271999998,-0.002460660889478156,2021-02-12 03:05:00,2021-02-12 08:35:00,0 days 05:30:00,,12.61700992857134,12.372019571428739,,15601.320857
5,218599,218602,15840.554067,15831.7294,15831.7294,15861.631553134,-75.79561846699477,31.672283467,-0.0009569819104357676,2021-02-16 03:20:00,2021-02-16 03:35:00,0 days 00:15:00,,7.349714571428454,7.084308214285946,,15829.978645
-5,219690,219757,15325.502401,15363.480936,15363.480936,15266.75811741,-220.58165833700096,30.688983337000003,-0.0028786222149899928,2021-02-22 03:15:00,2021-02-22 08:50:00,0 days 05:35:00,,24.601127999999985,29.072204357142905,,
-6,222418,222421,14216.226308,14168.288962646002,14269.925066,14168.288962646002,253.56265379920944,34.061418324775204,0.0029726905990576694,2021-03-08 03:05:00,2021-03-08 03:20:00,0 days 00:15:00,,34.421163357142696,32.60415064285722,,
6,223783,223783,14745.569086,14777.184838632002,14716.165218,14777.184838632002,154.26721108245428,35.4273047095584,0.0017436561245700657,2021-03-15 03:05:00,2021-03-15 03:05:00,0 days 00:00:00,,16.577689714285434,16.577689714285434,,
6,224329,224333,15018.821052,14999.980216,14999.980216,15027.935186781999,-149.0675775215964,36.022561521600004,-0.0016542307926554268,2021-03-17 03:05:00,2021-03-17 03:25:00,0 days 00:20:00,,10.868488285714452,10.1125972857144,,14996.226036
-6,225150,225173,14757.119289,14790.546781,14790.546781,14713.753970482001,-236.02215128399337,35.457199284,-0.0026656303607521395,2021-03-22 03:15:00,2021-03-22 05:10:00,0 days 01:55:00,,24.944407142857276,14.157636428571095,,
6,225422,225422,14903.557871,14903.021858,14903.021858,14944.415428724002,-38.98397367480493,35.7678956748,-0.00043595824581216307,2021-03-23 03:10:00,2021-03-23 03:10:00,0 days 00:00:00,,15.730707071428307,15.730707071428307,,
-6,225969,225969,14682.183921,14687.29614,14687.29614,14643.608174136,-65.9166900732033,35.2433760732,-0.0007482616395021416,2021-03-25 03:15:00,2021-03-25 03:15:00,0 days 00:00:00,,15.526412142856966,15.526412142856966,,
6,226513,226515,14755.689225,14729.412055,14729.412055,14787.849704397999,-193.04514153599632,35.382121536,-0.002180460008705537,2021-03-29 03:05:00,2021-03-29 03:15:00,0 days 00:10:00,,19.83703449999991,20.817649999999826,,
5,227608,227633,15282.524905,15274.552558,15274.552558,15299.229820947998,-70.41881246300404,30.557077463000002,-0.0009215599241715311,2021-04-02 03:20:00,2021-04-02 05:25:00,0 days 02:05:00,,4.637494214285263,3.12571185714283,,
5,228607,228613,15686.089044,15673.826504,15673.826504,15697.5204554,-92.67261554799859,31.359915548,-0.0011815898186992198,2021-04-08 03:05:00,2021-04-08 03:35:00,0 days 00:30:00,,8.069648499999468,8.580385642856786,,
5,228882,228933,15701.819751,15680.976825,15680.976825,15737.447850156002,-135.59742657600586,31.382796576,-0.0017271555619197037,2021-04-09 03:15:00,2021-04-09 07:30:00,0 days 04:15:00,,13.728617071428484,11.011494785714214,,
5,229157,229179,15797.348045,15779.937273,15779.937273,15816.742053444003,-118.63114531800545,31.577285318,-0.0015019121561425893,2021-04-12 03:25:00,2021-04-12 05:15:00,0 days 01:50:00,,11.95125150000006,8.743821500000065,,
5,229976,230016,15867.99322,15905.671459047999,15846.578269,15905.671459047999,156.61753056094415,31.773664679048004,0.0019740055139869216,2021-04-15 03:25:00,2021-04-15 06:45:00,0 days 03:20:00,,8.845969142857419,8.723392214286312,,
5,230245,230266,15995.26894,16013.191127545999,15976.714118,16013.191127545999,57.60247766244848,32.008460067546,0.0007202439406116588,2021-04-16 03:05:00,2021-04-16 04:50:00,0 days 01:45:00,,9.744866571428897,9.111552499999561,,
-5,231064,231078,15742.147563,15761.846438,15761.846438,15716.847388544,-129.9983690010002,31.503994001000002,-0.0016515963718514164,2021-04-21 03:05:00,2021-04-21 04:15:00,0 days 01:10:00,,12.99315557142836,9.785725571428625,,
5,231877,231879,15919.761547,15913.505277,15913.505277,15941.604471,-63.1146168239993,31.833266824000003,-0.0007929090726348979,2021-04-26 02:35:00,2021-04-26 02:45:00,0 days 00:10:00,,8.294372571428669,8.805109928571515,,
5,232156,232157,16053.32955,16042.783087,16042.783087,16061.88824812,-84.82842763700293,32.096112637000004,-0.00105683281929514,2021-04-27 03:05:00,2021-04-27 03:10:00,0 days 00:05:00,,7.129891999999797,7.211609999999902,,16035.024727
-5,233525,233563,15745.293705,15694.147692391998,15762.418463,15694.147692391998,224.29062164261757,31.439441397392002,0.002848986190348291,2021-05-04 03:25:00,2021-05-04 06:35:00,0 days 03:10:00,,11.665238642857341,13.279168357142876,,
-5,234069,234082,15502.468791,15453.068029009997,15525.599819,15453.068029009997,216.0482731300007,30.955536820009996,0.0027872757048274816,2021-05-06 03:15:00,2021-05-06 04:20:00,0 days 01:05:00,,11.808245142856972,15.935002071428503,,
5,235705,235717,15097.474587,15129.576720161998,15062.617032,15129.576720161998,130.28361450282648,30.227051307162,0.0017258994377114191,2021-05-14 03:05:00,2021-05-14 04:05:00,0 days 01:00:00,,16.139296857142785,15.689848285714106,,
5,237071,237112,15462.999017,15498.209536322001,15445.016219,15498.209536322001,145.09138805668474,30.961208553322003,0.001876626751345776,2021-05-21 03:10:00,2021-05-21 06:35:00,0 days 03:25:00,,13.013584857142762,8.498667785714133,,
5,238162,238173,15618.017984,15582.588403,15582.588403,15637.420573665999,-208.34851138700162,31.200606387,-0.0026680531627053857,2021-05-27 03:05:00,2021-05-27 04:00:00,0 days 00:55:00,,12.33941192857154,9.9491616428573,,15582.266377
-5,239482,239489,15616.58792,15633.998691,15633.998691,15609.321428052002,-118.30444161100375,31.250586611000003,-0.0015151125484907091,2021-06-03 03:05:00,2021-06-03 03:40:00,0 days 00:35:00,,8.559956142857118,7.395475214285658,,
5,244127,244178,16436.269953,16476.063027596003,16429.723628,16476.063027596003,166.0530399994233,32.912332980596005,0.00202056841940732,2021-06-28 03:25:00,2021-06-28 07:40:00,0 days 04:15:00,,8.299701142856845,7.032258928571276,,
5,244955,244965,16678.106068,16649.522606,16649.522606,16731.939946699997,-176.24493867401162,33.327628673999996,-0.0021134886414012387,2021-07-01 03:25:00,2021-07-01 04:15:00,0 days 00:50:00,,12.183797499999335,9.66935621428586,,
5,249875,249903,17256.509369,17297.748309044004,17231.07407,17297.748309044004,171.64044254197734,34.55425767804401,0.0019892834509198233,2021-07-27 03:25:00,2021-07-27 05:45:00,0 days 02:20:00,,13.57389514285751,6.521193571428739,17248.209668,
5,253461,253496,17269.960609,17260.266122,17260.266122,17285.94269924,-83.00266173100331,34.530226731,-0.0009612374180836356,2021-08-13 03:15:00,2021-08-13 06:10:00,0 days 02:55:00,,5.601275857143784,4.211178357143061,,
5,256220,256222,17536.409631,17532.439075,17532.439075,17558.771615764,-54.92162870600107,35.068848706,-0.0006263725570017562,2021-08-27 03:10:00,2021-08-27 03:20:00,0 days 00:10:00,,6.623406857142462,6.807390285714064,,
5,257609,257641,17873.835406,17892.435051148,17866.430491,17892.435051148,57.23195528286355,35.766270457147996,0.0006403992649910903,2021-09-03 03:55:00,2021-09-03 06:35:00,0 days 02:40:00,,4.987997714285354,4.047637357142646,,
5,260038,260041,17736.491242,17721.923071,17721.923071,17760.412905778005,-108.29926931299492,35.458414313000006,-0.0012212028617761587,2021-09-16 03:20:00,2021-09-16 03:35:00,0 days 00:15:00,,9.204538357142676,8.488629857142639,,
-5,261147,261198,17271.150682,17294.309755,17294.309755,17223.330844288004,-150.3608254369945,34.565460437,-0.0017411790123942937,2021-09-22 03:45:00,2021-09-22 08:00:00,0 days 04:15:00,,11.18862800000014,8.631811642856649,,
-5,263626,263634,16621.964805,16653.428418,16653.428418,16558.821087905995,-190.5934582229995,33.275393223,-0.0022932723111730004,2021-10-05 03:20:00,2021-10-05 04:00:00,0 days 00:40:00,,22.949982785714642,17.999986499999586,,
5,267486,267486,17619.941329,17627.193205508,17595.923165,17627.193205508,1.0122480054846577,35.247134534508,1.1489799955380147e-05,2021-10-25 03:05:00,2021-10-25 03:05:00,0 days 00:00:00,,10.063628857142248,10.063628857142248,,
4,268595,268615,17904.300207,17889.445672,17889.445672,17947.625856453997,-88.05313670319431,28.634996703200002,-0.0012294970437991396,2021-10-29 03:30:00,2021-10-29 05:10:00,0 days 01:40:00,,11.761354714285906,12.518172214285576,,
4,268866,268868,18191.522719,18196.082206245996,18176.954548,18196.082206245996,-10.872134956216339,29.110083940196798,-0.00014941210700390663,2021-11-01 03:05:00,2021-11-01 03:15:00,0 days 00:10:00,,7.956812214286141,8.570448142857328,,
4,269418,269418,18289.459009,18294.269350672006,18273.172657,18294.269350672006,-10.025615999706485,29.266982687737606,-0.00013704090420015757,2021-11-03 03:05:00,2021-11-03 03:05:00,0 days 00:00:00,,7.220449071428708,7.220449071428708,,
4,271629,271632,18580.976972,18570.417889,18570.417889,18601.031584366,-71.9574478888004,29.7211158888,-0.0009681601779770556,2021-11-15 03:20:00,2021-11-15 03:35:00,0 days 00:15:00,,8.427266214285607,8.549993642857121,,18566.945164
4,272186,272227,18686.931438,18672.935994,18672.935994,18713.723036202002,-85.86966994560053,29.8878939456,-0.0011487930780730666,2021-11-17 03:45:00,2021-11-17 07:10:00,0 days 03:25:00,,6.422722428571693,6.934085714285954,,
4,272736,272737,18966.994864,18952.14033,18952.14033,18979.472300802,-89.75344415520752,30.335308155200003,-0.0011830214116517938,2021-11-19 03:35:00,2021-11-19 03:40:00,0 days 00:05:00,,8.89772057142857,10.39090128571427,,
-4,273282,273296,18672.89963,18724.122319,18724.122319,18628.530472912003,-234.80837355919343,29.9176175592,-0.0031437052923203195,2021-11-23 03:05:00,2021-11-23 04:15:00,0 days 01:10:00,,22.172710499999084,14.93180692857121,,
-4,273562,273566,18685.213257,18646.266677834003,18703.790516,18646.266677834003,125.92113271612004,29.8651839478672,0.001684769809476867,2021-11-24 03:25:00,2021-11-24 03:45:00,0 days 00:20:00,,14.706807142857413,14.952261571428608,,
4,273843,273858,18804.626804,18792.349541,18792.349541,18832.152066062004,-79.1866330759998,30.077581076,-0.001052754647850171,2021-11-25 03:50:00,2021-11-25 05:05:00,0 days 01:15:00,,5.440905142857965,6.279540928570766,,
-4,274062,274068,18534.299734,18482.537245934,18588.958784,18482.537245934,177.43648268005487,29.6134695839472,0.0023933529351874536,2021-11-26 03:05:00,2021-11-26 03:35:00,0 days 00:30:00,,39.252243214285826,35.54997328571387,,18468.149784
-4,274294,274303,18574.10425,18523.475187134,18589.531511,18523.475187134,172.83818791428882,29.678063549707204,0.002326332747840113,2021-11-29 03:10:00,2021-11-29 03:55:00,0 days 00:45:00,,21.886347214285966,20.1068030714284,,18517.977019
4,274845,274883,18721.867775,18777.555734069996,18671.79054,18777.555734069996,192.75229747273323,29.999538807256,0.002573892463471445,2021-12-01 03:05:00,2021-12-01 06:15:00,0 days 03:10:00,,23.154528142857348,9.879537785714222,,
-4,275399,275416,18294.040824,18229.989907484,18327.222617,18229.989907484,226.98444147881338,29.2192245851872,0.0031018904415724964,2021-12-03 03:15:00,2021-12-03 04:40:00,0 days 01:25:00,,19.881803214284965,17.672714071428864,,18227.031783
4,276229,276233,18759.667747,18741.663215,18741.663215,18806.735021726003,-102.01919276959606,30.0010647696,-0.001359554899178783,2021-12-08 03:25:00,2021-12-08 03:45:00,0 days 00:20:00,,14.461352928571225,14.502261857142523,,18735.326856
4,277882,277906,18752.795025,18808.697756727994,18743.954122,18808.697756727994,193.5617326865946,30.049194225382394,0.0025804384416903718,2021-12-16 03:10:00,2021-12-16 05:10:00,0 days 02:00:00,,17.652259571428658,10.28862857142927,,
-4,278709,278718,18049.486462,18012.632052429995,18082.954618,18012.632052429995,118.5679434684775,28.849694811543998,0.0016422620072612812,2021-12-21 03:05:00,2021-12-21 03:50:00,0 days 00:45:00,,19.12498592857134,16.38407871428535,,
4,280093,280113,18948.667605,18932.09489,18932.09489,18977.804520194004,-96.59546999599371,30.304609996000003,-0.001274436176854237,2021-12-29 03:25:00,2021-12-29 05:05:00,0 days 01:40:00,,9.940901785714232,8.87726614285722,,
-4,280642,280643,18815.794978,18799.440180761994,18823.490427,18799.440180761994,35.3270008250202,30.0921881270096,0.0004693795939306005,2021-12-31 03:10:00,2021-12-31 03:15:00,0 days 00:05:00,,8.468175285714876,9.327265571428923,,
-4,280919,280927,18789.449543,18796.572265,18796.572265,18764.974051348006,-58.55970544640027,30.0688174464,-0.0007791567458161639,2022-01-03 03:15:00,2022-01-03 03:55:00,0 days 00:40:00,,9.306811428571434,9.040902285714244,,
-4,281745,281777,18000.518316,17961.767609074,18067.20463,17961.767609074,126.23299896395179,28.769828740059204,0.001753185613157391,2022-01-06 03:05:00,2022-01-06 05:45:00,0 days 02:40:00,,29.94543192857106,23.686345785714366,17989.350143,17960.427437
-4,282023,282025,18016.268305,18052.886459,18052.886459,17929.071778682,-175.32793981119912,28.8553238112,-0.0024329114226521774,2022-01-07 03:15:00,2022-01-07 03:25:00,0 days 00:10:00,,24.054527357142433,24.68861785714242,,
-5,282305,282335,17874.518411,17753.701674371994,17934.618366,17753.701674371994,568.4554630546618,35.62822008537199,0.006360512210553709,2022-01-10 03:45:00,2022-01-10 06:15:00,0 days 02:30:00,,24.770435928571583,22.847710357142724,,
-5,285287,285288,16298.374139,16372.792265,16372.792265,16205.986989914001,-404.76179640400244,32.671166404000004,-0.004966897838422569,2022-01-25 03:15:00,2022-01-25 03:20:00,0 days 00:05:00,,49.868144214286076,48.804508714285994,,
-5,286115,286138,16156.051518,16025.958323933999,16203.265119,16025.958323933999,618.2839604880718,32.182009841934,0.007653899342908346,2022-01-28 03:15:00,2022-01-28 05:10:00,0 days 01:55:00,,38.22951671428551,31.663612500000195,,
5,286669,286669,17083.009914,17044.959942,17044.959942,17156.304068058,-224.37782985598534,34.127969856,-0.002626912130655637,2022-02-01 03:25:00,2022-02-01 03:25:00,0 days 00:00:00,,24.99543592857117,24.99543592857117,,
5,286941,286942,17389.705138,17408.252906618003,17360.246069,17408.252906618003,57.940885045392044,34.79795804461801,0.0006663814548388023,2022-02-02 03:05:00,2022-02-02 03:10:00,0 days 00:05:00,,18.920440285714513,19.431803571429036,,
-5,287220,287224,17005.119063,16956.260299155998,17033.146315,16956.260299155998,210.33243985784577,33.961379362155995,0.002473754392175831,2022-02-03 03:20:00,2022-02-03 03:40:00,0 days 00:20:00,,21.743165571428367,19.759076142856948,,
-5,288876,288882,16764.860152,16702.450098766,16798.041946,16702.450098766,278.5829559192424,33.467310250766005,0.003323415207683743,2022-02-11 03:20:00,2022-02-11 03:50:00,0 days 00:30:00,,25.220435428571363,21.55907485714332,,16691.551116
5,289713,289757,16718.755642,16672.973858,16672.973858,16815.822541706,-262.3006494999944,33.391729500000004,-0.0031378011033435784,2022-02-16 04:05:00,2022-02-16 07:45:00,0 days 03:40:00,,21.027256857142806,19.41134921428524,,
-5,290264,290302,16347.05592,16296.539685572001,16366.205906,16296.539685572001,219.93757653442668,32.643595605572,0.0026908524398615457,2022-02-18 04:00:00,2022-02-18 07:10:00,0 days 03:10:00,,15.586352071428596,15.770442714285698,,
5,291861,291861,16015.733442,16074.254107144,15935.01532,16074.254107144,260.51333817084844,32.089987549144,0.0032532177076282313,2022-02-28 03:05:00,2022-02-28 03:05:00,0 days 00:00:00,,39.17042521428578,39.17042521428578,,
5,294069,294091,15659.210982,15564.461053,15564.461053,15740.455157782,-504.97331703499805,31.223672035,-0.00644953717802839,2022-03-10 03:05:00,2022-03-10 04:55:00,0 days 01:50:00,,33.97497442857132,35.89770035714303,,
-5,294622,294625,15326.743049,15260.288399192,15353.911211,15260.288399192,301.6862175918074,30.587031448192,0.003936729631694207,2022-03-14 03:10:00,2022-03-14 03:25:00,0 days 00:15:00,,29.474977928571466,30.59997692857126,,
-6,294898,294927,14930.702437,14962.16605,14962.16605,14822.599090857999,-224.65312018439937,35.8714421844,-0.002507731090039963,2022-03-15 03:10:00,2022-03-15 05:35:00,0 days 02:25:00,,36.061336499999925,27.429525142857397,,
5,295450,295459,15981.083468,15950.765308,15950.765308,16078.518058024,-183.5226487760036,31.931848776000002,-0.0022967485170011536,2022-03-17 03:10:00,2022-03-17 03:55:00,0 days 00:45:00,,25.261344499999854,23.093164285714142,,
5,295731,295761,16062.983406,16028.656159,16028.656159,16097.009690289999,-203.7278745649963,32.091639565,-0.0025366131485748387,2022-03-18 03:35:00,2022-03-18 06:05:00,0 days 02:30:00,,22.86816471428561,15.954533642857184,,
5,296829,296829,16643.442062,16672.127667734,16611.978449,16672.127667734,110.11245894027101,33.315569729733994,0.0013231933458245936,2022-03-24 03:05:00,2022-03-24 03:05:00,0 days 00:00:00,,18.55225864285759,18.55225864285759,,
5,297657,297669,17201.278007,17237.720625430007,17168.382577,17237.720625430007,147.774093517602,34.438998632430014,0.0017181757478421907,2022-03-29 03:05:00,2022-03-29 04:05:00,0 days 01:00:00,,18.368168071429213,14.706807214285748,,
-5,298765,298772,17027.45541,17053.478118,17053.478118,16970.356825026,-164.1944735280021,34.080933528,-0.0019285849773133452,2022-04-04 03:25:00,2022-04-04 04:00:00,0 days 00:35:00,,13.09089914285687,13.581807857143108,,
5,299048,299055,17368.514245,17347.073352,17347.073352,17418.052262712004,-141.92005259699525,34.715587597,-0.0016342221400756918,2022-04-05 04:00:00,2022-04-05 04:35:00,0 days 00:35:00,,9.63408364285715,8.672720714285918,,
-5,299590,299599,16662.055684,16685.787485,16685.787485,16613.824056002002,-152.0068481690086,33.347843169,-0.0018245869663606558,2022-04-07 03:10:00,2022-04-07 03:55:00,0 days 00:45:00,,21.497711142857693,19.697712499999916,,
-5,300141,300143,16303.815044,16233.145696170002,16386.824073,16233.145696170002,320.80977840982257,32.53696074017,0.003935395213255696,2022-04-11 03:05:00,2022-04-11 03:15:00,0 days 00:10:00,,34.28179257142814,35.01815571428545,,
-5,302903,302912,15451.883865,15493.083834,15493.083834,15369.925498824003,-236.94481269899663,30.944967699,-0.003066872813297607,2022-04-26 03:15:00,2022-04-26 04:00:00,0 days 00:45:00,,24.58634514285729,19.41134899999984,,
5,303734,303743,15315.574876,15258.911282,15258.911282,15344.329782398003,-313.89245615800735,30.574486158,-0.00409899672326219,2022-04-29 03:30:00,2022-04-29 04:15:00,0 days 00:45:00,,25.81361707142904,22.45907428571419,,
5,304569,304596,15001.147839,15057.15938842,14982.57058,15057.15938842,249.99943987257967,30.058307227420002,0.0033330708097233375,2022-05-04 04:05:00,2022-05-04 06:20:00,0 days 02:15:00,,14.972715928571104,11.92499107142859,,
-6,305664,305666,14179.857546,14208.171161,14208.171161,14118.486418897997,-203.94732444840562,34.065634448400004,-0.0023971482528038646,2022-05-10 03:20:00,2022-05-10 03:30:00,0 days 00:10:00,,29.270432500000165,27.654524642857332,,
-6,306213,306221,13607.989793,13546.159911772,13713.621532,13546.159911772,338.39430772227894,32.5849796457264,0.004144554202712465,2022-05-12 03:05:00,2022-05-12 03:45:00,0 days 00:40:00,,52.01587007142825,44.549966642856944,,13531.817123
-6,308145,308146,13695.617,13677.471859226001,13787.503295,13677.471859226001,76.02313801292111,32.847706631071205,0.0009251516745943965,2022-05-23 03:05:00,2022-05-23 03:10:00,0 days 00:05:00,,28.309069642857008,28.329524142857085,,
