candle_datetime,entry_datetime,entry_price,direction,body_size_points,sl_type,sl_price,tp_price,risk,rr_ratio,exit_datetime,exit_price,outcome,pnl,hit_tp,hit_sl,year,timeframe,body_filter
2022-09-08 08:30:00,2022-09-08 08:35:00,13860.363411,short,53.996962999999596,middle,13887.361892500001,13819.86568875,26.998481500000707,1.5,2022-09-08 08:35:00,13887.361892500001,loss,-26.998481500000707,False,True,2022,5m,50
2022-09-09 08:30:00,2022-09-09 08:35:00,14246.627403,long,57.425342000000455,middle,14218.486129,14288.839314,28.141273999999612,1.5,2022-09-09 08:45:00,14218.486129,loss,-28.141273999999612,False,True,2022,5m,50
2022-09-14 08:30:00,2022-09-14 08:35:00,13748.765683,short,76.10751399999936,middle,13786.535457,13692.111022,37.769774000000325,1.5,2022-09-14 08:35:00,13786.535457,loss,-37.769774000000325,False,True,2022,5m,50
2022-09-19 08:30:00,2022-09-19 08:35:00,13493.180747,long,66.45208300000013,middle,13459.6707215,13543.44578525,33.510025499999756,1.5,2022-09-19 08:50:00,13543.44578525,win,50.265038249999634,True,False,2022,5m,50
2022-09-26 08:30:00,2022-09-26 08:35:00,12971.787476,long,76.95946499999991,middle,12933.5917275,13029.08109875,38.19574850000026,1.5,2022-09-26 08:50:00,13029.08109875,win,57.293622750000395,True,False,2022,5m,50
2022-09-27 08:30:00,2022-09-27 08:35:00,13097.024095,long,67.30403300000035,middle,13063.3720785,13147.502119750001,33.65201650000017,1.5,2022-09-27 08:45:00,13063.3720785,loss,-33.65201650000017,False,True,2022,5m,50
2022-09-28 08:30:00,2022-09-28 08:35:00,12815.596682,short,56.51266900000155,middle,12843.0010665,12774.490105249997,27.40438450000147,1.5,2022-09-28 08:35:00,12843.0010665,loss,-27.40438450000147,False,True,2022,5m,50
2022-10-06 08:30:00,2022-10-06 08:35:00,13235.607927,long,69.29191600000013,middle,13200.677985999999,13288.0028385,34.929941000000326,1.5,2022-10-06 08:40:00,13288.0028385,win,52.39491150000049,True,False,2022,5m,50
2022-10-10 08:30:00,2022-10-10 08:35:00,12567.963277,short,51.68495400000029,middle,12592.953804,12530.4774865,24.99052699999993,1.5,2022-10-10 08:35:00,12530.4774865,win,37.485790499999894,True,False,2022,5m,50
2022-10-14 08:30:00,2022-10-14 08:35:00,12638.959092,short,62.760301000000254,middle,12669.7712765,12592.74081525,30.812184500000512,1.5,2022-10-14 08:35:00,12669.7712765,loss,-30.812184500000512,False,True,2022,5m,50
2022-10-19 08:30:00,2022-10-19 08:35:00,12711.942791,long,69.29191600000013,middle,12677.296833,12763.911728,34.645957999999155,1.5,2022-10-19 08:40:00,12677.296833,loss,-34.645957999999155,False,True,2022,5m,50
2022-10-28 08:30:00,2022-10-28 08:35:00,12819.572447,long,81.78717999999935,middle,12778.962841,12880.486856,40.609605999999985,1.5,2022-10-28 08:40:00,12880.486856,win,60.91440899999998,True,False,2022,5m,50
2022-11-04 08:30:00,2022-11-04 08:35:00,12341.344633,short,76.95946399999957,middle,12379.824365,12283.625035000001,38.479731999999785,1.5,2022-11-04 08:35:00,12283.625035000001,win,57.71959799999968,True,False,2022,5m,50
2022-11-18 08:30:00,2022-11-18 08:35:00,13370.78396,short,76.67548100000022,middle,13408.553734500001,13314.12929825,37.769774500000494,1.5,2022-11-18 09:00:00,13314.12929825,win,56.65466175000074,True,False,2022,5m,50
2022-11-28 08:30:00,2022-11-28 08:35:00,13345.50945,long,50.54902100000072,middle,13319.6669735,13384.27316475,25.842476499999975,1.5,2022-11-28 08:45:00,13384.27316475,win,38.76371474999996,True,False,2022,5m,50
2022-12-02 08:30:00,2022-12-02 08:35:00,13519.875173,long,63.89623399999982,middle,13487.643073,13568.223323000002,32.23210000000108,1.5,2022-12-02 08:45:00,13487.643073,loss,-32.23210000000108,False,True,2022,5m,50
2022-12-07 08:30:00,2022-12-07 08:35:00,13125.422421,long,51.116986999999426,middle,13099.579944500001,13164.186135749997,25.842476499998156,1.5,2022-12-07 08:35:00,13164.186135749997,win,38.763714749997234,True,False,2022,5m,50
2022-12-08 08:30:00,2022-12-08 08:35:00,13081.972982,short,54.24080299999878,middle,13110.513300499999,13039.16250425,28.540318499999557,1.5,2022-12-08 08:45:00,13039.16250425,win,42.810477749999336,True,False,2022,5m,50
2022-12-13 08:30:00,2022-12-13 08:35:00,13740.824784,short,80.97889300000134,middle,13780.751877499999,13680.934143750002,39.92709349999859,1.5,2022-12-13 08:40:00,13780.751877499999,loss,-39.92709349999859,False,True,2022,5m,50
2022-12-14 08:30:00,2022-12-14 08:35:00,13482.704562,long,63.264760000000024,middle,13450.791005,13530.574897500002,31.913557000001674,1.5,2022-12-14 09:05:00,13530.574897500002,win,47.87033550000251,True,False,2022,5m,50
2022-12-15 08:30:00,2022-12-15 08:35:00,13093.837168,short,50.33063199999924,middle,13118.440129999999,13056.932725000002,24.602961999999025,1.5,2022-12-15 08:45:00,13056.932725000002,win,36.90444299999854,True,False,2022,5m,50
2022-12-19 08:30:00,2022-12-19 08:35:00,12704.688597,short,65.2329979999995,middle,12737.305096,12655.7638485,32.61649899999975,1.5,2022-12-19 08:35:00,12737.305096,loss,-32.61649899999975,False,True,2022,5m,50
2022-12-22 08:30:00,2022-12-22 08:35:00,12532.046095,short,68.04476500000055,middle,12566.0684775,12481.012521249999,34.022382500001186,1.5,2022-12-22 08:45:00,12481.012521249999,win,51.03357375000178,True,False,2022,5m,50
2022-12-28 08:30:00,2022-12-28 08:35:00,12344.782405,long,84.91536799999994,middle,12302.324721,12408.468931,42.45768399999906,1.5,2022-12-28 08:50:00,12302.324721,loss,-42.45768399999906,False,True,2022,5m,50
2022-01-03 08:30:00,2022-01-03 08:35:00,18829.540422,long,63.286316999998235,middle,18797.6109005,18893.399464999995,31.929521499998373,2.0,2022-01-03 08:45:00,18797.6109005,loss,-31.929521499998373,False,True,2022,5m,50
2022-01-05 08:30:00,2022-01-05 08:35:00,18459.558881,short,97.07719999999972,middle,18508.097481,18362.481681,48.53859999999986,2.0,2022-01-05 08:35:00,18508.097481,loss,-48.53859999999986,False,True,2022,5m,50
2022-01-06 08:30:00,2022-01-06 08:35:00,18087.572797,long,114.83173199999874,middle,18030.729657,18201.259077000002,56.84314000000086,2.0,2022-01-06 08:50:00,18030.729657,loss,-56.84314000000086,False,True,2022,5m,50
2022-01-07 08:30:00,2022-01-07 08:35:00,17992.213777,short,56.98632099999668,middle,18020.4205745,17935.800182000003,28.206797499999084,2.0,2022-01-07 08:35:00,18020.4205745,loss,-28.206797499999084,False,True,2022,5m,50
2022-01-10 08:30:00,2022-01-10 08:35:00,17554.650469,short,60.136319000001095,middle,17583.5731745,17496.805057999998,28.92270550000103,2.0,2022-01-10 08:55:00,17496.805057999998,win,57.84541100000206,True,False,2022,5m,50
2022-01-12 08:30:00,2022-01-12 08:35:00,18309.218085,long,52.404505999998946,middle,18283.015832,18361.622591,26.202252999999473,2.0,2022-01-12 08:35:00,18283.015832,loss,-26.202252999999473,False,True,2022,5m,50
2022-01-18 08:30:00,2022-01-18 08:35:00,17516.850497,short,64.43177000000287,middle,17547.920929,17454.709633,31.070432000000437,2.0,2022-01-18 08:40:00,17547.920929,loss,-31.070432000000437,False,True,2022,5m,50
2022-01-21 08:30:00,2022-01-21 08:35:00,16960.446369,long,70.4454020000012,middle,16925.510032,17030.319043000007,34.93633700000282,2.0,2022-01-21 08:35:00,16925.510032,loss,-34.93633700000282,False,True,2022,5m,50
2022-01-26 08:30:00,2022-01-26 08:35:00,16518.301246,short,62.1408620000002,middle,16550.230768,16454.442201999995,31.92952200000218,2.0,2022-01-26 08:40:00,16454.442201999995,win,63.85904400000436,True,False,2022,5m,50
2022-01-27 08:30:00,2022-01-27 08:35:00,16353.355916,short,64.71813299999849,middle,16385.428618500002,16289.210510999997,32.07270250000147,2.0,2022-01-27 08:40:00,16385.428618500002,loss,-32.07270250000147,False,True,2022,5m,50
2022-01-28 08:30:00,2022-01-28 08:35:00,16003.992541,short,112.5408239999997,middle,16058.544773,15894.888077,54.552232000000004,2.0,2022-01-28 08:45:00,15894.888077,win,109.10446400000001,True,False,2022,5m,50
2022-02-04 08:30:00,2022-02-04 08:35:00,16567.555755,short,62.713589999999385,middle,16599.77164,16503.123985000006,32.2158849999978,2.0,2022-02-04 08:40:00,16599.77164,loss,-32.2158849999978,False,True,2022,5m,50
2022-02-10 08:30:00,2022-02-10 08:35:00,16941.26002,long,54.40904999999839,middle,16913.769132,16996.241796000002,27.490888000000268,2.0,2022-02-10 08:40:00,16996.241796000002,win,54.981776000000536,True,False,2022,5m,50
2022-02-18 08:30:00,2022-02-18 08:35:00,16208.742388,short,61.85449899999912,middle,16239.6696375,16146.887889000003,30.927249499998652,2.0,2022-02-18 08:40:00,16146.887889000003,win,61.854498999997304,True,False,2022,5m,50
2022-02-24 08:30:00,2022-02-24 08:35:00,15107.961395,long,131.15444699999898,middle,15040.952354500001,15241.979475999999,67.00904049999917,2.0,2022-02-24 08:45:00,15241.979475999999,win,134.01808099999835,True,False,2022,5m,50
2022-02-28 08:30:00,2022-02-28 08:35:00,16144.883345,long,59.56359100000009,middle,16114.2424585,16206.165117999999,30.640886499999397,2.0,2022-02-28 08:35:00,16114.2424585,loss,-30.640886499999397,False,True,2022,5m,50
2022-03-08 08:30:00,2022-03-08 08:35:00,15166.95226,short,50.97268900000017,middle,15193.297694500001,15114.261390999998,26.34543450000092,2.0,2022-03-08 08:35:00,15193.297694500001,loss,-26.34543450000092,False,True,2022,5m,50
2022-03-09 08:30:00,2022-03-09 08:35:00,15530.061079,short,51.25905299999977,middle,15556.263331499998,15477.656574,26.202252499999304,2.0,2022-03-09 08:35:00,15556.263331499998,loss,-26.202252499999304,False,True,2022,5m,50
2022-03-28 08:30:00,2022-03-28 08:35:00,16956.150918,long,57.27268399999957,middle,16927.800939,17012.850875999997,28.34997899999871,2.0,2022-03-28 08:35:00,17012.850875999997,win,56.69995799999742,True,False,2022,5m,50
2022-03-29 08:30:00,2022-03-29 08:35:00,17416.050573,long,65.00449700000172,middle,17383.5483245,17481.055070000002,32.50224850000086,2.0,2022-03-29 08:35:00,17383.5483245,loss,-32.50224850000086,False,True,2022,5m,50
2022-03-31 08:30:00,2022-03-31 08:35:00,17219.605266,short,54.12268700000277,middle,17246.6666095,17165.482578999996,27.061343500001385,2.0,2022-03-31 08:45:00,17165.482578999996,win,54.12268700000277,True,False,2022,5m,50
2022-04-07 08:30:00,2022-04-07 08:35:00,16652.032964,long,80.4681210000017,middle,16611.7989035,16732.501085000007,40.23406050000267,2.0,2022-04-07 08:40:00,16611.7989035,loss,-40.23406050000267,False,True,2022,5m,50
2022-04-08 08:30:00,2022-04-08 08:35:00,16514.005795,short,58.99086499999976,middle,16542.9285005,16456.160384000006,28.92270549999739,2.0,2022-04-08 08:40:00,16456.160384000006,win,57.84541099999478,True,False,2022,5m,50
2022-04-18 08:30:00,2022-04-18 08:35:00,15934.978957,long,71.01812900000004,middle,15900.3289825,16004.278906,34.6499745000001,2.0,2022-04-18 08:40:00,15900.3289825,loss,-34.6499745000001,False,True,2022,5m,50
2022-04-21 08:30:00,2022-04-21 08:35:00,16333.883203,long,99.94083399999909,middle,16283.912786,16433.824037,49.97041699999863,2.0,2022-04-21 08:55:00,16283.912786,loss,-49.97041699999863,False,True,2022,5m,50
2022-04-26 08:30:00,2022-04-26 08:35:00,15319.583964,short,79.89539500000137,middle,15358.672570499999,15241.406751,39.088606499999514,2.0,2022-04-26 08:45:00,15241.406751,win,78.17721299999903,True,False,2022,5m,50
2022-04-27 08:30:00,2022-04-27 08:35:00,15000.861476,long,84.76357300000018,middle,14958.1933255,15086.197777,42.66815049999968,2.0,2022-04-27 08:40:00,15086.197777,win,85.33630099999937,True,False,2022,5m,50
2022-04-29 08:30:00,2022-04-29 08:35:00,15275.197633,long,53.549959999998464,middle,15246.990836,15331.611226999998,28.206796999998915,2.0,2022-04-29 08:35:00,15246.990836,loss,-28.206796999998915,False,True,2022,5m,50
2022-05-06 08:30:00,2022-05-06 08:35:00,14529.793647,short,87.05447999999888,middle,14572.461797,14444.457347000001,42.668149999999514,2.0,2022-05-06 08:35:00,14444.457347000001,win,85.33629999999903,True,False,2022,5m,50
2022-05-11 08:30:00,2022-05-11 08:35:00,13975.96679,short,50.68632499999876,middle,14001.3099525,13925.280465000002,25.34316249999938,2.0,2022-05-11 08:35:00,13925.280465000002,win,50.68632499999876,True,False,2022,5m,50
2022-05-12 08:30:00,2022-05-12 08:35:00,13446.767187,short,59.56359100000009,middle,13477.1217095,13386.058142,30.354522499999803,2.0,2022-05-12 08:35:00,13477.1217095,loss,-30.354522499999803,False,True,2022,5m,50
2022-05-19 08:30:00,2022-05-19 08:35:00,13651.803397,long,61.85449999999946,middle,13620.876146999999,13713.657897000001,30.92725000000064,2.0,2022-05-19 08:35:00,13713.657897000001,win,61.85450000000128,True,False,2022,5m,50
2022-05-25 08:30:00,2022-05-25 08:35:00,13493.730788,long,72.16358200000104,middle,13457.648997,13565.894370000002,36.08179100000052,2.0,2022-05-25 08:35:00,13565.894370000002,win,72.16358200000104,True,False,2022,5m,50
2022-05-26 08:30:00,2022-05-26 08:35:00,13724.253342,long,79.03630499999963,middle,13685.021553499999,13802.716919000002,39.23178850000113,2.0,2022-05-26 08:35:00,13802.716919000002,win,78.46357700000226,True,False,2022,5m,50
2022-05-31 08:30:00,2022-05-31 08:35:00,14410.093737,short,109.67719100000068,middle,14465.791422499999,14298.698366,55.69768549999935,2.0,2022-05-31 09:05:00,14298.698366,win,111.3953709999987,True,False,2022,5m,50
2022-06-01 08:30:00,2022-06-01 08:35:00,14648.348104,long,62.713590000001204,middle,14616.991309000001,14711.061694,31.356794999999693,2.0,2022-06-01 08:40:00,14616.991309000001,loss,-31.356794999999693,False,True,2022,5m,50
2022-06-09 08:30:00,2022-06-09 08:35:00,14417.539186,long,50.11359799999991,middle,14392.196023,14468.225511999999,25.34316299999955,2.0,2022-06-09 08:35:00,14392.196023,loss,-25.34316299999955,False,True,2022,5m,50
2022-06-10 08:30:00,2022-06-10 08:35:00,13726.830613,short,67.009039999999,middle,13760.048770000001,13660.394298999998,33.218157000001156,2.0,2022-06-10 08:35:00,13760.048770000001,loss,-33.218157000001156,False,True,2022,5m,50
2022-06-13 08:30:00,2022-06-13 08:35:00,13207.828678,long,71.4245549999996,middle,13171.8307025,13279.824629,35.99797550000039,2.0,2022-06-13 08:40:00,13171.8307025,loss,-35.99797550000039,False,True,2022,5m,50
2022-06-17 08:30:00,2022-06-17 08:35:00,12874.133158,long,86.85225899999932,middle,12831.8498215,12958.699831000002,42.28333650000059,2.0,2022-06-17 08:50:00,12958.699831000002,win,84.56667300000117,True,False,2022,5m,50
2022-06-21 08:30:00,2022-06-21 08:35:00,13173.259193,long,52.85417000000052,middle,13146.832107999999,13226.113363000002,26.42708500000117,2.0,2022-06-21 08:35:00,13226.113363000002,win,52.85417000000234,True,False,2022,5m,50
2022-06-24 08:30:00,2022-06-24 08:35:00,13604.092108,long,63.13930600000094,middle,13573.093851,13666.088622000003,30.998257000001104,2.0,2022-06-24 08:40:00,13666.088622000003,win,61.99651400000221,True,False,2022,5m,50
2022-06-27 08:30:00,2022-06-27 08:35:00,13844.935707,short,85.13806899999872,middle,13887.219043500001,13760.369034,42.28333650000059,2.0,2022-06-27 08:45:00,13760.369034,win,84.56667300000117,True,False,2022,5m,50
2022-06-28 08:30:00,2022-06-28 08:35:00,13879.79089,long,92.56622299999981,middle,13832.9363815,13973.499907000001,46.85450850000052,2.0,2022-06-28 08:55:00,13832.9363815,loss,-46.85450850000052,False,True,2022,5m,50
2022-06-29 08:30:00,2022-06-29 08:35:00,13246.397937,short,89.13784500000111,middle,13290.9668595,13157.260091999999,44.568922500000554,2.0,2022-06-29 08:35:00,13290.9668595,loss,-44.568922500000554,False,True,2022,5m,50
2022-07-07 08:30:00,2022-07-07 08:35:00,13703.22939,long,81.13829400000031,middle,13661.51745,13786.653270000003,41.71194000000105,2.0,2022-07-07 09:50:00,13786.653270000003,win,83.4238800000021,True,False,2022,5m,50
2022-07-14 08:30:00,2022-07-14 08:35:00,13251.540505,short,52.8541699999987,middle,13278.253289,13198.114937000002,26.712783999999374,2.0,2022-07-14 08:40:00,13198.114937000002,win,53.42556799999875,True,False,2022,5m,50
2022-07-26 08:30:00,2022-07-26 08:35:00,13978.928172,short,53.71126499999991,middle,14004.9267095,13926.931097,25.998537499999657,2.0,2022-07-26 08:40:00,14004.9267095,loss,-25.998537499999657,False,True,2022,5m,50
2022-08-03 08:30:00,2022-08-03 08:35:00,14902.876213,long,53.996963999999934,middle,14875.592033,14957.444572999997,27.28417999999874,2.0,2022-08-03 08:35:00,14957.444572999997,win,54.56835999999748,True,False,2022,5m,50
2022-08-05 08:30:00,2022-08-05 08:35:00,15062.867216,long,71.13885700000174,middle,15027.0120895,15134.577469000002,35.85512650000055,2.0,2022-08-05 08:45:00,15027.0120895,loss,-35.85512650000055,False,True,2022,5m,50
2022-08-09 08:30:00,2022-08-09 08:35:00,14906.59029,short,65.71059099999911,middle,14938.8741885,14842.022493,32.28389849999985,2.0,2022-08-09 08:35:00,14938.8741885,loss,-32.28389849999985,False,True,2022,5m,50
2022-08-15 08:30:00,2022-08-15 08:35:00,15541.983129,long,74.56723500000044,middle,15504.699511499999,15616.550364000002,37.28361750000113,2.0,2022-08-15 08:40:00,15504.699511499999,loss,-37.28361750000113,False,True,2022,5m,50
2022-08-18 08:30:00,2022-08-18 08:35:00,15365.42163,short,52.85417000000052,middle,15391.563017,15313.138856000001,26.141386999999668,2.0,2022-08-18 08:35:00,15391.563017,loss,-26.141386999999668,False,True,2022,5m,50
2022-08-29 08:30:00,2022-08-29 08:35:00,14362.335182,long,73.71014000000105,middle,14325.76581,14435.473926,36.56937199999993,2.0,2022-08-29 08:55:00,14325.76581,loss,-36.56937199999993,False,True,2022,5m,50
2022-08-31 08:30:00,2022-08-31 08:35:00,14184.345191,short,75.42432999999983,middle,14221.200261999998,14110.635049000004,36.855070999998134,2.0,2022-08-31 08:40:00,14221.200261999998,loss,-36.855070999998134,False,True,2022,5m,50
2022-09-02 08:30:00,2022-09-02 08:35:00,14080.35104,short,96.56599800000004,middle,14127.776944000001,13985.499231999996,47.42590400000154,2.0,2022-09-02 08:50:00,14127.776944000001,loss,-47.42590400000154,False,True,2022,5m,50
2022-09-08 08:30:00,2022-09-08 08:35:00,13860.363411,short,53.996962999999596,middle,13887.361892500001,13806.366447999999,26.998481500000707,2.0,2022-09-08 08:35:00,13887.361892500001,loss,-26.998481500000707,False,True,2022,5m,50
2022-09-09 08:30:00,2022-09-09 08:35:00,14246.627403,long,57.425342000000455,middle,14218.486129,14302.909951,28.141273999999612,2.0,2022-09-09 08:45:00,14218.486129,loss,-28.141273999999612,False,True,2022,5m,50
2022-09-14 08:30:00,2022-09-14 08:35:00,13748.765683,short,76.10751399999936,middle,13786.535457,13673.226134999999,37.769774000000325,2.0,2022-09-14 08:35:00,13786.535457,loss,-37.769774000000325,False,True,2022,5m,50
2022-09-19 08:30:00,2022-09-19 08:35:00,13493.180747,long,66.45208300000013,middle,13459.6707215,13560.200798,33.510025499999756,2.0,2022-09-19 09:35:00,13560.200798,win,67.02005099999951,True,False,2022,5m,50
2022-09-26 08:30:00,2022-09-26 08:35:00,12971.787476,long,76.95946499999991,middle,12933.5917275,13048.178973,38.19574850000026,2.0,2022-09-26 08:55:00,13048.178973,win,76.39149700000053,True,False,2022,5m,50
2022-09-27 08:30:00,2022-09-27 08:35:00,13097.024095,long,67.30403300000035,middle,13063.3720785,13164.328128000001,33.65201650000017,2.0,2022-09-27 08:45:00,13063.3720785,loss,-33.65201650000017,False,True,2022,5m,50
2022-09-28 08:30:00,2022-09-28 08:35:00,12815.596682,short,56.51266900000155,middle,12843.0010665,12760.787912999996,27.40438450000147,2.0,2022-09-28 08:35:00,12843.0010665,loss,-27.40438450000147,False,True,2022,5m,50
2022-10-06 08:30:00,2022-10-06 08:35:00,13235.607927,long,69.29191600000013,middle,13200.677985999999,13305.467809,34.929941000000326,2.0,2022-10-06 08:40:00,13305.467809,win,69.85988200000065,True,False,2022,5m,50
2022-10-10 08:30:00,2022-10-10 08:35:00,12567.963277,short,51.68495400000029,middle,12592.953804,12517.982223,24.99052699999993,2.0,2022-10-10 08:50:00,12517.982223,win,49.98105399999986,True,False,2022,5m,50
2022-10-14 08:30:00,2022-10-14 08:35:00,12638.959092,short,62.760301000000254,middle,12669.7712765,12577.334722999998,30.812184500000512,2.0,2022-10-14 08:35:00,12669.7712765,loss,-30.812184500000512,False,True,2022,5m,50
2022-10-19 08:30:00,2022-10-19 08:35:00,12711.942791,long,69.29191600000013,middle,12677.296833,12781.234706999998,34.645957999999155,2.0,2022-10-19 08:40:00,12677.296833,loss,-34.645957999999155,False,True,2022,5m,50
2022-10-28 08:30:00,2022-10-28 08:35:00,12819.572447,long,81.78717999999935,middle,12778.962841,12900.791659,40.609605999999985,2.0,2022-10-28 08:40:00,12900.791659,win,81.21921199999997,True,False,2022,5m,50
2022-11-04 08:30:00,2022-11-04 08:35:00,12341.344633,short,76.95946399999957,middle,12379.824365,12264.385169000001,38.479731999999785,2.0,2022-11-04 08:40:00,12264.385169000001,win,76.95946399999957,True,False,2022,5m,50
2022-11-18 08:30:00,2022-11-18 08:35:00,13370.78396,short,76.67548100000022,middle,13408.553734500001,13295.244411,37.769774500000494,2.0,2022-11-18 09:00:00,13295.244411,win,75.53954900000099,True,False,2022,5m,50
2022-11-28 08:30:00,2022-11-28 08:35:00,13345.50945,long,50.54902100000072,middle,13319.6669735,13397.194403,25.842476499999975,2.0,2022-11-28 09:20:00,13319.6669735,loss,-25.842476499999975,False,True,2022,5m,50
2022-12-02 08:30:00,2022-12-02 08:35:00,13519.875173,long,63.89623399999982,middle,13487.643073,13584.339373000003,32.23210000000108,2.0,2022-12-02 08:45:00,13487.643073,loss,-32.23210000000108,False,True,2022,5m,50
2022-12-07 08:30:00,2022-12-07 08:35:00,13125.422421,long,51.116986999999426,middle,13099.579944500001,13177.107373999996,25.842476499998156,2.0,2022-12-07 08:40:00,13099.579944500001,loss,-25.842476499998156,False,True,2022,5m,50
2022-12-08 08:30:00,2022-12-08 08:35:00,13081.972982,short,54.24080299999878,middle,13110.513300499999,13024.892345,28.540318499999557,2.0,2022-12-08 08:50:00,13110.513300499999,loss,-28.540318499999557,False,True,2022,5m,50
2022-12-13 08:30:00,2022-12-13 08:35:00,13740.824784,short,80.97889300000134,middle,13780.751877499999,13660.970597000003,39.92709349999859,2.0,2022-12-13 08:40:00,13780.751877499999,loss,-39.92709349999859,False,True,2022,5m,50
2022-12-14 08:30:00,2022-12-14 08:35:00,13482.704562,long,63.264760000000024,middle,13450.791005,13546.531676000004,31.913557000001674,2.0,2022-12-14 10:00:00,13546.531676000004,win,63.82711400000335,True,False,2022,5m,50
2022-12-15 08:30:00,2022-12-15 08:35:00,13093.837168,short,50.33063199999924,middle,13118.440129999999,13044.631244000002,24.602961999999025,2.0,2022-12-15 08:55:00,13044.631244000002,win,49.20592399999805,True,False,2022,5m,50
2022-12-19 08:30:00,2022-12-19 08:35:00,12704.688597,short,65.2329979999995,middle,12737.305096,12639.455599,32.61649899999975,2.0,2022-12-19 08:35:00,12737.305096,loss,-32.61649899999975,False,True,2022,5m,50
2022-12-22 08:30:00,2022-12-22 08:35:00,12532.046095,short,68.04476500000055,middle,12566.0684775,12464.001329999997,34.022382500001186,2.0,2022-12-22 09:00:00,12464.001329999997,win,68.04476500000237,True,False,2022,5m,50
2022-12-28 08:30:00,2022-12-28 08:35:00,12344.782405,long,84.91536799999994,middle,12302.324721,12429.697772999998,42.45768399999906,2.0,2022-12-28 08:50:00,12302.324721,loss,-42.45768399999906,False,True,2022,5m,50
2022-01-03 08:30:00,2022-01-03 08:35:00,18829.540422,long,63.286316999998235,middle,18797.6109005,18909.364225749996,31.929521499998373,2.5,2022-01-03 08:45:00,18797.6109005,loss,-31.929521499998373,False,True,2022,5m,50
2022-01-05 08:30:00,2022-01-05 08:35:00,18459.558881,short,97.07719999999972,middle,18508.097481,18338.212381,48.53859999999986,2.5,2022-01-05 08:35:00,18508.097481,loss,-48.53859999999986,False,True,2022,5m,50
2022-01-06 08:30:00,2022-01-06 08:35:00,18087.572797,long,114.83173199999874,middle,18030.729657,18229.680647,56.84314000000086,2.5,2022-01-06 08:50:00,18030.729657,loss,-56.84314000000086,False,True,2022,5m,50
2022-01-07 08:30:00,2022-01-07 08:35:00,17992.213777,short,56.98632099999668,middle,18020.4205745,17921.69678325,28.206797499999084,2.5,2022-01-07 08:35:00,18020.4205745,loss,-28.206797499999084,False,True,2022,5m,50
2022-01-10 08:30:00,2022-01-10 08:35:00,17554.650469,short,60.136319000001095,middle,17583.5731745,17482.343705249998,28.92270550000103,2.5,2022-01-10 08:55:00,17482.343705249998,win,72.30676375000257,True,False,2022,5m,50
2022-01-12 08:30:00,2022-01-12 08:35:00,18309.218085,long,52.404505999998946,middle,18283.015832,18374.723717499997,26.202252999999473,2.5,2022-01-12 08:35:00,18283.015832,loss,-26.202252999999473,False,True,2022,5m,50
2022-01-18 08:30:00,2022-01-18 08:35:00,17516.850497,short,64.43177000000287,middle,17547.920929,17439.174417,31.070432000000437,2.5,2022-01-18 08:40:00,17547.920929,loss,-31.070432000000437,False,True,2022,5m,50
2022-01-21 08:30:00,2022-01-21 08:35:00,16960.446369,long,70.4454020000012,middle,16925.510032,17047.787211500006,34.93633700000282,2.5,2022-01-21 08:35:00,16925.510032,loss,-34.93633700000282,False,True,2022,5m,50
2022-01-26 08:30:00,2022-01-26 08:35:00,16518.301246,short,62.1408620000002,middle,16550.230768,16438.477440999995,31.92952200000218,2.5,2022-01-26 08:40:00,16438.477440999995,win,79.82380500000545,True,False,2022,5m,50
2022-01-27 08:30:00,2022-01-27 08:35:00,16353.355916,short,64.71813299999849,middle,16385.428618500002,16273.174159749997,32.07270250000147,2.5,2022-01-27 08:40:00,16385.428618500002,loss,-32.07270250000147,False,True,2022,5m,50
2022-01-28 08:30:00,2022-01-28 08:35:00,16003.992541,short,112.5408239999997,middle,16058.544773,15867.611960999999,54.552232000000004,2.5,2022-01-28 09:15:00,16058.544773,loss,-54.552232000000004,False,True,2022,5m,50
2022-02-04 08:30:00,2022-02-04 08:35:00,16567.555755,short,62.713589999999385,middle,16599.77164,16487.016042500007,32.2158849999978,2.5,2022-02-04 08:40:00,16599.77164,loss,-32.2158849999978,False,True,2022,5m,50
2022-02-10 08:30:00,2022-02-10 08:35:00,16941.26002,long,54.40904999999839,middle,16913.769132,17009.987240000002,27.490888000000268,2.5,2022-02-10 08:40:00,17009.987240000002,win,68.72722000000067,True,False,2022,5m,50
2022-02-18 08:30:00,2022-02-18 08:35:00,16208.742388,short,61.85449899999912,middle,16239.6696375,16131.424264250003,30.927249499998652,2.5,2022-02-18 08:50:00,16239.6696375,loss,-30.927249499998652,False,True,2022,5m,50
2022-02-24 08:30:00,2022-02-24 08:35:00,15107.961395,long,131.15444699999898,middle,15040.952354500001,15275.483996249997,67.00904049999917,2.5,2022-02-24 08:50:00,15275.483996249997,win,167.52260124999793,True,False,2022,5m,50
2022-02-28 08:30:00,2022-02-28 08:35:00,16144.883345,long,59.56359100000009,middle,16114.2424585,16221.48556125,30.640886499999397,2.5,2022-02-28 08:35:00,16114.2424585,loss,-30.640886499999397,False,True,2022,5m,50
2022-03-08 08:30:00,2022-03-08 08:35:00,15166.95226,short,50.97268900000017,middle,15193.297694500001,15101.088673749997,26.34543450000092,2.5,2022-03-08 08:35:00,15193.297694500001,loss,-26.34543450000092,False,True,2022,5m,50
