year,timeframe,rr_ratio,direction,body_size_points,candle_high,candle_low,outcome
2020,15m,4.5,bullish,21.733824999999342,13639.404601,13578.77867,loss
2020,15m,5.0,bullish,21.733824999999342,13639.404601,13578.77867,loss
2020,15m,10.0,bullish,21.733824999999342,13639.404601,13578.77867,loss
2020,15m,1.5,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,2.0,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,2.5,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,3.0,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,3.5,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,4.0,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,4.5,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,5.0,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,10.0,bullish,73.49464199999966,13705.463988,13598.224723,no_exit
2020,15m,1.5,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,2.0,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,2.5,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,3.0,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,3.5,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,4.0,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,4.5,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,5.0,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,10.0,bearish,36.60433600000033,13774.383089,13712.613272,no_exit
2020,15m,1.5,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,2.0,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,2.5,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,3.0,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,3.5,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,4.0,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,4.5,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,5.0,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,10.0,bullish,19.446052999999665,13713.471186,13661.424397,loss
2020,15m,1.5,bullish,27.167279999999664,13605.94595,13545.605991,win
2020,15m,2.0,bullish,27.167279999999664,13605.94595,13545.605991,win
2020,15m,2.5,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,3.0,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,3.5,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,4.0,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,4.5,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,5.0,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,10.0,bullish,27.167279999999664,13605.94595,13545.605991,no_exit
2020,15m,1.5,bearish,16.586339999999836,13708.609673,13671.719366,win
2020,15m,2.0,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,2.5,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,3.0,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,3.5,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,4.0,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,4.5,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,5.0,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,10.0,bearish,16.586339999999836,13708.609673,13671.719366,loss
2020,15m,1.5,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,2.0,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,2.5,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,3.0,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,3.5,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,4.0,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,4.5,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,5.0,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,10.0,bullish,32.028793999999834,13705.749959,13664.28411,loss
2020,15m,1.5,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,2.0,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,2.5,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,3.0,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,3.5,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,4.0,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,4.5,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,5.0,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,10.0,bearish,66.34535899999901,13676.580879,13588.215725,loss
2020,15m,1.5,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,2.0,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,2.5,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,3.0,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,3.5,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,4.0,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,4.5,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,5.0,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,10.0,bullish,13.440653999999995,13889.915523,13840.156504,loss
2020,15m,1.5,bearish,7.721226999999999,13971.989307,13942.248284,win
2020,15m,2.0,bearish,7.721226999999999,13971.989307,13942.248284,win
2020,15m,2.5,bearish,7.721226999999999,13971.989307,13942.248284,win
2020,15m,3.0,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,3.5,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,4.0,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,4.5,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,5.0,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,10.0,bearish,7.721226999999999,13971.989307,13942.248284,no_exit
2020,15m,1.5,bullish,14.012596999999005,14017.744726,13971.989307,win
2020,15m,2.0,bullish,14.012596999999005,14017.744726,13971.989307,win
2020,15m,2.5,bullish,14.012596999999005,14017.744726,13971.989307,win
2020,15m,3.0,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,3.5,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,4.0,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,4.5,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,5.0,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,10.0,bullish,14.012596999999005,14017.744726,13971.989307,no_exit
2020,15m,1.5,bearish,25.451453000001493,14069.791516,14001.444358,win
2020,15m,2.0,bearish,25.451453000001493,14069.791516,14001.444358,win
2020,15m,2.5,bearish,25.451453000001493,14069.791516,14001.444358,win
2020,15m,3.0,bearish,25.451453000001493,14069.791516,14001.444358,win
2020,15m,3.5,bearish,25.451453000001493,14069.791516,14001.444358,loss
2020,15m,4.0,bearish,25.451453000001493,14069.791516,14001.444358,loss
2020,15m,4.5,bearish,25.451453000001493,14069.791516,14001.444358,loss
2020,15m,5.0,bearish,25.451453000001493,14069.791516,14001.444358,loss
2020,15m,10.0,bearish,25.451453000001493,14069.791516,14001.444358,loss
2020,15m,1.5,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,2.0,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,2.5,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,3.0,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,3.5,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,4.0,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,4.5,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,5.0,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,10.0,bearish,4.003600000000006,14166.44984,14108.969594,loss
2020,15m,1.5,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,2.0,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,2.5,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,3.0,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,3.5,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,4.0,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,4.5,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,5.0,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,10.0,bearish,78.64212699999916,14181.606323,14088.379655,loss
2020,15m,1.5,bullish,21.161882000000332,14303.144156,14256.816794,win
2020,15m,2.0,bullish,21.161882000000332,14303.144156,14256.816794,win
2020,15m,2.5,bullish,21.161882000000332,14303.144156,14256.816794,win
2020,15m,3.0,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,3.5,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,4.0,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,4.5,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,5.0,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,10.0,bullish,21.161882000000332,14303.144156,14256.816794,loss
2020,15m,1.5,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,2.0,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,2.5,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,3.0,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,3.5,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,4.0,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,4.5,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,5.0,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,10.0,bullish,9.151084000000992,14283.698103,14239.658511,no_exit
2020,15m,1.5,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,2.0,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,2.5,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,3.0,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,3.5,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,4.0,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,4.5,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,5.0,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,10.0,bullish,48.04319000000032,14393.225138,14328.023665,no_exit
2020,15m,1.5,bearish,23.44965299999967,14398.372623,14340.034463,win
2020,15m,2.0,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,2.5,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,3.0,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,3.5,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,4.0,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,4.5,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,5.0,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,10.0,bearish,23.44965299999967,14398.372623,14340.034463,loss
2020,15m,1.5,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,2.0,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,2.5,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,3.0,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,3.5,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,4.0,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,4.5,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,5.0,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,10.0,bearish,11.724825999999666,14449.84747,14398.944566,loss
2020,15m,1.5,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,2.0,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,2.5,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,3.0,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,3.5,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,4.0,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,4.5,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,5.0,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,10.0,bullish,52.904703999998674,14102.964195,13976.278877,no_exit
2020,15m,1.5,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,2.0,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,2.5,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,3.0,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,3.5,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,4.0,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,4.5,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,5.0,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,10.0,bearish,60.05398800000148,14133.277161,14042.910207,loss
2020,15m,1.5,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,2.0,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,2.5,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,3.0,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,3.5,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,4.0,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,4.5,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,5.0,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,10.0,bullish,78.35615599999983,14293.707101,14206.199861,loss
2020,15m,1.5,bearish,8.860489000000598,14388.291293,14339.129869,win
2020,15m,2.0,bearish,8.860489000000598,14388.291293,14339.129869,win
2020,15m,2.5,bearish,8.860489000000598,14388.291293,14339.129869,win
2020,15m,3.0,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,3.5,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,4.0,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,4.5,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,5.0,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,10.0,bearish,8.860489000000598,14388.291293,14339.129869,loss
2020,15m,1.5,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,2.0,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,2.5,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,3.0,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,3.5,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,4.0,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,4.5,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,5.0,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,10.0,bearish,40.01511300000129,14434.308673,14373.428537,loss
2020,15m,1.5,bullish,3.715688999998747,14591.22508,14557.212234,win
2020,15m,2.0,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,2.5,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,3.0,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,3.5,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,4.0,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,4.5,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,5.0,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,10.0,bullish,3.715688999998747,14591.22508,14557.212234,loss
2020,15m,1.5,bearish,35.72777900000074,14620.093125,14568.359301,win
2020,15m,2.0,bearish,35.72777900000074,14620.093125,14568.359301,win
2020,15m,2.5,bearish,35.72777900000074,14620.093125,14568.359301,win
2020,15m,3.0,bearish,35.72777900000074,14620.093125,14568.359301,win
2020,15m,3.5,bearish,35.72777900000074,14620.093125,14568.359301,no_exit
2020,15m,4.0,bearish,35.72777900000074,14620.093125,14568.359301,no_exit
2020,15m,4.5,bearish,35.72777900000074,14620.093125,14568.359301,no_exit
2020,15m,5.0,bearish,35.72777900000074,14620.093125,14568.359301,no_exit
2020,15m,10.0,bearish,35.72777900000074,14620.093125,14568.359301,no_exit
2020,15m,1.5,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,2.0,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,2.5,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,3.0,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,3.5,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,4.0,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,4.5,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,5.0,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,10.0,bullish,29.439690000001065,14461.175963,14371.141959,loss
2020,15m,1.5,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,2.0,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,2.5,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,3.0,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,3.5,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,4.0,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,4.5,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,5.0,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,10.0,bearish,6.2880889999996725,14542.921122,14495.188809,loss
2020,15m,1.5,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,2.0,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,2.5,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,3.0,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,3.5,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,4.0,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,4.5,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,5.0,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,10.0,bearish,44.016623999999865,14546.636811,14483.755919,loss
2020,15m,1.5,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,2.0,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,2.5,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,3.0,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,3.5,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,4.0,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,4.5,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,5.0,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,10.0,bullish,60.02266999999847,14538.347966,14469.464808,no_exit
2020,15m,1.5,bearish,18.864266999999018,14656.964194,14621.236414,win
2020,15m,2.0,bearish,18.864266999999018,14656.964194,14621.236414,win
2020,15m,2.5,bearish,18.864266999999018,14656.964194,14621.236414,win
2020,15m,3.0,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,3.5,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,4.0,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,4.5,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,5.0,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,10.0,bearish,18.864266999999018,14656.964194,14621.236414,loss
2020,15m,1.5,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,2.0,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,2.5,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,3.0,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,3.5,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,4.0,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,4.5,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,5.0,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,10.0,bullish,11.147066999999879,14769.292332,14723.274952,loss
2020,15m,1.5,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,2.0,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,2.5,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,3.0,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,3.5,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,4.0,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,4.5,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,5.0,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,10.0,bearish,33.44120099999964,14759.574376,14702.981573,no_exit
2020,15m,1.5,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,2.0,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,2.5,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,3.0,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,3.5,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,4.0,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,4.5,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,5.0,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2020,15m,10.0,bullish,1.1432890000014595,14699.837529,14661.537349,loss
2021,5m,1.5,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,2.0,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,2.5,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,3.0,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,3.5,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,4.0,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,4.5,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,5.0,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,10.0,bearish,33.72702299999946,14795.587977,14744.139975,win
2021,5m,1.5,bullish,49.73306899999989,14516.911299,14462.890896,win
2021,5m,2.0,bullish,49.73306899999989,14516.911299,14462.890896,win
2021,5m,2.5,bullish,49.73306899999989,14516.911299,14462.890896,win
2021,5m,3.0,bullish,49.73306899999989,14516.911299,14462.890896,win
2021,5m,3.5,bullish,49.73306899999989,14516.911299,14462.890896,loss
2021,5m,4.0,bullish,49.73306899999989,14516.911299,14462.890896,loss
2021,5m,4.5,bullish,49.73306899999989,14516.911299,14462.890896,loss
2021,5m,5.0,bullish,49.73306899999989,14516.911299,14462.890896,loss
2021,5m,10.0,bullish,49.73306899999989,14516.911299,14462.890896,loss
2021,5m,1.5,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,2.0,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,2.5,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,3.0,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,3.5,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,4.0,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,4.5,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,5.0,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,10.0,bearish,48.30395800000042,14435.16614,14349.705291,loss
2021,5m,1.5,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,2.0,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,2.5,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,3.0,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,3.5,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,4.0,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,4.5,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,5.0,bullish,38.58600200000001,14608.374414,14549.495033,win
2021,5m,10.0,bullish,38.58600200000001,14608.374414,14549.495033,no_exit
2021,5m,1.5,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,2.0,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,2.5,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,3.0,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,3.5,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,4.0,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,4.5,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,5.0,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,10.0,bullish,1.71493399999963,14906.772827,14846.464335,loss
2021,5m,1.5,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,2.0,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,2.5,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,3.0,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,3.5,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,4.0,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,4.5,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,5.0,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,10.0,bearish,34.29866799999945,14833.888157,14782.154332,loss
2021,5m,1.5,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,2.0,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,2.5,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,3.0,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,3.5,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,4.0,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,4.5,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,5.0,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,10.0,bullish,31.154624000000695,14786.727488,14742.710864,loss
2021,5m,1.5,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,2.0,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,2.5,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,3.0,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,3.5,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,4.0,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,4.5,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,5.0,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,10.0,bullish,14.57693400000062,14767.291576,14734.136197,loss
2021,5m,1.5,bullish,10.861245000000054,14869.044292,14830.744112,loss
