Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,SL_Type,PnL,Result,Session,Year
2022-04-14 09:03:00,2022-04-14 09:05:00,LONG,16191.846946,16162.92424,16162.92424,16318.992305,SL_100,-28.92270599999938,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 03:31:00,2022-04-18 03:32:00,SHORT,15837.615393,15839.619937,15839.619937,15830.456308,SL_50,-2.0045439999994414,LOSS,Session_1 (02:00-05:00),2022
2022-04-18 03:31:00,2022-04-18 03:32:00,SHORT,15837.615393,15840.622209000001,15840.622209000001,15830.456308,SL_75,-3.006816000000981,LOSS,Session_1 (02:00-05:00),2022
2022-04-18 03:31:00,2022-04-18 03:32:00,SHORT,15837.615393,15841.624481,15841.624481,15830.456308,SL_100,-4.009088000000702,LOSS,Session_1 (02:00-05:00),2022
2022-04-18 09:06:00,2022-04-18 09:07:00,LONG,15954.165306,15940.706225000002,15940.706225000002,15958.747121,SL_50,-13.45908099999906,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 09:06:00,2022-04-18 09:07:00,LONG,15954.165306,15958.747121,15933.976684500001,15958.747121,SL_75,4.581814999999551,WIN,Session_2 (08:30-11:00),2022
2022-04-18 09:06:00,2022-04-18 09:07:00,LONG,15954.165306,15958.747121,15927.247144,15958.747121,SL_100,4.581814999999551,WIN,Session_2 (08:30-11:00),2022
2022-04-18 10:05:00,2022-04-18 10:07:00,LONG,15985.378919,15980.367559,15980.367559,16033.20161,SL_50,-5.011360000000423,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:05:00,2022-04-18 10:07:00,LONG,15985.378919,15977.861879,15977.861879,16033.20161,SL_75,-7.517040000000634,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:05:00,2022-04-18 10:07:00,LONG,15985.378919,15975.356199,15975.356199,16033.20161,SL_100,-10.022720000000845,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:30:00,2022-04-18 10:31:00,LONG,15900.042619,15895.747168,15895.747168,15994.542548,SL_50,-4.295450999999957,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:30:00,2022-04-18 10:31:00,LONG,15900.042619,15893.599442499999,15893.599442499999,15994.542548,SL_75,-6.443176500000845,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:30:00,2022-04-18 10:31:00,LONG,15900.042619,15891.451717,15891.451717,15994.542548,SL_100,-8.590901999999915,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:41:00,2022-04-18 10:47:00,LONG,15880.283543,15874.98582,15874.98582,15969.056204,SL_50,-5.297722999999678,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:41:00,2022-04-18 10:47:00,LONG,15880.283543,15872.3369585,15872.3369585,15969.056204,SL_75,-7.946584499999517,LOSS,Session_2 (08:30-11:00),2022
2022-04-18 10:41:00,2022-04-18 10:47:00,LONG,15880.283543,15869.688097,15869.688097,15969.056204,SL_100,-10.595445999999356,LOSS,Session_2 (08:30-11:00),2022
2022-04-19 04:02:00,2022-04-19 04:03:00,LONG,15878.851726,15872.408549,15872.408549,15993.397095,SL_50,-6.443177000001015,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:02:00,2022-04-19 04:16:00,LONG,15878.851726,15869.186960500001,15869.186960500001,15993.397095,SL_75,-9.664765499999703,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:02:00,2022-04-19 04:23:00,LONG,15878.851726,15865.965372,15865.965372,15993.397095,SL_100,-12.88635400000021,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:04:00,2022-04-19 04:05:00,LONG,15880.85627,15877.419909,15877.419909,15993.397095,SL_50,-3.4363610000000335,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:04:00,2022-04-19 04:10:00,LONG,15880.85627,15875.7017285,15875.7017285,15993.397095,SL_75,-5.15454150000005,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:04:00,2022-04-19 04:11:00,LONG,15880.85627,15873.983548,15873.983548,15993.397095,SL_100,-6.872722000000067,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:09:00,2022-04-19 04:10:00,LONG,15888.301719,15883.863086,15883.863086,15892.310807,SL_50,-4.438632999999754,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:09:00,2022-04-19 04:10:00,LONG,15888.301719,15881.643769499999,15881.643769499999,15892.310807,SL_75,-6.657949500000541,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 04:09:00,2022-04-19 04:10:00,LONG,15888.301719,15879.424453,15879.424453,15892.310807,SL_100,-8.877265999999508,LOSS,Session_1 (02:00-05:00),2022
2022-04-19 10:00:00,2022-04-19 10:05:00,SHORT,16176.383321,16184.401496999999,16184.401496999999,16128.846993,SL_50,-8.018175999999585,LOSS,Session_2 (08:30-11:00),2022
2022-04-19 10:00:00,2022-04-19 10:06:00,SHORT,16176.383321,16188.410585,16188.410585,16128.846993,SL_75,-12.027264000000287,LOSS,Session_2 (08:30-11:00),2022
2022-04-19 10:00:00,2022-04-19 10:06:00,SHORT,16176.383321,16192.419673,16192.419673,16128.846993,SL_100,-16.03635200000099,LOSS,Session_2 (08:30-11:00),2022
2022-04-20 03:11:00,2022-04-20 03:36:00,LONG,16148.033342,16186.692404,16143.165164,16186.692404,SL_50,38.65906199999881,WIN,Session_1 (02:00-05:00),2022
2022-04-20 03:11:00,2022-04-20 03:36:00,LONG,16148.033342,16186.692404,16140.731075,16186.692404,SL_75,38.65906199999881,WIN,Session_1 (02:00-05:00),2022
2022-04-20 03:11:00,2022-04-20 03:36:00,LONG,16148.033342,16186.692404,16138.296986,16186.692404,SL_100,38.65906199999881,WIN,Session_1 (02:00-05:00),2022
2022-04-20 08:56:00,2022-04-20 08:57:00,LONG,16154.333338,16141.160620499999,16141.160620499999,16345.624103,SL_50,-13.172717500001454,LOSS,Session_2 (08:30-11:00),2022
2022-04-20 08:56:00,2022-04-20 08:57:00,LONG,16154.333338,16134.57426175,16134.57426175,16345.624103,SL_75,-19.759076250000362,LOSS,Session_2 (08:30-11:00),2022
2022-04-20 08:56:00,2022-04-20 08:57:00,LONG,16154.333338,16127.987903,16127.987903,16345.624103,SL_100,-26.34543500000109,LOSS,Session_2 (08:30-11:00),2022
2022-04-21 02:22:00,2022-04-21 02:23:00,SHORT,16131.996991,16137.437896,16137.437896,16117.106093,SL_50,-5.440904999999475,LOSS,Session_1 (02:00-05:00),2022
2022-04-21 02:22:00,2022-04-21 02:23:00,SHORT,16131.996991,16140.158348500001,16140.158348500001,16117.106093,SL_75,-8.161357500001031,LOSS,Session_1 (02:00-05:00),2022
2022-04-21 02:22:00,2022-04-21 02:24:00,SHORT,16131.996991,16142.878801,16142.878801,16117.106093,SL_100,-10.881810000000769,LOSS,Session_1 (02:00-05:00),2022
2022-04-21 03:22:00,2022-04-21 03:23:00,SHORT,16213.896929,16216.903745,16216.903745,16199.578758,SL_50,-3.006815999999162,LOSS,Session_1 (02:00-05:00),2022
2022-04-21 03:22:00,2022-04-21 03:23:00,SHORT,16213.896929,16218.407153,16218.407153,16199.578758,SL_75,-4.510223999999653,LOSS,Session_1 (02:00-05:00),2022
2022-04-21 03:22:00,2022-04-21 03:29:00,SHORT,16213.896929,16219.910561,16219.910561,16199.578758,SL_100,-6.013632000000143,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:11:00,2022-04-22 03:16:00,SHORT,15717.62912,15722.7836615,15722.7836615,15690.138231,SL_50,-5.15454150000005,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:11:00,2022-04-22 03:16:00,SHORT,15717.62912,15725.36093225,15725.36093225,15690.138231,SL_75,-7.731812250000075,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:11:00,2022-04-22 03:16:00,SHORT,15717.62912,15727.938203,15727.938203,15690.138231,SL_100,-10.3090830000001,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:18:00,2022-04-22 03:21:00,SHORT,15703.024585,15712.474578,15712.474578,15691.856412,SL_50,-9.449993000000177,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:18:00,2022-04-22 03:22:00,SHORT,15703.024585,15717.199574499999,15717.199574499999,15691.856412,SL_75,-14.174989499999356,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:18:00,2022-04-22 03:23:00,SHORT,15703.024585,15721.924571,15721.924571,15691.856412,SL_100,-18.899986000000354,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:46:00,2022-04-22 03:47:00,LONG,15710.470034,15707.1768545,15707.1768545,15736.815469,SL_50,-3.293179500000406,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:46:00,2022-04-22 03:47:00,LONG,15710.470034,15705.53026475,15705.53026475,15736.815469,SL_75,-4.939769250000609,LOSS,Session_1 (02:00-05:00),2022
2022-04-22 03:46:00,2022-04-22 03:47:00,LONG,15710.470034,15703.883675,15703.883675,15736.815469,SL_100,-6.586359000000812,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 02:31:00,2022-04-25 02:35:00,SHORT,15222.506764,15229.809031,15229.809031,15119.988659,SL_50,-7.302267000000938,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 02:31:00,2022-04-25 02:35:00,SHORT,15222.506764,15233.4601645,15233.4601645,15119.988659,SL_75,-10.953400500000498,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 02:31:00,2022-04-25 02:44:00,SHORT,15222.506764,15237.111298,15237.111298,15119.988659,SL_100,-14.604534000000058,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 03:59:00,2022-04-25 04:00:00,LONG,15168.670441,15162.9431725,15162.9431725,15218.497676,SL_50,-5.727268500000719,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 03:59:00,2022-04-25 04:07:00,LONG,15168.670441,15160.07953825,15160.07953825,15218.497676,SL_75,-8.590902750000168,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 03:59:00,2022-04-25 04:07:00,LONG,15168.670441,15157.215904,15157.215904,15218.497676,SL_100,-11.454536999999618,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 04:00:00,2022-04-25 04:03:00,LONG,15171.247711,15166.0931695,15166.0931695,15218.497676,SL_50,-5.15454150000005,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 04:00:00,2022-04-25 04:06:00,LONG,15171.247711,15163.51589875,15163.51589875,15218.497676,SL_75,-7.731812250000075,LOSS,Session_1 (02:00-05:00),2022
2022-04-25 04:00:00,2022-04-25 04:07:00,LONG,15171.247711,15160.938628,15160.938628,15218.497676,SL_100,-10.3090830000001,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:30:00,2022-04-26 03:57:00,SHORT,15467.061126,15473.2179395,15473.2179395,15409.215715,SL_50,-6.156813499999771,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:30:00,2022-04-26 03:58:00,SHORT,15467.061126,15476.296346250001,15476.296346250001,15409.215715,SL_75,-9.235220250000566,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:30:00,2022-04-26 03:58:00,SHORT,15467.061126,15479.374753,15479.374753,15409.215715,SL_100,-12.313626999999542,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:31:00,2022-04-26 03:34:00,SHORT,15460.761131,15465.629309,15465.629309,15409.215715,SL_50,-4.868178000000626,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:31:00,2022-04-26 03:34:00,SHORT,15460.761131,15468.063398,15468.063398,15409.215715,SL_75,-7.302267000000938,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 03:31:00,2022-04-26 03:57:00,SHORT,15460.761131,15470.497487,15470.497487,15409.215715,SL_100,-9.736356000001251,LOSS,Session_1 (02:00-05:00),2022
2022-04-26 08:59:00,2022-04-26 09:00:00,LONG,15198.165873,15189.4317885,15189.4317885,15407.211171,SL_50,-8.73408449999988,LOSS,Session_2 (08:30-11:00),2022
2022-04-26 08:59:00,2022-04-26 09:00:00,LONG,15198.165873,15185.06474625,15185.06474625,15407.211171,SL_75,-13.101126749999821,LOSS,Session_2 (08:30-11:00),2022
2022-04-26 08:59:00,2022-04-26 09:01:00,LONG,15198.165873,15180.697704,15180.697704,15407.211171,SL_100,-17.46816899999976,LOSS,Session_2 (08:30-11:00),2022
2022-04-27 02:32:00,2022-04-27 02:33:00,LONG,14893.475192,14886.4592885,14886.4592885,15019.761461,SL_50,-7.015903499999695,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 02:32:00,2022-04-27 02:56:00,LONG,14893.475192,15019.761461,14882.95133675,15019.761461,SL_75,126.28626900000017,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:32:00,2022-04-27 02:56:00,LONG,14893.475192,15019.761461,14879.443385,15019.761461,SL_100,126.28626900000017,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:34:00,2022-04-27 02:56:00,LONG,14900.920641,15019.761461,14893.618374000001,15019.761461,SL_50,118.84081999999944,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:34:00,2022-04-27 02:56:00,LONG,14900.920641,15019.761461,14889.9672405,15019.761461,SL_75,118.84081999999944,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:34:00,2022-04-27 02:56:00,LONG,14900.920641,15019.761461,14886.316107,15019.761461,SL_100,118.84081999999944,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:37:00,2022-04-27 02:56:00,LONG,14912.088815,15019.761461,14905.216093,15019.761461,SL_50,107.6726460000009,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:37:00,2022-04-27 02:56:00,LONG,14912.088815,15019.761461,14901.779732,15019.761461,SL_75,107.6726460000009,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:37:00,2022-04-27 02:56:00,LONG,14912.088815,15019.761461,14898.343371,15019.761461,SL_100,107.6726460000009,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:38:00,2022-04-27 02:56:00,LONG,14920.106991,15019.761461,14915.095631,15019.761461,SL_50,99.65446999999949,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:38:00,2022-04-27 02:56:00,LONG,14920.106991,15019.761461,14912.589951,15019.761461,SL_75,99.65446999999949,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:38:00,2022-04-27 02:56:00,LONG,14920.106991,15019.761461,14910.084271,15019.761461,SL_100,99.65446999999949,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:39:00,2022-04-27 02:53:00,LONG,14932.706981,15011.743286,14926.406986,15011.743286,SL_50,79.03630500000145,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:39:00,2022-04-27 02:53:00,LONG,14932.706981,15011.743286,14923.256988500001,15011.743286,SL_75,79.03630500000145,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:39:00,2022-04-27 02:53:00,LONG,14932.706981,15011.743286,14920.106991,15011.743286,SL_100,79.03630500000145,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:40:00,2022-04-27 02:42:00,LONG,14944.734245,14938.291067999999,14938.291067999999,15011.743286,SL_50,-6.443177000001015,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 02:40:00,2022-04-27 02:42:00,LONG,14944.734245,14935.0694795,14935.0694795,15011.743286,SL_75,-9.664765499999703,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 02:40:00,2022-04-27 02:42:00,LONG,14944.734245,14931.847891,14931.847891,15011.743286,SL_100,-12.88635400000021,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 02:42:00,2022-04-27 02:53:00,LONG,14949.888787,15011.743286,14940.725157500001,15011.743286,SL_50,61.85449900000094,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:42:00,2022-04-27 02:53:00,LONG,14949.888787,15011.743286,14936.14334275,15011.743286,SL_75,61.85449900000094,WIN,Session_1 (02:00-05:00),2022
2022-04-27 02:42:00,2022-04-27 02:53:00,LONG,14949.888787,15011.743286,14931.561528,15011.743286,SL_100,61.85449900000094,WIN,Session_1 (02:00-05:00),2022
2022-04-27 03:00:00,2022-04-27 03:01:00,SHORT,15035.797813,15045.8205325,15045.8205325,14898.343371,SL_50,-10.022719500000676,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 03:00:00,2022-04-27 03:12:00,SHORT,15035.797813,15050.83189225,15050.83189225,14898.343371,SL_75,-15.034079250001014,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 03:00:00,2022-04-27 03:12:00,SHORT,15035.797813,15055.843252,15055.843252,14898.343371,SL_100,-20.045439000001352,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 03:03:00,2022-04-27 03:06:00,SHORT,15020.047825,15027.7796375,15027.7796375,14898.343371,SL_50,-7.73181250000016,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 03:03:00,2022-04-27 03:06:00,SHORT,15020.047825,15031.64554375,15031.64554375,14898.343371,SL_75,-11.59771875000115,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 03:03:00,2022-04-27 03:06:00,SHORT,15020.047825,15035.51145,15035.51145,14898.343371,SL_100,-15.46362500000032,LOSS,Session_1 (02:00-05:00),2022
2022-04-27 09:34:00,2022-04-27 09:48:00,LONG,14872.857026,15026.920547,14845.366137500001,15026.920547,SL_50,154.06352100000004,WIN,Session_2 (08:30-11:00),2022
2022-04-27 09:34:00,2022-04-27 09:48:00,LONG,14872.857026,15026.920547,14831.62069325,15026.920547,SL_75,154.06352100000004,WIN,Session_2 (08:30-11:00),2022
2022-04-27 09:34:00,2022-04-27 09:48:00,LONG,14872.857026,15026.920547,14817.875249,15026.920547,SL_100,154.06352100000004,WIN,Session_2 (08:30-11:00),2022
2022-04-27 09:35:00,2022-04-27 09:48:00,LONG,14900.920641,15026.920547,14881.591110500001,15026.920547,SL_50,125.9999059999991,WIN,Session_2 (08:30-11:00),2022
2022-04-27 09:35:00,2022-04-27 09:48:00,LONG,14900.920641,15026.920547,14871.92634525,15026.920547,SL_75,125.9999059999991,WIN,Session_2 (08:30-11:00),2022
2022-04-27 09:35:00,2022-04-27 09:48:00,LONG,14900.920641,15026.920547,14862.26158,15026.920547,SL_100,125.9999059999991,WIN,Session_2 (08:30-11:00),2022
2022-04-28 02:40:00,2022-04-28 02:42:00,SHORT,15260.020372,15263.3135515,15263.3135515,15150.056818,SL_50,-3.293179499998587,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 02:40:00,2022-04-28 02:42:00,SHORT,15260.020372,15264.96014125,15264.96014125,15150.056818,SL_75,-4.93976924999879,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 02:40:00,2022-04-28 03:59:00,SHORT,15260.020372,15266.606731,15266.606731,15150.056818,SL_100,-6.586358999998993,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 02:46:00,2022-04-28 02:47:00,SHORT,15248.279472,15252.145378000001,15252.145378000001,15192.152241,SL_50,-3.865906000000905,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 02:46:00,2022-04-28 03:25:00,SHORT,15248.279472,15254.078331,15254.078331,15192.152241,SL_75,-5.798859000000448,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 02:46:00,2022-04-28 03:40:00,SHORT,15248.279472,15256.011284,15256.011284,15192.152241,SL_100,-7.731811999999991,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 03:02:00,2022-04-28 03:03:00,LONG,15233.961301,15228.8067595,15228.8067595,15272.906726,SL_50,-5.15454150000005,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 03:02:00,2022-04-28 03:03:00,LONG,15233.961301,15226.22948875,15226.22948875,15272.906726,SL_75,-7.731812250000075,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 03:02:00,2022-04-28 03:04:00,LONG,15233.961301,15223.652218,15223.652218,15272.906726,SL_100,-10.3090830000001,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 04:09:00,2022-04-28 04:13:00,SHORT,15256.011284,15236.538571,15263.886278,15236.538571,SL_50,19.472713000001022,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:09:00,2022-04-28 04:13:00,SHORT,15256.011284,15236.538571,15267.823775,15236.538571,SL_75,19.472713000001022,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:09:00,2022-04-28 04:13:00,SHORT,15256.011284,15236.538571,15271.761272,15236.538571,SL_100,19.472713000001022,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:10:00,2022-04-28 04:11:00,SHORT,15250.856743,15253.720377000001,15253.720377000001,15237.970389,SL_50,-2.863634000001184,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 04:10:00,2022-04-28 04:11:00,SHORT,15250.856743,15255.152194,15255.152194,15237.970389,SL_75,-4.295450999999957,LOSS,Session_1 (02:00-05:00),2022
2022-04-28 04:10:00,2022-04-28 04:13:00,SHORT,15250.856743,15237.970389,15256.584011,15237.970389,SL_100,12.88635400000021,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:11:00,2022-04-28 04:13:00,SHORT,15245.702201,15237.970389,15250.427197500001,15237.970389,SL_50,7.731811999999991,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:11:00,2022-04-28 04:13:00,SHORT,15245.702201,15237.970389,15252.78969575,15237.970389,SL_75,7.731811999999991,WIN,Session_1 (02:00-05:00),2022
2022-04-28 04:11:00,2022-04-28 04:13:00,SHORT,15245.702201,15237.970389,15255.152194,15237.970389,SL_100,7.731811999999991,WIN,Session_1 (02:00-05:00),2022
2022-04-28 08:52:00,2022-04-28 09:00:00,LONG,15036.656903,15020.1910065,15020.1910065,15212.484044,SL_50,-16.46589649999987,LOSS,Session_2 (08:30-11:00),2022
2022-04-28 08:52:00,2022-04-28 09:00:00,LONG,15036.656903,15011.958058249998,15011.958058249998,15212.484044,SL_75,-24.698844750000717,LOSS,Session_2 (08:30-11:00),2022
2022-04-28 08:52:00,2022-04-28 09:00:00,LONG,15036.656903,15003.72511,15003.72511,15212.484044,SL_100,-32.93179299999974,LOSS,Session_2 (08:30-11:00),2022
2022-04-28 08:56:00,2022-04-28 08:58:00,LONG,15065.865972,15045.534168999999,15045.534168999999,15212.484044,SL_50,-20.331803000000946,LOSS,Session_2 (08:30-11:00),2022
2022-04-28 08:56:00,2022-04-28 08:59:00,LONG,15065.865972,15035.3682675,15035.3682675,15212.484044,SL_75,-30.4977044999996,LOSS,Session_2 (08:30-11:00),2022
2022-04-28 08:56:00,2022-04-28 09:00:00,LONG,15065.865972,15025.202366,15025.202366,15212.484044,SL_100,-40.66360600000007,LOSS,Session_2 (08:30-11:00),2022
2022-04-29 02:09:00,2022-04-29 02:11:00,LONG,15289.802168,15282.356719,15282.356719,15361.679387,SL_50,-7.445449000000735,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 02:09:00,2022-04-29 02:11:00,LONG,15289.802168,15278.6339945,15278.6339945,15361.679387,SL_75,-11.168173500000194,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 02:09:00,2022-04-29 02:13:00,LONG,15289.802168,15274.91127,15274.91127,15361.679387,SL_100,-14.890897999999652,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 04:32:00,2022-04-29 04:34:00,LONG,15255.724921,15248.852199,15248.852199,15299.824888,SL_50,-6.872722000000067,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 04:32:00,2022-04-29 04:35:00,LONG,15255.724921,15245.415838,15245.415838,15299.824888,SL_75,-10.3090830000001,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 04:32:00,2022-04-29 04:42:00,LONG,15255.724921,15241.979477,15241.979477,15299.824888,SL_100,-13.745444000000134,LOSS,Session_1 (02:00-05:00),2022
2022-04-29 09:54:00,2022-04-29 10:01:00,LONG,15112.829573,15101.8045815,15101.8045815,15209.334046,SL_50,-11.024991500000397,LOSS,Session_2 (08:30-11:00),2022
2022-04-29 09:54:00,2022-04-29 10:02:00,LONG,15112.829573,15096.29208575,15096.29208575,15209.334046,SL_75,-16.537487250001504,LOSS,Session_2 (08:30-11:00),2022
2022-04-29 09:54:00,2022-04-29 10:11:00,LONG,15112.829573,15090.77959,15090.77959,15209.334046,SL_100,-22.049983000000793,LOSS,Session_2 (08:30-11:00),2022
2022-05-02 03:39:00,2022-05-02 03:43:00,LONG,14804.988895,14796.827537500001,14796.827537500001,14844.507047,SL_50,-8.161357499999212,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 03:39:00,2022-05-02 03:43:00,LONG,14804.988895,14792.74685875,14792.74685875,14844.507047,SL_75,-12.242036249999728,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 03:39:00,2022-05-02 03:43:00,LONG,14804.988895,14788.66618,14788.66618,14844.507047,SL_100,-16.322715000000244,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 03:40:00,2022-05-02 03:42:00,LONG,14811.002527,14805.132077,14805.132077,14826.179788,SL_50,-5.870450000000346,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 03:40:00,2022-05-02 03:42:00,LONG,14811.002527,14802.196852000001,14802.196852000001,14826.179788,SL_75,-8.80567499999961,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 03:40:00,2022-05-02 03:42:00,LONG,14811.002527,14799.261627,14799.261627,14826.179788,SL_100,-11.740900000000693,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 04:19:00,2022-05-02 04:20:00,SHORT,14768.334377,14774.2048275,14774.2048275,14745.13894,SL_50,-5.870450500000516,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 04:19:00,2022-05-02 04:20:00,SHORT,14768.334377,14777.14005275,14777.14005275,14745.13894,SL_75,-8.805675750001683,LOSS,Session_1 (02:00-05:00),2022
2022-05-02 04:19:00,2022-05-02 04:22:00,SHORT,14768.334377,14780.075278,14780.075278,14745.13894,SL_100,-11.740901000001031,LOSS,Session_1 (02:00-05:00),2022
2022-05-03 04:57:00,2022-05-03 04:58:00,SHORT,14976.520585,14978.954674,14978.954674,14955.902418,SL_50,-2.434089000000313,LOSS,Session_1 (02:00-05:00),2022
2022-05-03 04:57:00,2022-05-03 04:58:00,SHORT,14976.520585,14980.171718500002,14980.171718500002,14955.902418,SL_75,-3.6511335000013787,LOSS,Session_1 (02:00-05:00),2022
2022-05-03 04:57:00,2022-05-03 04:58:00,SHORT,14976.520585,14981.388763,14981.388763,14955.902418,SL_100,-4.868178000000626,LOSS,Session_1 (02:00-05:00),2022
2022-05-03 08:42:00,2022-05-03 08:43:00,LONG,14947.311516,14926.550168,14926.550168,15018.329644,SL_50,-20.761347999999998,LOSS,Session_2 (08:30-11:00),2022
2022-05-03 08:42:00,2022-05-03 08:43:00,LONG,14947.311516,14916.169494,14916.169494,15018.329644,SL_75,-31.142021999999997,LOSS,Session_2 (08:30-11:00),2022
2022-05-03 08:42:00,2022-05-03 08:43:00,LONG,14947.311516,14905.78882,14905.78882,15018.329644,SL_100,-41.522695999999996,LOSS,Session_2 (08:30-11:00),2022
2022-05-04 02:37:00,2022-05-04 02:38:00,LONG,15004.011473,15000.7182935,15000.7182935,15047.25235,SL_50,-3.293179500000406,LOSS,Session_1 (02:00-05:00),2022
2022-05-04 02:37:00,2022-05-04 02:38:00,LONG,15004.011473,14999.07170375,14999.07170375,15047.25235,SL_75,-4.939769250000609,LOSS,Session_1 (02:00-05:00),2022
2022-05-04 02:37:00,2022-05-04 02:38:00,LONG,15004.011473,14997.425114,14997.425114,15047.25235,SL_100,-6.586359000000812,LOSS,Session_1 (02:00-05:00),2022
2022-05-04 09:10:00,2022-05-04 09:12:00,LONG,14880.588838,14866.5570305,14866.5570305,15001.147839,SL_50,-14.031807499999559,LOSS,Session_2 (08:30-11:00),2022
2022-05-04 09:10:00,2022-05-04 09:14:00,LONG,14880.588838,14859.54112675,14859.54112675,15001.147839,SL_75,-21.047711249999338,LOSS,Session_2 (08:30-11:00),2022
