year,timeframe,stop_loss_type,rr_ratio,total_fvgs,total_trades,wins,losses,no_exit,win_rate,total_pnl,avg_win,avg_loss,profit_factor,gross_profit,gross_loss
2023,5m,edge,1.5,24,23,7,16,0,30.434782608695656,-279.8444665000079,50.24481878571429,39.472387375000494,0.5568983707499837,351.7137315,631.5581980000079
2023,5m,edge,2.0,24,23,6,17,0,26.08695652173913,-279.7557310000102,65.14203199999974,39.44752488235345,0.5828326486980582,390.85219199999847,670.6079230000087
2023,5m,edge,2.5,24,23,4,19,0,17.391304347826086,-330.88824350000687,95.56174562500019,37.53343294736882,0.536009116593543,382.24698250000074,713.1352260000076
2023,5m,edge,3.0,24,23,4,19,0,17.391304347826086,-254.43884700000672,114.67409475000022,37.53343294736882,0.6432109399122516,458.6963790000009,713.1352260000076
2023,5m,edge,3.5,24,22,3,19,1,13.636363636363635,-384.50359400000707,109.54387733333351,37.53343294736882,0.46082653053517375,328.63163200000054,713.1352260000076
2023,5m,edge,4.0,24,22,3,19,1,13.636363636363635,-337.556218000007,125.19300266666687,37.53343294736882,0.5266588920401986,375.5790080000006,713.1352260000076
2023,5m,edge,4.5,24,22,3,19,1,13.636363636363635,-290.6088420000069,140.84212800000023,37.53343294736882,0.5924912535452234,422.5263840000007,713.1352260000076
2023,5m,edge,5.0,24,21,2,19,2,9.523809523809524,-417.61206100000345,147.76158250000208,37.53343294736882,0.41439989811974454,295.52316500000416,713.1352260000076
2023,5m,edge,10.0,24,20,0,20,3,0.0,-742.9155670000073,0.0,37.14577835000036,0.0,0.0,742.9155670000073
2023,15m,middle,1.5,20,17,7,10,0,41.17647058823529,-190.1874885000052,61.750272642856935,62.243939700000375,0.6944481833626542,432.25190849999854,622.4393970000037
2023,15m,middle,2.0,20,17,7,10,0,41.17647058823529,-46.10351900000569,82.33369685714258,62.243939700000375,0.9259309111502056,576.335877999998,622.4393970000037
2023,15m,middle,2.5,20,17,7,10,0,41.17647058823529,97.98045049999382,102.91712107142823,62.243939700000375,1.1574136389377572,720.4198474999976,622.4393970000037
2023,15m,middle,3.0,20,16,5,11,1,31.25,-147.16743050000332,106.10373509999991,61.60782781818207,0.7828383536315223,530.5186754999995,677.6861060000028
2023,15m,middle,3.5,20,16,5,11,1,31.25,-58.7476512500034,123.78769094999988,61.60782781818207,0.9133114125701093,618.9384547499994,677.6861060000028
2023,15m,middle,4.0,20,15,4,11,2,26.666666666666668,-158.15391800000543,129.88304699999935,61.60782781818207,0.7666265892132592,519.5321879999974,677.6861060000028
2023,15m,middle,4.5,20,14,3,11,3,21.428571428571427,-398.8087962500049,92.95910324999932,61.60782781818207,0.411513984543748,278.87730974999795,677.6861060000028
2023,15m,middle,5.0,20,14,3,11,3,21.428571428571427,-367.8224285000051,103.28789249999924,61.60782781818207,0.4572377606041645,309.8636774999977,677.6861060000028
2023,15m,middle,10.0,20,12,1,11,5,8.333333333333332,-628.8122859999949,48.87382000000798,61.60782781818207,0.07211866905237656,48.87382000000798,677.6861060000028
2023,15m,edge,1.5,20,17,7,10,0,41.17647058823529,-197.4027184999968,67.279821214286,66.83614669999989,0.7046467693805616,470.958748500002,668.3614669999988
2023,15m,edge,2.0,20,17,7,10,0,41.17647058823529,-40.41646899999614,89.70642828571467,66.83614669999989,0.9395290258407488,627.9449980000027,668.3614669999988
2023,15m,edge,2.5,20,16,5,11,1,31.25,-261.11175049999474,94.0857145000009,66.50366572727266,0.6430658129285445,470.4285725000045,731.5403229999993
2023,15m,edge,3.0,20,16,5,11,1,31.25,-167.02603599999384,112.90285740000108,66.50366572727266,0.7716789755142534,564.5142870000054,731.5403229999993
2023,15m,edge,3.5,20,16,5,11,1,31.25,-72.94032149999293,131.72000030000126,66.50366572727266,0.9002921380999622,658.6000015000063,731.5403229999993
2023,15m,edge,4.0,20,14,3,11,3,21.428571428571427,-446.13773099998616,95.1341973333377,66.50366572727266,0.39013924868774924,285.4025920000131,731.5403229999993
2023,15m,edge,4.5,20,14,3,11,3,21.428571428571427,-410.4624069999845,107.02597200000491,66.50366572727266,0.4389066547737179,321.07791600001474,731.5403229999993
2023,15m,edge,5.0,20,14,3,11,3,21.428571428571427,-374.7870829999829,118.91774666667213,66.50366572727266,0.4876740608596865,356.7532400000164,731.5403229999993
2023,15m,edge,10.0,20,12,0,12,5,0.0,-741.3150870000009,0.0,61.77625725000007,0.0,0.0,741.3150870000009
2024,1m,middle,1.5,21,18,7,11,0,38.88888888888889,184.37270974999592,64.33594446428495,24.179900136363525,1.693185469637699,450.3516112499947,265.97890149999876
2024,1m,middle,2.0,21,18,6,12,0,33.33333333333333,280.75078749999375,94.1071218333321,23.65766195833324,1.9889353816762851,564.6427309999926,283.8919434999989
2024,1m,middle,2.5,21,18,5,13,0,27.77777777777778,291.89579950000007,122.58701549999932,24.69532907692281,1.9092214551392157,612.9350774999966,321.03927799999656
2024,1m,middle,3.0,21,18,5,13,0,27.77777777777778,414.4828149999994,147.10441859999918,24.69532907692281,2.291065746167059,735.522092999996,321.03927799999656
2024,1m,middle,3.5,21,18,4,14,0,22.22222222222222,494.13258999999925,206.17836924999892,23.612920499999746,2.4947403477685164,824.7134769999957,330.58088699999644
2024,1m,middle,4.0,21,18,4,14,0,22.22222222222222,611.9488009999986,235.63242199999877,23.612920499999746,2.8511318260211613,942.5296879999951,330.58088699999644
2024,1m,middle,4.5,21,17,3,14,1,17.647058823529413,399.03219300000274,243.20435999999972,23.612920499999746,2.2070637132751325,729.6130799999992,330.58088699999644
2024,1m,middle,5.0,21,16,2,14,2,12.5,-175.85208700000294,77.36439999999675,23.612920499999746,0.46805125790589086,154.7287999999935,330.58088699999644
2024,1m,middle,10.0,21,16,1,15,2,6.25,-201.2534020000203,145.70294999997714,23.130423466666496,0.41994605131189017,145.70294999997714,346.9563519999974
2024,1m,edge,1.5,21,18,7,11,0,38.88888888888889,337.47430499999973,89.85557999999999,26.501341363636378,2.1576577144439897,628.9890599999999,291.51475500000015
2024,1m,edge,2.0,21,18,6,12,0,33.33333333333333,489.14546199999677,133.331806333333,25.903781333333427,2.5735973566484547,799.9908379999979,310.8453760000011
2024,1m,edge,2.5,21,18,5,13,0,27.77777777777778,557.7394340000028,181.2257470000004,26.799176999999943,2.6009086168808726,906.128735000002,348.38930099999925
2024,1m,edge,3.0,21,17,3,14,1,17.647058823529413,-19.848476000002847,112.95202599999902,25.621753857142853,0.9446662280178276,338.85607799999707,358.7045539999999
2024,1m,edge,3.5,21,17,3,14,1,17.647058823529413,36.627536999996664,131.77736366666554,25.621753857142853,1.1021105993541322,395.3320909999966,358.7045539999999
2024,1m,edge,4.0,21,16,2,14,2,12.5,-210.16490599999452,74.2698240000027,25.621753857142853,0.41410025700427944,148.5396480000054,358.7045539999999
2024,1m,edge,4.5,21,16,2,14,2,12.5,-191.59744999999384,83.55355200000304,25.621753857142853,0.4658627891298144,167.10710400000607,358.7045539999999
2024,1m,edge,5.0,21,16,2,14,2,12.5,-173.02999399999317,92.83728000000337,25.621753857142853,0.5176253212553493,185.67456000000675,358.7045539999999
2024,1m,edge,10.0,21,16,1,15,2,6.25,-205.78092699999615,172.78049000000465,25.237427800000052,0.456413364492463,172.78049000000465,378.5614170000008
2024,5m,middle,1.5,43,38,17,21,1,44.73684210526316,965.4188572500061,100.80841583823563,35.63448628571426,2.290107739090509,1713.7430692500056,748.3242119999995
2024,5m,middle,2.0,43,37,16,21,2,43.24324324324324,1391.2499330000064,133.72338406250037,35.63448628571426,2.859153974560972,2139.574145000006,748.3242119999995
2024,5m,middle,2.5,43,36,15,21,3,41.66666666666667,1319.806329250012,137.87536941666744,35.63448628571426,2.7636825163289154,2068.1305412500114,748.3242119999995
2024,5m,middle,3.0,43,33,8,25,6,24.242424242424242,260.85888250001517,151.09542225000177,37.91617981999996,1.2751953216156209,1208.7633780000142,947.904495499999
2024,5m,middle,3.5,43,33,8,25,6,24.242424242424242,462.31944550001754,176.27799262500207,37.91617981999996,1.4877278752182244,1410.2239410000166,947.904495499999
2024,5m,middle,4.0,43,31,5,26,8,16.129032258064516,-182.47943749997285,168.53297680000543,39.42862775,0.8219963436631368,842.6648840000271,1025.1443215
2024,5m,middle,4.5,43,31,5,26,8,16.129032258064516,-77.14632699996946,189.5995989000061,39.42862775,0.9247458866210289,947.9979945000305,1025.1443215
2024,5m,middle,5.0,43,31,5,26,8,16.129032258064516,28.186783500033926,210.66622100000677,39.42862775,1.027495429578921,1053.3311050000339,1025.1443215
2024,5m,middle,10.0,43,28,1,27,11,3.571428571428571,-708.6762374999926,320.96278000000893,38.13477842592598,0.31172359880001194,320.96278000000893,1029.6390175000015
2024,5m,edge,1.5,43,37,16,21,3,43.24324324324324,488.8161135000046,81.77811571875054,39.03017800000019,1.5963835928627943,1308.4498515000087,819.6337380000041
2024,5m,edge,2.0,43,37,16,21,3,43.24324324324324,924.9660640000075,109.03748762500072,39.03017800000019,2.1285114571503922,1744.5998020000116,819.6337380000041
2024,5m,edge,2.5,43,36,13,23,4,36.11111111111111,807.5121405000064,131.16853826923173,39.029515521739405,1.8995557088184831,1705.1909975000126,897.6788570000062
2024,5m,edge,3.0,43,34,9,25,6,26.47058823529412,247.86424300002545,142.3717776666696,41.33927024000004,1.2398341737152303,1281.3459990000265,1033.481756000001
2024,5m,edge,3.5,43,32,7,25,8,21.875,47.13553350003713,154.37389850000545,41.33927024000004,1.0456084814525135,1080.6172895000382,1033.481756000001
2024,5m,edge,4.0,43,32,6,26,8,18.75,-188.60387799995442,153.81675666667434,42.75016992307694,0.8303165736944877,922.900540000046,1111.5044180000004
2024,5m,edge,4.5,43,32,6,26,8,18.75,-73.24131049994867,173.04385125000863,42.75016992307694,0.9341061454062987,1038.2631075000518,1111.5044180000004
2024,5m,edge,5.0,43,32,6,26,8,18.75,42.121257000057085,192.27094583334292,42.75016992307694,1.0378957171181096,1153.6256750000575,1111.5044180000004
2024,5m,edge,10.0,43,29,2,27,11,6.896551724137931,-698.4632109999475,209.69333000002734,41.401847074074155,0.3751726156437101,419.3866600000547,1117.8498710000022
2024,15m,middle,1.5,32,23,13,10,5,56.52173913043478,1064.0082859999984,119.31921369230804,48.71414920000061,3.184187353106816,1551.1497780000045,487.1414920000061
2024,15m,middle,2.0,32,21,10,11,7,47.61904761904761,1002.9188515000023,153.20950020000092,48.10692277272789,2.8952457523876816,1532.0950020000091,529.1761505000068
2024,15m,middle,2.5,32,19,8,11,9,42.10526315789473,769.5039970000107,162.33501843750219,48.10692277272789,2.454154720073691,1298.6801475000175,529.1761505000068
2024,15m,middle,3.0,32,19,7,12,9,36.84210526315789,866.8301445000216,205.22982364286094,47.48155175000041,2.521345506047013,1436.6087655000265,569.7786210000049
2024,15m,middle,3.5,32,17,5,12,11,29.411764705882355,447.9178682500169,203.53929785000437,47.48155175000041,1.7861261404716922,1017.6964892500218,569.7786210000049
2024,15m,middle,4.0,32,16,4,12,12,25.0,-48.47352899998077,130.32627300000604,47.48155175000041,0.9149256795298742,521.3050920000242,569.7786210000049
2024,15m,middle,4.5,32,16,4,12,12,25.0,16.689607500022248,146.6170571250068,47.48155175000041,1.0292913894711084,586.4682285000272,569.7786210000049
2024,15m,middle,5.0,32,16,4,12,12,25.0,81.85274400002527,162.90784125000755,47.48155175000041,1.1436570994123427,651.6313650000302,569.7786210000049
2024,15m,middle,10.0,32,14,1,13,14,7.142857142857142,-590.1468570000034,14.740170000004582,46.52977130769292,0.024368467733734994,14.740170000004582,604.887027000008
2024,15m,edge,1.5,32,23,12,11,7,52.17391304347826,1187.0335455000022,137.25992212500023,41.825956363636415,3.5800280467422683,1647.1190655000028,460.08552000000054
2024,15m,edge,2.0,32,22,10,12,8,45.45454545454545,1307.6590030000007,181.18422320000028,42.0152690833335,3.5936186048742913,1811.8422320000027,504.18322900000203
2024,15m,edge,2.5,32,19,7,12,11,36.84210526315789,446.95017600000756,135.87620071428708,42.0152690833335,1.886483623992193,951.1334050000096,504.18322900000203
2024,15m,edge,3.0,32,18,5,13,12,27.77777777777778,152.50594800002,140.02113600000376,42.12305630769221,1.2784989456496307,700.1056800000188,547.5997319999988
2024,15m,edge,3.5,32,17,4,13,13,23.52941176470588,-57.46836299997631,122.53284225000561,42.12305630769221,0.8950540702602527,490.13136900002246,547.5997319999988
2024,15m,edge,4.0,32,17,4,13,13,23.52941176470588,12.550404000026901,140.03753400000642,42.12305630769221,1.0229189374402887,560.1501360000257,547.5997319999988
2024,15m,edge,4.5,32,17,4,13,13,23.52941176470588,82.56917100003011,157.54222575000722,42.12305630769221,1.150783804620325,630.1689030000289,547.5997319999988
2024,15m,edge,5.0,32,16,3,13,14,18.75,-36.354246999981115,170.41516166667256,42.12305630769221,0.9336116420890045,511.24548500001765,547.5997319999988
2024,15m,edge,10.0,32,14,1,13,16,7.142857142857142,-493.99911200000133,53.600619999997434,42.12305630769221,0.09788284556720264,53.600619999997434,547.5997319999988
2025,1m,middle,1.5,11,11,5,6,0,45.45454545454545,20.900050249998458,46.97957144999964,35.66630116666662,1.0976647870508247,234.8978572499982,213.99780699999974
2025,1m,middle,2.0,11,11,5,6,0,45.45454545454545,99.19933599999786,62.63942859999952,35.66630116666662,1.4635530494010995,313.1971429999976,213.99780699999974
2025,1m,middle,2.5,11,11,5,6,0,45.45454545454545,177.49862174999726,78.2992857499994,35.66630116666662,1.8294413117513746,391.496428749997,213.99780699999974
2025,1m,middle,3.0,11,11,4,7,0,36.36363636363637,111.38165350000054,90.37088099999983,35.728838642856964,1.44534514387009,361.4835239999993,250.10187049999877
2025,1m,middle,3.5,11,11,4,7,0,36.36363636363637,171.62890750000042,105.4326944999998,35.728838642856964,1.6862360011817714,421.7307779999992,250.10187049999877
2025,1m,middle,4.0,11,10,3,7,1,30.0,87.45990950000487,112.52059333333455,35.728838642856964,1.349697142708916,337.56178000000364,250.10187049999877
2025,1m,middle,4.5,11,10,3,7,1,30.0,129.65513200000532,126.58566750000136,35.728838642856964,1.5184092855475304,379.7570025000041,250.10187049999877
2025,1m,middle,5.0,11,10,3,7,1,30.0,171.85035450000578,140.65074166666818,35.728838642856964,1.6871214283861449,421.95222500000455,250.10187049999877
2025,1m,middle,10.0,11,9,1,8,2,11.11111111111111,-36.19861750002383,220.91647499997634,32.13938656250002,0.8592123972651515,220.91647499997634,257.1150925000002
2025,1m,edge,1.5,11,11,5,6,0,45.45454545454545,25.65983000000233,49.99785900000025,37.38824416666648,1.1143845727087276,249.98929500000122,224.3294649999989
2025,1m,edge,2.0,11,11,5,6,0,45.45454545454545,108.98959500000274,66.66381200000032,37.38824416666648,1.48584609694497,333.3190600000016,224.3294649999989
2025,1m,edge,2.5,11,11,5,6,0,45.45454545454545,192.31936000000314,83.3297650000004,37.38824416666648,1.8573076211812125,416.64882500000203,224.3294649999989
2025,1m,edge,3.0,11,11,4,7,0,36.36363636363637,115.07440900000074,94.88688825000008,37.781877714285656,1.435108106855647,379.54755300000033,264.4731439999996
2025,1m,edge,3.5,11,11,4,7,0,36.36363636363637,178.3323345000008,110.7013696250001,37.781877714285656,1.6742927913315881,442.8054785000004,264.4731439999996
2025,1m,edge,4.0,11,10,3,7,1,30.0,94.14429600000221,119.53914666666726,37.781877714285656,1.3559692094861713,358.6174400000018,264.4731439999996
2025,1m,edge,4.5,11,10,3,7,1,30.0,138.97147600000244,134.48154000000068,37.781877714285656,1.5254653606719428,403.44462000000203,264.4731439999996
2025,1m,edge,5.0,11,10,3,7,1,30.0,183.79865600000267,149.42393333333408,37.781877714285656,1.6949615118577142,448.27180000000226,264.4731439999996
2025,1m,edge,10.0,11,9,1,8,2,11.11111111111111,-41.8607490000104,229.75312999999005,33.95173487500006,0.8458814065241109,229.75312999999005,271.61387900000045
2025,5m,middle,1.5,35,29,13,16,2,44.827586206896555,77.18631774999085,94.84446490384569,72.2369828750002,1.066782203067952,1232.978043749994,1155.791726000003
2025,5m,middle,2.0,35,28,11,17,3,39.285714285714285,80.17328899999848,118.12449563636355,71.7174213529412,1.06575913821999,1299.369451999999,1219.1961630000005
2025,5m,middle,2.5,35,27,10,17,4,37.03703703703704,133.09393699999964,135.22901000000002,71.7174213529412,1.1091653181326486,1352.2901000000002,1219.1961630000005
2025,5m,middle,3.0,35,26,8,18,5,30.76923076923077,-41.65306099999725,155.24731312500035,71.31286477777778,0.9675506102348396,1241.9785050000028,1283.631566
2025,5m,middle,3.5,35,24,4,20,7,16.666666666666664,-549.907427999995,198.67000737500166,67.22937287500008,0.5910214505329087,794.6800295000066,1344.5874575000016
2025,5m,middle,4.0,35,24,4,20,7,16.666666666666664,-436.38170949999403,227.0514370000019,67.22937287500008,0.6754530863233242,908.2057480000076,1344.5874575000016
2025,5m,middle,4.5,35,23,3,20,8,13.043478260869565,-792.0825739999873,184.16829450000478,67.22937287500008,0.41091033567075624,552.5048835000143,1344.5874575000016
2025,5m,middle,5.0,35,23,3,20,8,13.043478260869565,-730.6931424999857,204.63143833333865,67.22937287500008,0.45656703963417355,613.8943150000159,1344.5874575000016
2025,5m,middle,10.0,35,21,1,20,10,4.761904761904762,-1178.8204075000067,165.76704999999492,67.22937287500008,0.12328469157982959,165.76704999999492,1344.5874575000016
2025,5m,edge,1.5,35,29,12,17,3,41.37931034482759,-39.26397000000907,98.69252624999945,71.97495794117661,0.9679104321810678,1184.3103149999934,1223.5742850000024
2025,5m,edge,2.0,35,29,11,18,3,37.93103448275862,131.2709309999991,129.9627530909089,72.12885294444439,1.1011083526535086,1429.590283999998,1298.319352999999
2025,5m,edge,2.5,35,26,8,18,6,30.76923076923077,-107.43159050000213,148.8609703124996,72.12885294444439,0.9172533396719673,1190.8877624999968,1298.319352999999
2025,5m,edge,3.0,35,25,5,20,7,20.0,-439.16318399999363,189.30611520000093,69.28468799999992,0.6830734202050573,946.5305760000047,1385.6937599999983
2025,5m,edge,3.5,35,24,4,20,8,16.666666666666664,-474.93091399999685,227.69071150000036,69.28468799999992,0.657261273948439,910.7628460000014,1385.6937599999983
2025,5m,edge,4.0,35,23,3,20,9,13.043478260869565,-804.3281959999913,193.78852133333567,69.28468799999992,0.4195483740938602,581.365564000007,1385.6937599999983
2025,5m,edge,4.5,35,23,3,20,9,13.043478260869565,-731.6575004999904,218.01208650000262,69.28468799999992,0.4719919208555927,654.0362595000079,1385.6937599999983
2025,5m,edge,5.0,35,23,3,20,9,13.043478260869565,-658.9868049999895,242.23565166666958,69.28468799999992,0.5244354676173252,726.7069550000087,1385.6937599999983
2025,5m,edge,10.0,35,21,1,20,11,4.761904761904762,-1130.6675299999952,255.02623000000312,69.28468799999992,0.18404227352514269,255.02623000000312,1385.6937599999983
2025,15m,middle,1.5,19,14,6,8,2,42.857142857142854,220.5491147499888,146.55052212499868,82.34425225000041,1.3347973731068579,879.3031327499921,658.7540180000033
2025,15m,middle,2.0,19,12,4,8,4,33.33333333333333,25.818088999989413,171.14302674999817,82.34425225000041,1.0391923059207653,684.5721069999927,658.7540180000033
2025,15m,middle,2.5,19,12,4,8,4,33.33333333333333,196.96111574998758,213.9287834374977,82.34425225000041,1.2989903824009565,855.7151337499909,658.7540180000033
2025,15m,middle,3.0,19,10,2,8,6,20.0,-31.07582000000548,313.8390989999989,82.34425225000041,0.9528263674286912,627.6781979999978,658.7540180000033
2025,15m,middle,3.5,19,10,2,8,6,20.0,73.53721299999415,366.1456154999987,82.34425225000041,1.1116307620001398,732.2912309999974,658.7540180000033
2025,15m,middle,4.0,19,10,2,8,6,20.0,178.15024599999379,418.4521319999985,82.34425225000041,1.2704351565715883,836.904263999997,658.7540180000033
2025,15m,middle,4.5,19,8,0,8,8,0.0,-658.7540180000033,0.0,82.34425225000041,0.0,0.0,658.7540180000033
2025,15m,middle,5.0,19,8,0,8,8,0.0,-658.7540180000033,0.0,82.34425225000041,0.0,0.0,658.7540180000033
2025,15m,middle,10.0,19,8,0,8,8,0.0,-658.7540180000033,0.0,82.34425225000041,0.0,0.0,658.7540180000033
2025,15m,edge,1.5,19,13,6,7,3,46.15384615384615,337.45530500000496,157.88117750000038,87.11882285714248,1.5533580359934132,947.2870650000023,609.8317599999973
2025,15m,edge,2.0,19,11,4,7,5,36.36363636363637,155.35587800000576,191.29690950000077,87.11882285714248,1.2547520286578817,765.1876380000031,609.8317599999973
2025,15m,edge,2.5,19,10,3,7,6,30.0,191.02778750000653,266.9531825000013,87.11882285714248,1.3132467018444682,800.8595475000038,609.8317599999973
2025,15m,edge,3.0,19,9,2,7,7,22.22222222222222,115.55546300000788,362.6936115000026,87.11882285714248,1.1894874465049317,725.3872230000052,609.8317599999973
2025,15m,edge,3.5,19,9,2,7,7,22.22222222222222,236.45333350000874,423.142546750003,87.11882285714248,1.3877353542557538,846.285093500006,609.8317599999973
2025,15m,edge,4.0,19,7,0,7,9,0.0,-609.8317599999973,0.0,87.11882285714248,0.0,0.0,609.8317599999973
2025,15m,edge,4.5,19,7,0,7,9,0.0,-609.8317599999973,0.0,87.11882285714248,0.0,0.0,609.8317599999973
2025,15m,edge,5.0,19,7,0,7,9,0.0,-609.8317599999973,0.0,87.11882285714248,0.0,0.0,609.8317599999973
2025,15m,edge,10.0,19,7,0,7,9,0.0,-609.8317599999973,0.0,87.11882285714248,0.0,0.0,609.8317599999973
