body_datetime,entry_datetime,entry_price,direction,body_direction,body_size,body_ticks,sl_price,tp_price,risk,rr_ratio,exit_datetime,exit_price,outcome,pnl,hit_tp,hit_sl,year,timeframe
2021-12-27 08:30:00,2021-12-27 08:45:00,18825.817697,long,bullish,101.0862879999986,101.0862879999986,18762.571472440002,19110.425707519982,63.246224559996335,4.5,2021-12-30 18:15:00,18762.571472440002,loss,-63.246224559996335,False,True,2021,15m
2021-01-05 08:30:00,2021-01-05 08:45:00,14574.361568,long,bullish,110.61320499999965,110.61320499999965,14505.7813809,14917.262503500002,68.58018710000033,5.0,2021-01-05 19:15:00,14505.7813809,loss,-68.58018710000033,False,True,2021,15m
2021-01-07 08:30:00,2021-01-07 08:45:00,14639.529037,long,bullish,87.46160400000008,87.46160400000008,14585.017020520001,14912.089119399996,54.51201647999915,5.0,2021-01-08 08:30:00,14912.089119399996,win,272.56008239999574,True,False,2021,15m
2021-01-27 08:30:00,2021-01-27 08:45:00,15127.14177,short,bearish,181.21129699999983,181.21129699999983,15239.20695114,14566.815864299999,112.06518114000028,5.0,2021-01-27 09:00:00,15239.20695114,loss,-112.06518114000028,False,True,2021,15m
2021-01-28 08:30:00,2021-01-28 08:45:00,15134.287326,long,bullish,93.1780490000001,93.1780490000001,15075.65946862,15427.426612899995,58.627857379999114,5.0,2021-01-28 08:45:00,15075.65946862,loss,-58.627857379999114,False,True,2021,15m
2021-01-29 08:30:00,2021-01-29 08:45:00,14880.763003,short,bearish,109.46991600000001,109.46991600000001,14947.49106192,14547.1227084,66.72805891999997,5.0,2021-01-29 08:45:00,14947.49106192,loss,-66.72805891999997,False,True,2021,15m
2021-02-23 08:30:00,2021-02-23 08:45:00,14664.967216,short,bearish,198.64645399999972,198.64645399999972,14788.413839480001,14047.734098599989,123.44662348000202,5.0,2021-02-23 09:00:00,14788.413839480001,loss,-123.44662348000202,False,True,2021,15m
2021-02-25 08:30:00,2021-02-25 08:45:00,15148.578437,long,bullish,78.31529300000147,78.31529300000147,15099.16548934,15395.643175300005,49.41294766000101,5.0,2021-02-25 09:00:00,15099.16548934,loss,-49.41294766000101,False,True,2021,15m
2021-03-02 08:30:00,2021-03-02 08:45:00,15122.854436,short,bearish,80.31604800000059,80.31604800000059,15172.36456376,14875.303797199997,49.510127760000614,5.0,2021-03-03 07:30:00,14875.303797199997,win,247.55063880000307,True,False,2021,15m
2021-03-05 08:30:00,2021-03-05 08:45:00,14283.680355,short,bearish,101.75271599999905,101.75271599999905,14347.05286092,13966.817825400007,63.37250591999873,5.0,2021-03-05 10:15:00,13966.817825400007,win,316.86252959999365,True,False,2021,15m
2021-05-04 08:30:00,2021-05-04 08:45:00,15552.807053,short,bearish,101.53456399999959,101.53456399999959,15615.75848268,15238.049904600006,62.95142967999891,5.0,2021-05-05 07:15:00,15615.75848268,loss,-62.95142967999891,False,True,2021,15m
2021-05-10 08:30:00,2021-05-10 08:45:00,15505.042906,short,bearish,111.25900100000035,111.25900100000035,15573.73747362,15161.570067900004,68.69456761999936,5.0,2021-05-10 19:45:00,15161.570067900004,win,343.4728380999968,True,False,2021,15m
2021-05-11 08:30:00,2021-05-11 08:45:00,15120.641629,long,bullish,118.12331000000086,118.12331000000086,15047.1191638,15488.253954999998,73.52246519999971,5.0,2021-05-11 09:30:00,15047.1191638,loss,-73.52246519999971,False,True,2021,15m
2021-05-19 08:30:00,2021-05-19 08:45:00,14940.45353,long,bullish,86.08986899999945,86.08986899999945,14887.64983622,15204.471998900004,52.803693780000685,5.0,2021-05-19 09:00:00,14887.64983622,loss,-52.803693780000685,False,True,2021,15m
2021-05-20 08:30:00,2021-05-20 08:45:00,15302.831817,long,bullish,96.10031900000104,96.10031900000104,15243.24961922,15600.742805900003,59.58219778000057,5.0,2021-05-24 09:15:00,15600.742805900003,win,297.91098890000285,True,False,2021,15m
2021-06-03 08:30:00,2021-06-03 08:45:00,15432.109628,short,bearish,75.22138099999938,75.22138099999938,15479.60492322,15194.6331519,47.495295220000116,5.0,2021-06-03 09:00:00,15479.60492322,loss,-47.495295220000116,False,True,2021,15m
2021-06-04 08:30:00,2021-06-04 08:45:00,15646.61927,long,bullish,76.36543300000085,76.36543300000085,15599.558714539999,15881.922047300002,47.060555460000614,5.0,2021-06-08 07:00:00,15881.922047300002,win,235.30277730000307,True,False,2021,15m
2021-06-10 08:30:00,2021-06-10 08:45:00,15922.049649,long,bullish,98.38842300000033,98.38842300000033,15860.76281474,16228.483820300007,61.28683426000134,5.0,2021-06-10 09:45:00,15860.76281474,loss,-61.28683426000134,False,True,2021,15m
2021-07-15 08:30:00,2021-07-15 08:45:00,16958.292526,short,bearish,91.01051499999812,91.01051499999812,17014.7190453,16676.159929500005,56.4265192999992,5.0,2021-07-15 08:45:00,17014.7190453,loss,-56.4265192999992,False,True,2021,15m
2021-07-28 08:30:00,2021-07-28 08:45:00,17067.047229,short,bearish,102.45837799999936,102.45837799999936,17130.857620360002,16747.995272199987,63.81039136000254,5.0,2021-07-28 08:45:00,17130.857620360002,loss,-63.81039136000254,False,True,2021,15m
2021-07-29 08:30:00,2021-07-29 08:45:00,17236.761805,long,bullish,83.56940300000133,83.56940300000133,17184.66257814,17497.25793929999,52.09922685999845,5.0,2021-07-29 15:00:00,17184.66257814,loss,-52.09922685999845,False,True,2021,15m
2021-08-02 08:30:00,2021-08-02 08:45:00,17120.279794,short,bearish,82.99700999999914,82.99700999999914,17172.0241372,16861.558078,51.7443432,5.0,2021-08-02 09:15:00,17172.0241372,loss,-51.7443432,False,True,2021,15m
2021-09-13 08:30:00,2021-09-13 08:45:00,17696.97309,short,bearish,102.5181049999992,102.5181049999992,17760.534315099998,17379.166964500007,63.56122509999841,5.0,2021-09-14 08:30:00,17760.534315099998,loss,-63.56122509999841,False,True,2021,15m
2021-09-27 08:30:00,2021-09-27 08:45:00,17305.514292,short,bearish,88.4862979999998,88.4862979999998,17360.37579676,17031.2067682,54.86150475999966,5.0,2021-09-27 09:15:00,17360.37579676,loss,-54.86150475999966,False,True,2021,15m
2021-09-28 08:30:00,2021-09-28 08:45:00,17099.618992,short,bearish,83.61811900000248,83.61811900000248,17151.74858978,16838.9710031,52.12959778000004,5.0,2021-09-30 11:00:00,16838.9710031,win,260.6479889000002,True,False,2021,15m
2021-10-01 08:30:00,2021-10-01 08:45:00,16759.419247,short,bearish,89.91811400000006,89.91811400000006,16815.454841680003,16479.241273599997,56.03559468000094,5.0,2021-10-01 10:15:00,16815.454841680003,loss,-56.03559468000094,False,True,2021,15m
2021-10-04 08:30:00,2021-10-04 08:45:00,16719.328368,short,bearish,123.70899900000222,123.70899900000222,16796.02794738,16335.830471099991,76.69957938000152,5.0,2021-10-05 09:45:00,16796.02794738,loss,-76.69957938000152,False,True,2021,15m
2021-10-06 08:30:00,2021-10-06 08:45:00,16758.560157,long,bullish,124.28172500000073,124.28172500000073,16681.5054875,17143.833504500006,77.05466950000118,5.0,2021-10-06 08:45:00,16681.5054875,loss,-77.05466950000118,False,True,2021,15m
2021-10-11 08:30:00,2021-10-11 08:45:00,16981.064536,long,bullish,87.34084299999813,87.34084299999813,16926.62684934,17253.252969300018,54.43768666000324,5.0,2021-10-11 12:15:00,16926.62684934,loss,-54.43768666000324,False,True,2021,15m
2021-10-12 08:30:00,2021-10-12 08:45:00,16828.432832,short,bearish,78.46357700000226,78.46357700000226,16876.79388674,16586.627558299988,48.361054740002146,5.0,2021-10-13 05:15:00,16876.79388674,loss,-48.361054740002146,False,True,2021,15m
2021-11-02 08:30:00,2021-11-02 08:45:00,18267.695389,long,bullish,94.21356600000217,94.21356600000217,18209.28297808,18559.75744360001,58.412410920002,5.0,2021-11-02 09:00:00,18209.28297808,loss,-58.412410920002,False,True,2021,15m
2021-11-16 08:30:00,2021-11-16 08:45:00,18603.026955,long,bullish,95.35901899999953,95.35901899999953,18543.618000219998,18900.071728900017,59.408954780003114,5.0,2021-11-18 14:45:00,18900.071728900017,win,297.04477390001557,True,False,2021,15m
2021-11-22 08:30:00,2021-11-22 08:45:00,19141.962915,long,bullish,83.61811899999884,83.61811899999884,19090.40604422,19399.747268900006,51.55687078000119,5.0,2021-11-22 10:00:00,19090.40604422,loss,-51.55687078000119,False,True,2021,15m
2021-11-24 08:30:00,2021-11-24 08:45:00,18475.022506,short,bearish,79.3226680000007,79.3226680000007,18525.061650159998,18224.826785200017,50.039144159996795,5.0,2021-11-24 08:45:00,18525.061650159998,loss,-50.039144159996795,False,True,2021,15m
2021-12-02 08:30:00,2021-12-02 08:45:00,18259.963576,long,bullish,136.02262500000143,136.02262500000143,18176.2022755,18678.77007849999,83.76130049999847,5.0,2021-12-02 09:15:00,18176.2022755,loss,-83.76130049999847,False,True,2021,15m
2021-12-03 08:30:00,2021-12-03 08:45:00,18267.695389,short,bearish,111.6817340000016,111.6817340000016,18338.94260808,17911.4592936,71.24721907999992,5.0,2021-12-03 10:00:00,17911.4592936,win,356.2360953999996,True,False,2021,15m
2021-12-14 08:30:00,2021-12-14 08:45:00,18317.808988,long,bullish,125.14081500000248,125.14081500000248,18239.935318699998,18707.177334500015,77.8736693000028,5.0,2021-12-14 08:45:00,18239.935318699998,loss,-77.8736693000028,False,True,2021,15m
2021-12-16 08:30:00,2021-12-16 08:45:00,18594.149689,short,bearish,103.66355900000053,103.66355900000053,18656.98927858,18279.95174110001,62.839589579998574,5.0,2021-12-16 11:00:00,18279.95174110001,win,314.19794789999287,True,False,2021,15m
2021-12-27 08:30:00,2021-12-27 08:45:00,18825.817697,long,bullish,101.0862879999986,101.0862879999986,18762.571472440002,19142.04881979998,63.246224559996335,5.0,2021-12-30 18:15:00,18762.571472440002,loss,-63.246224559996335,False,True,2021,15m
2021-01-05 08:30:00,2021-01-05 08:45:00,14574.361568,long,bullish,110.61320499999965,110.61320499999965,14505.7813809,15260.163439000004,68.58018710000033,10.0,2021-01-05 19:15:00,14505.7813809,loss,-68.58018710000033,False,True,2021,15m
2021-01-07 08:30:00,2021-01-07 08:45:00,14639.529037,long,bullish,87.46160400000008,87.46160400000008,14585.017020520001,15184.649201799992,54.51201647999915,10.0,2021-01-15 09:15:00,14585.017020520001,loss,-54.51201647999915,False,True,2021,15m
2021-01-27 08:30:00,2021-01-27 08:45:00,15127.14177,short,bearish,181.21129699999983,181.21129699999983,15239.20695114,14006.489958599997,112.06518114000028,10.0,2021-01-27 09:00:00,15239.20695114,loss,-112.06518114000028,False,True,2021,15m
2021-01-28 08:30:00,2021-01-28 08:45:00,15134.287326,long,bullish,93.1780490000001,93.1780490000001,15075.65946862,15720.56589979999,58.627857379999114,10.0,2021-01-28 08:45:00,15075.65946862,loss,-58.627857379999114,False,True,2021,15m
2021-01-29 08:30:00,2021-01-29 08:45:00,14880.763003,short,bearish,109.46991600000001,109.46991600000001,14947.49106192,14213.4824138,66.72805891999997,10.0,2021-01-29 08:45:00,14947.49106192,loss,-66.72805891999997,False,True,2021,15m
2021-02-23 08:30:00,2021-02-23 08:45:00,14664.967216,short,bearish,198.64645399999972,198.64645399999972,14788.413839480001,13430.500981199979,123.44662348000202,10.0,2021-02-23 09:00:00,14788.413839480001,loss,-123.44662348000202,False,True,2021,15m
2021-02-25 08:30:00,2021-02-25 08:45:00,15148.578437,long,bullish,78.31529300000147,78.31529300000147,15099.16548934,15642.70791360001,49.41294766000101,10.0,2021-02-25 09:00:00,15099.16548934,loss,-49.41294766000101,False,True,2021,15m
2021-03-02 08:30:00,2021-03-02 08:45:00,15122.854436,short,bearish,80.31604800000059,80.31604800000059,15172.36456376,14627.753158399993,49.510127760000614,10.0,2021-03-03 12:30:00,14627.753158399993,win,495.10127760000614,True,False,2021,15m
2021-03-05 08:30:00,2021-03-05 08:45:00,14283.680355,short,bearish,101.75271599999905,101.75271599999905,14347.05286092,13649.955295800013,63.37250591999873,10.0,2021-03-05 12:15:00,14347.05286092,loss,-63.37250591999873,False,True,2021,15m
2021-05-04 08:30:00,2021-05-04 08:45:00,15552.807053,short,bearish,101.53456399999959,101.53456399999959,15615.75848268,14923.292756200011,62.95142967999891,10.0,2021-05-05 07:15:00,15615.75848268,loss,-62.95142967999891,False,True,2021,15m
2021-05-10 08:30:00,2021-05-10 08:45:00,15505.042906,short,bearish,111.25900100000035,111.25900100000035,15573.73747362,14818.097229800007,68.69456761999936,10.0,2021-05-13 02:45:00,14818.097229800007,win,686.9456761999936,True,False,2021,15m
2021-05-11 08:30:00,2021-05-11 08:45:00,15120.641629,long,bullish,118.12331000000086,118.12331000000086,15047.1191638,15855.866280999997,73.52246519999971,10.0,2021-05-11 09:30:00,15047.1191638,loss,-73.52246519999971,False,True,2021,15m
2021-05-19 08:30:00,2021-05-19 08:45:00,14940.45353,long,bullish,86.08986899999945,86.08986899999945,14887.64983622,15468.490467800008,52.803693780000685,10.0,2021-05-19 09:00:00,14887.64983622,loss,-52.803693780000685,False,True,2021,15m
2021-05-20 08:30:00,2021-05-20 08:45:00,15302.831817,long,bullish,96.10031900000104,96.10031900000104,15243.24961922,15898.653794800006,59.58219778000057,10.0,2021-06-08 08:30:00,15898.653794800006,win,595.8219778000057,True,False,2021,15m
2021-06-03 08:30:00,2021-06-03 08:45:00,15432.109628,short,bearish,75.22138099999938,75.22138099999938,15479.60492322,14957.156675799999,47.495295220000116,10.0,2021-06-03 09:00:00,15479.60492322,loss,-47.495295220000116,False,True,2021,15m
2021-06-04 08:30:00,2021-06-04 08:45:00,15646.61927,long,bullish,76.36543300000085,76.36543300000085,15599.558714539999,16117.224824600005,47.060555460000614,10.0,2021-06-14 14:45:00,16117.224824600005,win,470.60555460000614,True,False,2021,15m
2021-06-10 08:30:00,2021-06-10 08:45:00,15922.049649,long,bullish,98.38842300000033,98.38842300000033,15860.76281474,16534.917991600014,61.28683426000134,10.0,2021-06-10 09:45:00,15860.76281474,loss,-61.28683426000134,False,True,2021,15m
2021-07-15 08:30:00,2021-07-15 08:45:00,16958.292526,short,bearish,91.01051499999812,91.01051499999812,17014.7190453,16394.02733300001,56.4265192999992,10.0,2021-07-15 08:45:00,17014.7190453,loss,-56.4265192999992,False,True,2021,15m
2021-07-28 08:30:00,2021-07-28 08:45:00,17067.047229,short,bearish,102.45837799999936,102.45837799999936,17130.857620360002,16428.943315399974,63.81039136000254,10.0,2021-07-28 08:45:00,17130.857620360002,loss,-63.81039136000254,False,True,2021,15m
2021-07-29 08:30:00,2021-07-29 08:45:00,17236.761805,long,bullish,83.56940300000133,83.56940300000133,17184.66257814,17757.754073599983,52.09922685999845,10.0,2021-07-29 15:00:00,17184.66257814,loss,-52.09922685999845,False,True,2021,15m
2021-08-02 08:30:00,2021-08-02 08:45:00,17120.279794,short,bearish,82.99700999999914,82.99700999999914,17172.0241372,16602.836362,51.7443432,10.0,2021-08-02 09:15:00,17172.0241372,loss,-51.7443432,False,True,2021,15m
2021-09-13 08:30:00,2021-09-13 08:45:00,17696.97309,short,bearish,102.5181049999992,102.5181049999992,17760.534315099998,17061.360839000015,63.56122509999841,10.0,2021-09-14 08:30:00,17760.534315099998,loss,-63.56122509999841,False,True,2021,15m
2021-09-27 08:30:00,2021-09-27 08:45:00,17305.514292,short,bearish,88.4862979999998,88.4862979999998,17360.37579676,16756.899244400003,54.86150475999966,10.0,2021-09-27 09:15:00,17360.37579676,loss,-54.86150475999966,False,True,2021,15m
2021-09-28 08:30:00,2021-09-28 08:45:00,17099.618992,short,bearish,83.61811900000248,83.61811900000248,17151.74858978,16578.3230142,52.12959778000004,10.0,2021-10-04 09:30:00,16578.3230142,win,521.2959778000004,True,False,2021,15m
2021-10-01 08:30:00,2021-10-01 08:45:00,16759.419247,short,bearish,89.91811400000006,89.91811400000006,16815.454841680003,16199.063300199992,56.03559468000094,10.0,2021-10-01 10:15:00,16815.454841680003,loss,-56.03559468000094,False,True,2021,15m
2021-10-04 08:30:00,2021-10-04 08:45:00,16719.328368,short,bearish,123.70899900000222,123.70899900000222,16796.02794738,15952.332574199983,76.69957938000152,10.0,2021-10-05 09:45:00,16796.02794738,loss,-76.69957938000152,False,True,2021,15m
2021-10-06 08:30:00,2021-10-06 08:45:00,16758.560157,long,bullish,124.28172500000073,124.28172500000073,16681.5054875,17529.10685200001,77.05466950000118,10.0,2021-10-06 08:45:00,16681.5054875,loss,-77.05466950000118,False,True,2021,15m
2021-10-11 08:30:00,2021-10-11 08:45:00,16981.064536,long,bullish,87.34084299999813,87.34084299999813,16926.62684934,17525.441402600034,54.43768666000324,10.0,2021-10-11 12:15:00,16926.62684934,loss,-54.43768666000324,False,True,2021,15m
2021-10-12 08:30:00,2021-10-12 08:45:00,16828.432832,short,bearish,78.46357700000226,78.46357700000226,16876.79388674,16344.822284599977,48.361054740002146,10.0,2021-10-13 05:15:00,16876.79388674,loss,-48.361054740002146,False,True,2021,15m
2021-11-02 08:30:00,2021-11-02 08:45:00,18267.695389,long,bullish,94.21356600000217,94.21356600000217,18209.28297808,18851.81949820002,58.412410920002,10.0,2021-11-02 09:00:00,18209.28297808,loss,-58.412410920002,False,True,2021,15m
2021-11-16 08:30:00,2021-11-16 08:45:00,18603.026955,long,bullish,95.35901899999953,95.35901899999953,18543.618000219998,19197.116502800032,59.408954780003114,10.0,2021-11-22 09:15:00,19197.116502800032,win,594.0895478000311,True,False,2021,15m
2021-11-22 08:30:00,2021-11-22 08:45:00,19141.962915,long,bullish,83.61811899999884,83.61811899999884,19090.40604422,19657.531622800012,51.55687078000119,10.0,2021-11-22 10:00:00,19090.40604422,loss,-51.55687078000119,False,True,2021,15m
2021-11-24 08:30:00,2021-11-24 08:45:00,18475.022506,short,bearish,79.3226680000007,79.3226680000007,18525.061650159998,17974.631064400033,50.039144159996795,10.0,2021-11-24 08:45:00,18525.061650159998,loss,-50.039144159996795,False,True,2021,15m
2021-12-02 08:30:00,2021-12-02 08:45:00,18259.963576,long,bullish,136.02262500000143,136.02262500000143,18176.2022755,19097.576580999983,83.76130049999847,10.0,2021-12-02 09:15:00,18176.2022755,loss,-83.76130049999847,False,True,2021,15m
2021-12-03 08:30:00,2021-12-03 08:45:00,18267.695389,short,bearish,111.6817340000016,111.6817340000016,18338.94260808,17555.2231982,71.24721907999992,10.0,2021-12-07 02:00:00,18338.94260808,loss,-71.24721907999992,False,True,2021,15m
2021-12-14 08:30:00,2021-12-14 08:45:00,18317.808988,long,bullish,125.14081500000248,125.14081500000248,18239.935318699998,19096.54568100003,77.8736693000028,10.0,2021-12-14 08:45:00,18239.935318699998,loss,-77.8736693000028,False,True,2021,15m
2021-12-16 08:30:00,2021-12-16 08:45:00,18594.149689,short,bearish,103.66355900000053,103.66355900000053,18656.98927858,17965.753793200016,62.839589579998574,10.0,2021-12-17 03:15:00,17965.753793200016,win,628.3958957999857,True,False,2021,15m
2021-12-27 08:30:00,2021-12-27 08:45:00,18825.817697,long,bullish,101.0862879999986,101.0862879999986,18762.571472440002,19458.279942599962,63.246224559996335,10.0,2021-12-30 18:15:00,18762.571472440002,loss,-63.246224559996335,False,True,2021,15m
2022-01-03 08:30:00,2022-01-03 08:35:00,18829.540422,long,bullish,63.286316999998235,63.286316999998235,18790.01654246,18888.826241309995,39.523879539996415,1.5,2022-01-03 08:45:00,18790.01654246,loss,-39.523879539996415,False,True,2022,5m
2022-01-05 08:30:00,2022-01-05 08:35:00,18459.558881,short,bearish,97.07719999999972,97.07719999999972,18519.746745,18369.277085,60.187863999999536,1.5,2022-01-05 08:35:00,18519.746745,loss,-60.187863999999536,False,True,2022,5m
2022-01-06 08:30:00,2022-01-06 08:35:00,18087.572797,long,bullish,114.83173199999874,114.83173199999874,18016.94984916,18193.50721876,70.62294784000187,1.5,2022-01-06 08:55:00,18016.94984916,loss,-70.62294784000187,False,True,2022,5m
2022-01-07 08:30:00,2022-01-07 08:35:00,17992.213777,short,bearish,56.98632099999668,56.98632099999668,18027.25893302,17939.646042970002,35.0451560199981,1.5,2022-01-07 08:40:00,18027.25893302,loss,-35.0451560199981,False,True,2022,5m
2022-01-10 08:30:00,2022-01-10 08:35:00,17554.650469,short,bearish,60.136319000001095,60.136319000001095,17590.78953278,17500.44187333,36.13906377999956,1.5,2022-01-10 08:55:00,17500.44187333,win,54.20859566999934,True,False,2022,5m
2022-01-12 08:30:00,2022-01-12 08:35:00,18309.218085,long,bullish,52.404505999998946,52.404505999998946,18276.72729128,18357.95427558,32.49079372000051,1.5,2022-01-12 08:35:00,18276.72729128,loss,-32.49079372000051,False,True,2022,5m
2022-01-18 08:30:00,2022-01-18 08:35:00,17516.850497,short,bearish,64.43177000000287,64.43177000000287,17555.6527414,17458.647130399997,38.802244400001655,1.5,2022-01-18 08:40:00,17555.6527414,loss,-38.802244400001655,False,True,2022,5m
2022-01-21 08:30:00,2022-01-21 08:35:00,16960.446369,long,bullish,70.4454020000012,70.4454020000012,16917.05658376,17025.53104686,43.38978524000049,1.5,2022-01-21 08:35:00,16917.05658376,loss,-43.38978524000049,False,True,2022,5m
2022-01-26 08:30:00,2022-01-26 08:35:00,16518.301246,short,bearish,62.1408620000002,62.1408620000002,16557.687671440002,16459.221607839994,39.38642544000322,1.5,2022-01-26 08:40:00,16459.221607839994,win,59.07963816000483,True,False,2022,5m
2022-01-27 08:30:00,2022-01-27 08:35:00,16353.355916,short,bearish,64.71813299999849,64.71813299999849,16393.19479446,16293.597598310002,39.83887845999925,1.5,2022-01-27 08:40:00,16393.19479446,loss,-39.83887845999925,False,True,2022,5m
2022-01-28 08:30:00,2022-01-28 08:35:00,16003.992541,short,bearish,112.5408239999997,112.5408239999997,16072.04967188,15901.906844679997,68.05713088000084,1.5,2022-01-28 08:45:00,15901.906844679997,win,102.08569632000126,True,False,2022,5m
2022-02-04 08:30:00,2022-02-04 08:35:00,16567.555755,short,bearish,62.713589999999385,62.713589999999385,16607.297270799998,16507.943481300004,39.741515799996705,1.5,2022-02-04 08:40:00,16607.297270799998,loss,-39.741515799996705,False,True,2022,5m
2022-02-10 08:30:00,2022-02-10 08:35:00,16941.26002,long,bullish,54.40904999999839,54.40904999999839,16907.240046,16992.289981000005,34.01997400000255,1.5,2022-02-10 08:40:00,16992.289981000005,win,51.02996100000382,True,False,2022,5m
2022-02-18 08:30:00,2022-02-18 08:35:00,16208.742388,short,bearish,61.85449899999912,61.85449899999912,16247.09217738,16151.21770393,38.34978937999949,1.5,2022-02-18 08:40:00,16151.21770393,win,57.52468406999924,True,False,2022,5m
2022-02-24 08:30:00,2022-02-24 08:35:00,15107.961395,long,bullish,131.15444699999898,131.15444699999898,15025.21382086,15232.082756209998,82.74757413999941,1.5,2022-02-24 08:35:00,15232.082756209998,win,124.12136120999912,True,False,2022,5m
2022-02-28 08:30:00,2022-02-28 08:35:00,16144.883345,long,bullish,59.56359100000009,59.56359100000009,16107.09482758,16201.56612113,37.78851742000006,1.5,2022-02-28 08:35:00,16107.09482758,loss,-37.78851742000006,False,True,2022,5m
2022-03-08 08:30:00,2022-03-08 08:35:00,15166.95226,short,bearish,50.97268900000017,50.97268900000017,15199.41441718,15118.25902423,32.46215717999985,1.5,2022-03-08 08:35:00,15199.41441718,loss,-32.46215717999985,False,True,2022,5m
2022-03-09 08:30:00,2022-03-09 08:35:00,15530.061079,short,bearish,51.25905299999977,51.25905299999977,15562.41441786,15481.531070709998,32.353338860000804,1.5,2022-03-09 08:35:00,15562.41441786,loss,-32.353338860000804,False,True,2022,5m
2022-03-28 08:30:00,2022-03-28 08:35:00,16956.150918,long,bullish,57.27268399999957,57.27268399999957,16920.928216919998,17008.984969620004,35.22270108000157,1.5,2022-03-28 08:35:00,17008.984969620004,win,52.834051620002356,True,False,2022,5m
2022-03-29 08:30:00,2022-03-29 08:35:00,17416.050573,long,bullish,65.00449700000172,65.00449700000172,17375.74778486,17476.50475521,40.30278814000121,1.5,2022-03-29 08:35:00,17375.74778486,loss,-40.30278814000121,False,True,2022,5m
2022-03-31 08:30:00,2022-03-31 08:35:00,17219.605266,short,bearish,54.12268700000277,54.12268700000277,17253.161331940002,17169.271167089995,33.556065940003464,1.5,2022-03-31 08:40:00,17169.271167089995,win,50.334098910005196,True,False,2022,5m
2022-04-07 08:30:00,2022-04-07 08:35:00,16652.032964,long,bullish,80.4681210000017,80.4681210000017,16602.14272898,16726.868316530003,49.890235020000546,1.5,2022-04-07 08:45:00,16602.14272898,loss,-49.890235020000546,False,True,2022,5m
2022-04-08 08:30:00,2022-04-08 08:35:00,16514.005795,short,bearish,58.99086499999976,58.99086499999976,16550.0074043,16460.003381050003,36.001609299997654,1.5,2022-04-08 08:40:00,16460.003381050003,win,54.00241394999648,True,False,2022,5m
2022-04-18 08:30:00,2022-04-18 08:35:00,15934.978957,long,bullish,71.01812900000004,71.01812900000004,15891.806807019999,15999.73718197,43.17214998000054,1.5,2022-04-18 08:40:00,15891.806807019999,loss,-43.17214998000054,False,True,2022,5m
2022-04-21 08:30:00,2022-04-21 08:35:00,16333.883203,long,bullish,99.94083399999909,99.94083399999909,16271.91988592,16426.82817862,61.96331707999889,1.5,2022-04-21 08:55:00,16271.91988592,loss,-61.96331707999889,False,True,2022,5m
2022-04-26 08:30:00,2022-04-26 08:35:00,15319.583964,short,bearish,79.89539500000137,79.89539500000137,15368.2600179,15246.569883149998,48.676053900000625,1.5,2022-04-26 08:45:00,15246.569883149998,win,73.01408085000094,True,False,2022,5m
2022-04-27 08:30:00,2022-04-27 08:35:00,15000.861476,long,bullish,84.76357300000018,84.76357300000018,14948.021696740001,15080.12114489,52.83977925999898,1.5,2022-04-27 08:40:00,15080.12114489,win,79.25966888999847,True,False,2022,5m
2022-04-29 08:30:00,2022-04-29 08:35:00,15275.197633,long,bullish,53.549959999998464,53.549959999998464,15240.5648408,15327.1468213,34.63279220000004,1.5,2022-04-29 08:35:00,15240.5648408,loss,-34.63279220000004,False,True,2022,5m
2022-05-06 08:30:00,2022-05-06 08:35:00,14529.793647,short,bearish,87.05447999999888,87.05447999999888,14582.9083346,14450.121615600001,53.11468760000025,1.5,2022-05-06 08:35:00,14450.121615600001,win,79.67203140000038,True,False,2022,5m
2022-05-11 08:30:00,2022-05-11 08:35:00,13975.96679,short,bearish,50.68632499999876,50.68632499999876,14007.3923115,13928.82850775,31.425521499999377,1.5,2022-05-11 08:35:00,13928.82850775,win,47.138282249999065,True,False,2022,5m
2022-05-12 08:30:00,2022-05-12 08:35:00,13446.767187,short,bearish,59.56359100000009,59.56359100000009,13484.26934042,13390.51395687,37.50215342000047,1.5,2022-05-12 08:35:00,13484.26934042,loss,-37.50215342000047,False,True,2022,5m
2022-05-19 08:30:00,2022-05-19 08:35:00,13651.803397,long,bullish,61.85449999999946,61.85449999999946,13613.453607,13709.328082,38.34979000000021,1.5,2022-05-19 08:35:00,13709.328082,win,57.52468500000032,True,False,2022,5m
2022-05-25 08:30:00,2022-05-25 08:35:00,13493.730788,long,bullish,72.16358200000104,72.16358200000104,13448.98936716,13560.842919260002,44.7414208400005,1.5,2022-05-25 08:35:00,13560.842919260002,win,67.11213126000075,True,False,2022,5m
2022-05-26 08:30:00,2022-05-26 08:35:00,13724.253342,long,bullish,79.03630499999963,79.03630499999963,13675.5371969,13797.327559649999,48.71614509999927,1.5,2022-05-26 08:35:00,13797.327559649999,win,73.0742176499989,True,False,2022,5m
2022-05-31 08:30:00,2022-05-31 08:35:00,14410.093737,short,bearish,109.67719100000068,109.67719100000068,14478.95268542,14306.805314369998,68.85894842000016,1.5,2022-05-31 09:05:00,14306.805314369998,win,103.28842263000024,True,False,2022,5m
2022-06-01 08:30:00,2022-06-01 08:35:00,14648.348104,long,bullish,62.713590000001204,62.713590000001204,14609.4656782,14706.6717427,38.88242580000042,1.5,2022-06-01 08:40:00,14609.4656782,loss,-38.88242580000042,False,True,2022,5m
