outcome,exit_price,entry_price,stop_loss,take_profit,risk,pnl,exit_datetime,year,timeframe,stop_loss_type,rr_ratio,fvg_type,date
no_exit,,13247.255032,13073.979062499999,13680.444955750001,173.27596950000043,,,2022,15m,middle,2.5,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,15815.82487175,101.42286749999948,,,2022,15m,middle,2.5,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,13937.35907925,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,2.5,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12907.749250249999,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,2.5,bearish,2022-09-22
win,12819.288464499998,12579.322607,12483.336264000001,12819.288464499998,95.98634299999867,239.96585749999667,2022-10-17 22:30:00,2022,15m,middle,2.5,bullish,2022-10-17
win,13198.690102750006,12859.330104,12723.586104499998,13198.690102750006,135.74399950000225,339.3599987500056,2022-10-28 15:30:00,2022,15m,middle,2.5,bullish,2022-10-28
loss,13231.206187,13224.53258,13231.206187,13207.848562499998,6.673607000000629,-6.673607000000629,2022-11-11 09:15:00,2022,15m,middle,2.5,bearish,2022-11-11
loss,13211.043375,13152.684815,13211.043375,13006.788415000003,58.35855999999876,-58.35855999999876,2022-11-29 09:30:00,2022,15m,middle,2.5,bearish,2022-11-29
win,13596.266669750003,13488.353031,13445.1875755,13596.266669750003,43.16545550000046,107.91363875000116,2022-12-02 10:45:00,2022,15m,middle,2.5,bullish,2022-12-02
no_exit,,13250.65904,13412.103525,12847.0478275,161.444485,,,2022,15m,middle,2.5,bearish,2022-12-06
no_exit,,15091.065953,15292.6658025,14486.266404499998,201.59984950000035,,,2022,15m,middle,3.0,bearish,2022-05-05
loss,14646.200378000001,14630.307208,14646.200378000001,14582.627697999997,15.893170000001192,-15.893170000001192,2022-05-30 09:45:00,2022,15m,middle,3.0,bearish,2022-05-30
loss,14579.907246,14668.679907,14579.907246,14934.997889999997,88.77266099999906,-88.77266099999906,2022-06-01 09:15:00,2022,15m,middle,3.0,bullish,2022-06-01
no_exit,,13247.255032,13073.979062499999,13767.0829405,173.27596950000043,,,2022,15m,middle,3.0,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,15866.536305499998,101.42286749999948,,,2022,15m,middle,3.0,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,13964.0718625,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,3.0,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12855.638321499999,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,3.0,bearish,2022-09-22
win,12867.281635999996,12579.322607,12483.336264000001,12867.281635999996,95.98634299999867,287.959028999996,2022-10-17 23:15:00,2022,15m,middle,3.0,bullish,2022-10-17
no_exit,,12859.330104,12723.586104499998,13266.562102500007,135.74399950000225,,,2022,15m,middle,3.0,bullish,2022-10-28
loss,13231.206187,13224.53258,13231.206187,13204.511758999997,6.673607000000629,-6.673607000000629,2022-11-11 09:15:00,2022,15m,middle,3.0,bearish,2022-11-11
loss,13211.043375,13152.684815,13211.043375,12977.609135000004,58.35855999999876,-58.35855999999876,2022-11-29 09:30:00,2022,15m,middle,3.0,bearish,2022-11-29
win,13617.849397500002,13488.353031,13445.1875755,13617.849397500002,43.16545550000046,129.4963665000014,2022-12-02 13:45:00,2022,15m,middle,3.0,bullish,2022-12-02
no_exit,,13250.65904,13412.103525,12766.325585,161.444485,,,2022,15m,middle,3.0,bearish,2022-12-06
no_exit,,15091.065953,15292.6658025,14385.466479749997,201.59984950000035,,,2022,15m,middle,3.5,bearish,2022-05-05
loss,14646.200378000001,14630.307208,14646.200378000001,14574.681112999995,15.893170000001192,-15.893170000001192,2022-05-30 09:45:00,2022,15m,middle,3.5,bearish,2022-05-30
loss,14579.907246,14668.679907,14579.907246,14979.384220499996,88.77266099999906,-88.77266099999906,2022-06-01 09:15:00,2022,15m,middle,3.5,bullish,2022-06-01
no_exit,,13247.255032,13073.979062499999,13853.72092525,173.27596950000043,,,2022,15m,middle,3.5,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,15917.247739249997,101.42286749999948,,,2022,15m,middle,3.5,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,13990.784645750002,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,3.5,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12803.527392749998,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,3.5,bearish,2022-09-22
no_exit,,12579.322607,12483.336264000001,12915.274807499994,95.98634299999867,,,2022,15m,middle,3.5,bullish,2022-10-17
no_exit,,12859.330104,12723.586104499998,13334.434102250008,135.74399950000225,,,2022,15m,middle,3.5,bullish,2022-10-28
loss,13231.206187,13224.53258,13231.206187,13201.174955499997,6.673607000000629,-6.673607000000629,2022-11-11 09:15:00,2022,15m,middle,3.5,bearish,2022-11-11
loss,13211.043375,13152.684815,13211.043375,12948.429855000006,58.35855999999876,-58.35855999999876,2022-11-29 09:30:00,2022,15m,middle,3.5,bearish,2022-11-29
win,13639.432125250001,13488.353031,13445.1875755,13639.432125250001,43.16545550000046,151.07909425000162,2022-12-02 14:00:00,2022,15m,middle,3.5,bullish,2022-12-02
no_exit,,13250.65904,13412.103525,12685.6033425,161.444485,,,2022,15m,middle,3.5,bearish,2022-12-06
no_exit,,15091.065953,15292.6658025,14284.666554999998,201.59984950000035,,,2022,15m,middle,4.0,bearish,2022-05-05
loss,14646.200378000001,14630.307208,14646.200378000001,14566.734527999995,15.893170000001192,-15.893170000001192,2022-05-30 09:45:00,2022,15m,middle,4.0,bearish,2022-05-30
loss,14579.907246,14668.679907,14579.907246,15023.770550999996,88.77266099999906,-88.77266099999906,2022-06-01 09:15:00,2022,15m,middle,4.0,bullish,2022-06-01
no_exit,,13247.255032,13073.979062499999,13940.35891,173.27596950000043,,,2022,15m,middle,4.0,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,15967.959172999997,101.42286749999948,,,2022,15m,middle,4.0,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,14017.497429000001,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,4.0,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12751.416463999998,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,4.0,bearish,2022-09-22
no_exit,,12579.322607,12483.336264000001,12963.267978999995,95.98634299999867,,,2022,15m,middle,4.0,bullish,2022-10-17
no_exit,,12859.330104,12723.586104499998,13402.30610200001,135.74399950000225,,,2022,15m,middle,4.0,bullish,2022-10-28
loss,13231.206187,13224.53258,13231.206187,13197.838151999997,6.673607000000629,-6.673607000000629,2022-11-11 09:15:00,2022,15m,middle,4.0,bearish,2022-11-11
loss,13211.043375,13152.684815,13211.043375,12919.250575000005,58.35855999999876,-58.35855999999876,2022-11-29 09:30:00,2022,15m,middle,4.0,bearish,2022-11-29
win,13661.014853000002,13488.353031,13445.1875755,13661.014853000002,43.16545550000046,172.66182200000185,2022-12-02 14:00:00,2022,15m,middle,4.0,bullish,2022-12-02
no_exit,,13250.65904,13412.103525,12604.8811,161.444485,,,2022,15m,middle,4.0,bearish,2022-12-06
no_exit,,15091.065953,15292.6658025,14183.866630249999,201.59984950000035,,,2022,15m,middle,4.5,bearish,2022-05-05
loss,14646.200378000001,14630.307208,14646.200378000001,14558.787942999996,15.893170000001192,-15.893170000001192,2022-05-30 09:45:00,2022,15m,middle,4.5,bearish,2022-05-30
loss,14579.907246,14668.679907,14579.907246,15068.156881499996,88.77266099999906,-88.77266099999906,2022-06-01 09:15:00,2022,15m,middle,4.5,bullish,2022-06-01
no_exit,,13247.255032,13073.979062499999,14026.996894750002,173.27596950000043,,,2022,15m,middle,4.5,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,16018.670606749998,101.42286749999948,,,2022,15m,middle,4.5,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,14044.21021225,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,4.5,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12699.305535249998,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,4.5,bearish,2022-09-22
no_exit,,12579.322607,12483.336264000001,13011.261150499995,95.98634299999867,,,2022,15m,middle,4.5,bullish,2022-10-17
no_exit,,12859.330104,12723.586104499998,13470.17810175001,135.74399950000225,,,2022,15m,middle,4.5,bullish,2022-10-28
loss,13231.206187,13224.53258,13231.206187,13194.501348499996,6.673607000000629,-6.673607000000629,2022-11-11 09:15:00,2022,15m,middle,4.5,bearish,2022-11-11
loss,13211.043375,13152.684815,13211.043375,12890.071295000005,58.35855999999876,-58.35855999999876,2022-11-29 09:30:00,2022,15m,middle,4.5,bearish,2022-11-29
win,13682.597580750004,13488.353031,13445.1875755,13682.597580750004,43.16545550000046,194.24454975000208,2022-12-02 14:15:00,2022,15m,middle,4.5,bullish,2022-12-02
no_exit,,13250.65904,13412.103525,12524.1588575,161.444485,,,2022,15m,middle,4.5,bearish,2022-12-06
no_exit,,15091.065953,15292.6658025,14083.066705499998,201.59984950000035,,,2022,15m,middle,5.0,bearish,2022-05-05
loss,14646.200378000001,14630.307208,14646.200378000001,14550.841357999994,15.893170000001192,-15.893170000001192,2022-05-30 09:45:00,2022,15m,middle,5.0,bearish,2022-05-30
loss,14579.907246,14668.679907,14579.907246,15112.543211999995,88.77266099999906,-88.77266099999906,2022-06-01 09:15:00,2022,15m,middle,5.0,bullish,2022-06-01
no_exit,,13247.255032,13073.979062499999,14113.634879500001,173.27596950000043,,,2022,15m,middle,5.0,bullish,2022-06-22
no_exit,,15562.267703,15460.8448355,16069.382040499997,101.42286749999948,,,2022,15m,middle,5.0,bullish,2022-08-15
loss,13750.3695965,13803.795163,13750.3695965,14070.922995500001,53.42556650000006,-53.42556650000006,2022-09-07 09:15:00,2022,15m,middle,5.0,bullish,2022-09-07
loss,13272.525751500001,13168.303894,13272.525751500001,12647.194606499997,104.22185750000062,-104.22185750000062,2022-09-22 14:45:00,2022,15m,middle,5.0,bearish,2022-09-22
no_exit,,12579.322607,12483.336264000001,13059.254321999993,95.98634299999867,,,2022,15m,middle,5.0,bullish,2022-10-17
no_exit,,12859.330104,12723.586104499998,13538.050101500012,135.74399950000225,,,2022,15m,middle,5.0,bullish,2022-10-28
