direction,entry_time,entry_price,stop_loss,take_profit,fvg_type,year,exit_time,exit_price,exit_reason,exit_idx,pnl
long,2022-05-17 04:20:00,14322.180166,14209.139342,14491.741402,bearish,2022,2022-05-17 09:25:00,14209.139342,SL,307117,-113.0408239999997
short,2022-05-18 02:00:00,14322.752893,14364.489226,14260.148393500003,bullish,2022,2022-05-18 06:05:00,14260.148393500003,TP,307353,62.60449949999747
short,2022-05-19 02:00:00,13606.271612,13652.017033,13537.653480500001,bullish,2022,2022-05-19 02:25:00,13537.653480500001,TP,307585,68.61813149999944
short,2022-05-19 02:30:00,13504.326234,13652.017033,13282.7900355,bullish,2022,2022-05-19 08:30:00,13652.017033,SL,307658,-147.69079899999997
short,2022-05-20 02:00:00,13724.826069,13782.026026,13639.026133500003,bullish,2022,2022-05-20 02:30:00,13782.026026,SL,307862,-57.1999569999989
long,2022-05-20 02:35:00,13800.712376,13703.707903,13946.219085499997,bearish,2022,2022-05-20 08:35:00,13703.707903,SL,307935,-97.00447299999905
long,2022-05-23 02:00:00,13744.585145,13707.144264,13800.746466499997,bearish,2022,2022-05-23 02:40:00,13707.144264,SL,308140,-37.440880999998626
short,2022-05-23 02:45:00,13708.216991,13792.907837,13581.180721999997,bullish,2022,2022-05-23 08:30:00,13581.180721999997,TP,308210,127.036269000002
short,2022-05-24 02:00:00,13509.767139,13548.353474,13451.8876365,bullish,2022,2022-05-24 04:55:00,13548.353474,SL,308443,-38.58633499999996
long,2022-05-24 05:00:00,13538.117118,13486.071702,13616.185242000001,bearish,2022,2022-05-24 08:35:00,13486.071702,SL,308487,-52.04541600000084
short,2022-05-25 02:00:00,13578.207997,13614.217061,13524.194401,bullish,2022,2022-05-25 03:00:00,13524.194401,TP,308696,54.01359599999887
short,2022-05-25 03:05:00,13482.562614,13614.217061,13285.080943500001,bullish,2022,2022-05-25 09:25:00,13614.217061,SL,308773,-131.65444699999898
long,2022-05-26 02:00:00,13619.730693,13571.121638,13692.644275499999,bearish,2022,2022-05-26 02:45:00,13692.644275499999,TP,308969,72.91358249999939
long,2022-05-26 02:50:00,13688.457914,13595.462529,13827.950991500002,bearish,2022,2022-05-26 08:45:00,13827.950991500002,TP,309041,139.49307750000116
long,2022-05-27 02:00:00,14055.862184,14012.407671,14121.043953499997,bearish,2022,2022-05-27 03:30:00,14121.043953499997,TP,309254,65.18176949999724
long,2022-05-27 03:35:00,14127.45304,14019.280393,14289.712010500003,bearish,2022,2022-05-27 08:35:00,14289.712010500003,TP,309315,162.25897050000276
long,2022-05-30 02:00:00,14720.798049,14704.261698,14745.602575500001,bearish,2022,2022-05-30 02:05:00,14704.261698,SL,309513,-16.53635100000065
short,2022-05-30 02:15:00,14705.907151,14740.770762,14653.611734499998,bullish,2022,2022-05-30 04:25:00,14740.770762,SL,309541,-34.863611000000674
long,2022-05-30 05:55:00,14715.929871,14673.907175,14778.963915,bearish,2022,2022-05-30 07:20:00,14673.907175,SL,309576,-42.022695999999996
short,2022-05-31 02:00:00,14536.666369,14610.761769,14425.523269000001,bullish,2022,2022-05-31 08:30:00,14425.523269000001,TP,309818,111.14309999999932
short,2022-06-01 02:00:00,14506.884573,14512.825478,14497.973215499998,bullish,2022,2022-06-01 02:05:00,14512.825478,SL,310017,-5.940905000001294
short,2022-06-01 02:10:00,14512.898205,14524.280015,14495.82549,bullish,2022,2022-06-01 02:20:00,14495.82549,TP,310020,17.072715000000244
short,2022-06-01 02:25:00,14501.443668,14528.575467,14460.7459695,bullish,2022,2022-06-01 03:05:00,14460.7459695,TP,310029,40.697698500000115
short,2022-06-01 03:10:00,14420.40282,14528.575467,14258.143849499997,bullish,2022,2022-06-01 06:55:00,14528.575467,SL,310075,-108.17264700000123
long,2022-06-02 02:00:00,14420.116457,14364.63468,14503.339122500001,bearish,2022,2022-06-02 08:00:00,14364.63468,SL,310364,-55.481777000000875
short,2022-06-03 02:00:00,14736.548037,14784.298002,14664.923089500002,bullish,2022,2022-06-03 04:45:00,14664.923089500002,TP,310601,71.6249474999986
short,2022-06-03 05:10:00,14671.829904,14711.561693,14612.232220500002,bullish,2022,2022-06-03 06:05:00,14612.232220500002,TP,310617,59.59768349999831
long,2022-06-06 02:00:00,14509.748208,14451.975523,14596.407235500003,bearish,2022,2022-06-06 03:15:00,14596.407235500003,TP,310859,86.65902750000168
long,2022-06-06 03:20:00,14589.357239,14492.352766,14734.863948500002,bearish,2022,2022-06-06 10:15:00,14492.352766,SL,310943,-97.00447300000087
short,2022-06-07 02:00:00,14317.311988,14341.580152,14280.909741999998,bullish,2022,2022-06-07 02:10:00,14341.580152,SL,311122,-24.26816400000098
short,2022-06-07 02:15:00,14337.930155,14354.180143,14313.555173,bullish,2022,2022-06-07 02:25:00,14354.180143,SL,311125,-16.249987999999576
long,2022-06-07 02:30:00,14358.548321,14302.207454,14443.0596215,bearish,2022,2022-06-07 05:55:00,14302.207454,SL,311167,-56.3408670000008
short,2022-06-08 02:00:00,14495.143673,14530.58001,14441.989167500002,bullish,2022,2022-06-08 03:35:00,14530.58001,SL,311415,-35.436336999999185
long,2022-06-08 03:40:00,14528.934557,14474.884597,14610.009497000001,bearish,2022,2022-06-08 07:30:00,14474.884597,SL,311462,-54.04996000000028
long,2022-06-09 02:00:00,14436.439172,14396.993746,14495.607311,bearish,2022,2022-06-09 03:45:00,14495.607311,TP,311693,59.16813899999943
long,2022-06-09 03:50:00,14506.59821,14408.16192,14654.252645,bearish,2022,2022-06-09 07:40:00,14408.16192,SL,311740,-98.43628999999964
short,2022-06-10 02:00:00,14103.971239,14133.966672,14058.9780895,bullish,2022,2022-06-10 02:20:00,14058.9780895,TP,311952,44.99314950000007
short,2022-06-10 02:25:00,14051.28037,14133.966672,13927.250917000001,bullish,2022,2022-06-10 07:30:00,13927.250917000001,TP,312014,124.0294529999992
short,2022-06-13 02:00:00,13268.968097,13288.038481,13240.362521000003,bullish,2022,2022-06-13 02:05:00,13288.038481,SL,312225,-19.07038399999874
long,2022-06-13 02:10:00,13271.539381,13229.041743,13335.285838000002,bearish,2022,2022-06-13 02:35:00,13229.041743,SL,312231,-42.497638000000734
short,2022-06-13 02:55:00,13229.256044,13303.180487,13118.3693795,bullish,2022,2022-06-13 03:15:00,13118.3693795,TP,312239,110.88666449999982
short,2022-06-13 03:55:00,13138.404011,13264.896925,12948.664640000003,bullish,2022,2022-06-13 14:25:00,12948.664640000003,TP,312373,189.73937099999785
short,2022-06-14 02:05:00,13131.547253,13182.044442,13055.801469500002,bullish,2022,2022-06-14 03:50:00,13055.801469500002,TP,312522,75.74578349999865
short,2022-06-14 03:55:00,13050.694657,13145.189371,12908.952586,bullish,2022,2022-06-14 08:40:00,12908.952586,TP,312580,141.74207100000058
long,2022-06-15 02:00:00,13034.695557,13002.768753,13082.585762999997,bearish,2022,2022-06-15 02:45:00,13002.768753,SL,312785,-31.92680399999881
long,2022-06-15 02:50:00,13045.837788,12993.055013,13125.011950500004,bearish,2022,2022-06-15 06:50:00,13125.011950500004,TP,312834,79.17416250000315
short,2022-06-16 02:00:00,13130.690159,13254.040393,12945.664808000001,bullish,2022,2022-06-16 02:35:00,12945.664808000001,TP,313059,185.0253509999984
long,2022-06-16 04:10:00,12913.273814,12877.061536,12967.592231000002,bearish,2022,2022-06-16 05:05:00,12967.592231000002,TP,313089,54.31841700000223
long,2022-06-16 05:10:00,12955.842848,12877.061536,13074.014816000003,bearish,2022,2022-06-16 08:35:00,12877.061536,SL,313131,-78.78131200000098
short,2022-06-17 02:00:00,12818.136307,12889.203767,12711.535117,bullish,2022,2022-06-17 03:15:00,12889.203767,SL,313343,-71.06746000000021
short,2022-06-17 03:20:00,12878.418631,12891.775051,12858.384001,bullish,2022,2022-06-17 03:30:00,12891.775051,SL,313346,-13.356420000000071
long,2022-06-17 03:35:00,12896.989015,12816.779212,13017.3037195,bearish,2022,2022-06-17 08:05:00,12816.779212,SL,313401,-80.20980299999974
long,2022-06-20 02:00:00,12998.98328,12961.628209,13055.015886500001,bearish,2022,2022-06-20 02:10:00,12961.628209,SL,313606,-37.35507099999995
short,2022-06-20 02:15:00,12960.985416,13026.62461,12862.526624999999,bullish,2022,2022-06-20 05:05:00,13026.62461,SL,313641,-65.63919400000123
long,2022-06-20 05:30:00,13020.982042,12985.055463,13074.871910499998,bearish,2022,2022-06-20 08:10:00,12985.055463,SL,313678,-35.92657899999904
short,2022-06-21 02:00:00,13089.835313,13121.762117,13041.945107,bullish,2022,2022-06-21 02:15:00,13121.762117,SL,313835,-31.92680400000063
short,2022-06-21 02:20:00,13115.548153,13130.047366,13093.7993335,bullish,2022,2022-06-21 02:25:00,13130.047366,SL,313837,-14.499213000000964
long,2022-06-21 02:30:00,13150.403336,13063.051077,13281.431724499998,bearish,2022,2022-06-21 08:55:00,13281.431724499998,TP,313915,131.02838849999898
short,2022-06-22 02:00:00,13015.839475,13093.763692,12898.953149500001,bullish,2022,2022-06-22 08:20:00,13093.763692,SL,314184,-77.92421699999977
long,2022-06-23 02:00:00,13195.543654,13190.758181,13202.721863499999,bearish,2022,2022-06-23 02:05:00,13190.758181,SL,314385,-4.785472999999911
long,2022-06-23 02:10:00,13186.401311,13162.759756,13221.8636435,bearish,2022,2022-06-23 02:15:00,13162.759756,SL,314387,-23.641555000000153
short,2022-06-23 02:20:00,13140.403898,13226.327666,13011.518246000003,bullish,2022,2022-06-23 03:05:00,13226.327666,SL,314397,-85.92376799999874
long,2022-06-23 03:10:00,13273.539268,13124.476194,13497.133879,bearish,2022,2022-06-23 21:10:00,13497.133879,TP,314602,223.59461100000044
short,2022-06-24 02:00:00,13503.526335,13568.308434,13406.3531865,bullish,2022,2022-06-24 08:30:00,13568.308434,SL,314738,-64.78209900000002
short,2022-06-27 02:00:00,13898.646972,13902.861049,13892.325856500003,bullish,2022,2022-06-27 02:05:00,13902.861049,SL,314937,-4.214076999998724
short,2022-06-27 02:10:00,13908.075013,13914.288978,13898.754065499998,bullish,2022,2022-06-27 02:15:00,13914.288978,SL,314939,-6.213965000000826
short,2022-06-27 02:20:00,13928.073889,13933.430758,13920.038585499999,bullish,2022,2022-06-27 02:25:00,13933.430758,SL,314941,-5.3568690000010974
long,2022-06-27 02:30:00,13989.499006,13858.149221,14186.5236835,bearish,2022,2022-06-27 08:30:00,13858.149221,SL,315014,-131.34978500000034
long,2022-06-28 02:00:00,13838.650346,13766.440093,13946.965725500002,bearish,2022,2022-06-28 07:30:00,13766.440093,SL,315278,-72.2102530000011
short,2022-06-29 02:00:00,13310.394339,13389.747047,13191.365277,bullish,2022,2022-06-29 07:05:00,13389.747047,SL,315549,-79.35270800000035
short,2022-06-30 02:00:00,13161.831265,13265.75402,13005.947132500001,bullish,2022,2022-06-30 09:00:00,13005.947132500001,TP,315848,155.8841324999994
short,2022-07-01 02:00:00,13028.695894,13084.335651,12945.236258500001,bullish,2022,2022-07-01 02:25:00,13084.335651,SL,316045,-55.63975699999901
long,2022-07-01 02:30:00,13110.119887,13015.053776,13252.7190535,bearish,2022,2022-07-01 08:55:00,13252.7190535,TP,316123,142.59916650000014
long,2022-07-04 02:00:00,13200.114826,13182.758631,13226.149118500001,bearish,2022,2022-07-04 02:15:00,13182.758631,SL,316319,-17.356195000000298
long,2022-07-04 02:20:00,13194.115163,13174.759081,13223.149286,bearish,2022,2022-07-04 02:40:00,13174.759081,SL,316324,-19.356082000000242
short,2022-07-04 02:45:00,13159.831377,13227.18476,13058.8013025,bullish,2022,2022-07-04 04:50:00,13227.18476,SL,316350,-67.35338299999967
long,2022-07-04 04:55:00,13221.542192,13165.902436,13305.001826000002,bearish,2022,2022-07-04 17:45:00,13305.001826000002,TP,316445,83.45963400000073
short,2022-07-05 02:00:00,13331.536007,13375.747834,13265.218266500002,bullish,2022,2022-07-05 03:10:00,13265.218266500002,TP,316558,66.31774049999876
short,2022-07-05 03:15:00,13251.540505,13352.034882,13100.798939500002,bullish,2022,2022-07-05 07:05:00,13100.798939500002,TP,316605,150.74156549999861
long,2022-07-06 02:00:00,13509.811696,13405.603242,13666.124377000004,bearish,2022,2022-07-06 07:00:00,13405.603242,SL,316880,-104.20845400000144
short,2022-07-07 02:00:00,13615.234339,13641.447178,13575.9150805,bullish,2022,2022-07-07 02:30:00,13641.447178,SL,317102,-26.212838999999803
short,2022-07-07 02:35:00,13636.661705,13644.589859,13624.769474,bullish,2022,2022-07-07 02:40:00,13624.769474,TP,317104,11.89223099999981
long,2022-07-07 02:45:00,13624.948078,13592.164179,13674.1239265,bearish,2022,2022-07-07 05:20:00,13592.164179,SL,317136,-32.78389900000002
short,2022-07-08 02:00:00,13811.794713,13815.723092,13805.902144499998,bullish,2022,2022-07-08 02:05:00,13805.902144499998,TP,317373,5.892568500001289
long,2022-07-08 02:10:00,13808.652033,13783.01059,13847.114197500001,bearish,2022,2022-07-08 04:05:00,13783.01059,SL,317397,-25.641443000000436
short,2022-07-08 04:10:00,13779.225116,13840.578837,13687.1945345,bullish,2022,2022-07-08 05:15:00,13840.578837,SL,317411,-61.353720999999496
long,2022-07-08 05:20:00,13843.507216,13773.011152,13949.251312,bearish,2022,2022-07-08 07:30:00,13773.011152,SL,317438,-70.49606400000084
short,2022-07-11 02:00:00,13739.227366,13766.2973,13698.622464999997,bullish,2022,2022-07-11 02:10:00,13766.2973,SL,317650,-27.069934000001012
long,2022-07-11 02:15:00,13770.368472,13709.014751,13862.3990535,bearish,2022,2022-07-11 08:35:00,13709.014751,SL,317727,-61.353720999999496
long,2022-07-12 02:00:00,13500.955051,13457.600318,13565.987150500001,bearish,2022,2022-07-12 02:20:00,13457.600318,SL,317928,-43.354733000000124
short,2022-07-12 02:25:00,13460.9573,13512.311583,13383.9258755,bullish,2022,2022-07-12 03:35:00,13512.311583,SL,317943,-51.35428300000058
long,2022-07-12 03:40:00,13508.383205,13436.744348,13615.841490499999,bearish,2022,2022-07-12 07:35:00,13615.841490499999,TP,317991,107.45828549999896
long,2022-07-13 02:00:00,13516.668453,13460.742998,13600.556635500001,bearish,2022,2022-07-13 03:05:00,13460.742998,SL,318213,-55.92545500000051
short,2022-07-13 03:10:00,13465.81417,13529.453476,13370.355210999998,bullish,2022,2022-07-13 07:00:00,13529.453476,SL,318260,-63.63930600000094
short,2022-07-14 02:00:00,13373.819343,13403.460562,13329.357514499998,bullish,2022,2022-07-14 03:00:00,13329.357514499998,TP,318488,44.4618285000015
short,2022-07-14 03:05:00,13362.105716,13399.460787,13306.073109500001,bullish,2022,2022-07-14 03:35:00,13306.073109500001,TP,318495,56.03260649999902
short,2022-07-14 03:40:00,13261.539943,13398.317994,13056.372866499998,bullish,2022,2022-07-14 12:40:00,13398.317994,SL,318604,-136.77805100000114
short,2022-07-15 02:00:00,13472.099531,13529.167778,13386.4971605,bullish,2022,2022-07-15 03:45:00,13529.167778,SL,318773,-57.068247000001065
long,2022-07-15 03:50:00,13537.810121,13467.314057,13643.554217,bearish,2022,2022-07-15 07:20:00,13467.314057,SL,318816,-70.49606400000084
long,2022-07-18 02:00:00,13835.507666,13825.008228,13851.256822999998,bearish,2022,2022-07-18 02:10:00,13851.256822999998,TP,319030,15.749156999998377
long,2022-07-18 02:15:00,13860.934807,13825.008228,13914.824675499998,bearish,2022,2022-07-18 03:25:00,13914.824675499998,TP,319045,53.889868499998556
long,2022-07-18 04:20:00,13904.075238,13870.719943,13954.1081805,bearish,2022,2022-07-18 06:00:00,13870.719943,SL,319076,-33.35529499999939
long,2022-07-19 02:00:00,13665.517225,13625.876569,13724.978208999999,bearish,2022,2022-07-19 02:30:00,13625.876569,SL,319310,-39.64065599999958
long,2022-07-19 02:35:00,13628.376457,13614.162942,13649.6967295,bearish,2022,2022-07-19 02:40:00,13614.162942,SL,319312,-14.213514999999461
short,2022-07-19 02:45:00,13622.091096,13678.587947,13537.3458195,bullish,2022,2022-07-19 04:20:00,13678.587947,SL,319332,-56.49685099999988
long,2022-07-19 04:25:00,13688.944479,13621.876794,13789.5460065,bearish,2022,2022-07-19 08:30:00,13789.5460065,TP,319382,100.60152750000088
short,2022-07-20 02:00:00,14078.63685,14105.706785,14038.031947500001,bullish,2022,2022-07-20 02:40:00,14038.031947500001,TP,319588,40.6049024999993
short,2022-07-20 02:45:00,14038.067703,14105.706785,13936.609080000002,bullish,2022,2022-07-20 08:45:00,14105.706785,SL,319661,-67.63908199999969
long,2022-07-21 02:00:00,14224.057244,14212.98641,14240.663495,bearish,2022,2022-07-21 02:10:00,14240.663495,TP,319858,16.606251000001066
long,2022-07-21 02:15:00,14237.199362,14208.700936,14279.947001,bearish,2022,2022-07-21 02:30:00,14208.700936,SL,319862,-28.49842600000011
short,2022-07-21 02:35:00,14209.486635,14271.126054,14117.027506499999,bullish,2022,2022-07-21 05:05:00,14271.126054,SL,319893,-61.639419000001
long,2022-07-21 05:10:00,14266.911977,14196.987309,14371.798979,bearish,2022,2022-07-21 08:35:00,14196.987309,SL,319935,-69.92466799999966
long,2022-07-22 02:00:00,14350.335857,14313.837881,14405.082821,bearish,2022,2022-07-22 06:45:00,14405.082821,TP,320189,54.746963999999934
long,2022-07-25 02:00:00,14202.629877,14164.989109,14259.091029,bearish,2022,2022-07-25 02:20:00,14164.989109,SL,320412,-37.6407679999993
short,2022-07-25 02:25:00,14186.630777,14212.557919,14147.740064,bullish,2022,2022-07-25 03:05:00,14212.557919,SL,320421,-25.927142000000458
long,2022-07-25 03:10:00,14198.630102,14155.846766,14262.805105999996,bearish,2022,2022-07-25 04:35:00,14262.805105999996,TP,320439,64.17500399999699
long,2022-07-25 04:40:00,14254.341255,14208.700936,14322.8017335,bearish,2022,2022-07-25 08:10:00,14208.700936,SL,320482,-45.64031900000009
long,2022-07-26 02:00:00,14070.922998,14050.138425,14102.099857500001,bearish,2022,2022-07-26 05:20:00,14050.138425,SL,320724,-20.78457300000082
short,2022-07-26 05:25:00,14049.78133,14093.993158,13983.463588,bullish,2022,2022-07-26 08:30:00,13983.463588,TP,320762,66.31774199999927
short,2022-07-27 02:00:00,14036.353514,14052.852614,14011.604864,bullish,2022,2022-07-27 02:20:00,14052.852614,SL,320964,-16.49909999999909
long,2022-07-27 02:25:00,14056.066691,14019.283017,14111.242202000001,bearish,2022,2022-07-27 06:05:00,14019.283017,SL,321009,-36.78367400000025
long,2022-07-28 02:15:00,14362.049484,14339.265023,14396.226175499998,bearish,2022,2022-07-28 02:30:00,14339.265023,SL,321242,-22.784460999999283
long,2022-07-28 04:35:00,14293.767609,14261.840805,14341.657815000002,bearish,2022,2022-07-28 06:00:00,14341.657815000002,TP,321284,47.890206000001854
long,2022-07-29 02:00:00,14757.741518,14749.527666,14770.062296000002,bearish,2022,2022-07-29 02:10:00,14749.527666,SL,321514,-8.21385200000077
long,2022-07-29 02:15:00,14773.45492,14748.670571,14810.631443499999,bearish,2022,2022-07-29 02:30:00,14748.670571,SL,321518,-24.784348999999565
short,2022-07-29 02:35:00,14750.88476,14788.239831,14694.8521535,bullish,2022,2022-07-29 03:45:00,14694.8521535,TP,321533,56.03260650000084
short,2022-07-29 03:50:00,14698.316288,14761.384198,14603.714423000001,bullish,2022,2022-07-29 08:30:00,14603.714423000001,TP,321590,94.60186499999872
long,2022-08-01 02:00:00,14784.025754,14747.813476,14838.344171,bearish,2022,2022-08-01 06:45:00,14838.344171,TP,321845,54.31841700000041
short,2022-08-02 02:00:00,14735.457056,14763.955482,14692.709416999998,bullish,2022,2022-08-02 02:15:00,14692.709416999998,TP,322067,42.74763900000107
short,2022-08-02 02:20:00,14696.887797,14763.955482,14596.2862695,bullish,2022,2022-08-02 08:35:00,14763.955482,SL,322143,-67.06768499999998
short,2022-08-03 02:00:00,14748.313476,14805.096025,14663.139652499998,bullish,2022,2022-08-03 04:10:00,14805.096025,SL,322366,-56.78254900000138
long,2022-08-03 04:15:00,14836.594226,14733.242867,14991.621264499998,bearish,2022,2022-08-03 08:55:00,14991.621264499998,TP,322423,155.02703849999853
long,2022-08-04 02:00:00,15134.577469,15122.078144,15153.3264565,bearish,2022,2022-08-04 02:15:00,15153.3264565,TP,322619,18.74898750000102
long,2022-08-04 02:20:00,15157.433326,15117.221274,15217.751404000002,bearish,2022,2022-08-04 05:00:00,15217.751404000002,TP,322652,60.31807800000206
short,2022-08-04 05:55:00,15239.143017,15263.641667,15202.395042,bullish,2022,2022-08-04 06:20:00,15202.395042,TP,322668,36.747975000000224
short,2022-08-05 02:00:00,15247.713964,15277.069484,15203.680684000003,bullish,2022,2022-08-05 05:05:00,15203.680684000003,TP,322929,44.03327999999783
long,2022-08-08 02:00:00,15191.145716,15129.506297,15283.604844500001,bearish,2022,2022-08-08 08:30:00,15129.506297,SL,323246,-61.639419000001
short,2022-08-09 02:00:00,15090.294245,15102.507872,15071.973804499998,bullish,2022,2022-08-09 02:05:00,15102.507872,SL,323445,-12.213627000000997
long,2022-08-09 02:10:00,15096.293907,15068.08118,15138.6129975,bearish,2022,2022-08-09 02:20:00,15068.08118,SL,323448,-28.212727000000086
short,2022-08-09 02:25:00,15069.438275,15111.935913,15005.691818000003,bullish,2022,2022-08-09 05:10:00,15005.691818000003,TP,323482,63.74645699999746
short,2022-08-09 05:15:00,15007.441761,15088.222961,14886.269961000002,bullish,2022,2022-08-09 08:50:00,14886.269961000002,TP,323526,121.17179999999826
short,2022-08-10 02:00:00,14857.164498,14869.663823,14838.415510499999,bullish,2022,2022-08-10 02:05:00,14838.415510499999,TP,323721,18.74898750000102
short,2022-08-10 02:10:00,14859.450084,14865.949746,14849.700591,bullish,2022,2022-08-10 02:15:00,14865.949746,SL,323723,-6.499662000000171
short,2022-08-10 02:20:00,14864.306953,14868.52103,14857.985837499999,bullish,2022,2022-08-10 02:25:00,14868.52103,SL,323725,-4.214077000000543
long,2022-08-10 02:30:00,14882.305941,14835.237131,14952.909156000002,bearish,2022,2022-08-10 03:40:00,14952.909156000002,TP,323740,70.603215000001
long,2022-08-10 03:45:00,14958.873064,14872.949296,15087.758715999997,bearish,2022,2022-08-10 07:30:00,15087.758715999997,TP,323786,128.8856519999972
long,2022-08-11 02:00:00,15374.849671,15340.637281,15426.168256,bearish,2022,2022-08-11 03:05:00,15340.637281,SL,324009,-34.212390000000596
short,2022-08-11 03:10:00,15342.565772,15400.776813,15255.249210499998,bullish,2022,2022-08-11 07:20:00,15400.776813,SL,324060,-58.21104100000048
long,2022-08-12 02:00:00,15248.571058,15247.213964,15250.606698999998,bearish,2022,2022-08-12 02:05:00,15247.213964,SL,324273,-1.3570939999990514
short,2022-08-12 02:10:00,15246.856869,15274.4982,15205.394872499997,bullish,2022,2022-08-12 02:25:00,15274.4982,SL,324277,-27.64133100000072
long,2022-08-12 02:30:00,15287.140318,15239.214413,15359.0291755,bearish,2022,2022-08-12 09:10:00,15359.0291755,TP,324358,71.88885750000009
short,2022-08-15 02:00:00,15478.558125,15494.20013,15455.095117500001,bullish,2022,2022-08-15 02:10:00,15455.095117500001,TP,324550,23.46300749999864
short,2022-08-15 02:15:00,15451.416794,15494.20013,15387.241790000004,bullish,2022,2022-08-15 08:30:00,15494.20013,SL,324626,-42.7833359999986
short,2022-08-16 02:00:00,15589.409034,15625.90701,15534.662069999998,bullish,2022,2022-08-16 03:25:00,15625.90701,SL,324841,-36.49797600000056
long,2022-08-16 03:30:00,15622.550027,15571.767141,15698.724355999999,bearish,2022,2022-08-16 08:35:00,15571.767141,SL,324903,-50.78288599999905
short,2022-08-17 02:00:00,15578.8382,15624.764217,15509.949174500001,bullish,2022,2022-08-17 04:50:00,15509.949174500001,TP,325134,68.88902549999875
short,2022-08-17 04:55:00,15503.128172,15543.054526,15443.238641000002,bullish,2022,2022-08-17 06:30:00,15443.238641000002,TP,325154,59.8895309999989
short,2022-08-18 02:00:00,15341.708678,15395.634245,15260.820327500003,bullish,2022,2022-08-18 03:55:00,15395.634245,SL,325399,-53.92556699999841
long,2022-08-18 04:00:00,15398.276925,15355.493589,15462.451929,bearish,2022,2022-08-18 05:05:00,15462.451929,TP,325413,64.17500400000063
long,2022-08-18 05:10:00,15441.703055,15382.349221,15530.733806,bearish,2022,2022-08-18 08:30:00,15382.349221,SL,325454,-59.35383399999955
short,2022-08-19 02:00:00,15354.279399,15415.061724,15263.105911499999,bullish,2022,2022-08-19 08:40:00,15263.105911499999,TP,325732,91.17348750000019
short,2022-08-22 02:00:00,15060.010234,15074.509446,15038.261415999998,bullish,2022,2022-08-22 02:25:00,15038.261415999998,TP,325933,21.748818000001847
short,2022-08-22 02:30:00,14998.01372,15072.795257,14885.841414500002,bullish,2022,2022-08-22 08:35:00,14885.841414500002,TP,326007,112.1723054999984
short,2022-08-23 02:00:00,14709.458518,14750.813364,14647.426249,bullish,2022,2022-08-23 02:15:00,14750.813364,SL,326207,-41.35484600000018
long,2022-08-23 02:20:00,14763.74118,14654.10446,14928.19626,bearish,2022,2022-08-25 01:15:00,14928.19626,TP,326747,164.45507999999973
short,2022-08-25 02:05:00,14926.589165,14954.516194,14884.6986215,bullish,2022,2022-08-25 04:25:00,14884.6986215,TP,326785,41.890543499999694
short,2022-08-25 04:30:00,14869.735219,14934.517319,14772.562069,bullish,2022,2022-08-25 09:15:00,14934.517319,SL,326843,-64.78210000000036
short,2022-08-26 02:00:00,14990.585566,15005.941874,14967.551103999998,bullish,2022,2022-08-26 02:20:00,15005.941874,SL,327036,-15.356308000000354
short,2022-08-26 02:25:00,15016.298406,15014.227122,15019.405331999998,bullish,2022,2022-08-26 02:30:00,15014.227122,SL,327038,2.0712839999996504
short,2022-08-26 02:35:00,14995.442436,15023.655163,14953.1233455,bullish,2022,2022-08-26 04:30:00,14953.1233455,TP,327062,42.31909049999922
short,2022-08-26 04:35:00,14960.872951,14991.656963,14914.696933,bullish,2022,2022-08-26 07:30:00,14991.656963,SL,327098,-30.784012000000075
long,2022-08-29 02:00:00,14317.76626,14207.843842,14482.649887,bearish,2022,2022-08-30 09:05:00,14207.843842,SL,327669,-109.9224180000001
long,2022-08-31 02:00:00,14218.628978,14201.844179,14243.806176500002,bearish,2022,2022-08-31 02:05:00,14201.844179,SL,327861,-16.78479900000093
short,2022-08-31 02:10:00,14212.915013,14245.98461,14163.3106175,bullish,2022,2022-08-31 02:45:00,14163.3106175,TP,327869,49.604395500000464
short,2022-08-31 02:50:00,14163.77492,14233.413889,14059.3164665,bullish,2022,2022-08-31 05:50:00,14233.413889,SL,327906,-69.63896899999963
long,2022-09-01 02:00:00,13897.789877,13842.721518,13980.392415499999,bearish,2022,2022-09-01 06:45:00,13980.392415499999,TP,328193,82.60253849999935
short,2022-09-02 02:00:00,14037.782005,14074.279981,13983.035041,bullish,2022,2022-09-02 07:30:00,14074.279981,SL,328478,-36.49797600000056
long,2022-09-05 02:00:00,13855.792239,13802.15237,13936.2520425,bearish,2022,2022-09-05 02:45:00,13802.15237,SL,328697,-53.639869000000544
short,2022-09-05 02:50:00,13803.509465,13875.43402,13695.622632499997,bullish,2022,2022-09-05 08:35:00,13875.43402,SL,328767,-71.92455500000142
long,2022-09-06 02:00:00,13944.930084,13888.718931,14029.2468135,bearish,2022,2022-09-06 06:35:00,13888.718931,SL,328971,-56.211153000000195
long,2022-09-07 02:00:00,13718.085698,13679.302136,13776.261041000002,bearish,2022,2022-09-07 03:00:00,13776.261041000002,TP,329204,58.175343000000794
long,2022-09-07 03:05:00,13785.510477,13681.016325,13942.251704999999,bearish,2022,2022-09-07 12:40:00,13942.251704999999,TP,329320,156.74122799999896
short,2022-09-08 02:10:00,14059.209371,14093.993158,14007.033690500004,bullish,2022,2022-09-08 02:20:00,14007.033690500004,TP,329472,52.175680499996815
short,2022-09-08 02:25:00,14010.069278,14093.993158,13884.183458000003,bullish,2022,2022-09-08 08:30:00,13884.183458000003,TP,329546,125.8858199999977
