date,entry_time,direction,entry_price,stop_loss,take_profit,box_high,box_low,box_range,risk,order_type,result,exit_time,exit_price,pnl,pnl_points
2021-11-29,2021-11-29 09:05:00+01:00,LONG,18606.176953,18571.526979,18744.776848999998,18606.176953,18536.877005,69.29994799999986,34.64997399999993,LIMIT,LOSS,2021-11-29 09:35:00+01:00,18571.526979,-34.64997399999993,-34.64997399999993
2021-11-30,2021-11-30 09:15:00+01:00,LONG,18738.19049,18698.242793,18897.981278,18738.19049,18658.295096,79.89539399999921,39.94769699999961,LIMIT,LOSS,2021-11-30 09:35:00+01:00,18698.242793,-39.94769699999961,-39.94769699999961
2021-12-01,2021-12-01 10:00:00+01:00,SHORT,18713.8496,18737.617764000002,18618.776944000005,18761.385928,18713.8496,47.53632799999832,23.76816400000098,LIMIT,LOSS,2021-12-01 10:05:00+01:00,18737.617764000002,-23.76816400000098,-23.76816400000098
2021-12-02,2021-12-02 10:15:00+01:00,LONG,18200.399985,18143.986391,18426.054361,18200.399985,18087.572797,112.8271879999993,56.41359400000147,LIMIT,LOSS,2021-12-02 10:20:00+01:00,18143.986391,-56.41359400000147,-56.41359400000147
2021-12-06,2021-12-06 09:30:00+01:00,LONG,18005.672858,17966.2978875,18163.172740000005,18005.672858,17926.922917,78.74994100000185,39.37497050000093,LIMIT,LOSS,2021-12-06 09:35:00+01:00,17966.2978875,-39.37497050000093,-39.37497050000093
2021-12-07,2021-12-07 09:25:00+01:00,SHORT,18464.140696,18483.899771999997,18385.104391999997,18503.658848,18464.140696,39.518152000000555,19.75907599999846,LIMIT,LOSS,2021-12-07 09:30:00+01:00,18483.899771999997,-19.75907599999846,-19.75907599999846
2021-12-08,2021-12-08 09:40:00+01:00,SHORT,18690.940526,18719.147322999997,18578.113337999996,18747.35412,18690.940526,56.41359400000147,28.206796999998915,LIMIT,LOSS,2021-12-08 09:45:00+01:00,18719.147322999997,-28.206796999998915,-28.206796999998915
2021-12-09,2021-12-09 09:20:00+01:00,LONG,18720.149595,18702.251881,18791.740450999994,18720.149595,18684.354167,35.79542799999763,17.897713999998814,LIMIT,WIN,2021-12-09 09:35:00+01:00,18791.740450999994,71.59085599999526,71.59085599999526
2021-12-10,2021-12-10 09:40:00+01:00,LONG,18685.499621,18607.0360435,18999.353930999994,18685.499621,18528.572466,156.92715499999758,78.46357749999879,LIMIT,LOSS,2021-12-10 09:45:00+01:00,18607.0360435,-78.46357749999879,-78.46357749999879
2021-12-13,2021-12-13 09:05:00+01:00,SHORT,18766.826833,18775.131372,18733.608676999997,18783.435911,18766.826833,16.60907800000132,8.30453900000066,LIMIT,WIN,2021-12-13 09:25:00+01:00,18733.608676999997,33.21815600000264,33.21815600000264
2021-12-14,2021-12-14 09:30:00+01:00,SHORT,18202.404529,18275.713565,17909.168384999997,18349.022601,18202.404529,146.61807200000112,73.30903599999874,LIMIT,LOSS,2021-12-14 09:35:00+01:00,18275.713565,-73.30903599999874,-73.30903599999874
2021-12-15,2021-12-15 09:35:00+01:00,SHORT,18200.399985,18245.502224,18019.991029,18290.604463,18200.399985,90.20447799999965,45.10223899999983,LIMIT,LOSS,2021-12-15 14:05:00+01:00,18245.502224,-45.10223899999983,-45.10223899999983
2021-12-16,2021-12-16 09:30:00+01:00,SHORT,18697.813248,18737.3314,18539.740639999996,18776.849552,18697.813248,79.03630400000111,39.518152000000555,LIMIT,WIN,2021-12-16 09:55:00+01:00,18539.740639999996,158.07260800000222,158.07260800000222
2021-12-17,2021-12-17 09:35:00+01:00,LONG,18019.991029,17984.481965,18162.027285,18019.991029,17948.972901,71.0181279999997,35.50906400000167,LIMIT,LOSS,2021-12-17 09:40:00+01:00,17984.481965,-35.50906400000167,-35.50906400000167
2021-12-20,2021-12-20 09:25:00+01:00,LONG,17844.450252,17818.9639075,17946.395629999995,17844.450252,17793.477563,50.972688999998354,25.486344499997358,LIMIT,LOSS,2021-12-20 09:30:00+01:00,17818.9639075,-25.486344499997358,-25.486344499997358
2021-12-21,2021-12-21 09:30:00+01:00,SHORT,18071.822808,18093.5864285,17984.768326,18115.350049,18071.822808,43.527240999999776,21.76362049999807,LIMIT,WIN,2021-12-21 09:45:00+01:00,17984.768326,87.05448199999955,87.05448199999955
2021-12-22,2021-12-22 09:10:00+01:00,LONG,18282.299923,18252.661309,18400.854378999997,18282.299923,18223.022695,59.27722799999901,29.638613999999507,LIMIT,LOSS,2021-12-22 09:30:00+01:00,18252.661309,-29.638613999999507,-29.638613999999507
2021-12-23,2021-12-23 09:40:00+01:00,LONG,18580.117882,18551.195176499998,18695.808703999995,18580.117882,18522.272471,57.84541099999842,28.92270550000103,LIMIT,LOSS,2021-12-23 09:45:00+01:00,18551.195176499998,-28.92270550000103,-28.92270550000103
2021-12-27,2021-12-27 09:30:00+01:00,SHORT,18740.481398,18754.370024,18684.926894,18768.25865,18740.481398,27.777251999999862,13.888625999999931,LIMIT,LOSS,2021-12-27 09:35:00+01:00,18754.370024,-13.888625999999931,-13.888625999999931
2021-12-28,2021-12-28 09:30:00+01:00,SHORT,19023.122095,19045.887987000002,18932.058526999994,19068.653879,19023.122095,45.53178400000252,22.765892000003078,LIMIT,WIN,2021-12-28 09:35:00+01:00,18932.058526999994,91.06356800000503,91.06356800000503
2021-12-29,2021-12-29 09:35:00+01:00,LONG,18911.726724,18888.6744685,19003.935746000003,18911.726724,18865.622213,46.10451100000137,23.052255499998864,LIMIT,LOSS,2021-12-29 09:45:00+01:00,18888.6744685,-23.052255499998864,-23.052255499998864
2021-12-30,2021-12-30 09:30:00+01:00,SHORT,18900.272187,18917.7403555,18830.399512999993,18935.208524,18900.272187,34.93633700000282,17.468168499999592,LIMIT,LOSS,2021-12-30 09:35:00+01:00,18917.7403555,-17.468168499999592,-17.468168499999592
2021-12-31,2021-12-31 09:30:00+01:00,SHORT,18794.890448,18812.0722535,18726.163225999997,18829.254059,18794.890448,34.363611000000674,17.181805500000337,LIMIT,LOSS,2021-12-31 09:35:00+01:00,18812.0722535,-17.181805500000337,-17.181805500000337
2022-01-03,2022-01-03 09:05:00+01:00,SHORT,18766.826833,18800.90408,18630.517844999995,18834.981327,18766.826833,68.15449400000216,34.07724700000108,LIMIT,LOSS,2022-01-03 09:30:00+01:00,18800.90408,-34.07724700000108,-34.07724700000108
2022-01-05,2022-01-05 09:40:00+01:00,SHORT,18537.163369,18563.795167,18430.636177000008,18590.426965,18537.163369,53.26359599999705,26.631797999998525,LIMIT,LOSS,2022-01-05 09:50:00+01:00,18563.795167,-26.631797999998525,-26.631797999998525
2022-01-06,2022-01-06 09:25:00+01:00,LONG,18006.818312,17976.8933345,18126.518221999995,18006.818312,17946.968357,59.84995499999786,29.92497749999893,LIMIT,LOSS,2022-01-06 09:30:00+01:00,17976.8933345,-29.92497749999893,-29.92497749999893
2022-01-07,2022-01-07 10:40:00+01:00,SHORT,17896.568394,18011.543308,17436.668738000008,18126.518222,17896.568394,229.94982799999707,114.97491399999853,LIMIT,WIN,2022-01-10 10:00:00+01:00,17436.668738000008,459.89965599999414,459.89965599999414
2022-01-10,2022-01-10 09:25:00+01:00,SHORT,17597.891346,17629.8208675,17470.17326,17661.750389,17597.891346,63.85904300000038,31.929521499998373,LIMIT,LOSS,2022-01-10 09:30:00+01:00,17629.8208675,-31.929521499998373,-31.929521499998373
2022-01-11,2022-01-11 10:00:00+01:00,SHORT,17865.641145,17908.738839999998,17693.250365000007,17951.836535,17865.641145,86.19538999999713,43.09769499999675,LIMIT,LOSS,2022-01-11 10:05:00+01:00,17908.738839999998,-43.09769499999675,-43.09769499999675
2022-01-12,2022-01-12 09:35:00+01:00,LONG,18298.622638,18228.1772365,18580.404244000005,18298.622638,18157.731835,140.89080300000205,70.44540150000103,LIMIT,LOSS,2022-01-12 09:40:00+01:00,18228.1772365,-70.44540150000103,-70.44540150000103
2022-01-13,2022-01-13 09:10:00+01:00,LONG,18274.568111,18238.1999565,18420.040729,18274.568111,18201.831802,72.73630899999989,36.368154499999946,LIMIT,LOSS,2022-01-13 09:35:00+01:00,18238.1999565,-36.368154499999946,-36.368154499999946
2022-01-17,2022-01-17 09:30:00+01:00,SHORT,17871.368413,17882.393405000003,17827.268444999998,17893.418397,17871.368413,22.049984000001132,11.024992000002385,LIMIT,LOSS,2022-01-17 09:35:00+01:00,17882.393405000003,-11.024992000002385,-11.024992000002385
2022-01-18,2022-01-18 09:40:00+01:00,SHORT,17550.641381,17586.579990500002,17406.886943000005,17622.5186,17550.641381,71.87721899999815,35.938609500000894,LIMIT,LOSS,2022-01-18 09:45:00+01:00,17586.579990500002,-35.938609500000894,-35.938609500000894
2022-01-19,2022-01-19 10:00:00+01:00,LONG,17551.500471,17515.2754985,17696.400361,17551.500471,17479.050526,72.4499450000003,36.22497250000015,LIMIT,LOSS,2022-01-19 10:25:00+01:00,17515.2754985,-36.22497250000015,-36.22497250000015
2022-01-21,2022-01-21 09:10:00+01:00,SHORT,16818.696476,16852.344178,16684.105668,16885.99188,16818.696476,67.29540400000042,33.64770199999839,LIMIT,LOSS,2022-01-21 09:25:00+01:00,16852.344178,-33.64770199999839,-33.64770199999839
2022-01-24,2022-01-24 09:05:00+01:00,SHORT,16224.492376,16301.3809545,15916.938062,16378.269533,16224.492376,153.77715700000044,76.88857850000022,LIMIT,LOSS,2022-01-24 09:35:00+01:00,16301.3809545,-76.88857850000022,-76.88857850000022
2022-01-25,2022-01-25 09:40:00+01:00,LONG,16290.355963,16236.949185000001,16503.983074999996,16290.355963,16183.542407,106.81355599999915,53.40677799999867,LIMIT,LOSS,2022-01-25 09:45:00+01:00,16236.949185000001,-53.40677799999867,-53.40677799999867
2022-01-26,2022-01-26 09:40:00+01:00,SHORT,16504.269439,16560.253488000002,16280.333242999997,16616.237537,16504.269439,111.96809800000119,55.984049000002415,LIMIT,LOSS,2022-01-26 09:50:00+01:00,16560.253488000002,-55.984049000002415,-55.984049000002415
2022-01-27,2022-01-27 09:30:00+01:00,LONG,16385.714982,16330.876387,16605.069362000006,16385.714982,16276.037792,109.67719000000216,54.83859500000108,LIMIT,LOSS,2022-01-27 09:35:00+01:00,16330.876387,-54.83859500000108,-54.83859500000108
2022-01-28,2022-01-28 09:30:00+01:00,LONG,16092.478839,15984.0902835,16526.033061,16092.478839,15875.701728,216.77711099999942,108.38855549999971,LIMIT,LOSS,2022-01-28 09:35:00+01:00,15984.0902835,-108.38855549999971,-108.38855549999971
2022-01-31,2022-01-31 09:10:00+01:00,LONG,16590.751192,16554.955764500002,16733.932901999997,16590.751192,16519.160337,71.59085499999856,35.79542749999746,LIMIT,LOSS,2022-01-31 09:20:00+01:00,16554.955764500002,-35.79542749999746,-35.79542749999746
2022-02-02,2022-02-02 09:20:00+01:00,SHORT,17373.95515,17421.061933,17185.528018000005,17468.168716,17373.95515,94.21356599999854,47.10678299999927,LIMIT,WIN,2022-02-02 11:05:00+01:00,17185.528018000005,188.42713199999707,188.42713199999707
2022-02-03,2022-02-03 09:05:00+01:00,SHORT,16829.864649,16902.74414,16538.346685,16975.623631,16829.864649,145.75898199999938,72.87949099999969,LIMIT,LOSS,2022-02-03 09:35:00+01:00,16902.74414,-72.87949099999969,-72.87949099999969
2022-02-04,2022-02-04 09:05:00+01:00,SHORT,16510.569434,16636.9988845,16004.851632000002,16763.428335,16510.569434,252.8589009999996,126.4294504999998,LIMIT,LOSS,2022-02-04 09:25:00+01:00,16636.9988845,-126.4294504999998,-126.4294504999998
2022-02-07,2022-02-07 09:20:00+01:00,SHORT,16847.905545,16876.828250500002,16732.214723000005,16905.750956,16847.905545,57.84541099999842,28.92270550000103,LIMIT,LOSS,2022-02-07 09:35:00+01:00,16876.828250500002,-28.92270550000103,-28.92270550000103
2022-02-08,2022-02-08 09:40:00+01:00,LONG,16663.487501,16635.423886,16775.741960999996,16663.487501,16607.360271,56.127229999998235,28.063614999999118,LIMIT,LOSS,2022-02-08 09:50:00+01:00,16635.423886,-28.063614999999118,-28.063614999999118
2022-02-09,2022-02-09 09:05:00+01:00,SHORT,17085.873548,17103.198535,17016.5736,17120.523522,17085.873548,34.64997399999993,17.324986999999965,LIMIT,LOSS,2022-02-09 09:30:00+01:00,17103.198535,-17.324986999999965,-17.324986999999965
2022-02-10,2022-02-10 09:35:00+01:00,SHORT,16948.132742,17095.037177500002,16360.515000000007,17241.941613,16948.132742,293.80887099999745,146.90443550000055,LIMIT,LOSS,2022-02-10 09:55:00+01:00,17095.037177500002,-146.90443550000055,-146.90443550000055
2022-02-11,2022-02-11 09:50:00+01:00,LONG,16882.555519,16833.3010105,17079.573553000002,16882.555519,16784.046502,98.50901700000031,49.254508500001975,LIMIT,LOSS,2022-02-11 09:55:00+01:00,16833.3010105,-49.254508500001975,-49.254508500001975
2022-02-14,2022-02-14 10:00:00+01:00,LONG,16339.896835,16281.6218785,16572.996660999997,16339.896835,16223.346922,116.54991299999892,58.27495649999946,LIMIT,LOSS,2022-02-14 10:35:00+01:00,16281.6218785,-58.27495649999946,-58.27495649999946
2022-02-15,2022-02-15 09:50:00+01:00,SHORT,16566.123938,16622.680713499998,16339.896836000004,16679.237489,16566.123938,113.11355099999855,56.55677549999746,LIMIT,LOSS,2022-02-15 09:55:00+01:00,16622.680713499998,-56.55677549999746,-56.55677549999746
2022-02-16,2022-02-16 09:15:00+01:00,SHORT,16627.40571,16679.523853,16418.933138,16731.641996,16627.40571,104.23628599999938,52.11814299999969,LIMIT,LOSS,2022-02-16 14:25:00+01:00,16679.523853,-52.11814299999969,-52.11814299999969
2022-02-18,2022-02-18 09:45:00+01:00,SHORT,16185.260587,16266.587799,15859.951739000004,16347.915011,16185.260587,162.65442399999847,81.32721200000015,LIMIT,LOSS,2022-02-18 09:50:00+01:00,16266.587799,-81.32721200000015,-81.32721200000015
2022-02-21,2022-02-21 09:25:00+01:00,LONG,15894.601714,15836.326758,16127.701538000001,15894.601714,15778.051802,116.5499120000004,58.27495600000111,LIMIT,LOSS,2022-02-21 09:40:00+01:00,15836.326758,-58.27495600000111,-58.27495600000111
