Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
02/07/2018,08:32:00,08:33:00,8142.978329,8140.069499,2.908829999999398,True,2018,False,False,False,False,False,False
02/07/2019,08:32:00,08:33:00,8923.093581,8921.94728,1.1463009999988572,True,2019,False,False,False,False,False,False
02/07/2020,08:39:00,08:40:00,11879.156668,11873.729265,5.427402999999686,True,2020,False,False,False,False,False,False
02/07/2021,09:32:00,09:33:00,16756.81013,16749.655215,7.154915000002802,True,2021,False,False,False,False,False,False
02/07/2021,09:59:00,10:00:00,16754.520557,16753.089574,1.4309829999983776,True,2021,False,False,False,False,False,False
02/07/2024,08:50:00,08:51:00,20948.432319,20942.691522,5.740796999998565,True,2024,False,False,False,False,False,False
02/07/2025,08:41:00,08:42:00,22918.253294,22917.748342,0.5049519999993208,True,2025,False,False,False,False,False,False
02/07/2025,09:45:00,09:46:00,23025.050628,23017.223873,7.826755000001867,False,2025,True,True,True,True,True,True
02/08/2018,09:53:00,10:17:00,8495.237626,8492.910562,2.3270640000009735,False,2018,True,True,True,True,True,True
02/08/2019,09:12:00,09:13:00,8831.389501,8823.365394,8.024106999999276,True,2019,False,False,False,False,False,False
02/08/2019,09:41:00,09:42:00,8790.122665,8785.537461,4.585204000000886,True,2019,False,False,False,False,False,False
02/08/2019,09:52:00,09:53:00,8781.811982,8780.665681,1.1463009999988572,True,2019,False,False,False,False,False,False
02/08/2021,08:45:00,08:46:00,17125.717529,17122.28317,3.434359000002587,True,2021,False,False,False,False,False,False
02/08/2021,09:45:00,09:46:00,17184.101633,17171.508983,12.592649999998685,True,2021,False,False,False,False,False,False
02/08/2022,08:44:00,08:45:00,14790.596813,14752.027553,38.56926000000021,True,2022,False,False,False,False,False,False
02/08/2022,09:10:00,09:11:00,14700.030477,14690.316738,9.713739000000714,True,2022,False,False,False,False,False,False
02/08/2023,08:38:00,08:39:00,17174.729151,17159.879255,14.849895999999717,True,2023,False,False,False,False,False,False
02/08/2023,09:33:00,09:34:00,17105.979635,17103.77965,2.1999849999992875,True,2023,False,False,False,False,False,False
02/08/2023,09:46:00,09:50:00,17073.804861,17073.254865,0.5499960000015562,True,2023,False,False,False,False,False,False
02/08/2024,08:57:00,08:58:00,19405.462423,19393.197991,12.264431999999942,True,2024,False,False,False,False,False,False
02/09/2019,08:37:00,08:38:00,8764.617467,8764.330892,0.2865750000000844,True,2019,False,False,False,False,False,False
02/09/2019,09:28:00,09:29:00,8786.683762,8786.110611,0.5731510000005073,True,2019,False,False,False,False,False,False
02/09/2019,09:56:00,09:57:00,8790.122665,8789.836089,0.28657600000042294,True,2019,False,False,False,False,False,False
02/09/2020,08:40:00,08:41:00,14147.525424,14143.811938,3.7134859999987384,True,2020,False,False,False,False,False,False
02/09/2021,08:59:00,09:00:00,17921.344039,17916.478697,4.865342000000965,True,2021,False,False,False,False,False,False
02/09/2022,09:49:00,09:50:00,14218.34328,14210.343729,7.999550999998974,True,2022,False,False,False,False,False,False
02/09/2024,09:49:00,09:50:00,20521.525715,20518.394371,3.1313440000012633,True,2024,False,False,False,False,False,False
02/10/2018,08:39:00,08:41:00,8867.812612,8864.91416,2.898451999999452,True,2018,False,False,False,False,False,False
02/10/2018,09:10:00,09:11:00,8888.971308,8888.681463,0.2898449999993318,True,2018,False,False,False,False,False,False
02/10/2019,08:35:00,08:36:00,8720.228103,8719.656416,0.5716869999996561,True,2019,False,False,False,False,False,False
02/10/2019,08:39:00,08:40:00,8706.793458,8704.50671,2.2867480000004434,True,2019,False,False,False,False,False,False
02/10/2019,09:10:00,09:11:00,8697.932309,8695.931405,2.000904000000446,True,2019,False,False,False,False,False,False
02/10/2019,09:26:00,09:27:00,8693.9305,8689.928691,4.001809000001231,True,2019,False,False,False,False,False,False
02/10/2019,09:46:00,09:54:00,8667.06121,8661.630183,5.43102700000054,True,2019,False,False,False,False,False,False
02/10/2019,09:49:00,09:50:00,8651.911503,8650.482286,1.429216999998971,True,2019,False,False,False,False,False,False
02/10/2020,09:45:00,09:46:00,13049.159688,13036.862919,12.296769000000495,True,2020,False,False,False,False,False,False
02/10/2023,08:53:00,08:54:00,16207.101641,16200.856653,6.244987999998557,True,2023,False,False,False,False,False,False
02/10/2023,09:22:00,09:23:00,16236.154412,16228.551818,7.602593999999954,True,2023,False,False,False,False,False,False
02/10/2023,09:31:00,09:32:00,16219.048575,16206.015556,13.033019000000422,True,2023,False,False,False,False,False,False
02/10/2023,09:43:00,09:44:00,16217.147926,16209.00229,8.145635999999286,True,2023,False,False,False,False,False,False
02/10/2025,09:47:00,09:48:00,25055.75,25042.0,13.75,True,2025,False,False,False,False,False,False
02/10/2025,09:51:00,09:52:00,25041.5,25040.5,1.0,True,2025,False,False,False,False,False,False
02/11/2018,09:39:00,09:42:00,8084.071304,8081.172853,2.8984510000000228,True,2018,False,False,False,False,False,False
02/11/2018,09:41:00,09:42:00,8084.071304,8067.839975,16.231329000000187,True,2018,False,False,False,False,False,False
02/11/2020,09:07:00,09:08:00,12762.044431,12757.75486,4.28957100000116,True,2020,False,False,False,False,False,False
02/11/2020,09:52:00,09:53:00,12737.736864,12733.447293,4.28957100000116,True,2020,False,False,False,False,False,False
02/11/2021,08:56:00,08:57:00,18277.145382,18273.709021,3.4363610000000335,True,2021,False,False,False,False,False,False
02/11/2021,09:36:00,09:37:00,18272.84993,18270.27266,2.5772700000015902,True,2021,False,False,False,False,False,False
