date,direction,tokyo_high,tokyo_low,tokyo_range,manipulation_high,manipulation_low,amplitude
2018-03-07,bullish,8041.185499,7979.093664,62.091835000000174,8044.114359,,2.928859999999986
2018-03-08,bullish,8125.243785,8103.863106,21.380678999999873,8140.473857,,15.230072000000291
2018-03-12,bullish,8373.175849,8340.197951,32.977897999999186,8378.137126,,4.961277000000337
2018-03-13,bullish,8364.420655,8348.077626,16.34302899999966,8377.845286,,13.424630999999863
2018-03-14,bullish,8251.186811,8221.127311,30.05949999999939,8308.387412,,57.20060100000046
2018-03-15,bullish,8258.482806,8203.325082,55.1577240000006,8261.401204,,2.9183979999997973
2018-03-16,bearish,8266.070641,8236.011141,30.05949999999939,,8231.633544,4.3775970000006055
2018-03-19,bearish,8219.959951,8173.265583,46.694368000000395,,8087.46468,85.80090300000029
2018-03-20,bearish,8060.031738,8032.890636,27.14110199999959,,8025.594641,7.295995000000403
2018-03-21,bearish,8082.211563,8064.409335,17.80222799999956,,8035.517195,28.892139999999927
2018-03-22,bearish,8072.28901,8035.517195,36.77181500000006,,7933.956942,101.56025300000056
2018-03-23,bullish,7768.191933,7697.85854,70.33339299999989,7794.165676,,25.97374299999956
2018-03-26,bullish,7718.579166,7662.254084,56.32508200000029,7785.410482,,66.83131599999979
2018-03-27,bullish,7962.557243,7921.99151,40.565733000000364,7995.535141,,32.977898000000096
2018-03-28,bearish,7683.850229,7620.229152,63.62107699999979,,7570.616385,49.61276699999962
2018-03-29,bullish,7589.877812,7551.646798,38.23101399999996,7631.027225,,41.149413000000095
2018-04-02,bearish,7677.137914,7648.537613,28.60030099999949,,7632.486424,16.051189000000704
2018-04-03,bullish,7509.621866,7475.184769,34.437096999999994,7517.209701,,7.587834999999359
2018-04-04,bearish,7537.346647,7506.995307,30.351340000000164,,7379.461313,127.53399400000035
2018-04-05,bullish,7742.21819,7682.39103,59.82715999999982,7768.191933,,25.973743000000468
2018-04-06,bullish,7635.112982,7570.616385,64.49659699999938,7656.417288,,21.304305999999997
2018-04-09,bullish,7609.431079,7561.861191,47.56988799999999,7619.645472,,10.2143930000002
2018-04-10,bullish,7732.003797,7554.857035,177.1467620000003,7733.462996,,1.4591989999998987
2018-04-11,bearish,7721.205724,7688.227826,32.977898000000096,,7686.184948,2.0428780000002007
2018-04-12,bearish,7738.132433,7702.527977,35.60445600000003,,7692.605424,9.922552999999425
2018-04-13,bullish,7777.530807,7757.6857,19.845107000000098,7788.03704,,10.506233000000066
2018-04-16,bearish,7808.757666,7764.689855,44.0678110000008,,7753.891783,10.798071999999593
2018-04-17,bullish,7864.499069,7825.392535,39.106534000000465,7876.172661,,11.67359199999919
2018-04-18,bullish,7993.784102,7973.938996,19.84510599999976,8000.496418,,6.712316000000101
2018-04-19,bearish,8015.380248,8004.290335,11.089913000000706,,7978.316593,25.97374200000013
2018-04-20,bearish,7926.660947,7897.185127,29.475820000000567,,7860.705151,36.479975999999624
2018-04-23,bearish,7824.517015,7798.251433,26.265581999999995,,7774.612409,23.639024000000063
2018-04-24,bullish,7794.457515,7767.608253,26.849261999999726,7831.521171,,37.063656000000265
2018-04-25,bearish,7633.070103,7585.208375,47.86172799999986,,7559.234633,25.97374200000013
2018-04-26,bearish,7719.162846,7693.189103,25.973743000000468,,7657.000967,36.18813599999976
2018-04-27,bullish,7881.133938,7857.494913,23.639024999999492,7885.511535,,4.377596999999696
2018-04-30,bullish,7824.808855,7792.706477,32.1023780000005,7835.898768,,11.089912999999797
2018-05-01,bearish,7732.003797,7720.330205,11.673592000000099,,7695.523822,24.806383000000096
2018-05-02,bullish,7847.8642,7805.839268,42.02493200000026,7855.743875,,7.879675000000134
2018-05-03,bullish,7752.432584,7731.128278,21.304305999999997,7764.398016,,11.965431999999964
2018-05-08,bearish,7978.316593,7957.304127,21.012465999999222,,7938.626379,18.677748000000065
2018-05-09,bullish,7966.351161,7952.92653,13.424630999999863,7996.410661,,30.0595000000003
2018-05-11,bearish,8137.661126,8123.069136,14.591989999999896,,8113.146583,9.922553000000335
2018-05-14,bearish,8164.802228,8151.377597,13.424630999999863,,8140.287685,11.089911999999458
2018-05-15,bearish,8144.373442,8123.652816,20.720626000000266,,8108.477146,15.175669999999627
2018-05-16,bullish,8050.984704,8033.766156,17.218548000000737,8062.950136,,11.965431999999964
2018-05-17,bearish,8106.726107,8085.421801,21.304305999999997,,8062.658296,22.763505000000805
2018-05-21,bearish,8095.636194,8083.378923,12.257270999999491,,8053.319423,30.0595000000003
2018-05-22,bullish,8078.417646,8064.993015,13.424630999999863,8102.05667,,23.639024000000063
2018-05-23,bearish,8061.199097,8016.839447,44.35964999999942,,7972.771636,44.06781099999989
2018-05-24,bullish,8115.481301,8084.254442,31.226858999999422,8142.330563,,26.849262000000635
2018-05-28,bullish,8171.514544,8156.630714,14.883829999999762,8179.686058,,8.17151400000057
2018-05-29,bearish,8159.257272,8136.785607,22.47166500000003,,8048.941826,87.84378099999958
2018-05-30,bullish,8112.562903,8076.374767,36.18813599999976,8136.493767,,23.93086399999993
2018-05-31,bullish,8160.716471,8139.412165,21.304305999999997,8175.600301,,14.883830000000671
2018-06-01,bullish,8165.094068,8147.0,18.094068000000334,8180.561578,,15.467509999999493
2018-06-04,bullish,8299.924058,8271.323757,28.6003010000004,8312.47317,,12.549111999998786
2018-06-05,bullish,8352.163383,8332.026437,20.136945999998716,8375.218728,,23.05534500000067
2018-06-07,bullish,8437.964286,8418.119179,19.845107000001008,8444.968441,,7.004155000000537
2018-06-08,bearish,8359.167538,8335.236674,23.93086399999993,,8262.82212,72.41455399999904
2018-06-11,bullish,8347.469069,8328.561675,18.90739399999984,8359.686154,,12.217085000000225
2018-06-12,bullish,8379.175314,8355.32291,23.852403999999297,8391.101517,,11.926202999999077
2018-06-13,bearish,8444.333104,8428.043656,16.28944799999954,,8412.626858,15.416798000000199
2018-06-14,bearish,8427.171007,8404.191251,22.979756000000634,,8383.538559,20.65269199999966
2018-06-15,bearish,8515.599435,8495.819392,19.78004300000066,,8477.493764,18.325627999998687
2018-06-19,bearish,8421.353348,8364.631165,56.72218299999986,,8333.215803,31.41536200000155
2018-06-20,bullish,8451.896061,8408.554496,43.34156499999881,8468.767274,,16.871213000000353
2018-06-21,bearish,8561.84983,8516.181201,45.66862899999978,,8483.311424,32.869776999999885
2018-06-22,bullish,8430.079837,8410.299794,19.78004299999884,8458.877253,,28.79741600000125
2018-06-25,bearish,8403.900368,8352.704963,51.19540500000039,,8322.453132,30.251830999999584
2018-06-26,bullish,8237.806183,8191.846671,45.95951200000036,8246.532673,,8.726489999999103
2018-06-27,bearish,8283.765695,8245.950907,37.81478799999968,,8160.140426,85.81048100000044
2018-06-28,bullish,8173.23016,8139.487733,33.742427000000134,8190.974022,,17.743862000000263
2018-06-29,bullish,8262.82212,8197.082565,65.73955500000011,8277.075386,,14.253265999999712
2018-07-02,bearish,8247.114439,8201.44581,45.6686290000016,,8135.706255,65.7395549999992
2018-07-03,bullish,8303.545738,8257.00446,46.5412780000006,8315.181057,,11.635318999999072
2018-07-04,bullish,8194.464618,8172.357511,22.107106999999814,8204.936405,,10.471787000000404
2018-07-05,bullish,8199.991395,8164.794553,35.19684199999938,8230.243225,,30.251830000001064
2018-07-06,bullish,8320.998717,8262.531237,58.46748000000116,8328.270792,,7.272074999998949
2018-07-10,bearish,8535.088595,8508.327361,26.761233999999604,,8500.47352,7.853841000000102
2018-07-13,bearish,8625.262321,8603.155214,22.107106999999814,,8584.24782,18.90739399999984
2018-07-17,bearish,8539.160957,8506.582063,32.57889400000022,,8490.874381,15.707682000000204
2018-07-18,bearish,8654.059737,8637.479407,16.580329999998867,,8626.425853,11.053554000000076
2018-07-19,bearish,8628.752917,8611.299938,17.452978999999686,,8591.229012,20.070926000000327
2018-07-24,bearish,8665.985939,8644.460598,21.52534100000048,,8636.606758,7.853839999999764
2018-07-25,bullish,8627.589385,8606.64581,20.943574999999328,8637.479407,,9.890022000001409
2018-07-27,bullish,8666.567705,8643.587949,22.979755999998815,8688.093046,,21.52534100000048
2018-07-30,bullish,8486.220254,8447.241933,38.978321000000506,8492.619679,,6.39942499999961
2018-07-31,bullish,8397.791826,8366.958229,30.833597000000736,8405.645666,,7.853839999999764
2018-08-01,bullish,8466.149328,8439.09721,27.05211799999961,8470.221689,,4.0723610000004555
2018-08-02,bearish,8485.929371,8437.642795,48.28657600000042,,8395.755645,41.887150000000474
2018-08-03,bearish,8602.282565,8587.447533,14.835031999999046,,8585.993118,1.4544150000001537
2018-08-06,bearish,8638.352056,8614.790534,23.561521999999968,,8603.155214,11.63531999999941
2018-08-07,bullish,8682.56627,8660.459163,22.107106999999814,8696.819536,,14.253266000001531
2018-08-08,bearish,8705.255143,8690.129227,15.12591600000087,,8684.602451,5.52677599999879
2018-08-09,bullish,8702.05543,8678.493908,23.561521999999968,8704.091611,,2.0361809999994875
2018-08-10,bearish,8689.256578,8673.83978,15.416798000000199,,8639.806471,34.03330900000037
2018-08-14,bullish,8658.713865,8637.479407,21.234457999998995,8685.765982,,27.05211700000109
2018-08-15,bearish,8685.475099,8658.422982,27.05211699999927,,8656.677684,1.7452979999998206
2018-08-17,bearish,8607.518459,8576.684862,30.833597000000736,,8574.357799,2.327063000000635
2018-08-20,bullish,8614.208768,8593.846959,20.361808999999994,8634.279694,,20.070926000000327
2018-08-21,bullish,8601.700799,8574.066916,27.633883000000424,8619.735544,,18.03474499999902
2018-08-22,bullish,8597.337555,8557.777468,39.56008699999984,8597.91932,,0.5817650000008143
2018-08-23,bullish,8653.187088,8629.916449,23.2706390000003,8654.641503,,1.4544150000001537
2018-08-27,bullish,8759.650261,8745.687878,13.962383000000045,8764.013506,,4.363244999998642
2018-08-28,bearish,8832.661891,8813.463614,19.198276999999507,,8808.809486,4.654128000000128
2018-08-30,bearish,8925.744446,8910.327648,15.416798000000199,,8898.401446,11.926202000000558
2018-09-03,bearish,8933.598287,8916.436191,17.16209600000002,,8910.909414,5.526777000000948
2018-09-04,bullish,8933.598287,8909.745882,23.852405000001454,8951.923915,,18.325627999998687
2018-09-05,bearish,8893.165552,8874.549041,18.616511000000173,,8837.316019,37.23302200000035
2018-09-06,bearish,8772.739995,8751.505537,21.234458000000814,,8737.834037,13.67149999999856
2018-09-07,bullish,8672.094482,8642.424417,29.67006500000025,8682.56627,,10.471787999998924
2018-09-10,bullish,8682.275387,8658.422982,23.852404999999635,8702.637196,,20.361808999999994
2018-09-11,bearish,8711.072802,8684.020685,27.05211700000109,,8646.496779,37.52390600000035
2018-09-12,bullish,8748.305825,8729.980196,18.325628999999026,8774.19441,,25.888585000000603
2018-09-13,bullish,8721.253707,8693.910706,27.343000999999276,8731.295542,,10.041834999999992
2018-09-14,bullish,8819.698316,8803.177142,16.52117399999952,8842.596083,,22.897767000000385
2018-09-17,bullish,8771.294174,8755.35269,15.941484000000855,8782.30829,,11.014116000000286
2018-09-18,bullish,8646.370911,8605.792589,40.57832199999939,8683.181246,,36.81033500000012
2018-09-20,bearish,8736.22291,8718.25251,17.970400000000154,,8711.586072,6.666438000000198
2018-09-21,bullish,8833.321038,8817.669399,15.651638999999705,8854.76958,,21.44854200000009
2018-09-24,bullish,8724.049413,8703.470407,20.579005999999936,8726.368175,,2.3187619999989693
2018-09-25,bullish,8795.931013,8780.569219,15.361793999998554,8799.988845,,4.057832000000417
2018-09-26,bullish,8839.987477,8815.350638,24.63683900000069,8841.436702,,1.4492250000002969
2018-09-27,bearish,8829.263206,8805.206058,24.05714799999987,,8795.061477,10.144581000000471
2018-09-28,bearish,8897.666663,8874.768896,22.897767000000385,,8860.276638,14.49225800000022
2018-10-01,bullish,8942.882508,8907.521398,35.361109999999826,8950.128637,,7.2461289999992005
2018-10-02,bearish,8899.985424,8875.058741,24.926682999999684,,8846.36407,28.694671000001108
2018-10-03,bullish,8898.826044,8859.407102,39.41894200000024,8899.985424,,1.159380000000965
2018-10-04,bearish,8866.653231,8834.770264,31.882966999999553,,8813.901412,20.868852000001425
2018-10-05,bearish,8741.729968,8698.543039,43.18692899999951,,8671.58744,26.955599000000802
2018-10-08,bearish,8632.458343,8602.024602,30.433741000000737,,8564.344731,37.679871000000276
2018-10-09,bearish,8577.677609,8554.200151,23.477458000001207,,8525.50548,28.69467099999929
2018-10-10,bearish,8591.880021,8556.229067,35.65095400000064,,8554.200151,2.028916000001118
2018-10-11,bullish,8153.054452,8029.290569,123.76388300000053,8164.648258,,11.593805999999859
2018-10-12,bullish,8257.978399,8195.66169,62.31670899999881,8311.599753,,53.62135400000079
2018-10-15,bearish,8314.498205,8265.514373,48.98383199999989,,8208.994567,56.519806000000244
2018-10-17,bullish,8520.867958,8503.477248,17.39071000000149,8542.89619,,22.028231999998752
2018-10-18,bullish,8453.913726,8426.088591,27.825135000000955,8469.275519,,15.361793000000034
2018-10-19,bullish,8322.903715,8279.426941,43.47677400000066,8342.90303,,19.999314999999115
2018-10-22,bullish,8275.079264,8181.749123,93.33014100000037,8298.266876,,23.187611999999717
2018-10-23,bearish,8282.325392,8209.574258,72.75113400000009,,8143.779407,65.79485100000056
2018-10-24,bearish,8318.556037,8236.819703,81.73633400000108,,8176.242065,60.57763799999884
2018-10-25,bullish,7991.900544,7921.468171,70.43237299999964,8076.825175,,84.92463099999986
2018-10-26,bearish,7984.94426,7888.715668,96.22859200000039,,7807.559024,81.15664399999969
2018-10-29,bullish,8046.391434,7992.77008,53.62135399999988,8069.868892,,23.477458000000297
2018-10-31,bullish,7946.684699,7903.207926,43.47677300000032,7997.117757,,50.43305799999962
2018-11-01,bearish,8124.939472,8081.172853,43.76661899999999,,8058.854776,22.318076999999903
2018-11-02,bullish,8199.139832,8123.780091,75.35974100000112,8281.745702,,82.60586999999941
2018-11-05,bullish,8090.158053,8051.608647,38.54940600000009,8101.462014,,11.303960999999617
2018-11-06,bearish,8077.404866,8040.884376,36.52048999999988,,8007.552183,33.33219300000019
2018-11-07,bullish,8208.125032,8103.201085,104.92394700000023,8257.398709,,49.273676999999225
2018-11-08,bearish,8383.481353,8341.16396,42.317392999999356,,8303.484089,37.679871000000276
2018-11-09,bearish,8306.382541,8270.441741,35.94080000000031,,8235.950167,34.49157399999967
2018-11-12,bearish,8235.950167,8165.227949,70.7222180000008,,8154.793523,10.434425999999803
2018-11-13,bullish,7987.263022,7885.237526,102.0254960000002,8004.653731,,17.390709000000243
2018-11-14,bearish,7988.132557,7935.960429,52.17212800000016,,7857.122546,78.83788300000015
2018-11-15,bullish,7884.657836,7827.558339,57.099497000000156,7933.931512,,49.273675999999796
2018-11-16,bearish,7984.36457,7944.076093,40.28847700000006,,7922.047861,22.02823199999966
2018-11-19,bullish,7982.335654,7955.669899,26.66575499999999,8039.724995,,57.38934099999915
2018-11-20,bearish,7725.532844,7689.302199,36.23064500000055,,7636.840225,52.46197399999983
2018-11-21,bullish,7617.130755,7573.943826,43.18692900000042,7659.158303,,42.027548000000024
2018-11-22,bearish,7649.593412,7606.986174,42.60723800000051,,7573.074291,33.91188299999976
2018-11-23,bullish,7600.02989,7557.132807,42.89708299999984,7611.333851,,11.303961000000527
2018-11-26,bullish,7632.782393,7595.392368,37.390025000000605,7715.678108,,82.89571499999965
2018-11-27,bullish,7731.329747,7679.447464,51.882282999999916,7782.342495,,51.0127480000001
2018-11-28,bullish,7805.819953,7778.574508,27.245445000000473,7818.283294,,12.463340999999673
2018-11-29,bearish,8013.928776,7991.320854,22.607922000000144,,7967.843396,23.477457999999388
2018-11-30,bearish,8016.537382,7993.34977,23.187612000000627,,7978.277822,15.071947999999793
2018-12-03,bullish,8248.993199,8197.110916,51.882283000000825,8276.818334,,27.825134999999136
2018-12-05,bullish,7930.743216,7906.686068,24.05714799999987,7948.713615,,17.970398999999816
2018-12-06,bearish,7814.805152,7731.909437,82.89571499999965,,7686.983438,44.92599900000005
2018-12-07,bearish,7935.670583,7893.932881,41.737702000000354,,7842.630288,51.30259299999943
2018-12-10,bullish,7637.419916,7598.580665,38.83925099999942,7667.563812,,30.143896000000495
2018-12-11,bullish,7762.053334,7715.678108,46.37522600000011,7817.123914,,55.07057999999961
2018-12-12,bullish,7853.644404,7804.370727,49.273676999999225,7886.976597,,33.33219300000019
2018-12-13,bullish,7901.17901,7859.151462,42.027548000000024,7927.554919,,26.37590900000032
2018-12-14,bearish,7806.399643,7744.662624,61.737019000000146,,7709.166663,35.495960999999625
2018-12-17,bearish,7686.935067,7662.97114,23.963927000000695,,7636.119992,26.85114799999974
2018-12-18,bullish,7539.109393,7490.026649,49.082743999999366,7540.264281,,1.1548880000000281
2018-12-19,bullish,7533.623674,7499.265754,34.35792000000038,7561.052266,,27.4285919999993
2018-12-21,bearish,7300.336282,7261.936253,38.40002900000036,,7235.951272,25.984980999999607
2018-12-24,bullish,7054.345121,6994.579663,59.76545799999985,7071.37972,,17.034598999999616
2018-12-26,bullish,6835.493829,6741.659173,93.834656,6854.260761,,18.766931999999542
2018-12-27,bearish,7281.569351,7204.191849,77.37750200000028,,7095.054926,109.13692300000002
2018-12-28,bullish,7330.652094,7267.710694,62.9413999999997,7345.954361,,15.302267000000029
2018-12-31,bullish,7347.397971,7316.215993,31.181978000000527,7350.862636,,3.4646649999995134
2019-01-02,bearish,7373.671675,7222.958781,150.71289399999932,,7107.181251,115.7775300000003
2019-01-03,bearish,7222.670059,7164.636933,58.033126000000266,,7147.313611,17.32332200000019
2019-01-04,bullish,7179.9392,7096.787258,83.15194199999951,7251.542261,,71.6030609999998
2019-01-07,bearish,7486.273263,7449.605567,36.66769600000043,,7407.452152,42.15341499999977
2019-01-08,bullish,7543.728945,7508.216137,35.512807999999495,7553.545494,,9.816549000000123
2019-01-09,bearish,7633.232771,7585.016194,48.21657700000014,,7578.953032,6.0631619999994655
2019-01-10,bearish,7605.226735,7567.981595,37.24513999999999,,7553.545494,14.436101000000235
2019-01-11,bullish,7654.309479,7627.747053,26.562425999999505,7659.795197,,5.485718000000816
2019-01-14,bearish,7604.360569,7554.989104,49.37146500000017,,7536.510895,18.47820899999988
2019-01-16,bullish,7728.222316,7696.174172,32.04814400000032,7736.017811,,7.795494999999391
2019-01-17,bearish,7701.371168,7669.034302,32.336865999999645,,7636.408714,32.62558799999988
2019-01-18,bearish,7794.339659,7774.129117,20.210541999999805,,7770.375731,3.7533860000003187
2019-01-21,bearish,7830.141189,7803.290041,26.85114799999974,,7791.741161,11.548880000000281
2019-01-23,bearish,7720.1381,7684.914013,35.22408700000051,,7666.435804,18.47820899999988
2019-01-24,bullish,7731.109536,7687.512511,43.59702500000003,7737.461421,,6.351885000000038
2019-01-28,bearish,7833.028409,7802.423875,30.60453399999915,,7787.699052,14.72482300000047
2019-01-29,bullish,7728.222316,7692.709508,35.512808000000405,7736.017811,,7.795494999999391
2019-01-30,bullish,7727.933594,7688.956121,38.97747299999992,7733.419312,,5.485717999999906
2019-01-31,bearish,7947.362329,7909.539745,37.82258399999955,,7908.384857,1.1548880000000281
2019-02-04,bearish,7965.263095,7941.587889,23.67520599999989,,7928.306676,13.281213000000207
2019-02-05,bullish,8015.789448,8002.219513,13.569935000000442,8030.802993,,15.013544999999795
2019-02-06,bearish,8112.222603,8092.589506,19.633096999999907,,8074.111296,18.478210000000217
2019-02-07,bearish,8068.048134,8053.900755,14.147379,,8027.915773,25.984981999999945
2019-02-11,bullish,7985.762358,7964.396929,21.365429000000404,8048.992481,,63.230123000000276
2019-02-12,bullish,8042.351874,7994.712741,47.639132999999674,8055.344365,,12.992490999999973
2019-02-13,bearish,8150.622632,8129.834646,20.787985999999364,,8124.060206,5.774440000000141
2019-02-14,bullish,8128.679758,8088.547397,40.132360999999946,8150.622632,,21.942873999999392
2019-02-15,bullish,8099.518834,8061.984972,37.53386200000023,8116.553433,,17.034598999999616
2019-02-18,bearish,8179.206112,8150.33391,28.87220199999956,,8148.601578,1.732332000000497
2019-02-19,bearish,8184.114386,8162.748957,21.365429000000404,,8147.44669,15.302267000000029
2019-02-20,bearish,8182.382054,8153.509852,28.87220199999956,,8150.33391,3.17594199999985
2019-02-22,bullish,8128.102314,8106.448163,21.65415099999973,8170.255729,,42.15341500000068
2019-02-25,bullish,8228.000133,8202.015151,25.984981999999945,8238.105404,,10.105271000000357
2019-02-27,bearish,8231.464797,8214.71892,16.7458770000012,,8187.001606,27.717313999999533
2019-02-28,bearish,8222.514415,8195.663267,26.85114799999974,,8167.945953,27.717313999999533
2019-03-01,bullish,8253.118949,8214.430198,38.688750999999684,8268.421216,,15.302267000000938
2019-03-04,bearish,8322.123512,8303.934024,18.189487999999983,,8293.540032,10.393991999999344
2019-03-05,bullish,8258.315945,8229.443743,28.87220200000047,8279.681375,,21.365429999999833
2019-03-06,bullish,8267.55505,8244.457288,23.09776200000124,8275.927989,,8.37293899999895
2019-03-07,bearish,8212.120422,8193.642213,18.47820900000079,,8178.69164,14.950572999999167
2019-03-08,bearish,8119.450766,8087.242135,32.208630999999514,,8057.621697,29.62043800000083
2019-03-11,bullish,8130.666271,8080.627862,50.038408999999774,8140.731468,,10.065196999999898
2019-03-12,bearish,8315.865899,8297.460967,18.404931999999462,,8287.683347,9.777620000000752
2019-03-13,bullish,8324.780788,8294.872773,29.908015000000887,8336.571447,,11.790659000000232
2019-03-14,bullish,8403.576903,8371.943426,31.633476999999402,8418.53091,,14.954007000000274
2019-03-18,bullish,8455.053197,8430.033993,25.019204000000173,8463.968086,,8.914889000001494
2019-03-19,bullish,8480.935132,8462.242623,18.692509000000427,8493.588523,,12.653390999999829
2019-03-20,bullish,8485.536365,8458.216545,27.319820000000618,8503.366143,,17.82977799999935
2019-03-21,bearish,8558.293362,8532.986581,25.306781000001138,,8511.993455,20.993125999999393
2019-03-22,bearish,8678.788151,8643.991327,34.796824000000925,,8623.285778,20.705549000000246
2019-03-25,bearish,8473.745706,8391.211089,82.53461699999934,,8385.747125,5.463964000000487
2019-03-26,bearish,8498.189756,8469.43205,28.757706000000326,,8459.942007,9.490042999999787
2019-03-27,bullish,8502.790989,8471.445089,31.345899999998437,8516.594688,,13.803699000000051
2019-03-28,bullish,8425.43276,8385.171971,40.26078899999993,8451.027118,,25.594358000000284
2019-03-29,bullish,8487.261828,8461.092315,26.169513000000734,8491.863061,,4.601232999999411
2019-04-03,bullish,8705.532818,8642.553441,62.97937699999966,8715.598015,,10.065196999999898
2019-04-04,bearish,8735.440832,8705.820395,29.620436999999583,,8694.317312,11.503083000001425
2019-04-05,bullish,8719.624094,8691.729119,27.894975000001068,8725.950789,,6.326694999999745
2019-04-08,bearish,8757.871843,8728.538983,29.332860000000437,,8727.676252,0.8627310000010766
2019-04-09,bearish,8781.165585,8753.845764,27.319821000000957,,8750.969994,2.875770000000557
2019-04-10,bullish,8740.042065,8714.447707,25.594358000000284,8751.257571,,11.21550600000046
2019-04-11,bearish,8812.511485,8779.440123,33.07136200000059,,8770.525234,8.914888999999675
2019-04-12,bullish,8772.250696,8754.996072,17.25462399999924,8804.746904,,32.49620800000048
2019-04-15,bearish,8805.322058,8791.805936,13.516121999999086,,8786.341972,5.463964000000487
2019-04-16,bullish,8815.674833,8799.570517,16.104315999999017,8841.556768,,25.88193500000125
2019-04-18,bearish,8853.635005,8817.687872,35.94713299999967,,8811.648754,6.039118000000599
2019-04-22,bearish,8884.980904,8842.707076,42.27382799999941,,8837.530689,5.176387000001341
2019-04-23,bullish,8906.836761,8886.993944,19.84281700000065,8913.163457,,6.326696000000084
2019-04-24,bullish,9016.116045,8990.809263,25.306782000001476,9016.691199,,0.5751540000001114
2019-04-25,bearish,9056.089256,9038.547055,17.542201000000205,,9029.919744,8.627310999998372
2019-04-26,bullish,8975.855256,8947.385127,28.47012900000118,8985.057722,,9.202465999998822
2019-04-29,bullish,9025.318511,9013.527851,11.790659999998752,9041.135249,,15.81673800000135
2019-04-30,bullish,8977.580718,8948.247858,29.332859999998618,8979.881335,,2.300617000000784
2019-05-01,bullish,9044.01102,9021.292432,22.718587999999727,9044.298597,,0.2875770000009652
2019-05-02,bullish,8937.895084,8913.738611,24.156472999999096,8958.025478,,20.130393999999797
2019-05-03,bullish,8934.156582,8899.07218,35.08440200000041,8948.247858,,14.091276000001017
2019-05-06,bullish,8883.255442,8819.988488,63.266953999998805,8887.281521,,4.026079000001118
2019-05-07,bullish,8932.718697,8897.634295,35.08440200000041,8977.005564,,44.28686699999889
2019-05-08,bearish,8843.569808,8794.39413,49.17567799999961,,8781.165585,13.22854499999994
2019-05-09,bearish,8790.655628,8726.81352,63.842108000000735,,8694.604889,32.208630999999514
2019-05-13,bearish,8665.559606,8634.788861,30.770744999999806,,8593.090187,41.69867400000112
2019-05-14,bullish,8477.484208,8403.86448,73.61972799999967,8493.8761,,16.391891999999643
2019-05-15,bullish,8568.070982,8522.633806,45.437175999999454,8577.848602,,9.777620000000752
2019-05-16,bullish,8648.304982,8596.828688,51.47629400000005,8669.010531,,20.705549000000246
2019-05-17,bearish,8757.584266,8705.532818,52.051448000000164,,8672.461456,33.07136199999877
2019-05-20,bearish,8695.467621,8656.069563,39.398058000000674,,8590.501993,65.56756999999925
2019-05-21,bullish,8564.907635,8518.895305,46.012329999999565,8574.685255,,9.777620000000752
2019-05-22,bearish,8597.978997,8565.770366,32.208630999999514,,8545.927548,19.84281800000099
2019-05-23,bearish,8536.437505,8485.536365,50.90113999999994,,8425.720337,59.81602799999928
2019-05-24,bullish,8450.451964,8426.007914,24.44405000000006,8468.569319,,18.117355000000316
2019-05-27,bullish,8417.380602,8389.19805,28.182551999998395,8441.537075,,24.156473000000915
2019-05-28,bearish,8453.327735,8419.393641,33.93409400000019,,8392.936552,26.45708900000136
2019-05-29,bearish,8386.897433,8331.107483,55.78995000000032,,8303.212508,27.89497499999925
2019-05-30,bullish,8324.780788,8291.997003,32.783784999999625,8344.048451,,19.26766300000054
2019-05-31,bearish,8301.487046,8257.487755,43.999291000000085,,8206.586615,50.90113999999994
2019-06-03,bearish,8165.463096,8132.391733,33.07136300000002,,8128.940809,3.4509240000006685
2019-06-04,bullish,8059.059583,8031.164608,27.89497500000016,8093.856407,,34.796824000000015
2019-06-05,bullish,8306.088279,8275.029956,31.05832299999929,8326.793827,,20.705547999999908
2019-06-06,bullish,8326.50625,8296.598236,29.90801400000055,8356.126688,,29.620437999999922
2019-06-07,bullish,8389.485627,8356.414265,33.07136200000059,8415.655139,,26.169512000000395
2019-06-11,bullish,8679.938459,8633.350975,46.587484000001496,8709.27132,,29.332860999998957
2019-06-12,bearish,8662.971413,8629.900051,33.07136199999877,,8597.116265,32.783785999999964
2019-06-13,bullish,8626.736703,8536.437505,90.29919800000062,8646.867097,,20.130393999999797
2019-06-14,bearish,8651.180753,8610.919964,40.26078899999993,,8584.175298,26.744666000000507
2019-06-17,bearish,8644.566481,8616.096352,28.47012899999936,,8613.59231,2.5040420000004815
2019-06-18,bullish,8683.803247,8667.755033,16.04821400000037,8727.64926,,43.84601300000031
2019-06-19,bearish,8816.201012,8794.994444,21.206567999999606,,8784.104584,10.889859999999317
2019-06-20,bullish,8902.173588,8854.602096,47.571491999999125,8943.726999,,41.55341100000078
2019-06-21,bearish,8907.618517,8864.918805,42.699712000001455,,8862.626203,2.2926019999995333
2019-06-26,bullish,8764.904043,8739.971996,24.93204700000024,8819.639915,,54.73587199999929
2019-06-27,bullish,8810.182932,8769.489247,40.69368500000019,8845.431688,,35.24875600000087
2019-07-01,bullish,8944.8733,8909.911119,34.962180999998964,8978.402604,,33.5293040000015
2019-07-02,bearish,8940.288096,8913.350022,26.938073999999688,,8898.734685,14.615337000001091
2019-07-03,bullish,8985.566986,8969.232196,16.334789999998975,9023.681494,,38.11450800000057
2019-07-04,bullish,9046.894089,9034.284778,12.609311000000162,9048.04039,,1.1463010000006761
