date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,entry_datetime,outcome,profit_points,Sweep_Depth,Time_Outside,Tokyo_Range_Size
2022-06-22,long,13067.550852,13060.729793,6.821058999999877,13232.113027,13081.264367,13156.688697,2022-06-22 01:50:00,loss,-6.821058999999877,144.28,10,150.85
2022-06-23,short,13158.974282,13161.22417,2.2498880000002828,13261.825641,13122.40491,13192.1152755,2022-06-23 02:25:00,loss,-2.2498880000002828,24.0,-9,139.42
2022-06-27,short,13870.934245,13877.755304,6.821058999999877,13976.928284,13796.36701,13886.647647,2022-06-27 01:30:00,loss,-6.821058999999877,36.0,-12,180.56
2022-06-28,short,13832.364985,13840.614535,8.249550000000454,13822.936944,13680.373533,13751.6552385,2022-06-28 01:50:00,win,8.249550000000454,77.71,9,142.56
2022-06-29,long,13346.678012,13333.000196,13.677815999999439,13392.961124,13322.393664,13357.677393999998,2022-06-29 02:25:00,loss,-13.677815999999439,34.86,7,70.57
2022-06-30,long,13193.258069,13185.579915,7.678153999999267,13357.248847,13290.96686,13324.107853500002,2022-06-30 02:55:00,win,7.678153999999267,159.13,23,66.28
2022-07-05,long,13370.962361,13366.426888,4.535472999999911,13390.675538,13313.251321,13351.9634295,2022-07-05 01:40:00,loss,-4.535472999999911,145.71,-5,77.42
2022-07-06,long,13452.386354,13440.994123,11.39223099999981,13569.236925,13459.243111,13514.240018,2022-07-06 01:50:00,win,11.39223099999981,53.14,10,109.99
2022-07-07,short,13607.520487,13613.198753,5.678266000000804,13618.091321,13526.667891,13572.379605999999,2022-07-07 01:40:00,loss,-5.678266000000804,54.85,8,91.42
2022-07-08,long,13812.937506,13804.11656,8.820945999999822,13862.934695,13788.367459,13825.651076999999,2022-07-08 01:55:00,loss,-8.820945999999822,4.86,5,74.57
2022-07-11,long,13739.513064,13730.406419,9.106644999999844,13854.935145,13741.512952,13798.2240485,2022-07-11 01:25:00,win,9.106644999999844,32.0,4,113.42
2022-07-12,long,13496.669578,13492.705501,3.964076999998724,13609.806072,13471.813832,13540.809952,2022-07-12 01:25:00,win,3.964076999998724,34.57,5,137.99
2022-07-13,short,13476.385004,13480.063383,3.6783790000008594,13506.669015,13449.81507,13478.2420425,2022-07-13 01:20:00,loss,-3.6783790000008594,27.14,-4,56.85
2022-07-14,long,13380.390402,13379.283308,1.1070940000008704,13445.243898,13332.964498,13389.104198,2022-07-14 01:50:00,loss,-1.1070940000008704,75.42,-14,112.28
2022-07-15,long,13503.526335,13499.562258,3.964077000000543,13562.665866,13488.384329,13525.5250975,2022-07-15 02:25:00,loss,-3.964077000000543,44.85,10,74.28
2022-07-18,short,13875.219718,13884.897759,9.678040999999212,13836.650459,13745.512727,13791.081592999999,2022-07-18 03:00:00,loss,-9.678040999999212,82.85,24,91.14
2022-07-19,short,13638.090196,13638.625894,0.5356980000015028,13660.946054,13608.377581,13634.6618175,2022-07-19 01:25:00,loss,-0.5356980000015028,17.14,-7,52.57
2022-07-20,long,14064.351939,14061.244957,3.106981999999334,14123.205772,14054.352502,14088.779137,2022-07-20 03:15:00,loss,-3.106981999999334,25.43,8,68.85
2022-07-21,short,14234.34238,14235.735173,1.3927929999990738,14236.627966,14165.489109,14201.058537500001,2022-07-21 01:35:00,win,1.3927929999990738,38.0,7,71.14
2022-07-22,long,14342.050608,14335.229549,6.821058999999877,14364.906466,14318.051958,14341.479212,2022-07-22 01:50:00,loss,-6.821058999999877,2.29,10,46.85
2022-07-25,short,14176.059943,14183.738097,7.678153999999267,14212.629315,14152.346991,14182.488153,2022-07-25 01:25:00,loss,-7.678153999999267,37.43,-20,60.28
2022-07-26,short,14064.351939,14065.459034,1.10709499999939,14079.208247,14030.068153,14054.638200000001,2022-07-26 03:15:00,loss,-1.10709499999939,14.0,27,49.14
2022-07-27,short,14040.638987,14046.88865,6.24966300000051,14061.780655,14007.497994,14034.6393245,2022-07-27 01:25:00,loss,-6.24966300000051,30.28,-15,54.28
2022-07-29,short,14741.171021,14750.563364,9.392342999999528,14768.883748,14718.600861,14743.7423045,2022-07-29 02:40:00,loss,-9.392342999999528,18.86,15,50.28
2022-08-01,short,14784.882848,14800.560552,15.67770400000154,14784.025754,14748.027778,14766.026765999999,2022-08-01 03:10:00,win,15.67770400000154,34.57,14,36.0
2022-08-02,long,14726.029015,14715.779578,10.249437000000398,14806.024517,14723.457731,14764.741124,2022-08-02 02:45:00,loss,-10.249437000000398,45.71,8,82.57
2022-08-03,short,14742.313814,14766.562464,24.248650000001362,14795.739381,14704.601649,14750.170515,2022-08-03 02:10:00,loss,-24.248650000001362,8.86,14,91.14
2022-08-04,short,15148.290983,15152.826457,4.53547399999843,15167.147066,15116.007085,15141.5770755,2022-08-04 02:45:00,loss,-4.53547399999843,1.71,3,51.14
2022-08-08,short,15177.7179,15181.967675,4.249775000000227,15122.578144,15057.724648,15090.151396,2022-08-08 02:45:00,loss,-4.249775000000227,84.0,21,64.85
2022-08-10,long,14860.02148,14858.057291,1.9641890000002604,14919.732408,14863.16416,14891.448284,2022-08-10 01:45:00,loss,-1.9641890000002604,27.43,9,56.57
2022-08-11,short,15374.563973,15394.52715,19.963176999999632,15379.420843,15311.424667,15345.422755,2022-08-11 02:25:00,win,19.963176999999632,28.0,10,68.0
2022-08-12,short,15246.856869,15258.534798,11.677929000001313,15266.855744,15212.858781,15239.857262500002,2022-08-12 02:10:00,loss,-11.677929000001313,55.71,13,54.0
2022-08-15,long,15487.700468,15483.164995,4.535472999999911,15496.557113,15461.130533,15478.843823,2022-08-15 01:20:00,loss,-4.535472999999911,31.71,-10,35.43
2022-08-16,long,15603.693945,15596.301489,7.392456000001403,15635.406447,15594.551602,15614.9790245,2022-08-16 02:55:00,win,7.392456000001403,22.28,11,40.85
2022-08-18,long,15355.993589,15335.459015,20.53457399999934,15408.562061,15357.707778,15383.1349195,2022-08-18 02:20:00,win,20.53457399999934,32.0,10,50.85
2022-08-19,long,15301.139531,15292.88998,8.249551000000793,15464.84461,15415.13312,15439.988865,2022-08-19 03:50:00,win,8.249551000000793,134.56,34,49.71
2022-08-22,long,15060.010234,15037.190074,22.820159999999305,15110.864517,15059.153139,15085.008828,2022-08-22 02:00:00,loss,-22.820159999999305,141.42,12,51.71
2022-08-23,long,14709.458518,14684.638472,24.82004599999891,14807.738706,14758.312914,14783.02581,2022-08-23 02:00:00,win,24.82004599999891,103.71,12,49.43
2022-08-24,short,14710.601311,14720.565051,9.963739999999234,14747.456382,14663.461105,14705.4587435,2022-08-24 01:20:00,win,9.963739999999234,16.28,-10,84.0
2022-08-25,short,14919.44671,14925.696372,6.249662000000171,14841.451096,14770.597937,14806.024516500001,2022-08-25 03:15:00,loss,-6.249662000000171,112.57,25,70.85
2022-08-26,long,14998.585116,14996.049531,2.535584999999628,15038.011471,15004.013383,15021.012427,2022-08-26 01:40:00,win,2.535584999999628,48.28,8,34.0
2022-08-29,short,14229.771208,14255.734048,25.962840000000142,14276.05432,14172.345866,14224.200093,2022-08-29 02:20:00,loss,-25.962840000000142,47.71,5,103.71
2022-08-30,short,14440.330796,14446.580458,6.249662000000171,14359.4782,14266.054882,14312.766541,2022-08-30 03:45:00,win,6.249662000000171,106.28,20,93.42
2022-09-01,long,13894.361499,13881.540777,12.820722000000387,13930.930871,13854.649446,13892.7901585,2022-09-01 01:40:00,win,12.820722000000387,11.43,3,76.28
2022-09-02,long,14049.78133,14033.246532,16.534798000000592,14071.494395,14005.498106,14038.4962505,2022-09-02 01:30:00,win,16.534798000000592,12.86,6,66.0
2022-09-05,long,13846.649896,13835.257666,11.392230000001291,13884.362061,13809.223429,13846.792744999999,2022-09-05 01:15:00,loss,-11.392230000001291,18.86,3,75.14
2022-09-06,short,13952.358237,13968.893036,16.53479899999911,13980.928059,13864.363186,13922.6456225,2022-09-06 02:40:00,win,16.53479899999911,12.0,5,116.56
2022-09-07,short,13765.7973,13774.04685,8.249550000000454,13730.370721,13623.805285,13677.088003,2022-09-07 03:20:00,win,8.249550000000454,72.0,20,106.57
2022-09-08,short,14060.637862,14070.8873,10.249438000000737,14050.638425,13998.927047,14024.782736,2022-09-08 01:45:00,win,10.249438000000737,42.85,9,51.71
2022-09-09,short,14131.491021,14132.026719,0.5356979999996838,14187.77357,14108.635163,14148.2043665,2022-09-09 01:35:00,loss,-0.5356979999996838,45.71,-6,79.14
2022-09-13,short,14614.914635,14617.152517,2.237882000001264,14602.135388,14558.969932,14580.552660000001,2022-09-13 01:50:00,loss,-2.237882000001264,43.17,10,43.17
2022-09-14,short,13771.484344,13778.549943,7.065598999999565,13808.402168,13732.86262,13770.632394,2022-09-14 02:25:00,loss,-7.065598999999565,72.42,5,75.54
2022-09-15,long,13881.953833,13877.160101,4.793732000000091,13927.107172,13872.014419,13899.5607955,2022-09-15 01:50:00,loss,-4.793732000000091,11.08,10,55.09
2022-09-16,long,13512.491609,13505.709994,6.781614999999874,13557.360964,13511.071692,13534.216327999999,2022-09-16 02:10:00,loss,-6.781614999999874,49.7,14,46.29
2022-09-19,long,13474.721835,13452.037157,22.68467799999962,13574.683943,13467.33827,13521.0111065,2022-09-19 01:30:00,loss,-22.68467799999962,51.12,6,107.35
2022-09-20,long,13686.573349,13679.223767,7.349582000000737,13736.27042,13668.39842,13702.33442,2022-09-20 02:00:00,win,7.349582000000737,65.88,-8,67.87
2022-09-21,long,13519.875173,13492.36278,27.512393000000884,13578.091742,13529.530604,13553.811173,2022-09-21 02:15:00,win,27.512393000000884,55.66,15,48.56
2022-09-22,short,13187.046789,13196.668237,9.621447999999873,13212.889266,13120.026739,13166.4580025,2022-09-22 01:40:00,win,9.621447999999873,186.58,8,92.86
2022-09-23,long,13083.108915,13074.339417,8.769498000001477,13177.107375,13063.230087,13120.168731,2022-09-23 02:55:00,win,8.769498000001477,33.23,11,113.88
2022-09-26,long,12884.320631,12872.995284,11.325346999999965,12926.350154,12817.868548,12872.109351,2022-09-26 02:10:00,loss,-11.325346999999965,31.24,14,108.48
2022-09-27,short,12998.19792,13000.719786,2.521865999999136,12975.195275,12889.716313,12932.455794000001,2022-09-27 01:50:00,win,2.521865999999136,100.81,10,85.48
2022-09-28,long,12740.057134,12735.263402,4.793732000000091,12941.117284,12704.275243,12822.6962635,2022-09-28 03:55:00,loss,-4.793732000000091,17.89,21,236.84
2022-09-29,long,13021.484547,13019.246664,2.2378829999997834,13139.621585,13063.798053,13101.709819,2022-09-29 01:45:00,win,2.2378829999997834,159.6,9,75.82
2022-09-30,short,12851.946539,12876.903083,24.956543999998757,12803.953368,12699.731511,12751.8424395,2022-09-30 03:25:00,loss,-24.956543999998757,90.02,23,104.22
2022-10-03,short,12504.635009,12506.872892,2.2378829999997834,12523.377904,12371.162876,12447.270390000001,2022-10-03 01:25:00,loss,-2.2378829999997834,41.18,5,152.22
