Date,Direction,Entry_Time,Entry_Price,SL_Level,SL_Distance,TP_Level,TP_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result,Asian_High,Asian_Low,Asian_Mid
2022-10-07,SHORT,2022-10-07 01:15:00,13022.052514,13122.052514,100,12922.052514,100,2022-10-07 07:30:00,12922.052514,TAKE_PROFIT,100.0,WIN,13136.497769,13052.15474,13094.3262545
2022-10-11,SHORT,2022-10-11 01:45:00,12372.866775,12472.866775,100,12272.866775,100,2022-10-11 07:15:00,12472.866775,STOP_LOSS,-100.0,LOSS,12530.761469,12396.721369,12463.741419
2022-10-13,SHORT,2022-10-13 01:00:00,12300.16706,12400.16706,100,12200.16706,100,2022-10-13 06:30:00,12400.16706,STOP_LOSS,-100.0,LOSS,12357.247696,12307.550625,12332.399160500001
2022-10-17,LONG,2022-10-17 01:00:00,12325.44157,12225.44157,100,12425.44157,100,2022-10-17 07:30:00,12425.44157,TAKE_PROFIT,100.0,WIN,12272.620683,12224.911495,12248.766089
2022-10-19,SHORT,2022-10-19 01:00:00,12821.276347,12921.276347,100,12721.276347,100,2022-10-19 03:15:00,12721.276347,TAKE_PROFIT,100.0,WIN,12930.041937,12848.254757,12889.148347
2022-10-24,SHORT,2022-10-24 02:15:00,12853.650439,12953.650439,100,12753.650439,100,2022-10-24 06:15:00,12953.650439,STOP_LOSS,-100.0,LOSS,13061.526187,12907.607259,12984.566723
2022-10-25,LONG,2022-10-25 01:15:00,13072.885518,12972.885518,100,13172.885518,100,2022-10-25 08:00:00,13080.269083,TIME_EXIT,7.38356500000009,WIN,13067.489836,12983.998757,13025.744296500001
2022-10-26,LONG,2022-10-26 02:15:00,13091.34443,12991.34443,100,13191.34443,100,2022-10-26 08:00:00,13073.453484,TIME_EXIT,-17.89094599999953,LOSS,13071.181618,12990.814355,13030.9979865
2022-10-27,SHORT,2022-10-27 01:45:00,13017.224798,13117.224798,100,12917.224798,100,2022-10-27 05:30:00,12917.224798,TAKE_PROFIT,100.0,WIN,13105.827576,13019.496664,13062.66212
2022-10-28,SHORT,2022-10-28 01:00:00,12620.784164,12720.784164,100,12520.784164,100,2022-10-28 07:30:00,12720.784164,STOP_LOSS,-100.0,LOSS,12709.954908,12635.26731,12672.611109
2022-10-31,SHORT,2022-10-31 03:00:00,13075.72535,13175.72535,100,12975.72535,100,2022-10-31 08:00:00,13071.465602,TIME_EXIT,4.2597480000004,WIN,13162.624229,13082.824932,13122.724580499998
2022-11-01,LONG,2022-11-01 01:00:00,13098.160028,12998.160028,100,13198.160028,100,2022-11-01 08:00:00,13175.971442,TIME_EXIT,77.81141399999979,WIN,13063.230087,13019.780648,13041.5053675
2022-11-04,LONG,2022-11-04 01:00:00,12253.309822,12153.309822,100,12353.309822,100,2022-11-04 07:30:00,12153.309822,STOP_LOSS,-100.0,LOSS,12247.346173,12160.447295,12203.896734
2022-11-07,LONG,2022-11-07 02:30:00,12402.685018,12302.685018,100,12502.685018,100,2022-11-07 08:00:00,12426.539612,TIME_EXIT,23.85459400000036,WIN,12372.582792,12251.037955,12311.8103735
2022-11-09,SHORT,2022-11-09 03:45:00,12548.936398,12648.936398,100,12448.936398,100,2022-11-09 08:00:00,12548.652415,TIME_EXIT,0.2839829999993526,WIN,12681.840565,12581.026507,12631.433536
2022-11-11,LONG,2022-11-11 01:30:00,13328.754438,13228.754438,100,13428.754438,100,2022-11-11 08:00:00,13236.74386,TIME_EXIT,-92.01057799999944,LOSS,13316.259174,13199.826036,13258.042605
2022-11-15,LONG,2022-11-15 01:00:00,13444.335626,13344.335626,100,13544.335626,100,2022-11-15 07:00:00,13544.335626,TAKE_PROFIT,100.0,WIN,13435.248161,13360.560563,13397.904362
2022-11-16,LONG,2022-11-16 01:45:00,13574.967926,13474.967926,100,13674.967926,100,2022-11-16 07:30:00,13474.967926,STOP_LOSS,-100.0,LOSS,13550.829349,13447.743425,13499.286387
2022-11-21,SHORT,2022-11-21 01:45:00,13231.348178,13331.348178,100,13131.348178,100,2022-11-21 08:00:00,13231.632162,TIME_EXIT,-0.28398399999969115,LOSS,13306.887726,13242.991492,13274.939609000001
2022-11-22,SHORT,2022-11-22 01:00:00,13148.425066,13248.425066,100,13048.425066,100,2022-11-22 08:00:00,13203.517819,TIME_EXIT,-55.09275300000081,LOSS,13206.357651,13155.808631,13181.083141
2022-11-23,LONG,2022-11-23 01:45:00,13360.560563,13260.560563,100,13460.560563,100,2022-11-23 08:00:00,13360.560563,TIME_EXIT,0.0,LOSS,13354.028948,13313.135358,13333.582153
2022-11-25,SHORT,2022-11-25 01:45:00,13515.899408,13615.899408,100,13415.899408,100,2022-11-25 08:00:00,13415.899408,TAKE_PROFIT,100.0,WIN,13540.321968,13519.307207,13529.814587500001
2022-11-29,LONG,2022-11-29 01:00:00,13272.525752,13172.525752,100,13372.525752,100,2022-11-29 08:00:00,13229.076312,TIME_EXIT,-43.44944000000032,LOSS,13263.438287,13189.602639,13226.520463
2022-11-30,LONG,2022-11-30 02:00:00,13130.250137,13030.250137,100,13230.250137,100,2022-11-30 08:00:00,13106.963509,TIME_EXIT,-23.286628000001656,LOSS,13116.902924,13064.082037,13090.492480500001
2022-12-01,SHORT,2022-12-01 02:15:00,13657.607056,13757.607056,100,13557.607056,100,2022-12-01 07:30:00,13757.607056,STOP_LOSS,-100.0,LOSS,13724.911089,13661.866805,13693.388947
2022-12-02,LONG,2022-12-02 02:30:00,13680.893683,13580.893683,100,13780.893683,100,2022-12-02 07:30:00,13580.893683,STOP_LOSS,-100.0,LOSS,13675.781985,13628.924746,13652.3533655
2022-12-05,SHORT,2022-12-05 01:00:00,13591.722939,13691.722939,100,13491.722939,100,2022-12-05 08:00:00,13554.237148,TIME_EXIT,37.48579099999915,WIN,13641.987976,13609.897868,13625.942922
2022-12-07,SHORT,2022-12-07 01:00:00,13119.458773,13219.458773,100,13019.458773,100,2022-12-07 06:15:00,13019.458773,TAKE_PROFIT,100.0,WIN,13172.27966,13138.485652,13155.382656
2022-12-08,LONG,2022-12-08 01:00:00,13077.997217,12977.997217,100,13177.997217,100,2022-12-08 08:00:00,13132.23802,TIME_EXIT,54.2408030000006,WIN,13077.713233,12987.122572,13032.417902500001
