date,tokyo_high,tokyo_low,tokyo_eq,manipulation_type,direction,fvg_timeframe,fvg_top,fvg_bottom,fvg_formation_time,inversion_time,entry_price,manip_candle_high,manip_candle_low,manip_candle_open,manip_candle_close,sl_type,sl_price,tp_level,tp_price,risk,reward_target,rr_ratio,result,exit_price,exit_time,pnl_r
2021-05-09,15732.995152,15692.667339,15712.8312455,LOW,LONG,5m,15624.310267,15620.5921,2021-05-10 02:30:00,2021-05-10 02:40:00,15625.168306,15620.5921,15600.857213,15618.303997,15613.155766,SL-Body,15613.155766,1.5R,15643.187116,12.012539999999717,18.018809999999576,1.5,WIN,15643.187116,2021-05-10 03:00:00,1.5
2021-05-09,15732.995152,15692.667339,15712.8312455,LOW,LONG,5m,15624.310267,15620.5921,2021-05-10 02:30:00,2021-05-10 02:40:00,15625.168306,15620.5921,15600.857213,15618.303997,15613.155766,SL-Body,15613.155766,2R,15649.193385999999,12.012539999999717,24.025079999999434,2.0,WIN,15649.193385999999,2021-05-10 03:10:00,2.0
2021-05-09,15732.995152,15692.667339,15712.8312455,LOW,LONG,5m,15624.310267,15620.5921,2021-05-10 02:30:00,2021-05-10 02:40:00,15625.168306,15620.5921,15600.857213,15618.303997,15613.155766,SL-Wick,15600.857213,1R,15649.479399,24.311093000000255,24.311093000000255,1.0,WIN,15649.479399,2021-05-10 03:10:00,1.0
2021-05-09,15732.995152,15692.667339,15712.8312455,LOW,LONG,5m,15624.310267,15620.5921,2021-05-10 02:30:00,2021-05-10 02:40:00,15625.168306,15620.5921,15600.857213,15618.303997,15613.155766,SL-Wick,15600.857213,1.5R,15661.6349455,24.311093000000255,36.46663950000038,1.5,LOSS,15600.857213,2021-05-10 08:30:00,-1.0
2021-05-09,15732.995152,15692.667339,15712.8312455,LOW,LONG,5m,15624.310267,15620.5921,2021-05-10 02:30:00,2021-05-10 02:40:00,15625.168306,15620.5921,15600.857213,15618.303997,15613.155766,SL-Wick,15600.857213,2R,15673.790492,24.311093000000255,48.62218600000051,2.0,LOSS,15600.857213,2021-05-10 08:30:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Body,15080.885842,1R,15283.954968000002,101.53456300000107,101.53456300000107,1.0,LOSS,15080.885842,2021-05-11 09:25:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Body,15080.885842,1.5R,15334.722249500002,101.53456300000107,152.3018445000016,1.5,LOSS,15080.885842,2021-05-11 09:25:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Body,15080.885842,2R,15385.489531000003,101.53456300000107,203.06912600000214,2.0,LOSS,15080.885842,2021-05-11 09:25:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Wick,15052.856582,1R,15311.984228000001,129.5638230000004,129.5638230000004,1.0,LOSS,15052.856582,2021-05-11 09:30:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Wick,15052.856582,1.5R,15376.766139500001,129.5638230000004,194.34573450000062,1.5,LOSS,15052.856582,2021-05-11 09:30:00,-1.0
2021-05-10,15266.794198,15067.157225,15166.9757115,LOW,LONG,5m,15162.685518,15135.228284,2021-05-11 02:10:00,2021-05-11 08:55:00,15182.420405,15103.480857,15052.856582,15096.044523,15080.885842,SL-Wick,15052.856582,2R,15441.548051000002,129.5638230000004,259.1276460000008,2.0,LOSS,15052.856582,2021-05-11 09:30:00,-1.0
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Body,15360.320401,1R,15351.740017,4.290192000000388,4.290192000000388,1.0,WIN,15351.740017,2021-05-18 02:45:00,1.0
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Body,15360.320401,1.5R,15349.594921,4.290192000000388,6.4352880000005825,1.5,WIN,15349.594921,2021-05-18 02:50:00,1.5
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Body,15360.320401,2R,15347.449825,4.290192000000388,8.580384000000777,2.0,WIN,15347.449825,2021-05-18 02:50:00,2.0
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Wick,15367.18471,1R,15344.875708000001,11.154500999999073,11.154500999999073,1.0,WIN,15344.875708000001,2021-05-18 02:50:00,1.0
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Wick,15367.18471,1.5R,15339.298457500001,11.154500999999073,16.73175149999861,1.5,WIN,15339.298457500001,2021-05-18 03:00:00,1.5000000000000815
2021-05-17,15287.959149,15247.345324,15267.6522365,HIGH,SHORT,5m,15358.890337,15357.746286,2021-05-18 02:20:00,2021-05-18 02:40:00,15356.030209,15367.18471,15349.451913,15349.737926,15360.320401,SL-Wick,15367.18471,2R,15333.721207000002,11.154500999999073,22.309001999998145,2.0,WIN,15333.721207000002,2021-05-18 03:00:00,2.0
2021-05-18,15120.641629,15017.963013,15069.302321,LOW,LONG,5m,14983.641471,14973.917034,2021-05-19 02:30:00,2021-05-19 09:50:00,14997.942114,15010.240666,14944.45771,15006.236486,15009.668641,SL-Wick,14944.45771,1R,15051.426517999998,53.484403999998904,53.484403999998904,1.0,WIN,15051.426517999998,2021-05-19 11:15:00,1.0
2021-05-18,15120.641629,15017.963013,15069.302321,LOW,LONG,5m,14983.641471,14973.917034,2021-05-19 02:30:00,2021-05-19 09:50:00,14997.942114,15010.240666,14944.45771,15006.236486,15009.668641,SL-Wick,14944.45771,1.5R,15078.168719999998,53.484403999998904,80.22660599999836,1.5,WIN,15078.168719999998,2021-05-19 12:05:00,1.5
2021-05-18,15120.641629,15017.963013,15069.302321,LOW,LONG,5m,14983.641471,14973.917034,2021-05-19 02:30:00,2021-05-19 09:50:00,14997.942114,15010.240666,14944.45771,15006.236486,15009.668641,SL-Wick,14944.45771,2R,15104.910921999997,53.484403999998904,106.96880799999781,2.0,WIN,15104.910921999997,2021-05-19 13:20:00,2.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Body,15651.481488,1R,15698.387596000002,23.45305400000143,23.45305400000143,1.0,WIN,15698.387596000002,2021-05-26 06:20:00,1.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Body,15651.481488,1.5R,15710.114123000003,23.45305400000143,35.179581000002145,1.5,LOSS,15651.481488,2021-05-26 08:25:00,-1.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Body,15651.481488,2R,15721.840650000004,23.45305400000143,46.90610800000286,2.0,LOSS,15651.481488,2021-05-26 08:25:00,-1.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Wick,15642.043064,1R,15707.826020000002,32.89147800000137,32.89147800000137,1.0,LOSS,15642.043064,2021-05-26 08:40:00,-1.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Wick,15642.043064,1.5R,15724.271759000003,32.89147800000137,49.337217000002056,1.5,LOSS,15642.043064,2021-05-26 08:40:00,-1.0
2021-05-25,15696.385507,15661.491938,15678.9387225,LOW,LONG,5m,15670.930362,15662.922002,2021-05-26 02:15:00,2021-05-26 03:05:00,15674.934542,15656.62972,15642.043064,15651.481488,15655.771681,SL-Wick,15642.043064,2R,15740.717498000004,32.89147800000137,65.78295600000274,2.0,LOSS,15642.043064,2021-05-26 08:40:00,-1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Body,15598.56911,1R,15646.047244000001,23.739067000000432,23.739067000000432,1.0,LOSS,15598.56911,2021-05-27 06:40:00,-1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Body,15598.56911,1.5R,15657.916777500002,23.739067000000432,35.60860050000065,1.5,LOSS,15598.56911,2021-05-27 06:40:00,-1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Body,15598.56911,2R,15669.786311000002,23.739067000000432,47.478134000000864,2.0,LOSS,15598.56911,2021-05-27 06:40:00,-1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Wick,15595.708981,1R,15648.907373000002,26.59919600000103,26.59919600000103,1.0,WIN,15648.907373000002,2021-05-27 07:00:00,1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Wick,15595.708981,1.5R,15662.206971000003,26.59919600000103,39.898794000001544,1.5,LOSS,15595.708981,2021-05-27 07:20:00,-1.0
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,LONG,5m,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,15622.308177,15622.880203,15595.708981,15619.448048,15598.56911,SL-Wick,15595.708981,2R,15675.506569000003,26.59919600000103,53.19839200000206,2.0,LOSS,15595.708981,2021-05-27 07:20:00,-1.0
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Body,15588.844673,1R,15642.043063000001,26.59919500000069,26.59919500000069,1.0,WIN,15642.043063000001,2021-06-02 07:25:00,1.0
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Body,15588.844673,1.5R,15655.342660500002,26.59919500000069,39.898792500001036,1.5,WIN,15655.342660500002,2021-06-02 08:30:00,1.5000000000000342
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Body,15588.844673,2R,15668.642258000002,26.59919500000069,53.19839000000138,2.0,WIN,15668.642258000002,2021-06-02 08:45:00,2.0
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Wick,15578.262197,1R,15652.625539,37.18167100000028,37.18167100000028,1.0,WIN,15652.625539,2021-06-02 08:30:00,1.0
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Wick,15578.262197,1.5R,15671.2163745,37.18167100000028,55.77250650000042,1.5,WIN,15671.2163745,2021-06-02 08:45:00,1.4999999999999756
2021-06-01,15625.740331,15588.55866,15607.149495500002,LOW,LONG,5m,15614.299817,15611.439688,2021-06-02 02:20:00,2021-06-02 06:00:00,15615.443868,15590.846763,15578.262197,15590.846763,15588.844673,SL-Wick,15578.262197,2R,15689.80721,37.18167100000028,74.36334200000056,2.0,LOSS,15578.262197,2021-06-02 12:45:00,-1.0
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Body,15689.521198,1R,15736.427306,23.45305399999961,23.45305399999961,1.0,WIN,15736.427306,2021-06-07 06:20:00,1.0
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Body,15689.521198,1.5R,15748.153833,23.45305399999961,35.179580999999416,1.5,WIN,15748.153833,2021-06-07 07:35:00,1.5000000000000389
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Body,15689.521198,2R,15759.88036,23.45305399999961,46.90610799999922,2.0,LOSS,15689.521198,2021-06-07 09:15:00,-1.0
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Wick,15685.231005,1R,15740.717499,27.743247000000338,27.743247000000338,1.0,WIN,15740.717499,2021-06-07 06:50:00,1.0
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Wick,15685.231005,1.5R,15754.589122500001,27.743247000000338,41.61487050000051,1.5,WIN,15754.589122500001,2021-06-07 13:55:00,1.5000000000000329
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,LONG,5m,15712.402226,15702.677789,2021-06-07 02:10:00,2021-06-07 06:10:00,15712.974252,15693.811391,15685.231005,15689.521198,15691.809301,SL-Wick,15685.231005,2R,15768.460746,27.743247000000338,55.486494000000675,2.0,WIN,15768.460746,2021-06-07 13:55:00,2.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Body,15830.239523,1R,15799.350135,15.4446939999998,15.4446939999998,1.0,LOSS,15830.239523,2021-06-09 03:10:00,-1.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Body,15830.239523,1.5R,15791.627788000002,15.4446939999998,23.1670409999997,1.5,LOSS,15830.239523,2021-06-09 03:10:00,-1.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Body,15830.239523,2R,15783.905441,15.4446939999998,30.8893879999996,2.0,LOSS,15830.239523,2021-06-09 03:10:00,-1.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Wick,15832.527626,1R,15797.062032000002,17.732796999998754,17.732796999998754,1.0,LOSS,15832.527626,2021-06-09 03:10:00,-1.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Wick,15832.527626,1.5R,15788.195633500003,17.732796999998754,26.59919549999813,1.5,LOSS,15832.527626,2021-06-09 03:10:00,-1.0
2021-06-08,15826.521356,15794.773929,15810.6476425,HIGH,SHORT,5m,15818.226983,15815.080842,2021-06-09 02:30:00,2021-06-09 02:50:00,15814.794829,15832.527626,15818.226983,15818.512996,15830.239523,SL-Wick,15832.527626,2R,15779.329235000003,17.732796999998754,35.46559399999751,2.0,LOSS,15832.527626,2021-06-09 03:10:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Body,15770.462836,1R,15807.644508,18.5908359999994,18.5908359999994,1.0,LOSS,15770.462836,2021-06-10 03:00:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Body,15770.462836,1.5R,15816.939926,18.5908359999994,27.8862539999991,1.5,LOSS,15770.462836,2021-06-10 03:00:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Body,15770.462836,2R,15826.235343999999,18.5908359999994,37.1816719999988,2.0,LOSS,15770.462836,2021-06-10 03:00:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Wick,15757.592258,1R,15820.515086,31.461413999999422,31.461413999999422,1.0,LOSS,15757.592258,2021-06-10 03:20:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Wick,15757.592258,1.5R,15836.245792999998,31.461413999999422,47.19212099999913,1.5,LOSS,15757.592258,2021-06-10 03:20:00,-1.0
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,LONG,5m,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,15789.053672,15790.483736,15757.592258,15790.197723,15770.462836,SL-Wick,15757.592258,2R,15851.976499999999,31.461413999999422,62.922827999998844,2.0,LOSS,15757.592258,2021-06-10 03:20:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Body,15965.809616,1R,15984.686466000001,9.43842500000028,9.43842500000028,1.0,LOSS,15965.809616,2021-06-11 04:30:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Body,15965.809616,1.5R,15989.405678500001,9.43842500000028,14.157637500000419,1.5,LOSS,15965.809616,2021-06-11 04:30:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Body,15965.809616,2R,15994.124891000001,9.43842500000028,18.87685000000056,2.0,LOSS,15965.809616,2021-06-11 04:30:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Wick,15964.665565,1R,15985.830517000002,10.582476000001407,10.582476000001407,1.0,LOSS,15964.665565,2021-06-11 04:30:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Wick,15964.665565,1.5R,15991.121755000004,10.582476000001407,15.87371400000211,1.5,LOSS,15964.665565,2021-06-11 04:30:00,-1.0
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,LONG,5m,15974.103989,15970.957848,2021-06-11 02:30:00,2021-06-11 03:50:00,15975.248041,15970.957848,15964.665565,15968.955758,15965.809616,SL-Wick,15964.665565,2R,15996.412993000004,10.582476000001407,21.164952000002813,2.0,LOSS,15964.665565,2021-06-11 04:30:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Body,16334.097772,1R,16395.916234000004,30.909231000001455,30.909231000001455,1.0,LOSS,16334.097772,2021-06-23 09:50:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Body,16334.097772,1.5R,16411.370849500003,30.909231000001455,46.36384650000218,1.5,LOSS,16334.097772,2021-06-23 09:50:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Body,16334.097772,2R,16426.825465,30.909231000001455,61.81846200000291,2.0,LOSS,16334.097772,2021-06-23 09:50:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Wick,16329.23243,1R,16400.781576,35.7745730000006,35.7745730000006,1.0,LOSS,16329.23243,2021-06-23 10:00:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Wick,16329.23243,1.5R,16418.668862500002,35.7745730000006,53.6618595000009,1.5,LOSS,16329.23243,2021-06-23 10:00:00,-1.0
2021-06-22,16371.875721,16333.239182,16352.5574515,LOW,LONG,5m,16357.565892,16350.697174,2021-06-23 02:15:00,2021-06-23 08:30:00,16365.007003,16340.1079,16329.23243,16335.814951,16334.097772,SL-Wick,16329.23243,2R,16436.556149000004,35.7745730000006,71.5491460000012,2.0,LOSS,16329.23243,2021-06-23 10:00:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Body,16461.741449,1R,16411.370851,25.18529900000067,25.18529900000067,1.0,LOSS,16461.741449,2021-06-28 06:15:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Body,16461.741449,1.5R,16398.778201499998,25.18529900000067,37.777948500001,1.5,LOSS,16461.741449,2021-06-28 06:15:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Body,16461.741449,2R,16386.185552,25.18529900000067,50.37059800000134,2.0,LOSS,16461.741449,2021-06-28 06:15:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Wick,16467.179184,1R,16405.933116,30.62303400000019,30.62303400000019,1.0,LOSS,16467.179184,2021-06-28 06:20:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Wick,16467.179184,1.5R,16390.621599,30.62303400000019,45.93455100000028,1.5,LOSS,16467.179184,2021-06-28 06:20:00,-1.0
2021-06-27,16440.276705,16408.508884,16424.3927945,HIGH,SHORT,5m,16452.296962,16443.424868,2021-06-28 02:10:00,2021-06-28 03:20:00,16436.55615,16467.179184,16455.731321,16455.731321,16461.741449,SL-Wick,16467.179184,2R,16375.310082,30.62303400000019,61.24606800000038,2.0,LOSS,16467.179184,2021-06-28 06:20:00,-1.0
2021-06-28,16590.81611,16566.203203,16578.5096565,HIGH,SHORT,5m,16589.95752,16585.664571,2021-06-29 02:10:00,2021-06-29 02:40:00,16581.085426,16599.9744,16589.95752,16596.540041,16589.95752,SL-Body,16596.540041,1R,16565.630811000003,15.45461499999874,15.45461499999874,1.0,WIN,16565.630811000003,2021-06-29 03:00:00,1.0
2021-06-28,16590.81611,16566.203203,16578.5096565,HIGH,SHORT,5m,16589.95752,16585.664571,2021-06-29 02:10:00,2021-06-29 02:40:00,16581.085426,16599.9744,16589.95752,16596.540041,16589.95752,SL-Body,16596.540041,1.5R,16557.903503500005,15.45461499999874,23.18192249999811,1.5,LOSS,16596.540041,2021-06-29 04:40:00,-1.0
2021-06-28,16590.81611,16566.203203,16578.5096565,HIGH,SHORT,5m,16589.95752,16585.664571,2021-06-29 02:10:00,2021-06-29 02:40:00,16581.085426,16599.9744,16589.95752,16596.540041,16589.95752,SL-Body,16596.540041,2R,16550.176196000004,15.45461499999874,30.90922999999748,2.0,LOSS,16596.540041,2021-06-29 04:40:00,-1.0
