trade_id,date,asian_low,sweep_low,fvg_high,fvg_low,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_type,pnl,pnl_percent,risk,reward,winner
113,2020-07-07,12073.400561,12035.694393,12062.831408,12054.83313,2020-07-07 03:00:00,12062.831408,12035.444393,12090.218423,2020-07-07 05:15:00,12035.444393,SL,-27.387015000000247,-0.22703637374752117,27.387015000000247,27.387015000000247,False
114,2020-07-16,12083.684061,11993.417781,12096.824089,12091.682339,2020-07-16 02:50:00,12099.394964,11993.167781,12205.622146999998,2020-07-16 05:35:00,11993.167781,SL,-106.22718299999906,-0.8779545036430556,106.22718299999906,106.22718299999906,False
115,2020-07-22,12389.33254,12319.347608,12348.484192,12346.198969,2020-07-22 03:25:00,12349.055497,12319.097608,12379.013385999999,2020-07-22 04:40:00,12379.013385999999,TP,29.95788899999934,0.24259255298736912,29.95788899999934,29.95788899999934,True
116,2020-07-28,12204.229536,12140.528965,12192.803425,12189.375591,2020-07-28 03:45:00,12194.802994,12140.278965,12249.327023,2020-07-28 05:05:00,12140.278965,SL,-54.524029000000155,-0.4471087317017477,54.524029000000155,54.524029000000155,False
117,2020-07-30,12143.385493,12020.554796,12056.261394,12053.690519,2020-07-30 04:35:00,12069.115769,12020.304796,12117.926742,2020-07-30 05:55:00,12020.304796,SL,-48.81097299999965,-0.40442874137782786,48.81097299999965,48.81097299999965,False
118,2020-08-04,12599.287336,12553.297238,12581.576863,12580.434252,2020-08-04 03:30:00,12586.432961,12553.047238,12619.818684000002,2020-08-04 07:35:00,12553.047238,SL,-33.385723000001235,-0.2652516650543437,33.385723000001235,33.385723000001235,False
119,2020-08-14,12779.24859,12735.829367,12753.825492,12750.968964,2020-08-14 04:20:00,12753.825492,12735.579367,12772.071617,2020-08-14 05:05:00,12735.579367,SL,-18.246124999999665,-0.14306393804309758,18.246124999999665,18.246124999999665,False
120,2020-08-21,13127.744986,13095.751874,13124.888458,13113.462347,2020-08-21 04:50:00,13132.029778,13095.501874,13168.557682,2020-08-21 05:45:00,13095.501874,SL,-36.52790400000049,-0.27815885752250913,36.52790400000049,36.52790400000049,False
121,2020-08-28,13636.778247,13622.209955,13652.48915,13649.918275,2020-08-28 04:10:00,13656.202636,13621.959955,13690.445317,2020-08-28 05:20:00,13621.959955,SL,-34.24268099999972,-0.2507481904942621,34.24268099999972,34.24268099999972,False
122,2020-09-08,13106.035374,12872.65705,13051.475693,13048.333512,2020-09-08 03:40:00,13053.760915,12872.40705,13235.114780000002,2020-09-08 05:00:00,12872.40705,SL,-181.35386500000095,-1.3892844076193267,181.35386500000095,181.35386500000095,False
123,2020-09-10,12944.070246,12869.229217,12934.929357,12926.359773,2020-09-10 03:40:00,12936.071968,12868.979217,13003.164719,2020-09-10 04:50:00,13003.164719,TP,67.09275100000013,0.5186485601345422,67.09275100000013,67.09275100000013,True
124,2020-09-21,12386.564019,12249.29776,12341.380542,12339.950685,2020-09-21 04:15:00,12345.670113,12249.04776,12442.292466,2020-09-21 08:40:00,12249.04776,SL,-96.62235300000066,-0.7826416234648716,96.62235300000066,96.62235300000066,False
125,2020-09-25,12444.044265,12404.580215,12440.040666,12432.319438,2020-09-25 03:20:00,12442.900379,12404.330215,12481.470543000001,2020-09-25 05:15:00,12404.330215,SL,-38.57016400000066,-0.30997727881110326,38.57016400000066,38.57016400000066,False
126,2020-09-29,13015.129095,12964.512162,13003.404269,12997.684841,2020-09-29 02:25:00,13004.548154,12964.262162,13044.834146,2020-09-29 08:30:00,12964.262162,SL,-40.28599199999917,-0.3097838657901222,40.28599199999917,40.28599199999917,False
127,2020-10-06,13060.598543,13053.163288,13070.32157,13069.463656,2020-10-06 03:55:00,13073.753226,13052.913288,13094.593164000002,2020-10-06 05:00:00,13052.913288,SL,-20.839938000000984,-0.15940287107879808,20.839938000000984,20.839938000000984,False
128,2020-10-15,13541.31642,13425.212043,13468.39372,13464.676092,2020-10-15 04:00:00,13470.109548,13424.962043,13515.257053000001,2020-10-15 05:40:00,13515.257053000001,TP,45.14750500000082,0.33516806109943015,45.14750500000082,45.14750500000082,True
129,2020-10-21,13366.587912,13251.913391,13331.699404,13307.96378,2020-10-21 04:30:00,13333.129261,13251.663391,13414.595131,2020-10-21 08:40:00,13414.595131,TP,81.46587,0.6110033766663563,81.46587,81.46587,True
130,2020-10-26,13254.487134,13203.870201,13235.04108,13233.039281,2020-10-26 03:15:00,13238.758708,13203.620201,13273.897214999999,2020-10-26 08:30:00,13273.897214999999,TP,35.13850699999966,0.2654214626539416,35.13850699999966,35.13850699999966,True
131,2020-11-16,13730.343497,13702.318303,13733.489182,13723.766156,2020-11-16 03:55:00,13734.347096,13702.068303,13766.625888999999,2020-11-16 05:55:00,13702.068303,SL,-32.278792999999496,-0.23502240604797586,32.278792999999496,32.278792999999496,False
132,2020-11-19,13533.595193,13502.996256,13537.02685,13536.168935,2020-11-19 04:00:00,13539.600592,13502.746256,13576.454928000001,2020-11-19 06:00:00,13576.454928000001,TP,36.85433600000033,0.27219662610857265,36.85433600000033,36.85433600000033,True
133,2020-12-07,14309.721497,14269.685505,14307.719698,14303.144156,2020-12-07 04:20:00,14315.154954,14269.435505,14360.874403,2020-12-07 08:30:00,14360.874403,TP,45.71944900000017,0.3193779539719551,45.71944900000017,45.71944900000017,True
134,2020-12-09,14452.135241,14442.984157,14458.998554,14456.996754,2020-12-09 04:00:00,14459.570497,14442.734157,14476.406837,2020-12-09 05:50:00,14442.734157,SL,-16.836339999999836,-0.11643734510297492,16.836339999999836,16.836339999999836,False
135,2020-12-11,14131.561333,14051.489348,14118.978592,14112.973193,2020-12-11 03:05:00,14120.122478,14051.239348,14189.005608,2020-12-11 05:00:00,14051.239348,SL,-68.88313000000016,-0.48783663248901865,68.88313000000016,68.88313000000016,False
136,2021-01-06,14362.28147,14281.107955,14362.567292,14348.847825,2021-01-06 03:50:00,14380.859915,14280.857955,14480.861874999999,2021-01-06 08:50:00,14480.861874999999,TP,100.0019599999996,0.6953823386854097,100.0019599999996,100.0019599999996,True
137,2021-01-22,15243.185597,15218.604885,15241.756486,15237.754975,2021-01-22 04:30:00,15246.615464,15218.354885,15274.876043,2021-01-22 05:20:00,15218.354885,SL,-28.26057899999978,-0.18535640953710736,28.26057899999978,28.26057899999978,False
138,2021-01-27,15474.701607,15460.696318,15490.136008,15486.991963,2021-01-27 04:20:00,15492.136763,15460.446318,15523.827208,2021-01-27 05:00:00,15460.446318,SL,-31.69044500000018,-0.20455825742312533,31.69044500000018,31.69044500000018,False
139,2021-01-28,14823.598556,14755.572865,14817.882112,14817.59629,2021-01-28 04:20:00,14834.173979,14755.322865,14913.025092999998,2021-01-28 05:20:00,14913.025092999998,TP,78.85111399999914,0.5315504194006673,78.85111399999914,78.85111399999914,True
140,2021-01-29,14820.740334,14786.727488,14896.197404,14881.62047,2021-01-29 03:40:00,14900.77056,14786.477488,15015.063632000001,2021-01-29 07:40:00,15015.063632000001,TP,114.2930720000004,0.7670279301314226,114.2930720000004,114.2930720000004,True
141,2021-02-12,15660.771882,15621.042591,15671.347305,15668.774904,2021-02-12 04:25:00,15672.776416,15620.792591,15724.760241000002,2021-02-12 08:35:00,15620.792591,SL,-51.98382500000116,-0.3316822981468171,51.98382500000116,51.98382500000116,False
142,2021-02-16,15842.840645,15829.978645,15844.841401,15843.698112,2021-02-16 03:55:00,15847.127979,15829.728645,15864.527313000002,2021-02-16 05:40:00,15864.527313000002,TP,17.399334000001545,0.1097948727558613,17.399334000001545,17.399334000001545,True
143,2021-02-18,15562.163211,15548.729566,15583.314056,15577.883434,2021-02-18 03:50:00,15587.029745,15548.479566,15625.579924,2021-02-18 05:00:00,15548.479566,SL,-38.550178999999844,-0.24732216227640133,38.550178999999844,38.550178999999844,False
144,2021-02-22,15331.79049,15279.485021,15329.789734,15328.074801,2021-02-22 03:55:00,15330.647201,15279.235021,15382.059381,2021-02-22 08:30:00,15279.235021,SL,-51.41217999999935,-0.335355574529468,51.41217999999935,51.41217999999935,False
145,2021-02-23,15085.125901,14801.590244,14865.900247,14863.613669,2021-02-23 04:50:00,14867.329358,14801.340244,14933.318472,2021-02-23 08:30:00,14801.340244,SL,-65.98911399999997,-0.44385317908149874,65.98911399999997,65.98911399999997,False
146,2021-02-25,15176.303194,15074.550479,15162.297905,15158.582216,2021-02-25 02:30:00,15167.442705,15074.300479,15260.584931,2021-02-25 05:25:00,15074.300479,SL,-93.14222599999994,-0.6140931455062973,93.14222599999994,93.14222599999994,False
147,2021-03-02,15077.694523,15047.683188,15107.99168,15106.848391,2021-03-02 02:40:00,15123.426081,15047.433188,15199.418973999998,2021-03-02 08:20:00,15199.418973999998,TP,75.99289299999873,0.5024846393468396,75.99289299999873,75.99289299999873,True
148,2021-03-08,14240.521198,14149.343905,14239.092087,14220.513641,2021-03-08 04:35:00,14243.093598,14149.093905,14337.093291,2021-03-08 07:15:00,14337.093291,TP,93.99969299999975,0.6599668278048744,93.99969299999975,93.99969299999975,True
149,2021-03-12,14732.421264,14617.806548,14664.967216,14653.534327,2021-03-12 04:45:00,14672.684417,14617.556548,14727.812286,2021-03-12 06:50:00,14727.812286,TP,55.12786899999992,0.3757176766926706,55.12786899999992,55.12786899999992,True
150,2021-03-18,15062.008993,14875.814624,14913.282308,14912.996296,2021-03-18 04:20:00,14917.286488,14875.564624,14959.008351999999,2021-03-18 06:30:00,14875.564624,SL,-41.72186399999919,-0.2796880252555433,41.72186399999919,41.72186399999919,False
151,2021-03-30,14737.670415,14704.778937,14724.227811,14717.935528,2021-03-30 03:30:00,14725.085849,14704.528937,14745.642761,2021-03-30 04:20:00,14745.642761,TP,20.55691200000001,0.1396047005145037,20.55691200000001,20.55691200000001,True
152,2021-04-06,15514.195318,15472.437441,15493.316379,15485.880045,2021-04-06 03:35:00,15506.186958,15472.187441,15540.186475,2021-04-06 07:00:00,15540.186475,TP,33.999517000000196,0.219264201393232,33.999517000000196,33.999517000000196,True
153,2021-04-26,15908.03502,15874.285503,15887.442094,15885.726017,2021-04-26 04:50:00,15888.300133,15874.035503,15902.564763000002,2021-04-26 06:05:00,15874.035503,SL,-14.264630000001489,-0.08978071839399517,14.264630000001489,14.264630000001489,False
154,2021-04-28,15963.235501,15907.749007,15949.792896,15922.049649,2021-04-28 03:55:00,15951.222961,15907.499007,15994.946914999999,2021-04-28 08:30:00,15907.499007,SL,-43.72395399999914,-0.2741103557194466,43.72395399999914,43.72395399999914,False
155,2021-05-07,15562.53149,15545.656732,15559.385349,15555.953195,2021-05-07 02:30:00,15566.53567,15545.406732,15587.664608,2021-05-07 03:45:00,15587.664608,TP,21.128937999999835,0.13573307798163312,21.128937999999835,21.128937999999835,True
156,2021-05-11,15067.157225,15032.835682,15078.311726,15075.73761,2021-05-11 03:00:00,15095.186484,15032.585682,15157.787285999999,2021-05-11 06:55:00,15032.585682,SL,-62.60080199999902,-0.41470704629155886,62.60080199999902,62.60080199999902,False
157,2021-05-13,14861.513982,14775.424112,14799.735205,14795.445012,2021-05-13 04:00:00,14817.754015,14775.174112,14860.333918,2021-05-13 06:15:00,14860.333918,TP,42.57990299999983,0.2873573347006316,42.57990299999983,42.57990299999983,True
158,2021-05-17,15261.931979,15252.493555,15273.944519,15271.942429,2021-05-17 03:25:00,15279.664776,15252.243555,15307.085997,2021-05-17 05:25:00,15252.243555,SL,-27.421221000000514,-0.17946218979274622,27.421221000000514,27.421221000000514,False
159,2021-05-19,14988.503689,14897.837614,14951.894044,14941.883594,2021-05-19 04:20:00,14969.912854,14897.587614,15042.238094,2021-05-19 06:20:00,14897.587614,SL,-72.32524000000012,-0.483137348262349,72.32524000000012,72.32524000000012,False
160,2021-06-02,15584.55448,15578.262197,15598.56911,15598.283097,2021-06-02 04:55:00,15599.999174,15578.012197,15621.986151000001,2021-06-02 06:10:00,15621.986151000001,TP,21.98697700000048,0.1409421677191204,21.98697700000048,21.98697700000048,True
161,2021-06-03,15620.5921,15594.56493,15626.312357,15626.026344,2021-06-03 03:30:00,15627.170396,15594.31493,15660.025861999999,2021-06-03 05:05:00,15594.31493,SL,-32.85546599999907,-0.21024577813785728,32.85546599999907,32.85546599999907,False
162,2021-06-07,15708.112034,15663.780041,15698.959622,15693.811391,2021-06-07 02:30:00,15715.548368,15663.530041,15767.566695,2021-06-07 13:55:00,15767.566695,TP,52.01832699999977,0.3309991212646419,52.01832699999977,52.01832699999977,True
163,2021-06-08,15803.92634,15777.327145,15791.9138,15788.767659,2021-06-08 03:05:00,15794.773929,15777.077145,15812.470713000002,2021-06-08 03:45:00,15812.470713000002,TP,17.69678400000157,0.11204202149110462,17.69678400000157,17.69678400000157,True
164,2021-06-11,15968.383732,15956.657205,15962.377462,15961.519424,2021-06-11 03:20:00,15965.809616,15956.407205,15975.212027000001,2021-06-11 03:50:00,15975.212027000001,TP,9.402411000000939,0.05889091268242603,9.402411000000939,9.402411000000939,True
165,2021-06-22,16165.814179,16103.137126,16139.484093,16133.187768,2021-06-22 04:15:00,16144.921828,16102.887126,16186.956530000001,2021-06-22 05:45:00,16186.956530000001,TP,42.034702000000834,0.26035865919833945,42.034702000000834,42.034702000000834,True
166,2021-07-05,16815.766626,16799.167224,16815.48043,16813.76325,2021-07-05 03:10:00,16816.33902,16798.917224,16833.760815999998,2021-07-05 05:25:00,16833.760815999998,TP,17.42179599999872,0.10360040897890224,17.42179599999872,17.42179599999872,True
167,2021-07-08,16896.76026,16724.183719,16816.911413,16810.328891,2021-07-08 03:00:00,16823.780131,16723.933719,16923.626543,2021-07-08 05:00:00,16723.933719,SL,-99.84641199999896,-0.5934838141162995,99.84641199999896,99.84641199999896,False
168,2021-07-26,17255.65078,17216.155651,17235.044625,17227.603514,2021-07-26 03:35:00,17240.482361,17215.905651,17265.059070999996,2021-07-26 04:25:00,17265.059070999996,TP,24.576709999997547,0.14255233400889616,24.576709999997547,24.576709999997547,True
169,2021-07-27,17273.681165,17231.32407,17255.65078,17253.361207,2021-07-27 03:00:00,17260.229925,17231.07407,17289.38578,2021-07-27 04:40:00,17289.38578,TP,29.155855000000884,0.16891927353627584,29.155855000000884,29.155855000000884,True
170,2021-08-06,17338.933986,17333.496251,17343.799328,17340.937362,2021-08-06 03:30:00,17346.088901,17333.246251,17358.931550999998,2021-08-06 07:25:00,17333.246251,SL,-12.842649999998685,-0.07403772731303312,12.842649999998685,12.842649999998685,False
171,2021-08-11,17198.125266,17144.606504,17189.253172,17185.532616,2021-08-11 03:05:00,17193.54612,17144.356504,17242.735736,2021-08-11 07:30:00,17242.735736,TP,49.18961599999966,0.28609348913067423,49.18961599999966,49.18961599999966,True
172,2021-08-17,17277.115524,17238.192788,17257.654156,17253.361207,2021-08-17 02:35:00,17259.657532,17237.942788,17281.372276000002,2021-08-17 07:25:00,17237.942788,SL,-21.714744000000792,-0.12581213711651526,21.714744000000792,21.714744000000792,False
173,2021-08-19,16873.005944,16840.379533,16879.874662,16870.430174,2021-08-19 04:35:00,16892.181115,16840.129533,16944.232697,2021-08-19 08:30:00,16944.232697,TP,52.05158200000005,0.3081400894629234,52.05158200000005,52.05158200000005,True
174,2021-08-20,17048.444451,17001.222014,17043.579109,17022.400562,2021-08-20 03:55:00,17044.151502,17000.972014,17087.330990000002,2021-08-20 07:20:00,17087.330990000002,TP,43.179488000001584,0.25333902949017323,43.179488000001584,43.179488000001584,True
175,2021-09-08,17925.636988,17864.677115,17912.185749,17895.872543,2021-09-08 04:25:00,17914.761518,17864.427115,17965.095921,2021-09-08 09:30:00,17864.427115,SL,-50.33440300000075,-0.28096607900376935,50.33440300000075,50.33440300000075,False
176,2021-09-14,17666.618567,17629.964049,17648.577671,17648.004945,2021-09-14 02:55:00,17654.877667,17629.714049,17680.041285000003,2021-09-14 03:30:00,17680.041285000003,TP,25.163618000002316,0.14253068457697354,25.163618000002316,25.163618000002316,True
177,2021-09-24,17466.450535,17417.768754,17458.432359,17457.286906,2021-09-24 04:40:00,17461.00963,17417.518754,17504.500506,2021-09-24 06:10:00,17417.518754,SL,-43.490875999999844,-0.2490742340882601,43.490875999999844,43.490875999999844,False
178,2021-09-28,17255.11433,17117.659888,17198.9871,17196.409829,2021-09-28 03:35:00,17204.141641,17117.409888,17290.873394,2021-09-28 05:10:00,17117.409888,SL,-86.73175300000003,-0.5041329861718036,86.73175300000003,86.73175300000003,False
179,2021-10-08,17010.273605,16993.378163,17013.709966,17008.555424,2021-10-08 04:40:00,17021.155415,16993.128163,17049.182667,2021-10-08 05:30:00,17049.182667,TP,28.027251999999862,0.16466127778435458,28.027251999999862,28.027251999999862,True
180,2021-11-26,18560.358806,18468.149784,18505.377029,18504.231575,2021-11-26 03:45:00,18505.949756,18467.899784,18543.999728000003,2021-11-26 04:10:00,18543.999728000003,TP,38.04997200000071,0.20560939860794847,38.04997200000071,38.04997200000071,True
181,2021-12-02,18219.013607,18201.259075,18265.690845,18254.809035,2021-12-02 02:55:00,18275.140838,18201.009075,18349.272600999997,2021-12-02 06:05:00,18201.009075,SL,-74.13176299999759,-0.4056426358469063,74.13176299999759,74.13176299999759,False
182,2021-12-15,18204.409073,18153.15002,18186.940904,18182.072726,2021-12-15 03:35:00,18190.377265,18152.90002,18227.854509999997,2021-12-15 06:30:00,18227.854509999997,TP,37.47724499999822,0.20602785997247,37.47724499999822,37.47724499999822,True
183,2021-12-17,18058.363728,17956.991076,18031.159203,18021.995573,2021-12-17 03:55:00,18057.218274,17956.741076,18157.695472,2021-12-17 06:50:00,17956.741076,SL,-100.4771980000005,-0.5564378547977921,100.4771980000005,100.4771980000005,False
184,2021-12-20,17792.618472,17757.968498,17810.945731,17806.077553,2021-12-20 04:00:00,17812.091185,17757.718498,17866.463872000004,2021-12-20 06:00:00,17866.463872000004,TP,54.37268700000277,0.3052571785944558,54.37268700000277,54.37268700000277,True
185,2021-12-22,18237.340866,18191.522719,18226.172693,18221.877241,2021-12-22 02:50:00,18230.468144,18191.272719,18269.663568999997,2021-12-22 04:45:00,18269.663568999997,TP,39.19542499999807,0.21499955289353356,39.19542499999807,39.19542499999807,True
186,2021-12-23,18513.681568,18493.636128,18513.395205,18508.527026,2021-12-23 02:55:00,18527.140649,18493.386128,18560.895170000003,2021-12-23 05:25:00,18560.895170000003,TP,33.75452100000257,0.1821895868309526,33.75452100000257,33.75452100000257,True
187,2022-01-07,18032.59102,17945.250176,18007.677402,18006.531948,2022-01-07 03:15:00,18016.268305,17945.000176,18087.536434,2022-01-07 04:25:00,18087.536434,TP,71.26812900000004,0.39557653001993326,71.26812900000004,71.26812900000004,True
188,2022-01-10,17800.636648,17777.154848,17850.17752,17845.309342,2022-01-10 04:15:00,17864.209328,17776.904848,17951.513808000003,2022-01-10 05:20:00,17776.904848,SL,-87.30448000000251,-0.48871169385125396,87.30448000000251,87.30448000000251,False
189,2022-01-18,17647.432218,17491.07779,17593.309531,17581.568631,2022-01-18 02:55:00,17596.745892,17490.82779,17702.663994,2022-01-18 10:30:00,17490.82779,SL,-105.91810199999964,-0.6019186879782877,105.91810199999964,105.91810199999964,False
190,2022-03-01,16234.801459,16128.274266,16160.919696,16158.342426,2022-03-01 04:20:00,16175.237867,16128.024266,16222.451468,2022-03-01 05:30:00,16222.451468,TP,47.21360099999947,0.2918881403056369,47.21360099999947,47.21360099999947,True
191,2022-03-10,15656.920074,15556.692877,15648.042808,15622.2701,2022-03-10 03:05:00,15659.210982,15556.442877,15761.979087000002,2022-03-10 05:00:00,15556.442877,SL,-102.76810500000101,-0.656278947375645,102.76810500000101,102.76810500000101,False
192,2022-03-15,14949.029696,14825.034335,14919.2479,14878.870658,2022-03-15 03:10:00,14930.702437,14824.784335,15036.620539,2022-03-15 07:30:00,15036.620539,TP,105.91810199999964,0.7093979834299181,105.91810199999964,105.91810199999964,True
193,2022-03-17,15921.806239,15915.219881,15938.988045,15933.54714,2022-03-17 04:55:00,15941.278952,15914.969881,15967.588023,2022-03-17 05:00:00,15914.969881,SL,-26.309070999999676,-0.1650373917878084,26.309070999999676,26.309070999999676,False
194,2022-03-30,17413.759666,17350.186986,17385.982414,17381.686962,2022-03-30 04:45:00,17388.559685,17349.936986,17427.182384,2022-03-30 05:15:00,17349.936986,SL,-38.62269899999956,-0.22211557311050262,38.62269899999956,38.62269899999956,False
195,2022-04-06,16922.360034,16817.264659,16874.250979,16865.94644,2022-04-06 03:50:00,16874.823706,16817.014659,16932.632752999998,2022-04-06 05:15:00,16817.014659,SL,-57.80904699999883,-0.34257570927656145,57.80904699999883,57.80904699999883,False
196,2022-04-11,16261.433257,16214.75602,16270.02416,16242.819635,2022-04-11 04:55:00,16278.328699,16214.50602,16342.151377999999,2022-04-11 07:05:00,16214.50602,SL,-63.82267899999897,-0.3920714477520022,63.82267899999897,63.82267899999897,False
197,2022-04-19,15960.178938,15839.333574,15950.442581,15945.28804,2022-04-19 02:50:00,15952.447125,15839.083574,16065.810676000001,2022-04-19 09:00:00,16065.810676000001,TP,113.36355100000037,0.7106342375668608,113.36355100000037,113.36355100000037,True
198,2022-04-26,15461.333857,15386.020278,15455.033862,15441.002054,2022-04-26 03:20:00,15461.047494,15385.770278,15536.32471,2022-04-26 08:25:00,15385.770278,SL,-75.27721600000041,-0.4868830267109223,75.27721600000041,75.27721600000041,False
199,2022-05-05,15427.542974,15323.879415,15404.6339,15400.338449,2022-05-05 02:55:00,15405.49299,15323.629415,15487.356565000002,2022-05-05 08:00:00,15323.629415,SL,-81.86357500000122,-0.5313921148329394,81.86357500000122,81.86357500000122,False
200,2022-05-06,14640.902655,14602.243593,14629.448118,14627.443574,2022-05-06 02:50:00,14638.611747,14601.993593,14675.229901000002,2022-05-06 02:55:00,14675.229901000002,TP,36.618154000001596,0.2501477232464071,36.618154000001596,36.618154000001596,True
201,2022-05-09,14328.480162,14239.707501,14308.148359,14290.966553,2022-05-09 03:50:00,14311.871083,14239.457501,14384.284665,2022-05-09 05:25:00,14239.457501,SL,-72.41358199999922,-0.5059686576272608,72.41358199999922,72.41358199999922,False
202,2022-05-12,13620.30342,13508.908049,13569.617095,13567.612551,2022-05-12 04:20:00,13575.058,13508.658049,13641.457951000002,2022-05-12 06:20:00,13641.457951000002,TP,66.39995100000124,0.48913198750238296,66.39995100000124,66.39995100000124,True
203,2022-05-18,14287.243829,14271.780204,14306.143815,14305.571088,2022-05-18 04:40:00,14309.866539,14271.530204,14348.202874,2022-05-18 06:05:00,14271.530204,SL,-38.33633499999996,-0.2679014154011738,38.33633499999996,38.33633499999996,False
204,2022-05-23,13662.97157,13590.807988,13639.489769,13628.321596,2022-05-23 04:30:00,13651.517033,13590.557988,13712.476078,2022-05-23 05:55:00,13712.476078,TP,60.959044999999605,0.4465367830743094,60.959044999999605,60.959044999999605,True
205,2022-05-25,13502.32169,13438.176284,13506.903505,13502.035327,2022-05-25 04:55:00,13507.476232,13437.926284,13577.026180000003,2022-05-25 06:15:00,13437.926284,SL,-69.54994800000168,-0.5148996511667648,69.54994800000168,69.54994800000168,False
206,2022-06-03,14755.448023,14664.384455,14714.211691,14711.920783,2022-06-03 03:20:00,14714.784417,14664.134455,14765.434379000002,2022-06-03 05:15:00,14664.134455,SL,-50.649962000001324,-0.3442113765627812,50.649962000001324,50.649962000001324,False
207,2022-06-13,13229.541743,13092.406597,13167.545229,13127.547478,2022-06-13 03:35:00,13173.544892,13092.156597,13254.933187,2022-06-13 08:35:00,13254.933187,TP,81.38829500000065,0.6178162041215342,81.38829500000065,81.38829500000065,True
208,2022-06-16,13106.40581,12877.561536,12920.701967,12916.416494,2022-06-16 04:30:00,12930.987103,12877.311536,12984.66267,2022-06-16 07:00:00,12984.66267,TP,53.67556700000023,0.41509257238024355,53.67556700000023,53.67556700000023,True
209,2022-06-22,13040.69522,12936.986766,12985.269765,12981.26999,2022-06-22 04:20:00,12991.269428,12936.736766,13045.80209,2022-06-22 06:15:00,13045.80209,TP,54.53266199999962,0.4197639214722599,54.53266199999962,54.53266199999962,True
210,2022-06-30,13136.975519,13097.834863,13110.691283,13109.834189,2022-06-30 04:40:00,13113.548266,13097.584863,13129.511669,2022-06-30 04:55:00,13129.511669,TP,15.963402999999744,0.1217321405022672,15.963402999999744,15.963402999999744,True
211,2022-07-14,13328.679025,13257.540168,13310.965735,13294.966635,2022-07-14 04:10:00,13315.251208,13257.290168,13373.212248,2022-07-14 08:30:00,13257.290168,SL,-57.96104000000014,-0.4352981336557608,57.96104000000014,57.96104000000014,False
212,2022-07-15,13471.813832,13443.529709,13490.098519,13488.955726,2022-07-15 03:00:00,13491.241311,13443.279709,13539.202913,2022-07-15 03:50:00,13539.202913,TP,47.9616019999994,0.3555017725529393,47.9616019999994,47.9616019999994,True
213,2022-07-20,14054.352502,14028.92536,14059.209371,14052.924011,2022-07-20 04:05:00,14066.066129,14028.67536,14103.456898000002,2022-07-20 05:30:00,14028.67536,SL,-37.390769000001455,-0.26582250258949747,37.390769000001455,37.390769000001455,False
214,2022-07-28,14344.336194,14262.340805,14294.053308,14291.482024,2022-07-28 04:45:00,14298.624479,14262.090805,14335.158153,2022-07-28 05:40:00,14335.158153,TP,36.53367400000025,0.255504814841849,36.53367400000025,36.53367400000025,True
215,2022-08-02,14723.457731,14659.175632,14714.02969,14708.030027,2022-08-02 03:25:00,14717.743767,14658.925632,14776.561902,2022-08-02 05:00:00,14658.925632,SL,-58.81813499999953,-0.3996409771168938,58.81813499999953,58.81813499999953,False
216,2022-08-05,15232.28626,15207.430515,15229.714976,15226.572295,2022-08-05 04:20:00,15235.714638,15207.180515,15264.248760999999,2022-08-05 05:00:00,15207.180515,SL,-28.534122999999454,-0.18728444105162856,28.534122999999454,28.534122999999454,False
217,2022-08-15,15461.130533,15422.275576,15448.274114,15447.702717,2022-08-15 02:55:00,15449.131208,15422.025576,15476.236840000001,2022-08-15 05:45:00,15476.236840000001,TP,27.105632000000696,0.17545084985726983,27.105632000000696,27.105632000000696,True
218,2022-08-16,15594.551602,15572.267141,15583.695069,15582.837975,2022-08-16 02:30:00,15585.694957,15572.017141,15599.372773,2022-08-16 02:50:00,15599.372773,TP,13.677815999999439,0.08775878161182876,13.677815999999439,13.677815999999439,True
219,2022-08-17,15575.695519,15492.557338,15533.126485,15532.840786,2022-08-17 04:10:00,15533.983579,15492.307338,15575.659819999999,2022-08-17 05:10:00,15492.307338,SL,-41.67624099999921,-0.26829074968471234,41.67624099999921,41.67624099999921,False
220,2022-08-19,15343.994264,15280.569259,15321.424104,15312.281761,2022-08-19 04:40:00,15327.138069,15280.319259,15373.956879000001,2022-08-19 05:40:00,15280.319259,SL,-46.81881000000067,-0.3054634843715171,46.81881000000067,46.81881000000067,False
221,2022-08-22,15030.297619,14909.73297,14926.874863,14923.446485,2022-08-22 04:50:00,14930.874638,14909.48297,14952.266306,2022-08-22 05:05:00,14952.266306,TP,21.39166800000021,0.14327136566773585,21.39166800000021,21.39166800000021,True
222,2022-08-26,14981.157525,14942.588265,14976.586354,14968.586803,2022-08-26 03:35:00,14978.300543,14942.338265,15014.262820999998,2022-08-26 06:05:00,14942.338265,SL,-35.96227799999906,-0.24009584997148273,35.96227799999906,35.96227799999906,False
223,2022-09-16,13490.056931,13461.374621,13484.661249,13480.685483,2022-09-16 04:05:00,13488.920998,13461.124621,13516.717374999998,2022-09-16 05:45:00,13516.717374999998,TP,27.796376999998756,0.2060682022240335,27.796376999998756,27.796376999998756,True
224,2022-09-20,13668.39842,13571.560127,13636.592294,13630.912629,2022-09-20 03:40:00,13637.728227,13571.310127,13704.146326999999,2022-09-20 05:00:00,13571.310127,SL,-66.41809999999896,-0.487017330852101,66.41809999999896,66.41809999999896,False
