entry_time,entry_price,direction,setup_class,position_size,stop_loss,tp1,tp2,exit_price_1,exit_price_2,exit_time_1,exit_time_2,exit_reason,pnl,r_multiple,winner
2018-11-22 02:45:00,7611.913542,bearish,B,1,7645.216819,7545.306988,7590.413036613474,7598.290819,7581.4798,2018-11-22 06:00:00,2018-11-22 05:00:00,Force Close 06:00,440.5646500000057,0.6614433918920442,True
2018-11-22 03:00:00,7599.740045,bearish,B,1,7645.216819,7508.786496999998,7572.685571674931,7598.290819,7581.4798,2018-11-22 06:00:00,2018-11-22 05:00:00,Force Close 06:00,197.09470999999212,0.2166982095079889,True
2018-11-22 03:15:00,7590.465,bearish,B,1,7645.216819,7480.961362,7555.951355961671,7598.290819,7581.4798,2018-11-22 06:00:00,2018-11-22 05:00:00,Force Close 06:00,11.593810000003941,0.010587602578102406,True
2019-01-10 02:00:00,7582.706418,bearish,C,1,7614.733508,7518.652237999999,7565.198132252893,7578.66431,7574.910923,2019-01-10 06:00:00,2019-01-10 05:00:00,Force Close 06:00,118.37602999999035,0.18480609696352138,True
2019-01-10 02:15:00,7572.023703,bearish,C,1,7610.6914,7494.688309,7548.4032343466815,7578.66431,7574.910923,2019-01-10 06:00:00,2019-01-10 05:00:00,Force Close 06:00,-95.27827000000798,-0.12320137659091557,False
2019-02-07 01:15:00,8058.231585,bearish,C,2,8080.153405,8014.387945000001,8050.540932793083,8028.204495,8036.288712,2019-02-07 06:00:00,2019-02-07 05:00:00,Force Close 06:00,1039.3992600000274,1.1853478178363472,True
2019-02-20 03:45:00,8161.016624,bearish,C,2,8179.47378,8124.102311999999,8148.8866363606085,8163.326401,8165.636177,2019-02-20 06:00:00,2019-02-20 05:00:00,Force Close 06:00,-138.58660000001692,-0.1877139143213802,False
2019-03-07 01:15:00,8193.645648,bearish,C,2,8215.564032,8149.808879999999,8180.6851643296495,8186.456221,8193.645648,2019-03-07 06:00:00,2019-03-07 05:00:00,Force Close 06:00,143.78853999998682,0.16400449503939643,True
2019-03-07 01:30:00,8185.59349,bearish,C,1,8214.120422,8128.539626000001,8170.350955901531,8186.456221,8193.645648,2019-03-07 06:00:00,2019-03-07 05:00:00,Force Close 06:00,-89.14888999999675,-0.15625390420532692,False
2019-03-19 03:45:00,8478.634516,bullish,B,3,8464.843856,8506.215836000001,8486.839933229683,8501.065527,8491.575484,2019-03-19 06:00:00,2019-03-19 05:00:00,Force Close 06:00,1061.1593700000412,1.282461426791753,True
2019-03-22 03:45:00,8664.121721,bearish,C,5,8673.598725,8645.167712999999,8645.177098983722,8645.167712999999,8645.177098983722,2019-03-22 04:00:00,2019-03-22 04:00:00,Full TP2,1894.931500813891,1.999504802165146,True
2019-03-25 01:45:00,8403.289326,bearish,C,1,8478.909054,8252.04987,8389.647151706553,8442.97496,8442.399806,2019-03-25 06:00:00,2019-03-25 05:00:00,Force Close 06:00,-787.9611399999885,-0.5210023632986303,False
2019-04-03 02:45:00,8703.519778,bullish,C,1,8643.141635,8824.276064,8710.655556465115,8696.042775,8700.068854,2019-04-03 06:00:00,2019-04-03 05:00:00,Force Close 06:00,-109.27927000000636,-0.09049571961827853,False
2019-04-12 02:45:00,8765.636424,bullish,C,3,8752.996072,8790.917128000001,8771.029629041237,8790.917128000001,8771.029629041237,2019-04-12 03:30:00,2019-04-12 03:30:00,Full TP2,920.2172712371248,1.213332866095685,True
2019-04-12 03:15:00,8773.113427,bullish,C,3,8756.446997,8806.446287000002,8784.50069444909,8796.407169,8794.39413,2019-04-12 06:00:00,2019-04-12 05:00:00,Force Close 06:00,1337.2333500000059,1.337252338983129,True
2019-04-12 03:45:00,8790.368051,bullish,C,1,8756.446997,8858.210159,8812.61590429229,8796.407169,8794.39413,2019-04-12 06:00:00,2019-04-12 05:00:00,Force Close 06:00,100.65197000001717,0.14836209098929545,True
2019-05-01 03:15:00,9039.12221,bullish,C,2,9020.44274,9076.481149999998,9043.82565553429,9031.070052,9036.821593,2019-05-01 06:00:00,2019-05-01 05:00:00,Force Close 06:00,-207.05549999998766,-0.27711640105420193,False
2019-05-08 03:15:00,8837.818266,bullish,C,1,8801.309019,8910.83676,8852.325717353102,8801.309019,8801.309019,2019-05-08 04:30:00,2019-05-08 04:30:00,Stop Loss,-730.1849399999992,-1.0,False
2019-05-13 02:00:00,8646.867097,bearish,C,1,8675.324187,8589.952917,8637.682029751777,8613.220581,8618.684545,2019-05-13 06:00:00,2019-05-13 05:00:00,Force Close 06:00,618.2906800000092,1.086356124255874,True
2019-05-13 02:15:00,8640.540402,bearish,C,1,8668.997492,8583.626222,8624.588536208288,8613.220581,8618.684545,2019-05-13 06:00:00,2019-05-13 05:00:00,Force Close 06:00,491.75678000001426,0.8640320918267053,True
2019-05-31 02:15:00,8261.513834,bearish,C,1,8306.075239,8172.391023999999,8232.546623988354,8226.71701,8213.776042,2019-05-31 06:00:00,2019-05-31 05:00:00,Force Close 06:00,825.34615999999,0.9260773532611719,True
2019-06-14 01:45:00,8622.998201,bearish,C,1,8653.180753,8562.633097,8601.77589675239,8583.312567,8590.214416,2019-06-14 06:00:00,2019-06-14 05:00:00,Force Close 06:00,724.6941899999911,1.2005184154076598,True
2019-06-18 03:15:00,8656.292023,bullish,A,3,8643.115588,8682.644892999999,8675.478095796401,8682.644892999999,8675.478095796401,2019-06-18 03:30:00,2019-06-18 03:30:00,Full TP2,1366.1682838920024,1.7280449073061928,True
2019-06-18 03:30:00,8676.065715,bullish,B,1,8643.115588,8741.965969,8707.714099785939,8741.965969,8712.460772,2019-06-18 05:45:00,2019-06-18 05:00:00,Force Close 06:00,1022.9531099999986,1.5522749123243083,True
2019-06-26 03:45:00,8757.166511,bullish,C,2,8734.819668,8801.860196999998,8771.97827026402,8801.860196999998,8771.97827026402,2019-06-26 04:00:00,2019-06-26 04:00:00,Full TP2,1190.1089052803945,1.331406079686993,True
2019-07-23 03:45:00,9104.78229,bullish,C,1,9079.569695,9155.207479999997,9120.288012782488,9115.958725,9110.80037,2019-07-23 06:00:00,2019-07-23 05:00:00,Force Close 06:00,171.94515000002866,0.34099058426955875,True
2019-08-02 02:45:00,8911.05742,bearish,B,1,8942.861246,8847.449767999997,8887.992451442096,8906.472216,8886.985099,2019-08-02 06:00:00,2019-08-02 05:00:00,Force Close 06:00,286.57524999998714,0.45053580974813573,True
2019-08-02 03:00:00,8899.880986,bearish,B,1,8942.861246,8813.920466,8869.854868059103,8906.472216,8886.985099,2019-08-02 06:00:00,2019-08-02 05:00:00,Force Close 06:00,63.046570000005886,0.07334363496173067,True
2019-08-30 03:00:00,8862.912778,bullish,B,1,8815.633889,8957.470555999998,8890.532373794662,8902.173588,8903.606464,2019-08-30 06:00:00,2019-08-30 05:00:00,Force Close 06:00,799.5449600000029,0.8455623396734381,True
2019-10-21 02:30:00,9028.081569,bullish,C,3,9014.933672,9054.377363000001,9041.396031764467,9037.800248,9036.656874,2019-10-21 06:00:00,2019-10-21 05:00:00,Force Close 06:00,548.8195199999973,0.6957000043428573,True
2019-11-13 03:15:00,9433.121829,bearish,C,3,9449.414005,9400.537476999998,9418.627234937892,9400.537476999998,9418.627234937892,2019-11-13 03:30:00,2019-11-13 03:30:00,Full TP2,1412.3683818632708,1.4448329695832713,True
2019-11-20 02:15:00,9502.581803,bearish,C,2,9522.875788,9461.993832999999,9489.698175594049,9502.867647,9493.720654,2019-11-20 06:00:00,2019-11-20 05:00:00,Force Close 06:00,171.5060999999696,0.2112770113902808,True
2019-11-22 02:15:00,9478.570948,bullish,C,7,9472.283295,9491.146254000003,9486.62785071196,9491.146254000003,9486.62785071196,2019-11-22 02:30:00,2019-11-22 02:30:00,Full TP2,1444.2546098373714,1.6406923785360308,True
2019-12-02 02:15:00,9648.933683,bullish,C,8,9643.217717,9660.365614999999,9660.80401424861,9660.365614999999,9660.80401424861,2019-12-02 02:30:00,2019-12-02 02:30:00,Full TP2,1864.1810598887969,2.0383486578306247,True
2019-12-12 02:15:00,9623.192977,bullish,C,3,9607.487278,9654.604375,9628.482643188605,9624.903108,9621.197824,2019-12-12 06:00:00,2019-12-12 05:00:00,Force Close 06:00,-8.55066000000079,-0.00907384001183343,False
2019-12-26 01:15:00,9962.368987,bullish,C,4,9950.1082,9986.890560999998,9965.843471938308,9964.36414,9965.219206,2019-12-26 06:00:00,2019-12-26 05:00:00,Force Close 06:00,193.8148799999908,0.19759628806862337,True
2020-05-25 01:15:00,10792.375112,bullish,C,1,10742.736102,10891.653131999998,10822.675440784426,10853.992034,10843.15202,2020-05-25 06:00:00,2020-05-25 05:00:00,Force Close 06:00,1123.938300000009,1.1321119216519753,True
2020-06-17 01:15:00,11385.83431,bullish,C,1,11327.275059,11502.952812000001,11422.977031548626,11448.39227,11410.114797,2020-06-17 06:00:00,2020-06-17 05:00:00,Force Close 06:00,868.3844700000009,0.7414579721998085,True
2020-06-19 01:00:00,11450.391839,bullish,C,1,11403.2587,11544.658116999999,11476.561556118659,11502.666299,11494.953674,2020-06-19 06:00:00,2020-06-19 05:00:00,Force Close 06:00,968.3629500000097,1.0272633761990884,True
2020-06-19 01:15:00,11453.53402,bullish,C,1,11403.2587,11554.084659999997,11480.926601962105,11502.666299,11494.953674,2020-06-19 06:00:00,2020-06-19 05:00:00,Force Close 06:00,905.5193300000246,0.900560483752312,True
2020-06-19 01:30:00,11470.387534,bullish,C,1,11403.2587,11604.645201999998,11508.862492992546,11502.666299,11494.953674,2020-06-19 06:00:00,2020-06-19 05:00:00,Force Close 06:00,568.4490500000175,0.42340155200671614,True
2020-07-17 03:30:00,12102.822798,bullish,C,1,12070.829255,12166.809883999997,12122.97946458959,12128.245895,12117.962395,2020-07-17 06:00:00,2020-07-17 05:00:00,Force Close 06:00,405.6269400000201,0.6339200069214542,True
2020-08-04 01:45:00,12635.279587,bullish,C,1,12597.287336,12711.264089000004,12660.494455109212,12597.287336,12597.287336,2020-08-04 02:45:00,2020-08-04 02:45:00,Stop Loss,-759.8450200000298,-1.0,False
2020-09-02 02:30:00,14184.374633,bullish,C,1,14114.103618,14324.916663,14220.643801339305,14205.227287,14234.935176,2020-09-02 06:00:00,2020-09-02 05:00:00,Force Close 06:00,714.1319700000167,0.5081269781004402,True
2020-09-10 02:45:00,12991.202955,bearish,B,1,13090.896207,12791.816451000002,12904.424817014064,12950.068954,13000.058192,2020-09-10 06:00:00,2020-09-10 05:00:00,Force Close 06:00,322.7876400000059,0.16189041561208614,True
2020-10-27 01:15:00,13174.987092,bullish,C,1,13127.803615,13269.354045999997,13206.897740918792,13210.447542,13185.568033,2020-10-27 06:00:00,2020-10-27 05:00:00,Force Close 06:00,460.4139100000066,0.4878973946748557,True
2020-11-03 02:45:00,12706.565984,bullish,C,1,12656.808765,12806.080422000003,12749.464135511527,12732.875351,12746.316005,2020-11-03 06:00:00,2020-11-03 05:00:00,Force Close 06:00,660.5938799999967,0.6638171237021744,True
2020-11-11 02:30:00,13301.67241,bullish,C,1,13238.760508,13427.496213999999,13368.746703355993,13427.496213999999,13368.746703355993,2020-11-11 02:45:00,2020-11-11 02:45:00,Full TP2,1928.9809735599374,1.533081112028645,True
2020-11-11 02:45:00,13333.987175,bullish,C,1,13238.760508,13524.440509000002,13414.188224495652,13436.078955,13430.359528,2020-11-11 06:00:00,2020-11-11 05:00:00,Force Close 06:00,1984.641330000013,1.0420617420118232,True
2020-11-19 03:00:00,13565.909958,bearish,B,1,13617.668977,13462.391920000002,13511.146057024067,13569.913557,13548.751676,2020-11-19 06:00:00,2020-11-19 05:00:00,Force Close 06:00,131.5468300000066,0.12707623960184475,True
2020-12-16 02:15:00,14427.163117,bullish,C,1,14380.860671,14519.768009,14438.79009765334,14436.595251,14448.885607,2020-12-16 06:00:00,2020-12-16 05:00:00,Force Close 06:00,311.54624000000695,0.3364252506228386,True
2020-12-16 02:30:00,14430.592984,bullish,C,1,14387.14876,14517.481432000002,14450.573659211064,14436.595251,14448.885607,2020-12-16 06:00:00,2020-12-16 05:00:00,Force Close 06:00,242.94889999999214,0.27961012722886697,True
2020-12-23 01:15:00,14543.778589,bullish,C,1,14437.739295,14755.857177,14592.986957362402,14541.492011,14556.354767,2020-12-23 06:00:00,2020-12-23 05:00:00,Force Close 06:00,102.89600000001883,0.048517863576128056,True
2021-02-02 03:45:00,15267.766309,bullish,B,1,15205.171995,15392.954937,15315.775934477373,15241.470664,15277.198443,2021-02-02 06:00:00,2021-02-02 05:00:00,Force Close 06:00,-168.6351100000138,-0.13470481520095737,False
2021-03-01 01:15:00,14944.501362,bullish,C,1,14839.319535,15154.865016000002,14978.34292422415,14935.926695,14972.511941,2021-03-01 06:00:00,2021-03-01 05:00:00,Force Close 06:00,194.35911999999007,0.09239196805356378,True
2021-03-24 03:15:00,14923.864784,bullish,C,1,14894.121537,14983.351277999996,14958.384115363599,14983.351277999996,14958.384115363599,2021-03-24 03:30:00,2021-03-24 03:30:00,Full TP2,940.0582536359616,1.580288550264886,True
2021-03-24 03:30:00,14947.031825,bullish,C,1,14894.121537,15052.852400999998,14994.859137633044,14989.361728,15011.956743,2021-03-24 06:00:00,2021-03-24 05:00:00,Force Close 06:00,1072.5482100000045,1.0135535550288652,True
2021-03-24 03:45:00,14996.226036,bullish,B,1,14894.121537,15200.435033999998,15057.39688198774,14989.361728,15011.956743,2021-03-24 06:00:00,2021-03-24 05:00:00,Force Close 06:00,88.66399000000456,0.04341825819056481,True
2021-04-29 03:00:00,16023.012187,bullish,C,2,16006.139519,16056.757523,16046.673843787443,16056.757523,16041.31701,2021-04-29 05:15:00,2021-04-29 05:00:00,Force Close 06:00,1041.003180000007,1.5424400871279047,True
2021-04-29 03:15:00,16029.876496,bullish,C,2,16006.139519,16077.350450000002,16054.827213981273,16045.035177,16041.31701,2021-04-29 06:00:00,2021-04-29 05:00:00,Force Close 06:00,531.9838999999774,0.5602902804345796,True
2021-05-03 02:15:00,15879.719747,bullish,C,1,15849.9765,15939.206240999996,15900.091427642548,15849.9765,15849.9765,2021-05-03 04:30:00,2021-05-03 04:30:00,Stop Loss,-594.8649399999704,-1.0,False
2021-05-03 02:30:00,15894.02039,bullish,C,1,15849.9765,15982.108169999998,15924.088812858883,15849.9765,15849.9765,2021-05-03 04:30:00,2021-05-03 04:30:00,Stop Loss,-880.8777999999802,-1.0,False
2021-06-01 01:45:00,15671.502388,bullish,C,1,15639.471038,15735.565088000003,15690.116223658619,15714.690329,15717.264445,2021-06-01 06:00:00,2021-06-01 05:00:00,Force Close 06:00,889.4999799999823,1.3884834388808955,True
2021-06-14 02:00:00,16032.44657,bullish,C,7,16025.581228,16046.177254000002,16042.314040975723,16046.177254000002,16042.314040975723,2021-06-14 02:15:00,2021-06-14 02:15:00,Full TP2,1651.8708483007686,1.7186438035950684,True
2021-06-14 02:15:00,16041.60486,bullish,C,3,16025.581228,16073.652124,16053.830428621446,16064.786784,16051.907937,2021-06-14 06:00:00,2021-06-14 05:00:00,Force Close 06:00,1004.5500300000276,1.044863018571575,True
2021-07-01 02:30:00,16664.941025,bullish,C,2,16647.200213,16700.422649,16680.264248673797,16700.422649,16680.264248673797,2021-07-01 02:45:00,2021-07-01 02:45:00,Full TP2,1016.0969534759352,1.431863650711048,True
2021-07-01 02:45:00,16672.09594,bullish,C,2,16647.200213,16721.887393999998,16692.954500859327,16647.200213,16647.200213,2021-07-01 04:15:00,2021-07-01 04:15:00,Stop Loss,-995.8290799999668,-1.0,False
2021-07-23 03:00:00,17148.613256,bullish,C,2,17130.013854,17185.81206,17167.802220820482,17185.81206,17167.802220820482,2021-07-23 04:30:00,2021-07-23 04:30:00,Full TP2,1127.7553764096228,1.5158489724691597,True
