Date,Direction,Entry_Time,Entry_Price,Asian_High,Asian_Low,Asian_Mid,SL_Level,SL_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result
2019-12-06,LONG,2019-12-06 01:00:00,9531.737842,9523.44838,9506.869456,9515.158918000001,9481.737842,50.0,2019-12-06 07:00:00,9526.306815,TIME_EXIT,-5.43102700000054,LOSS
2019-12-10,SHORT,2019-12-10 02:30:00,9545.172487,9570.326716,9547.459235,9558.892975499999,9595.172487,50.0,2019-12-10 07:00:00,9529.451094,TIME_EXIT,15.721392999999807,WIN
2019-12-16,LONG,2019-12-16 02:00:00,9749.457659,9747.747528,9730.931239,9739.339383499999,9699.457659,50.0,2019-12-16 07:00:00,9767.699058,TIME_EXIT,18.241399000000456,WIN
2019-12-20,SHORT,2019-12-20 01:15:00,9881.707801,9897.669025,9883.702954,9890.6859895,9931.707801,50.0,2019-12-20 07:00:00,9907.359768,TIME_EXIT,-25.651966999999786,LOSS
2019-12-23,SHORT,2019-12-23 01:00:00,9935.576932,9945.837719,9938.712173,9942.274946,9985.576932,50.0,2019-12-23 07:00:00,9958.948725,TIME_EXIT,-23.371793000000253,LOSS
2019-12-24,LONG,2019-12-24 03:15:00,9953.248288,9952.1082,9939.282217,9945.695208500001,9903.248288,50.0,2019-12-24 07:00:00,9954.103353,TIME_EXIT,0.8550649999997404,WIN
2019-12-26,LONG,2019-12-26 01:00:00,9965.789249,9964.079118,9952.1082,9958.093659,9915.789249,50.0,2019-12-26 07:00:00,9961.798943,TIME_EXIT,-3.9903059999996913,LOSS
2019-12-30,SHORT,2019-12-30 03:45:00,10024.21873,10043.885238,10025.358818,10034.622028000002,10074.21873,50.0,2019-12-30 07:00:00,10020.513446,TIME_EXIT,3.705283999999665,WIN
2020-01-02,LONG,2020-01-02 01:15:00,10026.498905,10023.648686,10001.416981,10012.532833500001,9976.498905,50.0,2020-01-02 07:00:00,10057.566287,TIME_EXIT,31.06738199999927,WIN
2020-01-03,SHORT,2020-01-03 01:45:00,10024.788774,10154.188697,10035.904626,10095.0466615,10074.788774,50.0,2020-01-03 07:00:00,10024.21873,TIME_EXIT,0.5700440000000526,WIN
2020-01-06,SHORT,2020-01-06 02:15:00,9986.025801,10027.068949,9987.165889,10007.117419,10036.025801,50.0,2020-01-06 07:00:00,9966.359293,TIME_EXIT,19.66650800000025,WIN
2020-01-08,LONG,2020-01-08 02:45:00,10069.537205,10068.112096,9893.678719,9980.8954075,10019.537205,50.0,2020-01-08 07:00:00,10118.560965,TIME_EXIT,49.02376000000004,WIN
2020-01-09,LONG,2020-01-09 01:00:00,10230.859577,10222.593943,10183.83097,10203.212456500001,10180.859577,50.0,2020-01-09 07:00:00,10249.671019,TIME_EXIT,18.81144200000017,WIN
2020-01-10,LONG,2020-01-10 04:00:00,10312.090806,10307.815478,10278.743249,10293.2793635,10262.090806,50.0,2020-01-10 07:00:00,10303.825172,TIME_EXIT,-8.265633999999409,LOSS
2020-01-13,LONG,2020-01-13 02:30:00,10282.733555,10280.168358,10243.970582,10262.06947,10232.733555,50.0,2020-01-13 07:00:00,10285.01373,TIME_EXIT,2.280174999999872,WIN
2020-01-14,SHORT,2020-01-14 01:15:00,10349.998713,10391.611904,10351.138801,10371.3753525,10399.998713,50.0,2020-01-14 07:00:00,10353.418976,TIME_EXIT,-3.420262999999977,LOSS
2020-01-16,LONG,2020-01-16 02:00:00,10360.829544,10355.129107,10333.467446,10344.298276500002,10310.829544,50.0,2020-01-16 07:00:00,10365.104872,TIME_EXIT,4.275327999999718,WIN
2020-01-17,LONG,2020-01-17 02:15:00,10430.944921,10430.374877,10413.843609,10422.109242999999,10380.944921,50.0,2020-01-17 07:00:00,10450.611429,TIME_EXIT,19.66650800000025,WIN
2020-01-20,SHORT,2020-01-20 01:00:00,10460.587194,10473.983221,10461.44226,10467.7127405,10510.587194,50.0,2020-01-20 07:00:00,10450.326407,TIME_EXIT,10.260786999999254,WIN
2020-01-24,LONG,2020-01-24 02:00:00,10571.175675,10569.750565,10549.799035,10559.7748,10521.175675,50.0,2020-01-24 07:00:00,10577.731177,TIME_EXIT,6.555501999999251,WIN
2020-01-30,SHORT,2020-01-30 01:00:00,10283.018577,10405.862997,10309.810631,10357.836814,10333.018577,50.0,2020-01-30 03:15:00,10333.018577,STOP_LOSS,-50.0,LOSS
2020-01-31,SHORT,2020-01-31 01:30:00,10485.099074,10544.38362,10492.794664,10518.589142,10535.099074,50.0,2020-01-31 07:00:00,10462.012303,TIME_EXIT,23.086771000000226,WIN
2020-02-04,LONG,2020-02-04 02:00:00,10495.074839,10473.413178,10359.974478,10416.693828,10445.074839,50.0,2020-02-04 07:00:00,10545.808729,TIME_EXIT,50.73388999999952,WIN
2020-02-05,LONG,2020-02-05 02:15:00,10672.643456,10664.377822,10623.904718,10644.14127,10622.643456,50.0,2020-02-05 07:00:00,10769.550888,TIME_EXIT,96.90743199999997,WIN
2020-02-07,SHORT,2020-02-07 03:45:00,10739.908614,10796.627964,10743.613899,10770.1209315,10789.908614,50.0,2020-02-07 07:00:00,10744.183942,TIME_EXIT,-4.275327999999718,LOSS
2020-02-12,LONG,2020-02-12 02:15:00,10914.912035,10904.651248,10857.907663,10881.2794555,10864.912035,50.0,2020-02-12 07:00:00,10917.762254,TIME_EXIT,2.8502189999999246,WIN
2020-02-13,SHORT,2020-02-13 01:45:00,10904.93627,10943.699243,10909.49662,10926.5979315,10954.93627,50.0,2020-02-13 07:00:00,10886.979893,TIME_EXIT,17.95637700000043,WIN
2020-02-18,SHORT,2020-02-18 01:00:00,10895.530549,10948.544614,10904.651248,10926.597931,10945.530549,50.0,2020-02-18 07:00:00,10916.622166,TIME_EXIT,-21.091617000000042,LOSS
2020-02-24,SHORT,2020-02-24 02:00:00,10515.311391,10629.890177,10549.228992,10589.559584499999,10565.311391,50.0,2020-02-24 07:00:00,10503.055451,TIME_EXIT,12.2559399999991,WIN
2020-02-26,SHORT,2020-02-26 02:30:00,10072.957468,10201.787347,10078.657905,10140.222625999999,10122.957468,50.0,2020-02-26 05:15:00,10122.957468,STOP_LOSS,-50.0,LOSS
2020-03-02,LONG,2020-03-02 01:45:00,9828.408714,9761.998621,9481.252091,9621.625356,9778.408714,50.0,2020-03-02 03:15:00,9778.408714,STOP_LOSS,-50.0,LOSS
2020-03-03,LONG,2020-03-03 03:30:00,10138.512495,10137.372408,9982.035495,10059.7039515,10088.512495,50.0,2020-03-03 05:00:00,10088.512495,STOP_LOSS,-50.0,LOSS
2020-03-04,LONG,2020-03-04 01:00:00,9953.818331,9938.997195,9755.443118,9847.2201565,9903.818331,50.0,2020-03-04 02:00:00,9903.818331,STOP_LOSS,-50.0,LOSS
2020-03-05,SHORT,2020-03-05 02:15:00,10033.909473,10132.527036,10051.295807,10091.9114215,10083.909473,50.0,2020-03-05 07:00:00,9967.784402,TIME_EXIT,66.12507100000039,WIN
2020-03-06,SHORT,2020-03-06 03:30:00,9694.733463,9948.97296,9713.829927,9831.401443499999,9744.733463,50.0,2020-03-06 07:00:00,9517.734889,TIME_EXIT,176.9985740000011,WIN
2020-03-10,LONG,2020-03-10 01:00:00,9411.136714,9367.813392,9133.525425,9250.6694085,9361.136714,50.0,2020-03-10 02:00:00,9361.136714,STOP_LOSS,-50.0,LOSS
2020-03-13,LONG,2020-03-13 01:00:00,8326.628547,8294.421077,7915.056984,8104.739030500001,8276.628547,50.0,2020-03-13 07:00:00,8690.601459,TIME_EXIT,363.97291199999927,WIN
2020-03-20,LONG,2020-03-20 01:15:00,8417.841492,8409.56885,8131.436908,8270.502879,8367.841492,50.0,2020-03-20 07:00:00,8606.971212,TIME_EXIT,189.12972000000082,WIN
2020-03-23,LONG,2020-03-23 02:00:00,7789.6912,7768.296435,7563.762485,7666.02946,7739.6912,50.0,2020-03-23 02:30:00,7739.6912,STOP_LOSS,-50.0,LOSS
2020-03-24,LONG,2020-03-24 01:00:00,8289.472904,8286.049741,8027.31572,8156.682730500001,8239.472904,50.0,2020-03-24 07:00:00,8278.63289,TIME_EXIT,-10.840013999999428,LOSS
2020-03-25,LONG,2020-03-25 02:30:00,8688.271318,8657.177593,8417.556229,8537.366911000001,8638.271318,50.0,2020-03-25 05:30:00,8638.271318,STOP_LOSS,-50.0,LOSS
2020-03-26,SHORT,2020-03-26 02:30:00,8392.738301,8614.388064,8393.594092,8503.991078,8442.738301,50.0,2020-03-26 05:30:00,8442.738301,STOP_LOSS,-50.0,LOSS
2020-03-27,SHORT,2020-03-27 04:00:00,8784.975655,9006.625417,8793.53356,8900.0794885,8834.975655,50.0,2020-03-27 07:00:00,8704.816603,TIME_EXIT,80.15905200000088,WIN
2020-04-01,SHORT,2020-04-01 01:00:00,8614.1028,8837.17888,8744.468233,8790.8235565,8664.1028,50.0,2020-04-01 01:45:00,8664.1028,STOP_LOSS,-50.0,LOSS
2020-04-02,LONG,2020-04-02 02:00:00,8630.648085,8613.24701,8511.978457,8562.612733499998,8580.648085,50.0,2020-04-02 04:45:00,8580.648085,STOP_LOSS,-50.0,LOSS
2020-04-03,SHORT,2020-04-03 03:30:00,8587.573292,8717.082935,8588.99961,8653.0412725,8637.573292,50.0,2020-04-03 06:30:00,8637.573292,STOP_LOSS,-50.0,LOSS
2020-04-06,LONG,2020-04-06 01:00:00,8937.876906,8919.049513,8699.967123,8809.508318,8887.876906,50.0,2020-04-06 07:00:00,8887.876906,STOP_LOSS,-50.0,LOSS
2020-04-07,LONG,2020-04-07 01:00:00,9242.823619,9238.82993,9069.09813,9153.96403,9192.823619,50.0,2020-04-07 07:00:00,9411.129102,TIME_EXIT,168.3054830000001,WIN
2020-04-15,SHORT,2020-04-15 02:15:00,9841.877031,9922.321347,9851.861255,9887.091301,9891.877031,50.0,2020-04-15 07:00:00,9777.978001,TIME_EXIT,63.899030000000494,WIN
2020-04-16,LONG,2020-04-16 01:00:00,9831.037017,9777.692737,9699.53053,9738.6116335,9781.037017,50.0,2020-04-16 07:00:00,9858.70758,TIME_EXIT,27.670562999999675,WIN
2020-04-22,LONG,2020-04-22 01:00:00,9692.969469,9688.119989,9584.854591,9636.487290000001,9642.969469,50.0,2020-04-22 07:00:00,9721.781085,TIME_EXIT,28.811616000000868,WIN
2020-04-24,LONG,2020-04-24 01:45:00,9773.984311,9773.699048,9696.963158,9735.331103,9723.984311,50.0,2020-04-24 07:00:00,9845.585457,TIME_EXIT,71.60114599999906,WIN
2020-04-28,LONG,2020-04-28 02:30:00,10104.034215,10095.476309,10015.031994,10055.254151500001,10054.034215,50.0,2020-04-28 07:00:00,10172.782726,TIME_EXIT,68.74851099999978,WIN
2020-05-01,SHORT,2020-05-01 01:15:00,10013.035149,10111.451067,10026.442535,10068.946801,10063.035149,50.0,2020-05-01 07:00:00,10015.317257,TIME_EXIT,-2.2821080000012444,LOSS
2020-05-04,LONG,2020-05-04 01:30:00,9904.349744,9892.939203,9763.144297,9828.04175,9854.349744,50.0,2020-05-04 04:00:00,9854.349744,STOP_LOSS,-50.0,LOSS
2020-05-06,LONG,2020-05-06 01:00:00,10236.96702,10229.550168,10129.993196,10179.771681999999,10186.96702,50.0,2020-05-06 07:00:00,10253.797568,TIME_EXIT,16.830547999999908,WIN
2020-05-07,LONG,2020-05-07 01:00:00,10309.138693,10304.574476,10196.174335,10250.374405499999,10259.138693,50.0,2020-05-07 07:00:00,10359.345074,TIME_EXIT,50.206380999999965,WIN
2020-05-08,LONG,2020-05-08 01:00:00,10523.656867,10516.240015,10400.423022,10458.3315185,10473.656867,50.0,2020-05-08 02:30:00,10473.656867,STOP_LOSS,-50.0,LOSS
2020-05-11,SHORT,2020-05-11 04:00:00,10493.98946,10594.687486,10512.531589,10553.6095375,10543.98946,50.0,2020-05-11 07:00:00,10440.074653,TIME_EXIT,53.91480700000102,WIN
2020-05-13,LONG,2020-05-13 01:00:00,10407.55461,10390.438799,10266.634427,10328.536613,10357.55461,50.0,2020-05-13 02:30:00,10357.55461,STOP_LOSS,-50.0,LOSS
2020-05-15,LONG,2020-05-15 02:00:00,10409.551455,10406.69882,10329.10714,10367.902979999999,10359.551455,50.0,2020-05-15 05:30:00,10359.551455,STOP_LOSS,-50.0,LOSS
2020-05-18,LONG,2020-05-18 02:30:00,10518.23686,10513.672643,10446.35045,10480.0115465,10468.23686,50.0,2020-05-18 07:00:00,10597.540121,TIME_EXIT,79.30326099999911,WIN
2020-05-20,LONG,2020-05-20 03:15:00,10711.360269,10687.96866,10616.08225,10652.025454999999,10661.360269,50.0,2020-05-20 07:00:00,10729.617135,TIME_EXIT,18.256865999999718,WIN
2020-05-21,SHORT,2020-05-21 03:00:00,10751.582427,10829.174107,10755.576116,10792.375111500001,10801.582427,50.0,2020-05-21 07:00:00,10781.535098,TIME_EXIT,-29.95267100000092,LOSS
2020-05-22,SHORT,2020-05-22 01:30:00,10588.982215,10735.037142,10592.405377,10663.721259499998,10638.982215,50.0,2020-05-22 06:00:00,10638.982215,STOP_LOSS,-50.0,LOSS
2020-05-25,LONG,2020-05-25 01:00:00,10806.638288,10800.077227,10744.736102,10772.4066645,10756.638288,50.0,2020-05-25 07:00:00,10842.866756,TIME_EXIT,36.22846799999934,WIN
2020-05-26,LONG,2020-05-26 01:15:00,10951.552161,10948.414262,10844.578338,10896.496299999999,10901.552161,50.0,2020-05-26 06:15:00,10901.552161,STOP_LOSS,-50.0,LOSS
2020-06-02,LONG,2020-06-02 01:00:00,10949.84058,10941.567938,10901.631043,10921.5994905,10899.84058,50.0,2020-06-02 07:00:00,10981.504832,TIME_EXIT,31.664252000000488,WIN
2020-06-05,LONG,2020-06-05 01:00:00,11041.124909,11029.999632,10966.671128,10998.33538,10991.124909,50.0,2020-06-05 07:00:00,10991.124909,STOP_LOSS,-50.0,LOSS
2020-06-08,SHORT,2020-06-08 02:00:00,11185.753519,11268.479942,11212.283027,11240.3814845,11235.753519,50.0,2020-06-08 07:00:00,11172.91666,TIME_EXIT,12.836858999999095,WIN
2020-06-09,SHORT,2020-06-09 02:45:00,11247.940968,11292.727342,11249.652549,11271.1899455,11297.940968,50.0,2020-06-09 07:00:00,11245.088333,TIME_EXIT,2.8526350000011007,WIN
2020-06-11,SHORT,2020-06-11 01:00:00,11406.832754,11519.511848,11411.967498,11465.739673,11456.832754,50.0,2020-06-11 07:00:00,11344.930568,TIME_EXIT,61.90218599999935,WIN
2020-06-12,LONG,2020-06-12 03:15:00,11128.415549,11114.7229,10957.542695,11036.1327975,11078.415549,50.0,2020-06-12 07:00:00,11093.898662,TIME_EXIT,-34.51688699999977,LOSS
2020-06-15,SHORT,2020-06-15 01:00:00,10743.401199,10952.122688,10865.402575,10908.7626315,10793.401199,50.0,2020-06-15 03:00:00,10793.401199,STOP_LOSS,-50.0,LOSS
2020-06-17,LONG,2020-06-17 02:15:00,11444.964437,11413.256978,11329.275059,11371.266018499999,11394.964437,50.0,2020-06-17 04:45:00,11394.964437,STOP_LOSS,-50.0,LOSS
2020-06-18,LONG,2020-06-18 03:30:00,11447.535312,11420.398297,11273.572766,11346.985531499999,11397.535312,50.0,2020-06-18 05:00:00,11397.535312,STOP_LOSS,-50.0,LOSS
2020-06-19,LONG,2020-06-19 01:00:00,11467.816659,11457.247506,11405.2587,11431.253103,11417.816659,50.0,2020-06-19 07:00:00,11524.947216,TIME_EXIT,57.13055700000041,WIN
2020-06-22,LONG,2020-06-22 02:15:00,11432.110061,11423.540478,11283.570614,11353.555546,11382.110061,50.0,2020-06-22 07:00:00,11439.537034,TIME_EXIT,7.426973000001453,WIN
2020-06-23,LONG,2020-06-23 02:15:00,11622.354815,11606.929565,11394.403894,11500.6667295,11572.354815,50.0,2020-06-23 07:00:00,11650.063135,TIME_EXIT,27.70831999999973,WIN
2020-06-24,SHORT,2020-06-24 02:30:00,11606.072607,11702.623248,11614.927843,11658.7755455,11656.072607,50.0,2020-06-24 07:00:00,11622.926121,TIME_EXIT,-16.85351400000036,LOSS
2020-06-26,SHORT,2020-06-26 02:00:00,11486.38409,11563.795995,11510.664577,11537.230286,11536.38409,50.0,2020-06-26 04:30:00,11536.38409,STOP_LOSS,-50.0,LOSS
2020-07-02,LONG,2020-07-02 01:00:00,11780.320805,11768.037735,11714.906317,11741.472026,11730.320805,50.0,2020-07-02 07:00:00,11815.456097,TIME_EXIT,35.135292000000845,WIN
2020-07-03,LONG,2020-07-03 01:00:00,11861.160543,11851.162695,11814.599139,11832.880917,11811.160543,50.0,2020-07-03 07:00:00,11820.312194,TIME_EXIT,-40.84834899999987,LOSS
2020-07-07,SHORT,2020-07-07 01:00:00,12081.398839,12185.376452,12095.681478,12140.528965000001,12131.398839,50.0,2020-07-07 07:00:00,12075.114478,TIME_EXIT,6.28436099999999,WIN
2020-07-10,SHORT,2020-07-10 01:00:00,12193.089077,12292.781899,12201.087355,12246.934626999999,12243.089077,50.0,2020-07-10 06:00:00,12243.089077,STOP_LOSS,-50.0,LOSS
2020-07-16,SHORT,2020-07-16 03:00:00,12079.684922,12173.664688,12083.684061,12128.6743745,12129.684922,50.0,2020-07-16 07:00:00,12047.69181,TIME_EXIT,31.99311200000011,WIN
2020-07-17,LONG,2020-07-17 03:15:00,12123.675451,12120.53327,12060.831838,12090.682553999999,12073.675451,50.0,2020-07-17 07:00:00,12127.388937,TIME_EXIT,3.7134860000005574,WIN
2020-07-21,LONG,2020-07-21 01:00:00,12616.712156,12592.717322,12495.595375,12544.1563485,12566.712156,50.0,2020-07-21 07:00:00,12614.141281,TIME_EXIT,-2.5708749999994325,LOSS
2020-07-22,SHORT,2020-07-22 02:30:00,12363.623789,12473.028806,12392.189068,12432.608937,12413.623789,50.0,2020-07-22 05:15:00,12413.623789,STOP_LOSS,-50.0,LOSS
2020-07-23,LONG,2020-07-23 01:00:00,12428.752624,12400.187346,12347.055928,12373.621637,12378.752624,50.0,2020-07-23 07:00:00,12414.469985,TIME_EXIT,-14.282639000000927,LOSS
2020-07-24,SHORT,2020-07-24 01:45:00,11913.720655,12108.250201,11940.572016,12024.4111085,11963.720655,50.0,2020-07-24 05:00:00,11963.720655,STOP_LOSS,-50.0,LOSS
2020-07-28,SHORT,2020-07-28 02:45:00,12204.229536,12292.781899,12205.086494,12248.934196499999,12254.229536,50.0,2020-07-28 07:00:00,12145.956368,TIME_EXIT,58.27316800000153,WIN
2020-07-29,LONG,2020-07-29 02:00:00,12095.395825,12088.825811,12011.413907,12050.119859,12045.395825,50.0,2020-07-29 07:00:00,12131.102423,TIME_EXIT,35.70659800000067,WIN
2020-07-30,SHORT,2020-07-30 01:15:00,12169.094244,12213.370425,12170.80816,12192.0892925,12219.094244,50.0,2020-07-30 07:00:00,12081.684492,TIME_EXIT,87.40975199999957,WIN
2020-08-05,LONG,2020-08-05 01:30:00,12696.12363,12686.411435,12632.423059,12659.417247000001,12646.12363,50.0,2020-08-05 07:00:00,12689.267963,TIME_EXIT,-6.855666999999812,LOSS
2020-08-11,LONG,2020-08-11 02:30:00,12714.691061,12711.54888,12635.56524,12673.55706,12664.691061,50.0,2020-08-11 06:30:00,12664.691061,STOP_LOSS,-50.0,LOSS
2020-08-12,LONG,2020-08-12 02:00:00,12511.877584,12510.734973,12429.895235,12470.315104000001,12461.877584,50.0,2020-08-12 07:00:00,12527.017182,TIME_EXIT,15.13959799999975,WIN
2020-08-17,LONG,2020-08-17 02:15:00,12790.960354,12785.818604,12739.2572,12762.537902,12740.960354,50.0,2020-08-17 07:00:00,12809.242132,TIME_EXIT,18.281777999998667,WIN
2020-08-21,SHORT,2020-08-21 02:15:00,13113.748,13167.450723,13127.744986,13147.5978545,13163.748,50.0,2020-08-21 07:00:00,13048.904818,TIME_EXIT,64.8431819999987,WIN
2020-08-24,LONG,2020-08-24 01:00:00,13272.8566,13271.428336,13216.583002,13244.005669,13222.8566,50.0,2020-08-24 07:00:00,13349.982852,TIME_EXIT,77.12625200000002,WIN
2020-08-26,LONG,2020-08-26 03:30:00,13442.248701,13434.821729,13402.257311,13418.539519999998,13392.248701,50.0,2020-08-26 07:00:00,13429.965631,TIME_EXIT,-12.283070000001317,LOSS
2020-09-01,LONG,2020-09-01 01:30:00,13925.858864,13910.719266,13822.452556,13866.585911,13875.858864,50.0,2020-09-01 07:00:00,13963.279379,TIME_EXIT,37.420514999999796,WIN
2020-09-02,LONG,2020-09-02 02:15:00,14191.801606,14188.08812,14078.397451,14133.2427855,14141.801606,50.0,2020-09-02 07:00:00,14204.370328,TIME_EXIT,12.56872199999998,WIN
2020-09-03,SHORT,2020-09-03 04:00:00,14102.96359,14212.654259,14122.673632,14167.6639455,14152.96359,50.0,2020-09-03 07:00:00,14020.409935,TIME_EXIT,82.55365499999971,WIN
2020-09-04,LONG,2020-09-04 02:15:00,13409.398631,13379.976394,13234.293474,13307.134934,13359.398631,50.0,2020-09-04 06:00:00,13359.398631,STOP_LOSS,-50.0,LOSS
2020-09-08,SHORT,2020-09-08 03:00:00,13090.324471,13235.721738,13106.035374,13170.878556,13140.324471,50.0,2020-09-08 07:00:00,12758.681589,TIME_EXIT,331.6428820000001,WIN
2020-09-09,LONG,2020-09-09 02:30:00,12826.381299,12752.968534,12569.293794,12661.131163999999,12776.381299,50.0,2020-09-09 07:00:00,12850.947439,TIME_EXIT,24.566139999998995,WIN
2020-09-10,SHORT,2020-09-10 02:45:00,12908.934954,13080.612277,12944.070246,13012.3412615,12958.934954,50.0,2020-09-10 04:00:00,12958.934954,STOP_LOSS,-50.0,LOSS
2020-09-11,LONG,2020-09-11 01:00:00,12892.652745,12875.513578,12774.392492,12824.953035,12842.652745,50.0,2020-09-11 06:30:00,12842.652745,STOP_LOSS,-50.0,LOSS
2020-09-14,LONG,2020-09-14 01:00:00,12848.979728,12846.376994,12745.827214,12796.102104000001,12798.979728,50.0,2020-09-14 04:30:00,12798.979728,STOP_LOSS,-50.0,LOSS
2020-09-15,LONG,2020-09-15 01:00:00,12950.213594,12944.208195,12849.265699,12896.736947,12900.213594,50.0,2020-09-15 07:00:00,13034.575148,TIME_EXIT,84.36155399999916,WIN
2020-09-16,LONG,2020-09-16 03:00:00,13168.409751,13150.679526,13027.139893,13088.9097095,13118.409751,50.0,2020-09-16 06:15:00,13118.409751,STOP_LOSS,-50.0,LOSS
2020-09-17,SHORT,2020-09-17 01:00:00,12657.378908,12908.747745,12657.66488,12783.2063125,12707.378908,50.0,2020-09-17 03:15:00,12707.378908,STOP_LOSS,-50.0,LOSS
2020-09-21,SHORT,2020-09-21 01:15:00,12436.609009,12571.587497,12445.760093,12508.673795,12486.609009,50.0,2020-09-21 02:00:00,12486.609009,STOP_LOSS,-50.0,LOSS
2020-09-23,LONG,2020-09-23 01:00:00,12736.87895,12727.727866,12669.675677,12698.7017715,12686.87895,50.0,2020-09-23 07:00:00,12738.022835,TIME_EXIT,1.1438849999995,WIN
2020-09-25,SHORT,2020-09-25 01:00:00,12475.501116,12555.859071,12492.659398,12524.259234500001,12525.501116,50.0,2020-09-25 07:00:00,12458.056862,TIME_EXIT,17.444254,WIN
2020-09-28,LONG,2020-09-28 01:00:00,12815.807049,12801.50848,12743.17032,12772.3394,12765.807049,50.0,2020-09-28 07:00:00,12984.81613,TIME_EXIT,169.00908100000015,WIN
2020-09-29,SHORT,2020-09-29 01:30:00,13020.27658,13091.769423,13036.290977,13064.030200000001,13070.27658,50.0,2020-09-29 07:00:00,12984.244187,TIME_EXIT,36.0323929999995,WIN
2020-09-30,SHORT,2020-09-30 01:00:00,12794.645167,13071.179484,12847.549871,12959.3646775,12844.645167,50.0,2020-09-30 02:00:00,12844.645167,STOP_LOSS,-50.0,LOSS
2020-10-01,LONG,2020-10-01 01:00:00,13141.814413,13129.231673,13051.447459,13090.339566,13091.814413,50.0,2020-10-01 07:00:00,13219.026684,TIME_EXIT,77.21227100000033,WIN
2020-10-02,SHORT,2020-10-02 01:00:00,13001.116498,13262.208361,13100.062593,13181.135477,13051.116498,50.0,2020-10-02 01:15:00,13051.116498,STOP_LOSS,-50.0,LOSS
2020-10-05,SHORT,2020-10-05 02:00:00,12919.614657,13001.116498,12927.907827,12964.5121625,12969.614657,50.0,2020-10-05 04:30:00,12969.614657,STOP_LOSS,-50.0,LOSS
2020-10-07,LONG,2020-10-07 01:00:00,12944.494166,12928.193798,12834.109217,12881.151507499999,12894.494166,50.0,2020-10-07 07:00:00,13001.974412,TIME_EXIT,57.48024599999917,WIN
2020-10-08,LONG,2020-10-08 01:00:00,13198.436745,13178.70472,13124.370159,13151.5374395,13148.436745,50.0,2020-10-08 07:00:00,13227.891796,TIME_EXIT,29.455050999999003,WIN
2020-10-12,LONG,2020-10-12 01:00:00,13474.399119,13471.253434,13403.76419,13437.508812,13424.399119,50.0,2020-10-12 07:00:00,13633.399202,TIME_EXIT,159.0000830000008,WIN
2020-10-13,LONG,2020-10-13 03:30:00,13884.482067,13861.890328,13765.803947,13813.8471375,13834.482067,50.0,2020-10-13 07:00:00,13949.969511,TIME_EXIT,65.4874439999985,WIN
2020-10-15,SHORT,2020-10-15 01:45:00,13546.463905,13700.030532,13568.483701,13634.2571165,13596.463905,50.0,2020-10-15 07:00:00,13483.550203,TIME_EXIT,62.91370199999983,WIN
2020-10-19,LONG,2020-10-19 02:00:00,13653.131227,13636.258916,13570.771471,13603.5151935,13603.131227,50.0,2020-10-19 07:00:00,13629.109631,TIME_EXIT,-24.0215960000005,LOSS
2020-10-21,SHORT,2020-10-21 02:00:00,13371.735396,13434.93507,13372.879282,13403.907176,13421.735396,50.0,2020-10-21 07:00:00,13316.25695,TIME_EXIT,55.47844599999917,WIN
2020-10-26,SHORT,2020-10-26 02:00:00,13248.195764,13313.397236,13266.783903,13290.0905695,13298.195764,50.0,2020-10-26 07:00:00,13221.600426,TIME_EXIT,26.595337999999174,WIN
2020-10-29,LONG,2020-10-29 01:00:00,12885.584064,12873.001323,12773.769257,12823.38529,12835.584064,50.0,2020-10-29 02:30:00,12835.584064,STOP_LOSS,-50.0,LOSS
2020-10-30,SHORT,2020-10-30 01:00:00,12645.368111,12854.985127,12762.616373,12808.80075,12695.368111,50.0,2020-10-30 02:30:00,12695.368111,STOP_LOSS,-50.0,LOSS
2020-11-02,LONG,2020-11-02 01:45:00,12690.551588,12682.258418,12564.438212,12623.348315,12640.551588,50.0,2020-11-02 07:00:00,12746.316005,TIME_EXIT,55.76441700000032,WIN
2020-11-03,LONG,2020-11-03 02:30:00,12738.022835,12726.583981,12658.808765,12692.696372999999,12688.022835,50.0,2020-11-03 07:00:00,12734.305208,TIME_EXIT,-3.717626999999993,LOSS
2020-11-05,LONG,2020-11-05 01:15:00,13732.059325,13711.755358,13464.962064,13588.358711,13682.059325,50.0,2020-11-05 07:00:00,13811.273396,TIME_EXIT,79.21407100000033,WIN
2020-11-06,SHORT,2020-11-06 03:45:00,13618.242719,13820.138508,13625.106032,13722.62227,13668.242719,50.0,2020-11-06 05:00:00,13668.242719,STOP_LOSS,-50.0,LOSS
2020-11-10,SHORT,2020-11-10 04:00:00,13355.149057,13605.088036,13362.01237,13483.550202999999,13405.149057,50.0,2020-11-10 07:00:00,13299.956582,TIME_EXIT,55.19247499999983,WIN
2020-11-11,LONG,2020-11-11 02:30:00,13411.771389,13381.172452,13245.907993,13313.5402225,13361.771389,50.0,2020-11-11 07:00:00,13474.68509,TIME_EXIT,62.91370100000131,WIN
2020-11-12,LONG,2020-11-12 03:30:00,13625.106032,13615.097034,13476.400919,13545.7489765,13575.106032,50.0,2020-11-12 07:00:00,13600.798466,TIME_EXIT,-24.307565999999497,LOSS
2020-11-13,LONG,2020-11-13 01:00:00,13580.78047,13577.920756,13503.282228,13540.601492,13530.78047,50.0,2020-11-13 07:00:00,13611.093435,TIME_EXIT,30.312965000000986,WIN
