Date,Entry_Time,Direction,Entry_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points
2019-04-11,2019-04-11 02:30:00,SHORT,8778.002237,2019-04-11 07:00:00,8791.230782,TIME_EXIT,-13.22854499999994
2019-04-12,2019-04-12 03:00:00,LONG,8782.891047,2019-04-12 07:00:00,8813.661793,TIME_EXIT,30.770746000000145
2019-04-15,2019-04-15 02:00:00,SHORT,8790.080474,2019-04-15 07:00:00,8797.269901,TIME_EXIT,-7.189426999999341
2019-04-16,2019-04-16 01:00:00,LONG,8822.289105,2019-04-16 07:00:00,8834.367342,TIME_EXIT,12.078236999999717
2019-04-25,2019-04-25 02:00:00,SHORT,9032.22036,2019-04-25 07:00:00,9058.67745,TIME_EXIT,-26.45708999999988
2019-04-26,2019-04-26 02:45:00,LONG,8982.181951,2019-04-26 07:00:00,8979.018604,TIME_EXIT,-3.1633469999997033
2019-04-29,2019-04-29 01:00:00,LONG,9029.34459,2019-04-29 07:00:00,9014.678159,TIME_EXIT,-14.666431000001467
2019-05-02,2019-05-02 02:45:00,LONG,8940.770854,2019-05-02 07:00:00,8940.1957,TIME_EXIT,-0.5751540000001114
2019-05-03,2019-05-03 02:45:00,LONG,8939.908123,2019-05-03 07:00:00,8954.574553,TIME_EXIT,14.666430000001128
2019-05-07,2019-05-07 01:15:00,LONG,8972.116754,2019-05-07 07:00:00,8900.797643,TIME_EXIT,-71.3191110000007
2019-05-09,2019-05-09 01:45:00,SHORT,8720.199248,2019-05-09 07:00:00,8708.121011,TIME_EXIT,12.078237000001536
2019-05-13,2019-05-13 02:00:00,SHORT,8625.873972,2019-05-13 07:00:00,8540.176007,TIME_EXIT,85.69796499999939
2019-05-14,2019-05-14 02:15:00,LONG,8480.072401,2019-05-14 07:00:00,8502.215835,TIME_EXIT,22.143434000001434
2019-05-16,2019-05-16 04:00:00,LONG,8656.932294,2019-05-16 07:00:00,8670.735993,TIME_EXIT,13.803699000000051
2019-05-17,2019-05-17 01:15:00,SHORT,8698.055814,2019-05-17 07:00:00,8649.167714,TIME_EXIT,48.88810000000012
2019-05-20,2019-05-20 02:30:00,SHORT,8647.729828,2019-05-20 07:00:00,8539.313276,TIME_EXIT,108.41655199999877
2019-05-22,2019-05-22 01:00:00,SHORT,8559.731247,2019-05-22 07:00:00,8520.620767,TIME_EXIT,39.11047999999937
2019-05-23,2019-05-23 01:00:00,SHORT,8478.346939,2019-05-23 07:00:00,8436.073111,TIME_EXIT,42.27382799999941
2019-05-24,2019-05-24 01:30:00,LONG,8453.902889,2019-05-24 07:00:00,8436.935842,TIME_EXIT,-16.967047000000093
2019-05-27,2019-05-27 01:45:00,LONG,8423.707297,2019-05-27 07:00:00,8412.779369,TIME_EXIT,-10.927928000000975
2019-05-28,2019-05-28 03:00:00,SHORT,8408.465713,2019-05-28 07:00:00,8421.981835,TIME_EXIT,-13.516122000000905
2019-05-29,2019-05-29 01:15:00,SHORT,8321.329863,2019-05-29 07:00:00,8323.055325,TIME_EXIT,-1.7254619999985152
2019-05-30,2019-05-30 01:00:00,LONG,8326.50625,2019-05-30 07:00:00,8317.016207,TIME_EXIT,-9.490042999999787
2019-05-31,2019-05-31 02:00:00,SHORT,8244.546788,2019-05-31 07:00:00,8228.154895,TIME_EXIT,16.391892999999982
2019-06-04,2019-06-04 02:30:00,LONG,8067.974472,2019-06-04 07:00:00,8091.555791,TIME_EXIT,23.581318999999894
2019-06-06,2019-06-06 02:15:00,LONG,8330.819906,2019-06-06 07:00:00,8335.421139,TIME_EXIT,4.601232999999411
2019-06-07,2019-06-07 02:00:00,LONG,8394.08686,2019-06-07 07:00:00,8405.589942,TIME_EXIT,11.503082000001086
2019-06-11,2019-06-11 03:00:00,LONG,8681.663922,2019-06-11 07:00:00,8711.284359,TIME_EXIT,29.620436999999583
2019-06-12,2019-06-12 01:00:00,SHORT,8610.632387,2019-06-12 07:00:00,8612.933004,TIME_EXIT,-2.300617000000784
2019-06-13,2019-06-13 03:30:00,LONG,8644.278904,2019-06-13 07:00:00,8623.860932,TIME_EXIT,-20.4179720000011
2019-06-14,2019-06-14 02:15:00,SHORT,8600.854767,2019-06-14 07:00:00,8596.828688,TIME_EXIT,4.026079000001118
2019-06-20,2019-06-20 01:15:00,LONG,8905.899066,2019-06-20 07:00:00,8943.440424,TIME_EXIT,37.5413580000004
2019-06-26,2019-06-26 03:45:00,LONG,8768.05637,2019-06-26 07:00:00,8803.591701,TIME_EXIT,35.53533099999913
2019-06-27,2019-06-27 01:15:00,LONG,8814.768136,2019-06-27 07:00:00,8802.4454,TIME_EXIT,-12.322736000000077
2019-07-01,2019-07-01 01:00:00,LONG,8966.366444,2019-07-01 07:00:00,8978.975755,TIME_EXIT,12.609311000000162
2019-07-02,2019-07-02 03:00:00,SHORT,8906.758792,2019-07-02 07:00:00,8917.362076,TIME_EXIT,-10.603283999998894
2019-07-03,2019-07-03 02:00:00,LONG,8991.585066,2019-07-03 07:00:00,9006.773554,TIME_EXIT,15.18848799999978
2019-07-05,2019-07-05 02:15:00,SHORT,9046.894089,2019-07-05 07:00:00,9019.09629,TIME_EXIT,27.79779899999994
2019-07-08,2019-07-08 01:00:00,SHORT,8966.366444,2019-07-08 07:00:00,8967.22617,TIME_EXIT,-0.8597260000005917
2019-07-09,2019-07-09 02:30:00,SHORT,8882.973046,2019-07-09 07:00:00,8908.764818,TIME_EXIT,-25.791772000000492
2019-07-10,2019-07-10 01:00:00,SHORT,8979.548905,2019-07-10 07:00:00,8976.683153,TIME_EXIT,2.865751999999702
2019-07-15,2019-07-15 01:45:00,LONG,9138.025019,2019-07-15 07:00:00,9144.902825,TIME_EXIT,6.8778059999986
2019-07-17,2019-07-17 01:15:00,LONG,9113.666123,2019-07-17 07:00:00,9113.379547,TIME_EXIT,-0.28657600000042294
2019-07-22,2019-07-22 01:00:00,LONG,9006.486979,2019-07-22 07:00:00,9014.797661,TIME_EXIT,8.31068200000118
2019-07-23,2019-07-23 03:30:00,LONG,9107.934618,2019-07-23 07:00:00,9123.696256,TIME_EXIT,15.761637999999948
2019-07-24,2019-07-24 02:30:00,SHORT,9101.343387,2019-07-24 07:00:00,9113.952698,TIME_EXIT,-12.609310999998343
2019-07-30,2019-07-30 01:30:00,SHORT,9177.858979,2019-07-30 07:00:00,9109.940644,TIME_EXIT,67.9183350000003
2019-08-01,2019-08-01 04:00:00,LONG,9042.308885,2019-08-01 07:00:00,9022.821768,TIME_EXIT,-19.48711700000058
2019-08-02,2019-08-02 02:45:00,SHORT,8887.271675,2019-08-02 07:00:00,8890.424002,TIME_EXIT,-3.1523269999997865
2019-08-05,2019-08-05 03:00:00,SHORT,8676.065715,2019-08-05 07:00:00,8653.139695,TIME_EXIT,22.92602000000079
2019-08-06,2019-08-06 03:15:00,LONG,8564.874518,2019-08-06 07:00:00,8565.734243,TIME_EXIT,0.8597250000002532
2019-08-07,2019-08-07 02:45:00,LONG,8637.378056,2019-08-07 07:00:00,8564.301367,TIME_EXIT,-73.07668899999953
2019-08-13,2019-08-13 01:15:00,SHORT,8657.724899,2019-08-13 07:00:00,8644.829012,TIME_EXIT,12.895887000000585
2019-08-14,2019-08-14 02:15:00,SHORT,8852.022919,2019-08-14 07:00:00,8738.252544,TIME_EXIT,113.77037499999824
2019-08-15,2019-08-15 01:30:00,LONG,8650.273942,2019-08-15 04:45:00,8550.273942,CATASTROPHE_SL,-100.0
2019-08-16,2019-08-16 01:15:00,LONG,8662.310103,2019-08-16 07:00:00,8685.236123,TIME_EXIT,22.92602000000079
2019-08-19,2019-08-19 01:00:00,LONG,8792.415267,2019-08-19 07:00:00,8832.535802,TIME_EXIT,40.12053500000002
2019-08-20,2019-08-20 01:00:00,LONG,8880.107293,2019-08-20 07:00:00,8865.491956,TIME_EXIT,-14.615336999999272
2019-08-21,2019-08-21 02:00:00,LONG,8838.553882,2019-08-21 07:00:00,8856.321547,TIME_EXIT,17.767664999999397
2019-08-23,2019-08-23 01:00:00,LONG,8895.868932,2019-08-23 07:00:00,8795.868932,CATASTROPHE_SL,-100.0
2019-08-26,2019-08-26 01:45:00,LONG,8614.738611,2019-08-26 07:00:00,8651.993394,TIME_EXIT,37.2547829999985
2019-08-29,2019-08-29 02:00:00,LONG,8762.03829,2019-08-29 07:00:00,8815.914437,TIME_EXIT,53.87614699999904
2019-08-30,2019-08-30 02:45:00,LONG,8867.784558,2019-08-30 07:00:00,8888.1314,TIME_EXIT,20.346842000000834
2019-09-02,2019-09-02 02:00:00,LONG,8772.641574,2019-09-02 07:00:00,8791.555541,TIME_EXIT,18.91396700000041
2019-09-04,2019-09-04 01:00:00,LONG,8833.395527,2019-09-04 07:00:00,8825.657996,TIME_EXIT,-7.737531000000672
2019-09-10,2019-09-10 01:15:00,SHORT,8956.622885,2019-09-10 07:00:00,8951.751106,TIME_EXIT,4.87177900000097
2019-09-16,2019-09-16 02:00:00,LONG,8994.06619,2019-09-16 07:00:00,9001.783965,TIME_EXIT,7.717775000000984
2019-09-20,2019-09-20 02:45:00,LONG,9077.246653,2019-09-20 07:00:00,9080.105088,TIME_EXIT,2.8584350000000995
2019-09-23,2019-09-23 02:15:00,SHORT,8987.777633,2019-09-23 07:00:00,8959.764969,TIME_EXIT,28.01266399999986
2019-09-24,2019-09-24 01:15:00,SHORT,8997.210469,2019-09-24 07:00:00,9004.070713,TIME_EXIT,-6.860243999999511
2019-09-25,2019-09-25 02:30:00,SHORT,8825.132673,2019-09-25 07:00:00,8831.421231,TIME_EXIT,-6.288558000000194
2019-09-26,2019-09-26 02:45:00,LONG,8942.042671,2019-09-26 07:00:00,8952.618881,TIME_EXIT,10.576210000001083
2019-09-27,2019-09-27 01:00:00,LONG,8908.027293,2019-09-27 07:00:00,8919.746877,TIME_EXIT,11.719584000000395
2019-10-02,2019-10-02 01:15:00,SHORT,8800.264287,2019-10-02 07:00:00,8756.816073,TIME_EXIT,43.44821400000001
2019-10-03,2019-10-03 01:45:00,LONG,8666.203679,2019-10-03 07:00:00,8642.192824,TIME_EXIT,-24.010855000000447
2019-10-08,2019-10-08 02:45:00,SHORT,8842.569128,2019-10-08 07:00:00,8793.97573,TIME_EXIT,48.59339799999907
2019-10-09,2019-10-09 02:15:00,LONG,8748.240768,2019-10-09 07:00:00,8800.835975,TIME_EXIT,52.5952070000003
2019-10-11,2019-10-11 03:00:00,LONG,8940.32761,2019-10-11 07:00:00,8967.482744,TIME_EXIT,27.155134000000544
2019-10-14,2019-10-14 02:00:00,SHORT,8978.630641,2019-10-14 07:00:00,8962.909247,TIME_EXIT,15.721394000000146
2019-10-15,2019-10-15 01:00:00,LONG,9021.793011,2019-10-15 07:00:00,9008.358366,TIME_EXIT,-13.434644999999364
2019-10-17,2019-10-17 03:00:00,LONG,9101.257508,2019-10-17 07:00:00,9112.977093,TIME_EXIT,11.719584999998915
2019-10-18,2019-10-18 01:00:00,SHORT,9064.383695,2019-10-18 07:00:00,9095.826482,TIME_EXIT,-31.442786999999953
2019-10-22,2019-10-22 03:00:00,SHORT,9082.105993,2019-10-22 07:00:00,9115.835528,TIME_EXIT,-33.729535000000396
2019-10-23,2019-10-23 03:00:00,LONG,8985.205041,2019-10-23 07:00:00,8983.204137,TIME_EXIT,-2.000903999998627
2019-10-25,2019-10-25 01:45:00,LONG,9079.533401,2019-10-25 07:00:00,9069.814722,TIME_EXIT,-9.71867900000143
2019-10-29,2019-10-29 03:00:00,SHORT,9260.75819,2019-10-29 07:00:00,9255.041319,TIME_EXIT,5.716871000000538
2019-11-04,2019-11-04 02:00:00,LONG,9369.950412,2019-11-04 07:00:00,9386.529336,TIME_EXIT,16.57892399999946
2019-11-07,2019-11-07 01:00:00,LONG,9385.957649,2019-11-07 07:00:00,9425.118211,TIME_EXIT,39.16056200000094
2019-11-11,2019-11-11 01:00:00,SHORT,9405.395008,2019-11-11 07:00:00,9403.10826,TIME_EXIT,2.2867479999986244
2019-11-13,2019-11-13 03:00:00,SHORT,9419.40134,2019-11-13 07:00:00,9424.832367,TIME_EXIT,-5.43102700000054
2019-11-18,2019-11-18 01:15:00,LONG,9541.456521,2019-11-18 07:00:00,9535.739651,TIME_EXIT,-5.716870000000199
2019-11-19,2019-11-19 02:15:00,LONG,9555.748697,2019-11-19 07:00:00,9569.469186,TIME_EXIT,13.720488999999361
2019-11-20,2019-11-20 03:00:00,SHORT,9482.286914,2019-11-20 07:00:00,9502.867647,TIME_EXIT,-20.580732999998872
2019-11-22,2019-11-22 02:15:00,LONG,9498.579994,2019-11-22 07:00:00,9479.714322,TIME_EXIT,-18.865671999999904
2019-11-26,2019-11-26 03:00:00,SHORT,9567.754124,2019-11-26 07:00:00,9584.047205,TIME_EXIT,-16.29308100000162
2019-11-27,2019-11-27 01:00:00,LONG,9622.636079,2019-11-27 07:00:00,9625.780358,TIME_EXIT,3.144279000000097
2019-11-28,2019-11-28 01:00:00,LONG,9642.645125,2019-11-28 07:00:00,9650.3629,TIME_EXIT,7.717775000000984
2019-12-05,2019-12-05 01:00:00,LONG,9502.867647,2019-12-05 07:00:00,9516.588135,TIME_EXIT,13.720488000000842
2019-12-06,2019-12-06 01:00:00,LONG,9531.737842,2019-12-06 07:00:00,9526.306815,TIME_EXIT,-5.43102700000054
2019-12-10,2019-12-10 02:30:00,SHORT,9545.172487,2019-12-10 07:00:00,9529.451094,TIME_EXIT,15.721392999999807
2019-12-16,2019-12-16 02:00:00,LONG,9749.457659,2019-12-16 07:00:00,9767.699058,TIME_EXIT,18.241399000000456
2019-12-20,2019-12-20 01:15:00,SHORT,9881.707801,2019-12-20 07:00:00,9907.359768,TIME_EXIT,-25.651966999999786
2019-12-23,2019-12-23 01:00:00,SHORT,9935.576932,2019-12-23 07:00:00,9958.948725,TIME_EXIT,-23.371793000000253
2019-12-24,2019-12-24 03:15:00,LONG,9953.248288,2019-12-24 07:00:00,9954.103353,TIME_EXIT,0.8550649999997404
2019-12-26,2019-12-26 01:00:00,LONG,9965.789249,2019-12-26 07:00:00,9961.798943,TIME_EXIT,-3.9903059999996913
2019-12-30,2019-12-30 03:45:00,SHORT,10024.21873,2019-12-30 07:00:00,10020.513446,TIME_EXIT,3.705283999999665
2020-01-02,2020-01-02 01:15:00,LONG,10026.498905,2020-01-02 07:00:00,10057.566287,TIME_EXIT,31.06738199999927
2020-01-03,2020-01-03 01:45:00,SHORT,10024.788774,2020-01-03 07:00:00,10024.21873,TIME_EXIT,0.5700440000000526
2020-01-06,2020-01-06 02:15:00,SHORT,9986.025801,2020-01-06 07:00:00,9966.359293,TIME_EXIT,19.66650800000025
2020-01-08,2020-01-08 02:45:00,LONG,10069.537205,2020-01-08 07:00:00,10118.560965,TIME_EXIT,49.02376000000004
2020-01-09,2020-01-09 01:00:00,LONG,10230.859577,2020-01-09 07:00:00,10249.671019,TIME_EXIT,18.81144200000017
2020-01-10,2020-01-10 04:00:00,LONG,10312.090806,2020-01-10 07:00:00,10303.825172,TIME_EXIT,-8.265633999999409
2020-01-13,2020-01-13 02:30:00,LONG,10282.733555,2020-01-13 07:00:00,10285.01373,TIME_EXIT,2.280174999999872
2020-01-14,2020-01-14 01:15:00,SHORT,10349.998713,2020-01-14 07:00:00,10353.418976,TIME_EXIT,-3.420262999999977
2020-01-16,2020-01-16 02:00:00,LONG,10360.829544,2020-01-16 07:00:00,10365.104872,TIME_EXIT,4.275327999999718
2020-01-17,2020-01-17 02:15:00,LONG,10430.944921,2020-01-17 07:00:00,10450.611429,TIME_EXIT,19.66650800000025
2020-01-20,2020-01-20 01:00:00,SHORT,10460.587194,2020-01-20 07:00:00,10450.326407,TIME_EXIT,10.260786999999254
2020-01-24,2020-01-24 02:00:00,LONG,10571.175675,2020-01-24 07:00:00,10577.731177,TIME_EXIT,6.555501999999251
2020-01-30,2020-01-30 01:00:00,SHORT,10283.018577,2020-01-30 07:00:00,10311.235741,TIME_EXIT,-28.217163999999684
2020-01-31,2020-01-31 01:30:00,SHORT,10485.099074,2020-01-31 07:00:00,10462.012303,TIME_EXIT,23.086771000000226
2020-02-04,2020-02-04 02:00:00,LONG,10495.074839,2020-02-04 07:00:00,10545.808729,TIME_EXIT,50.73388999999952
2020-02-05,2020-02-05 02:15:00,LONG,10672.643456,2020-02-05 07:00:00,10769.550888,TIME_EXIT,96.90743199999997
2020-02-07,2020-02-07 03:45:00,SHORT,10739.908614,2020-02-07 07:00:00,10744.183942,TIME_EXIT,-4.275327999999718
2020-02-12,2020-02-12 02:15:00,LONG,10914.912035,2020-02-12 07:00:00,10917.762254,TIME_EXIT,2.8502189999999246
2020-02-13,2020-02-13 01:45:00,SHORT,10904.93627,2020-02-13 07:00:00,10886.979893,TIME_EXIT,17.95637700000043
2020-02-18,2020-02-18 01:00:00,SHORT,10895.530549,2020-02-18 07:00:00,10916.622166,TIME_EXIT,-21.091617000000042
2020-02-24,2020-02-24 02:00:00,SHORT,10515.311391,2020-02-24 07:00:00,10503.055451,TIME_EXIT,12.2559399999991
2020-02-26,2020-02-26 02:30:00,SHORT,10072.957468,2020-02-26 07:00:00,10091.483888,TIME_EXIT,-18.526420000000144
2020-03-02,2020-03-02 01:45:00,LONG,9828.408714,2020-03-02 03:30:00,9728.408714,CATASTROPHE_SL,-100.0
2020-03-03,2020-03-03 03:30:00,LONG,10138.512495,2020-03-03 06:45:00,10038.512495,CATASTROPHE_SL,-100.0
2020-03-04,2020-03-04 01:00:00,LONG,9953.818331,2020-03-04 07:00:00,9953.818331,TIME_EXIT,0.0
2020-03-05,2020-03-05 02:15:00,SHORT,10033.909473,2020-03-05 07:00:00,9967.784402,TIME_EXIT,66.12507100000039
2020-03-06,2020-03-06 03:30:00,SHORT,9694.733463,2020-03-06 07:00:00,9517.734889,TIME_EXIT,176.9985740000011
2020-03-10,2020-03-10 01:00:00,LONG,9411.136714,2020-03-10 02:15:00,9311.136714,CATASTROPHE_SL,-100.0
2020-03-13,2020-03-13 01:00:00,LONG,8326.628547,2020-03-13 07:00:00,8690.601459,TIME_EXIT,363.97291199999927
2020-03-20,2020-03-20 01:15:00,LONG,8417.841492,2020-03-20 07:00:00,8606.971212,TIME_EXIT,189.12972000000082
2020-03-23,2020-03-23 02:00:00,LONG,7789.6912,2020-03-23 02:30:00,7689.6912,CATASTROPHE_SL,-100.0
2020-03-24,2020-03-24 01:00:00,LONG,8289.472904,2020-03-24 07:00:00,8278.63289,TIME_EXIT,-10.840013999999428
2020-03-25,2020-03-25 02:30:00,LONG,8688.271318,2020-03-25 05:45:00,8588.271318,CATASTROPHE_SL,-100.0
2020-03-26,2020-03-26 02:30:00,SHORT,8392.738301,2020-03-26 07:00:00,8354.798252,TIME_EXIT,37.94004899999891
2020-03-27,2020-03-27 04:00:00,SHORT,8784.975655,2020-03-27 07:00:00,8704.816603,TIME_EXIT,80.15905200000088
2020-04-01,2020-04-01 01:00:00,SHORT,8614.1028,2020-04-01 07:00:00,8590.711191,TIME_EXIT,23.391609000000244
2020-04-02,2020-04-02 02:00:00,LONG,8630.648085,2020-04-02 07:00:00,8624.657551,TIME_EXIT,-5.99053400000048
2020-04-03,2020-04-03 03:30:00,SHORT,8587.573292,2020-04-03 06:45:00,8687.573292,CATASTROPHE_SL,-100.0
2020-04-06,2020-04-06 01:00:00,LONG,8937.876906,2020-04-06 07:00:00,8896.513695,TIME_EXIT,-41.363210999999865
2020-04-07,2020-04-07 01:00:00,LONG,9242.823619,2020-04-07 07:00:00,9411.129102,TIME_EXIT,168.3054830000001
2020-04-15,2020-04-15 02:15:00,SHORT,9841.877031,2020-04-15 07:00:00,9777.978001,TIME_EXIT,63.899030000000494
2020-04-16,2020-04-16 01:00:00,LONG,9831.037017,2020-04-16 07:00:00,9858.70758,TIME_EXIT,27.670562999999675
2020-04-22,2020-04-22 01:00:00,LONG,9692.969469,2020-04-22 07:00:00,9721.781085,TIME_EXIT,28.811616000000868
2020-04-24,2020-04-24 01:45:00,LONG,9773.984311,2020-04-24 07:00:00,9845.585457,TIME_EXIT,71.60114599999906
2020-04-28,2020-04-28 02:30:00,LONG,10104.034215,2020-04-28 07:00:00,10172.782726,TIME_EXIT,68.74851099999978
2020-05-01,2020-05-01 01:15:00,SHORT,10013.035149,2020-05-01 07:00:00,10015.317257,TIME_EXIT,-2.2821080000012444
2020-05-04,2020-05-04 01:30:00,LONG,9904.349744,2020-05-04 07:00:00,9887.80446,TIME_EXIT,-16.54528399999981
2020-05-06,2020-05-06 01:00:00,LONG,10236.96702,2020-05-06 07:00:00,10253.797568,TIME_EXIT,16.830547999999908
2020-05-07,2020-05-07 01:00:00,LONG,10309.138693,2020-05-07 07:00:00,10359.345074,TIME_EXIT,50.206380999999965
2020-05-08,2020-05-08 01:00:00,LONG,10523.656867,2020-05-08 07:00:00,10482.864182,TIME_EXIT,-40.79268500000035
2020-05-11,2020-05-11 04:00:00,SHORT,10493.98946,2020-05-11 07:00:00,10440.074653,TIME_EXIT,53.91480700000102
2020-05-13,2020-05-13 01:00:00,LONG,10407.55461,2020-05-13 07:00:00,10444.068342,TIME_EXIT,36.513732000001255
2020-05-15,2020-05-15 02:00:00,LONG,10409.551455,2020-05-15 05:45:00,10309.551455,CATASTROPHE_SL,-100.0
2020-05-18,2020-05-18 02:30:00,LONG,10518.23686,2020-05-18 07:00:00,10597.540121,TIME_EXIT,79.30326099999911
2020-05-20,2020-05-20 03:15:00,LONG,10711.360269,2020-05-20 07:00:00,10729.617135,TIME_EXIT,18.256865999999718
2020-05-21,2020-05-21 03:00:00,SHORT,10751.582427,2020-05-21 07:00:00,10781.535098,TIME_EXIT,-29.95267100000092
2020-05-22,2020-05-22 01:30:00,SHORT,10588.982215,2020-05-22 07:00:00,10681.407599,TIME_EXIT,-92.42538400000012
2020-05-25,2020-05-25 01:00:00,LONG,10806.638288,2020-05-25 07:00:00,10842.866756,TIME_EXIT,36.22846799999934
2020-05-26,2020-05-26 01:15:00,LONG,10951.552161,2020-05-26 07:00:00,10897.922618,TIME_EXIT,-53.6295429999991
2020-06-02,2020-06-02 01:00:00,LONG,10949.84058,2020-06-02 07:00:00,10981.504832,TIME_EXIT,31.664252000000488
2020-06-05,2020-06-05 01:00:00,LONG,11041.124909,2020-06-05 07:00:00,11000.332225,TIME_EXIT,-40.79268400000001
2020-06-08,2020-06-08 02:00:00,SHORT,11185.753519,2020-06-08 07:00:00,11172.91666,TIME_EXIT,12.836858999999095
2020-06-09,2020-06-09 02:45:00,SHORT,11247.940968,2020-06-09 07:00:00,11245.088333,TIME_EXIT,2.8526350000011007
2020-06-11,2020-06-11 01:00:00,SHORT,11406.832754,2020-06-11 07:00:00,11344.930568,TIME_EXIT,61.90218599999935
2020-06-12,2020-06-12 03:15:00,LONG,11128.415549,2020-06-12 07:00:00,11093.898662,TIME_EXIT,-34.51688699999977
2020-06-15,2020-06-15 01:00:00,SHORT,10743.401199,2020-06-15 04:00:00,10843.401199,CATASTROPHE_SL,-100.0
2020-06-17,2020-06-17 02:15:00,LONG,11444.964437,2020-06-17 07:00:00,11444.107478,TIME_EXIT,-0.8569590000006428
2020-06-18,2020-06-18 03:30:00,LONG,11447.535312,2020-06-18 07:00:00,11347.535312,CATASTROPHE_SL,-100.0
2020-06-19,2020-06-19 01:00:00,LONG,11467.816659,2020-06-19 07:00:00,11524.947216,TIME_EXIT,57.13055700000041
2020-06-22,2020-06-22 02:15:00,LONG,11432.110061,2020-06-22 07:00:00,11439.537034,TIME_EXIT,7.426973000001453
2020-06-23,2020-06-23 02:15:00,LONG,11622.354815,2020-06-23 07:00:00,11650.063135,TIME_EXIT,27.70831999999973
2020-06-24,2020-06-24 02:30:00,SHORT,11606.072607,2020-06-24 07:00:00,11622.926121,TIME_EXIT,-16.85351400000036
2020-06-26,2020-06-26 02:00:00,SHORT,11486.38409,2020-06-26 07:00:00,11520.091119,TIME_EXIT,-33.70702900000106
2020-07-02,2020-07-02 01:00:00,LONG,11780.320805,2020-07-02 07:00:00,11815.456097,TIME_EXIT,35.135292000000845
2020-07-03,2020-07-03 01:00:00,LONG,11861.160543,2020-07-03 07:00:00,11820.312194,TIME_EXIT,-40.84834899999987
2020-07-07,2020-07-07 01:00:00,SHORT,12081.398839,2020-07-07 07:00:00,12075.114478,TIME_EXIT,6.28436099999999
2020-07-10,2020-07-10 01:00:00,SHORT,12193.089077,2020-07-10 07:00:00,12201.658661,TIME_EXIT,-8.56958399999894
2020-07-16,2020-07-16 03:00:00,SHORT,12079.684922,2020-07-16 07:00:00,12047.69181,TIME_EXIT,31.99311200000011
2020-07-17,2020-07-17 03:15:00,LONG,12123.675451,2020-07-17 07:00:00,12127.388937,TIME_EXIT,3.7134860000005574
2020-07-21,2020-07-21 01:00:00,LONG,12616.712156,2020-07-21 07:00:00,12614.141281,TIME_EXIT,-2.5708749999994325
2020-07-22,2020-07-22 02:30:00,SHORT,12363.623789,2020-07-22 07:00:00,12425.039138,TIME_EXIT,-61.41534900000079
2020-07-23,2020-07-23 01:00:00,LONG,12428.752624,2020-07-23 07:00:00,12414.469985,TIME_EXIT,-14.282639000000927
2020-07-24,2020-07-24 01:45:00,SHORT,11913.720655,2020-07-24 07:00:00,11953.997697,TIME_EXIT,-40.27704200000153
2020-07-28,2020-07-28 02:45:00,SHORT,12204.229536,2020-07-28 07:00:00,12145.956368,TIME_EXIT,58.27316800000153
2020-07-29,2020-07-29 02:00:00,LONG,12095.395825,2020-07-29 07:00:00,12131.102423,TIME_EXIT,35.70659800000067
2020-07-30,2020-07-30 01:15:00,SHORT,12169.094244,2020-07-30 07:00:00,12081.684492,TIME_EXIT,87.40975199999957
2020-08-05,2020-08-05 01:30:00,LONG,12696.12363,2020-08-05 07:00:00,12689.267963,TIME_EXIT,-6.855666999999812
2020-08-11,2020-08-11 02:30:00,LONG,12714.691061,2020-08-11 07:00:00,12656.703546,TIME_EXIT,-57.98751499999889
2020-08-12,2020-08-12 02:00:00,LONG,12511.877584,2020-08-12 07:00:00,12527.017182,TIME_EXIT,15.13959799999975
2020-08-17,2020-08-17 02:15:00,LONG,12790.960354,2020-08-17 07:00:00,12809.242132,TIME_EXIT,18.281777999998667
2020-08-21,2020-08-21 02:15:00,SHORT,13113.748,2020-08-21 07:00:00,13048.904818,TIME_EXIT,64.8431819999987
2020-08-24,2020-08-24 01:00:00,LONG,13272.8566,2020-08-24 07:00:00,13349.982852,TIME_EXIT,77.12625200000002
2020-08-26,2020-08-26 03:30:00,LONG,13442.248701,2020-08-26 07:00:00,13429.965631,TIME_EXIT,-12.283070000001317
2020-09-01,2020-09-01 01:30:00,LONG,13925.858864,2020-09-01 07:00:00,13963.279379,TIME_EXIT,37.420514999999796
2020-09-02,2020-09-02 02:15:00,LONG,14191.801606,2020-09-02 07:00:00,14204.370328,TIME_EXIT,12.56872199999998
2020-09-03,2020-09-03 04:00:00,SHORT,14102.96359,2020-09-03 07:00:00,14020.409935,TIME_EXIT,82.55365499999971
2020-09-04,2020-09-04 02:15:00,LONG,13409.398631,2020-09-04 06:15:00,13309.398631,CATASTROPHE_SL,-100.0
2020-09-08,2020-09-08 03:00:00,SHORT,13090.324471,2020-09-08 07:00:00,12758.681589,TIME_EXIT,331.6428820000001
2020-09-09,2020-09-09 02:30:00,LONG,12826.381299,2020-09-09 07:00:00,12850.947439,TIME_EXIT,24.566139999998995
2020-09-10,2020-09-10 02:45:00,SHORT,12908.934954,2020-09-10 04:45:00,13008.934954,CATASTROPHE_SL,-100.0
2020-09-11,2020-09-11 01:00:00,LONG,12892.652745,2020-09-11 07:00:00,12876.941842,TIME_EXIT,-15.710902999999234
2020-09-14,2020-09-14 01:00:00,LONG,12848.979728,2020-09-14 07:00:00,12796.932938,TIME_EXIT,-52.04679000000033
