Date,Entry_Time,Direction,Entry_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Risk_R
2019-04-26,2019-04-26 02:45:00,LONG,8982.181951,2019-04-26 07:00:00,8979.018604,FORCE_CLOSE,-3.1633469999997033,36.796824000000925
2019-04-29,2019-04-29 01:00:00,LONG,9029.34459,2019-04-29 05:30:00,9010.952697,SL,-18.391892999999982,18.391892999999982
2019-05-02,2019-05-02 02:45:00,LONG,8940.770854,2019-05-02 07:00:00,8940.1957,FORCE_CLOSE,-0.5751540000001114,34.208630000000994
2019-05-03,2019-05-03 02:45:00,LONG,8939.908123,2019-05-03 07:00:00,8954.574553,FORCE_CLOSE,14.666430000001128,42.83594300000004
2019-05-07,2019-05-07 01:15:00,LONG,8972.116754,2019-05-07 06:45:00,8895.634295,SL,-76.48245900000074,76.48245900000074
2019-05-09,2019-05-09 01:45:00,SHORT,8720.199248,2019-05-09 07:00:00,8708.121011,FORCE_CLOSE,12.078237000001536,75.3321509999987
2019-05-13,2019-05-13 02:00:00,SHORT,8625.873972,2019-05-13 07:00:00,8540.176007,FORCE_CLOSE,85.69796499999939,58.07752700000128
2019-05-14,2019-05-14 02:15:00,LONG,8480.072401,2019-05-14 07:00:00,8502.215835,FORCE_CLOSE,22.143434000001434,79.9333829999996
2019-05-16,2019-05-16 04:00:00,LONG,8656.932294,2019-05-16 07:00:00,8670.735993,FORCE_CLOSE,13.803699000000051,62.10360600000058
2019-05-17,2019-05-17 01:15:00,SHORT,8698.055814,2019-05-17 07:00:00,8649.167714,FORCE_CLOSE,48.88810000000012,61.52845200000047
2019-05-20,2019-05-20 02:30:00,SHORT,8647.729828,2019-05-20 05:15:00,8548.254241999999,TP,99.47558600000048,49.73779300000024
2019-05-22,2019-05-22 01:00:00,SHORT,8559.731247,2019-05-22 07:00:00,8520.620767,FORCE_CLOSE,39.11047999999937,40.24775000000045
2019-05-23,2019-05-23 01:00:00,SHORT,8478.346939,2019-05-23 07:00:00,8436.073111,FORCE_CLOSE,42.27382799999941,68.43030100000033
2019-05-24,2019-05-24 01:30:00,LONG,8453.902889,2019-05-24 07:00:00,8436.935842,FORCE_CLOSE,-16.967047000000093,45.999291000000085
2019-05-27,2019-05-27 01:45:00,LONG,8423.707297,2019-05-27 07:00:00,8412.779369,FORCE_CLOSE,-10.927928000000975,36.50924699999996
2019-05-28,2019-05-28 03:00:00,SHORT,8408.465713,2019-05-28 07:00:00,8421.981835,FORCE_CLOSE,-13.516122000000905,46.86202200000116
2019-05-29,2019-05-29 01:15:00,SHORT,8321.329863,2019-05-29 07:00:00,8323.055325,FORCE_CLOSE,-1.7254619999985152,73.31911099999888
2019-05-30,2019-05-30 01:00:00,LONG,8326.50625,2019-05-30 07:00:00,8317.016207,FORCE_CLOSE,-9.490042999999787,36.50924699999996
2019-05-31,2019-05-31 02:00:00,SHORT,8244.546788,2019-05-31 07:00:00,8228.154895,FORCE_CLOSE,16.391892999999982,103.5147020000004
2019-06-04,2019-06-04 02:30:00,LONG,8067.974472,2019-06-04 07:00:00,8091.555791,FORCE_CLOSE,23.581318999999894,38.809863999999834
2019-06-06,2019-06-06 02:15:00,LONG,8330.819906,2019-06-06 07:00:00,8335.421139,FORCE_CLOSE,4.601232999999411,54.626602000000275
2019-06-07,2019-06-07 02:00:00,LONG,8394.08686,2019-06-07 07:00:00,8405.589942,FORCE_CLOSE,11.503082000001086,43.6986739999993
2019-06-11,2019-06-11 03:00:00,LONG,8681.663922,2019-06-11 07:00:00,8711.284359,FORCE_CLOSE,29.620436999999583,50.31294700000035
2019-06-12,2019-06-12 01:00:00,SHORT,8610.632387,2019-06-12 07:00:00,8612.933004,FORCE_CLOSE,-2.300617000000784,54.33902599999965
2019-06-13,2019-06-13 03:30:00,LONG,8644.278904,2019-06-13 07:00:00,8623.860932,FORCE_CLOSE,-20.4179720000011,109.84139900000082
2019-06-14,2019-06-14 02:15:00,SHORT,8600.854767,2019-06-14 07:00:00,8596.828688,FORCE_CLOSE,4.026079000001118,52.32598599999983
2019-06-20,2019-06-20 01:15:00,LONG,8905.899066,2019-06-20 07:00:00,8943.440424,FORCE_CLOSE,37.5413580000004,66.47943200000009
2019-06-26,2019-06-26 03:45:00,LONG,8768.05637,2019-06-26 07:00:00,8803.591701,FORCE_CLOSE,35.53533099999913,39.5413580000004
2019-06-27,2019-06-27 01:15:00,LONG,8814.768136,2019-06-27 07:00:00,8802.4454,FORCE_CLOSE,-12.322736000000077,55.30299600000035
2019-07-01,2019-07-01 01:00:00,LONG,8966.366444,2019-07-01 07:00:00,8978.975755,FORCE_CLOSE,12.609311000000162,58.45532499999899
2019-07-02,2019-07-02 03:00:00,SHORT,8906.758792,2019-07-02 07:00:00,8917.362076,FORCE_CLOSE,-10.603283999998894,35.529303999999684
2019-07-03,2019-07-03 02:00:00,LONG,8991.585066,2019-07-03 07:00:00,9006.773554,FORCE_CLOSE,15.18848799999978,24.352869999998802
2019-07-05,2019-07-05 02:15:00,SHORT,9046.894089,2019-07-05 07:00:00,9019.09629,FORCE_CLOSE,27.79779899999994,19.194515000001047
2019-07-08,2019-07-08 01:00:00,SHORT,8966.366444,2019-07-08 07:00:00,8967.22617,FORCE_CLOSE,-0.8597260000005917,42.12053500000002
2019-07-09,2019-07-09 02:30:00,SHORT,8882.973046,2019-07-09 07:00:00,8908.764818,FORCE_CLOSE,-25.791772000000492,66.76600600000165
2019-07-10,2019-07-10 01:00:00,SHORT,8979.548905,2019-07-10 07:00:00,8976.683153,FORCE_CLOSE,2.865751999999702,42.98026100000061
2019-07-15,2019-07-15 01:45:00,LONG,9138.025019,2019-07-15 07:00:00,9144.902825,FORCE_CLOSE,6.8778059999986,36.96218100000078
2019-07-17,2019-07-17 01:15:00,LONG,9113.666123,2019-07-17 07:00:00,9113.379547,FORCE_CLOSE,-0.28657600000042294,26.072321000001466
2019-07-22,2019-07-22 01:00:00,LONG,9006.486979,2019-07-22 07:00:00,9014.797661,FORCE_CLOSE,8.31068200000118,29.79779899999994
2019-07-23,2019-07-23 03:30:00,LONG,9107.934618,2019-07-23 07:00:00,9123.696256,FORCE_CLOSE,15.761637999999948,29.79779999999846
2019-07-24,2019-07-24 02:30:00,SHORT,9101.343387,2019-07-24 07:00:00,9113.952698,FORCE_CLOSE,-12.609310999998343,38.395056999999724
2019-07-30,2019-07-30 01:30:00,SHORT,9177.858979,2019-07-30 03:30:00,9142.908853,TP,34.95012599999973,17.475062999999864
2019-08-01,2019-08-01 04:00:00,LONG,9042.308885,2019-08-01 07:00:00,9022.821768,FORCE_CLOSE,-19.48711700000058,68.48545800000102
2019-08-02,2019-08-02 02:45:00,SHORT,8887.271675,2019-08-02 07:00:00,8890.424002,FORCE_CLOSE,-3.1523269999997865,61.6076520000006
2019-08-05,2019-08-05 03:00:00,SHORT,8676.065715,2019-08-05 07:00:00,8653.139695,FORCE_CLOSE,22.92602000000079,158.75666199999978
2019-08-06,2019-08-06 03:15:00,LONG,8564.874518,2019-08-06 07:00:00,8565.734243,FORCE_CLOSE,0.8597250000002532,285.4229230000001
2019-08-07,2019-08-07 02:45:00,LONG,8637.378056,2019-08-07 07:00:00,8564.301367,FORCE_CLOSE,-73.07668899999953,98.2892840000004
2019-08-13,2019-08-13 01:15:00,SHORT,8657.724899,2019-08-13 07:00:00,8644.829012,FORCE_CLOSE,12.895887000000585,49.57149099999879
2019-08-14,2019-08-14 02:15:00,SHORT,8852.022919,2019-08-14 06:45:00,8744.282678999996,TP,107.74024000000281,53.87012000000141
2019-08-15,2019-08-15 01:30:00,LONG,8650.273942,2019-08-15 04:30:00,8559.435615,SL,-90.83832699999948,90.83832699999948
2019-08-16,2019-08-16 01:15:00,LONG,8662.310103,2019-08-16 07:00:00,8685.236123,FORCE_CLOSE,22.92602000000079,64.18683000000055
2019-08-19,2019-08-19 01:00:00,LONG,8792.415267,2019-08-19 07:00:00,8832.535802,FORCE_CLOSE,40.12053500000002,40.97423499999968
2019-08-20,2019-08-20 01:00:00,LONG,8880.107293,2019-08-20 07:00:00,8865.491956,FORCE_CLOSE,-14.615336999999272,55.016420999998445
2019-08-21,2019-08-21 02:00:00,LONG,8838.553882,2019-08-21 07:00:00,8856.321547,FORCE_CLOSE,17.767664999999397,55.30299700000069
2019-08-23,2019-08-23 01:00:00,LONG,8895.868932,2019-08-23 07:00:00,8827.670049,SL,-68.19888299999911,68.19888299999911
2019-08-26,2019-08-26 01:45:00,LONG,8614.738611,2019-08-26 07:00:00,8651.993394,FORCE_CLOSE,37.2547829999985,145.28762500000084
2019-08-29,2019-08-29 02:00:00,LONG,8762.03829,2019-08-29 07:00:00,8815.914437,FORCE_CLOSE,53.87614699999904,111.18517100000099
2019-08-30,2019-08-30 02:45:00,LONG,8867.784558,2019-08-30 07:00:00,8888.1314,FORCE_CLOSE,20.346842000000834,53.29696999999942
2019-09-02,2019-09-02 02:00:00,LONG,8772.641574,2019-09-02 07:00:00,8791.555541,FORCE_CLOSE,18.91396700000041,44.12656199999947
2019-09-04,2019-09-04 01:00:00,LONG,8833.395527,2019-09-04 07:00:00,8825.657996,FORCE_CLOSE,-7.737531000000672,113.76434700000027
2019-09-10,2019-09-10 01:15:00,SHORT,8956.622885,2019-09-10 07:00:00,8951.751106,FORCE_CLOSE,4.87177900000097,52.72381999999925
2019-09-16,2019-09-16 02:00:00,LONG,8994.06619,2019-09-16 07:00:00,9001.783965,FORCE_CLOSE,7.717775000000984,82.14301700000033
2019-09-20,2019-09-20 02:45:00,LONG,9077.246653,2019-09-20 07:00:00,9080.105088,FORCE_CLOSE,2.8584350000000995,31.441882000000987
2019-09-23,2019-09-23 02:15:00,SHORT,8987.777633,2019-09-23 07:00:00,8959.764969,FORCE_CLOSE,28.01266399999986,34.30031700000109
2019-09-24,2019-09-24 01:15:00,SHORT,8997.210469,2019-09-24 07:00:00,9004.070713,FORCE_CLOSE,-6.860243999999511,42.875622999999905
2019-09-25,2019-09-25 02:30:00,SHORT,8825.132673,2019-09-25 07:00:00,8831.421231,FORCE_CLOSE,-6.288558000000194,48.592493000000104
2019-09-26,2019-09-26 02:45:00,LONG,8942.042671,2019-09-26 07:00:00,8952.618881,FORCE_CLOSE,10.576210000001083,31.44188199999917
2019-09-27,2019-09-27 01:00:00,LONG,8908.027293,2019-09-27 07:00:00,8919.746877,FORCE_CLOSE,11.719584000000395,44.87652799999887
2019-10-02,2019-10-02 01:15:00,SHORT,8800.264287,2019-10-02 07:00:00,8756.816073,FORCE_CLOSE,43.44821400000001,40.58887499999946
2019-10-03,2019-10-03 01:45:00,LONG,8666.203679,2019-10-03 06:45:00,8625.614805,SL,-40.58887400000094,40.58887400000094
2019-10-08,2019-10-08 02:45:00,SHORT,8842.569128,2019-10-08 07:00:00,8793.97573,FORCE_CLOSE,48.59339799999907,59.16870300000119
2019-10-09,2019-10-09 02:15:00,LONG,8748.240768,2019-10-09 07:00:00,8800.835975,FORCE_CLOSE,52.5952070000003,55.452736999999615
2019-10-11,2019-10-11 03:00:00,LONG,8940.32761,2019-10-11 07:00:00,8967.482744,FORCE_CLOSE,27.155134000000544,61.74129499999981
2019-10-14,2019-10-14 02:00:00,SHORT,8978.630641,2019-10-14 07:00:00,8962.909247,FORCE_CLOSE,15.721394000000146,50.021710000000894
2019-10-15,2019-10-15 01:00:00,LONG,9021.793011,2019-10-15 07:00:00,9008.358366,FORCE_CLOSE,-13.434644999999364,35.1578470000004
2019-10-17,2019-10-17 03:00:00,LONG,9101.257508,2019-10-17 07:00:00,9112.977093,FORCE_CLOSE,11.719584999998915,33.156942999999956
2019-10-18,2019-10-18 01:00:00,SHORT,9064.383695,2019-10-18 06:45:00,9096.968951,SL,-32.5852560000003,32.5852560000003
2019-10-22,2019-10-22 03:00:00,SHORT,9082.105993,2019-10-22 07:00:00,9115.835528,FORCE_CLOSE,-33.729535000000396,43.16146600000138
2019-10-23,2019-10-23 03:00:00,LONG,8985.205041,2019-10-23 07:00:00,8983.204137,FORCE_CLOSE,-2.000903999998627,57.167797999998584
2019-10-25,2019-10-25 01:45:00,LONG,9079.533401,2019-10-25 07:00:00,9069.814722,FORCE_CLOSE,-9.71867900000143,27.725916000001234
2019-10-29,2019-10-29 03:00:00,SHORT,9260.75819,2019-10-29 07:00:00,9255.041319,FORCE_CLOSE,5.716871000000538,24.009949999999662
2019-11-04,2019-11-04 02:00:00,LONG,9369.950412,2019-11-04 07:00:00,9386.529336,FORCE_CLOSE,16.57892399999946,26.868384999999762
2019-11-07,2019-11-07 01:00:00,LONG,9385.957649,2019-11-07 01:15:00,9433.405863,TP,47.44821400000001,23.724107000000004
2019-11-11,2019-11-11 01:00:00,SHORT,9405.395008,2019-11-11 07:00:00,9403.10826,FORCE_CLOSE,2.2867479999986244,33.156942999999956
2019-11-13,2019-11-13 03:00:00,SHORT,9419.40134,2019-11-13 07:00:00,9424.832367,FORCE_CLOSE,-5.43102700000054,33.44278699999995
2019-11-18,2019-11-18 01:15:00,LONG,9541.456521,2019-11-18 07:00:00,9535.739651,FORCE_CLOSE,-5.716870000000199,46.01990099999966
2019-11-19,2019-11-19 02:15:00,LONG,9555.748697,2019-11-19 07:00:00,9569.469186,FORCE_CLOSE,13.720488999999361,48.02080600000045
2019-11-20,2019-11-20 03:00:00,SHORT,9482.286914,2019-11-20 07:00:00,9502.867647,FORCE_CLOSE,-20.580732999998872,47.73496200000045
2019-11-22,2019-11-22 02:15:00,LONG,9498.579994,2019-11-22 07:00:00,9479.714322,FORCE_CLOSE,-18.865671999999904,49.45002399999976
2019-11-26,2019-11-26 03:00:00,SHORT,9567.754124,2019-11-26 07:00:00,9584.047205,FORCE_CLOSE,-16.29308100000162,63.742200000000594
2019-11-27,2019-11-27 01:00:00,LONG,9622.636079,2019-11-27 07:00:00,9625.780358,FORCE_CLOSE,3.144279000000097,23.438263000000006
2019-11-28,2019-11-28 01:00:00,LONG,9642.645125,2019-11-28 07:00:00,9650.3629,FORCE_CLOSE,7.717775000000984,24.58163699999932
2019-12-05,2019-12-05 01:00:00,LONG,9502.867647,2019-12-05 07:00:00,9516.588135,FORCE_CLOSE,13.720488000000842,31.727725999999166
2019-12-06,2019-12-06 01:00:00,LONG,9531.737842,2019-12-06 07:00:00,9526.306815,FORCE_CLOSE,-5.43102700000054,26.8683860000001
2019-12-10,2019-12-10 02:30:00,SHORT,9545.172487,2019-12-10 05:15:00,9490.864029,TP,54.30845799999952,27.15422899999976
2019-12-16,2019-12-16 02:00:00,LONG,9749.457659,2019-12-16 07:00:00,9767.699058,FORCE_CLOSE,18.241399000000456,20.526420000000144
2019-12-20,2019-12-20 01:15:00,SHORT,9881.707801,2019-12-20 05:00:00,9899.669025,SL,-17.961223999998765,17.961223999998765
2019-12-23,2019-12-23 01:00:00,SHORT,9935.576932,2019-12-23 05:00:00,9947.837719,SL,-12.260786999999254,12.260786999999254
2019-12-24,2019-12-24 03:15:00,LONG,9953.248288,2019-12-24 07:00:00,9954.103353,FORCE_CLOSE,0.8550649999997404,15.966071000000738
2019-12-26,2019-12-26 01:00:00,LONG,9965.789249,2019-12-26 07:00:00,9961.798943,FORCE_CLOSE,-3.9903059999996913,15.681048999998893
2019-12-30,2019-12-30 03:45:00,SHORT,10024.21873,2019-12-30 07:00:00,10020.513446,FORCE_CLOSE,3.705283999999665,21.66650800000025
2020-01-02,2020-01-02 01:15:00,LONG,10026.498905,2020-01-02 07:00:00,10057.566287,FORCE_CLOSE,31.06738199999927,27.081924000000072
2020-01-03,2020-01-03 01:45:00,SHORT,10024.788774,2020-01-03 07:00:00,10024.21873,FORCE_CLOSE,0.5700440000000526,131.39992299999903
2020-01-06,2020-01-06 02:15:00,SHORT,9986.025801,2020-01-06 07:00:00,9966.359293,FORCE_CLOSE,19.66650800000025,43.043148000000656
2020-01-08,2020-01-08 02:45:00,LONG,10069.537205,2020-01-08 07:00:00,10118.560965,FORCE_CLOSE,49.02376000000004,177.858486000001
2020-01-09,2020-01-09 01:00:00,LONG,10230.859577,2020-01-09 07:00:00,10249.671019,FORCE_CLOSE,18.81144200000017,49.028606999998374
2020-01-10,2020-01-10 04:00:00,LONG,10312.090806,2020-01-10 07:00:00,10303.825172,FORCE_CLOSE,-8.265633999999409,35.34755700000096
2020-01-13,2020-01-13 02:30:00,LONG,10282.733555,2020-01-13 07:00:00,10285.01373,FORCE_CLOSE,2.280174999999872,40.762973000000784
2020-01-14,2020-01-14 01:15:00,SHORT,10349.998713,2020-01-14 07:00:00,10353.418976,FORCE_CLOSE,-3.420262999999977,43.61319099999855
2020-01-16,2020-01-16 02:00:00,LONG,10360.829544,2020-01-16 07:00:00,10365.104872,FORCE_CLOSE,4.275327999999718,29.362097999999605
2020-01-17,2020-01-17 02:15:00,LONG,10430.944921,2020-01-17 07:00:00,10450.611429,FORCE_CLOSE,19.66650800000025,19.10131200000069
2020-01-20,2020-01-20 01:00:00,SHORT,10460.587194,2020-01-20 07:00:00,10450.326407,FORCE_CLOSE,10.260786999999254,15.396027000000686
2020-01-24,2020-01-24 02:00:00,LONG,10571.175675,2020-01-24 07:00:00,10577.731177,FORCE_CLOSE,6.555501999999251,23.376640000000407
2020-01-30,2020-01-30 01:00:00,SHORT,10283.018577,2020-01-30 07:00:00,10311.235741,FORCE_CLOSE,-28.217163999999684,124.84441999999945
2020-01-31,2020-01-31 01:30:00,SHORT,10485.099074,2020-01-31 07:00:00,10462.012303,FORCE_CLOSE,23.086771000000226,61.28454600000077
2020-02-04,2020-02-04 02:00:00,LONG,10495.074839,2020-02-04 07:00:00,10545.808729,FORCE_CLOSE,50.73388999999952,137.1003610000007
2020-02-05,2020-02-05 02:15:00,LONG,10672.643456,2020-02-05 03:45:00,10774.120932,TP,101.47747600000002,50.73873800000001
2020-02-07,2020-02-07 03:45:00,SHORT,10739.908614,2020-02-07 07:00:00,10744.183942,FORCE_CLOSE,-4.275327999999718,58.719349999999395
2020-02-12,2020-02-12 02:15:00,LONG,10914.912035,2020-02-12 07:00:00,10917.762254,FORCE_CLOSE,2.8502189999999246,59.00437199999942
2020-02-13,2020-02-13 01:45:00,SHORT,10904.93627,2020-02-13 07:00:00,10886.979893,FORCE_CLOSE,17.95637700000043,40.762972999998965
2020-02-18,2020-02-18 01:00:00,SHORT,10895.530549,2020-02-18 07:00:00,10916.622166,FORCE_CLOSE,-21.091617000000042,55.01406500000121
2020-02-24,2020-02-24 02:00:00,SHORT,10515.311391,2020-02-24 07:00:00,10503.055451,FORCE_CLOSE,12.2559399999991,116.57878600000004
2020-02-26,2020-02-26 02:30:00,SHORT,10072.957468,2020-02-26 07:00:00,10091.483888,FORCE_CLOSE,-18.526420000000144,130.82987899999898
2020-03-02,2020-03-02 01:45:00,LONG,9828.408714,2020-03-02 07:00:00,9641.434375,FORCE_CLOSE,-186.9743389999985,349.15662299999894
2020-03-03,2020-03-03 03:30:00,LONG,10138.512495,2020-03-03 07:00:00,10060.416506,FORCE_CLOSE,-78.09598900000128,158.47700000000077
2020-03-04,2020-03-04 01:00:00,LONG,9953.818331,2020-03-04 07:00:00,9953.818331,FORCE_CLOSE,0.0,200.37521300000117
2020-03-05,2020-03-05 02:15:00,SHORT,10033.909473,2020-03-05 07:00:00,9967.784402,FORCE_CLOSE,66.12507100000039,100.61756299999979
2020-03-06,2020-03-06 03:30:00,SHORT,9694.733463,2020-03-06 07:00:00,9517.734889,FORCE_CLOSE,176.9985740000011,256.23949699999866
2020-03-10,2020-03-10 01:00:00,LONG,9411.136714,2020-03-10 07:00:00,9398.595753,FORCE_CLOSE,-12.540961000000607,279.6112890000004
2020-03-13,2020-03-13 01:00:00,LONG,8326.628547,2020-03-13 07:00:00,8690.601459,FORCE_CLOSE,363.97291199999927,413.5715630000004
2020-03-20,2020-03-20 01:15:00,LONG,8417.841492,2020-03-20 07:00:00,8606.971212,FORCE_CLOSE,189.12972000000082,288.4045839999999
2020-03-23,2020-03-23 02:00:00,LONG,7789.6912,2020-03-23 07:00:00,8064.399979,FORCE_CLOSE,274.7087789999996,227.928715
2020-03-24,2020-03-24 01:00:00,LONG,8289.472904,2020-03-24 07:00:00,8278.63289,FORCE_CLOSE,-10.840013999999428,264.1571840000006
2020-03-25,2020-03-25 02:30:00,LONG,8688.271318,2020-03-25 07:00:00,8533.373222,FORCE_CLOSE,-154.898095999999,272.71508899999935
2020-03-26,2020-03-26 02:30:00,SHORT,8392.738301,2020-03-26 07:00:00,8354.798252,FORCE_CLOSE,37.94004899999891,223.64976300000126
2020-03-27,2020-03-27 04:00:00,SHORT,8784.975655,2020-03-27 07:00:00,8704.816603,FORCE_CLOSE,80.15905200000088,223.6497619999991
2020-04-01,2020-04-01 01:00:00,SHORT,8614.1028,2020-04-01 07:00:00,8590.711191,FORCE_CLOSE,23.391609000000244,225.0760799999989
2020-04-02,2020-04-02 02:00:00,LONG,8630.648085,2020-04-02 07:00:00,8624.657551,FORCE_CLOSE,-5.99053400000048,120.66962800000147
2020-04-03,2020-04-03 03:30:00,SHORT,8587.573292,2020-04-03 06:45:00,8719.082935,SL,-131.50964300000123,131.50964300000123
2020-04-06,2020-04-06 01:00:00,LONG,8937.876906,2020-04-06 07:00:00,8896.513695,FORCE_CLOSE,-41.363210999999865,239.90978299999915
2020-04-07,2020-04-07 01:00:00,LONG,9242.823619,2020-04-07 07:00:00,9411.129102,FORCE_CLOSE,168.3054830000001,175.72548900000038
2020-04-15,2020-04-15 02:15:00,SHORT,9841.877031,2020-04-15 07:00:00,9777.978001,FORCE_CLOSE,63.899030000000494,82.44431599999916
2020-04-16,2020-04-16 01:00:00,LONG,9831.037017,2020-04-16 07:00:00,9858.70758,FORCE_CLOSE,27.670562999999675,133.50648700000056
2020-04-22,2020-04-22 01:00:00,LONG,9692.969469,2020-04-22 07:00:00,9721.781085,FORCE_CLOSE,28.811616000000868,110.11487800000032
2020-04-24,2020-04-24 01:45:00,LONG,9773.984311,2020-04-24 07:00:00,9845.585457,FORCE_CLOSE,71.60114599999906,79.02115299999969
2020-04-28,2020-04-28 02:30:00,LONG,10104.034215,2020-04-28 07:00:00,10172.782726,FORCE_CLOSE,68.74851099999978,91.00222099999883
2020-05-01,2020-05-01 01:15:00,SHORT,10013.035149,2020-05-01 07:00:00,10015.317257,FORCE_CLOSE,-2.2821080000012444,100.4159180000006
2020-05-04,2020-05-04 01:30:00,LONG,9904.349744,2020-05-04 07:00:00,9887.80446,FORCE_CLOSE,-16.54528399999981,143.20544699999846
2020-05-06,2020-05-06 01:00:00,LONG,10236.96702,2020-05-06 07:00:00,10253.797568,FORCE_CLOSE,16.830547999999908,108.9738240000006
2020-05-07,2020-05-07 01:00:00,LONG,10309.138693,2020-05-07 07:00:00,10359.345074,FORCE_CLOSE,50.206380999999965,114.96435800000108
2020-05-08,2020-05-08 01:00:00,LONG,10523.656867,2020-05-08 07:00:00,10482.864182,FORCE_CLOSE,-40.79268500000035,125.23384499999884
2020-05-11,2020-05-11 04:00:00,SHORT,10493.98946,2020-05-11 07:00:00,10440.074653,FORCE_CLOSE,53.91480700000102,102.69802600000003
2020-05-13,2020-05-13 01:00:00,LONG,10407.55461,2020-05-13 07:00:00,10444.068342,FORCE_CLOSE,36.513732000001255,142.92018299999836
2020-05-15,2020-05-15 02:00:00,LONG,10409.551455,2020-05-15 05:30:00,10327.10714,SL,-82.44431500000064,82.44431500000064
2020-05-18,2020-05-18 02:30:00,LONG,10518.23686,2020-05-18 07:00:00,10597.540121,FORCE_CLOSE,79.30326099999911,73.88641000000098
2020-05-20,2020-05-20 03:15:00,LONG,10711.360269,2020-05-20 07:00:00,10729.617135,FORCE_CLOSE,18.256865999999718,97.27801900000122
2020-05-21,2020-05-21 03:00:00,SHORT,10751.582427,2020-05-21 07:00:00,10781.535098,FORCE_CLOSE,-29.95267100000092,79.59168000000136
2020-05-22,2020-05-22 01:30:00,SHORT,10588.982215,2020-05-22 07:00:00,10681.407599,FORCE_CLOSE,-92.42538400000012,148.05492699999922
2020-05-25,2020-05-25 01:00:00,LONG,10806.638288,2020-05-25 07:00:00,10842.866756,FORCE_CLOSE,36.22846799999934,63.90218599999935
2020-05-26,2020-05-26 01:15:00,LONG,10951.552161,2020-05-26 07:00:00,10897.922618,FORCE_CLOSE,-53.6295429999991,108.97382300000027
2020-06-02,2020-06-02 01:00:00,LONG,10949.84058,2020-06-02 07:00:00,10981.504832,FORCE_CLOSE,31.664252000000488,50.20953700000064
2020-06-05,2020-06-05 01:00:00,LONG,11041.124909,2020-06-05 07:00:00,11000.332225,FORCE_CLOSE,-40.79268400000001,76.45378100000016
2020-06-08,2020-06-08 02:00:00,SHORT,11185.753519,2020-06-08 07:00:00,11172.91666,FORCE_CLOSE,12.836858999999095,84.72642300000007
2020-06-09,2020-06-09 02:45:00,SHORT,11247.940968,2020-06-09 07:00:00,11245.088333,FORCE_CLOSE,2.8526350000011007,46.78637399999934
2020-06-11,2020-06-11 01:00:00,SHORT,11406.832754,2020-06-11 07:00:00,11344.930568,FORCE_CLOSE,61.90218599999935,114.67909400000099
2020-06-12,2020-06-12 03:15:00,LONG,11128.415549,2020-06-12 07:00:00,11093.898662,FORCE_CLOSE,-34.51688699999977,172.87285399999928
2020-06-15,2020-06-15 01:00:00,SHORT,10743.401199,2020-06-15 07:00:00,10853.091868,FORCE_CLOSE,-109.69066899999962,210.72148899999956
2020-06-17,2020-06-17 02:15:00,LONG,11444.964437,2020-06-17 07:00:00,11444.107478,FORCE_CLOSE,-0.8569590000006428,117.68937800000094
2020-06-18,2020-06-18 03:30:00,LONG,11447.535312,2020-06-18 07:00:00,11364.410352,FORCE_CLOSE,-83.12495999999919,175.96254600000066
2020-06-19,2020-06-19 01:00:00,LONG,11467.816659,2020-06-19 07:00:00,11524.947216,FORCE_CLOSE,57.13055700000041,64.55795899999976
2020-06-22,2020-06-22 02:15:00,LONG,11432.110061,2020-06-22 07:00:00,11439.537034,FORCE_CLOSE,7.426973000001453,150.5394469999992
2020-06-23,2020-06-23 02:15:00,LONG,11622.354815,2020-06-23 07:00:00,11650.063135,FORCE_CLOSE,27.70831999999973,229.95092100000147
2020-06-24,2020-06-24 02:30:00,SHORT,11606.072607,2020-06-24 07:00:00,11622.926121,FORCE_CLOSE,-16.85351400000036,98.55064099999981
2020-06-26,2020-06-26 02:00:00,SHORT,11486.38409,2020-06-26 07:00:00,11520.091119,FORCE_CLOSE,-33.70702900000106,79.41190500000084
2020-07-02,2020-07-02 01:00:00,LONG,11780.320805,2020-07-02 07:00:00,11815.456097,FORCE_CLOSE,35.135292000000845,67.41448799999853
2020-07-03,2020-07-03 01:00:00,LONG,11861.160543,2020-07-03 07:00:00,11820.312194,FORCE_CLOSE,-40.84834899999987,48.56140400000004
2020-07-07,2020-07-07 01:00:00,SHORT,12081.398839,2020-07-07 07:00:00,12075.114478,FORCE_CLOSE,6.28436099999999,105.97761300000093
2020-07-10,2020-07-10 01:00:00,SHORT,12193.089077,2020-07-10 07:00:00,12201.658661,FORCE_CLOSE,-8.56958399999894,101.69282199999907
2020-07-16,2020-07-16 03:00:00,SHORT,12079.684922,2020-07-16 07:00:00,12047.69181,FORCE_CLOSE,31.99311200000011,95.97976600000038
2020-07-17,2020-07-17 03:15:00,LONG,12123.675451,2020-07-17 07:00:00,12127.388937,FORCE_CLOSE,3.7134860000005574,64.8436129999991
2020-07-21,2020-07-21 01:00:00,LONG,12616.712156,2020-07-21 07:00:00,12614.141281,FORCE_CLOSE,-2.5708749999994325,123.11678099999881
2020-07-22,2020-07-22 02:30:00,SHORT,12363.623789,2020-07-22 07:00:00,12425.039138,FORCE_CLOSE,-61.41534900000079,111.40501700000095
2020-07-23,2020-07-23 01:00:00,LONG,12428.752624,2020-07-23 07:00:00,12414.469985,FORCE_CLOSE,-14.282639000000927,83.69669600000088
