Date,Direction,Entry_Price,SL,TP1,TP2,Scenario,Outcome,PnL,FVG_High,FVG_Low
2018-03-02,bearish,7904.114845,7869.054295,7919.198474000001,7941.018482,scenario_a,win,297.6725800000131,7902.357528,7899.721554
2018-03-02,bearish,7904.114845,7869.054295,7919.198474000001,7941.018482,scenario_c,win,146.83629000000656,7902.357528,7899.721554
2018-03-05,bullish,7975.871918,8005.660519,7951.5623785,7924.031093,scenario_a,win,482.19079000000056,7978.215006,7976.164804
2018-03-05,bullish,7975.871918,8005.660519,7951.5623785,7924.031093,scenario_c,win,239.09539500000028,7978.215006,7976.164804
2018-03-06,bullish,8070.766986,8098.505385,8067.105911000001,8058.172888,scenario_a,win,69.22149999998146,8079.846453,8078.967795
2018-03-06,bullish,8070.766986,8098.505385,8067.105911000001,8058.172888,scenario_c,win,32.61074999999073,8079.846453,8078.967795
2018-03-08,bullish,8131.980163,8140.973857,8114.5534455,8103.863106,scenario_a,loss,-183.87387999999555,8134.030365,8132.858821
2018-03-08,bullish,8131.980163,8140.973857,8114.5534455,8103.863106,scenario_b,loss,-183.87387999999555,8134.030365,8132.858821
2018-03-08,bullish,8131.980163,8140.973857,8114.5534455,8103.863106,scenario_c,loss,-183.87387999999555,8134.030365,8132.858821
2018-03-12,bullish,8369.965611,8378.637126,8356.6869,8340.197951,scenario_a,win,261.5742199999804,8371.71665,8370.841131
2018-03-12,bullish,8369.965611,8378.637126,8356.6869,8340.197951,scenario_c,win,128.7871099999902,8371.71665,8370.841131
2018-03-13,bullish,8358.292019,8378.345286,8356.2491405,8348.077626,scenario_a,win,36.8575700000074,8360.334898,8360.043058
2018-03-13,bullish,8358.292019,8378.345286,8356.2491405,8348.077626,scenario_c,win,16.4287850000037,8360.334898,8360.043058
2018-03-14,bullish,8247.684733,8308.887412,8236.157061,8221.127311,scenario_a,win,226.55344000000332,8250.019451,8249.727612
2018-03-14,bullish,8247.684733,8308.887412,8236.157061,8221.127311,scenario_c,win,111.27672000000166,8250.019451,8249.727612
2018-03-15,bullish,8256.731767,8261.901204,8230.903944,8203.325082,scenario_a,win,512.5564599999925,8257.607286,8257.023607
2018-03-15,bullish,8256.731767,8261.901204,8230.903944,8203.325082,scenario_c,win,254.27822999999626,8257.607286,8257.023607
2018-03-19,bearish,8135.618248,8086.96468,8196.612767,8219.959951,scenario_a,loss,-977.0713599999945,8134.159049,8131.53249
2018-03-19,bearish,8135.618248,8086.96468,8196.612767,8219.959951,scenario_b,loss,-977.0713599999945,8134.159049,8131.53249
2018-03-19,bearish,8135.618248,8086.96468,8196.612767,8219.959951,scenario_c,loss,-977.0713599999945,8134.159049,8131.53249
2018-03-20,bearish,8030.847758,8025.094641,8046.461187,8060.031738,scenario_a,win,308.26857999999993,8030.555918,8028.221199
2018-03-20,bearish,8030.847758,8025.094641,8046.461187,8060.031738,scenario_c,win,152.13428999999996,8030.555918,8028.221199
2018-03-21,bearish,8063.533816,8035.017195,8073.3104490000005,8082.211563,scenario_a,win,191.53266000000804,8062.366457,8062.074617
2018-03-21,bearish,8063.533816,8035.017195,8073.3104490000005,8082.211563,scenario_c,win,93.76633000000402,8062.366457,8062.074617
2018-03-22,bearish,7957.012287,7933.456942,8053.9031025,8072.28901,scenario_a,loss,-475.1068999999952,7956.428607,7954.969408
2018-03-22,bearish,7957.012287,7933.456942,8053.9031025,8072.28901,scenario_b,loss,-475.1068999999952,7956.428607,7954.969408
2018-03-22,bearish,7957.012287,7933.456942,8053.9031025,8072.28901,scenario_c,loss,-475.1068999999952,7956.428607,7954.969408
2018-03-23,bullish,7762.938817,7794.665676,7733.0252365,7697.85854,scenario_a,win,594.2716100000107,7765.565375,7765.273535
2018-03-23,bullish,7762.938817,7794.665676,7733.0252365,7697.85854,scenario_c,win,295.13580500000535,7765.565375,7765.273535
2018-03-26,bullish,7717.119967,7785.910482,7690.416625,7662.254084,scenario_a,win,530.0668399999959,7726.750681,7725.583321
2018-03-26,bullish,7717.119967,7785.910482,7690.416625,7662.254084,scenario_c,win,263.03341999999793,7726.750681,7725.583321
2018-03-27,bullish,7964.308282,7996.035141,7942.2743765,7921.99151,scenario_a,win,436.678110000008,7967.22668,7966.059321
2018-03-27,bullish,7964.308282,7996.035141,7942.2743765,7921.99151,scenario_c,win,216.339055000004,7967.22668,7966.059321
2018-03-28,bearish,7621.688351,7570.116385,7652.0396905,7683.850229,scenario_a,win,603.0267899999999,7621.104671,7618.478113
2018-03-28,bearish,7621.688351,7570.116385,7652.0396905,7683.850229,scenario_c,win,299.51339499999995,7621.104671,7618.478113
2018-03-29,bullish,7587.834933,7631.527225,7570.762305,7551.646798,scenario_a,win,337.4525599999979,7595.714608,7590.753332
2018-03-29,bullish,7587.834933,7631.527225,7570.762305,7551.646798,scenario_c,win,166.72627999999895,7595.714608,7590.753332
2018-04-02,bearish,7646.494734,7631.986424,7662.8377635,7677.137914,scenario_a,win,322.8605899999966,7646.202894,7644.743695
2018-04-02,bearish,7646.494734,7631.986424,7662.8377635,7677.137914,scenario_c,win,159.4302949999983,7646.202894,7644.743695
