Date;Entry_Time;Entry_Price;Exit_Time;Exit_Price;Exit_Reason;Stop_Loss;Take_Profit;PnL;Risk;Reward;RR_Ratio;Asia_Low;Asia_EQ;FVG_High;FVG_Low
2021-06-23;2021-06-23 05:20:00;16344.687045;2021-06-23 05:55:00;16333.239182;Stop Loss;16333.239182;16352.5574515;-11.447863000001234;11.447863000001234;7.870406500000172;0.6875000600548175;16333.239182;16352.5574515;16342.397473;16340.1079
2021-06-29;2021-06-29 01:55:00;16573.644314;2021-06-29 02:00:00;16580.799229;Take Profit;16566.203203;16580.799229;7.154914999999164;7.441111000000092;7.154914999999164;0.961538539070184;16566.203203;16580.799229;16572.499528;16572.213331
2021-07-06;2021-07-06 03:05:00;16829.504063;2021-07-06 03:10:00;16831.221242;Take Profit;16806.608336;16831.221242;1.7171789999993052;22.89572699999917;1.7171789999993052;0.07499997706992957;16806.608336;16831.221242;16827.21449;16811.473678
2021-07-12;2021-07-12 03:00:00;16947.703253;2021-07-12 03:05:00;16959.294214;Take Profit;16935.396799;16959.294214;11.590961000001698;12.306454000001395;11.590961000001698;0.9418603441739094;16935.396799;16959.294214;16935.682996;16935.396799
2021-07-14;2021-07-14 01:15:00;17007.232143;2021-07-14 01:25:00;17016.819728;Take Profit;16990.918937;17016.819728;9.587584999997489;16.313206000002538;9.587584999997489;0.5877192380207789;16990.918937;17016.819728;16999.218638;16998.932442
2021-07-19;2021-07-19 04:05:00;16733.628206;2021-07-19 04:10:00;16727.331881;Stop Loss;16727.331881;16757.096326;-6.29632500000298;6.29632500000298;23.468119999997725;3.7272726550784174;16727.331881;16757.096326;16732.769616;16730.480044
2021-07-26;2021-07-26 04:25:00;17265.953857;2021-07-26 05:45:00;17257.081763;Stop Loss;17257.081763;17286.7031095;-8.872094000002107;8.872094000002107;20.749252499997965;2.3387097228673452;17257.081763;17286.7031095;17261.374711;17244.489113
2021-07-27;2021-07-27 01:40:00;17283.984242;2021-07-27 02:05:00;17275.112147;Stop Loss;17275.112147;17293.858023499997;-8.872094999998808;8.872094999998808;9.873781499998586;1.1129030403754596;17275.112147;17293.858023499997;17283.411848;17282.553259
2021-08-16;2021-08-16 02:10:00;17286.846207;2021-08-16 02:15:00;17294.573515;Take Profit;17278.546506;17294.573515;7.727308000001358;8.299700999999914;7.727308000001358;0.9310345035322884;17278.546506;17294.573515;17286.273814;17284.270438
2021-08-20;2021-08-20 02:00:00;17076.491717;2021-08-20 02:05:00;17067.619622;Stop Loss;17067.619622;17095.0944945;-8.872095000002446;8.872095000002446;18.60277750000023;2.096773929944968;17067.619622;17095.0944945;17073.057358;17070.195392
2021-08-26;2021-08-26 02:55:00;17557.301982;2021-08-26 03:00:00;17563.741405;Take Profit;17535.837238;17563.741405;6.439422999999806;21.464744000000792;6.439422999999806;0.29999999068237515;17535.837238;17563.741405;17557.015785;17555.298605
2021-09-07;2021-09-07 03:20:00;17945.098356;2021-09-07 03:25:00;17938.802031;Stop Loss;17938.802031;17954.399745;-6.296324999999342;6.296324999999342;9.3013890000002;1.4772726947864303;17938.802031;17954.399745;17944.525963;17939.946818
2021-09-08;2021-09-08 04:50:00;17928.212757;2021-09-08 05:00:00;17925.636988;Stop Loss;17925.636988;17944.239766;-2.575769000002765;2.575769000002765;16.027008999997634;6.222222955544705;17925.636988;17944.239766;17927.926561;17916.192501
2021-09-09;2021-09-09 02:15:00;17835.198867;2021-09-09 02:35:00;17826.326773;Stop Loss;17826.326773;17847.791516999998;-8.87209399999847;8.87209399999847;12.592649999998685;1.4193548896124024;17826.326773;17847.791516999998;17830.905918;17830.047328
2021-09-14;2021-09-14 03:35:00;17687.236733;2021-09-14 03:45:00;17678.932194;Stop Loss;17678.932194;17695.398091000003;-8.30453900000066;8.30453900000066;8.1613580000012;0.9827587058114307;17678.932194;17695.398091000003;17685.232189;17680.650375
2021-09-16;2021-09-16 02:10:00;17737.636695;2021-09-16 03:15:00;17732.482154;Stop Loss;17732.482154;17755.3912275;-5.154540999999881;5.154540999999881;17.754532499999186;3.4444449078976374;17732.482154;17755.3912275;17733.913971;17731.3367
2021-09-20;2021-09-20 02:35:00;17430.655108;2021-09-20 02:40:00;17416.909663;Stop Loss;17416.909663;17493.0823335;-13.745445000000473;13.745445000000473;62.42722549999962;4.541666384754912;17416.909663;17493.0823335;17426.932383;17414.046029
2021-09-23;2021-09-23 01:30:00;17402.591492;2021-09-23 01:40:00;17408.605124;Take Profit;17386.841504;17408.605124;6.013632000001962;15.749987999999576;6.013632000001962;0.3818181956711411;17386.841504;17408.605124;17401.446039;17394.286953
2021-10-01;2021-10-01 02:25:00;16756.26925;2021-10-01 06:00:00;16784.6192285;Take Profit;16694.414751;16784.6192285;28.349978499998542;61.85449900000094;28.349978499998542;0.45833332996518344;16694.414751;16784.6192285;16752.546525;16728.778361
2021-10-12;2021-10-12 02:05:00;16744.528349;2021-10-12 02:10:00;16775.5987805;Take Profit;16719.042005;16775.5987805;31.070431500000268;25.486344000000827;31.070431500000268;1.2191011586439884;16719.042005;16775.5987805;16733.073813;16729.064725
2021-10-13;2021-10-13 02:20:00;16734.50563;2021-10-13 02:25:00;16748.823801;Take Profit;16721.619276;16748.823801;14.318170999998983;12.886353999998391;14.318170999998983;1.1111111024887854;16721.619276;16748.823801;16733.073813;16732.501086
2021-10-18;2021-10-18 03:00:00;17280.600675;2021-10-18 03:35:00;17269.432501;Stop Loss;17269.432501;17296.637026;-11.168174000002182;11.168174000002182;16.03635099999883;1.435897309622477;17269.432501;17296.637026;17270.577955;17266.568867
2021-10-21;2021-10-21 02:05:00;17560.950464;2021-10-21 02:25:00;17578.848178;Take Profit;17555.509559;17578.848178;17.897713999998814;5.440905000003113;17.897713999998814;3.289473718065023;17555.509559;17578.848178;17556.36865;17554.077742
2021-10-28;2021-10-28 02:00:00;17876.236592;2021-10-28 02:15:00;17884.6843125;Take Profit;17865.068418;17884.6843125;8.447720500000287;11.168174000002182;8.447720500000287;0.7564101794974395;17865.068418;17884.6843125;17873.659321;17868.791143
2021-10-29;2021-10-29 02:10:00;17930.072915;2021-10-29 02:25:00;17939.809271;Take Profit;17919.477468;17939.809271;9.736355999997613;10.595446999999695;9.736355999997613;0.9189188525975255;17919.477468;17939.809271;17920.336558;17917.759288
2021-11-12;2021-11-12 01:55:00;18385.104392;2021-11-12 02:00:00;18406.72483;Take Profit;18378.804396;18406.72483;21.620437999998103;6.299996000001556;21.620437999998103;3.4318177344863017;18378.804396;18406.72483;18383.672575;18382.240757
2021-11-16;2021-11-16 05:25:00;18536.590642;2021-11-16 05:55:00;18558.640625;Take Profit;18531.4361;18558.640625;22.049983000000793;5.15454200000022;22.049983000000793;4.277777346658511;18531.4361;18558.640625;18534.872461;18531.722464
2021-11-23;2021-11-23 01:50:00;18714.70869;2021-11-23 02:05:00;18692.94507;Stop Loss;18692.94507;18746.6382115;-21.7636199999979;21.7636199999979;31.92952150000201;1.467105265576457;18692.94507;18746.6382115;18707.263241;18686.931438
2021-11-29;2021-11-29 04:20:00;18560.645169;2021-11-29 04:25:00;18567.088345999997;Take Profit;18519.408836;18567.088345999997;6.443176999997377;41.23633300000074;6.443176999997377;0.15624999924210672;18519.408836;18567.088345999997;18553.772447;18546.613361
2021-12-02;2021-12-02 02:15:00;18265.690845;2021-12-02 02:20:00;18266.2635715;Take Profit;18219.013607;18266.2635715;0.5727264999986801;46.677238000000216;0.5727264999986801;0.012269931224265614;18219.013607;18266.2635715;18245.359042;18232.472688
2021-12-09;2021-12-09 02:30:00;18767.685923;2021-12-09 03:10:00;18735.040493;Stop Loss;18735.040493;18771.695011;-32.64543000000049;32.64543000000049;4.009087999998883;0.12280702076826137;18735.040493;18771.695011;18766.826833;18764.249562
2021-12-13;2021-12-13 03:00:00;18760.813201;2021-12-13 03:10:00;18766.3972875;Take Profit;18739.908671;18766.3972875;5.584086499999103;20.904529999999795;5.584086499999103;0.26712327423764887;18739.908671;18766.3972875;18756.804113;18754.799569
2021-12-22;2021-12-22 02:10:00;18264.259028;2021-12-22 02:20:00;18237.340866;Stop Loss;18237.340866;18265.118118;-26.918162000001757;26.918162000001757;0.8590899999981048;0.03191488334151673;18237.340866;18265.118118;18261.395394;18261.10903
2021-12-27;2021-12-27 03:05:00;18712.704146;2021-12-27 03:30:00;18696.095067;Stop Loss;18696.095067;18719.576867999996;-16.609079000001657;16.609079000001657;6.872721999996429;0.4137930826866284;18696.095067;18719.576867999996;18707.549604;18706.690514
2022-01-03;2022-01-03 01:45:00;18777.135916;2022-01-03 02:15:00;18792.313177;Take Profit;18767.399559;18792.313177;15.177261000000726;9.736356999997952;15.177261000000726;1.5588233874337105;18767.399559;18792.313177;18775.131372;18774.558645
2022-01-10;2022-01-10 02:55:00;17834.141169;2022-01-10 03:05:00;17860.3434215;Take Profit;17800.636648;17860.3434215;26.202252500002942;33.50452099999893;26.202252500002942;0.7820512491434747;17800.636648;17860.3434215;17827.55481;17813.236639
2022-01-18;2022-01-18 01:15:00;17691.818548;2022-01-18 02:10:00;17647.432218;Stop Loss;17647.432218;17760.116224;-44.38632999999754;44.38632999999754;68.29767600000196;1.5387096883208353;17647.432218;17760.116224;17688.66855;17682.941282
2022-01-25;2022-01-25 03:20:00;16376.264989;2022-01-25 03:45:00;16432.39222;Take Profit;16267.733253;16432.39222;56.12723100000221;108.531735999999;56.12723100000221;0.5171504029015322;16267.733253;16432.39222;16356.792277;16315.842307
2022-01-28;2022-01-28 03:10:00;16154.906064;2022-01-28 03:50:00;16095.628836;Stop Loss;16095.628836;16170.2265075;-59.27722800000083;59.27722800000083;15.320443499998873;0.258454114959604;16095.628836;16170.2265075;16154.046974;16129.41972
2022-02-08;2022-02-08 02:25:00;16706.442014;2022-02-08 02:30:00;16712.8851915;Take Profit;16674.655675;16712.8851915;6.443177500001184;31.786338999998407;6.443177500001184;0.2027027239595446;16674.655675;16712.8851915;16705.582924;16703.57838
2022-02-22;2022-02-22 01:50:00;15641.170086;2022-02-22 01:55:00;15615.970105;Stop Loss;15615.970105;15676.392787;-25.199980999999752;25.199980999999752;35.2227010000006;1.3977272840007675;15615.970105;15676.392787;15626.279188;15625.420098
2022-02-24;2022-02-24 02:00:00;15042.384172;2022-02-24 05:05:00;15010.025105;Stop Loss;15010.025105;15245.4158375;-32.35906699999941;32.35906699999941;203.0316655000006;6.274336200731754;15010.025105;15245.4158375;15030.070545;15016.897827
2022-02-25;2022-02-25 03:55:00;15882.001724;2022-02-25 04:05:00;15892.0244435;Take Profit;15814.992683;15892.0244435;10.022719500000676;67.00904099999934;10.022719500000676;0.14957264498085823;15814.992683;15892.0244435;15881.142633;15874.842638
2022-03-03;2022-03-03 05:20:00;16272.887794;2022-03-03 05:25:00;16277.4696085;Take Profit;16244.537815;16277.4696085;4.581814499999382;28.34997900000053;4.581814499999382;0.16161615146167468;16244.537815;16277.4696085;16269.16507;16255.705989
2022-03-10;2022-03-10 03:05:00;15691.570048;2022-03-10 03:20:00;15656.920074;Stop Loss;15656.920074;15711.472306;-34.64997399999993;34.64997399999993;19.902258000000074;0.5743801712520799;15656.920074;15711.472306;15670.665519;15661.788253
2022-03-23;2022-03-23 02:45:00;16780.323777;2022-03-23 02:50:00;16782.1851395;Take Profit;16752.546525;16782.1851395;1.8613624999998137;27.777251999999862;1.8613624999998137;0.06701031837129975;16752.546525;16782.1851395;16778.605597;16776.028326
2022-03-25;2022-03-25 03:40:00;16869.955528;2022-03-25 04:00:00;16860.219172;Stop Loss;16860.219172;16899.880506;-9.736355999997613;9.736355999997613;29.92497800000274;3.0735295628066677;16860.219172;16899.880506;16868.523711;16851.341906
2022-03-28;2022-03-28 02:00:00;16853.34645;2022-03-28 02:05:00;16853.7759945;Take Profit;16816.978295;16853.7759945;0.4295444999988831;36.368155000000115;0.4295444999988831;0.011811006084825633;16816.978295;16853.7759945;16826.141925;16825.569198
2022-04-19;2022-04-19 02:55:00;15975.642563;2022-04-19 03:40:00;15960.178938;Stop Loss;15960.178938;16009.147083;-15.46362500000032;15.46362500000032;33.50452000000041;2.16666661277674;15960.178938;16009.147083;15962.756209;15957.601667
2022-04-21;2022-04-21 01:25:00;16128.274266;2022-04-21 01:35:00;16115.101549;Stop Loss;16115.101549;16147.317434;-13.172716999999466;13.172716999999466;19.04316800000015;1.4456522523030688;16115.101549;16147.317434;16127.987903;16117.392456
2022-04-25;2022-04-25 01:25:00;15189.861334;2022-04-25 01:50:00;15160.652265;Stop Loss;15160.652265;15231.956757;-29.209068999998635;29.209068999998635;42.095423000000665;1.4411764715952649;15160.652265;15231.956757;15178.406797;15177.83407
2022-05-06;2022-05-06 02:50:00;14665.243545;2022-05-06 03:15:00;14702.613972;Take Profit;14640.902655;14702.613972;37.370426999999836;24.34088999999949;37.370426999999836;1.5352941901467292;14640.902655;14702.613972;14652.070828;14637.17993
2022-05-12;2022-05-12 02:45:00;13699.912451;2022-05-12 02:50:00;13655.526121;Stop Loss;13655.526121;13741.8646925;-44.38632999999936;44.38632999999936;41.95224149999922;0.9451613030408196;13655.526121;13741.8646925;13676.430651;13659.248845
2022-05-16;2022-05-16 02:00:00;14085.357617;2022-05-16 02:20:00;14016.057669;Stop Loss;14016.057669;14166.398465;-69.29994799999986;69.29994799999986;81.04084800000055;1.1694214835485983;14016.057669;14166.398465;14079.630348;14077.053078
2022-05-18;2022-05-18 02:20:00;14321.893803;2022-05-18 02:45:00;14287.243829;Stop Loss;14287.243829;14346.664239;-34.64997400000175;34.64997400000175;24.77043599999888;0.714876034250347;14287.243829;14346.664239;14313.016537;14311.011993
2022-05-25;2022-05-25 03:40:00;13512.058047;2022-05-25 03:55:00;13502.32169;Stop Loss;13502.32169;13562.314827;-9.73635699999977;9.73635699999977;50.25677999999971;5.161764302603211;13502.32169;13562.314827;13508.908049;13493.444424
2022-05-31;2022-05-31 01:30:00;14584.489061;2022-05-31 01:45:00;14519.770927;Stop Loss;14519.770927;14605.536772;-64.71813400000065;64.71813400000065;21.047710999999254;0.3252212277937285;14519.770927;14605.536772;14579.334519;14574.752704
2022-06-07;2022-06-07 02:05:00;14331.057432;2022-06-07 02:45:00;14375.873307999998;Take Profit;14304.425634;14375.873307999998;44.81587599999875;26.631798000000344;44.81587599999875;1.6827957316287159;14304.425634;14375.873307999998;14320.748349;14318.171079
2022-06-08;2022-06-08 03:00:00;14504.593666;2022-06-08 03:30:00;14523.064107;Take Profit;14485.980044;14523.064107;18.470440999999482;18.61362200000076;18.470440999999482;0.9923077303277529;14485.980044;14523.064107;14503.161849;14497.720944
2022-06-29;2022-06-29 02:15:00;13340.67835;2022-06-29 02:25:00;13351.9634295;Take Profit;13322.393664;13351.9634295;11.285079499999483;18.284686000000875;11.285079499999483;0.61718749230908;13322.393664;13351.9634295;13326.393439;13308.680149
2022-07-01;2022-07-01 02:20:00;13076.978893;2022-07-01 03:20:00;13115.119606;Take Profit;13024.124723;13115.119606;38.14071300000069;52.8541699999987;38.14071300000069;0.7216216430983898;13024.124723;13115.119606;13069.55074;13062.408284
2022-07-08;2022-07-08 01:50:00;13809.223429;2022-07-08 02:30:00;13825.651076999999;Take Profit;13788.367459;13825.651076999999;16.427647999998953;20.855970000000525;16.427647999998953;0.7876712519244389;13788.367459;13825.651076999999;13806.080749;13802.938069
2022-07-11;2022-07-11 01:30:00;13744.94133;2022-07-11 01:35:00;13741.512952;Stop Loss;13741.512952;13800.366784999998;-3.428378000000521;3.428378000000521;55.42545499999869;16.166669777950467;13741.512952;13800.366784999998;13743.227141;13727.799437
2022-07-14;2022-07-14 01:45:00;13384.675876;2022-07-14 01:50:00;13386.9614615;Take Profit;13328.679025;13386.9614615;2.2855854999997973;55.99685099999988;2.2855854999997973;0.040816321974958956;13328.679025;13386.9614615;13374.962136;13372.962249
2022-07-15;2022-07-15 03:40:00;13523.52521;2022-07-15 03:45:00;13525.5250975;Take Profit;13488.384329;13525.5250975;1.9998875000001135;35.140880999999354;1.9998875000001135;0.056910568064589794;13488.384329;13525.5250975;13518.096944;13513.240074
2022-07-20;2022-07-20 04:35:00;14076.351265;2022-07-20 05:30:00;14054.352502;Stop Loss;14054.352502;14088.779137;-21.9987629999996;21.9987629999996;12.427872000000207;0.5649350374837182;14054.352502;14088.779137;14072.637188;14063.494845
2022-07-29;2022-07-29 04:30:00;14731.171583;2022-07-29 05:00:00;14738.742586;Take Profit;14708.601424;14738.742586;7.571003000000928;22.570158999998966;7.571003000000928;0.3354430511544591;14708.601424;14738.742586;14728.600299;14722.314938
2022-08-05;2022-08-05 02:30:00;15261.713176;2022-08-05 02:35:00;15263.998762;Take Profit;15232.28626;15263.998762;2.2855859999999666;29.426915999998528;2.2855859999999666;0.07766991281043793;15232.28626;15263.998762;15261.14178;15254.285023
2022-08-15;2022-08-15 05:40:00;15470.558575;2022-08-15 05:55:00;15481.986503;Take Profit;15461.130533;15481.986503;11.427928000000975;9.42804199999955;11.427928000000975;1.212121032129632;15461.130533;15481.986503;15467.130196;15456.559362
2022-08-16;2022-08-16 03:05:00;15609.693607;2022-08-16 03:25:00;15617.4074595;Take Profit;15594.551602;15617.4074595;7.7138525000009395;15.142004999999699;7.7138525000009395;0.5094340214523171;15594.551602;15617.4074595;15605.693832;15599.408472
2022-08-18;2022-08-18 03:05:00;15379.706541;2022-08-18 03:40:00;15383.1349195;Take Profit;15357.707778;15383.1349195;3.42837850000069;21.9987629999996;3.42837850000069;0.15584414905514243;15357.707778;15383.1349195;15377.992352;15376.278162
2022-08-22;2022-08-22 02:00:00;15060.010234;2022-08-22 02:05:00;15058.581742;Stop Loss;15058.581742;15084.7231295;-1.4284919999990962;1.4284919999990962;24.71289550000074;17.29998872938482;15058.581742;15084.7231295;15050.582192;15046.868115
2022-08-24;2022-08-24 02:35:00;14692.602324;2022-08-24 02:45:00;14707.744329000001;Take Profit;14663.461105;14707.744329000001;15.142005000001518;29.141218999999182;15.142005000001518;0.5196078105038071;14663.461105;14707.744329000001;14691.459531;14690.888134
2022-09-21;2022-09-21 02:25:00;13545.71765;2022-09-21 02:45:00;13553.811173;Take Profit;13529.530604;13553.811173;8.09352299999955;16.18704600000092;8.09352299999955;0.4999999999999438;13529.530604;13553.811173;13535.494253;13522.431023
2022-09-23;2022-09-23 01:35:00;13120.594706;2022-09-23 02:00:00;13087.936631;Stop Loss;13087.936631;13132.522003;-32.65807499999937;32.65807499999937;11.92729700000018;0.3652173926356777;13087.936631;13132.522003;13117.186907;13114.063091
2022-09-28;2022-09-28 02:50:00;12797.13777;2022-09-28 03:35:00;12704.275243;Stop Loss;12704.275243;12822.6962635;-92.86252699999932;92.86252699999932;25.558493500000623;0.2752293559704746;12704.275243;12822.6962635;12789.754205;12787.198356
2022-10-07;2022-10-07 02:05:00;13085.948748;2022-10-07 02:30:00;13052.15474;Stop Loss;13052.15474;13094.3262545;-33.79400800000076;33.79400800000076;8.377506499999072;0.24789916898874154;13052.15474;13094.3262545;13074.589417;13073.169501
2022-10-11;2022-10-11 02:25:00;12428.243511;2022-10-11 02:30:00;12405.240867;Stop Loss;12405.240867;12468.001167999999;-23.002644000000146;23.002644000000146;39.75765699999829;1.7283950923206062;12405.240867;12468.001167999999;12419.156047;12412.624432
2022-10-14;2022-10-14 05:05:00;12573.358959;2022-10-14 05:25:00;12612.6906405;Take Profit;12519.970105;12612.6906405;39.33168150000165;53.3888539999989;39.33168150000165;0.7367021120176593;12519.970105;12612.6906405;12570.235143;12550.640298
2022-10-24;2022-10-24 02:00:00;12947.080932;2022-10-24 02:10:00;12907.607259;Stop Loss;12907.607259;12984.566723;-39.47367300000042;39.47367300000042;37.48579099999915;0.9496403083644828;12907.607259;12984.566723;12939.413384;12933.449736
2022-10-31;2022-10-31 02:40:00;13119.742756;2022-10-31 02:50:00;13122.724580499998;Take Profit;13082.824932;13122.724580499998;2.9818244999987655;36.91782400000011;2.9818244999987655;0.08076923764517531;13082.824932;13122.724580499998;13118.32284;13115.483007
2022-11-08;2022-11-08 02:55:00;12502.931109;2022-11-08 03:00:00;12491.003812;Stop Loss;12491.003812;12529.199561000001;-11.927296999998362;11.927296999998362;26.26845200000207;2.202380975337973;12491.003812;12529.199561000001;12494.411612;12487.028047
2022-11-09;2022-11-09 05:15:00;12610.276783;2022-11-09 06:05:00;12581.026507;Stop Loss;12581.026507;12631.433536;-29.25027599999885;29.25027599999885;21.156753000001117;0.7233009698780944;12581.026507;12631.433536;12608.004917;12601.189318
2022-11-18;2022-11-18 02:55:00;13317.395107;2022-11-18 03:00:00;13327.334521;Take Profit;13307.739676;13327.334521;9.939414000000397;9.655431000001045;9.939414000000397;1.02941173729058;13307.739676;13327.334521;13305.751793;13303.479927
2022-11-21;2022-11-21 02:25:00;13258.326588;2022-11-21 02:45:00;13242.991492;Stop Loss;13242.991492;13274.939609000001;-15.335096000000703;15.335096000000703;16.613021000001027;1.0833333550699822;13242.991492;13274.939609000001;13256.622689;13248.103191
2022-11-28;2022-11-28 04:20:00;13255.770739;2022-11-28 04:35:00;13251.794973;Stop Loss;13251.794973;13289.280764;-3.9757659999995667;3.9757659999995667;33.51002499999959;8.428570745864631;13251.794973;13289.280764;13252.078957;13251.227007
2022-12-01;2022-12-01 01:40:00;13690.833098;2022-12-01 02:00:00;13692.5369975;Take Profit;13661.866805;13692.5369975;1.7038995000002615;28.966292999999496;1.7038995000002615;0.058823526365637854;13661.866805;13692.5369975;13686.573349;13684.869449
2022-12-05;2022-12-05 02:50:00;13620.121265;2022-12-05 03:05:00;13609.897868;Stop Loss;13609.897868;13625.942922;-10.22339699999975;10.22339699999975;5.821657000000414;0.569444481125066;13609.897868;13625.942922;13618.133382;13608.477951
2022-12-07;2022-12-07 01:30:00;13147.289133;2022-12-07 01:40:00;13138.485652;Stop Loss;13138.485652;13155.382656;-8.80348100000083;8.80348100000083;8.09352299999955;0.9193548551986184;13138.485652;13155.382656;13147.005149;13132.805986
2022-12-14;2022-12-14 02:45:00;13469.770433;2022-12-14 03:10:00;13443.339822;Stop Loss;13443.339822;13477.7839695;-26.43061099999977;26.43061099999977;8.013536500000555;0.3031914964054605;13443.339822;13477.7839695;13468.36455;13468.083373
2022-12-22;2022-12-22 03:40:00;12772.733362;2022-12-22 03:55:00;12752.207462;Stop Loss;12752.207462;12776.248071;-20.525900000000547;20.525900000000547;3.5147089999991294;0.17123288138396053;12752.207462;12776.248071;12771.046301;12764.29806
2023-01-05;2023-01-05 02:55:00;12329.317685;2023-01-05 03:15:00;12334.238278;Take Profit;12297.544717;12334.238278;4.920593000000736;31.77296799999931;4.920593000000736;0.15486727585540144;12297.544717;12334.238278;12327.911802;12307.948255
2023-01-12;2023-01-12 02:20:00;12898.419352;2023-01-12 02:30:00;12891.108758;Stop Loss;12891.108758;12908.541713999999;-7.310594000000492;7.310594000000492;10.122361999998247;1.3846155319249798;12891.108758;12908.541713999999;12895.888762;12894.764055
2023-01-17;2023-01-17 01:50:00;12985.86531;2023-01-17 03:05:00;13015.1076885;Take Profit;12981.366483;13015.1076885;29.242378500000996;4.498826999999437;29.242378500000996;6.500000666841524;12981.366483;13015.1076885;12984.459427;12983.897073
