date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,sweep_extreme,tokyo_reference,sweep_depth,entry_datetime,outcome,profit_points
2023-12-13,long,17797.282052,17793.816014,3.4660379999986617,17806.66216,17793.530008,17800.096084,17787.63394,17793.530008,5.896068000001833,2023-12-13 01:15:00,win,3.4660379999986617
2023-12-18,long,18064.749148,18063.427136,1.3220120000005409,18072.789241,18030.712754,18051.7509975,18018.384612,18030.712754,12.32814199999848,2023-12-18 01:45:00,loss,-1.3220120000005409
2023-12-20,long,18197.678687,18196.892681,0.7860059999984514,18273.523566,18255.567358,18264.545462000002,18183.474523,18255.567358,72.09283499999947,2023-12-20 03:55:00,loss,-0.7860059999984514
2023-12-21,short,18088.333421,18093.139474,4.806053000000247,18060.193096,18010.880525,18035.5368105,18107.093639,18060.193096,46.90054299999974,2023-12-21 02:55:00,win,4.806053000000247
2023-12-26,short,18256.907373,18260.105407,3.1980340000009164,18255.031351,18215.098889,18235.06512,18264.143457,18255.031351,9.112105999996857,2023-12-26 02:05:00,win,3.1980340000009164
2023-12-27,short,18305.415935,18309.149975,3.734039999999368,18320.960115,18303.539913,18312.250014,18332.216245,18320.960115,11.256129999997938,2023-12-27 02:05:00,loss,-3.734039999999368
2023-12-28,short,18382.600828,18385.530859,2.9300309999998717,18391.176928,18366.252639,18378.7147835,18394.124962,18391.176928,2.9480340000009164,2023-12-28 02:30:00,loss,-2.9300309999998717
2023-12-29,short,18340.256338,18343.454372,3.1980340000009164,18341.060347,18318.012081,18329.536214,18364.64462,18341.060347,23.584273000000394,2023-12-29 01:50:00,loss,-3.1980340000009164
2024-01-02,long,18247.795268,18244.32923,3.4660380000022997,18265.483472,18225.283007,18245.3832395,18211.346846,18225.283007,13.936161000001448,2024-01-02 01:20:00,loss,-3.4660380000022997
2024-01-03,short,17908.503339,17914.917411,6.414071999999578,17925.119532,17890.815135,17907.9673335,17934.231637,17925.119532,9.112105000000156,2024-01-03 02:35:00,win,6.414071999999578
2024-01-04,short,17770.213738,17775.555797,5.342059000002337,17755.473568,17734.033319,17744.753443499998,17781.737872,17755.473568,26.264304000000266,2024-01-04 02:00:00,loss,-5.342059000002337
2024-01-05,long,17610.215886,17604.873827,5.342059000002337,17654.972404,17608.607867,17631.7901355,17571.087433,17608.607867,37.520433999998204,2024-01-05 02:20:00,win,5.342059000002337
2024-01-08,long,17639.96423,17634.890174,5.074056000001292,17688.472792,17619.863998,17654.168395,17557.687278,17619.863998,62.17671999999948,2024-01-08 01:20:00,loss,-5.074056000001292
2024-01-09,long,17937.983681,17936.661668,1.3220130000008794,18005.520463,17980.864177,17993.192320000002,17923.511513,17980.864177,57.352663999998185,2024-01-09 03:35:00,win,1.3220130000008794
2024-01-10,long,18040.896872,18038.502847,2.3940250000014203,18054.297027,18031.248761,18042.772894,18020.79664,18031.248761,10.452120999998442,2024-01-10 01:25:00,loss,-2.3940250000014203
2024-01-11,short,18233.055097,18240.005175,6.9500779999980296,18234.395112,18195.802666,18215.098889,18275.66759,18234.395112,41.27247800000259,2024-01-11 01:30:00,loss,-6.9500779999980296
2024-01-12,long,18170.074368,18164.732309,5.342059000002337,18184.814538,18138.718005,18161.766271499997,18133.357943,18138.718005,5.360061999999743,2024-01-12 02:15:00,loss,-5.342059000002337
2024-01-15,short,18225.819013,18231.161072,5.342058999998699,18216.706908,18167.126334,18191.916621,18250.207296,18216.706908,33.500388000000385,2024-01-15 01:30:00,win,5.342058999998699
2024-01-16,long,18099.589552,18091.567462,8.022090000002208,18135.769971,18089.94144,18112.8557055,18022.404658,18089.94144,67.53678199999922,2024-01-16 01:35:00,win,8.022090000002208
2024-01-17,long,18075.469272,18059.675093,15.794178999996802,18184.278532,18108.701657,18146.4900945,18026.960711,18108.701657,81.74094600000171,2024-01-17 02:25:00,loss,-15.794178999996802
2024-01-18,short,18088.333421,18090.19144,1.8580189999993308,18087.529412,18051.884999,18069.707205500003,18155.334197,18087.529412,67.80478500000027,2024-01-18 01:40:00,loss,-1.8580189999993308
2024-01-19,short,18414.761201,18423.5873,8.826098999998067,18415.56521,18364.912624,18390.238917000002,18478.009933,18415.56521,62.44472300000052,2024-01-19 02:25:00,win,8.826098999998067
2024-01-22,long,18821.053905,18817.855871,3.1980340000009164,18834.186057,18792.377573,18813.281815000002,18780.04943,18792.377573,12.328143000002456,2024-01-22 01:20:00,loss,-3.1980340000009164
2024-01-23,long,18713.58466,18704.222555,9.362105000000156,18747.085048,18714.120667,18730.602857500002,18674.992214,18714.120667,39.128452999997535,2024-01-23 03:10:00,win,9.362105000000156
2024-01-25,short,18885.374649,18897.684789,12.310139999997773,18905.742885,18855.894308,18880.8185965,18926.647127,18905.742885,20.904242000000522,2024-01-25 02:10:00,loss,-12.310139999997773
2024-01-26,long,18749.765079,18733.702896,16.062183000001824,18803.901706,18742.528996,18773.215351,18723.768778,18742.528996,18.76021799999944,2024-01-26 03:15:00,win,16.062183000001824
2024-01-29,short,18809.261768,18824.787945,15.526176999999734,18810.869787,18756.197154,18783.5334705,18858.306336,18810.869787,47.43654900000183,2024-01-29 03:20:00,loss,-15.526176999999734
2024-01-30,long,18988.019838,18975.173692,12.846145999999862,19008.12007,18977.299714,18992.709892,18937.635254,18977.299714,39.66445999999996,2024-01-30 02:30:00,loss,-12.846145999999862
2024-01-31,short,18666.952121,18684.086316,17.134195000002364,18711.976642,18679.01226,18695.494451,18726.716812,18711.976642,14.740169999997306,2024-01-31 03:10:00,win,17.134195000002364
2024-02-01,long,18560.822892,18550.120771,10.702120999998442,18573.955044,18532.950569,18553.452806499998,18505.882256,18532.950569,27.068312999999762,2024-02-01 01:40:00,loss,-10.702120999998442
2024-02-02,long,18873.31451,18860.736367,12.578142999998818,18901.454836,18865.54242,18883.498628,18844.906181,18865.54242,20.636239000003116,2024-02-02 02:30:00,win,12.578142999998818
2024-02-05,short,18966.57959,18974.601679,8.022088999998232,18971.671648,18936.027236,18953.849442,19002.492005,18971.671648,30.820357000000513,2024-02-05 03:25:00,win,8.022088999998232
2024-02-06,short,19037.332409,19037.850412,0.5180030000010447,19030.364328,18979.711742,19005.038034999998,19048.588539,19030.364328,18.22421100000065,2024-02-06 02:10:00,loss,-0.5180030000010447
2024-02-07,long,18921.555068,18919.965053,1.5900150000015856,18987.483832,18923.967096,18955.725464000003,18901.454836,18923.967096,22.512259999999515,2024-02-07 02:40:00,loss,-1.5900150000015856
2024-02-08,short,19129.525476,19136.207551,6.682075000000623,19143.729641,19121.485383,19132.607512000002,19148.821699,19143.729641,5.09205799999836,2024-02-08 02:10:00,win,6.682075000000623
2024-02-09,short,19198.670277,19210.44441,11.774132999998983,19158.201808,19137.833572,19148.01769,19217.698497,19158.201808,59.496688999999606,2024-02-09 03:00:00,win,11.774132999998983
2024-02-12,short,19334.011844,19336.137865,2.126021000000037,19339.907912,19312.839598,19326.373755,19359.740141,19339.907912,19.832228999999643,2024-02-12 01:40:00,loss,-2.126021000000037
2024-02-13,short,19238.066733,19240.192754,2.126021000000037,19235.654705,19210.730416,19223.1925605,19256.82695,19235.654705,21.17224499999793,2024-02-13 01:50:00,loss,-2.126021000000037
2024-02-15,short,19182.59009,19190.880184,8.290093999999954,19171.601963,19128.98947,19150.2957165,19217.430494,19171.601963,45.8285309999992,2024-02-15 03:10:00,loss,-8.290093999999954
2024-02-16,short,19297.027415,19298.617431,1.5900159999982861,19241.28277,19201.082305,19221.1825375,19316.859645,19241.28277,75.57687499999884,2024-02-16 03:15:00,loss,-1.5900159999982861
2024-02-19,long,19054.484607,19048.874545,5.610061999999743,19085.572967,19024.736263,19055.154615,19016.160164,19024.736263,8.576098999998067,2024-02-19 02:40:00,win,5.610061999999743
2024-02-20,long,18992.039884,18990.181866,1.8580180000026303,19031.43634,18939.511276,18985.473808000002,18906.010888,18939.511276,33.500388000000385,2024-02-20 01:20:00,loss,-1.8580180000026303
2024-02-21,short,18796.665622,18809.243765,12.578142999998818,18831.774029,18801.489678,18816.631853500003,18852.410268,18831.774029,20.636238999999478,2024-02-21 02:20:00,win,12.578142999998818
2024-02-22,short,19154.985771,19160.059827,5.074056000001292,19099.777132,19038.136418,19068.956775,19186.074131,19099.777132,86.29699900000196,2024-02-22 03:25:00,loss,-5.074056000001292
2024-02-23,long,19344.195961,19342.337943,1.8580180000026303,19354.916086,19320.611688,19337.763887,19295.419397,19320.611688,25.192290999999386,2024-02-23 01:55:00,loss,-1.8580180000026303
2024-02-26,short,19234.582692,19240.996764,6.414071999999578,19258.434969,19213.142444,19235.788706500003,19288.987322,19258.434969,30.55235299999913,2024-02-26 01:55:00,loss,-6.414071999999578
2024-02-27,short,19251.198885,19260.024984,8.826098999998067,19261.919009,19218.502506,19240.2107575,19313.375605,19261.919009,51.45659599999999,2024-02-27 02:40:00,loss,-8.826098999998067
2024-02-28,long,19273.443142,19272.389133,1.0540089999994962,19314.447617,19288.719319,19301.583468,19180.714069,19288.719319,108.00524999999834,2024-02-28 01:55:00,loss,-1.0540089999994962
2024-02-29,long,19198.402273,19197.616267,0.7860059999984514,19221.45054,19180.446066,19200.948303,19109.693246,19180.446066,70.75282000000152,2024-02-29 01:15:00,loss,-0.7860059999984514
2024-03-01,short,19444.429122,19451.647203,7.218080999999074,19437.729044,19374.212309,19405.9706765,19470.961429,19437.729044,33.23238499999934,2024-03-01 02:20:00,win,7.218080999999074
2024-03-04,short,19663.119654,19668.997719,5.878065000000788,19684.023896,19656.151573,19670.087734499997,19701.176094,19684.023896,17.15219799999977,2024-03-04 03:30:00,win,5.878065000000788
2024-03-05,long,19483.021569,19475.267482,7.754087000001164,19541.446245,19492.401677,19516.923961,19429.688951,19492.401677,62.71272600000157,2024-03-05 01:50:00,win,7.754087000001164
2024-03-06,short,19311.23158,19323.809723,12.578142999998818,19283.359257,19235.386702,19259.3729795,19365.368207,19283.359257,82.00894999999946,2024-03-06 02:50:00,loss,-12.578142999998818
2024-03-07,long,19263.795031,19261.133003,2.662028000002465,19291.39935,19223.594565,19257.4969575,19205.90636,19223.594565,17.68820499999856,2024-03-07 02:30:00,win,2.662028000002465
2024-03-08,short,19641.411403,19645.681449,4.270046000001457,19628.547254,19572.266602,19600.406928,19676.251806,19628.547254,47.70455199999924,2024-03-08 03:05:00,win,4.270046000001457
2024-03-11,long,19340.443918,19330.545806,9.898112000002584,19355.184089,19268.08308,19311.6335845,19230.562646,19268.08308,37.52043400000184,2024-03-11 02:05:00,loss,-9.898112000002584
2024-03-12,short,19375.838374,19378.467918,2.6295439999994414,19374.748315,19334.279847,19354.514081,19399.63382,19374.748315,24.885504999998375,2024-03-12 01:15:00,loss,-2.6295439999994414
2024-03-13,short,19529.979984,19536.046649,6.066664999998466,19545.050433,19506.448932,19525.749682499998,19572.282999,19545.050433,27.23256599999877,2024-03-13 01:25:00,loss,-6.066664999998466
2024-03-14,short,19441.936835,19445.095167,3.1583319999990636,19439.028502,19410.738361,19424.8834315,19489.263332,19439.028502,50.2348299999976,2024-03-14 01:35:00,loss,-3.1583319999990636
2024-03-15,long,19266.643717,19261.899021,4.74469599999793,19320.844455,19269.287655,19295.066055,19256.596751,19269.287655,12.690903999999136,2024-03-15 01:40:00,win,4.74469599999793
2024-03-18,short,19190.49829,19207.93389,17.435600000000704,19186.003595,19103.512716,19144.7581555,19235.974031,19186.003595,49.97043600000325,2024-03-18 03:25:00,loss,-17.435600000000704
2024-03-19,short,19232.272517,19233.580093,1.3075759999992442,19258.976295,19196.050561,19227.513428,19303.658855,19258.976295,44.682560000001104,2024-03-19 01:15:00,loss,-1.3075759999992442
2024-03-20,short,19314.234609,19318.71491,4.480300999999599,19320.315667,19276.955077,19298.635371999997,19331.420208,19320.315667,11.104541000000609,2024-03-20 03:00:00,loss,-4.480300999999599
2024-03-21,short,19703.422345,19716.098856,12.676511000001483,19677.776142,19627.012525,19652.3943335,19742.023846,19677.776142,64.24770400000125,2024-03-21 03:10:00,win,12.676511000001483
2024-03-22,short,19635.737521,19645.5057,9.76817900000242,19665.878419,19598.986777,19632.432598,19668.786752,19665.878419,2.908332999999402,2024-03-22 01:30:00,win,9.76817900000242
2024-03-25,long,19616.172377,19612.749651,3.4227260000006936,19672.223872,19634.415552,19653.319711999997,19598.986777,19634.415552,35.428775000000314,2024-03-25 01:50:00,loss,-3.4227260000006936
2024-03-26,short,19636.001915,19647.356457,11.354542000000947,19624.368586,19582.858753,19603.613669500002,19680.420081,19624.368586,56.051494999999704,2024-03-26 02:50:00,loss,-11.354542000000947
2024-03-27,long,19557.476944,19548.237553,9.23939099999916,19583.38754,19545.843615,19564.6155775,19533.945892,19545.843615,11.89772300000186,2024-03-27 03:05:00,win,9.23939099999916
2024-03-28,short,19554.833005,19555.876187,1.0431820000012522,19570.696636,19543.46407,19557.080353,19580.743602,19570.696636,10.046965999998065,2024-03-28 01:35:00,win,1.0431820000012522
2024-04-01,long,19661.648118,19657.960998,3.6871200000023236,19682.535231,19632.036008,19657.2856195,19625.426161,19632.036008,6.609846999999718,2024-04-01 02:20:00,win,3.6871200000023236
2024-04-02,short,19514.116354,19533.931498,19.815144000000146,19555.097399,19520.461806,19537.7796025,19576.777694,19555.097399,21.680295000001934,2024-04-02 02:25:00,loss,-19.815144000000146
2024-04-03,long,19337.236873,19331.170208,6.066665000002104,19384.563371,19344.904294,19364.733832500002,19314.763396,19344.904294,30.14089800000147,2024-04-03 01:40:00,win,6.066665000002104
2024-04-04,long,19509.621658,19508.842871,0.7787869999992836,19524.692107,19491.642877,19508.167492,19470.755763,19491.642877,20.887113999997382,2024-04-04 03:10:00,loss,-0.7787869999992836
2024-04-05,short,19154.276334,19157.963454,3.6871200000023236,19163.00133,19092.672568,19127.836949,19192.349047,19163.00133,29.347717000000557,2024-04-05 01:20:00,loss,-3.6871200000023236
2024-04-08,short,19343.582325,19345.154294,1.5719690000005357,19389.586854,19322.166424,19355.876639000002,19400.955789,19389.586854,11.3689349999986,2024-04-08 01:20:00,loss,-1.5719690000005357
2024-04-09,short,19372.665648,19375.030799,2.365151000001788,19372.13686,19337.765661,19354.951260499998,19390.380035,19372.13686,18.24317499999961,2024-04-09 01:50:00,loss,-2.365151000001788
2024-04-11,short,19239.939939,19247.85736,7.917421000001923,19255.274782,19195.786167,19225.5304745,19265.850535,19255.274782,10.575753000000987,2024-04-11 01:50:00,loss,-7.917421000001923
2024-04-12,short,19558.270125,19565.658759,7.388634000002639,19565.144365,19538.440587,19551.792476000002,19573.340574,19565.144365,8.196209000001545,2024-04-12 02:05:00,win,7.388634000002639
2024-04-17,long,18908.39006,18903.116577,5.2734830000008515,18970.522613,18920.287783,18945.405198,18801.574947,18920.287783,118.71283599999879,2024-04-17 02:50:00,win,5.2734830000008515
2024-04-18,short,18759.536326,18772.741625,13.205298999997467,18757.685569,18696.874986,18727.280277500002,18793.907526,18757.685569,36.22195699999793,2024-04-18 02:15:00,loss,-13.205298999997467
2024-04-22,short,18283.627409,18296.039526,12.412116999999853,18265.384234,18191.089564,18228.236899000003,18301.870585,18265.384234,36.48635099999956,2024-04-22 02:05:00,win,12.412116999999853
