entry_time,entry_price,direction,stop_loss,take_profit,session,fvg_created_at,entry_index,outcome,exit_time,exit_price,pnl
2022-02-22 08:37:00,15944.42895,LONG,15920.088059,15968.769841,New York,2022-02-22 08:33:00,1451594,Loss,2022-02-22 08:40:00,15920.088059,-24.34089099999983
2022-02-23 01:02:00,15969.628931,SHORT,15976.501653,15962.756209,London,2022-02-23 01:01:00,1452519,Win,2022-02-23 01:03:00,15962.756209,6.872722000000067
2022-02-23 08:35:00,15994.828912,SHORT,16049.237962,15940.419862000002,New York,2022-02-23 08:34:00,1452972,Loss,2022-02-23 08:39:00,16049.237962,-54.40904999999839
2022-02-24 01:31:00,14954.756965,LONG,14933.852435,14975.661495,London,2022-02-24 01:26:00,1453928,Win,2022-02-24 01:37:00,14975.661495,20.904529999999795
2022-02-24 08:41:00,15166.379533,SHORT,15193.870422,15138.888643999999,New York,2022-02-24 08:39:00,1454358,Win,2022-02-24 08:42:00,15138.888643999999,27.490889000000607
2022-02-25 01:04:00,15872.838094,SHORT,15882.001724,15863.674464000002,London,2022-02-25 01:03:00,1455281,Win,2022-02-25 01:05:00,15863.674464000002,9.163629999999102
2022-02-25 08:37:00,15963.328935,SHORT,16001.128907,15925.528962999999,New York,2022-02-25 08:34:00,1455734,Win,2022-02-25 08:42:00,15925.528962999999,37.79997200000071
2022-02-28 01:10:00,15908.919885,SHORT,15922.951693,15894.888076999998,London,2022-02-28 01:04:00,1456667,Win,2022-02-28 01:11:00,15894.888076999998,14.031808000001547
2022-02-28 08:40:00,16080.165211,SHORT,16120.542454,16039.787967999999,New York,2022-02-28 08:31:00,1457117,Loss,2022-02-28 08:42:00,16120.542454,-40.37724300000082
2022-03-01 01:30:00,18770.549557,SHORT,18774.558645,18766.540468999996,London,2022-03-01 01:27:00,1458067,Loss,2022-03-01 01:33:00,18774.558645,-4.009088000002521
2022-03-01 08:41:00,18846.435864,SHORT,18851.304042,18841.567686,New York,2022-03-01 08:38:00,1458498,Loss,2022-03-01 08:42:00,18851.304042,-4.868178000000626
2022-03-02 01:09:00,16945.841835,SHORT,16948.419106,16943.264563999997,London,2022-03-02 01:06:00,1459424,Loss,2022-03-02 01:10:00,16948.419106,-2.5772710000019288
2022-03-02 08:45:00,16877.114614,SHORT,16903.173685,16851.055542999995,New York,2022-03-02 08:36:00,1459880,Win,2022-03-02 08:47:00,16851.055542999995,26.059071000003314
2022-03-03 01:20:00,16306.105951,LONG,16300.951409,16311.260493,London,2022-03-03 01:06:00,1460815,Win,2022-03-03 01:21:00,16311.260493,5.15454200000022
2022-03-03 08:46:00,16385.714982,LONG,16373.114992,16398.314972,New York,2022-03-03 08:36:00,1461261,Loss,2022-03-03 08:47:00,16373.114992,-12.599990000000616
2022-03-05 01:23:00,15003.152383,LONG,14996.566024,15009.738742000001,London,2022-03-05 01:07:00,1462618,Loss,2022-03-05 01:26:00,14996.566024,-6.586359000000812
2022-03-05 08:50:00,14908.652454,LONG,14876.293387,14941.011520999999,New York,2022-03-05 08:46:00,1463065,Win,2022-03-05 08:52:00,14941.011520999999,32.35906699999941
2022-03-06 01:14:00,14770.338921,SHORT,14775.207099,14765.470743000002,London,2022-03-06 01:13:00,1463989,Loss,2022-03-06 01:17:00,14775.207099,-4.868177999998807
2022-03-06 08:31:00,14533.802735,LONG,14489.130041,14578.475428999998,New York,2022-03-06 08:30:00,1464426,Loss,2022-03-06 08:36:00,14489.130041,-44.672693999998955
2022-03-08 01:21:00,14795.453682,SHORT,14798.596363,14792.311000999998,London,2022-03-08 01:13:00,1465376,Win,2022-03-08 01:23:00,14792.311000999998,3.1426810000011756
2022-03-08 08:48:00,14936.017206,LONG,14912.875651,14959.158761,New York,2022-03-08 08:46:00,1465823,Win,2022-03-08 08:51:00,14959.158761,23.141555000000153
2022-03-10 01:13:00,12529.341553,SHORT,12537.861051,12520.822055,London,2022-03-10 01:08:00,1466748,Win,2022-03-10 01:18:00,12520.822055,8.519497999999658
2022-03-10 08:42:00,12584.434306,LONG,12557.455896,12611.412715999999,New York,2022-03-10 08:40:00,1467197,Win,2022-03-10 08:45:00,12611.412715999999,26.978409999999712
2022-03-11 01:16:00,12446.702423,LONG,12441.306741,12452.098105000001,London,2022-03-11 01:12:00,1468131,Loss,2022-03-11 01:19:00,12441.306741,-5.395682000000306
2022-03-11 08:44:00,12257.56957,SHORT,12287.95578,12227.183359999999,New York,2022-03-11 08:34:00,1468579,Win,2022-03-11 08:45:00,12227.183359999999,30.386210000000574
2022-03-14 01:14:00,15263.456733,SHORT,15268.324911,15258.588555000002,London,2022-03-14 01:10:00,1469929,Loss,2022-03-14 01:17:00,15268.324911,-4.868177999998807
2022-03-14 08:36:00,15194.443149,LONG,15142.325006,15246.561292000002,New York,2022-03-14 08:34:00,1470371,Loss,2022-03-14 08:38:00,15142.325006,-52.11814300000151
2022-03-15 01:10:00,14987.402395,LONG,14974.229677,15000.575112999999,London,2022-03-15 01:01:00,1471305,Loss,2022-03-15 01:19:00,14974.229677,-13.172717999999804
2022-03-15 08:36:00,15079.611416,SHORT,15107.388668,15051.834164,New York,2022-03-15 08:31:00,1471751,Win,2022-03-15 08:38:00,15051.834164,27.777251999999862
2022-03-16 01:22:00,15538.365618,SHORT,15542.374706,15534.35653,London,2022-03-16 01:18:00,1472697,Loss,2022-03-16 01:23:00,15542.374706,-4.009088000000702
2022-03-16 08:34:00,15632.29282,LONG,15602.797388,15661.788252,New York,2022-03-16 08:33:00,1473129,Win,2022-03-16 08:37:00,15661.788252,29.49543199999971
2022-03-17 01:16:00,15993.110731,LONG,15988.528917,15997.692545000002,London,2022-03-17 01:13:00,1474071,Loss,2022-03-17 01:17:00,15988.528917,-4.581814000001032
2022-03-17 08:33:00,15890.306263,LONG,15838.474484,15942.138042,New York,2022-03-17 08:31:00,1474508,Win,2022-03-17 08:46:00,15942.138042,51.8317790000001
2022-03-18 01:18:00,16075.583397,LONG,16068.997038,16082.169756000001,London,2022-03-18 01:16:00,1475453,Win,2022-03-18 01:24:00,16082.169756000001,6.586359000000812
2022-03-18 08:40:00,16095.056109,SHORT,16110.233371,16079.878846999998,New York,2022-03-18 08:37:00,1475895,Loss,2022-03-18 08:43:00,16110.233371,-15.177262000001065
2022-03-21 01:10:00,16424.374044,LONG,16419.505866,16429.242222,London,2022-03-21 01:05:00,1476825,Loss,2022-03-21 01:15:00,16419.505866,-4.868178000000626
2022-03-21 08:44:00,16540.923957,SHORT,16551.23304,16530.614874,New York,2022-03-21 08:42:00,1477279,Win,2022-03-21 08:45:00,16530.614874,10.3090830000001
2022-03-22 01:10:00,16419.219503,SHORT,16424.087681,16414.351325,London,2022-03-22 01:04:00,1478205,Loss,2022-03-22 01:13:00,16424.087681,-4.868178000000626
2022-03-22 08:40:00,16562.11485,SHORT,16595.046643,16529.183057000002,New York,2022-03-22 08:38:00,1478655,Win,2022-03-22 08:46:00,16529.183057000002,32.93179299999974
2022-03-23 01:24:00,16803.805578,SHORT,16805.523758,16802.087398,London,2022-03-23 01:20:00,1479599,Loss,2022-03-23 01:25:00,16805.523758,-1.7181799999998475
2022-03-23 08:41:00,16603.064819,LONG,16596.764824,16609.364813999997,New York,2022-03-23 08:39:00,1480036,Win,2022-03-23 08:42:00,16609.364813999997,6.29999499999758
2022-03-24 01:07:00,16653.751145,SHORT,16656.328416,16651.173873999996,London,2022-03-24 01:03:00,1480962,Win,2022-03-24 01:08:00,16651.173873999996,2.5772710000019288
2022-03-24 08:45:00,16629.982981,SHORT,16664.060228,16595.905734000004,New York,2022-03-24 08:42:00,1481420,Win,2022-03-24 08:49:00,16595.905734000004,34.07724699999744
2022-03-25 01:04:00,16929.805483,SHORT,16932.382754,16927.228212,London,2022-03-25 01:03:00,1482339,Loss,2022-03-25 01:05:00,16932.382754,-2.577270999998291
2022-03-25 08:34:00,16888.282787,SHORT,16923.505488,16853.060086,New York,2022-03-25 08:32:00,1482789,Loss,2022-03-25 08:48:00,16923.505488,-35.22270099999878
2022-03-28 01:13:00,16802.373761,LONG,16791.778314,16812.969208,London,2022-03-28 01:07:00,1483728,Win,2022-03-28 01:14:00,16812.969208,10.595446999999695
2022-03-28 08:50:00,17025.737229,LONG,16991.659982,17059.814475999996,New York,2022-03-28 08:44:00,1484185,Win,2022-03-28 08:55:00,17059.814475999996,34.07724699999744
2022-03-29 01:09:00,17195.264375,LONG,17189.250743,17201.278006999997,London,2022-03-29 01:07:00,1485104,Loss,2022-03-29 01:20:00,17189.250743,-6.013631999998324
2022-03-29 08:37:00,17391.423319,SHORT,17414.618756,17368.227882000003,New York,2022-03-29 08:33:00,1485552,Win,2022-03-29 08:39:00,17368.227882000003,23.195436999998492
2022-03-30 01:03:00,17449.26873,LONG,17440.677827,17457.859633,London,2022-03-30 01:02:00,1486478,Loss,2022-03-30 01:07:00,17440.677827,-8.590903000000253
2022-03-30 08:43:00,17380.827872,LONG,17366.223338,17395.432406000004,New York,2022-03-30 08:38:00,1486938,Win,2022-03-30 08:45:00,17395.432406000004,14.604534000001877
2022-03-31 01:03:00,17334.723361,SHORT,17343.027901,17326.418821,London,2022-03-31 01:02:00,1487858,Win,2022-03-31 01:12:00,17326.418821,8.304540000000998
2022-03-31 08:44:00,17190.396197,LONG,17174.359845,17206.432548999997,New York,2022-03-31 08:42:00,1488319,Loss,2022-03-31 08:45:00,17174.359845,-16.03635199999917
2022-04-01 01:06:00,18929.194893,LONG,18927.763076,18930.62671,London,2022-04-01 01:04:00,1489241,Loss,2022-04-01 01:07:00,18927.763076,-1.431817000000592
2022-04-01 09:21:00,18768.831377,LONG,18763.104108,18774.558645999998,New York,2022-04-01 09:17:00,1489736,Loss,2022-04-01 09:22:00,18763.104108,-5.727268999999069
2022-04-02 01:06:00,16969.609999,LONG,16956.150918,16983.06908,London,2022-04-02 01:00:00,1490621,Loss,2022-04-02 01:13:00,16956.150918,-13.459081000000879
2022-04-02 08:40:00,16633.419342,LONG,16557.819399,16709.019285000002,New York,2022-04-02 08:33:00,1491075,Win,2022-04-02 08:45:00,16709.019285000002,75.59994300000108
2022-04-03 01:12:00,16000.55618,SHORT,16015.160715,15985.951645,London,2022-04-03 01:06:00,1491587,Win,2022-04-03 01:17:00,15985.951645,14.604535000000396
2022-04-03 08:40:00,15949.583491,SHORT,15990.247097,15908.919885,New York,2022-04-03 08:30:00,1492035,Win,2022-04-03 08:45:00,15908.919885,40.66360600000007
2022-04-04 01:21:00,17049.505393,LONG,17041.200854,17057.809932,London,2022-04-04 01:20:00,1492556,Loss,2022-04-04 01:40:00,17041.200854,-8.30453900000066
2022-04-04 09:08:00,17224.759807,SHORT,17237.646161,17211.873452999997,New York,2022-04-04 08:59:00,1493023,Loss,2022-04-04 09:10:00,17237.646161,-12.88635400000203
2022-04-05 01:07:00,15022.338732,LONG,15014.893283,15029.784181,London,2022-04-05 01:05:00,1493922,Win,2022-04-05 01:08:00,15029.784181,7.445449000000735
2022-04-05 09:26:00,14849.947952,LONG,14821.025247,14878.870657000001,New York,2022-04-05 09:16:00,1494421,Loss,2022-04-05 09:34:00,14821.025247,-28.92270500000086
2022-04-07 01:29:00,13222.684985,SHORT,13223.827778,13221.542191999999,London,2022-04-07 01:27:00,1495324,Loss,2022-04-07 01:30:00,13223.827778,-1.1427930000008928
2022-04-07 08:46:00,13203.828903,LONG,13200.114826,13207.542979999998,New York,2022-04-07 08:42:00,1495761,Loss,2022-04-07 08:50:00,13200.114826,-3.714076999998724
2022-04-08 01:12:00,15134.291771,LONG,15130.577694,15138.005848,London,2022-04-08 01:11:00,1496447,Loss,2022-04-08 01:13:00,15130.577694,-3.714077000000543
2022-04-08 08:38:00,15162.861592,SHORT,15192.574207,15133.148976999999,New York,2022-04-08 08:36:00,1496893,Loss,2022-04-08 08:41:00,15192.574207,-29.71261500000037
2022-04-10 01:06:00,12971.21951,LONG,12961.848062,12980.590958000003,London,2022-04-10 01:03:00,1498241,Win,2022-04-10 01:07:00,12980.590958000003,9.371448000001692
2022-04-10 08:57:00,13183.922974,LONG,13157.51253,13210.333417999998,New York,2022-04-10 08:54:00,1498712,Win,2022-04-10 09:00:00,13210.333417999998,26.41044399999919
2022-04-11 01:05:00,12245.074307,LONG,12239.678625,12250.469989000001,London,2022-04-11 01:00:00,1499620,Win,2022-04-11 01:13:00,12250.469989000001,5.395682000000306
2022-04-11 08:54:00,12243.654391,LONG,12227.751328,12259.557454,New York,2022-04-11 08:45:00,1500089,Win,2022-04-11 08:56:00,12259.557454,15.903062999999747
2022-04-13 01:11:00,16122.546998,LONG,16115.674276,16129.41972,London,2022-04-13 01:10:00,1501006,Win,2022-04-13 01:14:00,16129.41972,6.872722000000067
2022-04-13 08:55:00,16069.856128,SHORT,16102.215195,16037.497060999998,New York,2022-04-13 08:46:00,1501470,Win,2022-04-13 09:00:00,16037.497060999998,32.35906700000123
2022-04-14 01:12:00,16336.17411,SHORT,16341.328652,16331.019568,London,2022-04-14 01:11:00,1502387,Loss,2022-04-14 01:15:00,16341.328652,-5.15454200000022
2022-04-14 08:56:00,16174.951504,LONG,16165.215148,16184.687860000002,New York,2022-04-14 08:52:00,1502851,Loss,2022-04-14 08:57:00,16165.215148,-9.736356000001251
2022-04-18 01:02:00,15794.374517,SHORT,15801.819966,15786.929068000001,London,2022-04-18 01:01:00,1503757,Loss,2022-04-18 01:05:00,15801.819966,-7.445448999998916
2022-04-18 08:39:00,15904.910797,SHORT,15938.701681,15871.119913,New York,2022-04-18 08:32:00,1504214,Loss,2022-04-18 08:44:00,15938.701681,-33.790884000000005
2022-04-19 01:03:00,16002.274361,SHORT,16009.147083,15995.401639,London,2022-04-19 01:02:00,1505138,Win,2022-04-19 01:06:00,15995.401639,6.872722000000067
2022-04-19 08:35:00,15898.610802,SHORT,15937.556227,15859.665377,New York,2022-04-19 08:34:00,1505590,Win,2022-04-19 08:39:00,15859.665377,38.94542499999989
2022-04-20 01:21:00,16141.16062,LONG,16134.860625,16147.460615000002,London,2022-04-20 01:16:00,1506536,Loss,2022-04-20 01:25:00,16134.860625,-6.299995000001218
2022-04-20 09:20:00,16169.224236,LONG,16144.310618,16194.137854,New York,2022-04-20 08:53:00,1507015,Loss,2022-04-20 09:23:00,16144.310618,-24.913618000000497
2022-04-21 01:27:00,16125.696995,LONG,16118.53791,16132.856080000001,London,2022-04-21 01:14:00,1507922,Win,2022-04-21 01:29:00,16132.856080000001,7.1590850000011415
2022-04-21 08:37:00,16329.874115,SHORT,16359.369547,16300.378683,New York,2022-04-21 08:36:00,1508352,Win,2022-04-21 08:54:00,16300.378683,29.49543199999971
2022-04-22 01:17:00,15700.160951,LONG,15692.715502,15707.6064,London,2022-04-22 01:16:00,1509292,Loss,2022-04-22 01:19:00,15692.715502,-7.445449000000735
2022-04-22 08:35:00,15700.733678,SHORT,15749.129096,15652.33826,New York,2022-04-22 08:34:00,1509730,Loss,2022-04-22 08:37:00,15749.129096,-48.39541800000006
2022-04-25 01:03:00,15189.288607,SHORT,15203.606778,15174.970436000001,London,2022-04-25 01:02:00,1510658,Win,2022-04-25 01:06:00,15174.970436000001,14.318170999998983
2022-04-25 08:44:00,15195.302239,SHORT,15257.156738,15133.447740000001,New York,2022-04-25 08:36:00,1511119,Loss,2022-04-25 08:49:00,15257.156738,-61.85449899999912
2022-04-26 01:10:00,15513.452,LONG,15505.433824,15521.470175999999,London,2022-04-26 01:06:00,1512045,Loss,2022-04-26 01:11:00,15505.433824,-8.018175999999585
2022-04-26 08:38:00,15328.747593,LONG,15285.220353,15372.274833,New York,2022-04-26 08:36:00,1512493,Loss,2022-04-26 08:39:00,15285.220353,-43.52723999999944
2022-04-27 01:01:00,14958.766053,LONG,14945.020608,14972.511497999998,London,2022-04-27 01:00:00,1513416,Loss,2022-04-27 01:04:00,14945.020608,-13.745444999998654
2022-04-27 08:52:00,15107.961395,SHORT,15150.343182,15065.579608,New York,2022-04-27 08:45:00,1513887,Win,2022-04-27 09:02:00,15065.579608,42.38178700000026
2022-04-28 01:02:00,15118.843205,LONG,15107.102305,15130.584104999998,London,2022-04-28 01:00:00,1514797,Loss,2022-04-28 01:06:00,15107.102305,-11.740899999998874
2022-04-28 08:32:00,15117.984115,SHORT,15184.706792,15051.261437999998,New York,2022-04-28 08:30:00,1515247,Win,2022-04-28 08:44:00,15051.261437999998,66.72267700000157
2022-04-29 01:03:00,15311.852151,LONG,15296.102163,15327.602138999999,London,2022-04-29 01:01:00,1516178,Win,2022-04-29 01:05:00,15327.602138999999,15.749987999999576
2022-04-29 08:37:00,15249.711289,SHORT,15286.938534,15212.484044,New York,2022-04-29 08:34:00,1516632,Win,2022-04-29 08:43:00,15212.484044,37.22724500000004
2022-05-01 01:12:00,18573.531523,SHORT,18575.249704,18571.813342,London,2022-05-01 01:10:00,1517147,Loss,2022-05-01 01:14:00,18575.249704,-1.718181000000186
2022-05-01 08:40:00,18534.872461,LONG,18504.517938,18565.226983999997,New York,2022-05-01 08:33:00,1517595,Loss,2022-05-01 08:42:00,18504.517938,-30.354522999998153
2022-05-04 01:08:00,17371.377879,SHORT,17373.668787,17369.086971,London,2022-05-04 01:06:00,1518523,Win,2022-05-04 01:10:00,17369.086971,2.2909079999990354
2022-05-04 08:35:00,17321.550644,LONG,17306.373383,17336.727905,New York,2022-05-04 08:34:00,1518970,Loss,2022-05-04 08:36:00,17306.373383,-15.177261000000726
2022-05-05 01:10:00,15503.715644,LONG,15495.983831,15511.447457,London,2022-05-05 01:06:00,1519905,Loss,2022-05-05 01:21:00,15495.983831,-7.731813000000329
2022-05-05 08:35:00,15252.002196,LONG,15230.811303,15273.193088999999,New York,2022-05-05 08:33:00,1520350,Loss,2022-05-05 08:36:00,15230.811303,-21.19089299999905
2022-05-07 01:10:00,13342.963936,SHORT,13347.820805,13338.107067,London,2022-05-07 01:07:00,1521704,Loss,2022-05-07 01:11:00,13347.820805,-4.8568689999992785
2022-05-07 08:42:00,13055.551527,LONG,13026.981705,13084.121349,New York,2022-05-07 08:32:00,1522156,Win,2022-05-07 08:46:00,13084.121349,28.569821999999476
2022-05-08 01:04:00,15271.426916,LONG,15268.284235,15274.569597000002,London,2022-05-08 01:02:00,1523078,Loss,2022-05-08 01:05:00,15268.284235,-3.1426810000011756
2022-05-08 08:41:00,15044.296831,SHORT,15074.580843,15014.012819,New York,2022-05-08 08:35:00,1523535,Loss,2022-05-08 08:49:00,15074.580843,-30.284012000000075
2022-05-09 01:17:00,13843.221518,LONG,13838.07895,13848.364086000001,London,2022-05-09 01:14:00,1524051,Loss,2022-05-09 01:23:00,13838.07895,-5.14256800000112
2022-05-09 08:35:00,13862.0776,LONG,13837.221855,13886.933345000001,New York,2022-05-09 08:31:00,1524489,Win,2022-05-09 09:30:00,13886.933345000001,24.855745000000752
2022-05-10 01:09:00,13164.896095,LONG,13160.920329,13168.871861,London,2022-05-10 01:08:00,1525183,Loss,2022-05-10 01:13:00,13160.920329,-3.9757659999995667
2022-05-10 08:37:00,13053.858639,SHORT,13084.244848,13023.47243,New York,2022-05-10 08:32:00,1525631,Win,2022-05-10 09:00:00,13023.47243,30.386209000000235
2022-05-12 01:20:00,13594.846755,SHORT,13600.810403,13588.883107000001,London,2022-05-12 01:19:00,1526574,Win,2022-05-12 01:25:00,13588.883107000001,5.9636479999990115
2022-05-12 08:40:00,13572.980044,SHORT,13593.426838,13552.53325,New York,2022-05-12 08:37:00,1527014,Loss,2022-05-12 08:49:00,13593.426838,-20.4467939999995
2022-05-13 01:08:00,13869.153233,SHORT,13880.894134,13857.412331999998,London,2022-05-13 01:07:00,1527942,Win,2022-05-13 01:12:00,13857.412331999998,11.740901000001031
2022-05-13 08:33:00,13888.339583,SHORT,13915.544108,13861.135058000002,New York,2022-05-13 08:31:00,1528387,Win,2022-05-13 08:34:00,13861.135058000002,27.204524999999194
2022-05-16 01:27:00,14067.316721,LONG,14064.73945,14069.893992,London,2022-05-16 01:25:00,1529341,Loss,2022-05-16 01:28:00,14064.73945,-2.57727100000011
2022-05-16 08:38:00,14094.234883,LONG,14044.980374,14143.489391999998,New York,2022-05-16 08:33:00,1529772,Win,2022-05-16 08:40:00,14143.489391999998,49.25450899999851
2022-05-17 01:08:00,14134.898489,LONG,14131.748491,14138.048486999998,London,2022-05-17 01:06:00,1530702,Loss,2022-05-17 01:09:00,14131.748491,-3.149997999998959
2022-05-17 08:35:00,14291.252917,SHORT,14333.34834,14249.157494,New York,2022-05-17 08:34:00,1531149,Loss,2022-05-17 08:39:00,14333.34834,-42.095423000000665
2022-05-18 01:15:00,14347.380148,LONG,14340.221062,14354.539234,London,2022-05-18 01:11:00,1532089,Loss,2022-05-18 01:20:00,14340.221062,-7.159085999999661
2022-05-18 08:45:00,14134.612125,LONG,14113.707596,14155.516654,New York,2022-05-18 08:42:00,1532539,Loss,2022-05-18 08:46:00,14113.707596,-20.904528999999457
2022-05-19 01:20:00,13629.753413,SHORT,13631.757957,13627.748869000001,London,2022-05-19 01:10:00,1533474,Win,2022-05-19 01:21:00,13627.748869000001,2.0045439999994414
2022-05-19 08:42:00,13656.957938,SHORT,13683.017009,13630.898867,New York,2022-05-19 08:37:00,1533916,Win,2022-05-19 08:43:00,13630.898867,26.059070999999676
2022-05-20 01:14:00,13757.757863,SHORT,13767.207855,13748.307871,London,2022-05-20 01:10:00,1534848,Win,2022-05-20 01:25:00,13748.307871,9.449991999999838
2022-05-20 08:42:00,13779.235119,LONG,13738.857877,13819.612361000001,New York,2022-05-20 08:36:00,1535296,Loss,2022-05-20 08:46:00,13738.857877,-40.37724200000048
2022-05-23 01:04:00,13746.016962,LONG,13743.439691,13748.594233,London,2022-05-23 01:00:00,1536218,Loss,2022-05-23 01:05:00,13743.439691,-2.57727100000011
2022-05-23 08:54:00,13649.226126,SHORT,13679.007922,13619.444329999998,New York,2022-05-23 08:48:00,1536688,Win,2022-05-23 08:56:00,13619.444329999998,29.781796000001123
2022-05-24 01:22:00,13534.10803,LONG,13529.239852,13538.976207999998,London,2022-05-24 01:20:00,1537616,Win,2022-05-24 01:24:00,13538.976207999998,4.868177999998807
2022-05-24 08:51:00,13441.039918,LONG,13422.139932,13459.939904,New York,2022-05-24 08:47:00,1538065,Win,2022-05-24 08:52:00,13459.939904,18.899986000000354
2022-05-25 01:23:00,13550.430745,SHORT,13553.008016,13547.853474,London,2022-05-25 01:21:00,1538997,Win,2022-05-25 01:24:00,13547.853474,2.57727100000011
2022-05-25 08:44:00,13540.121662,LONG,13518.930769,13561.312554999999,New York,2022-05-25 08:43:00,1539438,Win,2022-05-25 08:45:00,13561.312554999999,21.19089299999905
2022-05-26 01:14:00,13586.512536,SHORT,13591.953441,13581.071631,London,2022-05-26 01:12:00,1540367,Loss,2022-05-26 01:15:00,13591.953441,-5.440904999999475
2022-05-26 09:04:00,13865.716872,SHORT,13879.462317,13851.971427000002,New York,2022-05-26 08:57:00,1540837,Loss,2022-05-26 09:05:00,13879.462317,-13.745444999998654
2022-05-27 01:12:00,14029.230386,LONG,14027.225842,14031.234929999999,London,2022-05-27 01:09:00,1541745,Loss,2022-05-27 01:13:00,14027.225842,-2.0045439999994414
2022-05-27 08:44:00,14266.339299,SHORT,14293.543824,14239.134773999998,New York,2022-05-27 08:37:00,1542197,Loss,2022-05-27 08:47:00,14293.543824,-27.204525000001013
2022-05-30 01:31:00,14727.384408,SHORT,14736.834401,14717.934415,London,2022-05-30 01:24:00,1543144,Win,2022-05-30 01:50:00,14717.934415,9.449993000000177
2022-05-30 08:37:00,14612.266312,SHORT,14624.293576,14600.239048,New York,2022-05-30 08:32:00,1543570,Loss,2022-05-30 08:47:00,14624.293576,-12.027264000000287
2022-05-31 01:19:00,14552.129994,LONG,14549.552723,14554.707265000001,London,2022-05-31 01:18:00,1544272,Loss,2022-05-31 01:20:00,14549.552723,-2.57727100000011
2022-05-31 08:45:00,14403.507378,LONG,14360.552865,14446.461891,New York,2022-05-31 08:41:00,1544718,Loss,2022-05-31 08:52:00,14360.552865,-42.95451300000059
2022-06-01 01:31:00,18038.891015,SHORT,18057.504637,18020.277393000004,London,2022-06-01 01:30:00,1545664,Loss,2022-06-01 01:37:00,18057.504637,-18.61362199999712
2022-06-01 08:38:00,18112.772778,SHORT,18143.413664,18082.131891999998,New York,2022-06-01 08:37:00,1546091,Loss,2022-06-01 08:43:00,18143.413664,-30.640886000001046
2022-06-04 01:21:00,16977.628175,SHORT,16981.064536,16974.191814,London,2022-06-04 01:18:00,1547874,Win,2022-06-04 01:23:00,16974.191814,3.4363610000000335
2022-06-04 08:33:00,16723.051093,SHORT,16741.951079,16704.151106999998,New York,2022-06-04 08:31:00,1548306,Win,2022-06-04 08:35:00,16704.151106999998,18.899986000000354
2022-06-05 01:16:00,14742.848033,SHORT,14752.011662,14733.684404,London,2022-06-05 01:11:00,1549249,Win,2022-06-05 01:18:00,14733.684404,9.163629000000583
2022-06-05 08:49:00,14418.111913,LONG,14385.752846,14450.470980000002,New York,2022-06-05 08:48:00,1549702,Loss,2022-06-05 08:51:00,14385.752846,-32.35906700000123
2022-06-06 01:03:00,14474.239143,LONG,14471.661872,14476.816414,London,2022-06-06 01:01:00,1550196,Win,2022-06-06 01:04:00,14476.816414,2.57727100000011
2022-06-06 08:34:00,14595.943597,SHORT,14619.425398,14572.461796,New York,2022-06-06 08:31:00,1550647,Win,2022-06-06 08:36:00,14572.461796,23.481800999999905
2022-06-07 01:13:00,13426.387816,LONG,13418.959662,13433.815970000001,London,2022-06-07 01:06:00,1551586,Win,2022-06-07 01:15:00,13433.815970000001,7.428154000001086
2022-06-07 08:35:00,13508.383205,SHORT,13547.809559,13468.956851,New York,2022-06-07 08:33:00,1552028,Win,2022-06-07 08:37:00,13468.956851,39.426353999999264
2022-06-09 01:08:00,13905.218031,LONG,13899.789765,13910.646297000001,London,2022-06-09 01:03:00,1552961,Loss,2022-06-09 01:10:00,13899.789765,-5.428266000000804
2022-06-09 08:42:00,13842.650121,LONG,13816.080187,13869.220055000002,New York,2022-06-09 08:39:00,1553415,Loss,2022-06-09 08:44:00,13816.080187,-26.569934000001012
2022-06-10 01:07:00,13274.797618,LONG,13268.266003,13281.329233,London,2022-06-10 01:06:00,1554340,Loss,2022-06-10 01:12:00,13268.266003,-6.531614999999874
2022-06-10 08:46:00,13286.440931,SHORT,13295.244413,13277.637448999998,New York,2022-06-10 08:43:00,1554799,Win,2022-06-10 08:47:00,13277.637448999998,8.803482000001168
2022-06-12 01:14:00,13398.046354,LONG,13393.786605,13402.306103,London,2022-06-12 01:02:00,1556147,Loss,2022-06-12 01:16:00,13393.786605,-4.259749000000738
2022-06-12 08:48:00,13319.38299,LONG,13303.76391,13335.00207,New York,2022-06-12 08:46:00,1556601,Loss,2022-06-12 08:51:00,13303.76391,-15.619080000000395
2022-06-13 01:15:00,13250.683411,LONG,13235.827103,13265.539719,London,2022-06-13 01:13:00,1557528,Loss,2022-06-13 01:20:00,13235.827103,-14.856308000000354
2022-06-13 08:35:00,13195.543654,SHORT,13221.256494,13169.830813999999,New York,2022-06-13 08:33:00,1557968,Loss,2022-06-13 08:36:00,13221.256494,-25.712840000000142
2022-06-14 01:24:00,13166.688134,SHORT,13175.259081,13158.117187,London,2022-06-14 01:17:00,1558917,Loss,2022-06-14 01:27:00,13175.259081,-8.57094700000016
2022-06-14 08:46:00,12951.557375,LONG,12927.558725,12975.556025,New York,2022-06-14 08:44:00,1559359,Loss,2022-06-14 08:50:00,12927.558725,-23.998649999999543
2022-06-15 01:04:00,13031.838575,LONG,13020.124948,13043.552201999999,London,2022-06-15 01:03:00,1560277,Win,2022-06-15 01:06:00,13043.552201999999,11.713626999999178
2022-06-15 08:47:00,13168.116625,SHORT,13187.258406,13148.974844,New York,2022-06-15 08:42:00,1560740,Loss,2022-06-15 08:50:00,13187.258406,-19.141781000000265
