date,tokyo_high,tokyo_low,tokyo_eq,manipulation_type,fvg_type,fvg_top,fvg_bottom,fvg_formation_time,inversion_time,direction,entry_price,stop_loss,take_profit,tp_1r,tp_1_5r,tp_2r,reached_1R,reached_1_5R,reached_2R,would_reach_1R_without_sl,would_reach_1_5R_without_sl,would_reach_2R_without_sl,exit_price,exit_time,result,pnl,pnl_pct,risk,reward,rr_ratio,time_to_1r,time_to_1_5r,time_to_2r,time_to_sl,time_to_exit,year
2019-09-22,9020.07795,8988.635164,9004.356557,LOW,BEARISH,8989.206851,8986.634259,2019-09-23 02:30:00,2019-09-23 14:05:00,LONG,8989.492694,8981.489076,9004.356557,8997.496312000001,9001.498121,9005.499930000002,False,False,False,True,True,True,8981.489076,2019-09-23 14:30:00,LOSS,-8.003618000000642,-0.08903303303580884,8.003618000000642,14.863862999998673,1.8571429820860366,,,,25.0,25.0,2019
2019-10-13,9026.652351,8982.060763,9004.356557,LOW,BEARISH,8988.063477,8987.205946,2019-10-14 02:10:00,2019-10-14 09:00:00,LONG,8989.206851,8980.631545,9004.356557,8997.782157000001,9002.06981,9006.357463000002,True,True,False,True,True,True,8980.631545,2019-10-14 09:15:00,LOSS,-8.575306000000637,-0.09539557985637721,8.575306000000637,15.149705999998332,1.7666665189553827,5.0,5.0,,15.0,15.0,2019
2019-10-13,9026.652351,8982.060763,9004.356557,LOW,BEARISH,8980.345702,8979.202328,2019-10-14 02:30:00,2019-10-14 03:30:00,LONG,8980.631545,8969.483648,9004.356557,8991.779442000001,8997.3533905,9002.927339000002,False,False,False,True,True,True,8969.483648,2019-10-14 04:15:00,LOSS,-11.14789700000074,-0.12413266198642091,11.14789700000074,23.72501199999897,2.12820516730621,,,,45.0,45.0,2019
2019-10-17,9094.968951,9068.099661,9081.534306000001,LOW,BEARISH,9065.812913,9062.38279,2019-10-18 02:15:00,2019-10-18 09:15:00,LONG,9071.243939,9062.954477,9081.534306000001,9079.533401,9083.678132000001,9087.822863000001,False,False,False,False,False,False,9062.954477,2019-10-18 09:25:00,LOSS,-8.28946200000064,-0.09138175597242794,8.28946200000064,10.290367000001424,1.2413793561030415,,,,10.0,10.0,2019
2019-10-24,9076.674966,9057.523451,9067.0992085,HIGH,BULLISH,9078.675871,9078.104184,2019-10-25 02:25:00,2019-10-25 04:00:00,SHORT,9077.81834,9078.961714,9067.0992085,9076.674966,9076.103279,9075.531592000001,False,False,False,True,True,True,9078.961714,2019-10-25 04:05:00,LOSS,-1.1433739999993122,-0.012595250942191825,1.1433739999993122,10.719131500000003,9.375000218656757,,,,5.0,5.0,2019
2019-11-05,9398.820607,9376.524813,9387.672709999999,HIGH,BULLISH,9401.964886,9398.820607,2019-11-06 02:30:00,2019-11-06 03:00:00,SHORT,9396.533859,9403.679947,9387.672709999999,9389.387770999998,9385.814726999997,9382.241682999997,True,True,True,True,True,True,9387.672709999999,2019-11-06 03:45:00,WIN,8.861149000000296,0.09430231543850702,7.146088000001328,8.861149000000296,1.2399999832074067,45.0,45.0,45.0,270.0,45.0,2019
2019-12-18,9837.529413,9818.432949,9827.981181,LOW,BEARISH,9828.123692,9827.268627,2019-12-19 02:30:00,2019-12-19 03:45:00,LONG,9830.118845,9828.123692,9827.981181,9832.113998000003,9833.111574500002,9834.109151000004,True,True,False,True,True,True,9827.981181,2019-12-19 03:50:00,WIN,-2.1376640000016778,-0.02174606465809903,1.9951530000016646,2.1376640000016778,1.071428607229568,10.0,10.0,,15.0,5.0,2019
2020-01-13,10385.911467,10351.138801,10368.525134,LOW,BEARISH,10334.037489,10332.042336,2020-01-14 02:15:00,2020-01-14 02:45:00,LONG,10338.597839,10319.501375,10368.525134,10357.694303,10367.242535000001,10376.790767,True,True,False,True,True,False,10368.525134,2020-01-14 03:45:00,WIN,29.927294999999503,0.289471507317033,19.096464000000196,29.927294999999503,1.5671642142754385,45.0,60.0,,360.0,60.0,2020
2020-01-15,10355.414129,10333.467446,10344.4407875,HIGH,BULLISH,10364.81985,10361.969631,2020-01-16 02:30:00,2020-01-16 04:00:00,SHORT,10360.544522,10364.81985,10344.4407875,10356.269194,10354.13153,10351.993866,False,False,False,True,False,False,10364.81985,2020-01-16 04:05:00,LOSS,-4.275327999999718,-0.04126547587263693,4.275327999999718,16.103734500000428,3.7666664405635055,,,,5.0,5.0,2020
2020-01-26,10313.230894,10266.202287,10289.7165905,HIGH,BULLISH,10315.226047,10313.515915,2020-01-27 02:25:00,2020-01-27 02:35:00,SHORT,10313.230894,10318.361287,10289.7165905,10308.100501,10305.535304500001,10302.970108000001,True,True,True,True,True,True,10289.7165905,2020-01-27 03:00:00,WIN,23.514303500000096,0.228001328988767,5.130392999999458,23.514303500000096,4.58333377189673,10.0,10.0,10.0,,25.0,2020
2020-02-23,10617.919259,10549.228992,10583.5741255,LOW,BEARISH,10502.200385,10496.78497,2020-02-24 02:30:00,2020-02-24 06:00:00,LONG,10503.625494,10476.263396,10583.5741255,10530.987592,10544.668641,10558.34969,False,False,False,False,False,False,10476.263396,2020-02-24 06:30:00,LOSS,-27.362097999999605,-0.260501462239202,27.362097999999605,79.94863149999946,2.921875051394108,,,,30.0,30.0,2020
2020-03-12,8430.946546,7915.056984,8173.001764999999,HIGH,BULLISH,8528.994065,8515.598038,2020-03-13 02:25:00,2020-03-13 03:15:00,SHORT,8493.081311,8580.583022,8173.001764999999,8405.5796,8361.828744499999,8318.077888999998,False,False,False,False,False,False,8580.583022,2020-03-13 04:45:00,LOSS,-87.5017110000008,-1.0302704966061145,87.5017110000008,320.07954600000085,3.657980425091321,,,,90.0,90.0,2020
2020-03-12,8430.946546,7915.056984,8173.001764999999,HIGH,BULLISH,8561.486557,8554.361011,2020-03-13 02:30:00,2020-03-13 03:15:00,SHORT,8493.081311,8580.583022,8173.001764999999,8405.5796,8361.828744499999,8318.077888999998,False,False,False,False,False,False,8580.583022,2020-03-13 04:45:00,LOSS,-87.5017110000008,-1.0302704966061145,87.5017110000008,320.07954600000085,3.657980425091321,,,,90.0,90.0,2020
2020-03-19,8409.56885,8171.94433,8290.75659,HIGH,BULLISH,8549.347979,8525.100579,2020-03-20 02:25:00,2020-03-20 07:15:00,SHORT,8504.561605,8610.109111,8290.75659,8399.014099000002,8346.240346000002,8293.466593000003,True,True,True,True,True,True,8290.75659,2020-03-20 11:00:00,WIN,213.8050149999999,2.5140039537640564,105.54750599999898,213.8050149999999,2.025675670631213,75.0,75.0,225.0,,225.0,2020
2020-03-19,8409.56885,8171.94433,8290.75659,HIGH,BULLISH,8560.187993,8553.056405,2020-03-20 02:30:00,2020-03-20 06:20:00,SHORT,8536.51112,8579.871177,8290.75659,8493.151062999998,8471.471034499997,8449.791005999996,False,False,False,True,True,True,8579.871177,2020-03-20 06:25:00,LOSS,-43.36005700000169,-0.5079365139982586,43.36005700000169,245.75452999999834,5.667763075126695,,,,5.0,5.0,2020
2020-03-23,8286.049741,8027.31572,8156.682730500001,HIGH,BULLISH,8311.152932,8303.73608,2020-03-24 02:25:00,2020-03-24 03:15:00,SHORT,8294.03712,8358.221414,8156.682730500001,8229.852826000002,8197.760679000003,8165.668532000003,False,False,False,False,False,False,8358.221414,2020-03-24 04:15:00,LOSS,-64.18429399999877,-0.7738607034350814,64.18429399999877,137.35438950000025,2.140000005297291,,,,60.0,60.0,2020
2020-05-06,10304.574476,10229.550168,10267.062322,HIGH,BULLISH,10322.831342,10312.561855,2020-05-07 02:10:00,2020-05-07 09:45:00,SHORT,10308.853429,10340.517681,10267.062322,10277.189177000002,10261.357051000003,10245.524925000003,False,False,False,False,False,False,10340.517681,2020-05-07 10:00:00,LOSS,-31.66425199999867,-0.3071559045637748,31.66425199999867,41.79110700000092,1.319819808154719,,,,15.0,15.0,2020
2020-05-11,10594.402222,10525.083185,10559.7427035,HIGH,BULLISH,10583.562208,10575.860093,2020-05-12 02:15:00,2020-05-12 03:05:00,SHORT,10574.719039,10582.706417,10559.7427035,10566.731661,10562.737971999999,10558.744283,False,False,False,True,True,True,10582.706417,2020-05-12 03:10:00,LOSS,-7.987377999999808,-0.07553276801532059,7.987377999999808,14.97633549999955,1.875000219095667,,,,5.0,5.0,2020
2020-06-04,11029.999632,10966.671128,10998.33538,HIGH,BULLISH,11048.256498,11043.977545,2020-06-05 02:15:00,2020-06-05 03:45:00,SHORT,11039.413328,11058.811248,10998.33538,11020.015408000001,11010.316448000001,11000.617488000002,True,True,True,True,True,True,10998.33538,2020-06-05 07:00:00,WIN,41.077948000000106,0.3721026360686339,19.39791999999943,41.077948000000106,2.1176470466937336,60.0,75.0,195.0,255.0,195.0,2020
2020-06-16,11409.543491,11329.275059,11369.409275,HIGH,BULLISH,11440.108339,11417.541769,2020-06-17 02:30:00,2020-06-17 04:45:00,SHORT,11406.115658,11434.395284,11369.409275,11377.836032000001,11363.696219000001,11349.556406000002,False,False,False,True,True,False,11434.395284,2020-06-17 05:15:00,LOSS,-28.279625999999553,-0.2479338878188986,28.279625999999553,36.70638300000064,1.297979789407442,,,,30.0,30.0,2020
2020-06-21,11423.540478,11306.137184,11364.838831000001,HIGH,BULLISH,11430.110492,11420.969603,2020-06-22 02:30:00,2020-06-22 03:15:00,SHORT,11418.970033,11428.396575,11364.838831000001,11409.543490999999,11404.830219999998,11400.116948999997,False,False,False,True,True,True,11428.396575,2020-06-22 03:20:00,LOSS,-9.426542000001064,-0.08255159592116484,9.426542000001064,54.131201999998666,5.742424104193517,,,,5.0,5.0,2020
2020-06-25,11554.655106,11510.664577,11532.6598415,LOW,BEARISH,11513.235452,11490.954535,2020-06-26 02:15:00,2020-06-26 04:00:00,LONG,11518.091549,11504.380216,11532.6598415,11531.802882000002,11538.658548500003,11545.514215000003,False,False,False,True,True,True,11504.380216,2020-06-26 04:05:00,LOSS,-13.711333000001105,-0.11904170879065049,13.711333000001105,14.568292500000098,1.06250008660711,,,,5.0,5.0,2020
2020-07-06,12185.376452,12095.681478,12140.528965000001,LOW,BEARISH,12076.542742,12071.115339,2020-07-07 02:10:00,2020-07-07 03:00:00,LONG,12080.541881,12058.260963,12140.528965000001,12102.822798999998,12113.963257999996,12125.103716999996,False,False,False,True,True,True,12058.260963,2020-07-07 03:05:00,LOSS,-22.280917999998564,-0.18443641203745573,22.280917999998564,59.98708400000214,2.692307561116019,,,,5.0,5.0,2020
2020-07-06,12185.376452,12095.681478,12140.528965000001,LOW,BEARISH,12062.831408,12054.83313,2020-07-07 02:25:00,2020-07-07 02:45:00,LONG,12063.117061,12050.548338,12140.528965000001,12075.685784000001,12081.970145500001,12088.254507000001,True,True,True,True,True,True,12050.548338,2020-07-07 03:15:00,LOSS,-12.568723000000318,-0.1041913374167191,12.568723000000318,77.4119040000005,6.1590906251970505,15.0,15.0,15.0,30.0,30.0,2020
2020-07-23,12108.250201,11940.572016,12024.4111085,LOW,BEARISH,11912.863696,11906.00803,2020-07-24 02:10:00,2020-07-24 03:00:00,LONG,11916.862835,11894.867571,12024.4111085,11938.858099,11949.855731,11960.853362999998,False,False,False,True,True,True,11894.867571,2020-07-24 03:10:00,LOSS,-21.995263999999224,-0.18457260358320826,21.995263999999224,107.5482735000005,4.889610486148486,,,,10.0,10.0,2020
2020-08-20,13167.450723,13131.172819,13149.311771,LOW,BEARISH,13131.744125,13128.887597,2020-08-21 02:15:00,2020-08-21 04:45:00,LONG,13132.029778,13119.746708,13149.311771,13144.312848,13150.454383,13156.595917999999,False,False,False,True,True,True,13119.746708,2020-08-21 05:00:00,LOSS,-12.283069999999498,-0.0935351975867222,12.283069999999498,17.28199300000051,1.4069766760265323,,,,15.0,15.0,2020
2020-08-31,13910.719266,13855.016974,13882.86812,HIGH,BULLISH,13954.709795,13935.856711,2020-09-01 02:25:00,2020-09-01 07:45:00,SHORT,13927.572781,13960.422851,13882.86812,13894.722711000002,13878.297676000002,13861.872641000004,True,True,True,True,True,True,13882.86812,2020-09-01 08:30:00,WIN,44.70466100000158,0.3209795540324707,32.850069999998595,44.70466100000158,1.3608695810999334,45.0,45.0,45.0,75.0,45.0,2020
2020-09-10,12875.513578,12774.392492,12824.953035,HIGH,BULLISH,12938.642843,12920.361065,2020-09-11 02:25:00,2020-09-11 02:45:00,SHORT,12913.791051,12938.35719,12824.953035,12889.224912,12876.9418425,12864.658773,False,False,False,True,True,True,12938.35719,2020-09-11 03:00:00,LOSS,-24.566139000000476,-0.19023181421305527,24.566139000000476,88.8380159999997,3.6162791393469678,,,,15.0,15.0,2020
2020-09-21,12637.074941,12514.107251,12575.591096,LOW,BEARISH,12504.956167,12498.378825,2020-09-22 02:15:00,2020-09-22 02:45:00,LONG,12506.386024,12494.947169,12575.591096,12517.824879,12523.5443065,12529.263734,True,True,True,True,True,True,12575.591096,2020-09-22 03:00:00,WIN,69.20507200000065,0.55335787546614,11.43885500000033,69.20507200000065,6.049999934433879,5.0,10.0,10.0,435.0,15.0,2020
2020-09-28,13096.058994,13036.862919,13066.4609565,LOW,BEARISH,13003.404269,12997.684841,2020-09-29 02:10:00,2020-09-29 02:35:00,LONG,13014.271181,13001.116498,13066.4609565,13027.425864,13034.003205500001,13040.580547000001,False,False,False,True,False,False,13001.116498,2020-09-29 02:45:00,LOSS,-13.15468300000066,-0.10107890650999844,13.15468300000066,52.18977549999909,3.9673913464882786,,,,10.0,10.0,2020
2020-10-06,12928.193798,12860.990525,12894.5921615,HIGH,BULLISH,12967.085905,12965.370076,2020-10-07 02:10:00,2020-10-07 03:15:00,SHORT,12962.796334,12977.094903,12894.5921615,12948.497765000002,12941.348480500003,12934.199196000003,False,False,False,True,True,True,12977.094903,2020-10-07 03:20:00,LOSS,-14.298568999998679,-0.11030466445341806,14.298568999998679,68.20417249999991,4.769999886003013,,,,5.0,5.0,2020
2020-11-26,13945.107998,13883.05221,13914.080104,HIGH,BULLISH,13949.68354,13944.822026,2020-11-27 02:10:00,2020-11-27 04:00:00,SHORT,13941.39037,13951.113397,13914.080104,13931.667343,13926.8058295,13921.944316,False,False,False,False,False,False,13951.113397,2020-11-27 04:45:00,LOSS,-9.723027000000002,-0.06974216159187861,9.723027000000002,27.31026599999859,2.80882342505051,,,,45.0,45.0,2020
2020-11-30,14186.181865,14143.286159,14164.734012,LOW,BEARISH,14154.439042,14149.577529,2020-12-01 02:10:00,2020-12-01 02:35:00,LONG,14156.440842,14149.577529,14164.734012,14163.304155,14166.735811499999,14170.167468,False,False,False,True,True,True,14149.577529,2020-12-01 02:45:00,LOSS,-6.863312999999835,-0.04848191064831375,6.863312999999835,8.293170000000828,1.2083333515462615,,,,10.0,10.0,2020
2020-12-01,14231.937284,14190.471435,14211.2043595,HIGH,BULLISH,14238.800597,14235.940883,2020-12-02 02:25:00,2020-12-02 03:00:00,SHORT,14234.796998,14241.088368,14211.2043595,14228.505627999999,14225.359943,14222.214257999998,False,False,False,True,True,True,14241.088368,2020-12-02 03:15:00,LOSS,-6.291370000000825,-0.044197117815482495,6.291370000000825,23.59263850000025,3.75000015894744,,,,15.0,15.0,2020
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,BEARISH,14322.590209,14313.439125,2020-12-07 02:15:00,2020-12-07 06:15:00,LONG,14322.876181,14321.732295,14334.7439925,14324.020067,14324.59201,14325.163953,True,False,False,True,True,True,14321.732295,2020-12-07 06:20:00,LOSS,-1.1438859999998385,-0.007986426647444315,1.1438859999998385,11.867811500000244,10.374994973276987,5.0,,,5.0,5.0,2020
2020-12-06,14359.766488,14309.721497,14334.7439925,LOW,BEARISH,14307.719698,14303.716099,2020-12-07 02:30:00,2020-12-07 04:15:00,LONG,14314.868982,14303.716099,14334.7439925,14326.021865,14331.5983065,14337.174748000001,True,True,True,True,True,True,14334.7439925,2020-12-07 07:45:00,WIN,19.875010499999917,0.13884172132480868,11.152883000000656,19.875010499999917,1.7820513763121828,60.0,180.0,225.0,,210.0,2020
2020-12-10,14187.32575,14131.561333,14159.4435415,LOW,BEARISH,14118.978592,14112.973193,2020-12-11 02:30:00,2020-12-11 03:00:00,LONG,14119.550535,14105.251966,14159.4435415,14133.849104,14140.9983885,14148.147673000001,False,False,False,True,False,False,14105.251966,2020-12-11 03:45:00,LOSS,-14.298569000000498,-0.1012678765131846,14.298569000000498,39.89300650000041,2.7899999293634923,,,,45.0,45.0,2020
2020-12-14,14274.261047,14203.626118,14238.9435825,HIGH,BULLISH,14293.112489,14284.537822,2020-12-15 02:10:00,2020-12-15 10:05:00,SHORT,14281.107955,14295.684889,14238.9435825,14266.531020999999,14259.242553999999,14251.954086999998,False,False,False,False,False,False,14295.684889,2020-12-15 10:15:00,LOSS,-14.57693400000062,-0.10207145023994478,14.57693400000062,42.164372499999445,2.8925405369879327,,,,10.0,10.0,2020
2020-12-15,14435.451962,14389.14876,14412.300361,HIGH,BULLISH,14444.884096,14439.739295,2020-12-16 02:25:00,2020-12-16 05:15:00,SHORT,14434.880317,14447.742318,14412.300361,14422.018315999998,14415.587315499997,14409.156314999997,True,True,True,True,True,True,14412.300361,2020-12-16 07:30:00,WIN,22.579955999999584,0.15642634718215923,12.862001000001328,22.579955999999584,1.7555554536185507,105.0,135.0,135.0,285.0,135.0,2020
2020-12-15,14435.451962,14389.14876,14412.300361,HIGH,BULLISH,14449.171429,14446.884851,2020-12-16 02:30:00,2020-12-16 04:00:00,SHORT,14445.45574,14449.743074,14412.300361,14441.168405999999,14439.024738999999,14436.881071999998,False,False,False,True,True,True,14449.743074,2020-12-16 04:15:00,LOSS,-4.2873340000005555,-0.02967946513538351,4.2873340000005555,33.15537899999981,7.733332415901238,,,,15.0,15.0,2020
2020-12-20,14606.087836,14553.782367,14579.9351015,LOW,BEARISH,14552.353256,14549.780856,2020-12-21 02:30:00,2020-12-21 02:35:00,LONG,14558.355523,14548.351745,14579.9351015,14568.359301,14573.36119,14578.363079,False,False,False,False,False,False,14548.351745,2020-12-21 02:45:00,LOSS,-10.003778000000239,-0.06871502749191542,10.003778000000239,21.579578499999116,2.1571428814192597,,,,10.0,10.0,2020
2020-12-27,14618.09237,14559.784634,14588.938502,HIGH,BULLISH,14612.94757,14607.231125,2020-12-28 02:25:00,2020-12-28 03:15:00,SHORT,14606.65948,14609.803525,14588.938502,14603.515435000001,14601.9434125,14600.371390000002,True,True,True,True,True,True,14609.803525,2020-12-28 03:45:00,LOSS,-3.144044999999096,-0.021524736742881172,3.144044999999096,17.720977999999377,5.636362711094934,5.0,15.0,15.0,30.0,30.0,2020
2021-01-03,14725.275708,14672.112772,14698.69424,HIGH,BULLISH,14797.302911,14793.587222,2021-01-04 02:10:00,2021-01-04 04:15:00,SHORT,14793.015577,14806.449222,14698.69424,14779.581932000001,14772.865109500002,14766.148287000002,False,False,False,True,True,True,14806.449222,2021-01-04 06:45:00,LOSS,-13.43364499999916,-0.09081072706288248,13.43364499999916,94.3213369999994,7.021276578322957,,,,150.0,150.0,2021
2021-01-21,15293.776133,15243.185597,15268.480865,LOW,BEARISH,15250.902797,15250.045331,2021-01-22 02:25:00,2021-01-22 02:35:00,LONG,15252.331908,15244.614708,15268.480865,15260.049108000001,15263.907708000002,15267.766308000002,True,False,False,True,True,True,15244.614708,2021-01-22 03:00:00,LOSS,-7.7172000000009575,-0.050596853297909215,7.7172000000009575,16.148956999999427,2.0925927797643475,25.0,,,25.0,25.0,2021
2021-02-03,15374.09218,15257.476709,15315.784444500001,HIGH,BULLISH,15351.798046,15351.226402,2021-02-04 02:15:00,2021-02-04 05:45:00,SHORT,15348.082357,15360.944358,15315.784444500001,15335.220355999998,15328.789355499997,15322.358354999997,False,False,False,True,True,True,15360.944358,2021-02-04 06:00:00,LOSS,-12.862001000001328,-0.08380200666655394,12.862001000001328,32.29791249999835,2.511111023859741,,,,15.0,15.0,2021
2021-02-11,15701.072817,15665.345038,15683.2089275,LOW,BEARISH,15671.347305,15668.774904,2021-02-12 02:30:00,2021-02-12 04:20:00,LONG,15672.776416,15667.345793,15683.2089275,15678.207039,15680.9223505,15683.637662000001,False,False,False,True,True,True,15667.345793,2021-02-12 04:45:00,LOSS,-5.430623000000196,-0.03465003810337133,5.430623000000196,10.432511499999237,1.9210524280545456,,,,25.0,25.0,2021
2021-02-17,15683.066016,15562.163211,15622.6146135,LOW,BEARISH,15576.740145,15575.596856,2021-02-18 02:25:00,2021-02-18 03:30:00,LONG,15579.598367,15567.593833,15622.6146135,15591.602901,15597.605168,15603.607435,False,False,False,False,False,False,15567.593833,2021-02-18 04:15:00,LOSS,-12.004533999999694,-0.07705291058996203,12.004533999999694,43.0162464999994,3.583333305566088,,,,45.0,45.0,2021
2021-02-25,14710.412952,14476.610364,14593.511658,HIGH,BULLISH,14694.121084,14688.976284,2021-02-26 02:30:00,2021-02-26 03:15:00,SHORT,14685.546417,14722.131663,14593.511658,14648.961170999999,14630.668547999998,14612.375924999998,False,False,False,True,True,True,14722.131663,2021-02-26 03:45:00,LOSS,-36.58524600000055,-0.24912417257862088,36.58524600000055,92.03475900000012,2.5156249871874232,,,,30.0,30.0,2021
2021-03-08,14262.52951,14092.179458,14177.354484,HIGH,BULLISH,14297.971467,14291.111733,2021-03-09 02:30:00,2021-03-09 02:40:00,SHORT,14290.254267,14316.549912,14177.354484,14263.958622,14250.8107995,14237.662977,False,False,False,False,False,False,14316.549912,2021-03-09 03:00:00,LOSS,-26.29564500000015,-0.1840110365336451,26.29564500000015,112.89978300000075,4.293478368756504,,,,20.0,20.0,2021
2021-03-15,15019.958432,14927.352028,14973.65523,HIGH,BULLISH,15048.280376,15046.564299,2021-03-16 02:15:00,2021-03-16 07:30:00,SHORT,15031.119605,15055.144685,14973.65523,15007.094525,14995.081985,14983.069445000001,False,False,False,True,True,True,15055.144685,2021-03-16 08:15:00,LOSS,-24.025079999999434,-0.1598355986203959,24.025079999999434,57.46437499999956,2.3918494756313367,,,,45.0,45.0,2021
2021-04-13,16000.703185,15968.097719,15984.400452,HIGH,BULLISH,15995.554953,15995.26894,2021-04-14 02:30:00,2021-04-14 02:40:00,SHORT,15993.26685,16001.561223,15984.400452,15984.972477,15980.825290499999,15976.678103999999,True,True,False,True,True,True,15984.400452,2021-04-14 02:45:00,WIN,8.866398000000117,0.0554383171565734,8.294373000000633,8.866398000000117,1.0689654299365896,5.0,5.0,,20.0,5.0,2021
2021-04-14,15829.095471,15775.611068,15802.3532695,HIGH,BULLISH,15874.571515,15871.9974,2021-04-15 02:30:00,2021-04-15 03:15:00,SHORT,15871.711387,15879.147721,15802.3532695,15864.275053,15860.556885999998,15856.838719,False,False,False,True,False,False,15879.147721,2021-04-15 03:30:00,LOSS,-7.436333999999988,-0.046852754682087064,7.436333999999988,69.35811749999993,9.32692338724969,,,,15.0,15.0,2021
2021-04-21,15919.189521,15877.145631,15898.167576,HIGH,BULLISH,15929.771997,15928.913958,2021-04-22 02:30:00,2021-04-22 02:45:00,SHORT,15924.337752,15938.066369,15898.167576,15910.609134999999,15903.744826499998,15896.880517999998,True,True,True,True,True,True,15898.167576,2021-04-22 05:00:00,WIN,26.17017599999963,0.16434074940863908,13.728617000000668,26.17017599999963,1.9062499886185444,105.0,135.0,135.0,405.0,135.0,2021
2021-05-05,15478.157698,15388.635674,15433.396686,HIGH,BULLISH,15508.761073,15507.903035,2021-05-06 02:30:00,2021-05-06 02:35:00,SHORT,15506.758983,15511.049176,15433.396686,15502.468789999999,15500.323693499999,15498.178596999998,True,True,True,True,True,True,15433.396686,2021-05-06 07:15:00,WIN,73.36229699999967,0.47309884083725345,4.290193000000727,73.36229699999967,17.09999923080086,10.0,10.0,10.0,490.0,280.0,2021
2021-05-06,15628.886473,15562.53149,15595.7089815,LOW,BEARISH,15575.402069,15567.393709,2021-05-07 02:15:00,2021-05-07 03:15:00,LONG,15575.974094,15557.097246,15595.7089815,15594.850942,15604.289365999999,15613.727789999999,True,True,True,True,True,True,15595.7089815,2021-05-07 04:45:00,WIN,19.734887500000696,0.12670082385154163,18.87684799999988,19.734887500000696,1.0454545960215826,90.0,120.0,150.0,,90.0,2021
2021-05-18,15120.641629,15017.963013,15069.302321,LOW,BEARISH,14983.641471,14973.917034,2021-05-19 02:30:00,2021-05-19 09:50:00,LONG,14997.942114,14967.624751,15069.302321,15028.259477,15043.4181585,15058.57684,False,False,False,True,True,True,14967.624751,2021-05-19 10:00:00,LOSS,-30.317363000000114,-0.2021434858833068,30.317363000000114,71.36020699999972,2.3537735455421847,,,,10.0,10.0,2021
2021-05-26,15688.949172,15629.172486,15659.060829,LOW,BEARISH,15622.022164,15620.878113,2021-05-27 02:15:00,2021-05-27 06:20:00,LONG,15622.308177,15619.162036,15659.060829,15625.454318000002,15627.027388500002,15628.600459000003,False,False,False,True,True,True,15619.162036,2021-05-27 06:25:00,LOSS,-3.14614100000108,-0.02013877184059778,3.14614100000108,36.752651999999216,11.681819727719324,,,,5.0,5.0,2021
2021-06-06,15751.585988,15711.258175,15731.4220815,LOW,BEARISH,15698.959622,15693.811391,2021-06-07 02:15:00,2021-06-07 02:45:00,LONG,15706.967982,15696.957532,15731.4220815,15716.978432,15721.983657,15726.988882,False,False,False,True,True,True,15696.957532,2021-06-07 02:50:00,LOSS,-10.010449999999764,-0.06373254221611467,10.010449999999764,24.454099500000666,2.4428571642634687,,,,5.0,5.0,2021
2021-06-09,15833.099651,15803.640327,15818.369988999999,LOW,BEARISH,15788.195633,15781.617337,2021-06-10 02:15:00,2021-06-10 02:45:00,LONG,15789.625697,15777.89917,15818.369988999999,15801.352223999998,15807.215487499998,15813.078750999997,False,False,False,True,True,True,15777.89917,2021-06-10 03:00:00,LOSS,-11.726526999998896,-0.07426728932673125,11.726526999998896,28.744291999999405,2.4512195298746264,,,,15.0,15.0,2021
2021-06-10,16001.847236,15974.390002,15988.118619,LOW,BEARISH,15974.103989,15972.387912,2021-06-11 02:30:00,2021-06-11 03:45:00,LONG,15977.536143,15969.527783,15988.118619,15985.544503,15989.548682999999,15993.552862999999,False,False,False,True,True,True,15969.527783,2021-06-11 04:15:00,LOSS,-8.008359999999811,-0.05012262171291282,8.008359999999811,10.582476000001407,1.3214286071057815,,,,30.0,30.0,2021
2021-07-01,16653.206965,16620.866751,16637.036858,HIGH,BULLISH,16669.806367,16667.230598,2021-07-02 02:25:00,2021-07-02 03:15:00,SHORT,16664.654829,16675.530299,16637.036858,16653.779359,16648.341624,16642.903889,False,False,False,False,False,False,16675.530299,2021-07-02 04:00:00,LOSS,-10.87546999999904,-0.06526069763577365,10.87546999999904,27.61797099999967,2.5394737882594596,,,,45.0,45.0,2021
2021-07-01,16653.206965,16620.866751,16637.036858,HIGH,BULLISH,16682.685214,16676.961282,2021-07-02 02:30:00,2021-07-02 03:00:00,SHORT,16676.388889,16689.840128,16637.036858,16662.937650000003,16656.212030500006,16649.486411000005,False,False,False,True,False,False,16689.840128,2021-07-02 03:05:00,LOSS,-13.451238999998168,-0.08066038210988717,13.451238999998168,39.35203100000217,2.9255320643702434,,,,5.0,5.0,2021
2021-07-04,16849.82402,16824.066327,16836.9451735,LOW,BEARISH,16815.48043,16813.76325,2021-07-05 02:10:00,2021-07-05 03:00:00,LONG,16817.483806,16808.897908,16836.9451735,16826.069704,16830.362653000004,16834.655602000003,True,True,True,True,True,True,16836.9451735,2021-07-05 06:00:00,WIN,19.46136750000005,0.11572104200901201,8.58589800000118,19.46136750000005,2.2666665152552916,75.0,90.0,180.0,1110.0,180.0,2021
2021-07-04,16849.82402,16824.066327,16836.9451735,LOW,BEARISH,16809.756498,16808.897908,2021-07-05 02:15:00,2021-07-05 02:45:00,LONG,16811.759874,16807.466925,16836.9451735,16816.052822999998,16818.199297499996,16820.345771999997,True,True,True,True,True,True,16836.9451735,2021-07-05 06:00:00,WIN,25.185299500000838,0.14980763280440867,4.292948999998771,25.185299500000838,5.866666363846402,15.0,15.0,30.0,1155.0,195.0,2021
