direction,entry_datetime,entry_price,stop_loss,risk,fvg_type,fvg_top,fvg_bottom,tp_1,tp_1.5,tp_2,tp_2.5,exit_price,exit_datetime,exit_reason,pnl,rr_hit
SHORT,2021-03-02 03:00:00,15058.258611,15147.435148,89.17653700000119,bullish,15107.99168,15087.984124,14969.082073999998,14924.493805499998,14879.905536999997,14835.317268499995,15147.435148,2021-03-02 06:00:00,STOP_LOSS,-89.17653700000119,0.0
LONG,2021-03-02 06:05:00,15149.435904,15099.417013,50.01889099999971,bearish,14952.790207,14945.930473,15199.454795,15224.4642405,15249.473686,15274.4831315,15199.454795,2021-03-02 08:20:00,TP_1,50.01889099999971,1.0
LONG,2021-03-02 08:25:00,15202.59884,15129.428348,73.1704920000011,bearish,14956.505896,14947.073762,15275.769332000002,15312.354578000002,15348.939824000003,15385.525070000003,15129.428348,2021-03-02 08:35:00,STOP_LOSS,-73.1704920000011,0.0
SHORT,2021-03-02 08:40:00,15122.568614,15209.172751,86.60413700000026,bullish,15129.999992,15127.427592,15035.964477,14992.6624085,14949.36034,14906.058271499998,15035.964477,2021-03-02 09:35:00,TP_1,86.60413700000026,1.0
SHORT,2021-03-02 09:55:00,15063.689234,15209.172751,145.48351700000057,bullish,15117.709636,15111.421547,14918.205716999999,14845.463958499999,14772.722199999998,14699.980441499998,14918.205716999999,2021-03-02 14:55:00,TP_1,145.48351700000057,1.0
SHORT,2021-03-02 15:00:00,14926.780383,15075.693767,148.91338400000132,bullish,14961.650696,14960.221585,14777.866998999998,14703.410306999998,14628.953614999997,14554.496922999995,15075.693767,2021-03-03 02:10:00,STOP_LOSS,-148.91338400000132,0.0
SHORT,2021-03-03 02:20:00,15070.834789,15082.267679,11.432890000000043,bullish,15080.552745,15076.551234,15059.401899,15053.685454,15047.969009,15042.252564,15059.401899,2021-03-03 02:35:00,TP_1,11.432890000000043,1.0
SHORT,2021-03-03 02:40:00,15051.113055,15082.267679,31.154624000000695,bullish,15084.268435,15083.69679,15019.958431,15004.381118999998,14988.803806999998,14973.226494999999,15019.958431,2021-03-03 04:35:00,TP_1,31.154624000000695,1.0
SHORT,2021-03-03 04:40:00,15009.383009,15071.120612,61.7376030000014,bullish,15111.135725,15102.561058,14947.645405999998,14916.776604499997,14885.907802999996,14855.039001499996,14885.907802999996,2021-03-03 07:30:00,TP_2,123.4752060000028,2.0
SHORT,2021-03-03 07:40:00,14861.898736,15039.108521,177.20978500000092,bullish,14980.800786,14974.798519,14684.688950999998,14596.084058499997,14507.479165999997,14418.874273499998,14684.688950999998,2021-03-03 09:10:00,TP_1,177.20978500000092,1.0
SHORT,2021-03-03 09:25:00,14687.261351,14922.207227,234.9458760000016,bullish,14694.121084,14688.976284,14452.315474999998,14334.842536999997,14217.369598999996,14099.896660999995,14452.315474999998,2021-03-03 17:20:00,TP_1,234.9458760000016,1.0
SHORT,2021-03-03 17:30:00,14430.878806,14585.794457,154.91565099999934,bullish,14629.239437,14627.524504,14275.963155000001,14198.505329500002,14121.047504000002,14043.589678500002,14585.794457,2021-03-04 08:35:00,STOP_LOSS,-154.91565099999934,0.0
SHORT,2021-03-04 08:40:00,14539.491255,14594.083302,54.592046999998274,bullish,15120.282036,15114.851414,14484.899208000003,14457.603184500003,14430.307161000004,14403.011137500005,14430.307161000004,2021-03-04 08:45:00,TP_2,109.18409399999655,2.0
SHORT,2021-03-04 08:50:00,14420.017561,14594.083302,174.06574099999852,bullish,14953.647673,14945.930473,14245.951820000002,14158.918949500003,14071.886079000004,13984.853208500004,14594.083302,2021-03-04 10:00:00,STOP_LOSS,-174.06574099999852,0.0
SHORT,2021-03-04 10:05:00,14545.2077,14596.36988,51.16217999999935,bullish,14987.660519,14982.515719,14494.045520000001,14468.464430000002,14442.883340000002,14417.302250000002,14494.045520000001,2021-03-04 10:15:00,TP_1,51.16217999999935,1.0
LONG,2021-03-04 10:20:00,14559.212989,14301.115512,258.09747699999934,bearish,14495.760453,14481.755164,14817.310465999999,14946.359204499999,15075.407942999998,15204.456681499998,14301.115512,2021-03-04 11:50:00,STOP_LOSS,-258.09747699999934,0.0
SHORT,2021-03-04 11:55:00,14273.390755,14630.668548,357.2777929999993,bullish,14573.218279,14571.217523,13916.112962000001,13737.474065500002,13558.835169000002,13380.196272500001,14630.668548,2021-03-09 12:00:00,STOP_LOSS,-357.2777929999993,0.0
LONG,2021-03-09 12:05:00,14665.538861,14547.494278,118.04458300000078,bearish,14250.524976,14243.37942,14783.583444000002,14842.605735500001,14901.628027000002,14960.650318500004,14547.494278,2021-03-09 20:40:00,STOP_LOSS,-118.04458300000078,0.0
LONG,2021-03-09 20:45:00,14571.789168,14546.065167,25.72400099999868,bearish,14245.665998,14227.373375,14597.513168999998,14610.375169499997,14623.237169999997,14636.099170499996,14597.513168999998,2021-03-09 22:30:00,TP_1,25.72400099999868,1.0
LONG,2021-03-09 22:35:00,14620.378948,14547.208456,73.17049199999929,bearish,14239.092087,14220.513641,14693.549439999999,14730.134685999998,14766.719931999998,14803.305177999999,14547.208456,2021-03-09 23:10:00,STOP_LOSS,-73.17049199999929,0.0
LONG,2021-03-09 23:20:00,14559.498812,14542.6353,16.8635119999999,bearish,14195.647107,14174.782084,14576.362324,14584.79408,14593.225836,14601.657592,14593.225836,2021-03-09 23:30:00,TP_2,33.7270239999998,2.0
LONG,2021-03-09 23:35:00,14592.940013,14542.6353,50.30471299999954,bearish,14263.672799,14263.101154,14643.244725999999,14668.3970825,14693.549438999999,14718.701795499997,14643.244725999999,2021-03-10 03:55:00,TP_1,50.30471299999954,1.0
LONG,2021-03-10 04:00:00,14639.81486,14578.648901,61.16595899999993,bearish,14301.972978,14301.115512,14700.980819,14731.5637985,14762.146778,14792.729757500001,14578.648901,2021-03-10 05:00:00,STOP_LOSS,-61.16595899999993,0.0
LONG,2021-03-10 05:10:00,14599.799747,14569.788412,30.011334999999235,bearish,14344.560491,14339.701513,14629.811081999998,14644.816749499998,14659.822416999998,14674.828084499997,14569.788412,2021-03-10 05:25:00,STOP_LOSS,-30.011334999999235,0.0
SHORT,2021-03-10 05:40:00,14554.068189,14655.24926,101.18107100000088,bullish,14584.936991,14584.365346,14452.887117999999,14402.2965825,14351.706046999998,14301.115511499997,14655.24926,2021-03-10 07:30:00,STOP_LOSS,-101.18107100000088,0.0
LONG,2021-03-10 07:45:00,14696.407662,14550.638322,145.76933999999892,bearish,14600.657213,14599.228102,14842.177001999999,14915.061671999998,14987.946341999997,15060.831011999997,14842.177001999999,2021-03-10 08:25:00,TP_1,145.76933999999892,1.0
LONG,2021-03-10 08:40:00,14763.575887,14550.638322,212.93756500000018,bearish,14624.952103,14616.377436,14976.513452000001,15082.982234500001,15189.451017000001,15295.919799500001,14550.638322,2021-03-10 12:45:00,STOP_LOSS,-212.93756500000018,0.0
LONG,2021-03-10 12:50:00,14578.363079,14542.6353,35.72777900000074,bearish,14571.503346,14544.636055,14614.090858000001,14631.954747500002,14649.818637000002,14667.682526500002,14614.090858000001,2021-03-10 13:10:00,TP_1,35.72777900000074,1.0
LONG,2021-03-10 13:15:00,14627.238681,14542.6353,84.60338100000081,bearish,14617.806548,14601.800502,14711.842062000002,14754.143752500002,14796.445443000002,14838.747133500003,14711.842062000002,2021-03-11 00:40:00,TP_1,84.60338100000081,1.0
LONG,2021-03-11 00:50:00,14720.702552,14661.251527,59.4510250000003,bearish,14634.955882,14633.812593,14780.153577000001,14809.879089500002,14839.604602000001,14869.3301145,14780.153577000001,2021-03-11 01:30:00,TP_1,59.4510250000003,1.0
LONG,2021-03-11 01:40:00,14769.578154,14661.251527,108.32662700000037,bearish,14591.22508,14584.365346,14877.904781000001,14932.068094500002,14986.231408000001,15040.3947215,14877.904781000001,2021-03-11 04:50:00,TP_1,108.32662700000037,1.0
SHORT,2021-03-11 05:00:00,14849.60838,14878.762248,29.15386800000124,bullish,14859.612158,14857.897225,14820.454511999998,14805.877577999998,14791.300643999997,14776.723709999997,14805.877577999998,2021-03-11 06:00:00,TP_1.5,43.73080200000186,1.5
SHORT,2021-03-11 06:05:00,14806.735045,14878.762248,72.02720300000146,bullish,14827.600068,14826.170957,14734.707841999998,14698.694240499997,14662.680638999997,14626.667037499996,14878.762248,2021-03-11 09:50:00,STOP_LOSS,-72.02720300000146,0.0
LONG,2021-03-11 09:55:00,14889.909315,14762.718421,127.19089400000121,bearish,14584.936991,14572.646634,15017.100209000002,15080.695656000004,15144.291103000003,15207.886550000003,14762.718421,2021-03-12 01:30:00,STOP_LOSS,-127.19089400000121,0.0
SHORT,2021-03-12 01:35:00,14756.430331,14887.908559,131.47822799999994,bullish,14796.445444,14787.584955,14624.952103,14559.212989,14493.473875,14427.734761,14624.952103,2021-03-12 04:05:00,TP_1,131.47822799999994,1.0
SHORT,2021-03-12 04:15:00,14636.956637,14729.563041,92.60640400000011,bullish,14854.181536,14841.319535,14544.350233,14498.047030999998,14451.743829,14405.440627,14729.563041,2021-03-12 06:50:00,STOP_LOSS,-92.60640400000011,0.0
LONG,2021-03-12 06:55:00,14740.710108,14648.675349,92.03475900000012,bearish,14740.424286,14719.273441,14832.744867,14878.762246499999,14924.779626,14970.7970055,14648.675349,2021-03-12 08:35:00,STOP_LOSS,-92.03475900000012,0.0
LONG,2021-03-12 08:40:00,14693.835262,14631.811837,62.023425000001225,bearish,14692.977795,14690.97704,14755.858687000002,14786.870399500003,14817.882112000003,14848.893824500003,14631.811837,2021-03-12 09:25:00,STOP_LOSS,-62.023425000001225,0.0
LONG,2021-03-12 09:40:00,14675.828461,14604.658725,71.16973599999983,bearish,14664.967216,14653.534327,14746.998196999999,14782.583064999999,14818.167932999999,14853.752800999999,14604.658725,2021-03-12 09:55:00,STOP_LOSS,-71.16973599999983,0.0
SHORT,2021-03-12 10:00:00,14611.518458,14754.715398,143.1969399999998,bullish,14655.535083,14640.958149,14468.321518,14396.723048,14325.124578,14253.526108000002,14754.715398,2021-03-12 11:30:00,STOP_LOSS,-143.1969399999998,0.0
LONG,2021-03-12 11:55:00,14718.701796,14632.097659,86.60413700000026,bearish,14671.255305,14670.112016,14805.305933,14848.6080015,14891.91007,14935.2121385,14805.305933,2021-03-14 17:00:00,TP_1,86.60413700000026,1.0
LONG,2021-03-14 20:00:00,14845.035224,14805.020111,40.015112999999474,bearish,14838.747135,14829.600823,14885.050336999999,14905.057893499998,14925.065449999998,14945.073006499999,14805.020111,2021-03-14 22:05:00,STOP_LOSS,-40.015112999999474,0.0
LONG,2021-03-15 02:25:00,14736.136953,14716.415218,19.72173499999917,bearish,14735.279486,14728.991397,14755.858687999998,14765.719555499998,14775.580422999998,14785.441290499997,14785.441290499997,2021-03-15 03:05:00,TP_2.5,49.30433749999793,2.5
LONG,2021-03-15 03:10:00,14789.585711,14716.415218,73.17049299999962,bearish,14758.716909,14755.00122,14862.756204,14899.3414505,14935.926696999999,14972.511943499998,14862.756204,2021-03-15 13:15:00,TP_1,73.17049299999962,1.0
LONG,2021-03-15 13:20:00,14881.906292,14792.158111,89.74818099999902,bearish,14859.612158,14856.182291,14971.654472999999,15016.528563499998,15061.402653999998,15106.276744499997,14971.654472999999,2021-03-15 15:00:00,TP_1,89.74818099999902,1.0
LONG,2021-03-15 15:10:00,14957.935007,14859.040514,98.89449299999978,bearish,14837.603846,14831.315757,15056.8295,15106.2767465,15155.723993,15205.1712395,15056.8295,2021-03-16 02:15:00,TP_1,98.89449299999978,1.0
SHORT,2021-03-16 02:30:00,15036.839862,15064.869122,28.02925999999934,bullish,15048.280376,15046.564299,15008.810602000001,14994.795972000002,14980.781342000002,14966.766712000002,14994.795972000002,2021-03-16 03:00:00,TP_1.5,42.04388999999901,1.5
SHORT,2021-03-16 03:05:00,14986.501599,15064.869122,78.3675230000008,bullish,15053.71462,15049.424428,14908.134075999998,14868.950314499998,14829.766552999998,14790.582791499997,15064.869122,2021-03-16 08:30:00,STOP_LOSS,-78.3675230000008,0.0
LONG,2021-03-16 08:40:00,15089.75224,15013.100795,76.65144499999951,bearish,14747.569842,14738.995175,15166.403685,15204.729407499999,15243.055129999999,15281.380852499999,15166.403685,2021-03-16 09:25:00,TP_1,76.65144499999951,1.0
LONG,2021-03-16 09:30:00,15178.702238,15023.111245,155.5909929999998,bearish,14852.752424,14848.750913,15334.293231,15412.088727499999,15489.884224,15567.6797205,15023.111245,2021-03-16 13:25:00,STOP_LOSS,-155.5909929999998,0.0
LONG,2021-03-16 13:30:00,14996.798062,14994.223946,2.5741159999997762,bearish,14841.89118,14837.032202,14999.372178,15000.659236,15001.946294,15003.233352,15003.233352,2021-03-16 13:35:00,TP_2.5,6.435289999999441,2.5
SHORT,2021-03-16 13:40:00,14964.192597,15150.100953,185.9083559999999,bullish,14996.226036,14994.223946,14778.284241,14685.330063,14592.375885,14499.421707,15150.100953,2021-03-17 14:00:00,STOP_LOSS,-185.9083559999999,0.0
LONG,2021-03-17 14:25:00,15119.211564,14846.3553,272.856264,bearish,14834.459801,14827.88589,15392.067828,15528.49596,15664.924092,15801.352223999998,14846.3553,2021-03-18 06:30:00,STOP_LOSS,-272.856264,0.0
SHORT,2021-03-18 06:35:00,14825.762375,14942.45562,116.69324500000039,bullish,14991.935844,14988.217676,14709.06913,14650.722507499999,14592.375885,14534.0292625,14709.06913,2021-03-18 13:35:00,TP_1,116.69324500000039,1.0
SHORT,2021-03-18 13:40:00,14681.611895,14848.35739,166.7454949999992,bullish,14996.512049,14993.079895,14514.8664,14431.493652500001,14348.120905000002,14264.748157500002,14514.8664,2021-03-19 09:05:00,TP_1,166.7454949999992,1.0
SHORT,2021-03-19 09:25:00,14613.254823,14725.371862,112.11703900000066,bullish,14956.184237,14955.040185,14501.137783999999,14445.079264499998,14389.020744999998,14332.962225499998,14725.371862,2021-03-19 11:45:00,STOP_LOSS,-112.11703900000066,0.0
SHORT,2021-03-19 11:50:00,14726.515914,14735.954338,9.43842399999994,bullish,14998.800152,14997.656101,14717.07749,14712.358278,14707.639066,14702.919854,14735.954338,2021-03-19 11:55:00,STOP_LOSS,-9.43842399999994,0.0
SHORT,2021-03-19 12:00:00,14703.348872,14740.530544,37.1816719999988,bullish,14915.570411,14913.282308,14666.167200000002,14647.576364000002,14628.985528000003,14610.394692000003,14740.530544,2021-03-19 12:45:00,STOP_LOSS,-37.1816719999988,0.0
SHORT,2021-03-19 12:50:00,14739.386492,14748.252891,8.866399000000456,bullish,14925.008835,14924.43681,14730.520093,14726.0868935,14721.653693999999,14717.220494499998,14717.220494499998,2021-03-19 12:55:00,TP_2.5,22.16599750000205,2.5
LONG,2021-03-19 13:00:00,14724.799837,14676.463664,48.33617299999969,bearish,14712.215271,14701.918808,14773.13601,14797.3040965,14821.472183,14845.6402695,14676.463664,2021-03-19 13:20:00,STOP_LOSS,-48.33617299999969,0.0
SHORT,2021-03-19 13:40:00,14712.501284,14748.252891,35.75160700000015,bullish,15021.967193,15018.821052,14676.749677,14658.8738735,14640.99807,14623.122266499999,14676.749677,2021-03-19 14:20:00,TP_1,35.75160700000015,1.0
SHORT,2021-03-19 14:35:00,14701.346782,14739.958518,38.61173599999893,bullish,15015.960923,15011.956743,14662.735046000002,14643.429178000002,14624.123310000003,14604.817442000003,14643.429178000002,2021-03-21 17:00:00,TP_1.5,57.91760399999839,1.5
SHORT,2021-03-21 17:10:00,14637.565916,14731.092119,93.52620300000126,bullish,15007.952564,15005.664461,14544.039712999998,14497.276611499998,14450.513509999997,14403.750408499996,14731.092119,2021-03-21 20:45:00,STOP_LOSS,-93.52620300000126,0.0
LONG,2021-03-21 20:50:00,14741.102569,14666.167201,74.93536800000038,bearish,14727.945978,14725.657875,14816.037937000001,14853.505621,14890.973305000001,14928.440989000002,14816.037937000001,2021-03-22 05:25:00,TP_1,74.93536800000038,1.0
LONG,2021-03-22 05:30:00,14819.184079,14747.108839,72.07524000000012,bearish,14765.127649,14757.977328,14891.259319,14927.296939,14963.334559,14999.372179000002,14891.259319,2021-03-22 08:50:00,TP_1,72.07524000000012,1.0
LONG,2021-03-22 09:05:00,14876.672663,14788.008678,88.66398499999923,bearish,14749.396942,14747.394852,14965.336647999999,15009.668640499998,15054.000632999998,15098.332625499997,14965.336647999999,2021-03-22 10:20:00,TP_1,88.66398499999923,1.0
LONG,2021-03-22 10:30:00,14973.917034,14849.215429,124.7016050000002,bearish,14953.324108,14945.887774,15098.618639,15160.969441500001,15223.320244,15285.6710465,14849.215429,2021-03-23 14:50:00,STOP_LOSS,-124.7016050000002,0.0
SHORT,2021-03-23 14:55:00,14878.38874,15014.530859,136.1421190000001,bullish,14929.013015,14925.580861,14742.246621,14674.1755615,14606.104502,14538.0334425,15014.530859,2021-03-24 03:55:00,STOP_LOSS,-136.1421190000001,0.0
LONG,2021-03-24 04:00:00,15025.399348,14896.121537,129.27781099999993,bearish,14815.751925,14811.461732,15154.677159,15219.3160645,15283.95497,15348.5938755,14896.121537,2021-03-24 08:35:00,STOP_LOSS,-129.27781099999993,0.0
SHORT,2021-03-24 08:40:00,14884.681023,15003.090345,118.40932200000134,bullish,14908.134077,14900.41173,14766.271700999998,14707.067039999998,14647.862378999997,14588.657717999995,14766.271700999998,2021-03-24 12:00:00,TP_1,118.40932200000134,1.0
SHORT,2021-03-24 12:05:00,14768.559804,14928.154977,159.5951729999997,bullish,14939.595491,14937.879414,14608.964631,14529.167044500002,14449.369458000001,14369.5718715,14608.964631,2021-03-24 20:30:00,TP_1,159.5951729999997,1.0
SHORT,2021-03-24 20:35:00,14604.102412,14674.461574,70.35916200000065,bullish,14926.4389,14923.578771,14533.74325,14498.563669,14463.384087999999,14428.204506999999,14674.461574,2021-03-24 21:20:00,STOP_LOSS,-70.35916200000065,0.0
SHORT,2021-03-24 21:25:00,14658.730867,14681.897908,23.16704100000061,bullish,14913.568321,14909.278128,14635.563826,14623.9803055,14612.396784999999,14600.813264499999,14681.897908,2021-03-25 00:20:00,STOP_LOSS,-23.16704100000061,0.0
SHORT,2021-03-25 00:25:00,14680.467844,14683.613985,3.146140999999261,bullish,14924.722823,14917.000475,14677.321703000001,14675.748632500003,14674.175562000002,14672.602491500002,14675.748632500003,2021-03-25 00:30:00,TP_1.5,4.719211499997982,1.5
SHORT,2021-03-25 00:35:00,14674.747587,14688.762217,14.01462999999967,bullish,14930.44308,14927.868964,14660.732957,14653.725642000001,14646.718327,14639.711012,14653.725642000001,2021-03-25 00:45:00,TP_1.5,21.021944999998595,1.5
SHORT,2021-03-25 00:50:00,14655.298713,14688.762217,33.463503999999375,bullish,14815.465912,14814.32186,14621.835209,14605.103457000001,14588.371705000001,14571.639953000002,14688.762217,2021-03-25 03:15:00,STOP_LOSS,-33.463503999999375,0.0
SHORT,2021-03-25 03:20:00,14703.06286,14711.643245,8.580384999999296,bullish,14904.129897,14902.127807,14694.482475,14690.1922825,14685.902090000001,14681.611897500003,14694.482475,2021-03-25 03:25:00,TP_1,8.580384999999296,1.0
LONG,2021-03-25 03:30:00,14700.488744,14629.271543,71.21720099999948,bearish,14673.03151,14671.887458,14771.705945,14807.3145455,14842.923146,14878.531746499999,14629.271543,2021-03-25 06:30:00,STOP_LOSS,-71.21720099999948,0.0
SHORT,2021-03-25 06:35:00,14605.532476,14707.353052,101.82057600000007,bullish,14943.027645,14937.593401,14503.7119,14452.801612,14401.891324,14350.981036000001,14503.7119,2021-03-25 09:45:00,TP_1,101.82057600000007,1.0
SHORT,2021-03-25 09:50:00,14464.242125,14686.188101,221.94597599999906,bullish,14968.768802,14947.031825,14242.296149000002,14131.323161000002,14020.350173000003,13909.377185000003,14686.188101,2021-03-25 23:05:00,STOP_LOSS,-221.94597599999906,0.0
SHORT,2021-03-25 23:10:00,14675.605625,14689.620255,14.01462999999967,bullish,14986.215586,14980.209317,14661.590995,14654.58368,14647.576365,14640.569050000002,14689.620255,2021-03-26 00:00:00,STOP_LOSS,-14.01462999999967,0.0
LONG,2021-03-26 00:05:00,14692.194371,14670.457394,21.73697700000048,bearish,14663.02106,14659.302893,14713.931348,14724.7998365,14735.668325,14746.5368135,14724.7998365,2021-03-26 00:55:00,TP_1.5,32.60546550000072,1.5
SHORT,2021-03-26 01:00:00,14721.08167,14725.657875,4.5762050000012096,bullish,15021.681181,15011.670731,14716.505464999998,14714.217362499998,14711.929259999997,14709.641157499997,14725.657875,2021-03-26 01:05:00,STOP_LOSS,-4.5762050000012096,0.0
LONG,2021-03-26 01:15:00,14726.515914,14678.751767,47.764146999999866,bearish,14674.461574,14667.883278,14774.280061,14798.162134499999,14822.044208,14845.9262815,14678.751767,2021-03-26 02:45:00,STOP_LOSS,-47.764146999999866,0.0
SHORT,2021-03-26 02:55:00,14671.02942,14736.526364,65.49694399999862,bullish,14697.05659,14685.330063,14605.532476000002,14572.784004000003,14540.035532000004,14507.287060000004,14605.532476000002,2021-03-26 06:00:00,TP_1,65.49694399999862,1.0
SHORT,2021-03-26 06:10:00,14608.392604,14676.177651,67.7850469999994,bullish,14673.03151,14668.455304,14540.607557000001,14506.7150335,14472.822510000002,14438.929986500003,14540.607557000001,2021-03-26 07:00:00,TP_1,67.7850469999994,1.0
SHORT,2021-03-26 07:05:00,14517.154504,14662.449034,145.2945299999992,bullish,14657.586816,14655.584726,14371.859974,14299.212709000001,14226.565444000002,14153.918179000002,14662.449034,2021-03-26 08:40:00,STOP_LOSS,-145.2945299999992,0.0
LONG,2021-03-26 08:45:00,14667.883278,14502.281835,165.60144299999956,bearish,14647.576366,14644.144211,14833.484720999999,14916.285442499999,14999.086163999998,15081.886885499998,14833.484720999999,2021-03-26 14:55:00,TP_1,165.60144299999956,1.0
LONG,2021-03-26 15:05:00,14824.904336,14530.597108,294.30722799999967,bearish,14692.766397,14691.336333,15119.211564,15266.365178,15413.518791999999,15560.672405999998,15119.211564,2021-04-01 02:40:00,TP_1,294.30722799999967,1.0
LONG,2021-04-01 02:55:00,15120.927641,15031.691631,89.23601000000053,bearish,14748.538904,14738.528454,15210.163651,15254.781656000001,15299.399661000001,15344.017666000002,15210.163651,2021-04-01 08:45:00,TP_1,89.23601000000053,1.0
LONG,2021-04-01 08:50:00,15205.873459,15133.79822,72.07523899999978,bearish,14757.977328,14751.399032,15277.948698,15313.9863175,15350.023937,15386.0615565,15277.948698,2021-04-01 19:05:00,TP_1,72.07523899999978,1.0
LONG,2021-04-01 19:30:00,15269.368313,15248.203362,21.164951000000656,bearish,14826.048387,14825.476362,15290.533264000002,15301.115739500001,15311.698215000002,15322.280690500003,15290.533264000002,2021-04-01 21:35:00,TP_1,21.164951000000656,1.0
LONG,2021-04-01 21:40:00,15294.537445,15262.504005,32.033439999999246,bearish,15126.075873,15123.501757,15326.570885,15342.587604999999,15358.604324999998,15374.621044999998,15262.504005,2021-04-04 17:00:00,STOP_LOSS,-32.033439999999246,0.0
LONG,2021-04-04 17:05:00,15261.073941,15220.746128,40.32781299999988,bearish,15114.921371,15111.77523,15301.401754,15321.5656605,15341.729567,15361.8934735,15301.401754,2021-04-05 04:35:00,TP_1,40.32781299999988,1.0
LONG,2021-04-05 04:40:00,15309.1241,15240.481015,68.64308500000152,bearish,15111.77523,15108.343076,15377.767185000002,15412.088727500002,15446.410270000004,15480.731812500006,15377.767185000002,2021-04-05 08:30:00,TP_1,68.64308500000152,1.0
LONG,2021-04-05 08:40:00,15374.621044,15293.10738,81.51366400000006,bearish,15289.675226,15287.959149,15456.134708,15496.89154,15537.648372,15578.405203999999,15456.134708,2021-04-05 09:20:00,TP_1,81.51366400000006,1.0
LONG,2021-04-05 09:25:00,15460.996927,15340.871527,120.12540000000081,bearish,15284.526995,15283.668956,15581.122327000001,15641.185027000001,15701.247727000002,15761.310427000002,15581.122327000001,2021-04-05 17:45:00,TP_1,120.12540000000081,1.0
LONG,2021-04-05 17:55:00,15575.402069,15529.353999,46.048069999998916,bearish,15283.382943,15277.09066,15621.450138999999,15644.474173999999,15667.498208999998,15690.522243999996,15529.353999,2021-04-05 22:25:00,STOP_LOSS,-46.048069999998916,0.0
LONG,2021-04-05 22:40:00,15525.349819,15521.345639,4.004179999999906,bearish,15239.908989,15237.048861,15529.353998999999,15531.356088999999,15533.358178999999,15535.360268999999,15531.356088999999,2021-04-05 22:45:00,TP_1.5,6.0062699999998586,1.5
LONG,2021-04-05 22:50:00,15531.070076,15521.345639,9.724437000000762,bearish,15306.263972,15305.11992,15540.794513,15545.656731500001,15550.518950000001,15555.381168500002,15540.794513,2021-04-05 23:35:00,TP_1,9.724437000000762,1.0
LONG,2021-04-06 00:10:00,15537.362359,15521.345639,16.016720000001442,bearish,15112.633269,15110.917191,15553.379079000002,15561.387439000002,15569.395799000004,15577.404159000005,15553.379079000002,2021-04-06 01:05:00,TP_1,16.016720000001442,1.0
LONG,2021-04-06 01:15:00,15533.644192,15525.921845,7.72234699999899,bearish,15128.077963,15122.643719,15541.366538999999,15545.227712499998,15549.088885999998,15552.950059499997,15525.921845,2021-04-06 01:20:00,STOP_LOSS,-7.72234699999899,0.0
LONG,2021-04-06 01:25:00,15530.49805,15524.777793,5.720257000000856,bearish,15307.12201,15303.403843,15536.218307000001,15539.078435500001,15541.938564000002,15544.798692500002,15524.777793,2021-04-06 01:30:00,STOP_LOSS,-5.720257000000856,0.0
LONG,2021-04-06 01:35:00,15526.207858,15514.195318,12.012539999999717,bearish,15297.683586,15293.10738,15538.220398,15544.226668,15550.232938,15556.239207999999,15538.220398,2021-04-06 01:50:00,TP_1,12.012539999999717,1.0
LONG,2021-04-06 02:20:00,15495.032456,15480.159788,14.872667999999976,bearish,15289.1032,15288.531175,15509.905124,15517.341458,15524.777792,15532.214126,15480.159788,2021-04-06 02:30:00,STOP_LOSS,-14.872667999999976,0.0
LONG,2021-04-06 03:30:00,15506.472971,15472.437441,34.0355299999992,bearish,15493.316379,15485.880045,15540.508500999998,15557.526265999997,15574.544030999998,15591.561795999998,15540.508500999998,2021-04-06 07:05:00,TP_1,34.0355299999992,1.0
LONG,2021-04-06 07:15:00,15542.796603,15484.735994,58.06060900000011,bearish,15517.627472,15507.903035,15600.857212,15629.8875165,15658.917821000001,15687.948125500001,15600.857212,2021-04-06 10:10:00,TP_1,58.06060900000011,1.0
LONG,2021-04-06 10:20:00,15595.994994,15509.047086,86.9479080000001,bearish,15509.047086,15505.614932,15682.942902,15726.416856,15769.89081,15813.364764000002,15509.047086,2021-04-06 12:25:00,STOP_LOSS,-86.9479080000001,0.0
LONG,2021-04-06 12:30:00,15522.48969,15497.320559,25.16913100000056,bearish,15501.896765,15500.752713,15547.658821,15560.243386500002,15572.827952000001,15585.4125175,15547.658821,2021-04-06 12:50:00,TP_1,25.16913100000056,1.0
LONG,2021-04-06 12:55:00,15551.090976,15497.320559,53.770416999999725,bearish,15507.903035,15506.186958,15604.861393,15631.746601499999,15658.631809999999,15685.517018499999,15497.320559,2021-04-06 14:50:00,STOP_LOSS,-53.770416999999725,0.0
LONG,2021-04-06 14:55:00,15526.49387,15496.462521,30.031349000000773,bearish,15502.468791,15501.038726,15556.525219000001,15571.540893500001,15586.556568000002,15601.572242500002,15556.525219000001,2021-04-06 18:35:00,TP_1,30.031349000000773,1.0
SHORT,2021-04-06 21:55:00,15504.756893,15551.949015,47.19212200000038,bullish,15510.191138,15507.903035,15457.564771,15433.96871,15410.372648999999,15386.776587999999,15551.949015,2021-04-07 01:55:00,STOP_LOSS,-47.19212200000038,0.0
SHORT,2021-04-07 02:10:00,15551.376989,15567.965734,16.588744999999108,bullish,15558.52731,15556.52522,15534.788244000001,15526.493871500003,15518.199499000002,15509.905126500002,15534.788244000001,2021-04-07 03:45:00,TP_1,16.588744999999108,1.0
