Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
02/01/2019,09:26:00,09:27:00,7276.949798,7280.125741,3.1759430000001885,True,2019,False,False,False,False,False,False
02/01/2019,09:44:00,09:45:00,7290.231011,7291.097177,0.8661659999997937,True,2019,False,False,False,False,False,False
02/01/2019,09:48:00,09:49:00,7290.808455,7295.139286,4.330830999999307,True,2019,False,False,False,False,False,False
02/01/2020,09:46:00,09:47:00,10052.720916,10053.29096,0.5700440000000526,True,2020,False,False,False,False,False,False
02/01/2020,09:56:00,10:32:00,10057.851309,10059.276419,1.4251100000001315,True,2020,False,False,False,False,False,False
02/01/2024,09:24:00,09:25:00,17949.775817,17958.887923,9.112105999996857,True,2024,False,False,False,False,False,False
02/01/2024,09:56:00,09:57:00,17900.731249,17906.627318,5.896068999998533,True,2024,False,False,False,False,False,False
02/01/2025,08:53:00,09:20:00,21983.555249,21992.576205,9.020956000000297,True,2025,False,False,False,False,False,False
02/01/2025,09:52:00,09:53:00,21939.739175,21960.358504,20.619329000001017,True,2025,False,False,False,False,False,False
02/02/2018,08:58:00,09:00:00,8009.553809,8020.390592,10.836782999999741,True,2018,False,False,False,False,False,False
02/02/2021,08:38:00,08:39:00,15308.353066,15308.638889,0.28582300000016403,True,2021,False,False,False,False,False,False
02/02/2021,08:49:00,08:50:00,15312.354578,15335.220357,22.865778999999748,True,2021,False,False,False,False,False,False
02/02/2021,08:56:00,08:57:00,15306.066489,15308.638889,2.5723999999991065,True,2021,False,False,False,False,False,False
02/02/2021,09:10:00,09:11:00,15300.921688,15312.068756,11.147068000000218,True,2021,False,False,False,False,False,False
02/02/2021,09:36:00,09:37:00,15327.217334,15328.074801,0.857466999999815,True,2021,False,False,False,False,False,False
02/02/2022,08:35:00,08:41:00,17308.377927,17319.259737,10.88180999999895,True,2022,False,False,False,False,False,False
02/02/2022,09:20:00,09:21:00,17282.605219,17295.491573,12.886353999998391,True,2022,False,False,False,False,False,False
02/02/2022,09:46:00,09:47:00,17260.268872,17278.882494,18.61362200000076,True,2022,False,False,False,False,False,False
02/02/2023,08:48:00,08:49:00,14315.549986,14316.393516,0.8435300000001007,True,2023,False,False,False,False,False,False
