Date,Year,Time,Direction,Open,High,Low,Close,Range,Entry,SL,Risk,SL_Hit,TP_1R_Hit,TP_1R_Candles,TP_1.5R_Hit,TP_1.5R_Candles,TP_2R_Hit,TP_2R_Candles,TP_2.5R_Hit,TP_2.5R_Candles,TP_3R_Hit,TP_3R_Candles,TP_3.5R_Hit,TP_3.5R_Candles,TP_4R_Hit,TP_4R_Candles,TP_4.5R_Hit,TP_4.5R_Candles,TP_5R_Hit,TP_5R_Candles
02/06/2020,2020,08:30:00,SHORT,10958.969013,10960.395331,10942.138465,10943.564782,18.256865999999718,10943.564782,10960.395331,16.830549000000246,True,True,1.0,True,18.0,True,18.0,False,,False,,False,,False,,False,,False,
03/06/2020,2020,08:30:00,SHORT,11042.265964,11060.237566,11040.269119,11041.124909,19.968446999999287,11041.124909,11060.237566,19.112656999999672,True,True,1.0,False,,False,,False,,False,,False,,False,,False,,False,
04/06/2020,2020,08:30:00,SHORT,11046.83018,11049.397552,11033.708058,11036.560693,15.689494000000195,11036.560693,11049.397552,12.836859000000914,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
05/06/2020,2020,08:30:00,LONG,11034.849112,11045.403862,11026.861733,11041.9807,18.542128999999477,11041.9807,11026.861733,15.118967000000339,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
08/06/2020,2020,08:30:00,LONG,11193.170371,11198.875641,11184.612465,11197.16406,14.263176000000385,11197.16406,11184.612465,12.551594999998997,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
09/06/2020,2020,08:30:00,LONG,11247.940968,11261.633618,11241.665171,11256.498874,19.968446999999287,11256.498874,11241.665171,14.833703000000241,False,True,1.0,True,6.0,True,13.0,True,14.0,True,16.0,True,52.0,True,64.0,True,71.0,True,72.0
10/06/2020,2020,08:30:00,LONG,11454.471764,11460.462298,11445.913858,11459.321244,14.548440000000483,11459.321244,11445.913858,13.40738600000077,True,True,2.0,False,,False,,False,,False,,False,,False,,False,,False,
11/06/2020,2020,08:30:00,SHORT,11327.244229,11332.093709,11305.564201,11326.673702,26.529508000001442,11326.673702,11332.093709,5.4200070000006235,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
12/06/2020,2020,08:30:00,SHORT,11178.621931,11181.189302,11158.36822,11177.480877,22.821082000000388,11177.480877,11181.189302,3.708425000000716,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
15/06/2020,2020,08:30:00,LONG,10866.803202,10892.511953,10859.37623,10892.2263,33.135722999999416,10892.2263,10859.37623,32.850070000000414,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
16/06/2020,2020,08:30:00,SHORT,11399.545644,11407.829575,11386.691269,11395.546505,21.13830599999892,11395.546505,11407.829575,12.283069999999498,True,True,1.0,True,1.0,True,3.0,True,5.0,True,10.0,False,,False,,False,,False,
17/06/2020,2020,08:30:00,SHORT,11429.253533,11431.253103,11398.403033,11414.399589,32.850069999998595,11414.399589,11431.253103,16.85351399999854,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
18/06/2020,2020,08:30:00,LONG,11375.265157,11388.976491,11369.266449,11375.55081,19.710041999998793,11375.55081,11369.266449,6.28436099999999,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,5.0,False,
19/06/2020,2020,08:30:00,SHORT,11538.372897,11540.372466,11518.377202,11522.376341,21.995264000001043,11522.376341,11540.372466,17.996125000001484,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
22/06/2020,2020,08:30:00,LONG,11415.827853,11427.253964,11410.40045,11422.969172,16.85351400000036,11422.969172,11410.40045,12.56872199999998,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
23/06/2020,2020,08:30:00,SHORT,11633.780927,11635.209191,11621.78351,11628.353524,13.425681000000623,11628.353524,11635.209191,6.855666999999812,True,True,1.0,True,1.0,True,3.0,True,4.0,True,5.0,False,,False,,False,,False,
24/06/2020,2020,08:30:00,LONG,11617.213065,11628.639177,11611.214357,11625.782649,17.424819999998363,11625.782649,11611.214357,14.568291999999929,True,True,3.0,True,5.0,True,6.0,True,7.0,True,8.0,True,12.0,False,,False,,False,
25/06/2020,2020,08:30:00,LONG,11422.683519,11436.1092,11414.399589,11432.681367,21.709611000000223,11432.681367,11414.399589,18.281777999998667,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
26/06/2020,2020,08:30:00,LONG,11509.236313,11519.805466,11499.238465,11517.234591,20.567000999999436,11517.234591,11499.238465,17.996126000000004,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
29/06/2020,2020,08:30:00,LONG,11239.294432,11254.719683,11237.866168,11242.436613,16.85351499999888,11242.436613,11237.866168,4.570444999999381,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
30/06/2020,2020,08:30:00,LONG,11368.40949,11380.978213,11367.552532,11373.551241,13.425681000000623,11373.551241,11367.552532,5.998708999999508,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
01/07/2020,2020,08:30:00,LONG,11596.074759,11610.071746,11586.362565,11605.786954,23.70918100000017,11605.786954,11586.362565,19.424388999999792,True,True,2.0,True,3.0,True,4.0,False,,False,,False,,False,,False,,False,
02/07/2020,2020,08:30:00,LONG,11847.163556,11856.018792,11845.735292,11849.734431,10.283500000001368,11849.734431,11845.735292,3.999139000001378,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
06/07/2020,2020,08:30:00,LONG,11963.709892,11974.850351,11963.138586,11974.564698,11.711765000000014,11974.564698,11963.138586,11.426112000001012,False,True,2.0,True,6.0,True,8.0,True,25.0,True,26.0,True,27.0,True,30.0,True,30.0,True,30.0
07/07/2020,2020,08:30:00,SHORT,12088.254506,12097.109742,12080.827533,12083.112756,16.282209000000876,12083.112756,12097.109742,13.996986000000106,True,True,1.0,False,,False,,False,,False,,False,,False,,False,,False,
08/07/2020,2020,08:30:00,LONG,12081.398839,12087.397547,12076.542742,12082.827103,10.854805000000852,12082.827103,12076.542742,6.28436099999999,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
09/07/2020,2020,08:30:00,SHORT,12264.787926,12268.501412,12258.217912,12262.502704,10.283499999999549,12262.502704,12268.501412,5.998707999999169,True,True,1.0,True,1.0,True,1.0,False,,False,,False,,False,,False,,False,
10/07/2020,2020,08:30:00,LONG,12264.787926,12279.070565,12260.217482,12269.072718,18.85308299999997,12269.072718,12260.217482,8.855235999999422,True,True,1.0,True,2.0,False,,False,,False,,False,,False,,False,,False,
13/07/2020,2020,08:30:00,LONG,12497.594945,12503.308001,12488.168403,12498.451903,15.13959799999975,12498.451903,12488.168403,10.283499999999549,True,True,2.0,True,2.0,True,2.0,True,3.0,True,6.0,True,7.0,True,8.0,True,9.0,True,10.0
14/07/2020,2020,08:30:00,LONG,11989.13299,12006.272157,11979.135142,11994.560393,27.137015000000247,11994.560393,11979.135142,15.425251000000571,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
15/07/2020,2020,08:30:00,LONG,12254.218773,12268.21576,12245.077884,12255.93269,23.13787599999887,12255.93269,12245.077884,10.854805999999371,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
16/07/2020,2020,08:30:00,LONG,12078.827964,12109.392812,12075.40013,12108.821506,33.99268200000006,12108.821506,12075.40013,33.42137600000024,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
17/07/2020,2020,08:30:00,SHORT,12160.810313,12162.809882,12143.956799,12153.38334,18.85308299999997,12153.38334,12162.809882,9.426541999999245,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
20/07/2020,2020,08:30:00,LONG,12179.377744,12190.518202,12173.664688,12183.09123,16.85351399999854,12183.09123,12173.664688,9.426541999999245,True,True,1.0,True,1.0,True,1.0,True,1.0,False,,False,,False,,False,,False,
21/07/2020,2020,08:30:00,SHORT,12570.436405,12571.864669,12552.725932,12553.582891,19.13873700000113,12553.582891,12571.864669,18.281778000000486,False,True,1.0,True,5.0,True,6.0,True,6.0,True,6.0,True,9.0,True,9.0,True,10.0,True,10.0
22/07/2020,2020,08:30:00,SHORT,12383.619484,12393.046026,12364.7664,12374.192942,28.279625999999553,12374.192942,12393.046026,18.853084000000308,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
23/07/2020,2020,08:30:00,SHORT,12388.761234,12391.046457,12364.195095,12370.193803,26.851362000001245,12370.193803,12391.046457,20.852654000000257,True,True,4.0,False,,False,,False,,False,,False,,False,,False,,False,
24/07/2020,2020,08:30:00,SHORT,11900.86628,11902.294543,11860.303584,11869.730126,41.99095900000066,11869.730126,11902.294543,32.564416999999594,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
27/07/2020,2020,08:30:00,SHORT,12050.833991,12053.690519,12035.980046,12050.262685,17.710472999999183,12050.262685,12053.690519,3.4278340000000753,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0
28/07/2020,2020,08:30:00,LONG,12147.098979,12165.095105,12142.814187,12148.527243,22.280918000000383,12148.527243,12142.814187,5.713056000000506,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
29/07/2020,2020,08:30:00,SHORT,12098.823659,12104.536714,12092.253645,12097.109742,12.28306899999916,12097.109742,12104.536714,7.426971999999296,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
30/07/2020,2020,08:30:00,LONG,12073.400561,12083.112756,12056.261394,12077.971005,26.851362000001245,12077.971005,12056.261394,21.709611000000223,True,True,3.0,True,3.0,True,4.0,True,17.0,False,,False,,False,,False,,False,
31/07/2020,2020,08:30:00,SHORT,12449.605277,12456.460944,12408.756929,12413.327374,47.704015000001164,12413.327374,12456.460944,43.13356999999996,True,True,5.0,True,6.0,True,7.0,True,40.0,True,41.0,True,47.0,True,187.0,True,207.0,False,
03/08/2020,2020,08:30:00,LONG,12554.154196,12570.436405,12546.441571,12555.58246,23.994834000000992,12555.58246,12546.441571,9.140889000000243,False,True,1.0,True,1.0,True,1.0,True,1.0,True,2.0,True,2.0,True,3.0,True,10.0,True,11.0
04/08/2020,2020,08:30:00,LONG,12586.147308,12608.428225,12584.719044,12601.001253,23.70918100000017,12601.001253,12584.719044,16.282209000000876,True,True,4.0,False,,False,,False,,False,,False,,False,,False,,False,
05/08/2020,2020,08:30:00,SHORT,12684.411866,12686.982741,12664.987476,12665.273129,21.995264999999563,12665.273129,12686.982741,21.70961200000056,True,True,2.0,False,,False,,False,,False,,False,,False,,False,,False,
06/08/2020,2020,08:30:00,LONG,12681.555338,12698.408852,12680.698379,12694.409713,17.710473000001002,12694.409713,12680.698379,13.711333999999624,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
07/08/2020,2020,08:30:00,SHORT,12834.66523,12836.950452,12806.099951,12818.383021,30.850500999998985,12818.383021,12836.950452,18.567430999999488,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
10/08/2020,2020,08:30:00,SHORT,12726.117172,12733.258492,12721.546727,12722.403686,11.711765000000014,12722.403686,12733.258492,10.85480600000119,True,True,3.0,True,3.0,False,,False,,False,,False,,False,,False,,False,
11/08/2020,2020,08:30:00,SHORT,12599.858642,12603.000822,12586.147308,12599.287336,16.85351400000036,12599.287336,12603.000822,3.7134860000005574,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
12/08/2020,2020,08:30:00,LONG,12521.018473,12532.730237,12520.161515,12532.158932,12.56872199999998,12532.158932,12520.161515,11.997417000000496,False,True,1.0,True,1.0,True,2.0,True,2.0,True,2.0,True,3.0,True,18.0,True,18.0,True,18.0
13/08/2020,2020,08:30:00,SHORT,12766.96552,12776.106409,12756.68202,12761.538117,19.424388999999792,12761.538117,12776.106409,14.568291999999929,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
14/08/2020,2020,08:30:00,LONG,12786.961215,12790.389048,12771.250312,12787.246868,19.13873599999897,12787.246868,12771.250312,15.996556000000055,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
17/08/2020,2020,08:30:00,SHORT,12830.094785,12832.66566,12821.810855,12825.524341,10.854805000000852,12825.524341,12832.66566,7.141319000000294,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
18/08/2020,2020,08:30:00,LONG,12945.784163,12952.068524,12940.928065,12951.497218,11.140459000000192,12951.497218,12940.928065,10.56915300000037,True,True,2.0,True,2.0,True,5.0,True,7.0,True,7.0,True,8.0,True,8.0,True,9.0,True,9.0
19/08/2020,2020,08:30:00,LONG,13017.197359,13030.908692,13014.055178,13023.767373,16.85351400000036,13023.767373,13014.055178,9.712195000000065,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
20/08/2020,2020,08:30:00,SHORT,12893.795356,12898.937106,12883.797509,12892.938398,15.139596999999412,12892.938398,12898.937106,5.998707999999169,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,False,,False,,False,,False,
21/08/2020,2020,08:30:00,LONG,13118.604097,13122.888889,13106.321027,13120.032361,16.567861999999877,13120.032361,13106.321027,13.711333999999624,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
24/08/2020,2020,08:30:00,LONG,13353.981991,13365.693755,13351.982421,13362.837227,13.711333999999624,13362.837227,13351.982421,10.854805999999371,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
25/08/2020,2020,08:30:00,LONG,13244.291322,13266.857892,13243.434363,13256.860044,23.42352899999969,13256.860044,13243.434363,13.425680999998804,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
26/08/2020,2020,08:30:00,LONG,13446.533493,13459.673521,13443.962618,13458.245257,15.710903000001053,13458.245257,13443.962618,14.282639000000927,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
27/08/2020,2020,08:30:00,SHORT,13726.473221,13729.329749,13688.767053,13703.620998,40.56269600000087,13703.620998,13729.329749,25.70875100000012,True,True,2.0,True,2.0,True,3.0,True,3.0,True,8.0,True,9.0,False,,False,,False,
28/08/2020,2020,08:30:00,LONG,13687.910095,13705.90622,13685.624873,13703.049693,20.281347000000096,13703.049693,13685.624873,17.42482000000018,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
31/08/2020,2020,08:30:00,SHORT,13731.043665,13733.043235,13713.618846,13714.190151,19.424388999999792,13714.190151,13733.043235,18.85308399999849,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
01/09/2020,2020,08:30:00,SHORT,13938.427587,13942.712378,13919.860156,13925.858864,22.85222199999953,13925.858864,13942.712378,16.85351400000036,True,True,1.0,True,1.0,True,2.0,True,3.0,True,3.0,True,3.0,True,4.0,False,,False,
02/09/2020,2020,08:30:00,SHORT,14205.227287,14208.083814,14180.089842,14181.803758,27.993972000000213,14181.803758,14208.083814,26.280055999999604,True,True,2.0,True,5.0,True,10.0,True,21.0,True,21.0,True,22.0,True,24.0,True,26.0,True,26.0
03/09/2020,2020,08:30:00,SHORT,13967.56417,13969.56374,13941.284114,13966.421559,28.279625999999553,13966.421559,13969.56374,3.1421809999992547,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
04/09/2020,2020,08:30:00,LONG,13384.546839,13414.826034,13349.125893,13409.398631,65.70014099999935,13409.398631,13349.125893,60.27273799999966,True,True,2.0,True,2.0,True,6.0,False,,False,,False,,False,,False,,False,
07/09/2020,2020,08:30:00,LONG,13091.752735,13119.175403,13088.896207,13112.605388,30.2791959999995,13112.605388,13088.896207,23.70918100000017,True,True,17.0,False,,False,,False,,False,,False,,False,,False,,False,
08/09/2020,2020,08:30:00,SHORT,12749.5407,12767.822478,12729.259353,12733.544144,38.56312500000058,12733.544144,12767.822478,34.27833400000054,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
09/09/2020,2020,08:30:00,LONG,12902.650592,12917.79019,12893.509703,12911.791481,24.280486999999994,12911.791481,12893.509703,18.281778000000486,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
10/09/2020,2020,08:30:00,SHORT,13160.023751,13160.309403,13124.602805,13140.313709,35.70659799999885,13140.313709,13160.309403,19.995693999999276,True,True,1.0,False,,False,,False,,False,,False,,False,,False,,False,
11/09/2020,2020,08:30:00,LONG,12848.090911,12872.085745,12840.092633,12869.229217,31.99311200000011,12869.229217,12840.092633,29.136583999999857,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
14/09/2020,2020,08:30:00,LONG,12845.2621,12861.562468,12838.112816,12847.835842,23.449651999999332,12847.835842,12838.112816,9.723025999999663,True,True,1.0,True,1.0,True,1.0,False,,False,,False,,False,,False,,False,
15/09/2020,2020,08:30:00,SHORT,13060.598543,13068.605742,13041.15249,13045.156089,27.45325199999934,13045.156089,13068.605742,23.44965299999967,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
16/09/2020,2020,08:30:00,SHORT,13100.634535,13112.931304,13094.057194,13097.48885,18.874109999998836,13097.48885,13112.931304,15.442453999999998,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
17/09/2020,2020,08:30:00,LONG,12524.688192,12543.848274,12519.826678,12535.841075,24.0215960000005,12535.841075,12519.826678,16.014397000000827,True,True,1.0,True,1.0,True,1.0,True,1.0,True,3.0,True,5.0,True,6.0,True,6.0,True,17.0
18/09/2020,2020,08:30:00,LONG,12714.859154,12737.164921,12712.857355,12719.148725,24.307565999999497,12719.148725,12712.857355,6.291369999999006,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
21/09/2020,2020,08:30:00,SHORT,12305.634121,12324.794202,12285.902096,12290.477638,38.89210599999933,12290.477638,12324.794202,34.316563999998834,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
22/09/2020,2020,08:30:00,SHORT,12659.666679,12668.245821,12639.934655,12658.236823,28.31116600000132,12658.236823,12668.245821,10.008998000001156,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,2.0,True,5.0,True,5.0,True,5.0
23/09/2020,2020,08:30:00,SHORT,12757.75486,12766.905944,12740.596578,12745.744062,26.3093659999995,12745.744062,12766.905944,21.161882000000332,False,True,3.0,True,3.0,True,6.0,True,22.0,True,24.0,True,28.0,True,35.0,True,38.0,True,43.0
24/09/2020,2020,08:30:00,LONG,12261.880501,12323.650317,12250.727617,12311.353548,72.92269999999917,12311.353548,12250.727617,60.62593099999867,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
25/09/2020,2020,08:30:00,SHORT,12462.918375,12477.216944,12448.047864,12459.486719,29.169079999999667,12459.486719,12477.216944,17.730224999999336,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
28/09/2020,2020,08:30:00,SHORT,12972.519361,12975.093103,12930.195598,12941.348481,44.897504999999,12941.348481,12975.093103,33.744621999998344,True,True,7.0,True,18.0,True,20.0,True,81.0,False,,False,,False,,False,,False,
29/09/2020,2020,08:30:00,SHORT,12978.52476,12989.391672,12966.799933,12968.515761,22.591738999999507,12968.515761,12989.391672,20.875910999999178,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
30/09/2020,2020,08:30:00,LONG,12948.783737,12974.235189,12937.630853,12972.519361,36.60433600000033,12972.519361,12937.630853,34.888508,False,True,21.0,True,22.0,True,27.0,True,28.0,True,30.0,True,51.0,True,52.0,True,55.0,True,139.0
01/10/2020,2020,08:30:00,SHORT,13218.168769,13219.884598,13198.150773,13207.301857,21.73382500000116,13207.301857,13219.884598,12.58274100000017,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
02/10/2020,2020,08:30:00,LONG,12944.494166,12979.382674,12927.335884,12978.52476,52.04679000000033,12978.52476,12927.335884,51.188876000000164,True,True,7.0,True,9.0,True,35.0,True,43.0,False,,False,,False,,False,,False,
05/10/2020,2020,08:30:00,LONG,12954.789136,12969.087704,12950.499565,12967.943819,18.5881389999995,12967.943819,12950.499565,17.444254,False,True,8.0,True,10.0,True,13.0,True,30.0,True,30.0,True,33.0,True,40.0,True,43.0,True,44.0
06/10/2020,2020,08:30:00,LONG,13094.057194,13118.936703,13091.769423,13113.789219,27.167279999999664,13113.789219,13091.769423,22.019796000000497,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
07/10/2020,2020,08:30:00,LONG,13023.708236,13041.438461,13022.850322,13032.85932,18.5881389999995,13032.85932,13022.850322,10.008997999999337,True,True,1.0,True,1.0,True,1.0,True,2.0,True,3.0,True,3.0,True,5.0,True,14.0,True,25.0
08/10/2020,2020,08:30:00,SHORT,13236.470937,13242.476336,13219.884598,13230.465538,22.591737999999168,13230.465538,13242.476336,12.01079799999934,True,True,3.0,True,4.0,True,5.0,True,6.0,True,13.0,True,13.0,True,17.0,True,18.0,True,19.0
09/10/2020,2020,08:30:00,SHORT,13271.359445,13277.650815,13265.640017,13269.643616,12.01079800000116,13269.643616,13277.650815,8.007199000001492,True,True,1.0,True,2.0,False,,False,,False,,False,,False,,False,,False,
12/10/2020,2020,08:30:00,SHORT,13625.677975,13627.107832,13598.510695,13601.084437,28.59713699999884,13601.084437,13627.107832,26.023395000000164,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
13/10/2020,2020,08:30:00,SHORT,13899.066607,13902.498263,13868.46767,13874.187097,34.0305929999995,13874.187097,13902.498263,28.311165999999503,True,True,2.0,True,3.0,True,4.0,True,8.0,True,9.0,True,10.0,False,,False,,False,
14/10/2020,2020,08:30:00,SHORT,13853.88313,13854.741044,13820.996422,13822.426279,33.74462200000016,13822.426279,13854.741044,32.31476500000099,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
15/10/2020,2020,08:30:00,LONG,13469.537606,13481.548403,13444.658096,13474.68509,36.890307000001485,13474.68509,13444.658096,30.02699400000165,True,True,1.0,True,2.0,True,3.0,True,11.0,True,21.0,True,23.0,False,,False,,False,
16/10/2020,2020,08:30:00,SHORT,13682.014335,13683.158221,13659.136626,13670.003538,24.02159500000016,13670.003538,13683.158221,13.15468299999884,True,True,1.0,True,2.0,True,2.0,False,,False,,False,,False,,False,,False,
19/10/2020,2020,08:30:00,SHORT,13623.104233,13627.965746,13611.093435,13617.956748,16.872310999999172,13617.956748,13627.965746,10.008997999999337,True,True,2.0,False,,False,,False,,False,,False,,False,,False,,False,
20/10/2020,2020,08:30:00,SHORT,13345.140059,13358.294742,13333.129261,13343.424231,25.165481,13343.424231,13358.294742,14.87051099999917,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
21/10/2020,2020,08:30:00,SHORT,13349.143658,13366.30194,13332.271347,13347.141858,34.0305929999995,13347.141858,13366.30194,19.16008199999851,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
22/10/2020,2020,08:30:00,LONG,13367.731797,13398.330734,13366.30194,13393.755192,32.028793999999834,13393.755192,13366.30194,27.453252000001157,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
23/10/2020,2020,08:30:00,SHORT,13357.722799,13359.438627,13343.138259,13350.573515,16.300368000000162,13350.573515,13359.438627,8.865111999999499,True,True,1.0,True,1.0,True,1.0,True,1.0,True,2.0,True,2.0,True,3.0,True,3.0,True,4.0
26/10/2020,2020,08:30:00,LONG,13241.332451,13259.348647,13230.75151,13254.487134,28.597137000000657,13254.487134,13230.75151,23.735624000000826,True,True,2.0,True,3.0,True,7.0,True,7.0,True,10.0,True,10.0,True,22.0,True,30.0,True,33.0
27/10/2020,2020,08:30:00,SHORT,13194.719117,13216.738913,13186.711919,13186.711919,30.02699399999983,13186.711919,13216.738913,30.02699399999983,True,True,3.0,False,,False,,False,,False,,False,,False,,False,,False,
28/10/2020,2020,08:30:00,LONG,13040.866519,13066.603942,13029.713635,13054.879116,36.890306999999666,13054.879116,13029.713635,25.165481,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
29/10/2020,2020,08:30:00,LONG,12799.792652,12848.979728,12798.934738,12846.691957,50.044990000000325,12846.691957,12798.934738,47.75721899999917,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
30/10/2020,2020,08:30:00,SHORT,12864.422182,12877.290894,12845.548071,12855.843041,31.7428230000005,12855.843041,12877.290894,21.447852999999668,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
02/11/2020,2020,08:30:00,SHORT,12742.026435,12747.745862,12728.58578,12733.447293,19.16008200000033,12733.447293,12747.745862,14.298569000000498,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
03/11/2020,2020,08:30:00,LONG,12748.031833,12758.040831,12742.884349,12750.033633,15.156482000000324,12750.033633,12742.884349,7.14928399999917,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
04/11/2020,2020,08:30:00,LONG,13300.528525,13311.395437,13276.506929,13303.102267,34.888508,13303.102267,13276.506929,26.595338000000993,True,True,2.0,True,2.0,False,,False,,False,,False,,False,,False,,False,
05/11/2020,2020,08:30:00,SHORT,13760.942434,13766.661862,13735.776953,13740.924438,30.884909000000334,13740.924438,13766.661862,25.73742400000083,True,True,2.0,True,4.0,False,,False,,False,,False,,False,,False,,False,
06/11/2020,2020,08:30:00,SHORT,13766.661862,13782.96223,13747.215808,13747.215808,35.74642199999835,13747.215808,13782.96223,35.74642199999835,True,True,2.0,True,5.0,True,7.0,True,8.0,True,9.0,True,22.0,True,26.0,False,,False,
09/11/2020,2020,08:30:00,SHORT,13945.393969,13965.125994,13931.953315,13937.958714,33.172678999999334,13937.958714,13965.125994,27.167279999999664,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
10/11/2020,2020,08:30:00,LONG,13374.023167,13392.611307,13370.591511,13392.039364,22.019795999998678,13392.039364,13370.591511,21.447852999999668,True,True,1.0,True,1.0,True,2.0,False,,False,,False,,False,,False,,False,
11/11/2020,2020,08:30:00,LONG,13405.76599,13422.066358,13386.891879,13407.767789,35.17447899999934,13407.767789,13386.891879,20.87590999999884,False,True,5.0,True,5.0,True,6.0,True,7.0,True,9.0,True,10.0,True,12.0,True,13.0,True,14.0
12/11/2020,2020,08:30:00,LONG,13632.255317,13646.267914,13627.393803,13633.113231,18.874110999999175,13633.113231,13627.393803,5.719427999998516,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
13/11/2020,2020,08:30:00,LONG,13600.512494,13622.818261,13596.794866,13613.953149,26.023395000000164,13613.953149,13596.794866,17.158283000000665,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
16/11/2020,2020,08:30:00,LONG,13629.967546,13641.4064,13618.814662,13633.971145,22.591737999999168,13633.971145,13618.814662,15.156482999998843,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
17/11/2020,2020,08:30:00,SHORT,13758.368692,13762.372291,13747.50178,13749.217608,14.87051099999917,13749.217608,13762.372291,13.15468299999884,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
18/11/2020,2020,08:30:00,LONG,13680.012536,13690.307505,13675.436994,13683.158221,14.870511000000988,13683.158221,13675.436994,7.721226999999999,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
19/11/2020,2020,08:30:00,LONG,13577.348813,13593.935153,13567.625786,13588.215725,26.30936699999984,13588.215725,13567.625786,20.589938999999504,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
20/11/2020,2020,08:30:00,SHORT,13708.323702,13708.609673,13696.598875,13699.458589,12.01079800000116,13699.458589,13708.609673,9.151084000000992,True,True,1.0,True,2.0,True,7.0,True,7.0,True,8.0,True,26.0,False,,False,,False,
23/11/2020,2020,08:30:00,LONG,13665.142024,13686.303906,13664.28411,13682.014335,22.019795999998678,13682.014335,13664.28411,17.730224999999336,True,True,7.0,True,15.0,True,15.0,True,15.0,False,,False,,False,,False,,False,
24/11/2020,2020,08:30:00,SHORT,13668.573681,13673.435194,13658.278711,13662.854253,15.156482999998843,13662.854253,13673.435194,10.580941000000166,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
25/11/2020,2020,08:30:00,SHORT,13855.027016,13863.606157,13848.449674,13854.455073,15.156483000000662,13854.455073,13863.606157,9.151084000000992,True,False,,False,,False,,False,,False,,False,,False,,False,,False,
