entry_datetime,exit_datetime,direction,entry_price,stop_loss,take_profit,exit_price,pnl,result,exit_reason
2018-07-31 02:00:00,2018-07-31 06:45:00,short,8391.974166,8406.046528,8363.829441999998,8406.046528,-14.072362000000794,Loss,SL
2018-07-31 02:20:00,2018-07-31 08:20:00,short,8398.082709,8415.645666,8362.956795,8415.645666,-17.562957000000097,Loss,SL
2018-07-31 03:45:00,2018-07-31 06:00:00,short,8387.610921,8399.647102,8363.538558999997,8399.647102,-12.036181000001307,Loss,SL
2018-07-31 05:45:00,2018-07-31 08:20:00,long,8390.810634,8377.610921,8417.21006,8417.21006,26.39942599999995,Win,TP
2018-08-01 05:10:00,2018-08-01 08:45:00,long,8449.85988,8435.787518,8478.004604000002,8478.004604000002,28.144724000001588,Win,TP
2018-08-01 05:10:00,2018-08-01 08:45:00,long,8449.85988,8435.787518,8478.004604000002,8478.004604000002,28.144724000001588,Win,TP
2018-08-02 03:25:00,2018-08-02 04:30:00,short,8427.752773,8442.116018,8399.026283,8399.026283,28.726490000000922,Win,TP
2018-08-03 02:00:00,2018-08-03 06:20:00,long,8589.483714,8577.738416,8612.97431,8612.97431,23.49059599999964,Win,TP
2018-08-03 02:00:00,2018-08-03 06:20:00,long,8589.483714,8577.738416,8612.97431,8612.97431,23.49059599999964,Win,TP
2018-08-06 02:00:00,2018-08-06 03:45:00,long,8624.389672,8607.990247,8657.188521999999,8607.990247,-16.39942499999961,Loss,SL
2018-08-03 05:55:00,2018-08-03 06:20:00,short,8601.409916,8612.573448,8579.082852000003,8612.573448,-11.163531999998668,Loss,SL
2018-08-06 04:05:00,2018-08-06 11:10:00,long,8609.845523,8594.609629,8640.317310999999,8640.317310999999,30.471787999998924,Win,TP
2018-08-07 03:25:00,2018-08-07 08:45:00,long,8692.747174,8680.42011,8717.401302000002,8680.42011,-12.327064000000973,Loss,SL
2018-08-07 04:25:00,2018-08-07 08:30:00,short,8689.838344,8702.456291,8664.602449999998,8702.456291,-12.61794700000064,Loss,SL
2018-08-07 05:40:00,2018-08-07 08:30:00,short,8684.602451,8696.929514,8659.948325000003,8696.929514,-12.327062999998816,Loss,SL
2018-08-09 03:35:00,2018-08-09 09:20:00,long,8695.074238,8682.456291,8720.310131999997,8720.310131999997,25.235893999997643,Win,TP
2018-08-14 03:30:00,2018-08-14 08:35:00,short,8670.640067,8684.712429,8642.495343000002,8642.495343000002,28.14472399999795,Win,TP
2018-08-16 03:20:00,2018-08-16 08:55:00,long,8622.935257,8607.408481,8653.988808999997,8607.408481,-15.52677599999879,Loss,SL
