entry_datetime,direction,entry_price,exit_price,pnl,outcome,entry_idx,exit_idx,scenario
2018-06-28 01:00:00,SHORT,8153.159234,8173.159234,-20,LOSS,6048,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:00:00,SHORT,8147.92334,8167.92334,-20,LOSS,6049,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:05:00,SHORT,8154.322766,8174.322766,-20,LOSS,6050,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:10:00,SHORT,8147.92334,8167.92334,-20,LOSS,6051,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:15:00,SHORT,8152.577468,8172.577468,-20,LOSS,6052,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:15:00,SHORT,8154.322766,8174.322766,-20,LOSS,6053,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:20:00,SHORT,8153.741,8173.741,-20,LOSS,6054,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:25:00,SHORT,8154.322766,8174.322766,-20,LOSS,6055,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:30:00,SHORT,8161.013074,8181.013074,-20,LOSS,6056,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:30:00,SHORT,8159.55866,8179.55866,-20,LOSS,6057,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:35:00,SHORT,8158.104245,8178.104245,-20,LOSS,6058,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:40:00,SHORT,8161.013074,8181.013074,-20,LOSS,6059,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:45:00,SHORT,8147.92334,8167.92334,-20,LOSS,6060,6068,1. IFVG Base (Trigger Only)
2018-06-28 01:45:00,SHORT,8151.995702,8171.995702,-20,LOSS,6061,6068,1. IFVG Base (Trigger Only)
2018-06-28 02:30:00,SHORT,8174.393692,8194.393692,-20,LOSS,6073,6096,1. IFVG Base (Trigger Only)
2018-06-28 02:35:00,SHORT,8177.593405,8197.593405,-20,LOSS,6074,6096,1. IFVG Base (Trigger Only)
2018-06-28 02:40:00,SHORT,8172.066628,8192.066628,-20,LOSS,6075,6096,1. IFVG Base (Trigger Only)
2018-06-28 02:45:00,SHORT,8176.13899,8196.13899,-20,LOSS,6076,6096,1. IFVG Base (Trigger Only)
2018-06-28 02:45:00,SHORT,8175.557224,8195.557224,-20,LOSS,6077,6096,1. IFVG Base (Trigger Only)
2018-06-28 02:50:00,SHORT,8170.612213,8190.612213,-20,LOSS,6078,6081,1. IFVG Base (Trigger Only)
2018-06-28 02:55:00,SHORT,8175.557224,8195.557224,-20,LOSS,6079,6096,1. IFVG Base (Trigger Only)
2018-06-28 03:00:00,SHORT,8182.247533,8202.247533,-20,LOSS,6080,6096,1. IFVG Base (Trigger Only)
2018-06-28 03:00:00,SHORT,8183.120181,8203.120181,-20,LOSS,6081,6096,1. IFVG Base (Trigger Only)
2018-06-28 03:05:00,SHORT,8189.228724,8209.228724,-20,LOSS,6082,6096,1. IFVG Base (Trigger Only)
2018-06-28 03:10:00,SHORT,8183.120181,8203.120181,-20,LOSS,6083,6096,1. IFVG Base (Trigger Only)
2018-06-28 03:15:00,SHORT,8176.13899,8196.13899,-20,LOSS,6084,6096,1. IFVG Base (Trigger Only)
2018-06-29 01:20:00,SHORT,8247.405322,8267.405322,-20,LOSS,6102,6125,1. IFVG Base (Trigger Only)
2018-06-29 01:25:00,SHORT,8245.660024,8265.660024,-20,LOSS,6103,6116,1. IFVG Base (Trigger Only)
2018-06-29 01:30:00,SHORT,8241.005896,8261.005896,-20,LOSS,6104,6116,1. IFVG Base (Trigger Only)
2018-06-29 01:30:00,SHORT,8245.369141,8265.369141,-20,LOSS,6105,6116,1. IFVG Base (Trigger Only)
2018-06-29 01:35:00,SHORT,8244.496492,8264.496492,-20,LOSS,6106,6116,1. IFVG Base (Trigger Only)
2018-06-29 01:40:00,SHORT,8245.369141,8265.369141,-20,LOSS,6107,6116,1. IFVG Base (Trigger Only)
2018-06-29 01:45:00,SHORT,8252.641215,8272.641215,-20,LOSS,6108,6132,1. IFVG Base (Trigger Only)
2018-06-29 01:45:00,SHORT,8252.350332,8272.350332,-20,LOSS,6109,6132,1. IFVG Base (Trigger Only)
2018-06-29 01:50:00,SHORT,8252.641215,8272.641215,-20,LOSS,6110,6132,1. IFVG Base (Trigger Only)
2018-06-29 01:55:00,SHORT,8252.641215,8272.641215,-20,LOSS,6111,6132,1. IFVG Base (Trigger Only)
2018-06-29 02:00:00,SHORT,8258.167992,8218.167992,40,WIN,6112,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:00:00,SHORT,8257.586226,8217.586226,40,WIN,6113,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:05:00,SHORT,8247.987088,8267.987088,-20,LOSS,6114,6125,1. IFVG Base (Trigger Only)
2018-06-29 02:10:00,SHORT,8258.167992,8218.167992,40,WIN,6115,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:15:00,SHORT,8265.440067,8225.440067,40,WIN,6116,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:15:00,SHORT,8252.059449,8272.059449,-20,LOSS,6117,6125,1. IFVG Base (Trigger Only)
2018-06-29 02:20:00,SHORT,8258.167992,8218.167992,40,WIN,6118,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:25:00,SHORT,8265.440067,8225.440067,40,WIN,6119,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:30:00,SHORT,8264.858301,8224.858301,40,WIN,6120,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:30:00,SHORT,8265.440067,8225.440067,40,WIN,6121,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:35:00,SHORT,8264.276535,8224.276535,40,WIN,6122,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:40:00,SHORT,8264.858301,8224.858301,40,WIN,6123,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:45:00,SHORT,8264.858301,8224.858301,40,WIN,6124,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:45:00,SHORT,8268.058014,8228.058014,40,WIN,6125,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:50:00,SHORT,8268.058014,8228.058014,40,WIN,6126,6144,1. IFVG Base (Trigger Only)
2018-06-29 02:55:00,SHORT,8268.058014,8228.058014,40,WIN,6127,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:00:00,SHORT,8268.930663,8228.930663,40,WIN,6128,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:00:00,SHORT,8264.858301,8224.858301,40,WIN,6129,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:05:00,SHORT,8265.440067,8225.440067,40,WIN,6130,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:10:00,SHORT,8268.930663,8228.930663,40,WIN,6131,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:15:00,SHORT,8270.094194,8230.094194,40,WIN,6132,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:20:00,SHORT,8269.221546,8229.221546,40,WIN,6134,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:25:00,SHORT,8270.094194,8230.094194,40,WIN,6135,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:30:00,SHORT,8270.094194,8230.094194,40,WIN,6136,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:30:00,SHORT,8268.348897,8228.348897,40,WIN,6137,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:35:00,SHORT,8273.003024,8233.003024,40,WIN,6138,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:40:00,SHORT,8270.094194,8230.094194,40,WIN,6139,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:45:00,SHORT,8273.293907,8233.293907,40,WIN,6140,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:45:00,SHORT,8273.003024,8233.003024,40,WIN,6141,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:50:00,SHORT,8273.293907,8233.293907,40,WIN,6142,6144,1. IFVG Base (Trigger Only)
2018-06-29 03:55:00,SHORT,8273.003024,8233.003024,40,WIN,6143,6144,1. IFVG Base (Trigger Only)
2018-07-02 01:00:00,SHORT,8181.95665,8141.95665,40,WIN,6144,6164,1. IFVG Base (Trigger Only)
2018-07-02 01:00:00,SHORT,8183.701947,8143.701947,40,WIN,6145,6164,1. IFVG Base (Trigger Only)
2018-07-02 02:05:00,SHORT,8149.377755,8169.377755,-20,LOSS,6162,6184,1. IFVG Base (Trigger Only)
2018-07-02 02:10:00,SHORT,8153.450117,8173.450117,-20,LOSS,6163,6188,1. IFVG Base (Trigger Only)
2018-07-02 02:15:00,SHORT,8143.269212,8163.269212,-20,LOSS,6164,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:15:00,SHORT,8142.687446,8162.687446,-20,LOSS,6165,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:20:00,SHORT,8140.360382,8160.360382,-20,LOSS,6166,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:25:00,SHORT,8143.269212,8163.269212,-20,LOSS,6167,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:30:00,SHORT,8140.360382,8160.360382,-20,LOSS,6168,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:30:00,SHORT,8142.396563,8162.396563,-20,LOSS,6169,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:35:00,SHORT,8140.942148,8160.942148,-20,LOSS,6170,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:40:00,SHORT,8140.360382,8160.360382,-20,LOSS,6171,6176,1. IFVG Base (Trigger Only)
2018-07-02 02:45:00,SHORT,8157.231596,8177.231596,-20,LOSS,6172,6192,1. IFVG Base (Trigger Only)
2018-07-02 02:45:00,SHORT,8150.250404,8170.250404,-20,LOSS,6173,6184,1. IFVG Base (Trigger Only)
2018-07-02 03:50:00,SHORT,8173.23016,8193.23016,-20,LOSS,6190,6192,1. IFVG Base (Trigger Only)
2018-07-02 03:55:00,SHORT,8170.32133,8190.32133,-20,LOSS,6191,6192,1. IFVG Base (Trigger Only)
2018-07-03 01:00:00,SHORT,8287.256291,8307.256291,-20,LOSS,6192,6208,1. IFVG Base (Trigger Only)
2018-07-03 01:00:00,SHORT,8287.838057,8307.838057,-20,LOSS,6193,6208,1. IFVG Base (Trigger Only)
2018-07-03 01:05:00,SHORT,8284.929227,8304.929227,-20,LOSS,6194,6208,1. IFVG Base (Trigger Only)
2018-07-03 01:10:00,SHORT,8287.838057,8307.838057,-20,LOSS,6195,6208,1. IFVG Base (Trigger Only)
2018-07-03 01:15:00,SHORT,8290.746887,8310.746887,-20,LOSS,6196,6236,1. IFVG Base (Trigger Only)
2018-07-03 01:15:00,SHORT,8289.001589,8309.001589,-20,LOSS,6197,6232,1. IFVG Base (Trigger Only)
2018-07-03 01:20:00,SHORT,8291.910418,8251.910418,40,WIN,6198,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:25:00,SHORT,8289.001589,8309.001589,-20,LOSS,6199,6232,1. IFVG Base (Trigger Only)
2018-07-03 01:30:00,SHORT,8296.564546,8256.564546,40,WIN,6200,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:30:00,SHORT,8296.855429,8256.855429,40,WIN,6201,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:35:00,SHORT,8298.600727,8258.600727,40,WIN,6202,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:40:00,SHORT,8296.855429,8256.855429,40,WIN,6203,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:45:00,SHORT,8298.600727,8258.600727,40,WIN,6204,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:45:00,SHORT,8300.055142,8260.055142,40,WIN,6205,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:50:00,SHORT,8299.182493,8259.182493,40,WIN,6206,6240,1. IFVG Base (Trigger Only)
2018-07-03 01:55:00,SHORT,8300.055142,8260.055142,40,WIN,6207,6240,1. IFVG Base (Trigger Only)
2018-07-03 02:00:00,SHORT,8302.673089,8262.673089,40,WIN,6208,6240,1. IFVG Base (Trigger Only)
2018-07-03 02:00:00,SHORT,8298.600727,8258.600727,40,WIN,6209,6240,1. IFVG Base (Trigger Only)
2018-07-03 02:05:00,SHORT,8306.454568,8266.454568,40,WIN,6210,6240,1. IFVG Base (Trigger Only)
2018-07-03 02:10:00,SHORT,8302.673089,8262.673089,40,WIN,6211,6240,1. IFVG Base (Trigger Only)
2018-07-03 02:15:00,SHORT,8301.80044,8261.80044,40,WIN,6212,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:15:00,SHORT,8301.80044,8261.80044,40,WIN,6229,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:20:00,SHORT,8299.182493,8259.182493,40,WIN,6230,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:25:00,SHORT,8303.545738,8263.545738,40,WIN,6231,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:30:00,SHORT,8309.363398,8269.363398,40,WIN,6232,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:30:00,SHORT,8305.291036,8265.291036,40,WIN,6233,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:35:00,SHORT,8308.781632,8268.781632,40,WIN,6234,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:40:00,SHORT,8309.363398,8269.363398,40,WIN,6235,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:45:00,SHORT,8307.327217,8267.327217,40,WIN,6236,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:45:00,SHORT,8308.199866,8268.199866,40,WIN,6237,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:50:00,SHORT,8308.199866,8268.199866,40,WIN,6238,6240,1. IFVG Base (Trigger Only)
2018-07-03 03:55:00,SHORT,8308.199866,8268.199866,40,WIN,6239,6240,1. IFVG Base (Trigger Only)
2018-07-04 01:00:00,SHORT,8189.81049,8209.81049,-20,LOSS,6240,6312,1. IFVG Base (Trigger Only)
2018-07-04 01:00:00,SHORT,8185.447245,8205.447245,-20,LOSS,6241,6309,1. IFVG Base (Trigger Only)
2018-07-04 01:05:00,SHORT,8189.228724,8209.228724,-20,LOSS,6242,6312,1. IFVG Base (Trigger Only)
2018-07-04 01:10:00,SHORT,8189.81049,8209.81049,-20,LOSS,6243,6312,1. IFVG Base (Trigger Only)
2018-07-04 01:15:00,SHORT,8187.192543,8207.192543000001,-20,LOSS,6244,6312,1. IFVG Base (Trigger Only)
2018-07-04 02:15:00,SHORT,8192.137554,8212.137554,-20,LOSS,6261,6328,1. IFVG Base (Trigger Only)
2018-07-04 02:20:00,SHORT,8188.356075,8208.356075,-20,LOSS,6262,6312,1. IFVG Base (Trigger Only)
2018-07-04 02:25:00,SHORT,8192.137554,8212.137554,-20,LOSS,6263,6328,1. IFVG Base (Trigger Only)
2018-07-04 02:30:00,SHORT,8193.591969,8213.591969,-20,LOSS,6264,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:30:00,SHORT,8193.010203,8213.010203,-20,LOSS,6265,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:35:00,SHORT,8193.591969,8213.591969,-20,LOSS,6266,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:40:00,SHORT,8193.010203,8213.010203,-20,LOSS,6267,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:45:00,SHORT,8190.974022,8210.974022,-20,LOSS,6268,6328,1. IFVG Base (Trigger Only)
2018-07-04 02:45:00,SHORT,8195.62815,8215.62815,-20,LOSS,6269,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:50:00,SHORT,8193.591969,8213.591969,-20,LOSS,6270,6336,1. IFVG Base (Trigger Only)
2018-07-04 02:55:00,SHORT,8190.974022,8210.974022,-20,LOSS,6271,6328,1. IFVG Base (Trigger Only)
2018-07-04 03:00:00,SHORT,8190.683139,8210.683139,-20,LOSS,6272,6328,1. IFVG Base (Trigger Only)
2018-07-05 03:00:00,SHORT,8204.354639,8224.354639,-20,LOSS,6320,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:00:00,SHORT,8205.518171,8225.518171,-20,LOSS,6321,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:05:00,SHORT,8203.772874,8223.772874,-20,LOSS,6322,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:10:00,SHORT,8205.518171,8225.518171,-20,LOSS,6323,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:15:00,SHORT,8205.518171,8225.518171,-20,LOSS,6324,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:15:00,SHORT,8202.609342,8222.609342,-20,LOSS,6325,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:20:00,SHORT,8206.681703,8226.681703,-20,LOSS,6326,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:25:00,SHORT,8205.518171,8225.518171,-20,LOSS,6327,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:30:00,SHORT,8205.518171,8225.518171,-20,LOSS,6328,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:30:00,SHORT,8205.518171,8225.518171,-20,LOSS,6329,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:35:00,SHORT,8204.354639,8224.354639,-20,LOSS,6330,6336,1. IFVG Base (Trigger Only)
2018-07-05 03:40:00,SHORT,8205.518171,8225.518171,-20,LOSS,6331,6336,1. IFVG Base (Trigger Only)
2018-07-06 02:15:00,SHORT,8295.110131,8315.110131,-20,LOSS,6356,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:15:00,SHORT,8282.020397,8302.020397,-20,LOSS,6357,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:20:00,SHORT,8283.765695,8303.765695,-20,LOSS,6358,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:25:00,SHORT,8282.020397,8302.020397,-20,LOSS,6359,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:30:00,SHORT,8278.529801,8298.529801,-20,LOSS,6360,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:30:00,SHORT,8275.620971,8295.620971,-20,LOSS,6361,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:35:00,SHORT,8280.275099,8300.275099,-20,LOSS,6362,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:40:00,SHORT,8278.529801,8298.529801,-20,LOSS,6363,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:45:00,SHORT,8280.565982,8300.565982,-20,LOSS,6364,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:45:00,SHORT,8283.765695,8303.765695,-20,LOSS,6365,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:50:00,SHORT,8281.729514,8301.729514,-20,LOSS,6366,6384,1. IFVG Base (Trigger Only)
2018-07-06 02:55:00,SHORT,8280.565982,8300.565982,-20,LOSS,6367,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:00:00,SHORT,8273.58479,8293.58479,-20,LOSS,6368,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:00:00,SHORT,8284.056578,8304.056578,-20,LOSS,6369,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:05:00,SHORT,8277.657152,8297.657152,-20,LOSS,6370,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:10:00,SHORT,8273.58479,8293.58479,-20,LOSS,6371,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:15:00,SHORT,8288.710706,8308.710706,-20,LOSS,6372,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:15:00,SHORT,8278.238918,8298.238918,-20,LOSS,6373,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:20:00,SHORT,8283.474812,8303.474812,-20,LOSS,6374,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:25:00,SHORT,8288.710706,8308.710706,-20,LOSS,6375,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:30:00,SHORT,8287.256291,8307.256291,-20,LOSS,6376,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:30:00,SHORT,8289.292472,8309.292472,-20,LOSS,6377,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:35:00,SHORT,8287.256291,8307.256291,-20,LOSS,6378,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:40:00,SHORT,8287.256291,8307.256291,-20,LOSS,6379,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:45:00,SHORT,8290.165121,8310.165121,-20,LOSS,6380,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:45:00,SHORT,8290.456004,8310.456004,-20,LOSS,6381,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:50:00,SHORT,8293.07395,8313.07395,-20,LOSS,6382,6384,1. IFVG Base (Trigger Only)
2018-07-06 03:55:00,SHORT,8290.165121,8310.165121,-20,LOSS,6383,6384,1. IFVG Base (Trigger Only)
2018-07-09 01:00:00,SHORT,8444.623987,8464.623987,-20,LOSS,6384,6432,1. IFVG Base (Trigger Only)
2018-07-09 01:00:00,SHORT,8446.078401,8466.078401,-20,LOSS,6385,6432,1. IFVG Base (Trigger Only)
2018-07-09 01:05:00,SHORT,8446.369284,8466.369284,-20,LOSS,6386,6432,1. IFVG Base (Trigger Only)
2018-07-09 01:10:00,SHORT,8446.078401,8466.078401,-20,LOSS,6387,6432,1. IFVG Base (Trigger Only)
2018-07-09 01:15:00,SHORT,8442.296923,8462.296923,-20,LOSS,6388,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:15:00,SHORT,8440.260742,8460.260742,-20,LOSS,6405,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:20:00,SHORT,8442.00604,8462.00604,-20,LOSS,6406,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:25:00,SHORT,8441.424274,8461.424274,-20,LOSS,6407,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:30:00,SHORT,8449.278114,8469.278114,-20,LOSS,6408,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:30:00,SHORT,8448.696348,8468.696348,-20,LOSS,6409,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:35:00,SHORT,8447.823699,8467.823699,-20,LOSS,6410,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:40:00,SHORT,8449.278114,8469.278114,-20,LOSS,6411,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:45:00,SHORT,8453.350476,8473.350476,-20,LOSS,6412,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:45:00,SHORT,8451.896061,8471.896061,-20,LOSS,6413,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:50:00,SHORT,8453.350476,8473.350476,-20,LOSS,6414,6432,1. IFVG Base (Trigger Only)
2018-07-09 02:55:00,SHORT,8453.350476,8473.350476,-20,LOSS,6415,6432,1. IFVG Base (Trigger Only)
2018-07-09 03:00:00,SHORT,8447.532816,8467.532816,-20,LOSS,6416,6432,1. IFVG Base (Trigger Only)
2018-07-09 03:00:00,SHORT,8448.987231,8468.987231,-20,LOSS,6417,6432,1. IFVG Base (Trigger Only)
2018-07-09 03:05:00,SHORT,8450.150763,8470.150763,-20,LOSS,6418,6432,1. IFVG Base (Trigger Only)
2018-07-09 03:10:00,SHORT,8447.532816,8467.532816,-20,LOSS,6419,6432,1. IFVG Base (Trigger Only)
2018-07-10 02:45:00,SHORT,8504.545882,8464.545882,40,WIN,6461,6480,1. IFVG Base (Trigger Only)
2018-07-10 02:50:00,SHORT,8503.38235,8463.38235,40,WIN,6462,6480,1. IFVG Base (Trigger Only)
2018-07-10 02:55:00,SHORT,8504.545882,8464.545882,40,WIN,6463,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:00:00,SHORT,8503.964116,8463.964116,40,WIN,6464,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:00:00,SHORT,8502.800584,8462.800584,40,WIN,6465,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:05:00,SHORT,8502.800584,8462.800584,40,WIN,6466,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:10:00,SHORT,8502.800584,8462.800584,40,WIN,6467,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:15:00,SHORT,8506.29118,8466.29118,40,WIN,6468,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:15:00,SHORT,8509.781776,8469.781776,40,WIN,6469,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:20:00,SHORT,8507.745595,8467.745595,40,WIN,6470,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:25:00,SHORT,8509.781776,8469.781776,40,WIN,6471,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:30:00,SHORT,8506.29118,8466.29118,40,WIN,6472,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:30:00,SHORT,8502.509701,8462.509701,40,WIN,6473,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:35:00,SHORT,8506.29118,8466.29118,40,WIN,6474,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:40:00,SHORT,8502.509701,8462.509701,40,WIN,6475,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:45:00,SHORT,8505.127648,8465.127648,40,WIN,6476,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:45:00,SHORT,8506.872946,8466.872946,40,WIN,6477,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:50:00,SHORT,8505.127648,8465.127648,40,WIN,6478,6480,1. IFVG Base (Trigger Only)
2018-07-10 03:55:00,SHORT,8506.872946,8466.872946,40,WIN,6479,6480,1. IFVG Base (Trigger Only)
2018-07-11 01:00:00,SHORT,8409.427145,8429.427145,-20,LOSS,6480,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:00:00,SHORT,8413.499507,8433.499507,-20,LOSS,6481,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:05:00,SHORT,8410.590677,8430.590677,-20,LOSS,6482,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:10:00,SHORT,8409.427145,8429.427145,-20,LOSS,6483,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:15:00,SHORT,8412.045092,8432.045092,-20,LOSS,6484,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:15:00,SHORT,8405.0639,8425.0639,-20,LOSS,6485,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:20:00,SHORT,8410.590677,8430.590677,-20,LOSS,6486,6528,1. IFVG Base (Trigger Only)
2018-07-11 01:25:00,SHORT,8412.045092,8432.045092,-20,LOSS,6487,6528,1. IFVG Base (Trigger Only)
2018-07-12 01:15:00,SHORT,8480.111711,8500.111711,-20,LOSS,6532,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:15:00,SHORT,8482.438775,8502.438775,-20,LOSS,6533,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:20:00,SHORT,8480.693477,8500.693477,-20,LOSS,6534,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:25:00,SHORT,8480.111711,8500.111711,-20,LOSS,6535,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:30:00,SHORT,8478.07553,8498.07553,-20,LOSS,6536,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:30:00,SHORT,8481.275243,8501.275243,-20,LOSS,6537,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:35:00,SHORT,8479.820828,8499.820828,-20,LOSS,6538,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:40:00,SHORT,8478.07553,8498.07553,-20,LOSS,6539,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:45:00,SHORT,8479.239062,8499.239062,-20,LOSS,6540,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:45:00,SHORT,8478.07553,8498.07553,-20,LOSS,6541,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:50:00,SHORT,8478.366413,8498.366413,-20,LOSS,6542,6576,1. IFVG Base (Trigger Only)
2018-07-12 01:55:00,SHORT,8479.239062,8499.239062,-20,LOSS,6543,6576,1. IFVG Base (Trigger Only)
