Date,Entry_Time,Entry_Hour,Entry_Level,TP_Level,Sweep_Low,Impulse_High,Prev_Swing_High,Tokyo_High,Tokyo_Low,Entry_Price,SL_Price,TP_Price,Risk,Reward,RR_Ratio,Outcome,Exit_Price,PnL,Exit_Time,Bars_Held
2019-09-19,2019-09-19 02:00:00,2,62%,4R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8990.51029712,8977.344797,9043.172297599998,13.165500119999706,52.662000479998824,4.0,Win,9043.172297599998,52.662000479998824,2019-09-19 07:20:00,64
2019-09-19,2019-09-19 02:00:00,2,62%,4.5R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8990.51029712,8977.344797,9049.755047659997,13.165500119999706,59.24475053999777,4.499999999999931,Win,9049.755047659997,59.24475053999777,2019-09-19 07:35:00,67
2019-09-19,2019-09-19 02:00:00,2,62%,Swing_High,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8990.51029712,8977.344797,9018.934576,13.165500119999706,28.4242788800002,2.158997274765194,Win,9018.934576,28.4242788800002,2019-09-19 02:35:00,7
2019-09-19,2019-09-19 02:00:00,2,80%,1R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,8992.150586599999,7.402894799999558,7.402894799999558,1.0,Win,8992.150586599999,7.402894799999558,2019-09-19 02:05:00,1
2019-09-19,2019-09-19 02:00:00,2,80%,1.5R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,8995.852034,7.402894799999558,11.104342200000247,1.5000000000001228,Win,8995.852034,11.104342200000247,2019-09-19 02:05:00,1
2019-09-19,2019-09-19 02:00:00,2,80%,2R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,8999.553481399998,7.402894799999558,14.805789599999116,2.0,Win,8999.553481399998,14.805789599999116,2019-09-19 02:10:00,2
2019-09-19,2019-09-19 02:00:00,2,80%,2.5R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9003.254928799997,7.402894799999558,18.507236999997986,2.499999999999877,Win,9003.254928799997,18.507236999997986,2019-09-19 02:15:00,3
2019-09-19,2019-09-19 02:00:00,2,80%,3R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9006.956376199998,7.402894799999558,22.208684399998674,3.0,Win,9006.956376199998,22.208684399998674,2019-09-19 02:20:00,4
2019-09-19,2019-09-19 02:00:00,2,80%,3.5R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9010.657823599999,7.402894799999558,25.910131799999363,3.500000000000123,Win,9010.657823599999,25.910131799999363,2019-09-19 02:30:00,6
2019-09-19,2019-09-19 02:00:00,2,80%,4R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9014.359270999998,7.402894799999558,29.611579199998232,4.0,Win,9014.359270999998,29.611579199998232,2019-09-19 02:35:00,7
2019-09-19,2019-09-19 02:00:00,2,80%,4.5R,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9018.060718399996,7.402894799999558,33.3130265999971,4.499999999999877,Win,9018.060718399996,33.3130265999971,2019-09-19 02:35:00,7
2019-09-19,2019-09-19 02:00:00,2,80%,Swing_High,8978.344797,9010.359271,9018.934576,9055.236703,8998.353843,8984.7476918,8977.344797,9018.934576,7.402894799999558,34.18688420000035,4.618042687841841,Win,9018.934576,34.18688420000035,2019-09-19 02:35:00,7
2019-09-23,2019-09-23 02:25:00,2,62%,1R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,8992.333526399998,5.779303699999218,5.779303699999218,1.0,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,1.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,8995.223178249998,5.779303699999218,8.668955549999737,1.5000000000001574,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,2R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,8998.112830099997,5.779303699999218,11.558607399998436,2.0,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,2.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9001.002481949996,5.779303699999218,14.448259249997136,2.499999999999843,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,3R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9003.892133799996,5.779303699999218,17.337911099997655,3.0,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,3.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9006.781785649997,5.779303699999218,20.227562949998173,3.500000000000157,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,4R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9009.671437499996,5.779303699999218,23.117214799996873,4.0,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,4.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9012.561089349994,5.779303699999218,26.006866649995573,4.499999999999843,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,62%,Swing_High,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8986.554222699999,8980.774919,9016.361985,5.779303699999218,29.80776230000083,5.157673631168555,Loss,8980.774919,-5.779303699999218,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,1R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8987.805765000001,3.5154230000007374,3.5154230000007374,1.0,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,1.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8989.563476500001,3.5154230000007374,5.273134500001106,1.5,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,2R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8991.321188000002,3.5154230000007374,7.030846000001475,2.0,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,2.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8993.078899500002,3.5154230000007374,8.788557500001843,2.5,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,3R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8994.836611000002,3.5154230000007374,10.546269000002212,3.0,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,3.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8996.594322500003,3.5154230000007374,12.30398050000258,3.5,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,4R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,8998.352034000003,3.5154230000007374,14.06169200000295,4.0,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,4.5R,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,9000.109745500004,3.5154230000007374,15.819403500003318,4.5,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-23,2019-09-23 02:25:00,2,80%,Swing_High,8981.774919,8994.352034,9016.361985,9020.07795,8988.635164,8984.290342,8980.774919,9016.361985,3.5154230000007374,32.07164299999931,9.123124870034868,Loss,8980.774919,-3.5154230000007374,2019-09-23 02:30:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,1R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9003.698664200001,3.1724106000001484,3.1724106000001484,1.0,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,1.5R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9005.284869500001,3.1724106000001484,4.758615900000223,1.5,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,2R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9006.871074800001,3.1724106000001484,6.344821200000297,2.0,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,2.5R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9008.457280100001,3.1724106000001484,7.931026500000371,2.5,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,3R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9010.043485400001,3.1724106000001484,9.517231800000445,3.0,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,3.5R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9011.629690700001,3.1724106000001484,11.10343710000052,3.5,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,4R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9013.215896000002,3.1724106000001484,12.689642400000594,4.0,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,4.5R,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9014.802101300002,3.1724106000001484,14.275847700000668,4.5,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,62%,Swing_High,8998.353843,9004.070713,,9022.936385,8998.92553,9000.526253600001,8997.353843,9022.936385,3.1724106000001484,22.410131399999955,7.0640702688356,Loss,8997.353843,-3.1724106000001484,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,1R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9001.640591,2.143373999999312,2.143373999999312,1.0,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,1.5R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9002.712277999999,2.143373999999312,3.2150609999989683,1.5,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,2R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9003.783964999999,2.143373999999312,4.286747999998624,2.0,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,2.5R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9004.855651999998,2.143373999999312,5.3584349999982805,2.5,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,3R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9005.927338999998,2.143373999999312,6.430121999997937,3.0,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,3.5R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9006.999025999998,2.143373999999312,7.501808999997593,3.5,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,4R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9008.070712999997,2.143373999999312,8.573495999997249,4.0,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,4.5R,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9009.142399999997,2.143373999999312,9.645182999996905,4.5,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-24,2019-09-24 01:10:00,1,80%,Swing_High,8998.353843,9004.070713,,9022.936385,8998.92553,8999.497217,8997.353843,9022.936385,2.143373999999312,23.43916800000079,10.93564072346138,Loss,8997.353843,-2.143373999999312,2019-09-24 01:15:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,1R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8834.59364136,7.5172321800000645,7.5172321800000645,1.0,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,1.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8838.352257449998,7.5172321800000645,11.275848269999187,1.499999999999879,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,2R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8842.11087354,7.5172321800000645,15.034464360000129,2.0,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,2.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8845.86948963,7.5172321800000645,18.79308045000107,2.500000000000121,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,3R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8849.62810572,7.5172321800000645,22.551696540000194,3.0,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,3.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8853.386721809999,7.5172321800000645,26.310312629999316,3.499999999999879,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,4R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8857.1453379,7.5172321800000645,30.068928720000258,4.0,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,4.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8860.90395399,7.5172321800000645,33.8275448100012,4.500000000000121,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,62%,Swing_High,8820.559177,8837.709788,,8871.725166,8830.277857,8827.07640918,8819.559177,8871.725166,7.5172321800000645,44.648756820000926,5.939520790483359,Loss,8819.559177,-7.5172321800000645,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,1R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8828.419421399998,4.4301221999994596,4.4301221999994596,1.0,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,1.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8830.634482499998,4.4301221999994596,6.645183299999189,1.5,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,2R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8832.849543599998,4.4301221999994596,8.860244399998919,2.0,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,2.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8835.064604699997,4.4301221999994596,11.075305499998649,2.5,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,3R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8837.279665799997,4.4301221999994596,13.290366599998379,3.0,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,3.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8839.494726899997,4.4301221999994596,15.505427699998108,3.5,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,4R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8841.709787999996,4.4301221999994596,17.720488799997838,4.0,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,4.5R,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8843.924849099996,4.4301221999994596,19.935549899997568,4.5,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-25,2019-09-25 02:30:00,2,80%,Swing_High,8820.559177,8837.709788,,8871.725166,8830.277857,8823.989299199999,8819.559177,8871.725166,4.4301221999994596,47.73586680000153,10.775293467075773,Loss,8819.559177,-4.4301221999994596,2019-09-25 02:35:00,1
2019-09-26,2019-09-26 01:00:00,1,62%,1R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8922.667745079998,3.3896520399994188,3.3896520399994188,1.0,Win,8922.667745079998,3.3896520399994188,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,62%,1.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8924.362571099999,3.3896520399994188,5.084478060000038,1.5000000000002682,Win,8924.362571099999,5.084478060000038,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,62%,2R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8926.057397119997,3.3896520399994188,6.7793040799988376,2.0,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,2.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8927.752223139996,3.3896520399994188,8.474130099997637,2.4999999999997318,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,3R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8929.447049159997,3.3896520399994188,10.168956119998256,3.0,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,3.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8931.141875179997,3.3896520399994188,11.863782139998875,3.5000000000002682,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,4R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8932.836701199996,3.3896520399994188,13.558608159997675,4.0,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,4.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8934.531527219995,3.3896520399994188,15.253434179996475,4.499999999999732,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,62%,Swing_High,8916.888441,8923.176999,,8940.613453,8922.605312,8919.278093039999,8915.888441,8940.613453,3.3896520399994188,21.33535996000137,6.2942625697961105,Loss,8915.888441,-3.3896520399994188,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,80%,1R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8920.403864199998,2.257711599999311,2.257711599999311,1.0,Win,8920.403864199998,2.257711599999311,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,80%,1.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8921.532719999997,2.257711599999311,3.3865673999989667,1.5,Win,8921.532719999997,3.3865673999989667,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,80%,2R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8922.661575799997,2.257711599999311,4.515423199998622,2.0,Win,8922.661575799997,4.515423199998622,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,80%,2.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8923.790431599997,2.257711599999311,5.644278999998278,2.5,Win,8923.790431599997,5.644278999998278,2019-09-26 01:05:00,1
2019-09-26,2019-09-26 01:00:00,1,80%,3R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8924.919287399996,2.257711599999311,6.773134799997933,3.0,Loss,8915.888441,-2.257711599999311,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,80%,3.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8926.048143199996,2.257711599999311,7.901990599997589,3.5,Loss,8915.888441,-2.257711599999311,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,80%,4R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8927.176998999996,2.257711599999311,9.030846399997245,4.0,Loss,8915.888441,-2.257711599999311,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,80%,4.5R,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8928.305854799995,2.257711599999311,10.1597021999969,4.5,Loss,8915.888441,-2.257711599999311,2019-09-26 01:15:00,3
2019-09-26,2019-09-26 01:00:00,1,80%,Swing_High,8916.888441,8923.176999,,8940.613453,8922.605312,8918.146152599998,8915.888441,8940.613453,2.257711599999311,22.467300400001477,9.95135977509631,Loss,8915.888441,-2.257711599999311,2019-09-26 01:15:00,3
2019-10-02,2019-10-02 01:25:00,1,62%,1R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8808.18170008,5.887924040000144,5.887924040000144,1.0,Win,8808.18170008,5.887924040000144,2019-10-02 01:45:00,4
2019-10-02,2019-10-02 01:25:00,1,62%,1.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8811.1256621,5.887924040000144,8.831886059999306,1.4999999999998455,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,2R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8814.06962412,5.887924040000144,11.775848080000287,2.0,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,2.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8817.013586140001,5.887924040000144,14.719810100001268,2.5000000000001545,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,3R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8819.95754816,5.887924040000144,17.66377212000043,3.0,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,3.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8822.90151018,5.887924040000144,20.607734139999593,3.4999999999998455,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,4R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8825.8454722,5.887924040000144,23.551696160000574,4.0,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,4.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8828.789434220002,5.887924040000144,26.495658180001556,4.5000000000001545,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,62%,Swing_High,8797.405852,8810.26881,,8838.853162,8805.695314,8802.29377604,8796.405852,8838.853162,5.887924040000144,36.55938595999942,6.209214947684435,Loss,8796.405852,-5.887924040000144,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,80%,1R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8803.551035199998,3.572591599999214,3.572591599999214,1.0,Win,8803.551035199998,3.572591599999214,2019-10-02 01:35:00,2
2019-10-02,2019-10-02 01:25:00,1,80%,1.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8805.337330999999,3.572591599999214,5.35888739999973,1.5000000000002547,Win,8805.337330999999,5.35888739999973,2019-10-02 01:35:00,2
2019-10-02,2019-10-02 01:25:00,1,80%,2R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8807.123626799998,3.572591599999214,7.145183199998428,2.0,Win,8807.123626799998,7.145183199998428,2019-10-02 01:45:00,4
2019-10-02,2019-10-02 01:25:00,1,80%,2.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8808.909922599996,3.572591599999214,8.931478999997125,2.4999999999997455,Win,8808.909922599996,8.931478999997125,2019-10-02 01:55:00,6
2019-10-02,2019-10-02 01:25:00,1,80%,3R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8810.696218399997,3.572591599999214,10.717774799997642,3.0,Loss,8796.405852,-3.572591599999214,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,80%,3.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8812.482514199997,3.572591599999214,12.504070599998158,3.5000000000002545,Loss,8796.405852,-3.572591599999214,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,80%,4R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8814.268809999996,3.572591599999214,14.290366399996856,4.0,Loss,8796.405852,-3.572591599999214,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,80%,4.5R,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8816.055105799995,3.572591599999214,16.076662199995553,4.499999999999745,Loss,8796.405852,-3.572591599999214,2019-10-02 02:05:00,8
2019-10-02,2019-10-02 01:25:00,1,80%,Swing_High,8797.405852,8810.26881,,8838.853162,8805.695314,8799.978443599999,8796.405852,8838.853162,3.572591599999214,38.87471840000035,10.881377653132505,Loss,8796.405852,-3.572591599999214,2019-10-02 02:05:00,8
2019-10-03,2019-10-03 01:15:00,1,62%,1R,8623.898839,8634.475049,,8664.488618,8627.614805,8627.9177988,8622.898839,8632.936758599999,5.01895979999972,5.01895979999972,1.0,Win,8632.936758599999,5.01895979999972,2019-10-03 01:20:00,1
2019-10-03,2019-10-03 01:15:00,1,62%,1.5R,8623.898839,8634.475049,,8664.488618,8627.614805,8627.9177988,8622.898839,8635.446238499999,5.01895979999972,7.528439699999581,1.5,Win,8635.446238499999,7.528439699999581,2019-10-03 01:25:00,2
