Date,Timeframe,Direction,Entry Price,SL Level,SL Price,R:R,TP Price,Outcome
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,4.5,15167.299796499998,LOSS
2021-01-05,15m,LONG,14638.671571,100%,14521.198632000001,5.0,15226.036265999997,LOSS
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,1.0,14583.8651575,WIN
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,1.5,14576.46950725,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,2.0,14569.073857000001,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,2.5,14561.678206750003,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,3.0,14554.282556500002,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,3.5,14546.886906250002,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,4.0,14539.491256000003,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,4.5,14532.095605750004,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,25%,14613.447758499999,5.0,14524.699955500004,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,1.0,14569.073857,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,1.5,14554.282556499998,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,2.0,14539.491256,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,2.5,14524.6999555,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,3.0,14509.908655,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,3.5,14495.117354499998,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,4.0,14480.326054,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,4.5,14465.5347535,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,50%,14628.239059,5.0,14450.743453,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,1.0,14554.282556499998,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,1.5,14532.095605749997,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,2.0,14509.908654999997,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,2.5,14487.721704249998,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,3.0,14465.534753499996,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,3.5,14443.347802749995,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,4.0,14421.160851999995,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,4.5,14398.973901249996,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,75%,14643.0303595,5.0,14376.786950499994,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,1.0,14539.491256,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,1.5,14509.908655,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,2.0,14480.326054,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,2.5,14450.743453,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,3.0,14421.160851999999,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,3.5,14391.578250999999,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,4.0,14361.995649999999,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,4.5,14332.413048999999,NO_RESULT
2021-01-15,15m,SHORT,14598.656458,100%,14657.82166,5.0,14302.830447999999,NO_RESULT
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,1.0,14898.34107075,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,1.5,14904.271882125002,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,2.0,14910.202693500001,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,2.5,14916.133504875,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,3.0,14922.064316250002,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,3.5,14927.995127625003,WIN
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,4.0,14933.925939000002,NO_RESULT
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,4.5,14939.856750375002,NO_RESULT
2021-01-19,15m,LONG,14886.479448,25%,14874.61782525,5.0,14945.787561750003,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,1.0,14910.2026935,WIN
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,1.5,14922.064316249998,WIN
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,2.0,14933.925938999999,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,2.5,14945.78756175,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,3.0,14957.649184499998,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,3.5,14969.510807249997,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,4.0,14981.372429999998,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,4.5,14993.234052749998,NO_RESULT
2021-01-19,15m,LONG,14886.479448,50%,14862.7562025,5.0,15005.095675499997,NO_RESULT
2021-01-19,15m,LONG,14886.479448,75%,14850.89457975,1.0,14922.06431625,WIN
