Date,Time,DateTime,Direction,Entry,High,Low,CandleRange,SL_Type,SL,Risk,RR_Ratio,TP,Result
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,100%,17291.05,44.27,3.0,17113.95,TP_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,50%,17268.92,22.14,3.5,17169.3,SL_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,100%,17291.05,44.27,3.5,17091.82,TP_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,50%,17268.92,22.14,4.0,17158.23,SL_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,100%,17291.05,44.27,4.0,17069.68,TP_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,50%,17268.92,22.14,4.5,17147.16,SL_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,100%,17291.05,44.27,4.5,17047.54,TP_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,50%,17268.92,22.14,5.0,17136.09,SL_HIT
21/07/2023,08:30:00,2023-07-21 08:30:00,SHORT,17246.78,17291.05,17216.25,74.8,100%,17291.05,44.27,5.0,17025.41,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,1.0,17207.45,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,1.0,17227.8,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,1.5,17217.63,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,1.5,17248.15,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,2.0,17227.8,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,2.0,17268.5,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,2.5,17237.98,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,2.5,17288.85,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,3.0,17248.15,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,3.0,17309.2,TP_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,3.5,17258.33,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,3.5,17329.55,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,4.0,17268.5,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,4.0,17349.9,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,4.5,17278.68,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,4.5,17370.25,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,50%,17166.75,20.35,5.0,17288.85,SL_HIT
25/07/2023,08:30:00,2023-07-25 08:30:00,LONG,17187.1,17198.93,17146.4,52.52,100%,17146.4,40.7,5.0,17390.6,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,1.0,17140.77,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,1.0,17120.0,TP_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,1.5,17130.39,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,1.5,17099.24,TP_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,2.0,17120.0,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,2.0,17078.48,TP_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,2.5,17109.62,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,2.5,17057.72,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,3.0,17099.24,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,3.0,17036.96,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,3.5,17088.86,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,3.5,17016.19,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,4.0,17078.48,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,4.0,16995.43,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,4.5,17068.1,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,4.5,16974.67,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,50%,17182.29,20.76,5.0,17057.72,SL_HIT
26/07/2023,08:30:00,2023-07-26 08:30:00,SHORT,17161.53,17203.05,17122.48,80.57,100%,17203.05,41.52,5.0,16953.91,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,1.0,17522.33,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,1.0,17561.38,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,1.5,17541.85,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,1.5,17600.43,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,2.0,17561.38,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,2.0,17639.48,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,2.5,17580.9,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,2.5,17678.53,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,3.0,17600.43,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,3.0,17717.58,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,3.5,17619.95,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,3.5,17756.63,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,4.0,17639.48,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,4.0,17795.67,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,4.5,17659.0,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,4.5,17834.72,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,50%,17444.23,39.05,5.0,17678.53,SL_HIT
27/07/2023,08:30:00,2023-07-27 08:30:00,LONG,17483.28,17483.83,17405.18,78.65,100%,17405.18,78.1,5.0,17873.77,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,1.0,17384.14,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,1.0,17416.45,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,1.5,17400.3,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,1.5,17448.76,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,2.0,17416.45,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,2.0,17481.08,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,2.5,17432.61,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,2.5,17513.39,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,3.0,17448.76,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,3.0,17545.7,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,3.5,17464.92,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,3.5,17578.01,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,4.0,17481.08,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,4.0,17610.33,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,4.5,17497.23,TP_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,4.5,17642.64,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,50%,17319.52,32.31,5.0,17513.39,SL_HIT
28/07/2023,08:30:00,2023-07-28 08:30:00,LONG,17351.83,17375.2,17287.2,88.0,100%,17287.2,64.62,5.0,17674.95,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,1.0,17494.28,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,1.0,17515.73,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,1.5,17505.0,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,1.5,17537.18,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,2.0,17515.73,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,2.0,17558.63,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,2.5,17526.45,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,2.5,17580.08,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,3.0,17537.18,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,3.0,17601.53,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,3.5,17547.9,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,3.5,17622.98,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,4.0,17558.63,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,4.0,17644.43,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,4.5,17569.35,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,4.5,17665.88,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,50%,17451.38,21.45,5.0,17580.08,SL_HIT
31/07/2023,08:30:00,2023-07-31 08:30:00,LONG,17472.83,17486.85,17429.93,56.92,100%,17429.93,42.9,5.0,17687.33,SL_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,1.0,17133.62,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,1.0,17099.65,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,1.5,17116.64,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,1.5,17065.69,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,2.0,17099.65,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,2.0,17031.73,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,2.5,17082.67,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,2.5,16997.77,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,3.0,17065.69,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,3.0,16963.81,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,3.5,17048.71,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,3.5,16929.84,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,4.0,17031.73,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,4.0,16895.88,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,4.5,17014.75,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,4.5,16861.92,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,50%,17201.54,33.96,5.0,16997.77,TP_HIT
02/08/2023,08:30:00,2023-08-02 08:30:00,SHORT,17167.58,17235.5,17145.03,90.47,100%,17235.5,67.92,5.0,16827.96,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,1.0,16963.39,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,1.0,16989.11,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,1.5,16976.25,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,1.5,17014.82,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,2.0,16989.11,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,2.0,17040.53,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,2.5,17001.96,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,2.5,17066.24,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,3.0,17014.82,SL_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,3.0,17091.95,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,3.5,17027.67,SL_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,3.5,17117.67,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,4.0,17040.53,SL_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,4.0,17143.38,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,4.5,17053.39,SL_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,4.5,17169.09,TP_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,50%,16911.97,25.71,5.0,17066.24,SL_HIT
03/08/2023,08:30:00,2023-08-03 08:30:00,LONG,16937.68,16954.73,16886.26,68.47,100%,16886.26,51.42,5.0,17194.8,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,1.0,17008.91,TP_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,1.0,16964.63,TP_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,1.5,16986.77,TP_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,1.5,16920.36,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,2.0,16964.63,TP_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,2.0,16876.08,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,2.5,16942.49,TP_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,2.5,16831.81,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,3.0,16920.36,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,3.0,16787.53,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,3.5,16898.22,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,3.5,16743.26,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,4.0,16876.08,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,4.0,16698.98,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,4.5,16853.94,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,4.5,16654.71,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,50%,17097.45,44.27,5.0,16831.81,SL_HIT
04/08/2023,08:30:00,2023-08-04 08:30:00,SHORT,17053.18,17141.73,17045.48,96.25,100%,17141.73,88.55,5.0,16610.43,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,1.0,16883.09,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,1.0,16837.31,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,1.5,16860.2,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,1.5,16791.52,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,2.0,16837.31,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,2.0,16745.73,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,2.5,16814.41,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,2.5,16699.94,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,3.0,16791.52,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,3.0,16654.16,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,3.5,16768.63,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,3.5,16608.37,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,4.0,16745.73,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,4.0,16562.58,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,4.5,16722.84,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,4.5,16516.8,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,50%,16974.67,45.79,5.0,16699.94,SL_HIT
07/08/2023,08:30:00,2023-08-07 08:30:00,SHORT,16928.88,17020.46,16924.76,95.7,100%,17020.46,91.57,5.0,16471.01,SL_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,50%,16890.38,26.95,1.0,16836.48,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,100%,16917.33,53.9,1.0,16809.53,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,50%,16890.38,26.95,1.5,16823.01,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,100%,16917.33,53.9,1.5,16782.58,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,50%,16890.38,26.95,2.0,16809.53,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,100%,16917.33,53.9,2.0,16755.63,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,50%,16890.38,26.95,2.5,16796.06,TP_HIT
08/08/2023,08:30:00,2023-08-08 08:30:00,SHORT,16863.43,16917.33,16848.58,68.75,100%,16917.33,53.9,2.5,16728.68,SL_HIT
