date,time,setup_type,candle_830_open,candle_830_high,candle_830_low,candle_830_close,next_candle_open,next_candle_high,next_candle_low,next_candle_close,prev5_max_high,prev5_min_low,year
2022-08-04,08:30:00,bullish_830_to_bearish_breakdown,15170.004048,15189.145829,15136.577356,15180.003486,15179.432089,15216.001461,15144.576906,15150.005173,15194.574095,15158.861817,2022
2022-08-26,08:30:00,bullish_830_to_bearish_breakdown,15023.155163,15036.011583,14988.871377,15034.297394,15034.297394,15040.297056,14994.585341,15012.012933,15107.721836,15019.441086,2022
2022-09-05,08:30:00,bearish_830_to_bullish_breakout,13842.364423,13844.935707,13832.650683,13837.507553,13837.221855,13878.648097,13837.221855,13870.07715,13855.220843,13832.650683,2022
2022-09-20,08:30:00,bullish_830_to_bearish_breakdown,13536.346203,13570.992161,13529.530604,13562.18868,13562.18868,13563.892579,13513.911525,13528.962638,13570.140211,13532.086454,2022
2022-09-22,08:30:00,bullish_830_to_bearish_breakdown,13224.53258,13270.253885,13213.457233,13236.175894,13236.175894,13265.42617,13201.813919,13204.937735,13298.368228,13212.889266,2022
2022-09-23,08:30:00,bullish_830_to_bearish_breakdown,13018.928698,13030.288028,12981.158924,13022.904464,13023.756413,13024.892346,12950.772715,12961.564079,13042.783292,12995.926054,2022
2022-09-30,08:30:00,bullish_830_to_bearish_breakdown,12707.115075,12773.851142,12692.347946,12755.676213,12755.39223,12763.911728,12657.701988,12684.964381,12742.045017,12699.731511,2022
2022-10-12,08:30:00,bearish_830_to_bullish_breakout,12342.480566,12352.703963,12274.324583,12303.574859,12303.858842,12401.833068,12297.895194,12389.053821,12352.703963,12316.922072,2022
2022-10-27,08:30:00,bullish_830_to_bearish_breakdown,12950.772715,13022.336497,12950.204748,12990.530372,12990.246388,13002.741652,12939.413384,12943.957117,13002.457669,12950.204748,2022
2022-12-12,08:30:00,bullish_830_to_bearish_breakdown,13150.980915,13174.835509,13141.893451,13153.252781,13153.252781,13170.57576,13112.927158,13116.334957,13175.971442,13146.721166,2022
2022-12-20,08:30:00,bearish_830_to_bullish_breakout,12521.923734,12542.168457,12490.150765,12517.424906,12517.706083,12541.324927,12495.493123,12530.077858,12526.422561,12503.647247,2022
2023-01-03,08:30:00,bearish_830_to_bullish_breakout,12505.615484,12531.202565,12453.316616,12499.710773,12500.554304,12544.417871,12479.184873,12540.481397,12530.077858,12491.556649,2023
2023-01-06,08:30:00,bullish_830_to_bearish_breakdown,12249.182322,12298.669424,12206.724639,12285.735295,12286.297648,12309.916492,12162.298718,12176.076377,12299.512954,12224.719948,2023
2023-01-11,08:30:00,bearish_830_to_bullish_breakout,12735.899212,12763.173353,12699.065063,12725.776851,12726.339204,12772.452185,12725.495674,12755.581582,12747.146281,12713.967429,2023
2023-01-18,08:30:00,bullish_830_to_bearish_breakdown,13153.446631,13189.156074,13136.576028,13163.568993,13163.568993,13178.190182,13127.85955,13148.947804,13173.129001,13150.916041,2023
2023-01-23,08:30:00,bearish_830_to_bullish_breakout,13163.568993,13174.816061,13127.297197,13146.979567,13147.260743,13195.060785,13141.074856,13184.376069,13170.317234,13130.952494,2023
2023-01-30,08:30:00,bearish_830_to_bullish_breakout,13588.989359,13621.043505,13569.306989,13577.179937,13577.742291,13610.639966,13563.402278,13602.204665,13599.955251,13581.397588,2023
2023-02-17,08:30:00,bullish_830_to_bearish_breakdown,13935.117893,13965.484978,13915.997877,13962.954388,13963.235564,13973.076749,13902.501394,13903.344924,13967.734392,13931.462596,2023
2023-03-13,08:30:00,bullish_830_to_bearish_breakdown,13236.112585,13289.817337,13218.960805,13246.516123,13245.391416,13247.64083,13164.6937,13206.58903,13316.529125,13215.024331,2023
2023-03-17,08:30:00,bearish_830_to_bullish_breakout,14152.620229,14179.060719,14134.251046,14147.610452,14148.723736,14200.769753,14129.51959,14197.429902,14168.762844,14130.076232,2023
2023-03-22,08:30:00,bearish_830_to_bullish_breakout,14331.023957,14337.425339,14307.088355,14319.056156,14319.612798,14338.260302,14311.26317,14337.70366,14335.198771,14310.428207,2023
2023-05-02,08:30:00,bullish_830_to_bearish_breakdown,14807.2311,14816.972333,14788.583596,14814.189124,14814.189124,14821.425468,14781.347252,14788.026954,14811.405914,14796.098262,2023
2023-06-15,08:30:00,bearish_830_to_bullish_breakout,16654.982808,16673.13268,16625.833013,16640.957907,16640.957907,16671.207694,16626.933006,16666.532727,16664.60774,16633.807957,2023
2023-07-19,08:30:00,bearish_830_to_bullish_breakout,17613.901061,17638.10089,17575.126334,17584.751266,17585.026264,17620.226016,17579.251305,17619.401022,17619.126024,17605.101123,2023
2023-07-21,08:30:00,bullish_830_to_bearish_breakdown,17256.953572,17291.053332,17222.303816,17277.303429,17277.578427,17290.778334,17220.928826,17225.053797,17289.128346,17253.103599,2023
2023-08-16,08:30:00,bearish_830_to_bullish_breakout,16587.608282,16599.433199,16555.983505,16565.608437,16565.883435,16618.683064,16558.183489,16605.758155,16588.708274,16572.483389,2023
2023-08-28,08:30:00,bullish_830_to_bearish_breakdown,16607.133145,16625.833013,16566.158433,16612.908104,16613.4581,16639.03292,16568.633416,16575.508367,16617.308073,16582.933315,2023
2023-09-05,08:30:00,bearish_830_to_bullish_breakout,17029.805171,17047.405047,17006.155337,17010.555306,17010.830304,17040.255097,16994.880416,17035.855128,17030.630165,16989.655453,2023
2023-09-11,08:30:00,bullish_830_to_bearish_breakdown,16963.28824,16993.698617,16957.586294,16976.049737,16976.321259,16989.082756,16925.003748,16928.805045,16979.851034,16959.215422,2023
2023-09-25,08:30:00,bearish_830_to_bullish_breakout,16100.665323,16112.612257,16055.049758,16075.413849,16075.685371,16120.486372,16069.440383,16118.857245,16103.109014,16054.778237,2023
2023-10-26,08:30:00,bullish_830_to_bearish_breakdown,15662.158552,15703.701299,15629.032963,15668.675061,15668.40354,15689.853717,15605.682138,15608.125829,15673.019401,15639.893812,2023
2023-11-02,08:30:00,bearish_830_to_bullish_breakout,16204.929472,16222.849872,16186.73755,16195.69775,16195.69775,16232.896157,16192.711017,16231.810072,16226.651169,16198.141441,2023
2023-11-10,08:30:00,bearish_830_to_bullish_breakout,16647.237539,16650.224273,16623.072151,16639.634945,16639.906467,16671.402928,16630.946266,16665.429461,16650.767315,16628.231054,2023
2023-11-17,08:30:00,bullish_830_to_bearish_breakdown,17228.292951,17239.968363,17216.617539,17230.1936,17230.1936,17230.736642,17206.028211,17209.557987,17263.862231,17225.306218,2023
2023-11-24,08:30:00,bullish_830_to_bearish_breakdown,17408.31152,17435.463642,17379.530271,17426.503442,17427.046484,17433.019951,17392.83481,17401.251968,17426.503442,17404.781744,2023
2023-11-27,08:30:00,bearish_830_to_bullish_breakout,17376.272016,17418.086284,17361.60987,17364.053561,17364.325082,17381.430919,17345.047076,17380.073313,17376.272016,17351.563585,2023
2023-11-30,08:30:00,bullish_830_to_bearish_breakdown,17412.65586,17433.291472,17391.205683,17421.073017,17421.344539,17424.059751,17362.152913,17368.397901,17432.74843,17406.953914,2023
2023-12-05,08:30:00,bearish_830_to_bullish_breakout,17150.637882,17171.001973,17141.949203,17149.280276,17149.280276,17196.524968,17146.022021,17169.372846,17162.856337,17126.472493,2023
2024-02-08,08:30:00,bearish_830_to_bullish_breakout,19120.413371,19130.329485,19102.457163,19109.96125,19110.765259,19138.101575,19109.96125,19124.969423,19120.949377,19101.117147,2024
2024-02-13,08:30:00,bearish_830_to_bullish_breakout,18897.434789,18908.154913,18853.214277,18895.82677,18896.094773,18938.171261,18890.198705,18929.327158,18917.535022,18884.302637,2024
2024-02-20,08:30:00,bullish_830_to_bearish_breakdown,18933.079202,19000.34798,18920.483056,18957.467484,18958.00349,18970.06363,18888.590687,18898.774804,18952.911431,18918.071028,2024
2024-02-26,08:30:00,bearish_830_to_bullish_breakout,19314.71562,19350.628036,19306.675527,19313.911611,19313.911611,19333.207834,19304.263499,19324.363732,19314.71562,19290.863344,2024
2024-03-08,08:30:00,bullish_830_to_bearish_breakdown,19637.123353,19671.159747,19612.735071,19665.799685,19665.531682,19674.643787,19604.962981,19618.631139,19688.847952,19622.919188,2024
2024-03-25,08:30:00,bullish_830_to_bearish_breakdown,19522.048169,19544.786039,19503.804994,19534.47468,19534.739073,19539.762556,19507.242114,19510.150446,19545.579221,19519.933018,2024
2024-04-11,08:30:00,bullish_830_to_bearish_breakdown,19316.878547,19326.132331,19274.575532,19318.46491,19318.46491,19325.603544,19284.622498,19289.645981,19339.08763,19301.27931,2024
2024-04-16,08:30:00,bullish_830_to_bearish_breakdown,18897.021125,18914.999906,18873.754466,18911.298392,18911.562786,18917.379451,18861.59235,18890.940066,18930.863536,18894.64158,2024
2024-04-23,08:30:00,bearish_830_to_bullish_breakout,18432.216749,18469.496281,18416.353118,18430.630386,18430.365992,18451.781893,18429.044023,18445.172047,18440.941746,18417.410694,2024
2024-04-29,08:30:00,bullish_830_to_bearish_breakdown,18953.337013,18982.420336,18940.646109,18968.671856,18968.93625,18973.959733,18921.345358,18926.633235,18958.62489,18934.300656,2024
2024-05-06,08:30:00,bearish_830_to_bullish_breakout,19114.881651,19117.261196,19081.568027,19109.064987,19109.32938,19143.70058,19109.064987,19125.721799,19119.111953,19093.201356,2024
2024-06-13,08:30:00,bearish_830_to_bullish_breakout,20767.343168,20779.240891,20758.089384,20763.112867,20763.377261,20793.782553,20747.778024,20789.816645,20774.481802,20744.605298,2024
2024-06-21,08:30:00,bullish_830_to_bearish_breakdown,20893.372849,20898.591756,20858.667117,20895.982303,20895.721357,20904.854445,20855.796718,20871.192494,20923.12062,20888.675833,2024
2024-06-26,08:30:00,bearish_830_to_bullish_breakout,20801.781029,20824.74422,20791.343214,20794.213613,20794.474559,20816.654914,20792.908887,20810.392226,20807.782772,20772.294203,2024
2024-07-12,08:30:00,bearish_830_to_bullish_breakout,21338.284683,21367.249617,21322.106071,21335.153339,21335.414284,21360.465038,21319.496617,21352.636678,21347.156825,21315.843382,2024
2024-07-29,08:30:00,bearish_830_to_bullish_breakout,20129.585789,20137.41415,20063.566614,20101.925581,20102.186526,20174.990281,20093.314384,20158.028833,20146.808183,20119.930811,2024
2024-08-02,08:30:00,bearish_830_to_bullish_breakout,19467.045527,19471.220653,19353.795242,19354.578078,19354.317133,19540.110227,19354.317133,19538.022665,19487.399265,19379.889778,2024
2024-08-12,08:30:00,bullish_830_to_bearish_breakdown,19457.390549,19487.399265,19449.562188,19487.399265,19486.355484,19490.008719,19427.642778,19438.863429,19488.964937,19450.084079,2024
2024-08-28,08:30:00,bullish_830_to_bearish_breakdown,20484.993365,20517.089644,20479.513513,20487.863764,20486.819983,20492.03889,20442.720217,20443.763999,20506.129939,20453.679922,2024
2024-09-10,08:30:00,bullish_830_to_bearish_breakdown,19579.512976,19645.793097,19568.292326,19599.083878,19599.344823,19616.045326,19543.241572,19548.98237,19600.127659,19572.467452,2024
2024-10-02,08:30:00,bullish_830_to_bearish_breakdown,20571.452495,20596.209104,20539.73309,20576.352241,20576.868004,20577.125885,20499.503601,20524.26021,20602.140375,20549.790463,2024
2024-10-11,08:30:00,bullish_830_to_bearish_breakdown,20981.483828,20988.962387,20958.79027,20984.320523,20984.062642,20986.383574,20955.437813,20960.079677,21019.650267,20980.710184,2024
2024-10-15,08:30:00,bullish_830_to_bearish_breakdown,21282.173473,21294.809658,21255.353813,21287.331099,21287.073218,21310.54042,21267.732117,21271.342456,21302.030336,21276.242202,2024
2024-10-22,08:30:00,bearish_830_to_bullish_breakout,21045.954164,21065.037383,21011.655945,21042.601706,21043.37535,21080.768145,21034.865266,21069.163485,21047.501452,21005.208912,2024
2024-11-12,08:30:00,bearish_830_to_bullish_breakout,21883.036998,21891.547083,21849.254543,21878.910897,21878.653016,21911.146065,21877.363609,21894.89954,21884.842168,21864.21166,2024
2024-11-13,08:30:00,bullish_830_to_bearish_breakdown,21825.787341,21846.933611,21817.019375,21836.618357,21836.360476,21852.349119,21808.767172,21813.409036,21868.337762,21822.692764,2024
2024-11-25,08:30:00,bearish_830_to_bullish_breakout,21679.052857,21685.242009,21616.903454,21663.837858,21663.837858,21722.376923,21653.006842,21717.99294,21708.967093,21662.29057,2024
2024-12-10,08:30:00,bearish_830_to_bullish_breakout,22211.577827,22212.09359,22183.468761,22205.130794,22205.388675,22220.861556,22197.136472,22219.83003,22214.672404,22180.889948,2024
2024-12-20,08:30:00,bearish_830_to_bullish_breakout,21867.313782,21883.293762,21840.250913,21860.870242,21862.15895,21968.863977,21847.72542,21965.771077,21886.12892,21574.26157,2024
2024-12-31,08:30:00,bullish_830_to_bearish_breakdown,22120.416044,22153.922454,22096.961558,22125.828618,22126.601843,22141.808598,22040.516145,22043.609044,22150.571813,22109.848638,2024
2025-01-08,08:30:00,bullish_830_to_bearish_breakdown,22017.061658,22038.19647,21977.111708,22032.783896,22033.557121,22046.959685,21955.976896,21960.358504,22029.690997,21986.390406,2025
2025-02-05,08:30:00,bearish_830_to_bullish_breakout,22218.357857,22230.213971,22185.36693,22211.914316,22212.172058,22256.503615,22208.563675,22236.142028,22224.028172,22184.593705,2025
2025-02-13,08:30:00,bullish_830_to_bearish_breakdown,22547.236152,22629.713468,22539.761646,22616.568646,22616.568646,22630.744435,22510.894585,22532.029397,22557.545817,22533.318105,2025
2025-02-27,08:30:00,bullish_830_to_bearish_breakdown,22001.597161,22030.979705,21980.720091,22007.78296,22008.040702,22043.093561,21960.873987,21968.348494,22035.619054,21989.225564,2025
2025-03-03,08:30:00,bullish_830_to_bearish_breakdown,21708.287208,21775.042285,21674.523057,21740.762651,21740.504909,21754.680698,21616.788936,21632.253433,21751.84554,21700.812701,2025
2025-04-04,08:30:00,bullish_830_to_bearish_breakdown,18519.49461,18615.639498,18460.583552,18529.185607,18529.440633,18546.272364,18420.544434,18467.214234,18640.377042,18487.361306,2025
2025-06-06,08:30:00,bearish_830_to_bullish_breakout,22235.991828,22259.199215,22205.898733,22216.609835,22216.609835,22271.440474,22209.214074,22255.628848,22250.528323,22186.51674,2025
2025-06-10,08:30:00,bearish_830_to_bullish_breakout,22275.265867,22305.358962,22256.648953,22264.554766,22263.789687,22323.975877,22262.769582,22321.425615,22299.238333,22268.125133,2025
2025-07-30,08:30:00,bearish_830_to_bullish_breakout,23719.612009,23723.651624,23683.002994,23719.107057,23719.359533,23742.587322,23714.56249,23725.16648,23723.9041,23702.948595,2025
2025-08-06,08:30:00,bullish_830_to_bearish_breakdown,23398.715057,23452.492437,23382.556595,23449.462726,23449.715202,23458.299385,23381.799167,23390.130874,23423.457701,23394.422965,2025
2025-08-21,08:30:00,bearish_830_to_bullish_breakout,23490.868784,23503.492582,23429.012173,23471.933087,23472.438039,23520.913424,23454.007293,23507.027246,23492.636116,23454.007293,2025
2025-08-22,08:30:00,bearish_830_to_bullish_breakout,23494.9084,23503.240106,23435.324072,23463.60138,23463.60138,23515.863905,23456.027101,23507.532198,23496.170779,23475.720226,2025
2025-08-25,08:30:00,bearish_830_to_bullish_breakout,23728.701144,23751.171505,23675.428715,23702.191167,23702.443643,23744.60713,23700.928788,23732.488283,23731.983331,23709.260494,2025
2025-09-02,08:30:00,bearish_830_to_bullish_breakout,23329.03169,23331.303974,23253.288901,23310.348469,23310.095993,23392.150682,23307.318757,23362.358518,23358.823854,23317.670272,2025
2025-09-11,08:30:00,bullish_830_to_bearish_breakdown,24214.717377,24235.167931,24205.123291,24222.544132,24222.291656,24224.816416,24163.717232,24172.048939,24215.474805,24176.845983,2025
