Date,Direction,Entry_Time,Entry_Price,Asian_High,Asian_Low,Asian_Mid,SL_Level,SL_Distance,Exit_Time,Exit_Price,Exit_Type,PnL_Points,Result
2020-01-02,LONG,2020-01-02 01:15:00,10026.498905,10023.648686,10001.416981,10012.532833500001,10012.532833500001,13.966071499999089,2020-01-02 07:00:00,10057.566287,TIME_EXIT,31.06738199999927,WIN
2020-01-03,SHORT,2020-01-03 01:45:00,10024.788774,10154.188697,10035.904626,10095.0466615,10095.0466615,70.25788749999992,2020-01-03 07:00:00,10024.21873,TIME_EXIT,0.5700440000000526,WIN
2020-01-06,SHORT,2020-01-06 02:15:00,9986.025801,10027.068949,9987.165889,10007.117419,10007.117419,21.09161800000038,2020-01-06 07:00:00,9966.359293,TIME_EXIT,19.66650800000025,WIN
2020-01-08,LONG,2020-01-08 02:45:00,10069.537205,10068.112096,9893.678719,9980.8954075,9980.8954075,88.6417975000004,2020-01-08 07:00:00,10118.560965,TIME_EXIT,49.02376000000004,WIN
2020-01-09,LONG,2020-01-09 01:00:00,10230.859577,10222.593943,10183.83097,10203.212456500001,10203.212456500001,27.647120499997982,2020-01-09 07:00:00,10249.671019,TIME_EXIT,18.81144200000017,WIN
2020-01-10,LONG,2020-01-10 04:00:00,10312.090806,10307.815478,10278.743249,10293.2793635,10293.2793635,18.81144250000034,2020-01-10 07:00:00,10303.825172,TIME_EXIT,-8.265633999999409,LOSS
2020-01-13,LONG,2020-01-13 02:30:00,10282.733555,10280.168358,10243.970582,10262.06947,10262.06947,20.66408500000034,2020-01-13 07:00:00,10285.01373,TIME_EXIT,2.280174999999872,WIN
2020-01-14,SHORT,2020-01-14 01:15:00,10349.998713,10391.611904,10351.138801,10371.3753525,10371.3753525,21.37663949999842,2020-01-14 07:00:00,10353.418976,TIME_EXIT,-3.420262999999977,LOSS
2020-01-16,LONG,2020-01-16 02:00:00,10360.829544,10355.129107,10333.467446,10344.298276500002,10344.298276500002,16.53126749999865,2020-01-16 07:00:00,10365.104872,TIME_EXIT,4.275327999999718,WIN
2020-01-17,LONG,2020-01-17 02:15:00,10430.944921,10430.374877,10413.843609,10422.109242999999,10422.109242999999,8.83567800000128,2020-01-17 07:00:00,10450.611429,TIME_EXIT,19.66650800000025,WIN
2020-01-20,SHORT,2020-01-20 01:00:00,10460.587194,10473.983221,10461.44226,10467.7127405,10467.7127405,7.125546499999473,2020-01-20 07:00:00,10450.326407,TIME_EXIT,10.260786999999254,WIN
2020-01-24,LONG,2020-01-24 02:00:00,10571.175675,10569.750565,10549.799035,10559.7748,10559.7748,11.400875000001179,2020-01-24 07:00:00,10577.731177,TIME_EXIT,6.555501999999251,WIN
2020-01-30,SHORT,2020-01-30 01:00:00,10283.018577,10405.862997,10309.810631,10357.836814,10357.836814,74.8182369999995,2020-01-30 07:00:00,10311.235741,TIME_EXIT,-28.217163999999684,LOSS
2020-01-31,SHORT,2020-01-31 01:30:00,10485.099074,10544.38362,10492.794664,10518.589142,10518.589142,33.490068000000974,2020-01-31 07:00:00,10462.012303,TIME_EXIT,23.086771000000226,WIN
2020-02-04,LONG,2020-02-04 02:00:00,10495.074839,10473.413178,10359.974478,10416.693828,10416.693828,78.38101100000131,2020-02-04 07:00:00,10545.808729,TIME_EXIT,50.73388999999952,WIN
2020-02-05,LONG,2020-02-05 02:15:00,10672.643456,10664.377822,10623.904718,10644.14127,10644.14127,28.50218599999971,2020-02-05 07:00:00,10769.550888,TIME_EXIT,96.90743199999997,WIN
2020-02-07,SHORT,2020-02-07 03:45:00,10739.908614,10796.627964,10743.613899,10770.1209315,10770.1209315,30.2123174999997,2020-02-07 07:00:00,10744.183942,TIME_EXIT,-4.275327999999718,LOSS
2020-02-12,LONG,2020-02-12 02:15:00,10914.912035,10904.651248,10857.907663,10881.2794555,10881.2794555,33.63257949999934,2020-02-12 07:00:00,10917.762254,TIME_EXIT,2.8502189999999246,WIN
2020-02-13,SHORT,2020-02-13 01:45:00,10904.93627,10943.699243,10909.49662,10926.5979315,10926.5979315,21.661661500000264,2020-02-13 07:00:00,10886.979893,TIME_EXIT,17.95637700000043,WIN
2020-02-18,SHORT,2020-02-18 01:00:00,10895.530549,10948.544614,10904.651248,10926.597931,10926.597931,31.06738200000109,2020-02-18 07:00:00,10916.622166,TIME_EXIT,-21.091617000000042,LOSS
2020-02-24,SHORT,2020-02-24 02:00:00,10515.311391,10629.890177,10549.228992,10589.559584499999,10589.559584499999,74.24819349999962,2020-02-24 07:00:00,10503.055451,TIME_EXIT,12.2559399999991,WIN
2020-02-26,SHORT,2020-02-26 02:30:00,10072.957468,10201.787347,10078.657905,10140.222625999999,10140.222625999999,67.26515799999834,2020-02-26 05:30:00,10140.222625999999,STOP_LOSS,-67.26515799999834,LOSS
2020-03-02,LONG,2020-03-02 01:45:00,9828.408714,9761.998621,9481.252091,9621.625356,9621.625356,206.78335799999877,2020-03-02 05:30:00,9621.625356,STOP_LOSS,-206.78335799999877,LOSS
2020-03-03,LONG,2020-03-03 03:30:00,10138.512495,10137.372408,9982.035495,10059.7039515,10059.7039515,78.80854350000118,2020-03-03 06:30:00,10059.7039515,STOP_LOSS,-78.80854350000118,LOSS
2020-03-04,LONG,2020-03-04 01:00:00,9953.818331,9938.997195,9755.443118,9847.2201565,9847.2201565,106.59817450000082,2020-03-04 07:00:00,9953.818331,TIME_EXIT,0.0,LOSS
2020-03-05,SHORT,2020-03-05 02:15:00,10033.909473,10132.527036,10051.295807,10091.9114215,10091.9114215,58.00194850000116,2020-03-05 07:00:00,9967.784402,TIME_EXIT,66.12507100000039,WIN
2020-03-06,SHORT,2020-03-06 03:30:00,9694.733463,9948.97296,9713.829927,9831.401443499999,9831.401443499999,136.66798049999852,2020-03-06 07:00:00,9517.734889,TIME_EXIT,176.9985740000011,WIN
2020-03-10,LONG,2020-03-10 01:00:00,9411.136714,9367.813392,9133.525425,9250.6694085,9250.6694085,160.4673055000003,2020-03-10 07:00:00,9398.595753,TIME_EXIT,-12.540961000000607,LOSS
2020-03-13,LONG,2020-03-13 01:00:00,8326.628547,8294.421077,7915.056984,8104.739030500001,8104.739030500001,221.88951649999944,2020-03-13 07:00:00,8690.601459,TIME_EXIT,363.97291199999927,WIN
2020-03-20,LONG,2020-03-20 01:15:00,8417.841492,8409.56885,8131.436908,8270.502879,8270.502879,147.3386129999999,2020-03-20 07:00:00,8606.971212,TIME_EXIT,189.12972000000082,WIN
2020-03-23,LONG,2020-03-23 02:00:00,7789.6912,7768.296435,7563.762485,7666.02946,7666.02946,123.66174000000046,2020-03-23 07:00:00,8064.399979,TIME_EXIT,274.7087789999996,WIN
2020-03-24,LONG,2020-03-24 01:00:00,8289.472904,8286.049741,8027.31572,8156.682730500001,8156.682730500001,132.79017349999958,2020-03-24 07:00:00,8278.63289,TIME_EXIT,-10.840013999999428,LOSS
2020-03-25,LONG,2020-03-25 02:30:00,8688.271318,8657.177593,8417.556229,8537.366911000001,8537.366911000001,150.90440699999817,2020-03-25 05:45:00,8537.366911000001,STOP_LOSS,-150.90440699999817,LOSS
2020-03-26,SHORT,2020-03-26 02:30:00,8392.738301,8614.388064,8393.594092,8503.991078,8503.991078,111.2527769999997,2020-03-26 07:00:00,8354.798252,TIME_EXIT,37.94004899999891,WIN
2020-03-27,SHORT,2020-03-27 04:00:00,8784.975655,9006.625417,8793.53356,8900.0794885,8900.0794885,115.10383349999938,2020-03-27 07:00:00,8704.816603,TIME_EXIT,80.15905200000088,WIN
2020-04-01,SHORT,2020-04-01 01:00:00,8614.1028,8837.17888,8744.468233,8790.8235565,8790.8235565,176.72075649999897,2020-04-01 07:00:00,8590.711191,TIME_EXIT,23.391609000000244,WIN
2020-04-02,LONG,2020-04-02 02:00:00,8630.648085,8613.24701,8511.978457,8562.612733499998,8562.612733499998,68.03535150000243,2020-04-02 07:00:00,8624.657551,TIME_EXIT,-5.99053400000048,LOSS
2020-04-03,SHORT,2020-04-03 03:30:00,8587.573292,8717.082935,8588.99961,8653.0412725,8653.0412725,65.46798050000143,2020-04-03 06:45:00,8653.0412725,STOP_LOSS,-65.46798050000143,LOSS
2020-04-06,LONG,2020-04-06 01:00:00,8937.876906,8919.049513,8699.967123,8809.508318,8809.508318,128.36858799999936,2020-04-06 07:00:00,8896.513695,TIME_EXIT,-41.363210999999865,LOSS
2020-04-07,LONG,2020-04-07 01:00:00,9242.823619,9238.82993,9069.09813,9153.96403,9153.96403,88.8595890000015,2020-04-07 07:00:00,9411.129102,TIME_EXIT,168.3054830000001,WIN
2020-04-15,SHORT,2020-04-15 02:15:00,9841.877031,9922.321347,9851.861255,9887.091301,9887.091301,45.2142700000004,2020-04-15 07:00:00,9777.978001,TIME_EXIT,63.899030000000494,WIN
2020-04-16,LONG,2020-04-16 01:00:00,9831.037017,9777.692737,9699.53053,9738.6116335,9738.6116335,92.42538349999995,2020-04-16 07:00:00,9858.70758,TIME_EXIT,27.670562999999675,WIN
2020-04-22,LONG,2020-04-22 01:00:00,9692.969469,9688.119989,9584.854591,9636.487290000001,9636.487290000001,56.48217899999872,2020-04-22 07:00:00,9721.781085,TIME_EXIT,28.811616000000868,WIN
2020-04-24,LONG,2020-04-24 01:45:00,9773.984311,9773.699048,9696.963158,9735.331103,9735.331103,38.65320799999972,2020-04-24 07:00:00,9845.585457,TIME_EXIT,71.60114599999906,WIN
2020-04-28,LONG,2020-04-28 02:30:00,10104.034215,10095.476309,10015.031994,10055.254151500001,10055.254151500001,48.780063499998505,2020-04-28 07:00:00,10172.782726,TIME_EXIT,68.74851099999978,WIN
2020-05-01,SHORT,2020-05-01 01:15:00,10013.035149,10111.451067,10026.442535,10068.946801,10068.946801,55.911652000000686,2020-05-01 07:00:00,10015.317257,TIME_EXIT,-2.2821080000012444,LOSS
2020-05-04,LONG,2020-05-04 01:30:00,9904.349744,9892.939203,9763.144297,9828.04175,9828.04175,76.30799399999887,2020-05-04 07:00:00,9887.80446,TIME_EXIT,-16.54528399999981,LOSS
2020-05-06,LONG,2020-05-06 01:00:00,10236.96702,10229.550168,10129.993196,10179.771681999999,10179.771681999999,57.19533800000136,2020-05-06 07:00:00,10253.797568,TIME_EXIT,16.830547999999908,WIN
2020-05-07,LONG,2020-05-07 01:00:00,10309.138693,10304.574476,10196.174335,10250.374405499999,10250.374405499999,58.764287500001956,2020-05-07 07:00:00,10359.345074,TIME_EXIT,50.206380999999965,WIN
2020-05-08,LONG,2020-05-08 01:00:00,10523.656867,10516.240015,10400.423022,10458.3315185,10458.3315185,65.32534850000047,2020-05-08 07:00:00,10482.864182,TIME_EXIT,-40.79268500000035,LOSS
2020-05-11,SHORT,2020-05-11 04:00:00,10493.98946,10594.687486,10512.531589,10553.6095375,10553.6095375,59.62007749999975,2020-05-11 07:00:00,10440.074653,TIME_EXIT,53.91480700000102,WIN
2020-05-13,LONG,2020-05-13 01:00:00,10407.55461,10390.438799,10266.634427,10328.536613,10328.536613,79.01799699999901,2020-05-13 07:00:00,10444.068342,TIME_EXIT,36.513732000001255,WIN
2020-05-15,LONG,2020-05-15 02:00:00,10409.551455,10406.69882,10329.10714,10367.902979999999,10367.902979999999,41.64847500000178,2020-05-15 05:30:00,10367.902979999999,STOP_LOSS,-41.64847500000178,LOSS
2020-05-18,LONG,2020-05-18 02:30:00,10518.23686,10513.672643,10446.35045,10480.0115465,10480.0115465,38.22531350000099,2020-05-18 07:00:00,10597.540121,TIME_EXIT,79.30326099999911,WIN
2020-05-20,LONG,2020-05-20 03:15:00,10711.360269,10687.96866,10616.08225,10652.025454999999,10652.025454999999,59.33481400000164,2020-05-20 07:00:00,10729.617135,TIME_EXIT,18.256865999999718,WIN
2020-05-21,SHORT,2020-05-21 03:00:00,10751.582427,10829.174107,10755.576116,10792.375111500001,10792.375111500001,40.792684500002,2020-05-21 06:15:00,10792.375111500001,STOP_LOSS,-40.792684500002,LOSS
2020-05-22,SHORT,2020-05-22 01:30:00,10588.982215,10735.037142,10592.405377,10663.721259499998,10663.721259499998,74.73904449999827,2020-05-22 06:45:00,10663.721259499998,STOP_LOSS,-74.73904449999827,LOSS
2020-05-25,LONG,2020-05-25 01:00:00,10806.638288,10800.077227,10744.736102,10772.4066645,10772.4066645,34.23162349999984,2020-05-25 07:00:00,10842.866756,TIME_EXIT,36.22846799999934,WIN
2020-05-26,LONG,2020-05-26 01:15:00,10951.552161,10948.414262,10844.578338,10896.496299999999,10896.496299999999,55.05586100000073,2020-05-26 07:00:00,10896.496299999999,STOP_LOSS,-55.05586100000073,LOSS
2020-06-02,LONG,2020-06-02 01:00:00,10949.84058,10941.567938,10901.631043,10921.5994905,10921.5994905,28.24108949999936,2020-06-02 07:00:00,10981.504832,TIME_EXIT,31.664252000000488,WIN
2020-06-05,LONG,2020-06-05 01:00:00,11041.124909,11029.999632,10966.671128,10998.33538,10998.33538,42.789528999999675,2020-06-05 07:00:00,10998.33538,STOP_LOSS,-42.789528999999675,LOSS
2020-06-08,SHORT,2020-06-08 02:00:00,11185.753519,11268.479942,11212.283027,11240.3814845,11240.3814845,54.627965499999846,2020-06-08 07:00:00,11172.91666,TIME_EXIT,12.836858999999095,WIN
2020-06-09,SHORT,2020-06-09 02:45:00,11247.940968,11292.727342,11249.652549,11271.1899455,11271.1899455,23.248977499999455,2020-06-09 07:00:00,11245.088333,TIME_EXIT,2.8526350000011007,WIN
2020-06-11,SHORT,2020-06-11 01:00:00,11406.832754,11519.511848,11411.967498,11465.739673,11465.739673,58.906919000000926,2020-06-11 07:00:00,11344.930568,TIME_EXIT,61.90218599999935,WIN
2020-06-12,LONG,2020-06-12 03:15:00,11128.415549,11114.7229,10957.542695,11036.1327975,11036.1327975,92.282751499999,2020-06-12 07:00:00,11093.898662,TIME_EXIT,-34.51688699999977,LOSS
2020-06-15,SHORT,2020-06-15 01:00:00,10743.401199,10952.122688,10865.402575,10908.7626315,10908.7626315,165.36143249999986,2020-06-15 07:00:00,10853.091868,TIME_EXIT,-109.69066899999962,LOSS
2020-06-17,LONG,2020-06-17 02:15:00,11444.964437,11413.256978,11329.275059,11371.266018499999,11371.266018499999,73.69841850000194,2020-06-17 07:00:00,11444.107478,TIME_EXIT,-0.8569590000006428,LOSS
2020-06-18,LONG,2020-06-18 03:30:00,11447.535312,11420.398297,11273.572766,11346.985531499999,11346.985531499999,100.54978050000136,2020-06-18 07:00:00,11346.985531499999,STOP_LOSS,-100.54978050000136,LOSS
2020-06-19,LONG,2020-06-19 01:00:00,11467.816659,11457.247506,11405.2587,11431.253103,11431.253103,36.56355600000097,2020-06-19 07:00:00,11524.947216,TIME_EXIT,57.13055700000041,WIN
2020-06-22,LONG,2020-06-22 02:15:00,11432.110061,11423.540478,11283.570614,11353.555546,11353.555546,78.55451499999981,2020-06-22 07:00:00,11439.537034,TIME_EXIT,7.426973000001453,WIN
2020-06-23,LONG,2020-06-23 02:15:00,11622.354815,11606.929565,11394.403894,11500.6667295,11500.6667295,121.68808549999994,2020-06-23 07:00:00,11650.063135,TIME_EXIT,27.70831999999973,WIN
2020-06-24,SHORT,2020-06-24 02:30:00,11606.072607,11702.623248,11614.927843,11658.7755455,11658.7755455,52.70293850000053,2020-06-24 07:00:00,11622.926121,TIME_EXIT,-16.85351400000036,LOSS
2020-06-26,SHORT,2020-06-26 02:00:00,11486.38409,11563.795995,11510.664577,11537.230286,11537.230286,50.84619600000042,2020-06-26 04:30:00,11537.230286,STOP_LOSS,-50.84619600000042,LOSS
2020-07-02,LONG,2020-07-02 01:00:00,11780.320805,11768.037735,11714.906317,11741.472026,11741.472026,38.84877899999992,2020-07-02 07:00:00,11815.456097,TIME_EXIT,35.135292000000845,WIN
2020-07-03,LONG,2020-07-03 01:00:00,11861.160543,11851.162695,11814.599139,11832.880917,11832.880917,28.279625999999553,2020-07-03 05:00:00,11832.880917,STOP_LOSS,-28.279625999999553,LOSS
2020-07-07,SHORT,2020-07-07 01:00:00,12081.398839,12185.376452,12095.681478,12140.528965000001,12140.528965000001,59.13012600000184,2020-07-07 07:00:00,12075.114478,TIME_EXIT,6.28436099999999,WIN
2020-07-10,SHORT,2020-07-10 01:00:00,12193.089077,12292.781899,12201.087355,12246.934626999999,12246.934626999999,53.845549999998184,2020-07-10 06:00:00,12246.934626999999,STOP_LOSS,-53.845549999998184,LOSS
2020-07-16,SHORT,2020-07-16 03:00:00,12079.684922,12173.664688,12083.684061,12128.6743745,12128.6743745,48.98945249999997,2020-07-16 07:00:00,12047.69181,TIME_EXIT,31.99311200000011,WIN
2020-07-17,LONG,2020-07-17 03:15:00,12123.675451,12120.53327,12060.831838,12090.682553999999,12090.682553999999,32.992897000000085,2020-07-17 07:00:00,12127.388937,TIME_EXIT,3.7134860000005574,WIN
2020-07-21,LONG,2020-07-21 01:00:00,12616.712156,12592.717322,12495.595375,12544.1563485,12544.1563485,72.55580749999899,2020-07-21 07:00:00,12614.141281,TIME_EXIT,-2.5708749999994325,LOSS
2020-07-22,SHORT,2020-07-22 02:30:00,12363.623789,12473.028806,12392.189068,12432.608937,12432.608937,68.98514800000157,2020-07-22 06:00:00,12432.608937,STOP_LOSS,-68.98514800000157,LOSS
2020-07-23,LONG,2020-07-23 01:00:00,12428.752624,12400.187346,12347.055928,12373.621637,12373.621637,55.13098700000046,2020-07-23 07:00:00,12414.469985,TIME_EXIT,-14.282639000000927,LOSS
2020-07-24,SHORT,2020-07-24 01:45:00,11913.720655,12108.250201,11940.572016,12024.4111085,12024.4111085,110.69045350000124,2020-07-24 07:00:00,11953.997697,TIME_EXIT,-40.27704200000153,LOSS
2020-07-28,SHORT,2020-07-28 02:45:00,12204.229536,12292.781899,12205.086494,12248.934196499999,12248.934196499999,44.70466049999777,2020-07-28 07:00:00,12145.956368,TIME_EXIT,58.27316800000153,WIN
2020-07-29,LONG,2020-07-29 02:00:00,12095.395825,12088.825811,12011.413907,12050.119859,12050.119859,45.275965999999244,2020-07-29 07:00:00,12131.102423,TIME_EXIT,35.70659800000067,WIN
2020-07-30,SHORT,2020-07-30 01:15:00,12169.094244,12213.370425,12170.80816,12192.0892925,12192.0892925,22.99504850000085,2020-07-30 07:00:00,12081.684492,TIME_EXIT,87.40975199999957,WIN
2020-08-05,LONG,2020-08-05 01:30:00,12696.12363,12686.411435,12632.423059,12659.417247000001,12659.417247000001,36.70638299999882,2020-08-05 07:00:00,12689.267963,TIME_EXIT,-6.855666999999812,LOSS
2020-08-11,LONG,2020-08-11 02:30:00,12714.691061,12711.54888,12635.56524,12673.55706,12673.55706,41.13400100000035,2020-08-11 06:30:00,12673.55706,STOP_LOSS,-41.13400100000035,LOSS
2020-08-12,LONG,2020-08-12 02:00:00,12511.877584,12510.734973,12429.895235,12470.315104000001,12470.315104000001,41.562479999998686,2020-08-12 07:00:00,12527.017182,TIME_EXIT,15.13959799999975,WIN
2020-08-17,LONG,2020-08-17 02:15:00,12790.960354,12785.818604,12739.2572,12762.537902,12762.537902,28.422452000000703,2020-08-17 07:00:00,12809.242132,TIME_EXIT,18.281777999998667,WIN
2020-08-21,SHORT,2020-08-21 02:15:00,13113.748,13167.450723,13127.744986,13147.5978545,13147.5978545,33.84985450000022,2020-08-21 07:00:00,13048.904818,TIME_EXIT,64.8431819999987,WIN
2020-08-24,LONG,2020-08-24 01:00:00,13272.8566,13271.428336,13216.583002,13244.005669,13244.005669,28.850930999999036,2020-08-24 07:00:00,13349.982852,TIME_EXIT,77.12625200000002,WIN
2020-08-26,LONG,2020-08-26 03:30:00,13442.248701,13434.821729,13402.257311,13418.539519999998,13418.539519999998,23.70918100000199,2020-08-26 07:00:00,13429.965631,TIME_EXIT,-12.283070000001317,LOSS
2020-09-01,LONG,2020-09-01 01:30:00,13925.858864,13910.719266,13822.452556,13866.585911,13866.585911,59.27295299999969,2020-09-01 07:00:00,13963.279379,TIME_EXIT,37.420514999999796,WIN
2020-09-02,LONG,2020-09-02 02:15:00,14191.801606,14188.08812,14078.397451,14133.2427855,14133.2427855,58.558820500000365,2020-09-02 07:00:00,14204.370328,TIME_EXIT,12.56872199999998,WIN
2020-09-03,SHORT,2020-09-03 04:00:00,14102.96359,14212.654259,14122.673632,14167.6639455,14167.6639455,64.70035550000102,2020-09-03 07:00:00,14020.409935,TIME_EXIT,82.55365499999971,WIN
2020-09-04,LONG,2020-09-04 02:15:00,13409.398631,13379.976394,13234.293474,13307.134934,13307.134934,102.26369700000032,2020-09-04 06:15:00,13307.134934,STOP_LOSS,-102.26369700000032,LOSS
2020-09-08,SHORT,2020-09-08 03:00:00,13090.324471,13235.721738,13106.035374,13170.878556,13170.878556,80.55408499999976,2020-09-08 07:00:00,12758.681589,TIME_EXIT,331.6428820000001,WIN
2020-09-09,LONG,2020-09-09 02:30:00,12826.381299,12752.968534,12569.293794,12661.131163999999,12661.131163999999,165.25013500000205,2020-09-09 07:00:00,12850.947439,TIME_EXIT,24.566139999998995,WIN
2020-09-10,SHORT,2020-09-10 02:45:00,12908.934954,13080.612277,12944.070246,13012.3412615,13012.3412615,103.40630749999946,2020-09-10 05:00:00,13012.3412615,STOP_LOSS,-103.40630749999946,LOSS
2020-09-11,LONG,2020-09-11 01:00:00,12892.652745,12875.513578,12774.392492,12824.953035,12824.953035,67.69970999999896,2020-09-11 07:00:00,12876.941842,TIME_EXIT,-15.710902999999234,LOSS
2020-09-14,LONG,2020-09-14 01:00:00,12848.979728,12846.376994,12745.827214,12796.102104000001,12796.102104000001,52.87762399999883,2020-09-14 04:30:00,12796.102104000001,STOP_LOSS,-52.87762399999883,LOSS
2020-09-15,LONG,2020-09-15 01:00:00,12950.213594,12944.208195,12849.265699,12896.736947,12896.736947,53.47664700000132,2020-09-15 07:00:00,13034.575148,TIME_EXIT,84.36155399999916,WIN
2020-09-16,LONG,2020-09-16 03:00:00,13168.409751,13150.679526,13027.139893,13088.9097095,13088.9097095,79.5000414999995,2020-09-16 07:00:00,13139.526642,TIME_EXIT,-28.883108999998512,LOSS
2020-09-17,SHORT,2020-09-17 01:00:00,12657.378908,12908.747745,12657.66488,12783.2063125,12783.2063125,125.82740449999983,2020-09-17 07:00:00,12607.047947,TIME_EXIT,50.33096100000148,WIN
2020-09-21,SHORT,2020-09-21 01:15:00,12436.609009,12571.587497,12445.760093,12508.673795,12508.673795,72.06478600000082,2020-09-21 07:00:00,12299.628722,TIME_EXIT,136.98028700000032,WIN
2020-09-23,LONG,2020-09-23 01:00:00,12736.87895,12727.727866,12669.675677,12698.7017715,12698.7017715,38.17717850000008,2020-09-23 07:00:00,12738.022835,TIME_EXIT,1.1438849999995,WIN
2020-09-25,SHORT,2020-09-25 01:00:00,12475.501116,12555.859071,12492.659398,12524.259234500001,12524.259234500001,48.75811850000173,2020-09-25 07:00:00,12458.056862,TIME_EXIT,17.444254,WIN
2020-09-28,LONG,2020-09-28 01:00:00,12815.807049,12801.50848,12743.17032,12772.3394,12772.3394,43.467648999998346,2020-09-28 07:00:00,12984.81613,TIME_EXIT,169.00908100000015,WIN
2020-09-29,SHORT,2020-09-29 01:30:00,13020.27658,13091.769423,13036.290977,13064.030200000001,13064.030200000001,43.75362000000132,2020-09-29 07:00:00,12984.244187,TIME_EXIT,36.0323929999995,WIN
2020-09-30,SHORT,2020-09-30 01:00:00,12794.645167,13071.179484,12847.549871,12959.3646775,12959.3646775,164.71951049999916,2020-09-30 07:00:00,12893.305291,TIME_EXIT,-98.660124,LOSS
2020-10-01,LONG,2020-10-01 01:00:00,13141.814413,13129.231673,13051.447459,13090.339566,13090.339566,51.4748469999995,2020-10-01 07:00:00,13219.026684,TIME_EXIT,77.21227100000033,WIN
2020-10-02,SHORT,2020-10-02 01:00:00,13001.116498,13262.208361,13100.062593,13181.135477,13181.135477,180.0189790000004,2020-10-02 07:00:00,12969.373676,TIME_EXIT,31.74282200000016,WIN
2020-10-05,SHORT,2020-10-05 02:00:00,12919.614657,13001.116498,12927.907827,12964.5121625,12964.5121625,44.89750549999917,2020-10-05 04:30:00,12964.5121625,STOP_LOSS,-44.89750549999917,LOSS
2020-10-07,LONG,2020-10-07 01:00:00,12944.494166,12928.193798,12834.109217,12881.151507499999,12881.151507499999,63.34265850000156,2020-10-07 07:00:00,13001.974412,TIME_EXIT,57.48024599999917,WIN
2020-10-08,LONG,2020-10-08 01:00:00,13198.436745,13178.70472,13124.370159,13151.5374395,13151.5374395,46.89930550000099,2020-10-08 07:00:00,13227.891796,TIME_EXIT,29.455050999999003,WIN
2020-10-12,LONG,2020-10-12 01:00:00,13474.399119,13471.253434,13403.76419,13437.508812,13437.508812,36.890306999999666,2020-10-12 07:00:00,13633.399202,TIME_EXIT,159.0000830000008,WIN
2020-10-13,LONG,2020-10-13 03:30:00,13884.482067,13861.890328,13765.803947,13813.8471375,13813.8471375,70.6349295,2020-10-13 07:00:00,13949.969511,TIME_EXIT,65.4874439999985,WIN
2020-10-15,SHORT,2020-10-15 01:45:00,13546.463905,13700.030532,13568.483701,13634.2571165,13634.2571165,87.79321150000033,2020-10-15 07:00:00,13483.550203,TIME_EXIT,62.91370199999983,WIN
2020-10-19,LONG,2020-10-19 02:00:00,13653.131227,13636.258916,13570.771471,13603.5151935,13603.5151935,49.61603350000041,2020-10-19 07:00:00,13629.109631,TIME_EXIT,-24.0215960000005,LOSS
2020-10-21,SHORT,2020-10-21 02:00:00,13371.735396,13434.93507,13372.879282,13403.907176,13403.907176,32.17178000000058,2020-10-21 07:00:00,13316.25695,TIME_EXIT,55.47844599999917,WIN
2020-10-26,SHORT,2020-10-26 02:00:00,13248.195764,13313.397236,13266.783903,13290.0905695,13290.0905695,41.894805500000075,2020-10-26 07:00:00,13221.600426,TIME_EXIT,26.595337999999174,WIN
2020-10-29,LONG,2020-10-29 01:00:00,12885.584064,12873.001323,12773.769257,12823.38529,12823.38529,62.19877400000041,2020-10-29 06:15:00,12823.38529,STOP_LOSS,-62.19877400000041,LOSS
2020-10-30,SHORT,2020-10-30 01:00:00,12645.368111,12854.985127,12762.616373,12808.80075,12808.80075,163.43263900000056,2020-10-30 05:00:00,12808.80075,STOP_LOSS,-163.43263900000056,LOSS
2020-11-02,LONG,2020-11-02 01:45:00,12690.551588,12682.258418,12564.438212,12623.348315,12623.348315,67.20327300000099,2020-11-02 07:00:00,12746.316005,TIME_EXIT,55.76441700000032,WIN
2020-11-03,LONG,2020-11-03 02:30:00,12738.022835,12726.583981,12658.808765,12692.696372999999,12692.696372999999,45.3264620000009,2020-11-03 07:00:00,12734.305208,TIME_EXIT,-3.717626999999993,LOSS
2020-11-05,LONG,2020-11-05 01:15:00,13732.059325,13711.755358,13464.962064,13588.358711,13588.358711,143.7006139999994,2020-11-05 07:00:00,13811.273396,TIME_EXIT,79.21407100000033,WIN
2020-11-06,SHORT,2020-11-06 03:45:00,13618.242719,13820.138508,13625.106032,13722.62227,13722.62227,104.37955099999999,2020-11-06 07:00:00,13662.282311,TIME_EXIT,-44.039592000000994,LOSS
2020-11-10,SHORT,2020-11-10 04:00:00,13355.149057,13605.088036,13362.01237,13483.550202999999,13483.550202999999,128.40114599999833,2020-11-10 07:00:00,13299.956582,TIME_EXIT,55.19247499999983,WIN
2020-11-11,LONG,2020-11-11 02:30:00,13411.771389,13381.172452,13245.907993,13313.5402225,13313.5402225,98.23116649999974,2020-11-11 07:00:00,13474.68509,TIME_EXIT,62.91370100000131,WIN
2020-11-12,LONG,2020-11-12 03:30:00,13625.106032,13615.097034,13476.400919,13545.7489765,13545.7489765,79.35705550000057,2020-11-12 07:00:00,13600.798466,TIME_EXIT,-24.307565999999497,LOSS
2020-11-13,LONG,2020-11-13 01:00:00,13580.78047,13577.920756,13503.282228,13540.601492,13540.601492,40.178977999999915,2020-11-13 07:00:00,13611.093435,TIME_EXIT,30.312965000000986,WIN
