date,time,setup_type,candle_830_open,candle_830_high,candle_830_low,candle_830_close,next_candle_open,next_candle_high,next_candle_low,next_candle_close,prev5_max_high,prev5_min_low,year
2023-10-23,08:30:00,bearish_830_to_bullish_breakout,15859.554479,15889.150292,15763.707489,15773.753774,15774.296816,15903.269396,15768.866392,15896.481365,15887.521165,15833.759963,2023
2023-11-07,08:30:00,bearish_830_to_bullish_breakout,16590.761126,16603.251102,16534.556233,16578.542671,16578.542671,16620.62846,16555.463367,16614.654993,16600.264368,16530.754936,2023
2023-11-09,08:30:00,bearish_830_to_bullish_breakout,16730.594554,16746.885827,16688.237244,16703.442432,16703.713953,16750.687124,16692.581583,16750.687124,16737.654106,16699.912656,2023
2023-11-23,08:30:00,bullish_830_to_bearish_breakdown,17445.781448,17452.569479,17437.092769,17446.596012,17446.867533,17448.768182,17436.821248,17438.178854,17455.284691,17439.264939,2023
2024-02-08,08:30:00,bearish_830_to_bullish_breakout,19120.413371,19138.101575,19090.397023,19102.457163,19102.725166,19137.297566,19100.581141,19136.493557,19120.949377,19073.512828,2024
2024-03-07,08:30:00,bearish_830_to_bullish_breakout,19491.597668,19538.230208,19469.889417,19470.961429,19470.961429,19525.634062,19423.52488,19502.853798,19498.297746,19422.720871,2024
2024-03-08,08:30:00,bearish_830_to_bullish_breakout,19637.123353,19674.643787,19604.962981,19627.475241,19627.743244,19714.308246,19622.919188,19711.628215,19698.496063,19522.418025,2024
2024-03-11,08:30:00,bullish_830_to_bearish_breakdown,19270.763111,19296.223406,19196.526252,19273.175139,19274.783158,19297.563422,19187.146143,19188.486159,19285.771285,19212.070432,2024
2024-05-31,08:30:00,bullish_830_to_bearish_breakdown,19673.281447,19704.215527,19645.2557,19689.938259,19690.202653,19693.110985,19595.814051,19611.942075,19743.081421,19626.748131,2024
2024-06-05,08:30:00,bearish_830_to_bullish_breakout,19933.973776,19938.204077,19896.958638,19918.903327,19917.845752,19945.342711,19902.775303,19943.491954,19939.261653,19859.150318,2024
2024-06-20,08:30:00,bullish_830_to_bearish_breakdown,21132.137851,21148.577408,21082.819178,21147.533627,21147.272681,21150.404026,21112.045058,21120.39531,21194.764736,21129.267452,2024
2024-07-31,08:30:00,bearish_830_to_bullish_breakout,20219.872883,20264.494539,20156.202215,20175.251226,20175.251226,20256.927123,20174.207445,20239.965675,20229.266915,20092.009658,2024
2024-08-19,08:30:00,bullish_830_to_bearish_breakdown,20462.81301,20475.860278,20400.186124,20463.073955,20463.073955,20483.427693,20432.543349,20445.329671,20498.562524,20458.89883,2024
2024-09-20,08:30:00,bullish_830_to_bearish_breakdown,20666.61071,20715.608165,20662.226728,20677.441727,20676.668083,20706.582318,20621.481476,20632.312492,20707.871725,20643.659271,2024
2024-10-08,08:30:00,bearish_830_to_bullish_breakout,20737.012317,20749.906384,20702.456217,20735.980791,20736.496554,20793.48833,20705.03503,20791.42528,20740.622655,20688.530624,2024
2024-10-29,08:30:00,bearish_830_to_bullish_breakout,21157.616785,21173.605428,21076.384162,21134.149583,21135.181108,21169.479326,21111.971787,21160.969242,21159.679835,21123.834329,2024
2024-11-12,08:30:00,bearish_830_to_bullish_breakout,21883.036998,21911.146065,21849.254543,21882.263354,21882.005473,21921.7192,21868.337762,21904.699031,21902.378099,21859.054034,2024
2024-12-17,08:30:00,bullish_830_to_bearish_breakdown,22727.598392,22756.996865,22670.090853,22750.29195,22750.034069,22757.770509,22694.847462,22698.4578,22762.154492,22720.377714,2024
2025-01-24,08:30:00,bearish_830_to_bullish_breakout,22726.882056,22735.387529,22681.004049,22709.613368,22712.190784,22761.934915,22712.190784,22741.315586,22735.64527,22677.137925,2025
2025-02-14,08:30:00,bearish_830_to_bullish_breakout,22792.606166,22823.53516,22774.04877,22779.976827,22780.234569,22827.143542,22780.234569,22812.45227,22804.977764,22753.429441,2025
2025-03-05,08:30:00,bullish_830_to_bearish_breakdown,21053.623515,21089.191858,20942.794622,21061.355764,21060.84028,21067.026079,20897.947582,20945.887522,21123.21375,21010.580666,2025
2025-03-10,08:30:00,bullish_830_to_bearish_breakdown,20496.643893,20520.871605,20400.248531,20497.417118,20498.963568,20514.685806,20355.659232,20403.34143,20559.532846,20476.024564,2025
2025-03-19,08:30:00,bearish_830_to_bullish_breakout,20186.856088,20213.123789,20102.442406,20122.334452,20123.099531,20243.726937,20119.019111,20221.794681,20189.916403,20139.421209,2025
2025-03-26,08:30:00,bullish_830_to_bearish_breakdown,20849.92428,20886.648057,20823.401552,20856.554962,20856.554962,20865.735906,20714.250327,20724.961428,20898.379263,20847.88407,2025
2025-04-07,08:30:00,bearish_830_to_bullish_breakout,17265.275622,17321.381392,17008.719237,17092.36784,17092.36784,17643.98957,17038.047253,17620.782184,17577.427725,17250.994153,2025
2025-04-08,08:30:00,bearish_830_to_bullish_breakout,18515.414191,18567.949594,18422.329618,18498.837486,18496.797276,18632.471229,18457.268211,18614.619393,18535.306237,18286.400638,2025
2025-04-16,08:30:00,bullish_830_to_bearish_breakdown,18957.884696,19055.049689,18946.663542,19010.930151,19012.205283,19019.090991,18895.658296,18896.423375,19089.47823,18947.683647,2025
2025-04-28,08:30:00,bullish_830_to_bearish_breakdown,19941.26583,19993.291181,19874.448959,19991.761024,19991.505997,20017.518673,19844.865916,19856.597123,19962.94306,19875.469064,2025
2025-05-06,08:30:00,bullish_830_to_bearish_breakdown,20193.48677,20263.363956,20177.420117,20246.022173,20247.55233,20260.303641,20144.011682,20154.467757,20248.317409,20181.755563,2025
2025-05-20,08:30:00,bullish_830_to_bearish_breakdown,21843.506464,21870.79427,21821.319182,21844.781595,21844.016516,21863.398509,21784.085353,21824.889549,21902.672548,21835.345624,2025
2025-05-22,08:30:00,bearish_830_to_bullish_breakout,21596.896101,21646.116163,21538.240069,21583.379711,21594.345839,21720.583822,21573.688715,21713.443087,21653.511924,21463.007332,2025
2025-05-28,08:30:00,bullish_830_to_bearish_breakdown,21937.611142,22001.112672,21922.564594,21974.844971,21975.61005,21978.160312,21882.780503,21899.102181,21970.509525,21920.014332,2025
2025-07-11,08:30:00,bearish_830_to_bullish_breakout,23142.199476,23185.625342,23097.51123,23104.075605,23103.570653,23194.966953,23089.431999,23191.179813,23146.744043,23107.862744,2025
2025-08-18,08:30:00,bullish_830_to_bearish_breakdown,24003.64747,24053.132759,24003.394994,24011.979177,24011.979177,24040.508961,23970.068167,23984.206821,24024.098023,23988.498912,2025
2025-08-25,08:30:00,bearish_830_to_bullish_breakout,23728.701144,23751.171505,23675.428715,23713.30011,23712.542682,23752.433884,23680.478234,23752.181409,23731.983331,23695.12184,2025
2025-09-11,08:30:00,bearish_830_to_bullish_breakout,24214.717377,24235.167931,24147.811246,24161.697425,24161.192473,24225.321368,24146.548867,24217.242137,24215.474805,24074.088265,2025
2025-09-19,08:30:00,bearish_830_to_bullish_breakout,24767.75,24783.25,24737.5,24767.0,24767.0,24817.5,24747.5,24791.0,24784.75,24734.0,2025
2025-10-17,08:30:00,bearish_830_to_bullish_breakout,24736.25,24818.5,24672.5,24694.0,24693.0,24889.75,24678.0,24822.25,24802.75,24718.5,2025
2025-11-05,08:30:00,bearish_830_to_bullish_breakout,25542.25,25576.5,25488.0,25526.25,25528.25,25696.0,25522.0,25696.0,25596.0,25514.0,2025
