date,entry_time,direction,entry_price,stop_loss,take_profit,bias,swing_low,swing_high,ote_zone,risk,result,exit_time,exit_price,pnl,pnl_points
2020-11-25,2020-11-25 09:50:00+01:00,LONG,13885.625952,13810.276995,13913.69976234,BULLISH,13815.276995,13892.775237,"(np.float64(13863.170908556), np.float64(13876.50060618))",75.34895700000015,WIN,2020-11-25 15:25:00+01:00,13913.69976234,28.07381033999991,28.07381033999991
2020-12-01,2020-12-01 11:30:00+01:00,LONG,14221.928286,14103.969594,14279.30272298,BULLISH,14108.969594,14243.090168,"(np.float64(14191.856108732001), np.float64(14214.92484746))",117.95869200000016,WIN,2020-12-01 12:10:00+01:00,14279.30272298,57.37443698000061,57.37443698000061
2020-12-02,2020-12-02 08:20:00+01:00,LONG,14197.048777,14079.090085,14296.915699480001,BULLISH,14084.090085,14251.669309,"(np.float64(14187.654045432), np.float64(14216.477671960001))",117.95869200000016,WIN,2020-12-03 09:30:00+01:00,14296.915699480001,99.86692248000145,99.86692248000145
2020-12-03,2020-12-03 10:30:00+01:00,LONG,14320.016467,14234.658511,14372.946908380001,BULLISH,14239.658511,14344.610005,"(np.float64(14304.518534292), np.float64(14322.57019126))",85.35795599999983,LOSS,2020-12-03 15:50:00+01:00,14234.658511,-85.35795599999983,-85.35795599999983
2020-12-07,2020-12-07 09:50:00+01:00,SHORT,14376.92477,14431.96976,14289.68634267,BEARISH,14318.872581,14426.96976,"(np.float64(14385.676637622), np.float64(14404.26935241))",55.044990000000325,LOSS,2020-12-08 13:05:00+01:00,14431.96976,-55.044990000000325,-55.044990000000325
2020-12-08,2020-12-08 08:40:00+01:00,LONG,14372.063257,14295.856385,14424.702007259999,BULLISH,14300.856385,14398.372623,"(np.float64(14361.121420083999), np.float64(14377.89421302))",76.20687200000066,WIN,2020-12-08 13:05:00+01:00,14424.702007259999,52.63875025999914,52.63875025999914
2020-12-09,2020-12-09 08:40:00+01:00,LONG,14440.410415,14369.351028,14483.669304410001,BULLISH,14374.351028,14460.428411,"(np.float64(14427.546850694), np.float64(14442.35216057))",71.05938700000115,LOSS,2020-12-09 12:10:00+01:00,14369.351028,-71.05938700000115,-71.05938700000115
2020-12-11,2020-12-11 09:15:00+01:00,LONG,14103.250167,14015.032497,14170.7537094,BULLISH,14020.032497,14138.710617,"(np.float64(14093.37557516), np.float64(14113.7882118))",88.21767,LOSS,2020-12-11 12:20:00+01:00,14015.032497,-88.21767,-88.21767
2020-12-14,2020-12-14 10:10:00+01:00,LONG,14327.451723,14184.613521,14393.3595448,BULLISH,14189.613521,14350.043461,"(np.float64(14288.759223919998), np.float64(14316.353173599999))",142.83820200000082,WIN,2020-12-15 15:00:00+01:00,14393.3595448,65.90782179999951,65.90782179999951
2020-12-15,2020-12-15 08:10:00+01:00,LONG,14341.130624,14254.099643,14423.173038500001,BULLISH,14259.099643,14388.291293,"(np.float64(14338.9400827), np.float64(14361.1610465))",87.03098099999988,WIN,2020-12-15 21:45:00+01:00,14423.173038500001,82.04241450000154,82.04241450000154
2020-12-16,2020-12-16 11:10:00+01:00,LONG,14447.170673,14368.428537,14497.20957214,BULLISH,14373.428537,14470.893919,"(np.float64(14433.662143076), np.float64(14450.42618878))",78.74213600000076,WIN,2020-12-16 14:50:00+01:00,14497.20957214,50.03889913999956,50.03889913999956
2020-12-17,2020-12-17 08:10:00+01:00,LONG,14561.213745,14496.191076,14615.53426108,BULLISH,14501.191076,14591.22508,"(np.float64(14556.832090472), np.float64(14572.31793916))",65.02266899999995,WIN,2020-12-18 09:00:00+01:00,14615.53426108,54.32051608000074,54.32051608000074
2020-12-18,2020-12-18 09:35:00+01:00,LONG,14588.65268,14469.609608,14662.277628650001,BULLISH,14474.609608,14622.379703,"(np.float64(14565.931526710001), np.float64(14591.34798305))",119.04307199999857,LOSS,2020-12-18 14:55:00+01:00,14469.609608,-119.04307199999857,-119.04307199999857
2020-12-21,2020-12-21 08:50:00+01:00,SHORT,14376.572581,14466.175963,14188.56729054,BEARISH,14246.523465,14461.175963,"(np.float64(14379.178708764), np.float64(14416.09893842))",89.60338199999933,LOSS,2020-12-21 12:50:00+01:00,14466.175963,-89.60338199999933,-89.60338199999933
2020-12-23,2020-12-23 08:30:00+01:00,LONG,14536.347211,14456.747607,14579.357740079999,BULLISH,14461.747607,14554.354011,"(np.float64(14518.978364671999), np.float64(14534.906666159999))",79.59960400000091,LOSS,2020-12-23 15:55:00+01:00,14456.747607,-79.59960400000091,-79.59960400000091
2020-12-28,2020-12-28 09:35:00+01:00,LONG,14643.244726,14561.358545,14692.317546320002,BULLISH,14566.358545,14665.538861,"(np.float64(14627.651980288), np.float64(14644.710994640001))",81.88618100000167,WIN,2020-12-28 14:35:00+01:00,14692.317546320002,49.07282032000148,49.07282032000148
2022-01-03,2022-01-03 08:35:00+01:00,LONG,18809.208619,18656.731457,18942.12992846,BULLISH,18661.731457,18882.517655,"(np.float64(18798.177327364), np.float64(18836.15255342))",152.47716199999923,WIN,2022-01-04 00:25:00+01:00,18942.12992846,132.92130945999816,132.92130945999816
2022-01-04,2022-01-04 10:05:00+01:00,LONG,18805.199531,18508.395205,19051.64389101,BULLISH,18513.395205,18937.213068,"(np.float64(18775.314644334), np.float64(18848.21131677))",296.8043259999977,LOSS,2022-01-04 13:50:00+01:00,18508.395205,-296.8043259999977,-296.8043259999977
2022-01-05,2022-01-05 08:45:00+01:00,SHORT,18560.645169,18615.472404,18400.628152619996,BEARISH,18445.24071,18610.472404,"(np.float64(18547.353896892), np.float64(18575.77374826))",54.827235000000655,WIN,2022-01-05 12:40:00+01:00,18400.628152619996,160.01701638000304,160.01701638000304
2022-01-07,2022-01-07 08:20:00+01:00,LONG,18055.21373,17760.986674,18228.22591843,BULLISH,17765.986674,18129.954583,"(np.float64(17990.918841762), np.float64(18053.52132211))",294.2270559999997,LOSS,2022-01-10 06:35:00+01:00,17760.986674,-294.2270559999997,-294.2270559999997
2022-01-10,2022-01-10 09:25:00+01:00,LONG,17613.068607,17351.486981,17744.17150916,BULLISH,17356.486981,17661.750389,"(np.float64(17545.139767144), np.float64(17597.64507332))",261.58162600000287,WIN,2022-01-10 14:30:00+01:00,17744.17150916,131.10290216000067,131.10290216000067
2022-01-12,2022-01-12 10:05:00+01:00,LONG,18317.236261,18090.018246,18403.42019587,BULLISH,18095.018246,18337.854427,"(np.float64(18245.091005857998), np.float64(18286.85882899))",227.21801499999856,LOSS,2022-01-13 10:45:00+01:00,18090.018246,-227.21801499999856,-227.21801499999856
2022-01-13,2022-01-13 08:20:00+01:00,LONG,18222.449968,18008.118307,18382.61875672,BULLISH,18013.118307,18304.063543,"(np.float64(18192.922462848), np.float64(18242.96504344))",214.33166100000017,LOSS,2022-01-13 12:15:00+01:00,18008.118307,-214.33166100000017,-214.33166100000017
2022-01-17,2022-01-17 09:20:00+01:00,SHORT,17863.636601,17898.418397,17784.67761499,BEARISH,17807.795734,17893.418397,"(np.float64(17860.710539734002), np.float64(17875.43763777))",34.78179600000294,WIN,2022-01-17 22:35:00+01:00,17784.67761499,78.95898600999863,78.95898600999863
2022-01-19,2022-01-19 08:10:00+01:00,SHORT,17530.023215,17612.914066,17218.774811260002,BEARISH,17301.505204,17607.914066,"(np.float64(17490.865880716003), np.float64(17543.56820498))",82.89085100000011,WIN,2022-01-19 15:55:00+01:00,17218.774811260002,311.24840373999905,311.24840373999905
2022-01-21,2022-01-21 08:45:00+01:00,SHORT,16867.664621,17024.723598,16545.11918018,BEARISH,16646.019332,17019.723598,"(np.float64(16876.968568388), np.float64(16941.24570214))",157.0589770000006,WIN,2022-01-21 15:25:00+01:00,16545.11918018,322.5454408199985,322.5454408199985
2022-01-24,2022-01-24 08:40:00+01:00,LONG,16263.437801,15821.160857,16527.33887552,BULLISH,15826.160857,16378.269533,"(np.float64(16167.364018768001), np.float64(16262.326711040001))",442.2769439999993,LOSS,2022-01-24 12:05:00+01:00,15821.160857,-442.2769439999993,-442.2769439999993
2022-01-25,2022-01-25 08:45:00+01:00,SHORT,16257.710533,16390.428619,15962.46698207,BEARISH,16052.38796,16385.428619,"(np.float64(16258.207087261999), np.float64(16315.49008061))",132.71808599999895,LOSS,2022-01-25 14:20:00+01:00,16390.428619,-132.71808599999895,-132.71808599999895
2022-01-27,2022-01-27 11:15:00+01:00,SHORT,16368.533177,16510.128529,16170.54150704,BEARISH,16241.674181,16505.128529,"(np.float64(16404.488968064), np.float64(16449.80311592))",141.5953520000021,WIN,2022-01-27 12:35:00+01:00,16170.54150704,197.99166995999985,197.99166995999985
2022-01-31,2022-01-31 10:55:00+01:00,LONG,16854.491903,16508.146705,17043.39439863,BULLISH,16513.146705,16930.664574,"(np.float64(16771.172748041998), np.float64(16842.98582151))",346.3451979999991,WIN,2022-01-31 15:50:00+01:00,17043.39439863,188.9024956300018,188.9024956300018
2022-02-01,2022-02-01 11:50:00+01:00,LONG,17085.873548,16866.673709,17207.351775260002,BULLISH,16871.673709,17135.987147,"(np.float64(17035.019413684), np.float64(17080.48132502))",219.1998390000008,WIN,2022-02-01 16:00:00+01:00,17207.351775260002,121.47822726000231,121.47822726000231
2022-02-02,2022-02-02 08:55:00+01:00,LONG,17378.823328,17109.796254,17563.57928074,BULLISH,17114.796254,17468.168716,"(np.float64(17333.180435516002), np.float64(17393.96049898))",269.0270739999978,LOSS,2022-02-02 16:05:00+01:00,17109.796254,-269.0270739999978,-269.0270739999978
2022-02-03,2022-02-03 10:55:00+01:00,SHORT,16892.291875,17006.396339,16741.0003523,BEARISH,16796.360129,17001.396339,"(np.float64(16923.07250678), np.float64(16958.3387349))",114.10446400000001,WIN,2022-02-03 14:35:00+01:00,16741.0003523,151.29152269999759,151.29152269999759
2022-02-07,2022-02-07 08:10:00+01:00,LONG,16895.728236,16682.255665,17033.480497059998,BULLISH,16687.255665,16959.873643,"(np.float64(16855.733575404), np.float64(16902.62386762))",213.47257099999842,LOSS,2022-02-07 12:35:00+01:00,16682.255665,-213.47257099999842,-213.47257099999842
