Datetime,Open,High,Low,Close,Volume,Swing_High,Swing_Low,FVG_Bullish_Top,FVG_Bullish_Bottom,FVG_Bullish_Mean,FVG_Bearish_Top,FVG_Bearish_Bottom,FVG_Bearish_Mean,MSS_Bullish,MSS_Bearish,OB_Bullish_High,OB_Bullish_Low,OB_Bearish_High,OB_Bearish_Low
2024-07-15 09:15:00-04:00,21460.929001,21505.028766,21451.274022,21502.680258,13128,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 09:30:00-04:00,21502.941203,21536.342209,21481.543684,21495.373788,15703,21536.342209,0.0,,,,,,,0,0,,,,
2024-07-15 09:45:00-04:00,21495.895679,21521.729269,21488.067318,21520.424542,11639,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 10:00:00-04:00,21520.163597,21531.384247,21505.811602,21529.296684,11131,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 10:15:00-04:00,21528.513848,21547.040969,21519.902651,21523.555886,14424,21547.040969,0.0,,,,,,,0,0,,,,
2024-07-15 10:30:00-04:00,21523.816832,21541.039225,21466.408853,21471.366815,17984,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 10:45:00-04:00,21470.844924,21502.158367,21404.042913,21494.851897,48566,0.0,21404.042913,,,,21519.902651,21502.158367,21511.030509,0,0,,,,
2024-07-15 11:00:00-04:00,21495.373788,21508.16011,21485.979755,21507.377274,10400,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 11:15:00-04:00,21507.116329,21523.816832,21503.984985,21521.990214,3220,0.0,0.0,21503.984985,21502.158367,21503.071676,,,,0,0,,,,
2024-07-15 11:30:00-04:00,21522.512105,21534.254646,21520.685487,21522.512105,3035,21534.254646,0.0,21520.685487,21508.16011,21514.4227985,,,,0,0,,,,
2024-07-15 11:45:00-04:00,21522.512105,21530.07952,21517.815089,21528.252903,911,0.0,21517.815089,,,,,,,0,0,,,,
2024-07-15 13:00:00-04:00,21531.123302,21543.126788,21527.209121,21540.77828,1366,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 13:15:00-04:00,21540.77828,21550.955149,21540.517335,21549.911367,840,0.0,0.0,21540.517335,21530.07952,21535.298427499998,,,,0,0,,,,
2024-07-15 13:30:00-04:00,21550.433258,21550.955149,21533.732755,21537.907881,1243,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 13:45:00-04:00,21538.168826,21542.865843,21533.47181,21538.168826,370,0.0,21533.47181,,,,,,,0,0,,,,
2024-07-15 14:00:00-04:00,21537.646936,21541.561116,21534.776537,21541.039225,282,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 14:15:00-04:00,21540.77828,21543.648679,21538.690717,21543.648679,356,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 14:30:00-04:00,21543.909624,21547.301914,21542.083007,21545.997187,334,21547.301914,0.0,21542.083007,21541.561116,21541.822061500003,,,,0,0,,,,
2024-07-15 14:45:00-04:00,21546.258132,21546.519078,21533.47181,21535.037482,1205,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 15:00:00-04:00,21535.298427,21542.343952,21531.123302,21538.429772,913,0.0,21531.123302,,,,,,,0,0,,,,
2024-07-15 15:15:00-04:00,21537.38599,21543.909624,21535.298427,21537.125045,950,21543.909624,0.0,,,,,,,0,0,,,,
2024-07-15 15:30:00-04:00,21536.603154,21537.646936,21521.990214,21523.294941,1007,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 15:45:00-04:00,21523.033996,21533.732755,21521.729269,21530.601411,368,0.0,21521.729269,,,,21535.298427,21533.732755,21534.515591000003,0,0,,,,
2024-07-15 16:00:00-04:00,21531.384247,21540.517335,21531.384247,21533.47181,795,21540.517335,0.0,,,,,,,0,0,,,,
2024-07-15 16:15:00-04:00,21533.47181,21536.081264,21522.77305,21531.645192,1649,0.0,21522.77305,,,,,,,0,0,,,,
2024-07-15 16:30:00-04:00,21531.123302,21538.951662,21530.601411,21534.254646,1295,21538.951662,0.0,,,,,,,0,0,,,,
2024-07-15 16:45:00-04:00,21533.732755,21536.603154,21530.862356,21536.081264,1568,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 17:00:00-04:00,21536.081264,21553.564602,21536.081264,21553.042712,1919,0.0,0.0,,,,,,,1,0,,,,
2024-07-15 17:15:00-04:00,21552.520821,21555.652165,21545.214351,21555.130275,658,0.0,0.0,21545.214351,21536.603154,21540.9087525,,,,0,0,,,,
2024-07-15 17:30:00-04:00,21555.130275,21555.913111,21545.736242,21551.47704,550,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 17:45:00-04:00,21550.955149,21559.3054,21550.955149,21557.739728,367,21559.3054,0.0,,,,,,,0,0,,,,
2024-07-15 18:00:00-04:00,21557.217837,21558.261619,21543.648679,21548.867586,668,0.0,21543.648679,,,,,,,0,0,,,,
2024-07-15 18:15:00-04:00,21548.345695,21555.913111,21546.258132,21552.259876,407,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 18:30:00-04:00,21552.520821,21556.695947,21549.650422,21551.216094,325,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 18:45:00-04:00,21551.47704,21557.478783,21548.867586,21551.47704,426,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 19:00:00-04:00,21551.737985,21557.478783,21547.823805,21556.695947,433,0.0,21547.823805,,,,,,,0,0,,,,
2024-07-15 19:15:00-04:00,21557.217837,21557.478783,21548.08475,21548.345695,311,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 19:30:00-04:00,21547.823805,21551.737985,21546.258132,21547.301914,263,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 19:45:00-04:00,21547.562859,21550.433258,21542.343952,21542.865843,468,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 20:00:00-04:00,21543.387734,21547.301914,21540.517335,21543.126788,548,0.0,21540.517335,,,,,,,0,0,,,,
2024-07-15 20:15:00-04:00,21542.865843,21546.780023,21542.343952,21546.780023,231,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 20:30:00-04:00,21547.040969,21553.303657,21542.604897,21551.47704,541,21553.303657,0.0,,,,,,,0,0,,,,
2024-07-15 20:45:00-04:00,21551.737985,21552.259876,21536.8641,21543.909624,750,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 21:00:00-04:00,21543.909624,21545.214351,21527.991957,21529.818575,1101,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 21:15:00-04:00,21530.07952,21536.081264,21526.426285,21532.688974,758,0.0,0.0,,,,21536.8641,21536.081264,21536.472682,0,0,,,,
2024-07-15 21:30:00-04:00,21533.47181,21537.38599,21521.468324,21524.338722,880,21537.38599,0.0,,,,,,,0,1,,,,
2024-07-15 21:45:00-04:00,21524.860613,21528.774794,21515.727526,21522.77305,881,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 22:00:00-04:00,21522.77305,21523.033996,21463.538454,21467.71358,3785,0.0,21463.538454,,,,,,,0,0,,,,
2024-07-15 22:15:00-04:00,21467.71358,21497.461351,21466.930744,21493.286225,1835,0.0,0.0,,,,21515.727526,21497.461351,21506.5944385,0,0,,,,
2024-07-15 22:30:00-04:00,21494.330006,21502.419312,21486.2407,21492.242444,1786,21502.419312,0.0,,,,,,,0,0,,,,
2024-07-15 22:45:00-04:00,21492.503389,21500.592695,21480.238957,21482.587465,1494,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 23:00:00-04:00,21482.848411,21488.067318,21441.097154,21456.49293,4705,0.0,21441.097154,,,,,,,0,0,,,,
2024-07-15 23:15:00-04:00,21456.231984,21483.109356,21448.664569,21469.279252,2435,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 23:30:00-04:00,21470.062088,21476.846667,21461.711837,21475.02005,1357,0.0,0.0,,,,,,,0,0,,,,
2024-07-15 23:45:00-04:00,21474.237214,21508.16011,21462.494673,21504.24593,2466,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 00:00:00-04:00,21504.767821,21512.857127,21490.154881,21496.678515,1814,21512.857127,0.0,21490.154881,21476.846667,21483.500774,,,,0,0,,,,
2024-07-16 00:15:00-04:00,21497.461351,21507.899165,21496.156624,21496.93946,1023,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 00:30:00-04:00,21496.678515,21497.722296,21476.585722,21486.762591,1591,0.0,21476.585722,,,,,,,0,0,,,,
2024-07-16 00:45:00-04:00,21487.545427,21504.506875,21487.023536,21502.680258,1495,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 01:00:00-04:00,21501.897422,21515.988471,21497.983241,21509.464837,2045,0.0,0.0,21497.983241,21497.722296,21497.8527685,,,,0,0,,,,
2024-07-16 01:15:00-04:00,21509.464837,21530.340466,21505.289711,21530.07952,1836,0.0,0.0,21505.289711,21504.506875,21504.898293,,,,0,0,,,,
2024-07-16 01:30:00-04:00,21530.601411,21538.951662,21522.77305,21527.209121,1856,21538.951662,0.0,21522.77305,21515.988471,21519.3807605,,,,0,0,,,,
2024-07-16 01:45:00-04:00,21527.470067,21533.210865,21517.554143,21522.25116,1135,0.0,21517.554143,,,,,,,0,0,,,,
2024-07-16 02:00:00-04:00,21522.77305,21541.039225,21522.77305,21531.906138,2525,21541.039225,0.0,,,,,,,0,0,,,,
2024-07-16 02:15:00-04:00,21531.906138,21538.951662,21519.641706,21529.55763,2214,0.0,21519.641706,,,,,,,0,0,,,,
2024-07-16 02:30:00-04:00,21528.774794,21538.429772,21519.902651,21529.296684,2158,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 02:45:00-04:00,21529.035739,21535.298427,21526.948176,21533.993701,978,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 03:00:00-04:00,21534.254646,21539.995444,21528.252903,21532.949919,1755,21539.995444,0.0,,,,,,,0,0,,,,
2024-07-16 03:15:00-04:00,21533.47181,21538.429772,21528.252903,21534.776537,1252,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 03:30:00-04:00,21531.906138,21557.739728,21475.802886,21555.652165,8255,21557.739728,21475.802886,,,,,,,0,0,,,,
2024-07-16 03:45:00-04:00,21555.913111,21556.695947,21523.294941,21541.300171,3684,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 04:00:00-04:00,21541.561116,21548.345695,21524.860613,21544.17057,3510,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 04:15:00-04:00,21544.17057,21554.869329,21538.429772,21552.781766,4477,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 04:30:00-04:00,21553.303657,21590.096952,21533.47181,21534.776537,41103,21590.096952,0.0,,,,,,,0,0,,,,
2024-07-16 04:45:00-04:00,21535.037482,21553.042712,21467.452635,21482.065575,37105,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 05:00:00-04:00,21481.804629,21496.678515,21382.384448,21398.824006,45991,0.0,21382.384448,,,,21533.47181,21496.678515,21515.075162499998,0,0,,,,
2024-07-16 05:15:00-04:00,21400.128732,21454.666312,21389.429973,21422.309088,33472,0.0,0.0,,,,21467.452635,21454.666312,21461.0594735,0,0,,,,
2024-07-16 05:30:00-04:00,21422.309088,21481.021793,21406.913312,21459.363329,28069,21481.021793,0.0,,,,,,,0,0,,,,
2024-07-16 05:45:00-04:00,21459.885219,21477.629504,21431.18123,21441.358099,19567,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 06:00:00-04:00,21441.097154,21511.030509,21421.004361,21474.498159,27074,21511.030509,21421.004361,,,,,,,0,0,,,,
2024-07-16 06:15:00-04:00,21474.759105,21482.848411,21448.925514,21457.01482,15120,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 06:30:00-04:00,21457.275766,21465.365072,21424.135705,21444.489443,16471,0.0,21424.135705,,,,,,,0,0,,,,
2024-07-16 06:45:00-04:00,21445.011334,21476.846667,21442.40188,21450.230241,12701,21476.846667,0.0,,,,,,,0,0,,,,
2024-07-16 07:00:00-04:00,21450.491186,21467.71358,21390.995645,21417.612071,16620,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 07:15:00-04:00,21417.873017,21428.310831,21366.205836,21384.472011,20811,0.0,0.0,,,,21442.40188,21428.310831,21435.3563555,0,0,,,,
2024-07-16 07:30:00-04:00,21384.211066,21415.785454,21360.465038,21369.859071,19700,0.0,21360.465038,,,,,,,0,0,,,,
2024-07-16 07:45:00-04:00,21370.641907,21448.403624,21368.032454,21445.011334,18119,21448.403624,0.0,,,,,,,0,0,,,,
2024-07-16 08:00:00-04:00,21444.489443,21444.489443,21412.132219,21422.309088,11553,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 08:15:00-04:00,21422.309088,21427.78894,21397.780224,21409.26182,11178,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 08:30:00-04:00,21409.783711,21422.570033,21392.300372,21404.303858,10595,0.0,21392.300372,,,,,,,0,0,,,,
2024-07-16 08:45:00-04:00,21403.781967,21433.268793,21401.694405,21424.135705,10284,21433.268793,0.0,,,,,,,0,0,,,,
2024-07-16 09:00:00-04:00,21423.87476,21423.87476,21401.694405,21407.957093,9166,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 09:15:00-04:00,21408.218039,21447.098897,21382.645394,21433.007847,15889,0.0,21382.645394,,,,,,,0,0,,,,
2024-07-16 09:30:00-04:00,21432.746902,21486.762591,21425.440432,21482.587465,16356,0.0,0.0,21425.440432,21423.87476,21424.657595999997,,,,0,0,,,,
2024-07-16 09:45:00-04:00,21482.587465,21491.720553,21456.753875,21491.459607,16470,0.0,0.0,21456.753875,21447.098897,21451.926386,,,,0,0,,,,
2024-07-16 10:00:00-04:00,21491.459607,21495.112842,21462.233727,21480.499902,12449,21495.112842,0.0,,,,,,,0,0,,,,
2024-07-16 10:15:00-04:00,21480.238957,21483.370301,21458.841438,21479.456121,9890,0.0,21458.841438,,,,,,,0,0,,,,
2024-07-16 10:30:00-04:00,21479.456121,21497.722296,21463.538454,21479.717066,13187,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 10:45:00-04:00,21480.238957,21516.771307,21462.233727,21501.375531,28518,21516.771307,21462.233727,,,,,,,0,0,,,,
2024-07-16 11:00:00-04:00,21501.636476,21510.508619,21487.545427,21499.809859,10974,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 11:15:00-04:00,21499.809859,21508.16011,21493.02528,21501.375531,1984,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 11:30:00-04:00,21500.85364,21503.724039,21496.678515,21499.548914,1070,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 11:45:00-04:00,21499.548914,21499.548914,21489.893935,21489.893935,816,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 13:00:00-04:00,21492.503389,21499.548914,21479.717066,21492.503389,1174,0.0,21479.717066,,,,,,,0,0,,,,
2024-07-16 13:15:00-04:00,21492.503389,21495.112842,21487.284482,21491.198662,445,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 13:30:00-04:00,21490.937717,21495.373788,21488.589209,21492.764334,365,21495.373788,0.0,,,,,,,0,0,,,,
2024-07-16 13:45:00-04:00,21492.764334,21492.764334,21487.545427,21490.415826,324,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 14:00:00-04:00,21490.937717,21491.720553,21471.888706,21473.976269,863,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 14:15:00-04:00,21474.498159,21477.629504,21457.01482,21467.452635,1205,0.0,21457.01482,,,,21487.545427,21477.629504,21482.5874655,0,0,,,,
2024-07-16 14:30:00-04:00,21466.408853,21472.149651,21464.060345,21467.71358,616,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 14:45:00-04:00,21467.974525,21471.62776,21464.060345,21465.626017,410,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 15:00:00-04:00,21465.886962,21466.930744,21459.363329,21461.711837,513,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 15:15:00-04:00,21462.233727,21466.408853,21457.536711,21464.32129,414,0.0,21457.536711,,,,,,,0,0,,,,
2024-07-16 15:30:00-04:00,21464.582236,21480.238957,21464.582236,21478.151394,749,21480.238957,0.0,,,,,,,0,0,,,,
2024-07-16 15:45:00-04:00,21477.890449,21479.456121,21463.7994,21463.7994,625,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 16:00:00-04:00,21464.582236,21464.843181,21453.361585,21455.449148,712,0.0,21453.361585,,,,,,,0,0,,,,
2024-07-16 16:15:00-04:00,21455.710094,21462.755618,21453.622531,21459.624274,572,0.0,0.0,,,,21463.7994,21462.755618,21463.277509,0,0,,,,
2024-07-16 16:30:00-04:00,21460.40711,21461.189946,21448.142678,21454.144421,832,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 16:45:00-04:00,21454.144421,21460.146165,21446.316061,21450.230241,810,0.0,21446.316061,,,,,,,0,0,,,,
2024-07-16 17:00:00-04:00,21450.752132,21454.927257,21446.837951,21452.056859,517,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 17:15:00-04:00,21452.578749,21457.536711,21447.620787,21451.274022,369,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 17:30:00-04:00,21451.534968,21463.7994,21451.534968,21461.711837,611,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 17:45:00-04:00,21460.929001,21463.7994,21451.013077,21452.056859,502,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 18:00:00-04:00,21452.056859,21454.927257,21443.184716,21445.272279,484,0.0,0.0,,,,,,,0,1,,,,
2024-07-16 18:15:00-04:00,21445.011334,21451.795913,21442.140935,21451.795913,598,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 18:30:00-04:00,21451.795913,21454.405367,21434.051629,21434.051629,950,21454.405367,0.0,,,,,,,0,1,,,,
2024-07-16 18:45:00-04:00,21434.312574,21439.531481,21424.135705,21434.312574,1022,0.0,21424.135705,,,,21442.140935,21439.531481,21440.836208,0,0,,,,
2024-07-16 19:00:00-04:00,21434.57352,21437.182973,21426.223268,21429.876503,545,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 19:15:00-04:00,21430.920285,21433.529738,21427.527995,21427.78894,357,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 19:30:00-04:00,21428.310831,21429.876503,21418.916798,21420.48247,801,0.0,0.0,,,,,,,0,1,,,,
2024-07-16 19:45:00-04:00,21419.96058,21423.091924,21415.002618,21423.091924,698,0.0,0.0,,,,21427.527995,21423.091924,21425.309959500002,0,0,,,,
2024-07-16 20:00:00-04:00,21422.830979,21434.051629,21405.086694,21409.000875,2523,21434.051629,21405.086694,,,,,,,0,0,,,,
2024-07-16 20:15:00-04:00,21409.522765,21415.785454,21408.478984,21411.871274,604,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 20:30:00-04:00,21412.393164,21423.613815,21409.26182,21419.96058,750,21423.613815,0.0,,,,,,,0,0,,,,
2024-07-16 20:45:00-04:00,21420.221525,21421.526252,21406.130476,21406.913312,917,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 21:00:00-04:00,21407.435202,21411.349383,21384.732956,21388.647137,2533,0.0,0.0,,,,,,,0,1,,,,
2024-07-16 21:15:00-04:00,21387.864301,21388.908082,21309.319748,21336.979956,6771,0.0,21309.319748,,,,21406.130476,21388.908082,21397.519279,0,0,,,,
2024-07-16 21:30:00-04:00,21337.240901,21346.373989,21326.281196,21342.981699,2679,0.0,0.0,,,,21384.732956,21346.373989,21365.5534725,0,0,,,,
2024-07-16 21:45:00-04:00,21343.50359,21354.72424,21330.717268,21350.549115,2362,21354.72424,0.0,,,,,,,0,0,,,,
2024-07-16 22:00:00-04:00,21350.81006,21353.941404,21300.186661,21320.801344,5792,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 22:15:00-04:00,21320.801344,21326.542142,21294.706808,21302.535169,3990,0.0,0.0,,,,21330.717268,21326.542142,21328.629705,0,1,,,21354.72424,21330.717268
2024-07-16 22:30:00-04:00,21302.535169,21309.841639,21274.35307,21290.792628,5256,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 22:45:00-04:00,21290.531683,21295.228699,21237.82072,21254.521223,5638,0.0,0.0,,,,,,,0,1,,,,
2024-07-16 23:00:00-04:00,21254.782169,21269.134163,21220.859272,21229.209524,6781,0.0,0.0,,,,21274.35307,21269.134163,21271.7436165,0,1,,,21354.72424,21330.717268
2024-07-16 23:15:00-04:00,21228.948578,21231.818977,21197.37419,21206.246332,6732,0.0,21197.37419,,,,21237.82072,21231.818977,21234.8198485,0,0,,,,
2024-07-16 23:30:00-04:00,21206.507278,21228.165742,21197.635135,21202.593097,4619,0.0,0.0,,,,,,,0,0,,,,
2024-07-16 23:45:00-04:00,21202.593097,21238.342611,21202.071206,21234.167485,4287,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 00:00:00-04:00,21233.90654,21244.083409,21226.861015,21239.647338,2277,21244.083409,0.0,,,,,,,0,0,,,,
2024-07-17 00:15:00-04:00,21239.908283,21240.952065,21226.861015,21227.904797,1496,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 00:30:00-04:00,21227.643851,21239.125447,21209.899567,21234.167485,2754,0.0,21209.899567,,,,,,,0,0,,,,
2024-07-17 00:45:00-04:00,21234.167485,21248.258535,21229.209524,21234.167485,2360,21248.258535,0.0,,,,,,,0,0,,,,
2024-07-17 01:00:00-04:00,21233.90654,21240.430174,21229.209524,21240.169229,1800,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 01:15:00-04:00,21240.169229,21248.51948,21225.034398,21243.822464,2741,0.0,21225.034398,,,,,,,0,0,,,,
2024-07-17 01:30:00-04:00,21243.822464,21259.479185,21230.51425,21245.649081,2437,21259.479185,0.0,,,,,,,0,0,,,,
2024-07-17 01:45:00-04:00,21245.12719,21249.563261,21210.160513,21224.251562,3248,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 02:00:00-04:00,21224.773453,21240.430174,21189.023939,21191.372447,5013,0.0,0.0,,,,,,,0,1,,,,
2024-07-17 02:15:00-04:00,21191.111501,21195.286627,21157.44955,21170.496818,7547,0.0,0.0,,,,21210.160513,21195.286627,21202.723570000002,0,1,,,21259.479185,21230.51425
2024-07-17 02:30:00-04:00,21169.713982,21172.845326,21146.750791,21169.453037,6606,0.0,21146.750791,,,,21189.023939,21172.845326,21180.9346325,0,0,,,,
2024-07-17 02:45:00-04:00,21168.931146,21181.978414,21159.015223,21174.932889,4103,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 03:00:00-04:00,21174.671944,21196.852299,21163.451294,21191.372447,5751,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 03:15:00-04:00,21191.633392,21209.899567,21186.67543,21195.286627,4616,21209.899567,0.0,21186.67543,21181.978414,21184.326922,,,,0,0,,,,
2024-07-17 03:30:00-04:00,21194.764736,21206.768223,21168.670201,21180.412742,6185,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 03:45:00-04:00,21179.890851,21197.37419,21160.84184,21168.409255,6208,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 04:00:00-04:00,21168.14831,21185.631649,21160.84184,21178.064234,5318,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 04:15:00-04:00,21178.064234,21181.195578,21141.270938,21147.272681,11629,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 04:30:00-04:00,21147.533627,21169.453037,21094.822665,21096.910228,63186,0.0,0.0,,,,,,,0,1,,,,
2024-07-17 04:45:00-04:00,21096.649282,21135.791086,21090.908484,21093.778883,35924,0.0,0.0,,,,21141.270938,21135.791086,21138.531012,0,0,,,,
2024-07-17 05:00:00-04:00,21093.778883,21097.693064,20977.658199,21007.927861,53720,0.0,20977.658199,,,,,,,0,0,,,,
2024-07-17 05:15:00-04:00,21008.188806,21041.067921,20991.749249,21012.102987,33783,0.0,0.0,,,,21090.908484,21041.067921,21065.9882025,0,0,,,,
2024-07-17 05:30:00-04:00,21012.102987,21057.768424,21005.840298,21049.940063,28746,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 05:45:00-04:00,21050.201009,21062.987331,20984.442779,21004.274626,30675,21062.987331,0.0,,,,,,,0,0,,,,
2024-07-17 06:00:00-04:00,21004.01368,21014.190549,20975.309691,20987.313178,25043,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 06:15:00-04:00,20987.574123,21034.022397,20969.829839,21012.363932,24300,21034.022397,0.0,,,,,,,0,0,,,,
2024-07-17 06:30:00-04:00,21012.624877,21017.582839,20951.824609,20960.957697,21656,0.0,0.0,,,,,,,0,1,,,,
2024-07-17 06:45:00-04:00,20961.218642,20969.829839,20930.94898,20966.176604,24834,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 07:00:00-04:00,20966.437549,20968.786057,20909.812407,20918.423603,23747,0.0,0.0,,,,,,,0,1,,,,
2024-07-17 07:15:00-04:00,20918.684549,20941.908685,20903.549718,20913.726587,19860,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 07:30:00-04:00,20913.204696,20933.036543,20895.460412,20897.026084,19576,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 07:45:00-04:00,20897.287029,20947.127593,20883.717871,20941.386795,26052,20947.127593,20883.717871,,,,,,,0,0,,,,
2024-07-17 08:00:00-04:00,20941.64774,20945.04003,20891.807177,20892.590013,18786,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 08:15:00-04:00,20892.850958,20936.950724,20887.371106,20923.903456,17013,0.0,20887.371106,,,,,,,0,0,,,,
2024-07-17 08:30:00-04:00,20924.164401,20963.828095,20915.031314,20919.206439,17893,20963.828095,0.0,,,,,,,0,0,,,,
2024-07-17 08:45:00-04:00,20919.72833,20934.863161,20895.982303,20908.50768,13159,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 09:00:00-04:00,20909.029571,20939.038287,20887.892997,20913.987532,14881,0.0,20887.892997,,,,,,,0,0,,,,
2024-07-17 09:15:00-04:00,20914.509423,20952.3465,20912.943751,20937.472614,13399,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 09:30:00-04:00,20937.211669,20953.912172,20906.420117,20912.42186,13962,20953.912172,0.0,,,,,,,0,0,,,,
2024-07-17 09:45:00-04:00,20912.943751,20924.425347,20887.892997,20903.027827,12688,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 10:00:00-04:00,20902.766882,20924.686292,20873.280057,20903.288773,18260,0.0,20873.280057,,,,,,,0,0,,,,
2024-07-17 10:15:00-04:00,20902.766882,20942.169631,20886.849215,20933.297489,15684,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 10:30:00-04:00,20933.558434,20951.302718,20893.372849,20903.810663,16772,20951.302718,0.0,,,,,,,0,0,,,,
2024-07-17 10:45:00-04:00,20903.288773,20950.258937,20862.842242,20867.278313,42641,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 11:00:00-04:00,20867.800204,20885.022598,20839.879051,20881.891253,19490,0.0,20839.879051,,,,20893.372849,20885.022598,20889.1977235,0,0,,,,
2024-07-17 11:15:00-04:00,20881.630308,20895.982303,20871.453439,20894.938521,3260,0.0,0.0,,,,,,,0,0,,,,
2024-07-17 11:30:00-04:00,20894.677576,20901.462155,20887.892997,20889.719614,2012,20901.462155,0.0,20887.892997,20885.022598,20886.4577975,,,,0,0,,,,
2024-07-17 11:45:00-04:00,20889.980559,20895.460412,20884.500707,20893.111904,1651,0.0,20884.500707,,,,,,,0,0,,,,
2024-07-17 13:00:00-04:00,20900.940264,20945.56192,20900.940264,20927.0348,4101,20945.56192,0.0,,,,,,,0,0,,,,
2024-07-17 13:15:00-04:00,20925.991019,20940.603959,20924.425347,20930.166144,1212,0.0,0.0,20924.425347,20895.460412,20909.9428795,,,,0,0,,,,
2024-07-17 13:30:00-04:00,20930.688035,20938.25545,20912.42186,20923.64251,1941,0.0,20912.42186,,,,,,,0,0,,,,
