strategy,direction,entry_datetime,entry_price,stop_loss,take_profit,exit_datetime,exit_price,pnl,outcome,fvg_timeframe
B: FVG Tap (15m),SHORT,2019-06-13 03:50:00,8640.252825,8660.252825,8600.252825,2019-06-13 08:45:00,8660.252825,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2019-06-13 03:55:00,8638.527362,8658.527362,8598.527362,2019-06-13 08:30:00,8658.527362,-20.0,LOSS,15m
B: FVG Tap (5m),SHORT,2019-06-18 02:00:00,8656.005447,8676.005447,8616.005447,2019-06-18 03:00:00,8676.005447,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:10:00,8656.005447,8676.005447,8616.005447,2019-06-18 03:00:00,8676.005447,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:20:00,8656.005447,8676.005447,8616.005447,2019-06-18 03:00:00,8676.005447,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:25:00,8655.718872,8675.718872,8615.718872,2019-06-18 03:00:00,8675.718872,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:30:00,8650.273942,8670.273942,8610.273942,2019-06-18 03:00:00,8670.273942,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:35:00,8653.99942,8673.99942,8613.99942,2019-06-18 03:00:00,8673.99942,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:40:00,8650.273942,8670.273942,8610.273942,2019-06-18 03:00:00,8670.273942,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 02:55:00,8653.712845,8673.712845,8613.712845,2019-06-18 03:00:00,8673.712845,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-06-18 03:30:00,8722.490905,8702.490905,8762.490905,2019-06-18 07:00:00,8762.490905,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-06-18 03:30:00,8712.174196,8732.174196,8672.174196,2019-06-18 05:30:00,8732.174196,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-06-18 03:40:00,8722.490905,8702.490905,8762.490905,2019-06-18 07:00:00,8762.490905,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-06-18 03:45:00,8711.314471,8731.314471,8671.314471,2019-06-18 05:30:00,8731.314471,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 03:45:00,8715.039949,8735.039949,8675.039949,2019-06-18 05:30:00,8735.039949,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-18 03:50:00,8707.588992,8727.588992,8667.588992,2019-06-18 05:30:00,8727.588992,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:05:00,8750.002129,8770.002129,8710.002129,2019-06-26 04:00:00,8770.002129,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:15:00,8749.142404,8769.142404,8709.142404,2019-06-26 04:00:00,8769.142404,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:15:00,8746.563226,8766.563226,8706.563226,2019-06-26 03:45:00,8766.563226,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:25:00,8746.563226,8766.563226,8706.563226,2019-06-26 03:45:00,8766.563226,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:40:00,8747.136377,8767.136377,8707.136377,2019-06-26 03:45:00,8767.136377,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 01:55:00,8752.867882,8772.867882,8712.867882,2019-06-26 04:00:00,8772.867882,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:00:00,8750.861855,8770.861855,8710.861855,2019-06-26 04:00:00,8770.861855,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:05:00,8752.008156,8772.008156,8712.008156,2019-06-26 04:00:00,8772.008156,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:10:00,8750.861855,8770.861855,8710.861855,2019-06-26 04:00:00,8770.861855,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:15:00,8747.422952,8767.422952,8707.422952,2019-06-26 03:45:00,8767.422952,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:15:00,8749.428979,8769.428979,8709.428979,2019-06-26 04:00:00,8769.428979,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:20:00,8746.563226,8766.563226,8706.563226,2019-06-26 03:45:00,8766.563226,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 02:30:00,8747.709527,8767.709527,8707.709527,2019-06-26 03:45:00,8767.709527,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 03:00:00,8752.294731,8772.294731,8712.294731,2019-06-26 04:00:00,8772.294731,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 03:10:00,8752.294731,8772.294731,8712.294731,2019-06-26 04:00:00,8772.294731,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 03:20:00,8755.447059,8775.447059,8715.447059,2019-06-26 04:00:00,8775.447059,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-06-26 03:25:00,8754.014183,8774.014183,8714.014183,2019-06-26 04:00:00,8774.014183,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-02 02:15:00,8928.251935,8908.251935,8968.251935,2019-08-02 02:30:00,8908.251935,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-02 02:25:00,8913.923173,8893.923173,8953.923173,2019-08-02 02:45:00,8893.923173,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-05 01:00:00,8721.344604,8701.344604,8761.344604,2019-08-05 02:30:00,8701.344604,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:00:00,8715.613099,8735.613099,8675.613099,2019-08-05 03:00:00,8675.613099,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:05:00,8719.911728,8739.911728,8679.911728,2019-08-05 03:00:00,8679.911728,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:10:00,8715.613099,8735.613099,8675.613099,2019-08-05 03:00:00,8675.613099,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:15:00,8710.454745,8730.454745,8670.454745,2019-08-05 03:45:00,8670.454745,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:15:00,8714.180223,8734.180223,8674.180223,2019-08-05 03:00:00,8674.180223,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:20:00,8712.460772,8732.460772,8672.460772,2019-08-05 03:45:00,8672.460772,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:25:00,8710.454745,8730.454745,8670.454745,2019-08-05 03:45:00,8670.454745,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:35:00,8707.875568,8727.875568,8667.875568,2019-08-05 02:15:00,8727.875568,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:45:00,8711.887621,8731.887621,8671.887621,2019-08-05 03:45:00,8671.887621,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:45:00,8711.887621,8731.887621,8671.887621,2019-08-05 03:45:00,8671.887621,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 01:50:00,8707.588992,8727.588992,8667.588992,2019-08-05 02:15:00,8727.588992,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-05 02:00:00,8724.783507,8704.783507,8764.783507,2019-08-05 02:30:00,8704.783507,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-05 02:05:00,8723.064056,8703.064056,8763.064056,2019-08-05 02:30:00,8703.064056,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2019-08-05 02:10:00,8724.783507,8704.783507,8764.783507,2019-08-05 02:30:00,8704.783507,-20.0,LOSS,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:15:00,8720.198303,8740.198303,8680.198303,2019-08-05 03:00:00,8680.198303,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:15:00,8711.027895,8731.027895,8671.027895,2019-08-05 03:45:00,8671.027895,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:20:00,8719.625153,8739.625153,8679.625153,2019-08-05 03:00:00,8679.625153,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:25:00,8711.027895,8731.027895,8671.027895,2019-08-05 03:45:00,8671.027895,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:30:00,8702.717213,8722.717213,8662.717213,2019-08-05 04:00:00,8662.717213,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:30:00,8702.717213,8722.717213,8662.717213,2019-08-05 04:00:00,8662.717213,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:40:00,8702.717213,8722.717213,8662.717213,2019-08-05 04:00:00,8662.717213,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:45:00,8699.851461,8719.851461,8659.851461,2019-08-05 04:00:00,8659.851461,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 02:50:00,8699.851461,8719.851461,8659.851461,2019-08-05 04:00:00,8659.851461,40.0,WIN,5m
B: FVG Tap (5m),SHORT,2019-08-05 03:00:00,8676.065715,8696.065715,8636.065715,2019-08-05 03:00:00,8696.065715,-20.0,LOSS,5m
