entry_time,entry_price,sl_price,tp_price,exit_time,exit_price,outcome,pnl_points,risk_points,reward_points,rr_ratio,session_date,sweep_high,mss_low,equity,cumulative_pnl
2025-04-16 04:55:00,19096.1089115,19145.228449,19051.989374,2025-04-16 05:00:00,19051.989374,win,44.11953749999884,49.11953749999884,44.11953749999884,0.8982075106061388,2025-04-16,19140.228449,19051.989374,163372.9255848076,63372.92558480761
2025-04-16 06:00:00,19066.143329500002,19111.054934,19026.231725,2025-04-16 07:40:00,19026.231725,win,39.911604500000976,44.91160449999734,39.911604500000976,0.8886701988124994,2025-04-16,19106.054934,19026.231725,164824.7720874079,64824.77208740791
2025-04-17 05:10:00,18936.2074665,18962.119617,18915.295316,2025-04-17 05:15:00,18915.295316,win,20.91215050000028,25.91215050000028,20.91215050000028,0.8070403303654806,2025-04-17,18957.119617,18915.295316,166154.97447258627,66154.97447258627
2025-04-24 02:05:00,19086.0353755,19137.06761,19040.003141,2025-04-24 02:45:00,19040.003141,win,46.032234499998594,51.032234499998594,46.032234499998594,0.9020227107633286,2025-04-24,19132.06761,19040.003141,167653.730077392,67653.73007739201
2025-04-24 03:25:00,19044.2110745,19085.552312,19007.869837,2025-04-24 03:30:00,19007.869837,win,36.341237500000716,41.341237500000716,36.341237500000716,0.879055386283492,2025-04-24,19080.552312,19007.869837,169127.4992219425,69127.4992219425
2025-04-25 05:20:00,19752.801448,19811.356956,19699.24594,2025-04-25 05:25:00,19699.24594,win,53.555507999997644,58.55550800000128,53.555507999997644,0.9146109363443055,2025-04-25,19806.356956,19699.24594,170674.35782619202,70674.35782619202
2025-04-25 05:20:00,19752.801448,19811.356956,19699.24594,2025-04-25 05:25:00,19699.24594,win,53.555507999997644,58.55550800000128,53.555507999997644,0.9146109363443055,2025-04-25,19806.356956,19699.24594,172235.3641684058,72235.3641684058
2025-05-01 02:00:00,20321.637449,20346.912034,20301.362864,2025-05-01 02:15:00,20346.912034,loss,-25.274584999999206,25.274584999999206,20.274585000002844,0.8021728151027399,2025-05-01,20341.912034,20301.362864,170513.01052672174,70513.01052672174
2025-05-01 05:30:00,20409.621497499997,20435.151109,20389.091886,2025-05-01 05:45:00,20389.091886,win,20.529611499998282,25.52961150000192,20.529611499998282,0.8041489977235547,2025-05-01,20430.151109,20389.091886,171884.18919186064,71884.18919186064
2025-05-01 05:30:00,20409.621497499997,20435.151109,20389.091886,2025-05-01 05:45:00,20389.091886,win,20.529611499998282,25.52961150000192,20.529611499998282,0.8041489977235547,2025-05-01,20430.151109,20389.091886,173266.39417649223,73266.39417649223
2025-05-08 06:35:00,20634.427117500003,20662.634504,20611.219731,2025-05-08 06:40:00,20611.219731,win,23.20738650000203,28.207386499998393,23.20738650000203,0.8227414652542643,2025-05-08,20657.634504,20611.219731,174691.92864673314,74691.92864673314
2025-05-09 06:30:00,20637.742458499997,20701.653517,20578.8314,2025-05-09 06:35:00,20578.8314,win,58.911058499998035,63.91105850000167,58.911058499998035,0.9217662777404397,2025-05-09,20696.653517,20578.8314,176302.1799349331,76302.17993493311
2025-05-14 03:05:00,21714.845732,21748.02613,21686.665334,2025-05-14 03:10:00,21686.665334,win,28.180398000000423,33.180397999996785,28.180398000000423,0.8493086189021347,2025-05-14,21743.02613,21686.665334,177799.52954443285,77799.52954443285
2025-05-16 05:00:00,21887.7535145,21915.578362,21864.928667,2025-05-16 05:05:00,21864.928667,win,22.824847500000033,27.824847500000033,22.824847500000033,0.8203044958287734,2025-05-16,21910.578362,21864.928667,179258.02707884824,79258.02707884824
2025-05-19 03:10:00,21611.050057,21648.055849,21579.044265,2025-05-19 03:15:00,21579.044265,win,32.00579199999993,37.00579199999993,32.00579199999993,0.8648860156810045,2025-05-19,21643.055849,21579.044265,180808.40468703888,80808.40468703888
2025-05-27 05:45:00,21759.220295,21786.53509,21736.9055,2025-05-27 05:50:00,21736.9055,win,22.314794999998412,27.31479500000205,22.314794999998412,0.8169490197527288,2025-05-27,21781.53509,21736.9055,182285.5171767602,82285.51717676019
2025-05-29 02:00:00,22205.643707,22232.575963,22183.711451,2025-05-29 02:30:00,22232.575963,loss,-26.932256000000052,26.932256000000052,21.932256000000052,0.8143490096039488,2025-05-29,22227.575963,22183.711451,180462.6620049926,80462.6620049926
2025-06-02 04:05:00,21664.9881045,21692.940465,21642.035744,2025-06-02 04:10:00,21642.035744,win,22.952360499999486,27.952360499999486,22.952360499999486,0.8211242302774361,2025-06-02,21687.940465,21642.035744,181944.48464931926,81944.48464931926
2025-06-12 06:25:00,22223.495543,22249.407694,22202.583392,2025-06-12 06:30:00,22202.583392,win,20.91215100000045,25.91215100000045,20.91215100000045,0.8070403340888253,2025-06-12,22244.407694,22202.583392,183412.85002608932,83412.85002608932
2025-06-12 06:35:00,22226.555858,22269.809792,22188.301924,2025-06-12 06:50:00,22188.301924,win,38.2539340000003,43.2539340000003,38.2539340000003,0.8844035781808895,2025-06-12,22264.809792,22188.301924,185034.9598345636,85034.9598345636
2025-06-12 06:35:00,22220.817768,22258.333612,22188.301924,2025-06-12 06:50:00,22188.301924,win,32.51584400000138,37.51584399999774,32.51584400000138,0.8667229770974455,2025-06-12,22253.333612,22188.301924,186638.70034711278,86638.70034711278
2025-06-12 06:35:00,22215.207191,22247.112458,22188.301924,2025-06-12 06:50:00,22188.301924,win,26.905267000001913,31.905266999998275,26.905267000001913,0.8432860630817904,2025-06-12,22242.112458,22188.301924,188212.59849545697,88212.59849545697
2025-06-13 03:25:00,22058.7486,22085.425829,22037.071371,2025-06-13 03:40:00,22037.071371,win,21.67722899999717,26.677229000000807,21.67722899999717,0.8125742370017708,2025-06-13,22080.425829,22037.071371,189741.96558162264,89741.96558162264
2025-06-16 04:10:00,22208.164641,22235.76124,22185.568042,2025-06-16 04:15:00,22185.568042,win,22.596599000000424,27.596599000000424,22.596599000000424,0.8188182536551,2025-06-16,22230.76124,22185.568042,191295.60743064896,91295.60743064896
2025-06-16 04:35:00,22197.560650500003,22227.934485,22172.186816,2025-06-16 06:35:00,22227.934485,loss,-30.37383449999834,30.37383449999834,25.373834500001976,0.8353846301494585,2025-06-16,22222.934485,22172.186816,189382.65135634248,89382.65135634248
2025-06-16 04:35:00,22194.152224999998,22221.117634,22172.186816,2025-06-16 05:55:00,22221.117634,loss,-26.965409000000363,26.965409000000363,21.965408999996725,0.8145772608157521,2025-06-16,22216.117634,22172.186816,187488.82484277905,87488.82484277905
2025-06-16 04:35:00,22197.560650500003,22227.934485,22172.186816,2025-06-16 06:35:00,22227.934485,loss,-30.37383449999834,30.37383449999834,25.373834500001976,0.8353846301494585,2025-06-16,22222.934485,22172.186816,185613.93659435125,85613.93659435125
2025-06-17 04:15:00,22280.7514815,22306.959463,22259.5435,2025-06-17 04:20:00,22259.5435,win,21.207981499999732,26.207981499999732,21.207981499999732,0.809218424547497,2025-06-17,22301.959463,22259.5435,187115.95876780065,87115.95876780065
2025-06-17 04:30:00,22264.971733500002,22290.296049,22244.647418,2025-06-17 04:35:00,22244.647418,win,20.32431550000183,25.324315499998193,20.32431550000183,0.8025612972640181,2025-06-17,22285.296049,22244.647418,188617.67903387552,88617.67903387552
2025-06-17 04:30:00,22264.971733500002,22290.296049,22244.647418,2025-06-17 04:35:00,22244.647418,win,20.32431550000183,25.324315499998193,20.32431550000183,0.8025612972640181,2025-06-17,22285.296049,22244.647418,190131.45152559908,90131.45152559908
2025-06-17 05:30:00,22273.429678,22307.71689,22244.142466,2025-06-17 05:35:00,22244.142466,win,29.287211999999272,34.28721199999927,29.287211999999272,0.8541730368745027,2025-06-17,22302.71689,22244.142466,191755.50311914887,91755.50311914887
2025-06-23 05:35:00,22112.602488,22146.8897,22083.315276,2025-06-23 05:40:00,22083.315276,win,29.287211999999272,34.28721199999927,29.287211999999272,0.8541730368745027,2025-06-23,22141.8897,22083.315276,193393.42692351568,93393.42692351568
2025-08-21 06:30:00,23545.024878999997,23570.349194,23524.700564,2025-08-21 06:35:00,23524.700564,win,20.324314999998023,25.32431500000166,20.324314999998023,0.8025612933655536,2025-08-21,23565.349194,23524.700564,194945.527711917,94945.527711917
2025-08-21 06:30:00,23545.024878999997,23570.349194,23524.700564,2025-08-21 06:35:00,23524.700564,win,20.324314999998023,25.32431500000166,20.324314999998023,0.8025612933655536,2025-08-21,23565.349194,23524.700564,196510.08506048008,96510.08506048008
2025-08-28 05:40:00,23863.9020235,23901.345185,23831.458862,2025-08-28 06:05:00,23831.458862,win,32.443161499999405,37.443161499999405,32.443161499999405,0.8664642674470723,2025-08-28,23896.345185,23831.458862,198212.774729459,98212.774729459
2025-08-28 05:40:00,23857.2114105,23887.963959,23831.458862,2025-08-28 06:05:00,23831.458862,win,25.752548500000557,30.752548500000557,25.752548500000557,0.8374118489724548,2025-08-28,23882.963959,23831.458862,199872.63199122055,99872.63199122055
2025-08-28 05:40:00,23859.862408,23893.265954,23831.458862,2025-08-28 06:05:00,23831.458862,win,28.40354600000137,33.40354599999773,28.40354600000137,0.850315292873496,2025-08-28,23888.265954,23831.458862,201572.17954731066,101572.17954731066
2025-09-29 06:10:00,24881.625,24907.25,24861.0,2025-09-29 06:15:00,24861.0,win,20.625,25.625,20.625,0.8048780487804879,2025-09-29,24902.25,24861.0,203194.58977293535,103194.58977293535
2025-10-14 05:00:00,24663.125,24702.75,24628.5,2025-10-14 05:05:00,24628.5,win,34.625,39.625,34.625,0.8738170347003155,2025-10-14,24697.75,24628.5,204970.13871196067,104970.13871196067
2025-10-14 05:25:00,24619.875,24669.25,24579.0,2025-10-14 05:30:00,24579.0,win,40.875,49.375,40.875,0.8278481012658228,2025-10-14,24664.25,24575.5,206666.98011344956,106666.98011344956
2025-10-16 02:20:00,25019.875,25045.25,24999.5,2025-10-16 02:30:00,24999.5,win,20.375,25.375,20.375,0.8029556650246306,2025-10-16,25040.25,24999.5,208326.42433800583,108326.42433800583
2025-10-20 03:15:00,25113.125,25138.25,25093.0,2025-10-20 03:20:00,25093.0,win,20.125,25.125,20.125,0.8009950248756219,2025-10-20,25133.25,25093.0,209995.10863245453,109995.10863245453
2025-10-23 03:45:00,25092.5,25120.5,25069.5,2025-10-23 04:10:00,25069.5,win,23.0,28.0,23.0,0.8214285714285714,2025-10-23,25115.5,25069.5,211720.068453364,111720.06845336399
2025-10-27 03:25:00,25792.125,25818.0,25771.25,2025-10-27 03:30:00,25771.25,win,20.875,25.875,20.875,0.8067632850241546,2025-10-27,25813.0,25771.25,213428.14823267373,113428.14823267373
2025-11-05 03:30:00,25514.875,25554.0,25480.75,2025-11-05 04:40:00,25480.75,win,34.125,39.125,34.125,0.8722044728434505,2025-11-05,25549.0,25480.75,215289.67808786605,115289.67808786605
2025-11-05 03:30:00,25507.0,25538.25,25480.75,2025-11-05 04:40:00,25480.75,win,26.25,31.25,26.25,0.84,2025-11-05,25533.25,25480.75,217098.11138380412,117098.11138380412
