direction,sl_type,rr_ratio,smt_datetime,entry_datetime,entry_price,stop_loss,take_profit,risk,reward,exit_datetime,exit_price,pnl,outcome,variant
LONG,entry_candle,1.5,2023-06-15 03:30:00,2023-06-16 01:00:00,16887.631171,16885.981183,16890.106153,1.6499880000010307,2.474982000001546,2023-06-16 01:00:00,16885.981183,-1.6499880000010307,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-15 03:45:00,2023-06-16 01:00:00,16887.631171,16885.981183,16890.106153,1.6499880000010307,2.474982000001546,2023-06-16 01:00:00,16885.981183,-1.6499880000010307,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-16 03:30:00,2023-06-19 01:00:00,16810.356715,16812.281701,16807.469236000004,1.9249859999981709,2.8874789999972563,2023-06-19 01:00:00,16812.281701,-1.9249859999981709,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-16 03:45:00,2023-06-19 01:00:00,16810.356715,16812.281701,16807.469236000004,1.9249859999981709,2.8874789999972563,2023-06-19 01:00:00,16812.281701,-1.9249859999981709,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-20 02:30:00,2023-06-20 03:00:00,16743.257187,16776.256955,16693.757534999997,32.999768000001495,49.49965200000224,2023-06-20 03:30:00,16693.757534999997,49.49965200000224,WIN,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-20 02:45:00,2023-06-20 03:00:00,16743.257187,16776.256955,16693.757534999997,32.999768000001495,49.49965200000224,2023-06-20 03:30:00,16693.757534999997,49.49965200000224,WIN,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-20 03:30:00,2023-06-21 01:00:00,16759.757071,16758.382081,16761.819556000002,1.3749900000002526,2.062485000000379,2023-06-21 01:00:00,16758.382081,-1.3749900000002526,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-20 03:30:00,2023-06-21 01:00:00,16759.757071,16758.382081,16761.819556000002,1.3749900000002526,2.062485000000379,2023-06-21 01:00:00,16758.382081,-1.3749900000002526,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-20 03:45:00,2023-06-21 01:00:00,16759.757071,16758.382081,16761.819556000002,1.3749900000002526,2.062485000000379,2023-06-21 01:00:00,16758.382081,-1.3749900000002526,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-23 02:15:00,2023-06-23 02:30:00,16646.457868,16672.032688,16608.095638000006,25.574819999998,38.362229999997,2023-06-23 02:30:00,16672.032688,-25.574819999998,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-26 02:15:00,2023-06-26 02:45:00,16553.78352,16529.583691,16590.083263500004,24.199829000001046,36.29974350000157,2023-06-26 03:00:00,16529.583691,-24.199829000001046,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-26 02:30:00,2023-06-26 02:45:00,16553.78352,16529.583691,16590.083263500004,24.199829000001046,36.29974350000157,2023-06-26 03:00:00,16529.583691,-24.199829000001046,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-26 02:30:00,2023-06-26 02:45:00,16553.78352,16529.583691,16590.083263500004,24.199829000001046,36.29974350000157,2023-06-26 03:00:00,16529.583691,-24.199829000001046,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-28 02:00:00,2023-06-28 02:00:00,16571.933393,16549.933547,16604.933161999998,21.999845999998797,32.999768999998196,2023-06-28 03:15:00,16549.933547,-21.999845999998797,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-28 02:30:00,2023-06-28 03:00:00,16561.208468,16576.058363,16538.9336255,14.849894999999378,22.274842499999068,2023-06-28 03:30:00,16538.9336255,22.274842499999068,WIN,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-06-29 02:30:00,2023-06-29 02:45:00,16645.082878,16635.732944,16659.107779000005,9.349934000001667,14.024901000002501,2023-06-29 02:45:00,16635.732944,-9.349934000001667,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-06-29 03:15:00,2023-06-29 03:50:00,16667.357721,16671.482692,16661.170264499997,4.124971000001096,6.187456500001645,2023-06-29 03:55:00,16671.482692,-4.124971000001096,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-07-07 02:45:00,2023-07-07 02:55:00,16714.38239,16702.007477,16732.9447595,12.374912999999651,18.562369499999477,2023-07-07 03:00:00,16702.007477,-12.374912999999651,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-07-12 01:45:00,2023-07-12 02:15:00,16813.656692,16795.781817,16840.469004500002,17.87487500000134,26.812312500002008,2023-07-13 01:00:00,16840.469004500002,26.812312500002008,WIN,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-07-12 02:00:00,2023-07-12 02:15:00,16813.656692,16795.781817,16840.469004500002,17.87487500000134,26.812312500002008,2023-07-13 01:00:00,16840.469004500002,26.812312500002008,WIN,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-07-17 03:15:00,2023-07-17 03:30:00,17284.728377,17296.828292,17266.5785045,12.099914999998873,18.14987249999831,2023-07-17 03:35:00,17296.828292,-12.099914999998873,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-07-17 03:15:00,2023-07-17 03:30:00,17284.728377,17296.828292,17266.5785045,12.099914999998873,18.14987249999831,2023-07-17 03:35:00,17296.828292,-12.099914999998873,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-07-17 03:45:00,2023-07-18 01:00:00,17402.427549,17400.77756,17404.902532500004,1.6499890000013693,2.474983500002054,2023-07-18 01:00:00,17400.77756,-1.6499890000013693,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
LONG,entry_candle,1.5,2023-07-19 02:00:00,2023-07-19 02:00:00,17588.326241,17570.726365,17614.726055,17.599876000000222,26.399814000000333,2023-07-19 02:30:00,17570.726365,-17.599876000000222,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-07-19 02:00:00,2023-07-19 02:30:00,17569.076376,17578.151312,17555.463971999998,9.07493600000089,13.612404000001334,2023-07-19 02:30:00,17578.151312,-9.07493600000089,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
SHORT,entry_candle,1.5,2023-07-21 02:30:00,2023-07-21 02:45:00,17192.054029,17204.978938,17172.666665499997,12.924909000001207,19.38736350000181,2023-07-21 02:45:00,17204.978938,-12.924909000001207,LOSS,SL: Entry Candle | TP: 1.5:1 R/R
