Date,Entry_Time,Entry_Hour,Sweep_Low,Impulse_High,Tokyo_High,Tokyo_Low,Entry_Price,SL_Price,TP_Price,Risk,Reward,RR_Ratio,Has_FVG,Outcome,Exit_Price,PnL,Exit_Time,Bars_Held,Year
2019-09-19,2019-09-19 02:05:00,2,8978.344797,9010.359271,9055.236703,8998.353843,8987.789066829999,8977.344797,9055.236703,10.44426982999903,67.44763617000172,6.4578603643762795,False,Win,9055.236703,67.44763617000172,2019-09-19 07:45:00,68,2019
2019-09-24,2019-09-24 02:45:00,2,8998.353843,9004.070713,9022.936385,8998.92553,9000.040319650001,8997.353843,9022.936385,2.686476650000259,22.896065349999844,8.522711466707756,False,Loss,8997.353843,-2.686476650000259,2019-09-24 02:50:00,1,2019
2019-10-02,2019-10-02 01:35:00,1,8797.405852,8810.26881,8838.853162,8805.695314,8801.20042461,8796.405852,8838.853162,4.794572610000614,37.65273738999895,7.853199951850166,False,Loss,8796.405852,-4.794572610000614,2019-10-02 02:05:00,6,2019
2019-10-04,2019-10-04 04:15:00,4,8732.233531,8741.380523,8748.812455,8733.376905,8734.93189364,8731.233531,8748.812455,3.6983626399996865,13.880561359999774,3.7531639569020063,False,Loss,8731.233531,-3.6983626399996865,2019-10-04 04:30:00,3,2019
2019-10-08,2019-10-08 03:35:00,3,8843.998345,8872.01101,8899.737831,8850.286903,8852.262081175,8842.998345,8899.737831,9.263736175000304,47.47574982500009,5.124903055110865,False,Loss,8842.998345,-9.263736175000304,2019-10-08 03:50:00,3,2019
2019-10-09,2019-10-09 01:55:00,1,8707.936832,8722.514851,8746.239863,8709.080206,8712.237347605,8706.936832,8746.239863,5.300515605000328,34.002515395000955,6.414944871197838,False,Loss,8706.936832,-5.300515605000328,2019-10-09 02:00:00,1,2019
2019-10-16,2019-10-16 03:20:00,3,9070.672252,9078.390027,9100.114134,9070.958096,9072.948995625,9069.672252,9100.114134,3.2767436249996535,27.165138374999515,8.29028495477805,False,Loss,9069.672252,-3.2767436249996535,2019-10-16 04:00:00,8,2019
2019-10-17,2019-10-17 02:00:00,2,9069.528878,9075.531592,9093.539734,9070.100565,9071.29967863,9068.528878,9093.539734,2.7708006299999397,22.240055370000846,8.026580883952423,False,Win,9093.539734,22.240055370000846,2019-10-17 02:45:00,9,2019
2019-10-18,2019-10-18 01:10:00,1,9060.953573,9068.671348,9094.968951,9068.099661,9063.230316625,9059.953573,9094.968951,3.2767436249996535,31.7386343750004,9.686029182403233,False,Loss,9059.953573,-3.2767436249996535,2019-10-18 02:10:00,12,2019
2019-10-21,2019-10-21 01:05:00,1,9023.793916,9030.65416,9044.088806,9025.223134,9025.817687980001,9022.793916,9044.088806,3.0237719800006744,18.27111801999854,6.042492006951683,False,Loss,9022.793916,-3.0237719800006744,2019-10-21 02:00:00,11,2019
2019-10-28,2019-10-28 01:10:00,1,9205.304548,9207.591296,9221.025941,9205.876235,9205.97913866,9204.304548,9221.025941,1.6745906600008311,15.046802339998976,8.985361437517817,True,Loss,9204.304548,-1.6745906600008311,2019-10-28 02:15:00,13,2019
2019-10-29,2019-10-29 03:55:00,3,9260.472346,9269.905182,9282.76814,9268.190121,9263.25503262,9259.472346,9282.76814,3.7826866199993674,19.513107380000292,5.158531313916656,True,Loss,9259.472346,-3.7826866199993674,2019-10-29 04:20:00,5,2019
2019-11-15,2019-11-15 03:15:00,3,9480.286009,9488.289627,9499.723368,9482.00107,9482.64707631,9479.286009,9499.723368,3.36106731000109,17.07629169000029,5.080615802958957,False,Loss,9479.286009,-3.36106731000109,2019-11-15 04:35:00,16,2019
2019-11-20,2019-11-20 02:35:00,2,9488.289627,9496.579089,9520.589945,9489.147158,9490.73501829,9487.289627,9520.589945,3.445391290000771,29.854926709998836,8.66517739121357,False,Loss,9487.289627,-3.445391290000771,2019-11-20 02:50:00,3,2019
2019-11-25,2019-11-25 01:55:00,1,9495.149872,9500.009211,9508.584517,9495.721559,9496.583377005,9494.149872,9508.584517,2.4335050049994607,12.001139994999903,4.931627414097948,False,Loss,9494.149872,-2.4335050049994607,2019-11-25 06:20:00,53,2019
2019-11-26,2019-11-26 02:20:00,2,9581.18877,9586.333953,9629.496324,9582.332144,9582.706598985,9580.18877,9629.496324,2.5178289849991415,46.78972501499993,18.58336102005589,False,Loss,9580.18877,-2.5178289849991415,2019-11-26 02:25:00,1,2019
2019-11-29,2019-11-29 01:50:00,1,9626.923732,9629.496324,9653.793022,9627.781263,9627.68264664,9625.923732,9653.793022,1.758914640000512,26.110375360000035,14.84459493724632,False,Loss,9625.923732,-1.758914640000512,2019-11-29 02:10:00,4,2019
2019-12-02,2019-12-02 02:05:00,2,9652.077961,9654.650553,9664.655076,9652.363805,9652.83687564,9651.077961,9664.655076,1.758914639998693,11.818200359999537,6.7190300718676825,False,Loss,9651.077961,-1.758914639998693,2019-12-02 02:10:00,1,2019
2019-12-10,2019-12-10 02:35:00,2,9547.173391,9553.461949,9570.326716,9547.459235,9549.02851561,9546.173391,9570.326716,2.8551246099996206,21.298200389999693,7.4596395251563195,True,Loss,9546.173391,-2.8551246099996206,2019-12-10 02:40:00,1,2019
2019-12-13,2019-12-13 03:15:00,3,9722.380583,9734.066479,9741.192026,9722.950627,9725.82792232,9721.380583,9741.192026,4.4473393200005376,15.364103679999971,3.4546731370157997,False,Win,9741.192026,15.364103679999971,2019-12-13 04:30:00,15,2019
2019-12-19,2019-12-19 02:55:00,2,9816.722818,9824.988452,9837.529413,9818.432949,9819.16118003,9815.722818,9837.529413,3.4383620299995528,18.368232970000463,5.34214629225732,False,Loss,9815.722818,-3.4383620299995528,2019-12-19 07:35:00,56,2019
2019-12-20,2019-12-20 01:45:00,1,9880.282692,9886.268151,9893.678719,9883.702954,9882.048402405,9879.282692,9893.678719,2.7657104049994814,11.630316594999385,4.205182355309383,False,Loss,9879.282692,-2.7657104049994814,2019-12-20 02:15:00,6,2019
2019-12-23,2019-12-23 02:35:00,2,9933.866801,9939.567238,9944.697632,9939.282217,9935.548429915,9932.866801,9944.697632,2.681628914999237,9.14920208500007,3.4118076642989483,False,Win,9944.697632,9.14920208500007,2019-12-23 04:30:00,23,2019
2019-12-30,2019-12-30 02:00:00,2,10026.213883,10030.774233,10043.885238,10028.494058,10027.55918625,10025.213883,10043.885238,2.3453032500001427,16.32605175000026,6.9611687742296295,False,Loss,10025.213883,-2.3453032500001427,2019-12-30 03:50:00,22,2019
2019-12-31,2019-12-31 01:45:00,1,9960.373834,9966.074271,9976.050036,9961.2289,9962.055462915,9959.373834,9976.050036,2.681628914999237,13.99457308500132,5.218683691365739,True,Loss,9959.373834,-2.681628914999237,2019-12-31 02:00:00,3,2019
2020-01-03,2020-01-03 02:35:00,2,10027.638992,10053.861003,10154.188697,10035.904626,10035.374485245,10026.638992,10154.188697,8.735493244999816,118.81421175499963,13.601316883051648,True,Loss,10026.638992,-8.735493244999816,2020-01-03 02:45:00,2,2020
2020-01-14,2020-01-14 01:25:00,1,10346.293429,10353.989019,10385.911467,10351.138801,10348.56362805,10345.293429,10385.911467,3.2701990500008833,37.34783894999964,11.420662283535785,True,Loss,10345.293429,-3.2701990500008833,2020-01-14 01:50:00,5,2020
2020-01-21,2020-01-21 01:05:00,1,10396.172254,10403.582822,10454.601735,10398.737451,10398.35837156,10395.172254,10454.601735,3.186117560000639,56.243363440000394,17.652632830029383,False,Loss,10395.172254,-3.186117560000639,2020-01-21 02:10:00,13,2020
2020-01-27,2020-01-27 03:55:00,3,10261.926959,10271.902724,10313.230894,10266.202287,10264.869809675,10260.926959,10313.230894,3.9428506749991357,48.361084325000775,12.265512521599966,False,Loss,10260.926959,-3.9428506749991357,2020-01-27 04:00:00,1,2020
2020-01-30,2020-01-30 02:55:00,2,10291.569232,10322.351593,10389.33173,10316.936178,10300.650028495,10290.569232,10389.33173,10.080796494999959,88.68170150500009,8.797092724665747,False,Loss,10290.569232,-10.080796494999959,2020-01-30 05:15:00,28,2020
2020-02-13,2020-02-13 01:30:00,1,10910.351685,10919.472385,10943.699243,10917.19221,10913.0422915,10909.351685,10943.699243,3.6906065000002855,30.656951499999195,8.306751613859896,False,Loss,10909.351685,-3.6906065000002855,2020-02-13 01:45:00,3,2020
2020-02-18,2020-02-18 01:05:00,1,10897.24068,10908.07151,10940.27898,10904.651248,10900.43577485,10896.24068,10940.27898,4.195094849999805,39.84320514999854,9.497569560316471,False,Loss,10896.24068,-4.195094849999805,2020-02-18 01:10:00,1,2020
2020-02-21,2020-02-21 02:30:00,2,10887.549937,10928.878106,10956.240204,10910.066663,10899.741746855,10886.549937,10956.240204,13.19180985499952,56.49845714500043,4.282843504114659,False,Loss,10886.549937,-13.19180985499952,2020-02-21 08:35:00,73,2020
2020-02-26,2020-02-26 04:30:00,4,10064.976856,10104.02485,10201.787347,10078.657905,10076.496014229999,10063.976856,10201.787347,12.519158229999448,125.29133277000074,10.007967825645595,True,Loss,10063.976856,-12.519158229999448,2020-02-26 04:40:00,2,2020
2020-02-28,2020-02-28 01:10:00,1,9383.204572,9441.06401,9630.603545,9409.996627,9400.273106210001,9382.204572,9630.603545,18.068534210000507,230.33043878999888,12.747599562476763,False,Loss,9382.204572,-18.068534210000507,2020-02-28 02:45:00,19,2020
2020-03-05,2020-03-05 02:10:00,2,10045.595369,10062.126637,10118.275943,10051.295807,10050.47209306,10044.595369,10118.275943,5.8767240599991055,67.80384994000087,11.537695023239051,True,Loss,10044.595369,-5.8767240599991055,2020-03-05 02:20:00,2,2020
2020-03-06,2020-03-06 03:15:00,3,9722.095561,9756.868228,9899.094135,9729.791151,9732.353497765,9721.095561,9899.094135,11.257936764999613,166.74063723499967,14.810941002385832,True,Loss,9721.095561,-11.257936764999613,2020-03-06 03:25:00,2,2020
2020-03-11,2020-03-11 01:05:00,1,9235.56325,9305.393605,9405.721299,9252.37954,9256.163204724999,9234.56325,9405.721299,21.599954724999407,149.55809427500208,6.924000359218632,False,Loss,9234.56325,-21.599954724999407,2020-03-11 01:40:00,7,2020
2020-03-26,2020-03-26 02:20:00,2,8377.334071,8419.838337,8614.388064,8393.594092,8389.87282947,8376.334071,8614.388064,13.538758470000175,224.51523453000118,16.58314793247052,True,Loss,8376.334071,-13.538758470000175,2020-03-26 02:30:00,2,2020
2020-03-27,2020-03-27 02:15:00,2,8794.389351,8843.169415,9006.625417,8795.530405,8808.77946988,8793.389351,9006.625417,15.390118880000955,197.84594711999853,12.855387840901866,False,Loss,8793.389351,-15.390118880000955,2020-03-27 02:55:00,8,2020
2020-03-31,2020-03-31 01:15:00,1,8935.594798,8984.945389,9056.546535,8980.095909,8950.153222345,8934.594798,9056.546535,15.558424344999366,106.39331265500005,6.838308963413504,False,Win,9056.546535,106.39331265500005,2020-03-31 02:50:00,19,2020
2020-04-03,2020-04-03 02:55:00,2,8608.39753,8627.79545,8684.277629,8617.525963,8614.1199164,8607.39753,8684.277629,6.722386400000687,70.15771259999929,10.436429628619997,False,Loss,8607.39753,-6.722386400000687,2020-04-03 03:25:00,6,2020
2020-04-15,2020-04-15 01:30:00,1,9845.585457,9862.130742,9906.346589,9851.861255,9850.466316074999,9844.585457,9906.346589,5.880859074999535,55.88027292500192,9.50205951415463,True,Loss,9844.585457,-5.880859074999535,2020-04-15 02:25:00,11,2020
2020-04-17,2020-04-17 03:00:00,3,10128.852142,10175.064834,10210.722775,10133.986886,10142.48488614,10127.852142,10210.722775,14.632744140000796,68.23788885999966,4.6633692359494745,False,Loss,10127.852142,-14.632744140000796,2020-04-17 07:45:00,57,2020
2020-05-01,2020-05-01 01:15:00,1,10015.031994,10033.574123,10111.451067,10026.442535,10020.501922055,10014.031994,10111.451067,6.4699280549994,90.94914494499972,14.057211173271408,True,Loss,10014.031994,-6.4699280549994,2020-05-01 01:20:00,1,2020
2020-05-11,2020-05-11 03:30:00,3,10528.79161,10551.897956,10594.687486,10550.756902,10535.60798207,10527.79161,10594.687486,7.816372069999488,59.07950393000101,7.558430356297621,False,Loss,10527.79161,-7.816372069999488,2020-05-11 03:40:00,2,2020
2020-05-21,2020-05-21 02:10:00,2,10741.598203,10766.41613,10823.7541,10755.576116,10748.919491465,10740.598203,10823.7541,8.32128846500018,74.83460853500037,8.993151583406712,True,Loss,10740.598203,-8.32128846500018,2020-05-21 03:25:00,15,2020
2020-05-22,2020-05-22 03:50:00,3,10591.264323,10605.812763,10735.037142,10592.405377,10595.556112799999,10590.264323,10735.037142,5.291789799999606,139.4810292000002,26.358006359211505,True,Win,10714.498168,118.94205520000105,2020-05-22 12:10:00,100,2020
2020-05-28,2020-05-28 04:55:00,4,10692.247613,10716.495013,10819.189883,10693.67393,10699.400596,10691.247613,10819.189883,8.15298299999995,119.7892869999996,14.692694318141022,False,Loss,10691.247613,-8.15298299999995,2020-05-28 07:00:00,25,2020
2020-06-01,2020-06-01 03:35:00,3,10832.026742,10861.408886,10930.727923,10847.430973,10840.69447448,10831.026742,10930.727923,9.667732480000268,90.03344852000009,9.31277822449609,False,Win,10930.727923,90.03344852000009,2020-06-01 09:05:00,66,2020
2020-06-08,2020-06-08 01:30:00,1,11208.289338,11238.242008,11264.486253,11212.283027,11217.125375650001,11207.289338,11264.486253,9.836037650000435,47.36087734999819,4.815036200069455,False,Loss,11207.289338,-9.836037650000435,2020-06-08 02:00:00,6,2020
2020-06-10,2020-06-10 04:10:00,4,11376.309557,11411.111707,11429.368573,11388.861152,11386.57619125,11375.309557,11429.368573,11.266634249999697,42.79238174999955,3.7981513201247923,True,Loss,11375.309557,-11.266634249999697,2020-06-10 05:05:00,11,2020
2020-06-24,2020-06-24 03:00:00,3,11602.073468,11644.064427,11686.341039,11631.210052,11614.460800905,11601.073468,11686.341039,13.387332905000221,71.8802380950001,5.369272476084653,True,Loss,11601.073468,-13.387332905000221,2020-06-24 03:05:00,1,2020
2020-06-26,2020-06-26 02:00:00,2,11506.379785,11518.377202,11554.655106,11510.664577,11509.919023015,11505.379785,11554.655106,4.539238015000592,44.736082985000394,9.855416886526617,False,Loss,11505.379785,-4.539238015000592,2020-06-26 02:10:00,2,2020
2020-06-29,2020-06-29 01:10:00,1,11207.015668,11220.441348,11291.283239,11211.586112,11210.9762436,11206.015668,11291.283239,4.960575600000084,80.30699540000023,16.189047779051865,False,Win,11291.283239,80.30699540000023,2020-06-29 06:55:00,69,2020
2020-06-30,2020-06-30 01:55:00,1,11402.402172,11416.970464,11452.105756,11406.972616,11406.69981814,11401.402172,11452.105756,5.297646139999415,45.40593786000136,8.57096466243145,False,Loss,11401.402172,-5.297646139999415,2020-06-30 02:05:00,2,2020
2020-07-07,2020-07-07 01:35:00,1,12083.684061,12107.678895,12185.376452,12095.681478,12090.76253703,12082.684061,12185.376452,8.078476029999365,94.61391497000113,11.711851915961997,False,Loss,12082.684061,-8.078476029999365,2020-07-07 02:00:00,5,2020
2020-07-08,2020-07-08 01:35:00,1,12010.556949,12045.977894,12080.541881,12035.694393,12021.006127775,12009.556949,12080.541881,11.449178774999382,59.53575322500001,5.2000020608467805,False,Win,12080.541881,59.53575322500001,2020-07-08 02:35:00,12,2020
2020-07-10,2020-07-10 02:25:00,2,12181.09166,12203.372578,12291.067982,12203.086925,12187.66453081,12180.09166,12291.067982,7.572870809999586,103.40345119000085,13.65445863059778,False,Loss,12180.09166,-7.572870809999586,2020-07-10 08:35:00,74,2020
2020-07-14,2020-07-14 02:45:00,2,12097.395395,12130.245465,12179.092091,12123.675451,12107.08616565,12096.395395,12179.092091,10.690770650000559,72.00592535000033,6.735335338055967,True,Loss,12096.395395,-10.690770650000559,2020-07-14 02:50:00,1,2020
2020-07-16,2020-07-16 02:05:00,2,12078.542311,12106.536284,12166.237716,12083.684061,12086.800533034999,12077.542311,12166.237716,9.258222034999562,79.43718296500083,8.580176913525987,False,Loss,12077.542311,-9.258222034999562,2020-07-16 02:30:00,5,2020
2020-07-20,2020-07-20 02:30:00,2,12050.262685,12067.1162,12168.808591,12056.832699,12055.234471925,12049.262685,12168.808591,5.971786924999833,113.57411907500136,19.01844799578219,True,Win,12168.808591,113.57411907500136,2020-07-20 06:25:00,47,2020
2020-07-24,2020-07-24 04:35:00,4,11927.431988,11956.28292,12108.250201,11940.572016,11935.94301294,11926.431988,12108.250201,9.511024940000425,172.30718806000004,18.11657409658652,False,Loss,11926.431988,-9.511024940000425,2020-07-24 06:40:00,25,2020
2020-07-28,2020-07-28 02:55:00,2,12190.518202,12214.513036,12292.781899,12208.79998,12197.59667803,12189.518202,12292.781899,8.078476030001184,95.18522096999914,11.782571442498318,True,Loss,12189.518202,-8.078476030001184,2020-07-28 03:20:00,5,2020
2020-08-07,2020-08-07 04:30:00,4,12785.818604,12802.672118,12892.367092,12788.103826,12790.79039063,12784.818604,12892.367092,5.9717866299997695,101.57670137000059,17.009432463598337,False,Loss,12784.818604,-5.9717866299997695,2020-08-07 10:55:00,77,2020
2020-08-14,2020-08-14 02:35:00,2,12775.249451,12794.102535,12813.812577,12779.24859,12780.81111078,12774.249451,12813.812577,6.5616597799999,33.00146622000102,5.029438789342644,False,Loss,12774.249451,-6.5616597799999,2020-08-14 02:40:00,1,2020
2020-08-18,2020-08-18 02:15:00,2,12879.512717,12898.080148,12925.502815,12888.939259,12884.990109145,12878.512717,12925.502815,6.477392144999612,40.512705855000604,6.254477874444489,False,Win,12925.502815,40.512705855000604,2020-08-18 04:30:00,27,2020
2020-08-21,2020-08-21 04:50:00,4,13124.888458,13135.743264,13167.450723,13131.172819,13128.090625769999,13123.888458,13167.450723,4.202167769999505,39.360097230000974,9.366617275731857,True,Loss,13123.888458,-4.202167769999505,2020-08-21 05:05:00,3,2020
2020-08-28,2020-08-28 02:50:00,2,13627.92301,13656.202636,13730.47236,13636.778247,13636.26549967,13626.92301,13730.47236,9.34248966999985,94.20686032999947,10.083699705070265,False,Loss,13626.92301,-9.34248966999985,2020-08-28 05:15:00,29,2020
2020-09-03,2020-09-03 03:45:00,3,14114.389701,14126.672771,14193.22987,14122.673632,14118.01320665,14113.389701,14193.22987,4.6235056499990606,75.21666335000009,16.2683186836844,True,Loss,14113.389701,-4.6235056499990606,2020-09-03 04:05:00,4,2020
2020-09-10,2020-09-10 04:05:00,4,12926.074121,13013.483872,13076.327485,12944.070246,12951.859997545,12925.074121,13076.327485,26.785876545000065,124.46748745500008,4.646758049746689,False,Win,13076.327485,124.46748745500008,2020-09-10 07:05:00,36,2020
2020-09-22,2020-09-22 02:05:00,2,12497.806883,12529.549705,12637.074941,12514.107251,12507.17101549,12496.806883,12637.074941,10.364132489999974,129.9039255100015,12.53398927844098,False,Loss,12496.806883,-10.364132489999974,2020-09-22 02:10:00,1,2020
2020-09-24,2020-09-24 01:50:00,1,12262.166472,12299.34275,12407.7259,12282.470439,12273.133474010001,12261.166472,12407.7259,11.967002010000215,134.59242598999845,11.246962762898043,False,Loss,12261.166472,-11.967002010000215,2020-09-24 07:05:00,63,2020
2020-09-30,2020-09-30 02:55:00,2,12792.929339,12876.718951,13071.179484,12876.147008,12817.64727454,12791.929339,13071.179484,25.717935540000326,253.53220945999965,9.85818667543003,False,Win,13071.179484,253.53220945999965,2020-09-30 09:00:00,73,2020
2020-10-05,2020-10-05 01:15:00,1,12916.754943,12969.373676,13001.116498,12952.215393,12932.277469235,12915.754943,13001.116498,16.522526234999532,68.83902876499997,4.166374305351613,False,Loss,12915.754943,-16.522526234999532,2020-10-05 02:10:00,11,2020
2020-10-06,2020-10-06 03:15:00,3,13053.163288,13084.620139,13118.078789,13064.0302,13062.443059045,13052.163288,13118.078789,10.279771044999507,55.63572995499999,5.41215652678018,False,Loss,13052.163288,-10.279771044999507,2020-10-06 05:00:00,21,2020
2020-10-09,2020-10-09 02:55:00,2,13221.028483,13231.895395,13271.931387,13227.033882,13224.23422204,13220.028483,13271.931387,4.205739040000481,47.69716496000001,11.34097111265243,True,Loss,13220.028483,-4.205739040000481,2020-10-09 05:50:00,35,2020
2020-10-13,2020-10-13 01:40:00,1,13752.935236,13841.586361,13856.456872,13765.803947,13779.087317874999,13751.935236,13856.456872,27.152081874999567,77.36955412500174,2.8494888340860594,True,Win,13856.456872,77.36955412500174,2020-10-13 03:30:00,22,2020
2020-10-15,2020-10-15 01:50:00,1,13572.4873,13581.924355,13690.879448,13574.489099,13575.271231225,13571.4873,13690.879448,3.783931224999833,115.60821677499916,30.552409623936615,False,Loss,13571.4873,-3.783931224999833,2020-10-15 01:55:00,1,2020
2020-10-26,2020-10-26 01:05:00,1,13272.789302,13280.510529,13313.397236,13274.791101,13275.067063965,13271.789302,13313.397236,3.2777619650005363,38.33017203500094,11.694007205002963,False,Loss,13271.789302,-3.2777619650005363,2020-10-26 01:45:00,8,2020
2020-11-06,2020-11-06 04:30:00,4,13620.53049,13650.557484,13774.66906,13625.106032,13629.38845323,13619.53049,13774.66906,9.857963230000678,145.2806067700003,14.73738574393022,False,Win,13774.66906,145.2806067700003,2020-11-06 08:10:00,44,2020
2020-11-09,2020-11-09 03:35:00,3,14023.464154,14088.951598,14194.189063,14057.208776,14042.78294998,14022.464154,14194.189063,20.318795979999777,151.4061130200007,7.4515297643144285,True,Loss,14022.464154,-20.318795979999777,2020-11-09 05:55:00,28,2020
2020-11-11,2020-11-11 02:05:00,2,13240.760508,13288.517727,13381.172452,13253.915191,13254.848887605,13239.760508,13381.172452,15.088379605000227,126.32356439500109,8.372241930680083,False,Win,13381.172452,126.32356439500109,2020-11-11 02:35:00,6,2020
2020-11-16,2020-11-16 01:20:00,1,13735.776953,13752.077322,13795.54497,13740.924438,13740.585561855,13734.776953,13795.54497,5.808608854998965,54.95940814500136,9.461716138400776,False,Loss,13734.776953,-5.808608854998965,2020-11-16 01:25:00,1,2020
2020-11-18,2020-11-18 01:10:00,1,13647.125828,13659.136626,13703.74816,13649.69957,13650.66901341,13646.125828,13703.74816,4.54318541000066,53.079146589998345,11.683244640018033,False,Win,13703.74816,53.079146589998345,2020-11-18 02:20:00,14,2020
2020-11-19,2020-11-19 03:10:00,3,13515.864968,13568.483701,13597.938752,13533.595193,13531.387494235,13514.864968,13597.938752,16.522526234999532,66.55125776500063,4.027910551839564,True,Win,13597.938752,66.55125776500063,2020-11-19 08:40:00,66,2020
2020-11-23,2020-11-23 01:45:00,1,13648.555685,13665.142024,13675.436994,13651.415398,13653.448655005,13647.555685,13675.436994,5.892970005001189,21.98833899499914,3.731283033230831,False,Win,13675.436994,21.98833899499914,2020-11-23 02:05:00,4,2020
2020-11-24,2020-11-24 02:55:00,2,13647.697771,13670.289509,13702.890245,13656.276912,13654.36233371,13646.697771,13702.890245,7.6645627100006095,48.5279112900007,6.331465098026035,False,Loss,13646.697771,-7.6645627100006095,2020-11-24 06:25:00,42,2020
2020-11-25,2020-11-25 02:05:00,2,13851.023416,13875.045012,13924.518059,13873.043212,13858.10978682,13850.023416,13924.518059,8.086370819999502,66.4082721800005,8.21237037704939,False,Loss,13850.023416,-8.086370819999502,2020-11-25 02:20:00,3,2020
2020-12-01,2020-12-01 03:10:00,3,14137.566731,14157.298756,14186.181865,14143.286159,14143.387678375,14136.566731,14186.181865,6.820947374999378,42.79418662500029,6.273935902489527,True,Loss,14136.566731,-6.820947374999378,2020-12-01 04:05:00,11,2020
2020-12-07,2020-12-07 04:20:00,4,14305.431927,14326.021866,14359.766488,14309.721497,14311.505959004999,14304.431927,14359.766488,7.074032004999026,48.26052899500064,6.822209591488452,False,Win,14359.766488,48.26052899500064,2020-12-07 08:30:00,50,2020
2020-12-09,2020-12-09 03:00:00,3,14443.842071,14461.000353,14482.448206,14452.135241,14448.90376419,14442.842071,14482.448206,6.061693190000369,33.544441809999626,5.533840258582534,False,Loss,14442.842071,-6.061693190000369,2020-12-09 05:50:00,34,2020
2020-12-11,2020-12-11 03:05:00,3,14100.676424,14141.856302,14187.32575,14136.422846,14112.82448801,14099.676424,14187.32575,13.148064009999871,74.50126199000078,5.666329425635457,True,Loss,14099.676424,-13.148064009999871,2020-12-11 03:50:00,9,2020
2020-12-14,2020-12-14 01:05:00,1,14185.609922,14200.766405,14212.20526,14197.62072,14190.081084485,14184.609922,14212.20526,5.471162485000605,22.12417551500039,4.043779649325831,False,Win,14212.20526,22.12417551500039,2020-12-14 01:45:00,8,2020
2021-01-05,2021-01-05 02:00:00,2,14452.315474,14477.753653,14551.209967,14476.324541,14459.819736805,14451.315474,14551.209967,8.504262804999598,91.39023019500019,10.746402397309792,True,Loss,14451.315474,-8.504262804999598,2021-01-05 07:25:00,65,2021
2021-01-06,2021-01-06 04:00:00,4,14363.710581,14431.164628,14625.237926,14379.144982,14383.609524865,14362.710581,14625.237926,20.898943865000547,241.62840113499988,11.561751765822715,False,Loss,14362.710581,-20.898943865000547,2021-01-06 04:05:00,1,2021
2021-01-07,2021-01-07 02:25:00,2,14484.613386,14536.347211,14567.787656,14515.76801,14499.874864375,14483.613386,14567.787656,16.26147837499957,67.91279162499995,4.176298738582663,False,Loss,14483.613386,-16.26147837499957,2021-01-07 02:30:00,1,2021
2021-01-13,2021-01-13 04:45:00,4,14721.560019,14758.145265,14788.442422,14734.136197,14732.35266657,14720.560019,14788.442422,11.792647569998735,56.08975543000088,4.756332714690539,True,Loss,14720.560019,-11.792647569998735,2021-01-13 05:20:00,7,2021
2021-01-14,2021-01-14 04:55:00,4,14777.009532,14805.877578,14879.905537,14786.727488,14785.52560557,14776.009532,14879.905537,9.516073569999207,94.3799314300013,9.917948903584314,False,Win,14879.905537,94.3799314300013,2021-01-14 08:35:00,44,2021
2021-01-15,2021-01-15 01:25:00,1,14699.265884,14714.700285,14766.43411,14712.985352,14703.819032295001,14698.265884,14766.43411,5.553148295000938,62.61507770499884,11.275599782085104,False,Loss,14698.265884,-5.553148295000938,2021-01-15 05:05:00,44,2021
2021-01-21,2021-01-21 02:35:00,2,15245.757997,15278.05591,15310.925467,15255.761775,15255.285881335,15244.757997,15310.925467,10.527884334998816,55.639585664999686,5.284973114686669,False,Loss,15244.757997,-10.527884334998816,2021-01-21 07:45:00,62,2021
2021-01-22,2021-01-22 03:15:00,3,15234.325108,15252.046086,15293.776133,15243.185597,15239.55279651,15233.325108,15293.776133,6.227688510000007,54.22333649000029,8.706815763654857,True,Loss,15233.325108,-6.227688510000007,2021-01-22 03:30:00,3,2021
2021-01-27,2021-01-27 02:50:00,2,15468.413518,15483.562096,15514.145075,15474.701607,15472.88234851,15467.413518,15514.145075,5.468830510000771,41.262726490000205,7.5450731951819785,False,Loss,15467.413518,-5.468830510000771,2021-01-27 02:55:00,1,2021
2021-01-28,2021-01-28 01:50:00,1,14857.611402,14896.769049,15011.097942,14871.616692,14869.162907865,14856.611402,15011.097942,12.551505864999854,141.93503413500002,11.308207609637417,False,Loss,14856.611402,-12.551505864999854,2021-01-28 02:35:00,9,2021
2021-01-29,2021-01-29 04:20:00,4,14786.727488,14860.755447,15046.5399,14820.740334,14808.565735905,14785.727488,15046.5399,22.838247904999662,237.97416409499965,10.419983401743496,False,Win,15046.5399,237.97416409499965,2021-01-29 07:45:00,41,2021
2021-02-08,2021-02-08 02:20:00,2,15603.03579,15621.042591,15648.481526,15608.752235,15608.347796295,15602.03579,15648.481526,6.312006295000174,40.133729704999496,6.3583158554182635,True,Loss,15602.03579,-6.312006295000174,2021-02-08 02:30:00,2,2021
2021-02-12,2021-02-12 03:40:00,3,15660.771882,15669.346549,15701.072817,15665.345038,15663.301408764999,15659.771882,15701.072817,3.5295267649999005,37.77140823500122,10.701550306844686,True,Loss,15659.771882,-3.5295267649999005,2021-02-12 05:20:00,20,2021
2021-02-15,2021-02-15 03:20:00,3,15819.689044,15830.264467,15853.70189,15829.978645,15822.808793785001,15818.689044,15853.70189,4.119749785000749,30.893096214998877,7.498779738389684,False,Win,15853.70189,30.893096214998877,2021-02-15 11:40:00,100,2021
