direction,smt_datetime,smt_idx,fvg_type,fvg_top,fvg_bottom,entry_datetime,entry_idx,entry_price,stop_loss,take_profit,risk,reward,exit_datetime,exit_price,pnl,outcome
LONG,2022-10-17 01:30:00,59384,Bearish,12317.490039,12313.23029,2022-10-17 02:00:00,59392,12365.767194,12294.771378,12507.758826000001,70.99581600000056,141.99163200000112,2022-10-17 02:15:00,12294.771378,-70.99581600000056,LOSS
LONG,2022-10-17 01:30:00,59385,Bearish,12317.490039,12313.23029,2022-10-17 02:00:00,59392,12365.767194,12294.487395,12508.326792,71.27979899999991,142.55959799999982,2022-10-17 02:15:00,12294.487395,-71.27979899999991,LOSS
LONG,2022-10-17 02:15:00,59397,Bearish,12344.184466,12343.048533,2022-10-17 02:45:00,59404,12359.235579,12280.004248,12517.698241000002,79.23133100000086,158.46266200000173,2022-10-18 01:00:00,12517.698241000002,158.46266200000173,WIN
SHORT,2022-10-18 01:30:00,59433,Bullish,12842.291108,12833.487627,2022-10-18 02:00:00,59440,12817.016598,12895.679962,12659.68987,78.663364,157.326728,2022-10-20 01:00:00,12659.68987,157.326728,WIN
LONG,2022-10-18 02:15:00,59445,Bearish,12830.931778,12830.079828,2022-10-18 02:20:00,59446,12833.771611,12794.865904,12911.583025,38.90570699999989,77.81141399999979,2022-10-18 03:45:00,12794.865904,-38.90570699999989,LOSS
SHORT,2022-10-21 01:45:00,59581,Bullish,12538.713001,12527.069687,2022-10-21 02:00:00,59584,12510.882641,12554.616063,12423.415797000001,43.73342199999934,87.46684399999867,2022-10-21 02:15:00,12554.616063,-43.73342199999934,LOSS
SHORT,2022-10-31 02:45:00,59884,Bullish,13105.543593,13102.419777,2022-10-31 03:00:00,59888,13075.72535,13134.225903,12958.724244,58.500552999999854,117.00110599999971,2022-10-31 03:00:00,13134.225903,-58.500552999999854,LOSS
SHORT,2022-10-31 03:00:00,59888,Bullish,13121.730639,13120.310723,2022-10-31 03:00:00,59889,13091.060447,13135.361836,13002.457669,44.3013890000002,88.6027780000004,2022-11-01 03:00:00,13135.361836,-44.3013890000002,LOSS
LONG,2022-10-31 03:30:00,59896,Bearish,13088.788581,13079.701116,2022-11-01 01:00:00,59904,13098.160028,13049.314907,13195.85027,48.84512100000029,97.69024200000058,2022-11-02 01:00:00,13049.314907,-48.84512100000029,LOSS
LONG,2022-10-31 03:45:00,59900,Bearish,13076.009334,13068.625769,2022-11-01 01:00:00,59904,13098.160028,13044.771175,13204.937734000001,53.38885300000038,106.77770600000076,2022-11-02 01:00:00,13044.771175,-53.38885300000038,LOSS
SHORT,2022-11-01 02:00:00,59921,Bullish,13099.011978,13097.308078,2022-11-01 02:05:00,59922,13097.024095,13117.47089,13056.130505000001,20.446794999999838,40.893589999999676,2022-11-01 02:10:00,13117.47089,-20.446794999999838,LOSS
SHORT,2022-11-01 02:15:00,59924,Bullish,13099.011978,13097.308078,2022-11-01 02:15:00,59925,13073.169501,13119.17479,12981.158923000003,46.00528899999881,92.01057799999762,2022-11-01 03:00:00,13119.17479,-46.00528899999881,LOSS
LONG,2022-11-02 02:15:00,59973,Bearish,12894.260046,12891.988179,2022-11-02 02:45:00,59980,12900.791661,12878.356983,12945.661016999999,22.43467799999962,44.86935599999924,2022-11-03 01:00:00,12878.356983,-22.43467799999962,LOSS
LONG,2022-11-02 02:30:00,59976,Bearish,12894.260046,12891.988179,2022-11-02 02:45:00,59980,12900.791661,12876.3691,12949.636782999998,24.422560999999405,48.84512199999881,2022-11-03 01:00:00,12876.3691,-24.422560999999405,LOSS
SHORT,2022-11-09 01:30:00,60200,Bullish,12610.844749,12608.004917,2022-11-09 01:45:00,60204,12605.165084,12636.97121,12541.552832000001,31.806125999999495,63.61225199999899,2022-11-09 01:45:00,12636.97121,-31.806125999999495,LOSS
SHORT,2022-11-11 01:45:00,60300,Bullish,13324.210705,13323.074772,2022-11-11 02:00:00,60304,13317.395107,13353.176998,13245.831325,35.78189100000054,71.56378200000108,2022-11-11 02:45:00,13353.176998,-35.78189100000054,LOSS
SHORT,2022-11-11 01:45:00,60301,Bullish,13324.210705,13323.074772,2022-11-11 02:00:00,60304,13317.395107,13357.436747,13237.311827000001,40.04163999999946,80.08327999999892,2022-11-11 02:45:00,13357.436747,-40.04163999999946,LOSS
SHORT,2022-11-15 01:30:00,60392,Bullish,13450.867241,13450.583257,2022-11-15 02:00:00,60400,13449.163341,13466.48632,13414.517382999999,17.322979000000487,34.645958000000974,2022-11-15 02:45:00,13466.48632,-17.322979000000487,LOSS
SHORT,2022-11-15 01:45:00,60396,Bullish,13458.250805,13457.398856,2022-11-15 01:50:00,60398,13451.151224,13474.437851,13404.577969999997,23.286627000001317,46.573254000002635,2022-11-16 01:00:00,13474.437851,-23.286627000001317,LOSS
SHORT,2022-11-15 03:00:00,60417,Bullish,13457.966822,13456.546906,2022-11-15 03:20:00,60422,13452.287157,13473.585902,13409.689667,21.298745000000054,42.59749000000011,2022-11-16 01:00:00,13473.585902,-21.298745000000054,LOSS
SHORT,2022-11-16 03:45:00,60476,Bullish,13541.173918,13536.346203,2022-11-17 01:00:00,60480,13392.650672,13556.509014,13064.933988,163.85834199999954,327.7166839999991,2022-12-01 01:00:00,13556.509014,-163.85834199999954,LOSS
LONG,2022-11-17 01:15:00,60485,Bearish,13400.886186,13393.502621,2022-11-17 01:30:00,60488,13415.653316,13383.847191,13479.265565999998,31.806124999999156,63.61224999999831,2022-11-17 02:45:00,13383.847191,-31.806124999999156,LOSS
SHORT,2022-11-18 03:30:00,60569,Bullish,13356.868781,13353.460981,2022-11-18 03:45:00,60572,13348.633266,13379.587442,13286.724914000002,30.95417599999928,61.90835199999856,2022-11-21 01:00:00,13286.724914000002,61.90835199999856,WIN
LONG,2022-11-24 02:15:00,60740,Bearish,13506.811943,13505.392027,2022-11-24 02:30:00,60745,13512.207625,13488.069048,13560.484778999999,24.138576999999714,48.27715399999943,2022-11-25 02:45:00,13488.069048,-24.138576999999714,LOSS
SHORT,2022-11-24 03:15:00,60757,Bullish,13534.926286,13534.642303,2022-11-24 03:30:00,60760,13531.234504,13545.149684,13503.404144,13.915179999999964,27.830359999999928,2022-11-25 02:30:00,13503.404144,27.830359999999928,WIN
LONG,2022-11-25 01:00:00,60769,Bearish,13532.65442,13528.394671,2022-11-25 01:30:00,60776,13533.222387,13519.023224,13561.620712999998,14.199162999999317,28.398325999998633,2022-11-25 01:45:00,13519.023224,-14.199162999999317,LOSS
SHORT,2022-11-25 01:45:00,60780,Bullish,13528.394671,13527.542722,2022-11-25 01:50:00,60782,13525.554839,13538.050102,13500.564313000003,12.495262999998886,24.99052599999777,2022-11-25 02:30:00,13500.564313000003,24.99052599999777,WIN
SHORT,2022-11-30 03:15:00,60949,Bullish,13136.781752,13131.102087,2022-11-30 03:30:00,60953,13125.138438,13159.500413,13056.414488,34.3619749999998,68.7239499999996,2022-12-01 01:00:00,13159.500413,-34.3619749999998,LOSS
SHORT,2022-12-05 03:00:00,61088,Bullish,13614.725583,13611.885751,2022-12-05 03:05:00,61090,13587.46319,13623.245081,13515.899408000003,35.78189099999872,71.56378199999745,2022-12-06 01:00:00,13515.899408000003,71.56378199999745,WIN
SHORT,2022-12-12 01:45:00,61308,Bullish,13136.497769,13132.522003,2022-12-12 02:15:00,61316,13126.274371,13152.400831,13074.021450999997,26.126460000001316,52.25292000000263,2022-12-12 02:30:00,13152.400831,-26.126460000001316,LOSS
SHORT,2022-12-13 01:30:00,61353,Bullish,13321.027952,13318.497362,2022-12-13 02:00:00,61361,13315.685594,13333.118551,13280.819680000002,17.432956999999078,34.865913999998156,2022-12-13 03:15:00,13333.118551,-17.432956999999078,LOSS
SHORT,2022-12-13 02:00:00,61360,Bullish,13326.932663,13324.683249,2022-12-13 02:00:00,61361,13315.685594,13344.084442,13258.887898000003,28.398847999998907,56.79769599999781,2022-12-13 03:30:00,13344.084442,-28.398847999998907,LOSS
LONG,2022-12-16 03:15:00,61525,Bearish,12746.302751,12744.053337,2022-12-16 03:45:00,61532,12753.894522,12723.24626,12815.191046000002,30.648262000000614,61.29652400000123,2022-12-19 02:00:00,12815.191046000002,61.29652400000123,WIN
SHORT,2022-12-23 02:00:00,61744,Bullish,12433.634246,12432.790716,2022-12-23 02:00:00,61745,12422.949531,12448.817788,12371.213017,25.868257000000085,51.73651400000017,2022-12-27 01:00:00,12448.817788,-25.868257000000085,LOSS
SHORT,2022-12-27 02:15:00,61796,Bullish,12548.073168,12547.229638,2022-12-27 02:45:00,61804,12544.417871,12568.880245,12495.493122999998,24.462374000000636,48.92474800000127,2022-12-28 01:00:00,12495.493122999998,48.92474800000127,WIN
SHORT,2022-12-27 02:15:00,61797,Bullish,12548.073168,12547.229638,2022-12-27 02:45:00,61804,12544.417871,12570.848482,12491.556649,26.43061099999977,52.86122199999954,2022-12-28 01:00:00,12491.556649,52.86122199999954,WIN
SHORT,2022-12-28 02:15:00,61844,Bullish,12305.417665,12300.918837,2022-12-28 02:30:00,61849,12294.451773,12320.601207,12242.152905000003,26.14943399999902,52.29886799999804,2022-12-29 01:00:00,12242.152905000003,52.29886799999804,WIN
SHORT,2023-01-04 02:30:00,62040,Bullish,12417.04482,12397.081273,2023-01-04 02:45:00,62045,12393.425976,12429.416595,12321.444738,35.99061900000015,71.9812380000003,2023-01-05 01:00:00,12321.444738,71.9812380000003,WIN
LONG,2023-01-06 03:30:00,62153,Bearish,12150.770473,12150.208119,2023-01-06 03:45:00,62157,12151.051649,12122.090448,12208.974051000001,28.961201000000074,57.92240200000015,2023-01-09 01:00:00,12208.974051000001,57.92240200000015,WIN
SHORT,2023-01-10 02:30:00,62232,Bullish,12565.506124,12561.850827,2023-01-10 03:00:00,62240,12548.635522,12592.780265,12460.346036000003,44.144742999998925,88.28948599999785,2023-01-11 01:00:00,12592.780265,-44.144742999998925,LOSS
SHORT,2023-01-13 01:45:00,62365,Bullish,12950.999398,12950.718221,2023-01-13 02:00:00,62368,12946.781747,12963.65235,12913.040541000002,16.87060299999939,33.74120599999878,2023-01-13 02:00:00,12963.65235,-16.87060299999939,LOSS
SHORT,2023-01-13 02:00:00,62368,Bullish,12950.999398,12950.718221,2023-01-13 02:00:00,62369,12944.81351,12965.058233,12904.324064,20.244722999999794,40.48944599999959,2023-01-13 02:15:00,12965.058233,-20.244722999999794,LOSS
SHORT,2023-01-18 02:15:00,62516,Bullish,13107.896004,13104.521883,2023-01-18 02:15:00,62517,13100.866586,13116.331305,13069.937148,15.464718999999604,30.92943799999921,2023-01-18 02:30:00,13069.937148,30.92943799999921,WIN
SHORT,2023-01-19 02:15:00,62565,Bullish,12901.512296,12897.294646,2023-01-19 02:30:00,62568,12894.764055,12919.226429,12845.839306999998,24.462374000000636,48.92474800000127,2023-01-20 01:00:00,12845.839306999998,48.92474800000127,WIN
LONG,2023-01-19 03:00:00,62576,Bearish,12887.453461,12880.142866,2023-01-19 03:10:00,62579,12890.265228,12864.959324,12940.877036000002,25.305904000000737,50.611808000001474,2023-01-19 03:15:00,12864.959324,-25.305904000000737,LOSS
SHORT,2023-01-20 01:45:00,62604,Bullish,12841.902833,12837.404006,2023-01-20 02:00:00,62609,12834.029885,12856.805199,12788.479256999999,22.775314000000435,45.55062800000087,2023-01-20 03:00:00,12788.479256999999,45.55062800000087,WIN
SHORT,2023-01-20 01:45:00,62605,Bullish,12841.902833,12837.404006,2023-01-20 02:00:00,62609,12834.029885,12858.773436,12784.542783,24.74355099999957,49.48710199999914,2023-01-23 01:00:00,12858.773436,-24.74355099999957,LOSS
LONG,2023-01-26 03:30:00,62824,Bearish,13437.716288,13436.029228,2023-01-27 01:00:00,62832,13525.162246,13401.444492,13772.597753999999,123.71775399999933,247.43550799999866,2023-01-31 02:45:00,13401.444492,-123.71775399999933,LOSS
SHORT,2023-01-27 01:45:00,62844,Bullish,13532.191663,13527.692836,2023-01-27 02:15:00,62852,13520.101065,13548.218736,13463.865723,28.117670999999973,56.235341999999946,2023-01-30 01:00:00,13548.218736,-28.117670999999973,LOSS
LONG,2023-02-02 03:15:00,63061,Bearish,14162.589854,14152.186315,2023-02-02 03:45:00,63068,14162.87103,14131.098062,14226.416966000003,31.77296800000113,63.54593600000226,2023-02-03 01:00:00,14226.416966000003,63.54593600000226,WIN
SHORT,2023-02-03 03:30:00,63112,Bullish,14199.70518,14185.646344,2023-02-06 01:00:00,63120,14106.635688,14242.162864,13835.581336000001,135.5271759999996,271.0543519999992,2023-02-08 01:00:00,14242.162864,-135.5271759999996,LOSS
SHORT,2023-02-03 03:30:00,63113,Bullish,14199.70518,14185.646344,2023-02-06 01:00:00,63120,14106.635688,14249.192281,13821.522502000002,142.55659299999934,285.1131859999987,2023-02-08 01:00:00,14249.192281,-142.55659299999934,LOSS
LONG,2023-02-06 02:00:00,63136,Bearish,14125.474528,14122.943937,2023-02-06 02:00:00,63137,14141.220424,14109.447455,14204.766361999998,31.772968999999648,63.545937999999296,2023-02-06 02:15:00,14109.447455,-31.772968999999648,LOSS
LONG,2023-02-06 03:30:00,63160,Bearish,14089.765085,14083.016844,2023-02-06 03:30:00,63161,14091.733322,14066.427418,14142.345130000002,25.305904000000737,50.611808000001474,2023-02-06 03:40:00,14066.427418,-25.305904000000737,LOSS
LONG,2023-02-06 03:45:00,63164,Bearish,14083.860374,14082.173314,2023-02-07 01:00:00,63168,14094.545089,14063.896828,14155.841610999996,30.648260999998456,61.29652199999691,2023-02-07 02:00:00,14063.896828,-30.648260999998456,LOSS
LONG,2023-02-06 03:45:00,63165,Bearish,14083.860374,14082.173314,2023-02-07 01:00:00,63168,14094.545089,14044.495634,14194.643998999996,50.04945499999849,100.09890999999698,2023-02-07 02:00:00,14044.495634,-50.04945499999849,LOSS
SHORT,2023-02-08 01:45:00,63228,Bullish,14369.817091,14367.848854,2023-02-08 02:00:00,63232,14358.288846,14389.499461,14295.867616,31.21061499999996,62.42122999999992,2023-02-09 01:00:00,14295.867616,62.42122999999992,WIN
LONG,2023-02-08 03:45:00,63260,Bearish,14337.481769,14333.826472,2023-02-08 03:45:00,63261,14345.635894,14320.048813,14396.810055999998,25.58708099999967,51.17416199999934,2023-02-09 01:00:00,14320.048813,-25.58708099999967,LOSS
SHORT,2023-02-09 03:45:00,63308,Bullish,14252.004048,14244.974631,2023-02-10 01:00:00,63312,13964.641448,14287.713491,13318.497362,323.0720430000001,646.1440860000002,2023-02-16 01:00:00,14287.713491,-323.0720430000001,LOSS
SHORT,2023-02-16 01:30:00,63513,Bullish,14357.164139,14350.697075,2023-02-16 02:00:00,63520,14344.792364,14366.724147,14300.928798,21.931782999999996,43.86356599999999,2023-02-16 02:00:00,14366.724147,-21.931782999999996,LOSS
SHORT,2023-02-16 01:45:00,63517,Bullish,14357.164139,14350.697075,2023-02-16 02:00:00,63520,14344.792364,14368.973561,14296.429970000001,24.181196999999884,48.36239399999977,2023-02-16 02:00:00,14368.973561,-24.181196999999884,LOSS
LONG,2023-02-17 02:30:00,63577,Bearish,13916.841407,13911.217872,2023-02-17 03:00:00,63584,13917.40376,13876.633137,13998.945005999996,40.77062299999852,81.54124599999705,2023-02-21 01:00:00,13876.633137,-40.77062299999852,LOSS
SHORT,2023-02-20 03:00:00,63632,Bullish,13913.467286,13911.499049,2023-02-20 03:15:00,63636,13908.124929,13925.276708,13873.821371,17.151778999999806,34.30355799999961,2023-02-21 01:00:00,13873.821371,34.30355799999961,WIN
SHORT,2023-02-21 03:30:00,63689,Bullish,13779.908347,13778.783641,2023-02-22 01:00:00,63696,13636.508224,13812.806023,13283.912626,176.29779899999994,352.5955979999999,2023-03-06 01:00:00,13812.806023,-176.29779899999994,LOSS
SHORT,2023-02-21 03:45:00,63692,Bullish,13779.908347,13778.783641,2023-02-22 01:00:00,63696,13636.508224,13813.649553,13282.225566,177.14132900000004,354.2826580000001,2023-03-06 01:00:00,13813.649553,-177.14132900000004,LOSS
SHORT,2023-02-21 03:45:00,63693,Bullish,13779.908347,13778.783641,2023-02-22 01:00:00,63696,13636.508224,13854.139,13201.246672,217.63077599999997,435.26155199999994,2023-03-06 01:00:00,13854.139,-217.63077599999997,LOSS
SHORT,2023-02-22 02:00:00,63712,Bullish,13646.630586,13645.787055,2023-02-22 02:00:00,63713,13632.57175,13659.564714,13578.585821999997,26.99296400000094,53.98592800000188,2023-02-22 02:05:00,13659.564714,-26.99296400000094,LOSS
SHORT,2023-03-01 01:45:00,63948,Bullish,13611.20232,13605.016432,2023-03-01 02:05:00,63954,13603.610548,13628.354099,13554.123446000001,24.74355099999957,49.48710199999914,2023-03-01 02:15:00,13628.354099,-24.74355099999957,LOSS
LONG,2023-03-01 02:45:00,63964,Bearish,13612.04585,13608.671729,2023-03-01 02:55:00,63967,13616.544677,13587.302299,13675.029432999998,29.242377999999007,58.484755999998015,2023-03-02 01:00:00,13587.302299,-29.242377999999007,LOSS
LONG,2023-03-01 03:45:00,63980,Bearish,13624.136448,13621.605858,2023-03-01 03:45:00,63981,13629.197629,13609.796436,13668.000015,19.401192999999694,38.80238599999939,2023-03-02 01:00:00,13609.796436,-19.401192999999694,LOSS
SHORT,2023-03-06 01:30:00,64089,Bullish,13878.320197,13874.102546,2023-03-06 02:00:00,64096,13865.667245,13899.689627,13797.622481000002,34.0223819999992,68.0447639999984,2023-03-07 02:15:00,13899.689627,-34.0223819999992,LOSS
LONG,2023-03-06 02:15:00,64100,Bearish,13874.102546,13872.134309,2023-03-06 02:45:00,64108,13879.444904,13844.016638,13950.301436000002,35.428266000000804,70.85653200000161,2023-03-06 03:45:00,13844.016638,-35.428266000000804,LOSS
LONG,2023-03-06 03:45:00,64124,Bearish,13856.950767,13855.82606,2023-03-07 01:00:00,64128,13871.853133,13843.173108,13929.213183,28.68002499999966,57.36004999999932,2023-03-08 01:00:00,13843.173108,-28.68002499999966,LOSS
LONG,2023-03-06 03:45:00,64125,Bearish,13856.950767,13855.82606,2023-03-07 01:00:00,64128,13871.853133,13838.111927,13939.335545000002,33.7412060000006,67.4824120000012,2023-03-08 01:00:00,13838.111927,-33.7412060000006,LOSS
LONG,2023-03-07 02:00:00,64144,Bearish,13885.068438,13883.943731,2023-03-07 02:15:00,64149,13896.315507,13871.009602,13946.927316999998,25.305904999999257,50.61180999999851,2023-03-08 01:00:00,13871.009602,-25.305904999999257,LOSS
LONG,2023-03-08 03:15:00,64212,Bearish,13700.897691,13698.085924,2023-03-08 03:45:00,64220,13702.584751,13685.714149,13736.325955000002,16.870602000000872,33.741204000001744,2023-03-09 02:15:00,13685.714149,-16.870602000000872,LOSS
LONG,2023-03-08 03:15:00,64213,Bearish,13700.897691,13698.085924,2023-03-08 03:45:00,64220,13702.584751,13676.15414,13755.445973,26.43061099999977,52.86122199999954,2023-03-09 03:15:00,13676.15414,-26.43061099999977,LOSS
LONG,2023-03-16 02:00:00,64480,Bearish,13828.376324,13822.809905,2023-03-16 02:30:00,64488,13840.065804,13793.586206,13933.025,46.479597999999896,92.95919599999979,2023-03-17 01:00:00,13933.025,92.95919599999979,WIN
LONG,2023-03-16 02:00:00,64481,Bearish,13828.376324,13822.809905,2023-03-16 02:30:00,64488,13840.065804,13791.91628,13936.364852,48.14952400000038,96.29904800000077,2023-03-17 01:00:00,13936.364852,96.29904800000077,WIN
SHORT,2023-03-16 02:45:00,64493,Bullish,13833.10778,13824.758152,2023-03-16 03:20:00,64502,13824.20151,13865.39301,13741.818510000003,41.191499999998996,82.38299999999799,2023-03-17 01:00:00,13865.39301,-41.191499999998996,LOSS
SHORT,2023-03-16 03:00:00,64496,Bullish,13833.10778,13824.758152,2023-03-16 03:20:00,64502,13824.20151,13867.897899,13736.808732000003,43.69638899999882,87.39277799999763,2023-03-17 01:00:00,13867.897899,-43.69638899999882,LOSS
SHORT,2023-03-17 02:00:00,64528,Bullish,14191.585162,14186.575385,2023-03-17 02:15:00,64532,14181.843929,14214.129159,14117.273469000002,32.2852299999995,64.570459999999,2023-03-20 01:00:00,14117.273469000002,64.570459999999,WIN
LONG,2023-03-20 01:45:00,64572,Bearish,14012.346471,14011.789829,2023-03-20 02:00:00,64576,14020.97442,13951.950825,14159.021610000002,69.02359500000057,138.04719000000114,2023-03-20 03:15:00,13951.950825,-69.02359500000057,LOSS
LONG,2023-03-20 03:15:00,64597,Bearish,14010.954866,14008.171657,2023-03-20 03:30:00,64601,14014.573039,13944.157839,14155.403439000003,70.41520000000128,140.83040000000256,2023-03-21 02:00:00,14155.403439000003,140.83040000000256,WIN
SHORT,2023-03-22 01:30:00,64664,Bullish,14324.900896,14324.622575,2023-03-22 02:00:00,64672,14310.984849,14335.477092,14262.000363000003,24.49224299999878,48.98448599999756,2023-03-22 03:15:00,14262.000363000003,48.98448599999756,WIN
LONG,2023-03-24 02:00:00,64768,Bearish,14329.632352,14329.07571,2023-03-24 02:15:00,64773,14335.755413,14315.994626,14375.276987000003,19.760787000001073,39.52157400000215,2023-03-24 02:45:00,14375.276987000003,39.52157400000215,WIN
LONG,2023-03-24 02:00:00,64769,Bearish,14329.632352,14329.07571,2023-03-24 02:15:00,64773,14335.755413,14314.046379,14379.173481000003,21.70903400000134,43.41806800000268,2023-03-24 02:45:00,14379.173481000003,43.41806800000268,WIN
SHORT,2023-03-24 02:45:00,64780,Bullish,14335.477092,14328.797389,2023-03-24 03:00:00,64785,14322.396008,14381.956691,14203.274642,59.5606829999997,119.1213659999994,2023-03-27 01:00:00,14381.956691,-59.5606829999997,LOSS
SHORT,2023-03-24 02:45:00,64781,Bullish,14366.927359,14366.370717,2023-03-24 03:00:00,64784,14345.218325,14383.904937,14267.845101,38.68661199999951,77.37322399999903,2023-03-27 01:00:00,14383.904937,-38.68661199999951,LOSS
LONG,2023-03-24 03:45:00,64796,Bearish,14333.807166,14324.344254,2023-03-27 01:00:00,64800,14421.199944,14275.638088,14712.323656,145.56185600000026,291.1237120000005,2023-03-28 01:00:00,14275.638088,-145.56185600000026,LOSS
LONG,2023-03-27 02:45:00,64828,Bearish,14355.794521,14341.600153,2023-03-27 03:05:00,64834,14356.072842,14304.305146,14459.608233999998,51.76769599999898,103.53539199999796,2023-03-28 01:00:00,14304.305146,-51.76769599999898,LOSS
SHORT,2023-03-29 03:30:00,64937,Bullish,14297.347122,14295.677197,2023-03-29 03:40:00,64939,14293.450629,14306.531714,14267.288459000001,13.081084999999803,26.162169999999605,2023-03-30 01:00:00,14306.531714,-13.081084999999803,LOSS
LONG,2023-03-30 03:30:00,64984,Bearish,14467.679543,14464.618012,2023-03-30 03:35:00,64986,14467.957864,14457.659989,14488.553614,10.297875000000204,20.595750000000407,2023-03-31 01:00:00,14488.553614,20.595750000000407,WIN
LONG,2023-04-03 03:30:00,65080,Bearish,14729.857876,14722.343211,2023-04-04 01:00:00,65088,14735.702616,14698.68593,14809.735988000002,37.016686000000846,74.03337200000169,2023-04-05 01:00:00,14698.68593,-37.016686000000846,LOSS
SHORT,2023-04-04 02:00:00,65104,Bullish,14753.236836,14752.958515,2023-04-04 02:00:00,65105,14751.010268,14766.31792,14720.394964000001,15.307651999999507,30.615303999999014,2023-04-04 02:05:00,14766.31792,-15.307651999999507,LOSS
SHORT,2023-04-04 02:00:00,65105,Bullish,14753.236836,14752.958515,2023-04-04 02:10:00,65107,14751.010268,14767.431204,14718.168396,16.420936000000438,32.841872000000876,2023-04-04 03:45:00,14767.431204,-16.420936000000438,LOSS
LONG,2023-04-06 03:30:00,65224,Bearish,14545.331087,14543.10452,2023-04-07 01:00:00,65232,14651.64969,14529.745114,14895.458842000002,121.90457600000082,243.80915200000163,2023-04-12 01:15:00,14529.745114,-121.90457600000082,LOSS
LONG,2023-04-06 03:45:00,65228,Bearish,14536.424817,14535.311533,2023-04-07 01:00:00,65232,14651.64969,14526.683584,14901.581902,124.96610599999985,249.9322119999997,2023-04-12 01:30:00,14526.683584,-124.96610599999985,LOSS
LONG,2023-04-06 03:45:00,65229,Bearish,14536.424817,14535.311533,2023-04-07 01:00:00,65232,14651.64969,14524.178695,14906.59168,127.47099499999968,254.94198999999935,2023-04-12 02:30:00,14524.178695,-127.47099499999968,LOSS
LONG,2023-04-07 02:45:00,65260,Bearish,14653.041294,14649.701443,2023-04-07 03:15:00,65268,14660.834281,14644.135024,14694.232795,16.699257000000216,33.39851400000043,2023-04-10 01:00:00,14644.135024,-16.699257000000216,LOSS
LONG,2023-04-07 02:45:00,65261,Bearish,14653.041294,14649.701443,2023-04-07 03:15:00,65268,14660.834281,14643.856703,14694.789437,16.977577999999994,33.95515599999999,2023-04-10 01:00:00,14643.856703,-16.977577999999994,LOSS
SHORT,2023-04-07 03:30:00,65272,Bullish,14656.102825,14654.989541,2023-04-10 01:00:00,65280,14609.344905,14666.679021,14494.676673,57.334115999999995,114.66823199999999,2023-04-11 02:30:00,14666.679021,-57.334115999999995,LOSS
SHORT,2023-04-07 03:30:00,65273,Bullish,14660.55596,14657.49443,2023-04-10 01:00:00,65280,14609.344905,14666.957342,14494.120031,57.61243699999977,115.22487399999955,2023-04-11 02:30:00,14666.957342,-57.61243699999977,LOSS
SHORT,2023-04-07 03:45:00,65277,Bullish,14660.55596,14657.49443,2023-04-10 01:00:00,65280,14609.344905,14668.627267,14490.780181,59.28236199999992,118.56472399999984,2023-04-11 02:30:00,14668.627267,-59.28236199999992,LOSS
SHORT,2023-04-11 01:15:00,65332,Bullish,14655.824504,14653.876257,2023-04-11 01:45:00,65340,14651.093048,14665.844058,14621.591028,14.751009999999951,29.502019999999902,2023-04-11 02:15:00,14665.844058,-14.751009999999951,LOSS
LONG,2023-04-14 02:00:00,65489,Bearish,14691.449585,14688.666376,2023-04-14 02:10:00,65491,14693.676153,14671.967119,14737.094221,21.70903399999952,43.41806799999904,2023-04-14 03:45:00,14671.967119,-21.70903399999952,LOSS
SHORT,2023-04-17 01:00:00,65521,Bullish,14684.213241,14678.925143,2023-04-17 01:20:00,65526,14678.368501,14697.294325,14640.516853000001,18.92582399999992,37.85164799999984,2023-04-17 01:45:00,14697.294325,-18.92582399999992,LOSS
LONG,2023-04-18 01:00:00,65569,Bearish,14678.646822,14675.30697,2023-04-18 01:10:00,65571,14679.481784,14670.297193,14697.850965999998,9.184590999999273,18.369181999998546,2023-04-18 03:00:00,14697.850965999998,18.369181999998546,WIN
SHORT,2023-04-18 03:30:00,65609,Bullish,14716.22015,14701.74746,2023-04-19 01:00:00,65616,14622.42599,14751.010268,14365.257434,128.58427800000027,257.16855600000054,2023-05-01 01:00:00,14751.010268,-128.58427800000027,LOSS
LONG,2023-04-20 03:45:00,65708,Bearish,14527.518547,14524.735337,2023-04-21 01:00:00,65712,14561.473702,14500.521415,14683.378276,60.95228700000007,121.90457400000014,2023-04-24 01:00:00,14500.521415,-60.95228700000007,LOSS
SHORT,2023-04-21 03:00:00,65745,Bullish,14537.538101,14536.703138,2023-04-21 03:30:00,65753,14535.589854,14567.040121,14472.68932,31.450267000000167,62.900534000000334,2023-04-21 03:45:00,14567.040121,-31.450267000000167,LOSS
LONG,2023-04-26 02:45:00,65885,Bearish,14430.384536,14429.549573,2023-04-26 02:55:00,65887,14435.950955,14412.850316,14482.152233,23.10063900000023,46.20127800000046,2023-04-26 03:00:00,14412.850316,-23.10063900000023,LOSS
LONG,2023-04-26 03:00:00,65889,Bearish,14430.384536,14429.549573,2023-04-26 03:15:00,65893,14435.394313,14407.005576,14492.171787000003,28.38873700000113,56.77747400000226,2023-04-28 01:00:00,14492.171787000003,56.77747400000226,WIN
LONG,2023-04-27 03:30:00,65944,Bearish,14466.009617,14463.504728,2023-04-28 01:00:00,65952,14712.601977,14452.09357,15233.618790999999,260.50840699999935,521.0168139999987,2023-05-19 01:00:00,15233.618790999999,521.0168139999987,WIN
