timeframe,year,date,time,setup_type,direction,sl_percentage,rr_ratio,entry_price,sl_price,tp_price,risk,body_size,outcome,exit_price,exit_time,pnl,bars_held
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.0,8416.990103,8413.3540655,8424.262178,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.5,8416.990103,8413.3540655,8426.080196750001,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.0,8416.990103,8413.3540655,8427.898215500001,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.5,8416.990103,8413.3540655,8429.716234250001,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.0,8416.990103,8413.3540655,8431.534253000002,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.5,8416.990103,8413.3540655,8433.352271750002,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,50,5.0,8416.990103,8413.3540655,8435.170290500002,3.636037500000384,3.781479000001127,LOSS,8413.3540655,2018-06-18 09:00:00,-3.636037500000384,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.0,8416.990103,8412.40869575,8421.57151025,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.5,8416.990103,8412.40869575,8423.862213875,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.0,8416.990103,8412.40869575,8426.1529175,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.5,8416.990103,8412.40869575,8428.443621125,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.0,8416.990103,8412.40869575,8430.73432475,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.5,8416.990103,8412.40869575,8433.025028375,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.0,8416.990103,8412.40869575,8435.315732,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.5,8416.990103,8412.40869575,8437.606435624999,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,75,5.0,8416.990103,8412.40869575,8439.897139249999,4.5814072499997565,3.781479000001127,LOSS,8412.40869575,2018-06-18 09:00:00,-4.5814072499997565,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.0,8416.990103,8411.463326,8422.516880000001,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.5,8416.990103,8411.463326,8425.280268500002,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.0,8416.990103,8411.463326,8428.043657000002,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.5,8416.990103,8411.463326,8430.807045500002,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.0,8416.990103,8411.463326,8433.570434000003,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.5,8416.990103,8411.463326,8436.333822500004,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.0,8416.990103,8411.463326,8439.097211000004,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.5,8416.990103,8411.463326,8441.860599500003,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-18,08:30:00,bearish_830_to_bullish_breakout,LONG,100,5.0,8416.990103,8411.463326,8444.623988000005,5.526777000000948,3.781479000001127,LOSS,8411.463326,2018-06-18 09:00:00,-5.526777000000948,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.0,8307.327217,8281.94767625,8332.70675775,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,1.5,8307.327217,8281.94767625,8345.396528125,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.0,8307.327217,8281.94767625,8358.0862985,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,2.5,8307.327217,8281.94767625,8370.776068875,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.0,8307.327217,8281.94767625,8383.46583925,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,3.5,8307.327217,8281.94767625,8396.155609625,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,4.0,8307.327217,8281.94767625,8408.84538,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,4.5,8307.327217,8281.94767625,8421.535150375,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,25,5.0,8307.327217,8281.94767625,8434.22492075,25.37954075000016,1.4544150000001537,LOSS,8281.94767625,2018-06-27 09:00:00,-25.37954075000016,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,1.0,8307.327217,8281.5840725,8333.0703615,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,1.5,8307.327217,8281.5840725,8345.94193375,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.0,8307.327217,8281.5840725,8358.813506,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,2.5,8307.327217,8281.5840725,8371.68507825,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.0,8307.327217,8281.5840725,8384.5566505,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,3.5,8307.327217,8281.5840725,8397.42822275,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.0,8307.327217,8281.5840725,8410.299795,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,4.5,8307.327217,8281.5840725,8423.171367250001,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,50,5.0,8307.327217,8281.5840725,8436.042939500001,25.7431445000002,1.4544150000001537,LOSS,8281.5840725,2018-06-27 09:00:00,-25.7431445000002,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.0,8307.327217,8281.22046875,8333.43396525,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,1.5,8307.327217,8281.22046875,8346.487339375,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.0,8307.327217,8281.22046875,8359.5407135,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,2.5,8307.327217,8281.22046875,8372.594087625,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.0,8307.327217,8281.22046875,8385.64746175,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,3.5,8307.327217,8281.22046875,8398.700835875,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.0,8307.327217,8281.22046875,8411.754210000001,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,4.5,8307.327217,8281.22046875,8424.807584125001,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,75,5.0,8307.327217,8281.22046875,8437.860958250001,26.106748250000237,1.4544150000001537,LOSS,8281.22046875,2018-06-27 09:00:00,-26.106748250000237,30.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.0,8307.327217,8280.856865,8333.797569,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,1.5,8307.327217,8280.856865,8347.032745,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.0,8307.327217,8280.856865,8360.267921,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,2.5,8307.327217,8280.856865,8373.503097,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.0,8307.327217,8280.856865,8386.738273,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,3.5,8307.327217,8280.856865,8399.973449000001,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.0,8307.327217,8280.856865,8413.208625000001,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,4.5,8307.327217,8280.856865,8426.443801000001,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-06-27,08:30:00,bearish_830_to_bullish_breakout,LONG,100,5.0,8307.327217,8280.856865,8439.678977000001,26.470352000000275,1.4544150000001537,LOSS,8280.856865,2018-06-27 10:00:00,-26.470352000000275,90.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,8579.011926,8593.628796750001,8564.395055249997,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,8579.011926,8593.628796750001,8557.086619874997,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,8579.011926,8593.628796750001,8549.778184499995,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,8579.011926,8593.628796750001,8542.469749124994,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,8579.011926,8593.628796750001,8535.161313749993,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,8579.011926,8593.628796750001,8527.852878374993,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,8579.011926,8593.628796750001,8520.544442999992,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,8579.011926,8593.628796750001,8513.23600762499,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,8579.011926,8593.628796750001,8505.92757224999,14.616870750001908,0.29088299999966694,LOSS,8593.628796750001,2018-07-13 09:00:00,-14.616870750001908,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,8579.011926,8593.701517500002,8564.322334499997,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,8579.011926,8593.701517500002,8556.977538749996,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,8579.011926,8593.701517500002,8549.632742999995,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,8579.011926,8593.701517500002,8542.287947249994,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,8579.011926,8593.701517500002,8534.943151499992,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,8579.011926,8593.701517500002,8527.598355749991,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,8579.011926,8593.701517500002,8520.25355999999,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,8579.011926,8593.701517500002,8512.908764249989,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,8579.011926,8593.701517500002,8505.563968499988,14.68959150000228,0.29088299999966694,LOSS,8593.701517500002,2018-07-13 09:00:00,-14.68959150000228,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.0,8579.011926,8593.77423825,8564.249613749998,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,1.5,8579.011926,8593.77423825,8556.868457624998,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.0,8579.011926,8593.77423825,8549.487301499998,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,2.5,8579.011926,8593.77423825,8542.106145374997,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.0,8579.011926,8593.77423825,8534.724989249997,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,3.5,8579.011926,8593.77423825,8527.343833124996,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.0,8579.011926,8593.77423825,8519.962676999996,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,4.5,8579.011926,8593.77423825,8512.581520874995,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,75,5.0,8579.011926,8593.77423825,8505.200364749995,14.762312250000832,0.29088299999966694,LOSS,8593.77423825,2018-07-13 09:00:00,-14.762312250000832,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.0,8579.011926,8593.846959,8564.176892999998,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,1.5,8579.011926,8593.846959,8556.759376499998,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.0,8579.011926,8593.846959,8549.341859999997,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,2.5,8579.011926,8593.846959,8541.924343499995,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.0,8579.011926,8593.846959,8534.506826999996,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,3.5,8579.011926,8593.846959,8527.089310499996,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.0,8579.011926,8593.846959,8519.671793999994,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,4.5,8579.011926,8593.846959,8512.254277499993,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-13,08:30:00,bullish_830_to_bearish_breakdown,SHORT,100,5.0,8579.011926,8593.846959,8504.836760999993,14.835033000001204,0.29088299999966694,LOSS,8593.846959,2018-07-13 09:00:00,-14.835033000001204,30.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.0,8576.684862,8589.5564345,8563.8132895,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,1.5,8576.684862,8589.5564345,8557.37750325,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.0,8576.684862,8589.5564345,8550.941717,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,2.5,8576.684862,8589.5564345,8544.50593075,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.0,8576.684862,8589.5564345,8538.0701445,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,3.5,8576.684862,8589.5564345,8531.63435825,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.0,8576.684862,8589.5564345,8525.198572,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,4.5,8576.684862,8589.5564345,8518.76278575,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,25,5.0,8576.684862,8589.5564345,8512.3269995,12.871572500000184,14.253265999999712,LOSS,8589.5564345,2018-07-19 09:15:00,-12.871572500000184,45.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.0,8576.684862,8593.119751,8560.249973,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,1.5,8576.684862,8593.119751,8552.0325285,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.0,8576.684862,8593.119751,8543.815084,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,2.5,8576.684862,8593.119751,8535.5976395,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.0,8576.684862,8593.119751,8527.380195,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,3.5,8576.684862,8593.119751,8519.1627505,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.0,8576.684862,8593.119751,8510.945306,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,4.5,8576.684862,8593.119751,8502.7278615,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
15m,2018,2018-07-19,08:30:00,bullish_830_to_bearish_breakdown,SHORT,50,5.0,8576.684862,8593.119751,8494.510417,16.434889000000112,14.253265999999712,LOSS,8593.119751,2018-07-19 10:00:00,-16.434889000000112,90.0
