trade_id,date,setup_type,entry_price,stop_loss,risk,strategy,1R_outcome,1R_level,1.5R_outcome,1.5R_level,2R_outcome,2R_level,2.5R_outcome,2.5R_level,Equilibrium_outcome,Equilibrium_level,Equilibrium_RR,Full_Range_outcome,Full_Range_level,Full_Range_RR
1188,2022-08-08,sell,15180.574882,15202.859343,22.284460999999283,Swing_SL,WIN,15158.290421000002,NO_TOUCH,15147.148190500002,NO_TOUCH,15136.005960000002,NO_TOUCH,15124.863729500003,NO_TOUCH,15108.436082,3.2371794857413403,NO_TOUCH,15057.724648,5.51282052547761
1191,2022-08-11,sell,15374.563973,15396.277038,21.713064999999915,Swing_SL,WIN,15352.850908,WIN,15341.9943755,WIN,15331.137843,WIN,15320.2813105,WIN,15345.422755,1.3421052255865662,WIN,15311.424667,2.9078946707892777
1195,2022-08-17,buy,15579.695294,15539.697544,39.99774999999863,Swing_SL,LOSS,15619.693043999998,LOSS,15639.691918999997,LOSS,15659.690793999996,LOSS,15679.689668999996,LOSS,15604.693889,0.6250000312518026,LOSS,15624.264217,1.1142857535736947
1201,2022-08-25,sell,14929.160449,14940.016981,10.856531999999788,Swing_SL,WIN,14918.303917000001,WIN,14912.875651000002,WIN,14907.447385000001,WIN,14902.019119,NO_TOUCH,14810.452839,10.934210851126641,NO_TOUCH,14770.597937,14.605263632991043
1203,2022-08-29,sell,14247.484498,14323.765922,76.2814240000007,Swing_SL,NO_TOUCH,14171.203074,NO_TOUCH,14133.062361999999,NO_TOUCH,14094.921649999998,NO_TOUCH,14056.780937999998,NO_TOUCH,14224.200093,0.30524344957168237,NO_TOUCH,14172.345866,0.9850187379826504
1213,2022-09-12,sell,14441.116878,14478.034702,36.91782400000011,Swing_SL,LOSS,14404.199054,LOSS,14385.740142,LOSS,14367.28123,LOSS,14348.822318,LOSS,14401.904385500002,1.0621561146182072,LOSS,14368.620543,1.9637217784016632
1214,2022-09-13,sell,14622.582183,14645.300844,22.718660999998974,Swing_SL,NO_TOUCH,14599.863522000001,NO_TOUCH,14588.504191500002,NO_TOUCH,14577.144861000002,NO_TOUCH,14565.785530500003,NO_TOUCH,14580.55266,1.850000006602632,NO_TOUCH,14558.969932,2.8000000088034827
1223,2022-09-26,sell,12858.762138,12974.343326,115.58118800000011,Swing_SL,NO_TOUCH,12743.18095,NO_TOUCH,12685.390356,NO_TOUCH,12627.599762,NO_TOUCH,12569.809168,WIN,12860.608029,0.015970514163609787,NO_TOUCH,12794.865904,0.5528255515075667
1224,2022-09-27,sell,13000.753769,13076.009334,75.25556499999948,Swing_SL,NO_TOUCH,12925.498204000001,NO_TOUCH,12887.870421500002,NO_TOUCH,12850.242639000002,NO_TOUCH,12812.614856500002,NO_TOUCH,12932.455794,0.9075471694352675,NO_TOUCH,12889.716313,1.4754716943524482
1226,2022-09-29,buy,12938.561435,12904.19946,34.3619749999998,Swing_SL,WIN,12972.92341,WIN,12990.1043975,WIN,13007.285385,WIN,13024.4663725,NO_TOUCH,13091.9123965,4.462809879234274,NO_TOUCH,13139.621585,5.8512396333447745
1227,2022-09-30,sell,12834.62356,12893.976062,59.35250199999973,Swing_SL,NO_TOUCH,12775.271058,NO_TOUCH,12745.594807000001,NO_TOUCH,12715.918556,NO_TOUCH,12686.242305,NO_TOUCH,12751.8424395,1.3947368301339713,NO_TOUCH,12699.731511,2.2727272558787943
1231,2022-10-06,buy,13219.136898,13183.63899,35.49790800000119,Swing_SL,LOSS,13254.634806000002,LOSS,13272.383760000002,LOSS,13290.132714000003,LOSS,13307.881668000004,LOSS,13289.138771999998,1.971999983773563,LOSS,13324.210705,2.95999998084381
1232,2022-10-07,buy,13060.390254,13030.855995,29.53425900000002,Swing_SL,WIN,13089.924513,NO_TOUCH,13104.6916425,NO_TOUCH,13119.458772,NO_TOUCH,13134.2259015,NO_TOUCH,13097.45007,1.254807713306802,NO_TOUCH,13136.497769,2.5769231251070033
1234,2022-10-11,buy,12404.672901,12328.565386,76.1075149999997,Swing_SL,NO_TOUCH,12480.780416,NO_TOUCH,12518.8341735,NO_TOUCH,12556.887931,NO_TOUCH,12594.9416885,NO_TOUCH,12462.605486,0.7611940161231214,NO_TOUCH,12528.489603,1.6268656518347837
1235,2022-10-12,sell,12379.114407,12436.763009,57.64860200000112,Swing_SL,LOSS,12321.465804999998,LOSS,12292.641503999997,LOSS,12263.817202999997,LOSS,12234.992901999996,WIN,12366.4771515,0.21921182928251348,LOSS,12308.970541,1.216748777359721
1240,2022-10-19,buy,12783.22259,12724.722038,58.500551999999516,Swing_SL,LOSS,12841.723141999999,LOSS,12870.973417999998,LOSS,12900.223693999998,LOSS,12929.47397,LOSS,12867.423627,1.4393203845324642,LOSS,12924.078288,2.4077669899593834
1242,2022-10-21,sell,12514.574423,12593.237787,78.663364,Swing_SL,NO_TOUCH,12435.911059,NO_TOUCH,12396.579377,NO_TOUCH,12357.247695,NO_TOUCH,12317.916013,WIN,12520.6800635,0.07761733276496967,WIN,12475.384733,0.4981949411672662
1246,2022-10-27,buy,13018.076748,12987.974522,30.102225999999064,Swing_SL,LOSS,13048.178973999999,LOSS,13063.230086999998,LOSS,13078.281199999998,LOSS,13093.332312999997,LOSS,13062.66212,1.4811320598019149,LOSS,13105.827576,2.9150943189385035
1247,2022-10-28,buy,12614.252548,12565.691411,48.5611370000006,Swing_SL,NO_TOUCH,12662.813685000001,NO_TOUCH,12687.094253500001,NO_TOUCH,12711.374822000002,NO_TOUCH,12735.655390500002,NO_TOUCH,12660.967795,0.9619883282386801,NO_TOUCH,12709.954908,1.9707602810040905
1249,2022-11-01,sell,13090.208497,13119.17479,28.966292999999496,Swing_SL,LOSS,13061.242204,LOSS,13046.7590575,LOSS,13032.275911,LOSS,13017.792764500002,LOSS,13056.55648,1.1617647104515902,LOSS,13021.484547,2.372549017577113
1257,2022-11-11,sell,13332.44622,13378.167525,45.72130500000094,Swing_SL,WIN,13286.724914999999,NO_TOUCH,13263.8642625,NO_TOUCH,13241.003609999998,NO_TOUCH,13218.142957499997,NO_TOUCH,13270.821852,1.3478260955149775,NO_TOUCH,13199.826036,2.9006211436877556
1262,2022-11-18,buy,13285.872965,13258.894555,26.978409999999712,Swing_SL,WIN,13312.851375,WIN,13326.34058,WIN,13339.829785,WIN,13353.31899,WIN,13310.1535335,0.8999999814666824,WIN,13346.929366,2.263157873277205
1264,2022-11-22,buy,13141.893451,13093.332313,48.56113799999912,Swing_SL,WIN,13190.454588999999,NO_TOUCH,13214.735158,NO_TOUCH,13239.015726999998,NO_TOUCH,13263.296295999997,WIN,13175.687459,0.6959064262456405,NO_TOUCH,13206.357651,1.327485364943497
1268,2022-11-28,sell,13284.737032,13323.642739,38.90570699999989,Swing_SL,WIN,13245.831325000001,WIN,13226.3784715,NO_TOUCH,13206.925618000001,NO_TOUCH,13187.472764500002,WIN,13268.833969,0.4087591314045934,WIN,13241.571576,1.1094890525958248
1269,2022-11-29,sell,13259.746505,13295.528396,35.78189100000054,Swing_SL,NO_TOUCH,13223.964613999999,NO_TOUCH,13206.073668499997,NO_TOUCH,13188.182722999998,NO_TOUCH,13170.291777499999,WIN,13236.175894,0.6587301660496041,NO_TOUCH,13198.122137,1.722222226880014
1274,2022-12-06,buy,13431.556379,13382.995241,48.56113799999912,Swing_SL,NO_TOUCH,13480.117516999999,NO_TOUCH,13504.398085999997,NO_TOUCH,13528.678654999998,NO_TOUCH,13552.959223999998,WIN,13422.3269225,0.19005848874463063,NO_TOUCH,13453.991056,0.461988287836284
1275,2022-12-07,buy,13127.694288,13109.803342,17.89094600000135,Swing_SL,WIN,13145.585234000002,LOSS,13154.530707000002,LOSS,13163.476180000003,LOSS,13172.421653000005,LOSS,13148.5670575,1.1666666200880715,LOSS,13172.27966,2.4920634157632686
1278,2022-12-12,sell,13134.793869,13152.968798,18.174929000000702,Swing_SL,LOSS,13116.618939999998,LOSS,13107.531475499998,LOSS,13098.444010999998,LOSS,13089.356546499997,LOSS,13112.3591915,1.234374973349199,LOSS,13089.072564,2.515624957874518
1285,2022-12-21,buy,12638.61207,12595.592033,43.02003699999841,Swing_SL,NO_TOUCH,12681.632106999998,NO_TOUCH,12703.142125499997,NO_TOUCH,12724.652143999996,NO_TOUCH,12746.162162499995,WIN,12636.081479,0.05882354308525851,NO_TOUCH,12668.416801,0.6928104455140583
1293,2023-01-04,sell,12375.99302,12429.416595,53.42357500000071,Swing_SL,NO_TOUCH,12322.569445,NO_TOUCH,12295.857657499999,NO_TOUCH,12269.145869999998,NO_TOUCH,12242.434082499998,NO_TOUCH,12336.4876915,0.7394736967714894,NO_TOUCH,12313.852966,1.1631579129625578
1294,2023-01-05,buy,12344.220051,12294.451773,49.768277999999555,Swing_SL,NO_TOUCH,12393.988329,NO_TOUCH,12418.872468,NO_TOUCH,12443.756607,NO_TOUCH,12468.640746,WIN,12332.270041,0.24011298924187374,WIN,12366.995365,0.45762712545530787
1297,2023-01-10,sell,12559.03906,12592.780265,33.741205000000264,Swing_SL,LOSS,12525.297854999999,LOSS,12508.427252499998,LOSS,12491.556649999999,LOSS,12474.6860475,LOSS,12542.730811,0.4833333308635414,LOSS,12512.363726,1.3833333456822068
1298,2023-01-11,buy,12671.228568,12646.203841,25.024726999999984,Swing_SL,WIN,12696.253295,WIN,12708.7656585,WIN,12721.278022,WIN,12733.7903855,WIN,12688.520936,0.6910112545883262,WIN,12705.813304,1.3820225091765799
1300,2023-01-13,sell,12949.874691,12965.620587,15.745895999998538,Swing_SL,LOSS,12934.128795000002,LOSS,12926.255847000004,LOSS,12918.382899000004,LOSS,12910.509951000004,LOSS,12933.70703,1.0267857097495638,LOSS,12902.07465,3.0357142584966175
1305,2023-01-20,sell,12812.660455,12852.025195,39.36474000000089,Swing_SL,NO_TOUCH,12773.295714999998,NO_TOUCH,12753.613344999998,NO_TOUCH,12733.930974999997,NO_TOUCH,12714.248604999997,WIN,12820.6739915,0.20357143220050158,WIN,12809.005158,0.0928571355989968
1306,2023-01-23,sell,13134.045438,13166.099583,32.05414500000006,Swing_SL,NO_TOUCH,13101.991293,NO_TOUCH,13085.964220499998,NO_TOUCH,13069.937147999999,NO_TOUCH,13053.9100755,WIN,13124.4854295,0.29824562470777843,WIN,13109.301887,0.7719298393390159
1307,2023-01-24,buy,13408.47391,13392.16566,16.308250000000044,Swing_SL,LOSS,13424.78216,LOSS,13432.936285,LOSS,13441.09041,LOSS,13449.244535000002,LOSS,13416.065681,0.4655172075482903,LOSS,13434.342167,1.5862067971732108
1308,2023-01-25,sell,13306.125586,13336.773848,30.648262000000614,Swing_SL,WIN,13275.477324,WIN,13260.153192999998,WIN,13244.829061999999,WIN,13229.504931,WIN,13292.347927,0.44954128230824725,WIN,13269.572613,1.1926605495606604
1309,2023-01-26,sell,13434.060991,13454.868067,20.807075999999142,Swing_SL,WIN,13413.253915000001,WIN,13402.850377000002,NO_TOUCH,13392.446839000002,NO_TOUCH,13382.043301000002,WIN,13404.2562585,1.432432529203138,NO_TOUCH,13360.673868,3.52702719978547
1311,2023-01-30,buy,13615.982324,13590.957596,25.024728000000323,Swing_SL,LOSS,13641.007052,LOSS,13653.519416000001,LOSS,13666.031780000001,LOSS,13678.544144000001,LOSS,13700.897691,3.3932583403103727,LOSS,13732.951836,4.674157177652367
1313,2023-02-01,sell,13640.725875,13662.938835,22.21296000000075,Swing_SL,WIN,13618.512915,NO_TOUCH,13607.406434999999,NO_TOUCH,13596.299954999999,NO_TOUCH,13585.193474999998,NO_TOUCH,13611.061731,1.3354430926809981,NO_TOUCH,13591.801126,2.2025317202209047
1317,2023-02-07,buy,14091.170969,14031.280329,59.89064000000144,Swing_SL,NO_TOUCH,14151.061609000002,NO_TOUCH,14181.006929000003,NO_TOUCH,14210.952249000004,NO_TOUCH,14240.897569000004,WIN,14112.5403985,0.35680749946900125,WIN,14133.628652,0.7089201751725762
1318,2023-02-08,buy,14360.257083,14302.897034,57.3600490000008,Swing_SL,NO_TOUCH,14417.617132000001,NO_TOUCH,14446.2971565,NO_TOUCH,14474.977181000002,NO_TOUCH,14503.657205500003,NO_TOUCH,14373.753565,0.23529411559603586,NO_TOUCH,14405.80771,0.7941176444950052
1320,2023-02-10,sell,13953.394379,13998.382653,44.988274000001184,Swing_SL,WIN,13908.406104999998,WIN,13885.911967999997,WIN,13863.417830999997,WIN,13840.923693999997,WIN,13949.457905,0.08750000055570004,WIN,13921.902587,0.7000000044455599
1324,2023-02-16,buy,14342.54295,14331.295882,11.247067999998762,Swing_SL,LOSS,14353.790017999998,LOSS,14359.413551999998,LOSS,14365.037085999997,LOSS,14370.660619999995,LOSS,14362.647085,1.78750008446678,LOSS,14388.093578,4.050000231171882
1325,2023-02-17,buy,13921.340234,13876.633137,44.70709699999861,Swing_SL,NO_TOUCH,13966.047330999998,NO_TOUCH,13988.400879499997,NO_TOUCH,14010.754427999997,NO_TOUCH,14033.107976499996,NO_TOUCH,13962.8137995,0.9276729710274343,NO_TOUCH,14002.037951,1.8050314696121608
1329,2023-02-23,sell,13680.371791,13750.947146,70.57535500000085,Swing_SL,NO_TOUCH,13609.796435999999,NO_TOUCH,13574.508758499998,NO_TOUCH,13539.221080999998,NO_TOUCH,13503.933403499997,WIN,13708.7706395,0.4023904449364874,WIN,13681.777675,0.019920324878277555
1331,2023-02-27,sell,13560.028158,13578.585821,18.557663000001412,Swing_SL,LOSS,13541.470494999998,LOSS,13532.191663499998,LOSS,13522.912831999996,LOSS,13513.634000499995,LOSS,13526.568129,1.8030303169099096,LOSS,13503.792815,3.030303061328045
1338,2023-03-08,sell,13690.775329,13711.863583,21.088254000000234,Swing_SL,LOSS,13669.687075,LOSS,13659.142948,LOSS,13648.598821,LOSS,13638.054693999999,WIN,13677.981789,0.6066666306276676,LOSS,13652.535296,1.8133332897071335
1341,2023-03-13,sell,13508.853996,13591.238773,82.3847769999993,Swing_SL,WIN,13426.469219,WIN,13385.2768305,WIN,13344.084442000001,NO_TOUCH,13302.892053500002,WIN,13510.822233,0.023890785065801303,WIN,13440.246878,0.8327645045394791
1345,2023-03-17,sell,14178.225756,14214.129159,35.90340300000025,Swing_SL,NO_TOUCH,14142.322353,NO_TOUCH,14124.3706515,NO_TOUCH,14106.41895,NO_TOUCH,14088.4672485,WIN,14165.840474,0.34496122832699705,NO_TOUCH,14140.930749,1.0387596685473062
1346,2023-03-20,buy,14017.91289,13973.93818,43.974710000000414,Swing_SL,LOSS,14061.8876,LOSS,14083.874955,LOSS,14105.86231,LOSS,14127.849665000002,LOSS,14118.247592,2.2816455640071114,LOSS,14169.319486,3.44303796432084
1347,2023-03-21,sell,14152.341908,14185.740422,33.39851400000043,Swing_SL,NO_TOUCH,14118.943394,NO_TOUCH,14102.244137,NO_TOUCH,14085.54488,NO_TOUCH,14068.845623,WIN,14146.6363285,0.17083333408185716,NO_TOUCH,14112.542012,1.1916666711578823
1350,2023-03-24,sell,14299.017048,14383.904937,84.88788899999963,Swing_SL,NO_TOUCH,14214.129159,NO_TOUCH,14171.685214500001,NO_TOUCH,14129.24127,NO_TOUCH,14086.7973255,WIN,14310.845688,0.13934425910862,WIN,14274.803125,0.2852459082826226
1353,2023-03-29,sell,14291.780703,14312.933095,21.152391999999963,Swing_SL,NO_TOUCH,14270.628311,NO_TOUCH,14260.052115,NO_TOUCH,14249.475919,NO_TOUCH,14238.899723,NO_TOUCH,14235.838193,2.6447368221996292,NO_TOUCH,14203.831284,4.157894719424671
1355,2023-03-31,buy,14578.172959,14562.030344,16.14261499999884,Swing_SL,LOSS,14594.315573999998,LOSS,14602.386881499999,LOSS,14610.458188999997,LOSS,14618.529496499996,LOSS,14601.969400499998,1.4741379572021307,LOSS,14627.157446,3.0344827650292863
1359,2023-04-06,sell,14533.084966,14561.473702,28.38873599999897,Swing_SL,WIN,14504.696230000001,WIN,14490.501862000001,NO_TOUCH,14476.307494000002,NO_TOUCH,14462.113126000004,WIN,14517.2206715,0.5588235594568784,WIN,14492.450107,1.4313726049656192
1363,2023-04-12,buy,14535.033212,14515.550746,19.482465999999476,Swing_SL,WIN,14554.515678,WIN,14564.256911,WIN,14573.998144,NO_TOUCH,14583.739376999998,WIN,14561.8911835,1.3785714549688086,WIN,14577.059675,2.157142889406366
1366,2023-04-17,sell,14700.634177,14715.385187,14.751009999999951,Swing_SL,WIN,14685.883167,WIN,14678.507662,WIN,14671.132157,WIN,14663.756652,WIN,14678.9251425,1.4716981752435772,WIN,14666.4007,2.3207547822149044
1368,2023-04-19,buy,14620.477743,14595.9855,24.49224299999878,Swing_SL,LOSS,14644.969985999998,LOSS,14657.216107499997,LOSS,14669.462228999997,LOSS,14681.708350499997,LOSS,14663.3391695,1.75000005103664,LOSS,14680.595068,2.4545455065101254
1370,2023-04-21,buy,14562.308665,14514.437462,47.871203000000605,Swing_SL,NO_TOUCH,14610.179868000001,NO_TOUCH,14634.1154695,NO_TOUCH,14658.051071000002,NO_TOUCH,14681.986672500003,NO_TOUCH,14575.8072315,0.2819767554201679,NO_TOUCH,14592.645649,0.6337209449279808
1374,2023-04-27,sell,14457.93831,14490.780181,32.84187100000054,Swing_SL,NO_TOUCH,14425.096438999999,NO_TOUCH,14408.675503499999,NO_TOUCH,14392.254567999998,NO_TOUCH,14375.833632499998,NO_TOUCH,14428.2971285,0.9025424130068209,NO_TOUCH,14401.439157,1.7203390452388634
1375,2023-04-28,buy,14696.181041,14673.915366,22.265675000000556,Swing_SL,LOSS,14718.446716,LOSS,14729.5795535,LOSS,14740.712391000001,LOSS,14751.845228500002,LOSS,14709.262126,0.5875000421051451,LOSS,14735.424295,1.7625000814033218
1379,2023-05-04,sell,14599.603672,14665.287416,65.68374399999993,Swing_SL,NO_TOUCH,14533.919928,NO_TOUCH,14501.078055999998,NO_TOUCH,14468.236184,NO_TOUCH,14435.394312,WIN,14619.3644595,0.30084745930440965,NO_TOUCH,14579.007922,0.3135593184212917
1380,2023-05-05,buy,14587.914192,14557.577209,30.336983000001055,Swing_SL,NO_TOUCH,14618.251175000001,NO_TOUCH,14633.419666500002,NO_TOUCH,14648.588158000002,NO_TOUCH,14663.756649500003,WIN,14580.9561685,0.22935779408252815,WIN,14599.603672,0.38532111119944545
1381,2023-05-08,sell,14827.548529,14845.639391,18.090862000000925,Swing_SL,WIN,14809.457666999999,NO_TOUCH,14800.412235999998,NO_TOUCH,14791.366804999998,NO_TOUCH,14782.321373999997,WIN,14820.173024,0.40769229238493987,NO_TOUCH,14800.273076,1.5076922813295908
1384,2023-05-11,buy,14956.689449,14938.876908,17.812540999999328,Swing_SL,WIN,14974.501989999999,WIN,14983.408260499999,NO_TOUCH,14992.314530999998,NO_TOUCH,15001.220801499998,WIN,14956.8286095,0.007812501315831567,WIN,14971.162138,0.8124999684211657
1386,2023-05-15,sell,14950.009746,14966.430682,16.420936000000438,Swing_SL,LOSS,14933.58881,LOSS,14925.378342,LOSS,14917.167873999999,LOSS,14908.957405999998,LOSS,14900.4686175,3.0169491251898055,LOSS,14862.338648,5.338982990981546
1388,2023-05-17,buy,15025.156402,15000.664159,24.4922430000006,Swing_SL,NO_TOUCH,15049.648645000001,NO_TOUCH,15061.894766500001,NO_TOUCH,15074.140888000002,NO_TOUCH,15086.387009500002,WIN,15040.4640545,0.625000025518255,NO_TOUCH,15054.936744,1.215909134986097
1401,2023-06-05,sell,16179.910018,16226.111295,46.20127700000012,Swing_SL,NO_TOUCH,16133.708741,NO_TOUCH,16110.6081025,NO_TOUCH,16087.507464,NO_TOUCH,16064.4068255,WIN,16175.7352035,0.09036145256331611,NO_TOUCH,16156.809379,0.5000000108222153
1402,2023-06-06,sell,16245.03712,16270.642647,25.60552699999971,Swing_SL,NO_TOUCH,16219.431593000001,NO_TOUCH,16206.628829500001,NO_TOUCH,16193.826066000001,NO_TOUCH,16181.023302500002,WIN,16230.2861095,0.5760869713792763,NO_TOUCH,16205.515545,1.5434782888866576
1405,2023-06-09,buy,16132.873777,16098.36198,34.511797000001025,Swing_SL,NO_TOUCH,16167.385574000002,NO_TOUCH,16184.641472500003,NO_TOUCH,16201.897371000003,NO_TOUCH,16219.153269500002,WIN,16137.6052335,0.13709678751296417,WIN,16151.521281,0.5403226033115027
1407,2023-06-13,sell,16555.983505,16591.733253,35.74974799999836,Swing_SL,NO_TOUCH,16520.233757,NO_TOUCH,16502.358883,NO_TOUCH,16484.484009000003,NO_TOUCH,16466.609135000006,NO_TOUCH,16526.0087155,0.8384615606241872,NO_TOUCH,16494.383938,1.7230769570740454
1411,2023-06-19,sell,16816.68167,16836.206533,19.52486299999873,Swing_SL,WIN,16797.156807000003,WIN,16787.394375500004,WIN,16777.631944000004,NO_TOUCH,16767.869512500005,WIN,16810.906711000003,0.29577462336093546,WIN,16788.906866,1.4225351542800782
1418,2023-06-28,sell,16561.208468,16585.1333,23.924832000000606,Swing_SL,WIN,16537.283636,WIN,16525.321219999998,NO_TOUCH,16513.358804,NO_TOUCH,16501.396388,WIN,16558.8709845,0.09770114582202492,WIN,16540.033617,0.8850574582926737
1419,2023-06-29,buy,16645.907872,16626.108011,19.79986099999951,Swing_SL,WIN,16665.707733,WIN,16675.6076635,WIN,16685.507594,NO_TOUCH,16695.4075245,WIN,16676.2951585,1.534722213454022,NO_TOUCH,16699.807493,2.7222221913578997
1422,2023-07-04,sell,16880.481221,16896.981105,16.499884000000748,Swing_SL,NO_TOUCH,16863.981336999997,NO_TOUCH,16855.731394999995,NO_TOUCH,16847.481452999997,NO_TOUCH,16839.231510999998,WIN,16879.656227,0.04999998787862139,NO_TOUCH,16867.556312,0.7833333252522856
1425,2023-07-07,buy,16714.38239,16694.032533,20.349856999997428,Swing_SL,WIN,16734.732246999996,WIN,16744.907175499997,NO_TOUCH,16755.082103999994,NO_TOUCH,16765.25703249999,NO_TOUCH,16751.782127,1.8378378285412256,NO_TOUCH,16767.457017,2.6081081061163474
1431,2023-07-17,sell,17263.553526,17293.803313,30.24978700000065,Swing_SL,NO_TOUCH,17233.303739,NO_TOUCH,17218.1788455,NO_TOUCH,17203.053952,NO_TOUCH,17187.929058499998,NO_TOUCH,17244.578659500003,0.6272727308789512,NO_TOUCH,17228.628772,1.1545454518406664
1434,2023-07-20,buy,17442.302268,17420.852419,21.44984900000054,Swing_SL,LOSS,17463.752117,LOSS,17474.477041500002,LOSS,17485.201966,LOSS,17495.9268905,LOSS,17464.9896085,1.05769231755431,LOSS,17488.501943,2.1538461646046403
1436,2023-07-24,sell,17115.879565,17150.254323,34.37475800000175,Swing_SL,LOSS,17081.504806999998,LOSS,17064.317427999995,LOSS,17047.130048999996,LOSS,17029.942669999997,LOSS,17105.979635,0.28799999115627467,LOSS,17085.629778,0.8799999988363296
1438,2023-07-26,sell,17228.078776,17245.678652,17.599876000000222,Swing_SL,WIN,17210.4789,WIN,17201.678961999998,NO_TOUCH,17192.879023999998,NO_TOUCH,17184.079085999998,WIN,17209.928903,1.0312500497161599,NO_TOUCH,17192.879023,2.000000056818395
1440,2023-07-28,sell,17217.628849,17270.978474,53.34962499999892,Swing_SL,NO_TOUCH,17164.279224,NO_TOUCH,17137.604411500004,NO_TOUCH,17110.929599000003,NO_TOUCH,17084.2547865,NO_TOUCH,17169.6416865,0.8994845324592703,NO_TOUCH,17100.754671,2.190721640498958
1444,2023-08-03,buy,16918.430954,16873.331272,45.09968200000003,Swing_SL,WIN,16963.530636,NO_TOUCH,16986.080477,NO_TOUCH,17008.630318,NO_TOUCH,17031.180159,NO_TOUCH,17020.180238,2.2560975928832776,NO_TOUCH,17058.129971,3.09756102049675
1446,2023-08-07,sell,16966.00562,17013.030289,47.02466899999854,Swing_SL,NO_TOUCH,16918.980951,NO_TOUCH,16895.468616500002,NO_TOUCH,16871.956282000003,NO_TOUCH,16848.443947500004,WIN,16963.393138,0.055555563825457996,NO_TOUCH,16937.680819,0.6023391892455366
1448,2023-08-09,sell,16939.605805,16975.630552,36.02474699999948,Swing_SL,NO_TOUCH,16903.581058,NO_TOUCH,16885.568684500002,NO_TOUCH,16867.556311,NO_TOUCH,16849.5439375,NO_TOUCH,16909.631016,0.8320610551407983,NO_TOUCH,16880.481221,1.6412213526441117
1453,2023-08-16,sell,16632.707965,16669.557706,36.849740999998176,Swing_SL,NO_TOUCH,16595.858224000003,NO_TOUCH,16577.433353500004,NO_TOUCH,16559.008483000005,NO_TOUCH,16540.583612500006,WIN,16619.645557,0.3544776067761845,NO_TOUCH,16590.358263,1.1492537220276597
1462,2023-08-29,sell,16631.057976,16661.85776,30.79978399999891,Swing_SL,WIN,16600.258192,WIN,16584.8583,NO_TOUCH,16569.458408000002,NO_TOUCH,16554.058516000005,WIN,16616.070582,0.486607113868081,WIN,16586.50829,1.4464285204078071
1466,2023-09-04,sell,17108.454617,17120.279534,11.824917000001733,Swing_SL,LOSS,17096.629699999998,LOSS,17090.717241499995,LOSS,17084.804782999996,LOSS,17078.892324499997,LOSS,17082.329801,2.2093022724807057,LOSS,17061.979944,3.9302324912719313
1468,2023-09-06,buy,17029.255175,16982.505504,46.74967099999776,Swing_SL,NO_TOUCH,17076.004845999996,NO_TOUCH,17099.379681499995,NO_TOUCH,17122.754516999994,NO_TOUCH,17146.129352499993,NO_TOUCH,17064.729925,0.7588235219880568,NO_TOUCH,17086.179774,1.2176470503932422
1469,2023-09-07,buy,16860.956359,16838.956514,21.99984499999846,Swing_SL,LOSS,16882.956204,LOSS,16893.956126499997,LOSS,16904.956048999997,LOSS,16915.955971499996,LOSS,16903.993556,1.9562500099434557,LOSS,16935.205836,3.3750000056821494
1470,2023-09-08,sell,16833.456552,16878.006239,44.54968699999881,Swing_SL,WIN,16788.906865,WIN,16766.6320215,NO_TOUCH,16744.357178000002,NO_TOUCH,16722.082334500003,WIN,16814.894183,0.41666665357266824,WIN,16778.456939,1.2345678882098863
1471,2023-09-11,sell,16915.772026,16941.566542,25.79451600000175,Swing_SL,NO_TOUCH,16889.977509999997,NO_TOUCH,16877.080251999996,NO_TOUCH,16864.182993999995,NO_TOUCH,16851.285735999994,NO_TOUCH,16863.8526945,2.0128050280142484,NO_TOUCH,16827.681593,3.4150837720696754
1472,2023-09-12,sell,16983.652331,17028.181812,44.52948099999776,Swing_SL,NO_TOUCH,16939.122850000003,NO_TOUCH,16916.858109500005,NO_TOUCH,16894.593369000006,NO_TOUCH,16872.328628500007,WIN,17005.781311,0.4969512220454309,WIN,16987.72515,0.09146342846433485
1473,2023-09-13,sell,16821.825684,16866.626686,44.80100200000015,Swing_SL,NO_TOUCH,16777.024682,NO_TOUCH,16754.624181,NO_TOUCH,16732.22368,NO_TOUCH,16709.823179,WIN,16827.5276295,0.12727272260564296,NO_TOUCH,16804.719847,0.3818181789773161
1478,2023-09-20,sell,16689.051807,16714.846323,25.79451600000175,Swing_SL,LOSS,16663.257290999998,LOSS,16650.360032999997,LOSS,16637.462774999996,LOSS,16624.565516999995,LOSS,16686.6081165,0.09473682312938393,LOSS,16662.98577,1.0105263072196717
1481,2023-09-25,sell,16208.730769,16232.624636,23.893867000000682,Swing_SL,WIN,16184.836902,WIN,16172.8899685,WIN,16160.943034999998,WIN,16148.996101499997,WIN,16183.0720135,1.0738636613319987,WIN,16147.366973,2.5681818685940576
1482,2023-09-26,buy,16113.42682,16068.625819,44.801000999999815,Swing_SL,WIN,16158.227821,NO_TOUCH,16180.6283215,NO_TOUCH,16203.028822,NO_TOUCH,16225.4293225,NO_TOUCH,16174.790616,1.3696969851187006,NO_TOUCH,16218.777054,2.3515151815469477
1483,2023-09-27,sell,16048.533249,16067.268213,18.73496399999931,Swing_SL,WIN,16029.798285,NO_TOUCH,16020.430803000001,NO_TOUCH,16011.063321000001,NO_TOUCH,16001.695839000002,NO_TOUCH,16011.7421235,1.9637681449508664,NO_TOUCH,15990.427708,3.101449300890194
