Date,Entry_Time,Direction,Entry_Price,SL_Price,Risk_R,TP_Price,Exit_Time,Exit_Price,Exit_Type,PnL_Points,PnL_R,Asian_High,Asian_Low
2019-10-09,2019-10-09 02:15:00,LONG,8748.240768,8692.788031,55.452736999999615,8831.419873499999,2019-10-09 13:54:00,8831.419873499999,TP,83.17910549999942,1.5,8746.239863,8694.788031
2019-10-11,2019-10-11 03:00:00,LONG,8940.32761,8878.586315,61.74129499999981,9032.9395525,2019-10-11 10:20:00,9032.9395525,TP,92.61194249999971,1.5,8928.322182,8880.586315
2019-10-14,2019-10-14 02:00:00,SHORT,8978.630641,9028.652351,50.021710000000894,8903.598075999998,2019-10-14 15:14:00,8984.633354,FORCE_CLOSE,-6.002712999999858,-0.1200021550642661,9026.652351,8982.060763
2019-10-15,2019-10-15 01:00:00,LONG,9021.793011,8986.635164,35.1578470000004,9074.529781500001,2019-10-15 09:35:00,9074.529781500001,TP,52.73677050000151,1.5,9012.360175,8988.635164
2019-10-17,2019-10-17 03:00:00,LONG,9101.257508,9068.100565,33.156942999999956,9150.992922500001,2019-10-17 10:00:00,9068.100565,SL,-33.156942999999956,-1.0,9093.539734,9070.100565
2019-10-18,2019-10-18 01:00:00,SHORT,9064.383695,9096.968951,32.5852560000003,9015.505810999999,2019-10-18 06:52:00,9096.968951,SL,-32.5852560000003,-1.0,9094.968951,9068.099661
2019-10-22,2019-10-22 03:00:00,SHORT,9082.105993,9125.267459,43.16146600000138,9017.363793999997,2019-10-22 08:30:00,9125.267459,SL,-43.16146600000138,-1.0,9123.267459,9083.249367
2019-10-23,2019-10-23 03:00:00,LONG,8985.205041,8928.037243,57.167797999998584,9070.956737999997,2019-10-23 15:14:00,9035.5135,FORCE_CLOSE,50.30845899999986,0.8800139372169119,8982.060763,8930.037243
2019-10-24,2019-10-24 01:30:00,LONG,9067.813817,9045.804771,22.009046000001035,9100.827386,2019-10-24 08:30:00,9100.827386,TP,33.01356900000064,1.5,9066.670443,9047.804771
2019-10-25,2019-10-25 01:15:00,LONG,9079.247558,9051.807485,27.440072999999757,9120.4076675,2019-10-25 09:10:00,9120.4076675,TP,41.160109500000544,1.5,9076.674966,9053.807485
2019-10-28,2019-10-28 02:00:00,SHORT,9205.590391,9223.025941,17.43555000000015,9179.437065999999,2019-10-28 03:13:00,9223.025941,SL,-17.43555000000015,-1.0,9221.025941,9205.876235
2019-10-29,2019-10-29 03:00:00,SHORT,9260.75819,9284.76814,24.009949999999662,9224.743265000001,2019-10-29 10:21:00,9224.743265000001,TP,36.014924999999494,1.5,9282.76814,9265.617529
2019-10-31,2019-10-31 02:30:00,LONG,9293.630194,9271.049461,22.580732999998872,9327.501293499998,2019-10-31 04:04:00,9271.049461,SL,-22.580732999998872,-1.0,9293.058507,9273.049461
2019-11-04,2019-11-04 02:00:00,LONG,9369.950412,9343.082027,26.868384999999762,9410.2529895,2019-11-04 07:34:00,9410.2529895,TP,40.30257750000055,1.5,9369.092882,9345.082027
2019-11-05,2019-11-05 01:30:00,LONG,9423.688993,9397.106451,26.582542000000103,9463.562806,2019-11-05 08:31:00,9397.106451,SL,-26.582542000000103,-1.0,9422.545619,9399.106451
2019-11-06,2019-11-06 02:00:00,LONG,9397.963077,9374.524813,23.438264000000345,9433.120473,2019-11-06 08:32:00,9374.524813,SL,-23.438264000000345,-1.0,9397.39139,9376.524813
2019-11-07,2019-11-07 01:00:00,LONG,9385.957649,9362.233542,23.724107000000004,9421.543809499999,2019-11-07 01:27:00,9421.543809499999,TP,35.586160499999096,1.5,9385.671806,9364.233542
2019-11-11,2019-11-11 01:00:00,SHORT,9405.395008,9438.551951,33.156942999999956,9355.6595935,2019-11-11 15:14:00,9434.265203,FORCE_CLOSE,-28.87019500000133,-0.870713412874081,9436.551951,9410.254348
2019-11-13,2019-11-13 03:00:00,SHORT,9419.40134,9452.844127,33.44278699999995,9369.2371595,2019-11-13 09:20:00,9452.844127,SL,-33.44278699999995,-1.0,9450.844127,9423.688993
2019-11-18,2019-11-18 01:00:00,LONG,9516.302292,9495.43662,20.865671999999904,9547.6008,2019-11-18 01:17:00,9547.6008,TP,31.298507999999856,1.5,9514.873074,9497.43662
2019-11-19,2019-11-19 02:15:00,LONG,9555.748697,9507.727891,48.02080600000045,9627.779906000002,2019-11-19 09:56:00,9507.727891,SL,-48.02080600000045,-1.0,9547.173391,9509.727891
2019-11-20,2019-11-20 03:00:00,SHORT,9482.286914,9530.021876,47.73496200000045,9410.684471,2019-11-20 09:01:00,9530.021876,SL,-47.73496200000045,-1.0,9528.021876,9489.147158
2019-11-22,2019-11-22 02:15:00,LONG,9498.579994,9449.12997,49.45002399999976,9572.75503,2019-11-22 09:29:00,9449.12997,SL,-49.45002399999976,-1.0,9490.004688,9451.12997
2019-11-26,2019-11-26 03:00:00,SHORT,9567.754124,9631.496324,63.742200000000594,9472.140823999998,2019-11-26 15:14:00,9606.914686,FORCE_CLOSE,-39.16056200000094,-0.6143584940588899,9629.496324,9573.470995
2019-11-27,2019-11-27 01:00:00,LONG,9622.636079,9599.197816,23.438263000000006,9657.7934735,2019-11-27 14:21:00,9657.7934735,TP,35.15739450000001,1.5,9621.206862,9601.197816
2019-11-28,2019-11-28 01:00:00,LONG,9642.645125,9618.063488,24.58163699999932,9679.517580499998,2019-11-28 11:59:00,9655.22224,FORCE_CLOSE,12.577115000000049,0.5116467629881768,9642.073438,9620.063488
2019-12-04,2019-12-04 01:15:00,SHORT,9422.259775,9454.559188,32.29941299999882,9373.810655500001,2019-12-04 03:06:00,9454.559188,SL,-32.29941299999882,-1.0,9452.559188,9423.117306
2019-12-05,2019-12-05 01:00:00,LONG,9502.867647,9471.139921,31.727725999999166,9550.459235999999,2019-12-05 09:09:00,9471.139921,SL,-31.727725999999166,-1.0,9501.152586,9473.139921
2019-12-06,2019-12-06 01:00:00,LONG,9531.737842,9504.869456,26.8683860000001,9572.040421000002,2019-12-06 07:41:00,9572.040421000002,TP,40.30257900000106,1.5,9523.44838,9506.869456
2019-12-10,2019-12-10 01:30:00,LONG,9571.47009,9545.459235,26.010855000000447,9610.486372500001,2019-12-10 02:44:00,9545.459235,SL,-26.010855000000447,-1.0,9570.326716,9547.459235
2019-12-11,2019-12-11 02:00:00,LONG,9577.472804,9539.456521,38.01628300000084,9634.497228500002,2019-12-11 15:14:00,9610.058965,FORCE_CLOSE,32.586160999999265,0.8571632581754125,9565.75322,9541.456521
2019-12-12,2019-12-12 02:15:00,LONG,9626.043195,9607.487278,18.55591699999968,9653.877070499999,2019-12-12 06:59:00,9607.487278,SL,-18.55591699999968,-1.0,9625.780358,9609.487278
2019-12-16,2019-12-16 02:00:00,LONG,9749.457659,9728.931239,20.526420000000144,9780.247288999999,2019-12-16 08:30:00,9780.247288999999,TP,30.789629999999306,1.5,9747.747528,9730.931239
2019-12-17,2019-12-17 01:30:00,LONG,9830.688889,9794.486266,36.20262299999922,9884.992823499997,2019-12-17 15:14:00,9811.022381,FORCE_CLOSE,-19.66650799999843,-0.5432343396775104,9830.118845,9796.486266
2019-12-18,2019-12-18 01:00:00,SHORT,9801.901681,9817.58273,15.681049000000712,9778.380107499997,2019-12-18 03:26:00,9817.58273,SL,-15.681049000000712,-1.0,9815.58273,9805.321943
2019-12-20,2019-12-20 01:15:00,SHORT,9881.707801,9899.669025,17.961223999998765,9854.765965000002,2019-12-20 05:13:00,9899.669025,SL,-17.961223999998765,-1.0,9897.669025,9883.702954
2019-12-23,2019-12-23 01:00:00,SHORT,9935.576932,9947.837719,12.260786999999254,9917.185751500001,2019-12-23 05:11:00,9947.837719,SL,-12.260786999999254,-1.0,9945.837719,9938.712173
2019-12-24,2019-12-24 03:15:00,LONG,9953.248288,9937.282217,15.966071000000738,9977.197394500003,2019-12-24 08:44:00,9937.282217,SL,-15.966071000000738,-1.0,9952.1082,9939.282217
2019-12-26,2019-12-26 01:00:00,LONG,9965.789249,9950.1082,15.681048999998893,9989.310822499998,2019-12-26 09:01:00,9989.310822499998,TP,23.52157349999834,1.5,9964.079118,9952.1082
2019-12-30,2019-12-30 03:45:00,SHORT,10024.21873,10045.885238,21.66650800000025,9991.718968000001,2019-12-30 08:35:00,9991.718968000001,TP,32.499761999999464,1.5,10043.885238,10025.358818
2020-01-02,2020-01-02 01:15:00,LONG,10026.498905,9999.416981,27.081924000000072,10067.121791000001,2020-01-02 07:53:00,10067.121791000001,TP,40.62288600000102,1.5,10023.648686,10001.416981
2020-01-03,2020-01-03 01:45:00,SHORT,10024.788774,10156.188697,131.39992299999903,9827.688889500001,2020-01-03 15:14:00,10043.885238,FORCE_CLOSE,-19.096464000000196,-0.14533086141915272,10154.188697,10035.904626
2020-01-06,2020-01-06 02:15:00,SHORT,9986.025801,10029.068949,43.043148000000656,9921.461078999999,2020-01-06 08:57:00,10029.068949,SL,-43.043148000000656,-1.0,10027.068949,9987.165889
2020-01-08,2020-01-08 02:45:00,LONG,10069.537205,9891.678719,177.858486000001,10336.324934000002,2020-01-08 15:14:00,10196.656954,FORCE_CLOSE,127.1197489999995,0.7147241149910541,10068.112096,9893.678719
2020-01-09,2020-01-09 01:00:00,LONG,10230.859577,10181.83097,49.028606999998374,10304.402487499996,2020-01-09 15:14:00,10270.762637,FORCE_CLOSE,39.90306000000055,0.8138730109138502,10222.593943,10183.83097
2020-01-10,2020-01-10 04:00:00,LONG,10312.090806,10276.743249,35.34755700000096,10365.112141500002,2020-01-10 08:37:00,10276.743249,SL,-35.34755700000096,-1.0,10307.815478,10278.743249
2020-01-13,2020-01-13 02:30:00,LONG,10282.733555,10241.970582,40.762973000000784,10343.878014500002,2020-01-13 13:24:00,10343.878014500002,TP,61.144459500001176,1.5,10280.168358,10243.970582
2020-01-14,2020-01-14 01:15:00,SHORT,10349.998713,10393.611904,43.61319099999855,10284.578926500002,2020-01-14 15:14:00,10330.332205,FORCE_CLOSE,19.66650800000025,0.45093027015613013,10391.611904,10351.138801
2020-01-16,2020-01-16 02:00:00,LONG,10360.829544,10331.467446,29.362097999999605,10404.872691,2020-01-16 14:46:00,10404.872691,TP,44.04314700000032,1.5,10355.129107,10333.467446
2020-01-17,2020-01-17 02:15:00,LONG,10430.944921,10411.843609,19.10131200000069,10459.596889,2020-01-17 07:32:00,10459.596889,TP,28.651968000000124,1.5,10430.374877,10413.843609
2020-01-20,2020-01-20 01:00:00,SHORT,10460.587194,10475.983221,15.396027000000686,10437.4931535,2020-01-20 11:59:00,10461.157238,FORCE_CLOSE,-0.5700440000000526,-0.03702539622722325,10473.983221,10461.44226
2020-01-24,2020-01-24 02:00:00,LONG,10571.175675,10547.799035,23.376640000000407,10606.240635000002,2020-01-24 09:18:00,10547.799035,SL,-23.376640000000407,-1.0,10569.750565,10549.799035
2020-01-27,2020-01-27 02:15:00,LONG,10315.79609,10264.202287,51.59380299999975,10393.1867945,2020-01-27 03:37:00,10264.202287,SL,-51.59380299999975,-1.0,10313.230894,10266.202287
2020-01-28,2020-01-28 01:00:00,LONG,10299.264823,10218.59879,80.66603299999952,10420.2638725,2020-01-28 15:14:00,10379.070943,FORCE_CLOSE,79.8061200000011,0.9893398377480839,10292.139276,10220.59879
2020-01-30,2020-01-30 01:00:00,SHORT,10283.018577,10407.862997,124.84441999999945,10095.751947,2020-01-30 14:42:00,10407.862997,SL,-124.84441999999945,-1.0,10405.862997,10309.810631
2020-01-31,2020-01-31 01:30:00,SHORT,10485.099074,10546.38362,61.28454600000077,10393.172254999998,2020-01-31 08:50:00,10393.172254999998,TP,91.92681900000207,1.5,10544.38362,10492.794664
2020-02-04,2020-02-04 01:45:00,LONG,10474.553265,10357.974478,116.57878700000037,10649.4214455,2020-02-04 13:10:00,10649.4214455,TP,174.86818049999965,1.5,10473.413178,10359.974478
2020-02-05,2020-02-05 02:15:00,LONG,10672.643456,10621.904718,50.73873800000001,10748.751563,2020-02-05 03:22:00,10748.751563,TP,76.10810700000002,1.5,10664.377822,10623.904718
2020-02-07,2020-02-07 03:45:00,SHORT,10739.908614,10798.627964,58.719349999999395,10651.829589,2020-02-07 15:14:00,10727.652675,FORCE_CLOSE,12.25593900000058,0.20872061764990088,10796.627964,10743.613899
2020-02-12,2020-02-12 02:15:00,LONG,10914.912035,10855.907663,59.00437199999942,11003.418592999999,2020-02-12 15:14:00,10973.626538,FORCE_CLOSE,58.71450300000106,0.995087330138886,10904.651248,10857.907663
2020-02-13,2020-02-13 01:45:00,SHORT,10904.93627,10945.699243,40.762972999998965,10843.791810500003,2020-02-13 04:11:00,10843.791810500003,TP,61.14445949999754,1.5,10943.699243,10909.49662
2020-02-18,2020-02-18 01:00:00,SHORT,10895.530549,10950.544614,55.01406500000121,10813.009451499998,2020-02-18 08:33:00,10950.544614,SL,-55.01406500000121,-1.0,10948.544614,10904.651248
2020-02-21,2020-02-21 01:00:00,SHORT,10882.134521,10960.805401,78.67087999999967,10764.128201,2020-02-21 12:46:00,10764.128201,TP,118.00632000000041,1.5,10958.805401,10894.675483
2020-02-24,2020-02-24 02:00:00,SHORT,10515.311391,10631.890177,116.57878600000004,10340.443211999998,2020-02-24 08:30:00,10340.443211999998,TP,174.86817900000096,1.5,10629.890177,10549.228992
2020-02-25,2020-02-25 01:00:00,LONG,10512.746194,10407.568281,105.17791299999953,10670.513063499999,2020-02-25 04:13:00,10407.568281,SL,-105.17791299999953,-1.0,10508.470866,10409.568281
2020-02-26,2020-02-26 02:30:00,SHORT,10072.957468,10203.787347,130.82987899999898,9876.712649500001,2020-02-26 08:37:00,10203.787347,SL,-130.82987899999898,-1.0,10201.787347,10078.657905
2020-02-28,2020-02-28 03:15:00,SHORT,9296.84295,9632.603545,335.76059499999974,8793.2020575,2020-02-28 10:42:00,9632.603545,SL,-335.76059499999974,-1.0,9630.603545,9339.596228
2020-03-02,2020-03-02 01:45:00,LONG,9828.408714,9479.252091,349.15662299999894,10352.143648499998,2020-03-02 15:14:00,10015.953096,FORCE_CLOSE,187.54438200000004,0.5371353989753779,9761.998621,9481.252091
2020-03-03,2020-03-03 03:30:00,LONG,10138.512495,9980.035495,158.47700000000077,10376.227995000001,2020-03-03 08:54:00,9980.035495,SL,-158.47700000000077,-1.0,10137.372408,9982.035495
2020-03-04,2020-03-04 01:00:00,LONG,9953.818331,9753.443118,200.37521300000117,10254.381150500001,2020-03-04 15:14:00,10141.077692,FORCE_CLOSE,187.25936100000035,0.9345435405725521,9938.997195,9755.443118
2020-03-05,2020-03-05 02:15:00,SHORT,10033.909473,10134.527036,100.61756299999979,9882.9831285,2020-03-05 12:09:00,9882.9831285,TP,150.9263444999997,1.5,10132.527036,10051.295807
2020-03-06,2020-03-06 03:30:00,SHORT,9694.733463,9950.97296,256.23949699999866,9310.374217500002,2020-03-06 15:14:00,9698.153725,FORCE_CLOSE,-3.4202619999996386,-0.013347910997498002,9948.97296,9713.829927
2020-03-10,2020-03-10 01:00:00,LONG,9411.136714,9131.525425,279.6112890000004,9830.5536475,2020-03-10 10:24:00,9131.525425,SL,-279.6112890000004,-1.0,9367.813392,9133.525425
2020-03-11,2020-03-11 01:30:00,SHORT,9231.857966,9419.122173,187.26420700000017,8950.9616555,2020-03-11 15:14:00,9125.829835,FORCE_CLOSE,106.02813099999912,0.5661953915197421,9417.122173,9252.37954
2020-03-13,2020-03-13 01:00:00,LONG,8326.628547,7913.056984,413.5715630000004,8946.9858915,2020-03-13 14:55:00,8946.9858915,TP,620.3573445000002,1.5,8294.421077,7915.056984
2020-03-18,2020-03-18 01:00:00,SHORT,8060.691553,8331.409798,270.71824500000093,7654.614185499999,2020-03-18 09:04:00,8331.409798,SL,-270.71824500000093,-1.0,8329.409798,8090.929487
2020-03-20,2020-03-20 01:15:00,LONG,8417.841492,8129.436908,288.4045839999999,8850.448368,2020-03-20 13:54:00,8129.436908,SL,-288.4045839999999,-1.0,8409.56885,8131.436908
2020-03-23,2020-03-23 02:00:00,LONG,7789.6912,7561.762485,227.928715,8131.5842725,2020-03-23 07:16:00,8131.5842725,TP,341.8930725,1.5,7768.296435,7563.762485
2020-03-24,2020-03-24 01:00:00,LONG,8289.472904,8025.31572,264.1571840000006,8685.708680000002,2020-03-24 15:14:00,8617.240699,FORCE_CLOSE,327.76779499999975,1.2408059097116928,8286.049741,8027.31572
2020-03-25,2020-03-25 02:30:00,LONG,8688.271318,8415.556229,272.71508899999935,9097.3439515,2020-03-25 09:13:00,8415.556229,SL,-272.71508899999935,-1.0,8657.177593,8417.556229
2020-03-26,2020-03-26 02:30:00,SHORT,8392.738301,8616.388064,223.64976300000126,8057.2636564999975,2020-03-26 08:30:00,8616.388064,SL,-223.64976300000126,-1.0,8614.388064,8393.594092
2020-03-27,2020-03-27 04:00:00,SHORT,8784.975655,9008.625417,223.6497619999991,8449.501012,2020-03-27 15:14:00,8640.347045,FORCE_CLOSE,144.62860999999975,0.646674553581686,9006.625417,8793.53356
2020-03-30,2020-03-30 01:00:00,LONG,8701.963967,8476.602624,225.3613430000005,9040.0059815,2020-03-30 15:14:00,8964.121151,FORCE_CLOSE,262.1571839999997,1.1632748567707956,8680.569203,8478.602624
2020-03-31,2020-03-31 03:15:00,LONG,9064.533913,8915.337932,149.19598099999894,9288.327884499999,2020-03-31 07:08:00,8915.337932,SL,-149.19598099999894,-1.0,9056.546535,8917.337932
2020-04-01,2020-04-01 01:00:00,SHORT,8614.1028,8839.17888,225.0760799999989,8276.488680000002,2020-04-01 15:14:00,8486.590003,FORCE_CLOSE,127.51279700000123,0.5665319788757732,8837.17888,8744.468233
2020-04-02,2020-04-02 01:45:00,LONG,8621.519652,8509.978457,111.54119500000161,8788.831444500003,2020-04-02 07:40:00,8509.978457,SL,-111.54119500000161,-1.0,8613.24701,8511.978457
2020-04-03,2020-04-03 03:30:00,SHORT,8587.573292,8719.082935,131.50964300000123,8390.308827499997,2020-04-03 06:57:00,8719.082935,SL,-131.50964300000123,-1.0,8717.082935,8588.99961
2020-04-06,2020-04-06 01:00:00,LONG,8937.876906,8697.967123,239.90978299999915,9297.741580499998,2020-04-06 15:14:00,9167.514048,FORCE_CLOSE,229.63714199999959,0.957181233413897,8919.049513,8699.967123
2020-04-07,2020-04-07 01:00:00,LONG,9242.823619,9067.09813,175.72548900000038,9506.411852500001,2020-04-07 15:14:00,9143.266648,FORCE_CLOSE,-99.55697099999998,-0.5665482655165623,9238.82993,9069.09813
2020-04-09,2020-04-09 01:45:00,LONG,9408.276467,9280.760514,127.51595300000008,9599.550396499999,2020-04-09 05:34:00,9280.760514,SL,-127.51595300000008,-1.0,9398.006979,9282.760514
2020-04-15,2020-04-15 02:15:00,SHORT,9841.877031,9924.321347,82.44431599999916,9718.210557000002,2020-04-15 07:45:00,9718.210557000002,TP,123.66647399999783,1.5,9922.321347,9851.861255
2020-04-16,2020-04-16 01:00:00,LONG,9831.037017,9697.53053,133.50648700000056,10031.2967475,2020-04-16 15:14:00,9966.822457,FORCE_CLOSE,135.78543999999965,1.0170699795284035,9777.692737,9699.53053
2020-04-17,2020-04-17 02:30:00,SHORT,10133.416359,10233.547013,100.13065399999869,9983.220378000002,2020-04-17 09:48:00,9983.220378000002,TP,150.19598099999894,1.5,10231.547013,10133.986886
2020-04-22,2020-04-22 01:00:00,LONG,9692.969469,9582.854591,110.11487800000032,9858.141786,2020-04-22 12:30:00,9858.141786,TP,165.17231700000048,1.5,9688.119989,9584.854591
2020-04-23,2020-04-23 01:15:00,LONG,9875.252864,9788.81486,86.43800399999964,10004.90987,2020-04-23 09:32:00,10004.90987,TP,129.65700599999946,1.5,9872.685493,9790.81486
2020-04-24,2020-04-24 01:45:00,LONG,9773.984311,9694.963158,79.02115299999969,9892.516040499999,2020-04-24 07:45:00,9892.516040499999,TP,118.53172949999862,1.5,9773.699048,9696.963158
2020-04-28,2020-04-28 02:30:00,LONG,10104.034215,10013.031994,91.00222099999883,10240.537546499998,2020-04-28 09:21:00,10013.031994,SL,-91.00222099999883,-1.0,10095.476309,10015.031994
2020-05-01,2020-05-01 01:15:00,SHORT,10013.035149,10113.451067,100.4159180000006,9862.411271999998,2020-05-01 09:01:00,10113.451067,SL,-100.4159180000006,-1.0,10111.451067,10026.442535
2020-05-04,2020-05-04 01:30:00,LONG,9904.349744,9761.144297,143.20544699999846,10119.157914499996,2020-05-04 15:14:00,10036.997286,FORCE_CLOSE,132.6475420000006,0.9262744174807962,9892.939203,9763.144297
2020-05-05,2020-05-05 02:15:00,LONG,10135.698467,10042.128874,93.56959300000017,10276.0528565,2020-05-05 13:13:00,10276.0528565,TP,140.35438950000025,1.5,10129.137406,10044.128874
2020-05-06,2020-05-06 01:00:00,LONG,10236.96702,10127.993196,108.9738240000006,10400.427756000001,2020-05-06 15:14:00,10214.716464,FORCE_CLOSE,-22.25055600000087,-0.20418257507418247,10229.550168,10129.993196
2020-05-07,2020-05-07 01:00:00,LONG,10309.138693,10194.174335,114.96435800000108,10481.585230000002,2020-05-07 15:14:00,10395.288279,FORCE_CLOSE,86.14958599999954,0.7493590839693006,10304.574476,10196.174335
2020-05-08,2020-05-08 01:00:00,LONG,10523.656867,10398.423022,125.23384499999884,10711.507634499998,2020-05-08 15:14:00,10519.663177,FORCE_CLOSE,-3.993689999999333,-0.03188986172227939,10516.240015,10400.423022
2020-05-11,2020-05-11 04:00:00,SHORT,10493.98946,10596.687486,102.69802600000003,10339.942421,2020-05-11 12:07:00,10596.687486,SL,-102.69802600000003,-1.0,10594.687486,10512.531589
2020-05-13,2020-05-13 01:00:00,LONG,10407.55461,10264.634427,142.92018299999836,10621.934884499997,2020-05-13 10:49:00,10264.634427,SL,-142.92018299999836,-1.0,10390.438799,10266.634427
2020-05-15,2020-05-15 02:00:00,LONG,10409.551455,10327.10714,82.44431500000064,10533.217927500002,2020-05-15 05:40:00,10327.10714,SL,-82.44431500000064,-1.0,10406.69882,10329.10714
2020-05-18,2020-05-18 02:30:00,LONG,10518.23686,10444.35045,73.88641000000098,10629.066475000003,2020-05-18 09:40:00,10629.066475000003,TP,110.82961500000238,1.5,10513.672643,10446.35045
2020-05-19,2020-05-19 01:15:00,LONG,10687.96866,10605.239081,82.72957900000074,10812.0630285,2020-05-19 05:19:00,10605.239081,SL,-82.72957900000074,-1.0,10673.990747,10607.239081
2020-05-20,2020-05-20 03:15:00,LONG,10711.360269,10614.08225,97.27801900000122,10857.277297500003,2020-05-20 15:14:00,10820.901465,FORCE_CLOSE,109.54119600000013,1.126063185970088,10687.96866,10616.08225
2020-05-21,2020-05-21 03:00:00,SHORT,10751.582427,10831.174107,79.59168000000136,10632.194906999997,2020-05-21 08:36:00,10831.174107,SL,-79.59168000000136,-1.0,10829.174107,10755.576116
2020-05-22,2020-05-22 01:30:00,SHORT,10588.982215,10737.037142,148.05492699999922,10366.8998245,2020-05-22 13:04:00,10737.037142,SL,-148.05492699999922,-1.0,10735.037142,10592.405377
2020-05-25,2020-05-25 01:00:00,LONG,10806.638288,10742.736102,63.90218599999935,10902.491567,2020-05-25 11:59:00,10874.816272,FORCE_CLOSE,68.17798399999992,1.0669116076874212,10800.077227,10744.736102
2020-05-26,2020-05-26 01:15:00,LONG,10951.552161,10842.578338,108.97382300000027,11115.0128955,2020-05-26 08:56:00,10842.578338,SL,-108.97382300000027,-1.0,10948.414262,10844.578338
2020-06-01,2020-06-01 01:30:00,LONG,10937.003721,10814.337248,122.66647299999931,11121.003430499997,2020-06-01 15:14:00,10950.125843,FORCE_CLOSE,13.122122000000672,0.10697398954317978,10930.727923,10816.337248
2020-06-02,2020-06-02 01:00:00,LONG,10949.84058,10899.631043,50.20953700000064,11025.1548855,2020-06-02 04:40:00,11025.1548855,TP,75.31430550000005,1.5,10941.567938,10901.631043
2020-06-05,2020-06-05 01:00:00,LONG,11041.124909,10964.671128,76.45378100000016,11155.8055805,2020-06-05 07:48:00,10964.671128,SL,-76.45378100000016,-1.0,11029.999632,10966.671128
2020-06-08,2020-06-08 02:00:00,SHORT,11185.753519,11270.479942,84.72642300000007,11058.6638845,2020-06-08 14:40:00,11270.479942,SL,-84.72642300000007,-1.0,11268.479942,11212.283027
2020-06-09,2020-06-09 02:45:00,SHORT,11247.940968,11294.727342,46.78637399999934,11177.761407000002,2020-06-09 08:44:00,11294.727342,SL,-46.78637399999934,-1.0,11292.727342,11249.652549
2020-06-11,2020-06-11 01:00:00,SHORT,11406.832754,11521.511848,114.67909400000099,11234.814112999997,2020-06-11 11:06:00,11234.814112999997,TP,172.0186410000024,1.5,11519.511848,11411.967498
2020-06-12,2020-06-12 03:15:00,LONG,11128.415549,10955.542695,172.87285399999928,11387.72483,2020-06-12 10:04:00,10955.542695,SL,-172.87285399999928,-1.0,11114.7229,10957.542695
2020-06-15,2020-06-15 01:00:00,SHORT,10743.401199,10954.122688,210.72148899999956,10427.3189655,2020-06-15 08:59:00,10954.122688,SL,-210.72148899999956,-1.0,10952.122688,10865.402575
2020-06-17,2020-06-17 02:15:00,LONG,11444.964437,11327.275059,117.68937800000094,11621.498504000003,2020-06-17 15:14:00,11404.973047,FORCE_CLOSE,-39.99139000000105,-0.33980458287408677,11413.256978,11329.275059
2020-06-18,2020-06-18 03:30:00,LONG,11447.535312,11271.572766,175.96254600000066,11711.479131,2020-06-18 15:14:00,11408.115227,FORCE_CLOSE,-39.420084999999744,-0.22402542982072784,11420.398297,11273.572766
2020-06-19,2020-06-19 01:00:00,LONG,11467.816659,11403.2587,64.55795899999976,11564.6535975,2020-06-19 11:16:00,11403.2587,SL,-64.55795899999976,-1.0,11457.247506,11405.2587
2020-06-22,2020-06-22 02:15:00,LONG,11432.110061,11281.570614,150.5394469999992,11657.919231499998,2020-06-22 15:14:00,11575.507759,FORCE_CLOSE,143.39769800000067,0.9525589528703492,11423.540478,11283.570614
2020-06-23,2020-06-23 02:15:00,LONG,11622.354815,11392.403894,229.95092100000147,11967.281196500004,2020-06-23 15:14:00,11650.063135,FORCE_CLOSE,27.70831999999973,0.12049666893919313,11606.929565,11394.403894
2020-06-24,2020-06-24 02:30:00,SHORT,11606.072607,11704.623248,98.55064099999981,11458.2466455,2020-06-24 10:11:00,11458.2466455,TP,147.82596150000063,1.5,11702.623248,11614.927843
2020-06-25,2020-06-25 02:00:00,SHORT,11340.415518,11464.389256,123.9737380000006,11154.454910999999,2020-06-25 04:25:00,11464.389256,SL,-123.9737380000006,-1.0,11462.389256,11358.697296
2020-06-26,2020-06-26 02:00:00,SHORT,11486.38409,11565.795995,79.41190500000084,11367.266232499998,2020-06-26 09:15:00,11367.266232499998,TP,119.11785750000126,1.5,11563.795995,11510.664577
2020-06-30,2020-06-30 01:00:00,SHORT,11398.403033,11454.105756,55.70272300000033,11314.8489485,2020-06-30 08:56:00,11454.105756,SL,-55.70272300000033,-1.0,11452.105756,11406.972616
2020-07-01,2020-07-01 01:00:00,SHORT,11558.939897,11605.216079,46.27618199999961,11489.525624000002,2020-07-01 02:34:00,11605.216079,SL,-46.27618199999961,-1.0,11603.216079,11564.938606
2020-07-02,2020-07-02 01:00:00,LONG,11780.320805,11712.906317,67.41448799999853,11881.442536999997,2020-07-02 08:34:00,11881.442536999997,TP,101.12173199999779,1.5,11768.037735,11714.906317
2020-07-03,2020-07-03 01:00:00,LONG,11861.160543,11812.599139,48.56140400000004,11934.002649,2020-07-03 09:25:00,11812.599139,SL,-48.56140400000004,-1.0,11851.162695,11814.599139
2020-07-07,2020-07-07 01:00:00,SHORT,12081.398839,12187.376452,105.97761300000093,11922.432419499997,2020-07-07 09:20:00,12187.376452,SL,-105.97761300000093,-1.0,12185.376452,12095.681478
2020-07-08,2020-07-08 01:00:00,SHORT,12009.414337,12082.541881,73.12754399999903,11899.723021000002,2020-07-08 02:36:00,12082.541881,SL,-73.12754399999903,-1.0,12080.541881,12011.69956
